  I     	  II     	  AO     	  AO'		  FA     	  FA'		
-62.87   	 17.40   	 80.79   	 -96.64		 84.07   	 -86.47		
-63.78   	 14.95   	 80.41   	 -91.56		 83.72   	 -81.38		
-64.09   	 12.82   	 80.04   	 -76.30		 83.40   	 -76.30		
-64.39   	 12.82   	 79.74   	 -71.21		 83.09   	 -81.38		
-64.70   	 15.26   	 79.45   	 -66.12		 82.77   	 -71.21		
-65.31   	 18.92   	 79.19   	 -66.12		 82.48   	 -76.30		
-65.31   	 21.06   	 78.92   	 -66.12		 82.18   	 -71.21		
-65.00   	 20.75   	 78.66   	 -76.30		 81.89   	 -71.21		
-64.39   	 18.31   	 78.35   	 -86.47		 81.61   	 -71.21		
-63.78   	 16.78   	 78.01   	 -91.56		 81.32   	 -66.12		
-64.09   	 16.78   	 77.64   	 -91.56		 81.06   	 -71.21		
-65.31   	 18.62   	 77.27   	 -91.56		 80.77   	 -66.12		
-66.83   	 20.45   	 76.91   	 -86.47		 80.51   	 -66.12		
-67.75   	 21.36   	 76.56   	 -81.38		 80.24   	 -66.12		
-68.36   	 20.45   	 76.24   	 -71.21		 79.98   	 -66.12		
-68.05   	 18.92   	 75.95   	 -55.95		 79.71   	 -66.12		
-67.44   	 17.70   	 75.73   	 -50.86		 79.45   	 -66.12		
-66.22   	 17.70   	 75.52   	 -45.78		 79.19   	 -61.04		
-65.31   	 17.70   	 75.34   	 -40.69		 78.94   	 -66.12		
-65.00   	 17.40   	 75.18   	 -45.78		 78.68   	 -61.04		
-65.31   	 16.17   	 74.99   	 -45.78		 78.43   	 -61.04		
-65.31   	 14.65   	 74.81   	 -55.95		 78.19   	 -66.12		
-64.70   	 13.73   	 74.59   	 -61.04		 77.92   	 -61.04		
-63.78   	 13.12   	 74.34   	 -71.21		 77.68   	 -61.04		
-62.87   	 13.43   	 74.06   	 -76.30		 77.44   	 -61.04		
-62.56   	 14.34   	 73.75   	 -76.30		 77.19   	 -61.04		
-62.56   	 15.26   	 73.45   	 -81.38		 76.95   	 -61.04		
-62.56   	 16.48   	 73.12   	 -81.38		 76.70   	 -61.04		
-61.95   	 18.01   	 72.80   	 -71.21		 76.46   	 -61.04		
-61.04   	 18.92   	 72.51   	 -71.21		 76.22   	 -61.04		
-61.04   	 18.92   	 72.23   	 -55.95		 75.97   	 -61.04		
-62.26   	 17.40   	 72.00   	 -55.95		 75.73   	 -61.04		
-63.78   	 15.56   	 71.78   	 -45.78		 75.48   	 -61.04		
-64.70   	 14.95   	 71.60   	 -40.69		 75.24   	 -61.04		
-64.70   	 16.17   	 71.43   	 -45.78		 74.99   	 -61.04		
-63.78   	 18.62   	 71.25   	 -40.69		 74.75   	 -55.95		
-62.56   	 20.14   	 71.09   	 -45.78		 74.53   	 -61.04		
-61.65   	 19.23   	 70.91   	 -50.86		 74.28   	 -61.04		
-61.34   	 17.40   	 70.70   	 -50.86		 74.04   	 -55.95		
-61.34   	 15.87   	 70.50   	 -55.95		 73.81   	 -61.04		
-61.65   	 16.48   	 70.27   	 -55.95		 73.57   	 -55.95		
-61.95   	 18.01   	 70.05   	 -55.95		 73.35   	 -55.95		
-61.65   	 18.31   	 69.83   	 -55.95		 73.12   	 -61.04		
-61.04   	 16.78   	 69.60   	 -50.86		 72.88   	 -55.95		
-59.81   	 14.34   	 69.40   	 -55.95		 72.65   	 -55.95		
-59.20   	 13.43   	 69.18   	 -45.78		 72.43   	 -61.04		
-58.90   	 14.95   	 68.99   	 -50.86		 72.19   	 -50.86		
-59.20   	 18.01   	 68.79   	 -45.78		 71.98   	 -55.95		
-59.51   	 20.45   	 68.61   	 -45.78		 71.76   	 -55.95		
-59.51   	 21.67   	 68.42   	 -40.69		 71.54   	 -55.95		
-58.29   	 20.75   	 68.26   	 -45.78		 71.31   	 -50.86		
-56.76   	 18.62   	 68.08   	 -40.69		 71.11   	 -50.86		
-54.63   	 16.48   	 67.91   	 -45.78		 70.91   	 -55.95		
-53.41   	 14.95   	 67.73   	 -40.69		 70.68   	 -50.86		
-52.80   	 14.04   	 67.57   	 -45.78		 70.48   	 -45.78		
-53.41   	 13.43   	 67.39   	 -45.78		 70.29   	 -50.86		
-55.54   	 12.51   	 67.20   	 -45.78		 70.09   	 -50.86		
-57.68   	 11.90   	 67.02   	 -45.78		 69.89   	 -45.78		
-59.20   	 12.51   	 66.84   	 -40.69		 69.70   	 -50.86		
-59.20   	 14.34   	 66.67   	 -45.78		 69.50   	 -45.78		
-57.98   	 16.48   	 66.49   	 -45.78		 69.32   	 -45.78		
-56.46   	 17.70   	 66.31   	 -40.69		 69.14   	 -50.86		
-55.85   	 17.40   	 66.14   	 -45.78		 68.93   	 -45.78		
-55.85   	 15.87   	 65.96   	 -40.69		 68.75   	 -45.78		
-55.85   	 14.65   	 65.80   	 -40.69		 68.57   	 -40.69		
-54.63   	 14.04   	 65.64   	 -45.78		 68.40   	 -45.78		
-53.10   	 13.43   	 65.45   	 -40.69		 68.22   	 -45.78		
-52.19   	 12.21   	 65.29   	 -40.69		 68.04   	 -45.78		
-52.19   	 10.68   	 65.13   	 -40.69		 67.85   	 -40.69		
-52.80   	  9.16   	 64.96   	 -40.69		 67.69   	 -45.78		
-53.41   	  8.54   	 64.80   	 -35.61		 67.51   	 -40.69		
-53.41   	  8.85   	 64.66   	 -35.61		 67.34   	 -40.69		
-52.49   	  9.46   	 64.52   	 -35.61		 67.18   	 -40.69		
-50.66   	  9.46   	 64.37   	 -35.61		 67.02   	 -45.78		
-48.83   	  8.85   	 64.23   	 -35.61		 66.84   	 -40.69		
-47.61   	  7.02   	 64.09   	 -40.69		 66.67   	 -40.69		
-47.61   	  4.88   	 63.93   	 -35.61		 66.51   	 -40.69		
-49.13   	  2.14   	 63.78   	 -40.69		 66.35   	 -40.69		
-50.96   	  0.31   	 63.62   	 -40.69		 66.18   	 -35.61		
-51.88   	 -0.31   	 63.46   	 -40.69		 66.04   	 -40.69		
-50.66   	  0.00   	 63.30   	 -35.61		 65.88   	 -40.69		
-48.22   	  0.92   	 63.15   	 -40.69		 65.72   	 -40.69		
-45.47   	  1.83   	 62.99   	 -35.61		 65.55   	 -35.61		
-44.86   	  2.44   	 62.85   	 -40.69		 65.41   	 -40.69		
-45.78   	  3.97   	 62.69   	 -35.61		 65.25   	 -35.61		
-47.30   	  5.80   	 62.54   	 -35.61		 65.11   	 -35.61		
-47.61   	  6.71   	 62.40   	 -30.52		 64.96   	 -40.69		
-45.78   	  6.41   	 62.28   	 -35.61		 64.80   	 -35.61		
-43.33   	  4.27   	 62.14   	 -35.61		 64.66   	 -35.61		
-42.11   	  0.92   	 61.99   	 -30.52		 64.52   	 -35.61		
-43.03   	 -2.75   	 61.87   	 -30.52		 64.37   	 -35.61		
-45.78   	 -5.49   	 61.75   	 -35.61		 64.23   	 -35.61		
-47.61   	 -7.02   	 61.61   	 -30.52		 64.09   	 -35.61		
-47.00   	 -6.71   	 61.49   	 -30.52		 63.95   	 -35.61		
-43.95   	 -4.58   	 61.36   	 -30.52		 63.80   	 -35.61		
-40.89   	 -1.83   	 61.24   	 -30.52		 63.66   	 -30.52		
-39.37   	  0.61   	 61.12   	 -30.52		 63.54   	 -35.61		
-40.28   	  1.53   	 61.00   	 -35.61		 63.40   	 -35.61		
-42.42   	  1.22   	 60.85   	 -30.52		 63.26   	 -30.52		
-43.64   	  1.22   	 60.73   	 -35.61		 63.13   	 -30.52		
-43.33   	  1.83   	 60.59   	 -30.52		 63.01   	 -35.61		
-41.20   	  3.36   	 60.47   	 -30.52		 62.87   	 -30.52		
-38.76   	  5.49   	 60.35   	 -30.52		 62.75   	 -35.61		
-36.62   	  7.02   	 60.22   	 -30.52		 62.60   	 -30.52		
-36.32   	  7.63   	 60.10   	 -30.52		 62.48   	 -30.52		
-37.23   	  7.02   	 59.98   	 -25.43		 62.36   	 -30.52		
-39.06   	  4.58   	 59.88   	 -35.61		 62.24   	 -35.61		
-40.28   	  1.83   	 59.74   	 -30.52		 62.10   	 -30.52		
-40.59   	 -0.61   	 59.61   	 -30.52		 61.97   	 -25.43		
-39.98   	 -1.22   	 59.49   	 -35.61		 61.87   	 -30.52		
-39.67   	 -0.31   	 59.35   	 -35.61		 61.75   	 -30.52		
-39.98   	  1.53   	 59.21   	 -30.52		 61.63   	 -30.52		
-40.59   	  2.44   	 59.08   	 -35.61		 61.51   	 -25.43		
-41.20   	  2.14   	 58.94   	 -30.52		 61.40   	 -30.52		
-41.20   	  1.22   	 58.82   	 -30.52		 61.28   	 -30.52		
-39.67   	  1.22   	 58.70   	 -25.43		 61.16   	 -30.52		
-37.23   	  2.14   	 58.60   	 -25.43		 61.04   	 -25.43		
-34.79   	  2.75   	 58.49   	 -25.43		 60.94   	 -30.52		
-33.57   	  2.44   	 58.39   	 -25.43		 60.81   	 -30.52		
-33.26   	  0.92   	 58.29   	 -20.35		 60.69   	 -30.52		
-33.57   	 -0.31   	 58.21   	 -25.43		 60.57   	 -25.43		
-33.26   	  0.00   	 58.11   	 -25.43		 60.47   	 -30.52		
-31.74   	  1.83   	 58.01   	 -25.43		 60.35   	 -25.43		
-29.60   	  3.36   	 57.90   	 -25.43		 60.24   	 -30.52		
-28.69   	  4.27   	 57.80   	 -20.35		 60.12   	 -25.43		
-30.21   	  3.97   	 57.72   	 -30.52		 60.02   	 -25.43		
-32.65   	  5.19   	 57.60   	 -25.43		 59.92   	 -25.43		
-32.96   	  9.46   	 57.50   	 -25.43		 59.82   	 -30.52		
-28.38   	 18.31   	 57.40   	 -30.52		 59.69   	 -25.43		
-19.53   	 31.43   	 57.27   	 -30.52		 59.59   	 -25.43		
 -8.85   	 47.61   	 57.15   	 -30.52		 59.49   	 -25.43		
  0.00   	 63.48   	 57.03   	 -30.52		 59.39   	 -25.43		
  3.66   	 74.46   	 56.91   	 -30.52		 59.29   	 -25.43		
  2.75   	 77.82   	 56.79   	 -25.43		 59.19   	 -25.43		
 -1.22   	 74.77   	 56.68   	 -20.35		 59.08   	 -30.52		
 -5.49   	 71.11   	 56.60   	 -25.43		 58.96   	 -25.43		
 -8.24   	 72.33   	 56.50   	 -20.35		 58.86   	 -25.43		
 -8.54   	 80.57   	 56.42   	 -15.26		 58.76   	 -30.52		
 -6.71   	 91.55   	 56.36   	 -20.35		 58.64   	 -25.43		
 -3.36   	 98.57   	 56.28   	 -20.35		 58.53   	 -25.43		
  0.92   	 98.57   	 56.20   	 -15.26		 58.43   	 -25.43		
  5.80   	 95.21   	 56.13   	 -20.35		 58.33   	 -30.52		
 10.38   	 94.60   	 56.05   	 -15.26		 58.21   	 -20.35		
 12.82   	 98.88   	 55.99   	 -15.26		 58.13   	 -25.43		
 12.82   	103.15   	 55.93   	 -10.17		 58.03   	 -25.43		
 10.99   	 98.57   	 55.89   	 -10.17		 57.92   	 -25.43		
  8.85   	 81.48   	 55.85   	  -5.09		 57.82   	 -25.43		
  7.63   	 57.07   	 55.83   	   0.00		 57.72   	 -25.43		
  8.54   	 37.84   	 55.83   	   5.09		 57.62   	 -20.35		
 13.12   	 34.18   	 55.85   	   0.00		 57.54   	 -25.43		
 22.28   	 46.69   	 55.85   	   5.09		 57.44   	 -25.43		
 35.10   	 66.83   	 55.87   	   5.09		 57.33   	 -20.35		
 46.69   	 81.48   	 55.89   	   0.00		 57.25   	 -20.35		
 50.96   	 80.26   	 55.89   	  -5.09		 57.17   	 -20.35		
 43.33   	 62.87   	 55.87   	 -10.17		 57.09   	 -25.43		
 24.41   	 36.62   	 55.83   	 -15.26		 56.99   	 -15.26		
  0.61   	 11.60   	 55.77   	 -20.35		 56.93   	 -20.35		
-20.45   	 -5.49   	 55.69   	 -20.35		 56.85   	 -20.35		
-34.18   	-14.04   	 55.61   	 -20.35		 56.76   	 -20.35		
-39.37   	-18.31   	 55.52   	 -10.17		 56.68   	 -15.26		
-38.76   	-22.28   	 55.48   	  -5.09		 56.62   	 -15.26		
-36.62   	-27.47   	 55.46   	   0.00		 56.56   	 -10.17		
-34.79   	-32.04   	 55.46   	  -5.09		 56.52   	 -10.17		
-34.79   	-34.18   	 55.44   	  -5.09		 56.48   	 -10.17		
-36.32   	-34.18   	 55.42   	 -20.35		 56.44   	 -10.17		
-39.06   	-32.96   	 55.34   	 -40.69		 56.40   	 -10.17		
-42.11   	-32.35   	 55.18   	 -61.04		 56.36   	  -5.09		
-44.56   	-33.26   	 54.93   	 -76.30		 56.34   	 -10.17		
-46.39   	-34.79   	 54.63   	 -86.47		 56.30   	 -10.17		
-46.69   	-36.01   	 54.28   	 -86.47		 56.26   	  -5.09		
-46.08   	-36.32   	 53.94   	 -76.30		 56.24   	 -10.17		
-45.78   	-36.01   	 53.63   	 -55.95		 56.20   	 -10.17		
-45.78   	-34.79   	 53.41   	 -35.61		 56.15   	  -5.09		
-46.08   	-33.87   	 53.27   	  -5.09		 56.13   	 -10.17		
-46.08   	-33.87   	 53.24   	  15.26		 56.09   	 -10.17		
-45.47   	-34.18   	 53.31   	  30.52		 56.05   	 -15.26		
-44.86   	-33.26   	 53.43   	  40.69		 55.99   	 -10.17		
-46.69   	-29.60   	 53.59   	  35.61		 55.95   	 -15.26		
-52.80   	-18.92   	 53.73   	  20.35		 55.89   	 -15.26		
-65.31   	  1.83   	 53.81   	   0.00		 55.83   	 -15.26		
-81.48   	 33.26   	 53.81   	 -15.26		 55.77   	 -20.35		
-93.08   	 73.24   	 53.75   	 -35.61		 55.69   	 -15.26		
-83.62   	117.49   	 53.61   	 -45.78		 55.63   	 -20.35		
-32.65   	160.83   	 53.43   	 -45.78		 55.54   	 -15.26		
 70.80   	202.03   	 53.24   	 -45.78		 55.48   	 -20.35		
217.90   	238.65   	 53.06   	 -35.61		 55.40   	 -20.35		
375.37   	249.94   	 52.92   	 -30.52		 55.32   	 -20.35		
497.44   	197.75   	 52.80   	 -20.35		 55.24   	 -15.26		
549.93   	 55.24   	 52.72   	 -25.43		 55.18   	 -25.43		
527.95   	-159.91   	 52.61   	 -20.35		 55.08   	 -20.35		
455.02   	-382.69   	 52.53   	 -30.52		 54.99   	 -20.35		
364.38   	-535.58   	 52.41   	 -30.52		 54.91   	 -25.43		
280.46   	-590.21   	 52.29   	 -40.69		 54.81   	 -20.35		
213.32   	-589.90   	 52.13   	 -35.61		 54.73   	 -20.35		
162.05   	-603.94   	 51.98   	 -30.52		 54.65   	 -25.43		
128.78   	-658.57   	 51.86   	 -25.43		 54.55   	 -15.26		
114.75   	-716.25(R)	 51.76   	 -15.26		 54.49   	 -20.35		
115.36   	-712.59   	 51.70(D)	   0.00		 54.40   	 -15.26		
117.49   	-618.29   	 51.70   	  10.17		 54.34   	 -15.26		
108.03   	-462.95   	 51.74   	  20.35		 54.28   	 -15.26		
 82.09   	-305.18   	 51.82   	  25.43		 54.22   	 -15.26		
 46.08   	-188.60   	 51.92   	  35.61		 54.16   	 -15.26		
 11.90   	-120.54   	 52.06   	  40.69		 54.10   	 -15.26		
-11.60   	-85.14   	 52.23   	  55.95		 54.04   	 -15.26		
-21.97   	-64.39   	 52.45   	  86.47		 53.98   	 -15.26		
-24.41   	-48.22   	 52.80   	 137.33		 53.92   	 -20.35		
-24.41   	-33.57   	 53.35   	 208.54		 53.83   	 -20.35		
-25.94   	-21.06   	 54.18   	 295.01		 53.75   	 -20.35		
-30.21   	-11.60   	 55.36   	 396.74		 53.67   	 -20.35		
-35.71   	 -5.19   	 56.95   	 478.13		 53.59   	 -25.43		
-39.67   	 -0.61   	 58.86   	 534.08		 53.49   	 -30.52		
-41.20   	  3.05   	 61.00   	 554.42		 53.37   	 -25.43		
-41.20   	  6.41   	 63.21   	 528.99		 53.27   	 -25.43		
-41.50   	  8.54   	 65.33   	 467.95		 53.16   	 -30.52		
-41.81   	  9.77   	 67.20   	 391.66		 53.04   	 -20.35		
-42.11   	 10.99   	 68.77   	 305.19		 52.96   	 -25.43		
-41.50   	 14.04   	 69.99   	 233.98		 52.86   	 -15.26		
-39.98   	 19.23   	 70.93   	 203.46		 52.80   	 -15.26		
-37.84   	 24.11   	 71.74   	 203.46		 52.74(D)	   0.00		
-36.32   	 28.08   	 72.55   	 254.32		 52.74   	   5.09		
-35.71   	 30.21   	 73.57   	 330.62		 52.76   	  15.26		
-36.62   	 30.82   	 74.89   	 412.00		 52.82   	  40.69		
-37.23   	 29.91   	 76.54   	 447.61		 52.98   	  61.04		
-37.23   	 28.99   	 78.33   	 437.43		 53.22   	  96.64		
-36.32   	 28.38   	 80.08   	 366.22		 53.61   	 137.33		
-35.40   	 28.08   	 81.55   	 259.41		 54.16   	 183.11		
-34.48   	 28.08   	 82.58   	 132.25		 54.89   	 228.89		
-34.18   	 27.77   	 83.11   	   5.09		 55.81   	 274.67		
-34.18   	 26.86   	 83.13   	-106.82		 56.91   	 330.62		
-33.26   	 25.33   	 82.71   	-183.11		 58.23   	 381.48		
-31.74   	 24.11   	 81.97   	-198.37		 59.76   	 417.09		
-28.99   	 23.80   	 81.18   	-162.77		 61.42   	 467.95		
-25.94   	 24.41   	 80.53   	 -76.30		 63.30   	 498.47		
-22.89   	 26.25   	 80.22   	 157.68		 65.29   	 534.08		
-20.75   	 28.99   	 80.85   	 569.68		 67.43   	 559.51		
-19.84   	 32.04   	 83.13   	1093.59		 69.66   	 584.94		
-19.23   	 35.10   	 87.51   	1556.45		 72.00   	 605.29		
-18.92   	 36.93   	 93.73   	1800.60		 74.42   	 610.37		
-17.70   	 38.15   	100.94   	1744.65		 76.87   	 625.63		
-15.87   	 38.76   	107.91   	1383.51		 79.37   	 620.55		
-14.65   	 38.76   	113.45   	 803.66		 81.85   	 620.55		
-13.73   	 39.37   	116.66   	 106.82		 84.33   	 615.46		
-12.51   	 41.20   	117.09   	-534.08		 86.80   	 605.29		
-10.68   	 44.56   	114.95   	-991.86		 89.22   	 595.11		
 -7.63   	 49.13   	110.99   	-1159.71		 91.60   	 574.77		
 -4.27   	 53.71   	106.35   	-1027.46		 93.90   	 559.51		
 -2.14   	 57.37   	102.24   	-651.07		 96.13   	 544.25		
 -1.53   	 59.20   	 99.63   	-142.42		 98.31   	 523.90		
 -1.22   	 60.73   	 99.06   	 356.05		100.41   	 503.56		
  0.31   	 63.17   	100.49   	 747.71		102.42   	 483.21		
  3.66   	 67.44   	103.48   	 966.43		104.35   	 457.78		
  8.54   	 72.94   	107.34   	1007.12		106.18   	 442.52		
 13.43   	 78.43   	111.37   	 895.22		107.95   	 422.18		
 17.09   	 83.31   	114.95   	 661.24		109.64   	 396.74		
 19.23   	 86.98   	117.60   	 376.40		111.23   	 381.48		
 20.75   	 90.33   	119.10   	  71.21		112.76   	 361.14		
 22.58   	 94.30   	119.39   	-178.03		114.20   	 345.88		
 25.63   	 99.18   	118.68   	-340.79		115.58   	 330.62		
 29.91   	104.68   	117.31   	-361.14		116.91   	 310.27		
 34.79   	110.78   	115.87   	-254.32		118.15   	 295.01		
 39.98   	116.58   	114.85   	 -40.69		119.33   	 284.84		
 44.56   	122.07   	114.69   	 218.72		120.47   	 269.58		
 49.44   	126.65   	115.56   	 478.13		121.55   	 254.32		
 54.32   	130.62   	117.48   	 666.32		122.56   	 239.06		
 59.81   	133.36   	120.14   	 747.71		123.52   	 223.80		
 65.92   	134.89   	123.13   	 681.58		124.41   	 213.63		
 72.02   	135.50   	125.86   	 483.21		125.27   	 193.29		
 77.82   	135.50   	127.79   	 178.03		126.04   	 183.11		
 83.62   	135.50   	128.50(S)	-157.68		126.77   	 167.85		
 89.42   	135.50   	127.87   	-437.43		127.45   	 152.59		
 94.60   	135.19   	126.12   	-605.29		128.06   	 137.33		
 99.49   	134.58   	123.70   	-625.63		128.61   	 122.07		
104.37   	133.06   	121.20   	-513.73		129.09   	 111.90		
108.95   	131.23   	119.15   	-284.84		129.54   	  91.56		
113.83   	128.48   	118.01   	 -15.26		129.91   	  76.30		
118.41   	124.21   	117.94   	 239.06		130.21   	  66.12		
122.68   	118.41   	118.90   	 427.26		130.48   	  45.78		
126.65   	111.08   	120.61   	 503.56		130.66   	  35.61		
130.00   	104.06   	122.62   	 457.78		130.80   	  15.26		
132.75   	 97.96   	124.46   	 315.36		130.86   	   5.09		
134.58   	 92.16   	125.72   	 122.07		130.88(S)	 -10.17		
134.28   	 86.67   	126.20   	 -81.38		130.84   	 -20.35		
131.53   	 80.57   	125.88   	-254.32		130.76   	 -35.61		
126.65   	 73.85   	124.86   	-381.48		130.62   	 -50.86		
119.63   	 65.92   	123.34   	-467.95		130.42   	 -61.04		
111.39   	 57.07   	121.46   	-523.90		130.17   	 -71.21		
101.93   	 48.22   	119.37   	-554.42		129.89   	 -81.38		
 91.86   	 40.59   	117.15   	-579.86		129.56   	 -96.64		
 81.79   	 34.48   	114.83   	-595.11		129.18   	-101.73		
 71.41   	 30.21   	112.45   	-595.11		128.77   	-122.07		
 60.42   	 26.25   	110.07   	-595.11		128.28   	-127.16		
 48.83   	 21.67   	107.69   	-579.86		127.77   	-142.42		
 36.93   	 16.48   	105.37   	-534.08		127.20   	-157.68		
 25.94   	 11.90   	103.23   	-467.95		126.57   	-167.85		
 16.78   	  7.93   	101.36   	-376.40		125.90   	-178.03		
  9.77   	  5.19   	 99.86   	-254.32		125.19   	-198.37		
  4.27   	  2.44   	 98.84   	-116.99		124.39   	-208.54		
 -0.31   	 -0.92   	 98.37   	  20.35		123.56   	-228.89		
 -4.58   	 -5.19   	 98.45   	 127.16		122.64   	-239.06		
 -9.46   	 -8.85   	 98.96   	 208.54		121.69   	-259.41		
-13.73   	-10.99   	 99.80   	 218.72		120.65   	-269.58		
-18.01   	-11.60   	100.67   	 188.20		119.57   	-284.84		
-21.97   	-11.29   	101.42   	 101.73		118.43   	-295.01		
-25.63   	-11.60   	101.83   	   0.00		117.25   	-305.19		
-28.99   	-12.82   	101.83   	-101.73		116.03   	-310.27		
-31.13   	-15.87   	101.42   	-183.11		114.79   	-310.27		
-32.35   	-19.23   	100.69   	-233.98		113.55   	-310.27		
-32.96   	-21.06   	 99.76   	-239.06		112.31   	-305.19		
-33.26   	-20.14   	 98.80   	-218.72		111.09   	-300.10		
-34.18   	-16.48   	 97.92   	-178.03		109.89   	-289.93		
-34.79   	-11.90   	 97.21   	-132.25		108.73   	-289.93		
-35.40   	 -9.77   	 96.68   	 -91.56		107.57   	-274.67		
-35.40   	-10.99   	 96.32   	 -71.21		106.47   	-269.58		
-35.10   	-14.34   	 96.03   	 -71.21		105.39   	-259.41		
-34.48   	-18.01   	 95.75   	 -86.47		104.35   	-249.24		
-35.10   	-20.45   	 95.40   	-106.82		103.36   	-244.15		
-36.32   	-21.36   	 94.97   	-137.33		102.38   	-233.98		
-37.54   	-21.36   	 94.42   	-162.77		101.44   	-223.80		
-37.54   	-21.06   	 93.77   	-172.94		100.55   	-218.72		
-35.71   	-20.14   	 93.08   	-178.03		 99.67   	-208.54		
-32.96   	-17.70   	 92.37   	-167.85		 98.84   	-203.46		
-30.52   	-14.65   	 91.70   	-147.51		 98.03   	-193.29		
-29.91   	-11.29   	 91.11   	-132.25		 97.25   	-183.11		
-31.74   	 -8.54   	 90.58   	-106.82		 96.52   	-178.03		
-34.48   	 -6.71   	 90.15   	 -91.56		 95.81   	-172.94		
-36.93   	 -5.49   	 89.79   	 -86.47		 95.12   	-167.85		
-37.54   	 -4.88   	 89.44   	 -91.56		 94.45   	-157.68		
-35.40   	 -4.88   	 89.07   	 -91.56		 93.81   	-157.68		
-31.74   	 -6.10   	 88.71   	-106.82		 93.18   	-147.51		
-28.08   	 -8.54   	 88.28   	-111.90		 92.59   	-142.42		
-25.02   	-12.21   	 87.83   	-111.90		 92.02   	-137.33		
-23.50   	-15.87   	 87.39   	-116.99		 91.47   	-132.25		
-24.11   	-18.62   	 86.92   	-122.07		 90.95   	-127.16		
-26.25   	-19.84   	 86.43   	-122.07		 90.44   	-122.07		
-29.60   	-20.45   	 85.94   	-122.07		 89.95   	-122.07		
-32.96   	-20.45   	 85.45   	-132.25		 89.46   	-116.99		
-35.71   	-20.14   	 84.92   	-127.16		 88.99   	-111.90		
-37.54   	-18.62   	 84.41   	-122.07		 88.54   	-106.82		
-38.15   	-15.87   	 83.93   	-106.82		 88.12   	-106.82		
-38.76   	-11.60   	 83.50   	 -96.64		 87.69   	-101.73		
-38.15   	 -7.63   	 83.11   	 -91.56		 87.28   	-101.73		
-37.54   	 -4.27   	 82.75   	 -86.47		 86.88   	 -96.64		
-36.93   	 -3.36   	 82.40   	 -91.56		 86.49   	 -96.64		
-37.23   	 -3.97   	 82.03   	 -96.64		 86.10   	 -96.64		
-37.54   	 -5.19   	 81.65   	-101.73		 85.72   	 -86.47		
-36.62   	 -6.71   	 81.24   	-111.90		 85.37   	 -91.56		
-34.18   	 -8.24   	 80.79   	-106.82		 85.00   	 -86.47		
-32.04   	 -9.77   	 80.37   	-106.82		 84.66   	 -86.47		
-31.13   	-11.29   	 79.94   	 -96.64		 84.31   	 -86.47		
-31.74   	-11.90   	 79.55   	 -86.47		 83.97   	 -86.47		
-32.65   	-10.38   	 79.21   	 -76.30		 83.62   	 -81.38		
-32.96   	 -7.32   	 78.90   	 -71.21		 83.30   	 -81.38		
-33.26   	 -3.97   	 78.62   	 -66.12		 82.97   	 -81.38		
-35.40   	 -1.83   	 78.35   	 -71.21		 82.64   	 -81.38		
-39.67   	 -2.75   	 78.07   	 -71.21		 82.32   	 -81.38		
-43.95   	 -5.49   	 77.78   	 -76.30		 81.99   	 -81.38		
-46.39   	 -8.54   	 77.48   	 -81.38		 81.67   	 -81.38		
-45.78   	 -9.77   	 77.15   	 -86.47		 81.34   	 -76.30		
-43.03   	 -8.85   	 76.81   	 -81.38		 81.04   	 -81.38		
-39.37   	 -5.80   	 76.48   	 -81.38		 80.71   	 -76.30		
-35.40   	  0.61   	 76.15   	 -81.38		 80.41   	 -76.30		
-30.21   	 11.90   	 75.83   	 -66.12		 80.10   	 -76.30		
-23.80   	 28.38   	 75.56   	 -66.12		 79.80   	 -81.38		
-18.01   	 47.30   	 75.30   	 -61.04		 79.47   	 -76.30		
-15.56   	 62.87   	 75.06   	 -61.04		 79.17   	 -71.21		
-17.09   	 69.58   	 74.81   	 -61.04		 78.88   	 -76.30		
-21.67   	 65.61   	 74.57   	 -71.21		 78.58   	 -76.30		
-26.25   	 55.85   	 74.28   	 -71.21		 78.27   	 -76.30		
-28.38   	 47.91   	 74.00   	 -81.38		 77.97   	 -71.21		
-28.08   	 47.30   	 73.67   	 -81.38		 77.68   	 -71.21		
-24.72   	 54.93   	 73.35   	 -81.38		 77.40   	 -71.21		
-19.53   	 66.83   	 73.02   	 -81.38		 77.11   	 -76.30		
-13.12   	 76.29   	 72.70   	 -66.12		 76.81   	 -66.12		
 -6.10   	 79.04   	 72.43   	 -61.04		 76.54   	 -71.21		
 -0.31   	 75.07   	 72.19   	 -45.78		 76.26   	 -71.21		
  3.05   	 68.05   	 72.00   	 -35.61		 75.97   	 -71.21		
  2.14   	 60.42   	 71.86   	 -20.35		 75.69   	 -71.21		
 -3.66   	 51.57   	 71.78   	 -20.35		 75.40   	 -66.12		
-13.12   	 39.37   	 71.70   	 -10.17		 75.14   	 -66.12		
-22.28   	 23.19   	 71.66   	 -15.26		 74.87   	 -71.21		
-27.16   	  7.32   	 71.60   	 -15.26		 74.59   	 -66.12		
-23.80   	  0.31   	 71.54   	 -25.43		 74.32   	 -61.04		
-10.99   	  6.71   	 71.43   	 -25.43		 74.08   	 -66.12		
  7.02   	 23.50   	 71.33   	 -30.52		 73.81   	 -66.12		
 24.11   	 40.89   	 71.21   	 -40.69		 73.55   	 -66.12		
 34.18   	 49.44   	 71.05   	 -45.78		 73.29   	 -61.04		
 33.26   	 44.86   	 70.86   	 -55.95		 73.04   	 -61.04		
