  I     	  II     	  LV     	  LV'		
 20.45   	  4.27   	 78.05   	-422.18		
 18.01   	  2.44   	 76.36   	-544.25		
 14.34   	  0.61   	 74.18   	-681.58		
 11.29   	 -0.92   	 71.45   	-813.83		
 10.07   	 -1.83   	 68.20   	-925.73		
 10.38   	 -2.14   	 64.50   	-991.86		
 11.60   	 -2.75   	 60.53   	-1007.12		
 12.82   	 -4.27   	 56.50   	-976.60		
 13.43   	 -6.10   	 52.59   	-910.47		
 13.12   	 -6.71   	 48.95   	-824.00		
 10.99   	 -4.88   	 45.66   	-712.10		
  7.32   	  0.00   	 42.81   	-615.46		
  4.27   	  4.88   	 40.35   	-523.90		
  3.36   	  7.32   	 38.25   	-447.61		
  4.88   	  5.19   	 36.46   	-391.66		
  6.10   	 -1.53   	 34.89   	-356.05		
  4.58   	-10.07   	 33.47   	-335.71		
  0.00   	-16.17   	 32.13   	-330.62		
 -3.36   	-16.78   	 30.80   	-325.53		
 -2.75   	-11.60   	 29.50   	-330.62		
  1.22   	 -4.88   	 28.18   	-335.71		
  4.88   	 -0.92   	 26.84   	-330.62		
  3.66   	 -2.44   	 25.51   	-320.45		
 -1.83   	 -7.63   	 24.23   	-315.36		
 -7.02   	-11.60   	 22.97   	-289.93		
 -7.93   	-10.68   	 21.81   	-274.67		
 -4.27   	 -6.10   	 20.71   	-244.15		
  0.00   	 -2.14   	 19.74   	-213.63		
  1.22   	 -2.44   	 18.88   	-183.11		
 -1.22   	 -7.02   	 18.15   	-147.51		
 -5.19   	-11.90   	 17.56   	-116.99		
 -7.02   	-14.34   	 17.09   	 -91.56		
 -6.41   	-14.95   	 16.72   	 -66.12		
 -3.97   	-15.56   	 16.46   	 -40.69		
 -1.53   	-17.09   	 16.30   	 -20.35		
 -0.31   	-16.78   	 16.22   	  -5.09		
 -0.92   	-11.90   	 16.20(D)	  10.17		
 -2.75   	 -3.66   	 16.24   	  20.35		
 -5.80   	  3.66   	 16.32   	  30.52		
 -7.32   	  4.58   	 16.44   	  40.69		
 -6.10   	 -0.31   	 16.60   	  50.86		
 -2.44   	 -4.88   	 16.81   	  55.95		
  1.83   	 -1.83   	 17.03   	  61.04		
  4.88   	 11.90   	 17.27   	  55.95		
  7.32   	 31.74   	 17.50   	  55.95		
 10.68   	 49.74   	 17.72   	  45.78		
 16.78   	 59.20   	 17.90   	  45.78		
 23.80   	 61.34   	 18.09   	  45.78		
 29.60   	 62.56   	 18.27   	  35.61		
 32.65   	 71.11   	 18.41   	  35.61		
 34.48   	 90.94   	 18.56   	  40.69		
 39.37   	120.85   	 18.72   	  30.52		
 49.13   	153.50   	 18.84   	  35.61		
 63.48   	178.83   	 18.98   	  35.61		
 79.65   	190.12   	 19.13   	  35.61		
 93.69   	186.77   	 19.27   	  35.61		
103.15   	173.95   	 19.41   	  30.52		
108.03   	161.44   	 19.53   	  35.61		
108.34   	155.64   	 19.67   	  30.52		
104.98   	157.47   	 19.80   	  30.52		
 98.57   	160.52   	 19.92   	  35.61		
 88.81   	157.17   	 20.06   	  30.52		
 74.16   	144.04   	 20.18   	  30.52		
 55.54   	122.07   	 20.31   	  35.61		
 34.18   	 95.21   	 20.45   	  35.61		
 13.12   	 65.92   	 20.59   	  35.61		
 -4.88   	 34.79   	 20.73   	  40.69		
-16.78   	  3.97   	 20.90   	  40.69		
-21.06   	-21.06   	 21.06   	  45.78		
-18.92   	-33.87   	 21.24   	  50.86		
-14.04   	-33.87   	 21.44   	  55.95		
-10.99   	-26.55   	 21.67   	  66.12		
-13.43   	-22.58   	 21.93   	  71.21		
-21.67   	-27.16   	 22.22   	  76.30		
-30.52   	-37.54   	 22.52   	  86.47		
-35.10   	-46.39   	 22.87   	  96.64		
-32.65   	-49.13   	 23.26   	  96.64		
-25.63   	-47.00   	 23.64   	 101.73		
-19.53   	-44.25   	 24.05   	 111.90		
-21.06   	-39.37   	 24.50   	 106.82		
-34.18   	-25.94   	 24.92   	 116.99		
-56.76   	 -0.92   	 25.39   	 111.90		
-73.24   	 28.08   	 25.84   	 111.90		
-56.76   	 47.61   	 26.29   	 111.90		
 18.01   	 51.57   	 26.73   	 111.90		
153.50   	 51.88   	 27.18   	 101.73		
316.47   	 76.60   	 27.59   	 106.82		
446.47   	148.93   	 28.02   	  91.56		
490.11   	265.20   	 28.38   	  91.56		
432.74   	390.32   	 28.75   	  81.38		
307.01   	476.68   	 29.07   	  76.30		
169.68   	488.59(R)	 29.38(E)	  71.21		
 68.97   	424.19   	 29.66   	  55.95		
 21.36   	315.25   	 29.89   	  55.95		
 14.34   	205.99   	 30.11   	  45.78		
 23.80   	131.53   	 30.29   	  45.78		
 30.21   	102.23   	 30.48   	  40.69		
 21.36   	100.40   	 30.64   	  40.69		
 -7.63   	 93.69   	 30.80   	  40.69		
-55.54   	 57.37   	 30.97   	  50.86		
-111.39   	-12.21   	 31.17   	  55.95		
-154.42   	-90.94   	 31.39   	  71.21		
-165.71   	-144.35   	 31.68   	  91.56		
-139.47   	-151.98   	 32.04   	 122.07		
-91.25   	-123.29   	 32.53   	 152.59		
-48.22   	-87.59   	 33.14   	 193.29		
-30.21   	-71.11   	 33.92   	 233.98		
-36.01   	-77.21   	 34.85   	 274.67		
-49.44   	-90.94   	 35.95   	 315.36		
-54.02   	-95.52   	 37.21   	 356.05		
-45.78   	-86.67   	 38.64   	 386.57		
-33.26   	-72.94   	 40.18   	 427.26		
-26.55   	-64.70   	 41.89   	 457.78		
-27.47   	-64.09   	 43.72   	 488.30		
-31.74   	-67.14   	 45.68   	 523.90		
-34.48   	-69.27   	 47.77   	 554.42		
-33.57   	-70.19   	 49.99   	 579.86		
-32.04   	-72.63   	 52.31   	 600.20		
-32.35   	-78.13   	 54.71   	 615.46		
-35.10   	-84.53   	 57.17   	 625.63		
-38.15   	-88.81   	 59.67   	 615.46		
-39.67   	-87.89   	 62.14   	 605.29		
-38.15   	-81.18   	 64.56   	 584.94		
-34.48   	-71.72   	 66.90   	 554.42		
-30.52   	-64.39   	 69.11   	 518.82		
-29.30   	-63.17   	 71.19   	 488.30		
-30.82   	-68.97   	 73.14   	 452.69		
-34.79   	-77.82   	 74.95   	 427.26		
-38.76   	-83.92   	 76.66   	 401.83		
-41.81   	-81.79   	 78.27   	 376.40		
-43.64   	-72.63   	 79.78   	 361.14		
-43.95   	-61.95   	 81.22   	 330.62		
-43.33   	-58.29   	 82.54   	 305.19		
-43.64   	-63.78   	 83.76   	 274.67		
-46.08   	-76.90   	 84.86   	 239.06		
-51.27   	-90.64   	 85.82   	 203.46		
-58.29   	-98.27   	 86.63   	 172.94		
-65.61   	-97.05   	 87.32   	 142.42		
-70.80   	-88.81   	 87.89   	 127.16		
-72.63   	-79.04   	 88.40   	 106.82		
-71.72   	-73.24   	 88.83   	 101.73		
-71.11   	-74.77   	 89.24   	 106.82		
-72.33   	-83.62   	 89.66   	 122.07		
-77.82   	-96.74   	 90.15   	 157.68		
-87.28   	-108.64   	 90.78   	 193.29		
-98.27   	-115.66   	 91.56   	 239.06		
-109.25   	-116.27   	 92.51   	 274.67		
-119.63   	-111.08   	 93.61   	 289.93		
-130.31   	-103.15   	 94.77   	 295.01		
-142.82   	-95.21   	 95.95   	 264.50		
-156.56   	-89.72   	 97.01   	 228.89		
-167.85   	-87.28   	 97.92   	 172.94		
-175.48   	-89.42   	 98.62   	 111.90		
-179.14   	-94.60   	 99.06   	  61.04		
-180.66   	-99.79   	 99.31   	  15.26		
-181.88   	-99.18   	 99.37(S)	 -20.35		
-182.80   	-89.42   	 99.29   	 -40.69		
-182.50   	-72.94   	 99.12   	 -50.86		
-181.58   	-54.93   	 98.92   	 -50.86		
-180.05   	-42.11   	 98.72   	 -50.86		
-176.09   	-34.48   	 98.51   	 -50.86		
-165.41   	-27.47   	 98.31   	 -40.69		
-145.26   	-14.65   	 98.15   	 -45.78		
-117.19   	  3.97   	 97.97   	 -40.69		
-87.28   	 22.28   	 97.80   	 -45.78		
-62.56   	 34.48   	 97.62   	 -50.86		
-45.47   	 39.06   	 97.42   	 -61.04		
-32.04   	 38.76   	 97.17   	 -71.21		
-18.01   	 37.54   	 96.89   	 -76.30		
 -2.75   	 36.01   	 96.58   	 -86.47		
 10.99   	 32.96   	 96.24   	-101.73		
 20.14   	 28.08   	 95.83   	-111.90		
 25.94   	 24.41   	 95.38   	-122.07		
 31.74   	 25.02   	 94.89   	-142.42		
 37.84   	 30.82   	 94.32   	-157.68		
 40.89   	 39.67   	 93.69   	-178.03		
 38.76   	 47.00   	 92.98   	-203.46		
 32.04   	 49.74   	 92.17   	-228.89		
 24.41   	 47.30   	 91.25   	-259.41		
 21.06   	 40.89   	 90.21   	-289.93		
 22.28   	 32.96   	 89.05   	-325.53		
 24.72   	 25.94   	 87.75   	-361.14		
 25.94   	 20.14   	 86.31   	-386.57		
 24.11   	 15.26   	 84.76   	-401.83		
 21.67   	 12.82   	 83.15   	-401.83		
 20.45   	 12.82   	 81.55   	-386.57		
 22.89   	 14.65   	 80.00   	-356.05		
 27.77   	 17.40   	 78.58   	-330.62		
 31.13   	 18.62   	 77.25   	-330.62		
 30.82   	 18.92   	 75.93   	-376.40		
 26.86   	 19.53   	 74.42   	-462.87		
 21.67   	 20.75   	 72.57   	-584.94		
 18.92   	 20.14   	 70.23   	-722.28		
 19.53   	 16.48   	 67.34   	-854.52		
 22.89   	 10.68   	 63.93   	-956.25		
 25.63   	  5.49   	 60.10   	-1012.20		
 25.63   	  3.97   	 56.05   	-1012.20		
 22.28   	  5.49   	 52.00   	-976.60		
 17.40   	  7.93   	 48.10   	-895.22		
 13.43   	  7.93   	 44.52   	-798.57		
 11.60   	  5.80   	 41.32   	-686.67		
 11.60   	  2.75   	 38.58   	-584.94		
 13.43   	  0.00   	 36.24   	-488.30		
 16.78   	 -0.61   	 34.28   	-422.18		
 20.75   	  2.44   	 32.59   	-366.22		
 22.89   	  7.32   	 31.13   	-330.62		
 19.84   	 10.38   	 29.81   	-320.45		
 12.21   	  8.54   	 28.52   	-315.36		
  3.97   	  2.75   	 27.26   	-315.36		
  0.31   	 -3.05   	 26.00   	-320.45		
  1.22   	 -5.80   	 24.72   	-320.45		
  4.27   	 -5.49   	 23.44   	-320.45		
  6.10   	 -6.10   	 22.16   	-310.27		
  4.58   	-10.38   	 20.92   	-300.10		
  2.14   	-15.26   	 19.72   	-274.67		
  2.14   	-14.95   	 18.62   	-249.24		
  4.27   	 -6.41   	 17.62   	-218.72		
  6.41   	  6.71   	 16.74   	-188.20		
  6.71   	 16.17   	 15.99   	-152.59		
  4.58   	 16.17   	 15.38   	-127.16		
  2.14   	  7.63   	 14.87   	 -91.56		
  3.36   	 -3.36   	 14.51   	 -71.21		
  8.85   	 -9.46   	 14.22   	 -50.86		
 16.17   	 -7.93   	 14.02   	 -25.43		
 19.53   	 -2.14   	 13.92   	 -15.26		
 16.17   	  1.83   	 13.86   	  -5.09		
  8.24   	  0.92   	 13.84(D)	  10.17		
  1.22   	 -3.97   	 13.88   	  10.17		
  0.00   	 -7.93   	 13.92   	  25.43		
  4.27   	 -4.88   	 14.02   	  20.35		
  9.77   	  4.88   	 14.10   	  25.43		
 12.82   	 18.01   	 14.20   	  20.35		
 14.04   	 29.91   	 14.28   	  20.35		
 16.17   	 39.37   	 14.36   	  20.35		
 20.45   	 48.22   	 14.45   	  25.43		
 25.94   	 58.59   	 14.55   	  20.35		
 29.91   	 69.27   	 14.63   	  30.52		
 31.13   	 78.74   	 14.75   	  25.43		
 32.65   	 87.89   	 14.85   	  35.61		
 37.54   	 99.49   	 14.99   	  35.61		
 47.91   	117.19   	 15.14   	  40.69		
 62.56   	139.77   	 15.30   	  35.61		
 76.60   	162.05   	 15.44   	  35.61		
 86.36   	175.78   	 15.58   	  30.52		
 92.16   	179.44   	 15.71   	  30.52		
 96.74   	177.61   	 15.83   	  20.35		
102.54   	177.00   	 15.91   	  25.43		
109.25   	182.19   	 16.01   	  15.26		
114.44   	188.60   	 16.07   	  15.26		
114.75   	188.29   	 16.13   	  15.26		
107.73   	174.87   	 16.20   	  15.26		
 93.38   	151.67   	 16.26   	  15.26		
 72.63   	125.43   	 16.32   	  15.26		
 47.91   	101.01   	 16.38   	  20.35		
 21.67   	 77.51   	 16.46   	  20.35		
 -0.92   	 50.66   	 16.54   	  25.43		
-14.34   	 20.45   	 16.64   	  25.43		
-16.78   	 -7.02   	 16.74   	  30.52		
-11.60   	-24.72   	 16.87   	  35.61		
 -4.58   	-30.21   	 17.01   	  40.69		
 -1.83   	-27.47   	 17.17   	  45.78		
 -5.19   	-22.28   	 17.35   	  55.95		
-10.68   	-18.62   	 17.58   	  55.95		
-14.04   	-17.70   	 17.80   	  71.21		
-14.34   	-20.75   	 18.09   	  71.21		
-12.82   	-26.86   	 18.37   	  81.38		
-13.12   	-33.87   	 18.70   	  91.56		
-15.26   	-39.06   	 19.06   	  96.64		
-19.84   	-37.84   	 19.45   	  96.64		
-29.60   	-26.55   	 19.84   	 106.82		
-46.39   	 -6.41   	 20.26   	 106.82		
-63.17   	 16.48   	 20.69   	 106.82		
-58.59   	 33.87   	 21.12   	 106.82		
 -6.41   	 42.42   	 21.55   	 106.82		
108.64   	 48.52   	 21.97   	 106.82		
267.33   	 72.02   	 22.40   	 101.73		
416.26   	133.97   	 22.81   	  96.64		
496.22   	239.26   	 23.19   	  86.47		
476.07   	364.69   	 23.54   	  81.38		
372.01   	467.83   	 23.87   	  76.30		
235.60   	507.81(R)	 24.17(E)	  66.12		
120.54   	468.75   	 24.44   	  55.95		
 52.49   	369.87   	 24.66   	  50.86		
 26.25   	252.69   	 24.86   	  45.78		
 21.06   	159.30   	 25.05   	  40.69		
 20.45   	112.92   	 25.21   	  35.61		
 15.56   	106.51   	 25.35   	  30.52		
  1.83   	111.08   	 25.47   	  35.61		
-26.55   	 93.99   	 25.62   	  40.69		
-71.11   	 38.15   	 25.78   	  50.86		
-120.24   	-44.56   	 25.98   	  66.12		
-153.81   	-122.99   	 26.25   	  91.56		
-155.64   	-166.32   	 26.61   	 127.16		
-126.65   	-164.49   	 27.12   	 157.68		
-83.92   	-131.23   	 27.75   	 198.37		
-48.83   	-93.08   	 28.55   	 244.15		
-32.35   	-68.97   	 29.52   	 284.84		
-30.21   	-62.87   	 30.66   	 320.45		
-30.52   	-68.05   	 31.94   	 361.14		
-27.16   	-75.68   	 33.39   	 396.74		
-21.67   	-80.87   	 34.97   	 427.26		
-19.84   	-83.62   	 36.68   	 462.87		
-26.25   	-85.14   	 38.53   	 493.39		
-37.84   	-86.06   	 40.51   	 528.99		
-47.00   	-86.06   	 42.62   	 554.42		
-48.22   	-84.53   	 44.84   	 590.03		
-41.20   	-80.26   	 47.20   	 620.55		
-31.13   	-72.94   	 49.68   	 630.72		
-24.41   	-64.39   	 52.21   	 645.98		
-22.58   	-59.51   	 54.79   	 640.89		
-24.11   	-61.34   	 57.35   	 630.72		
-26.55   	-69.58   	 59.88   	 605.29		
-27.47   	-78.74   	 62.30   	 584.94		
-26.86   	-83.31   	 64.64   	 549.34		
-26.55   	-81.48   	 66.84   	 518.82		
-28.08   	-76.29   	 68.91   	 488.30		
-31.13   	-72.33   	 70.86   	 452.69		
-35.40   	-71.72   	 72.68   	 427.26		
-39.06   	-72.33   	 74.38   	 401.83		
-39.98   	-71.11   	 75.99   	 371.31		
-39.98   	-68.97   	 77.48   	 345.88		
-41.20   	-69.27   	 78.86   	 325.53		
-44.25   	-73.24   	 80.16   	 295.01		
-47.61   	-79.65   	 81.34   	 279.75		
-48.52   	-83.92   	 82.46   	 259.41		
-46.39   	-82.40   	 83.50   	 249.24		
-43.33   	-77.21   	 84.50   	 244.15		
-45.17   	-73.85   	 85.47   	 233.98		
-53.41   	-77.82   	 86.41   	 223.80		
-65.92   	-89.72   	 87.30   	 208.54		
-78.13   	-104.37   	 88.14   	 193.29		
-85.75   	-115.36   	 88.91   	 167.85		
-88.50   	-118.71   	 89.58   	 142.42		
-89.11   	-115.36   	 90.15   	 122.07		
-91.25   	-108.34   	 90.64   	  96.64		
-97.05   	-101.32   	 91.03   	  86.47		
-106.20   	-96.74   	 91.37   	  66.12		
-118.71   	-96.74   	 91.64   	  61.04		
-133.06   	-101.62   	 91.88   	  55.95		
-146.18   	-110.47   	 92.11   	  50.86		
-155.64   	-118.71   	 92.31   	  61.04		
-160.83   	-121.15   	 92.55   	  86.47		
-163.57   	-116.88   	 92.90   	 111.90		
-169.07   	-110.17   	 93.35   	 147.51		
-179.14   	-104.98   	 93.94   	 178.03		
-189.82   	-101.01   	 94.65   	 183.11		
-194.40   	-93.08   	 95.38   	 183.11		
-188.29   	-75.68   	 96.11   	 162.77		
-174.56   	-49.74   	 96.76   	 127.16		
-159.91   	-23.50   	 97.27   	  76.30		
-149.23   	 -7.63   	 97.58   	  35.61		
-139.16   	 -4.88   	 97.72(S)	 -15.26		
-124.82   	 -9.46   	 97.66   	 -45.78		
-102.54   	-10.68   	 97.48   	 -71.21		
-74.77   	 -1.22   	 97.19   	 -91.56		
-47.30   	 17.09   	 96.83   	 -91.56		
-25.33   	 34.18   	 96.46   	-101.73		
-10.07   	 40.59   	 96.05   	-101.73		
 -2.14   	 34.48   	 95.65   	-101.73		
  1.22   	 23.50   	 95.24   	-106.82		
  2.44   	 17.40   	 94.81   	-106.82		
  6.10   	 21.36   	 94.38   	-122.07		
 15.56   	 32.04   	 93.90   	-132.25		
 28.99   	 41.20   	 93.37   	-147.51		
 40.28   	 42.11   	 92.78   	-167.85		
 44.25   	 34.48   	 92.11   	-193.29		
 39.37   	 23.80   	 91.33   	-218.72		
 31.13   	 15.87   	 90.46   	-244.15		
 25.33   	 14.34   	 89.48   	-274.67		
 24.72   	 19.23   	 88.38   	-310.27		
 27.16   	 25.33   	 87.14   	-345.88		
 30.21   	 28.38   	 85.76   	-366.22		
 32.04   	 26.25   	 84.29   	-381.48		
 32.35   	 19.84   	 82.77   	-371.31		
 31.13   	 14.04   	 81.28   	-345.88		
 28.08   	 14.34   	 79.90   	-315.36		
 24.41   	 19.53   	 78.64   	-289.93		
 21.97   	 24.11   	 77.48   	-305.19		
 21.36   	 21.67   	 76.26   	-371.31		
 21.06   	 11.29   	 74.77   	-478.13		
 19.53   	 -0.31   	 72.86   	-620.55		
 16.17   	 -4.27   	 70.38   	-762.97		
 12.21   	  3.66   	 67.32   	-890.13		
 10.68   	 19.84   	 63.76   	-981.68		
 12.82   	 35.10   	 59.84   	-1027.46		
 17.70   	 42.42   	 55.73   	-1022.38		
 23.50   	 38.15   	 51.64   	-971.51		
 26.55   	 22.89   	 47.75   	-885.04		
 24.11   	  1.22   	 44.21   	-788.40		
 16.78   	-18.01   	 41.06   	-681.58		
  7.93   	-26.55   	 38.33   	-579.86		
  1.83   	-20.75   	 36.01   	-498.47		
  0.92   	 -5.49   	 34.02   	-432.35		
  4.88   	  8.85   	 32.29   	-386.57		
 10.38   	 14.34   	 30.74   	-350.97		
 15.26   	 11.60   	 29.34   	-340.79		
 18.01   	  7.93   	 27.98   	-335.71		
 17.09   	  9.16   	 26.63   	-335.71		
 13.43   	 14.04   	 25.29   	-340.79		
  9.16   	 16.48   	 23.93   	-345.88		
  6.41   	 12.51   	 22.54   	-335.71		
  6.10   	  2.44   	 21.20   	-320.45		
  6.71   	 -8.24   	 19.92   	-310.27		
  5.80   	-14.04   	 18.68   	-279.75		
  2.75   	-12.82   	 17.56   	-254.32		
 -1.22   	 -6.71   	 16.54   	-223.80		
 -3.36   	  0.00   	 15.65   	-188.20		
 -2.75   	  3.97   	 14.89   	-157.68		
 -0.92   	  3.36   	 14.26   	-127.16		
  1.53   	  0.92   	 13.75   	 -96.64		
  3.97   	  0.61   	 13.37   	 -76.30		
  6.10   	  5.19   	 13.06   	 -55.95		
  7.63   	 14.95   	 12.84   	 -40.69		
  8.85   	 27.16   	 12.68   	 -25.43		
 11.90   	 39.06   	 12.57   	 -20.35		
 18.31   	 49.44   	 12.49   	 -10.17		
 27.16   	 57.07   	 12.45(D)	   0.00		
 33.87   	 62.26   	 12.45   	   0.00		
 35.40   	 67.14   	 12.45   	   5.09		
 32.35   	 75.99   	 12.47   	  10.17		
 29.60   	 92.77   	 12.51   	  15.26		
 32.96   	119.32   	 12.57   	  15.26		
 45.17   	150.45   	 12.63   	  20.35		
 62.87   	177.61   	 12.72   	  25.43		
 79.96   	192.57   	 12.82   	  30.52		
 92.77   	192.87   	 12.94   	  40.69		
100.40   	182.50   	 13.10   	  50.86		
102.23   	168.76   	 13.31   	  50.86		
 99.79   	159.61   	 13.51   	  61.04		
 95.83   	159.30   	 13.75   	  66.12		
 92.47   	164.18   	 14.02   	  76.30		
 88.81   	166.02   	 14.32   	  86.47		
 81.79   	157.78   	 14.67   	  86.47		
 66.53   	137.02   	 15.02   	  96.64		
 41.20   	105.90   	 15.40   	 101.73		
 10.38   	 69.89   	 15.81   	 101.73		
-16.17   	 33.26   	 16.22   	 106.82		
-30.21   	  1.22   	 16.64   	 106.82		
-29.60   	-22.89   	 17.07   	 106.82		
-20.14   	-36.01   	 17.50   	 106.82		
-10.38   	-37.84   	 17.92   	 101.73		
 -7.02   	-32.35   	 18.33   	 101.73		
 -9.77   	-25.33   	 18.74   	 101.73		
-15.56   	-19.53   	 19.15   	  96.64		
-20.45   	-14.95   	 19.53   	  96.64		
-22.89   	-10.07   	 19.92   	  96.64		
-22.89   	 -4.58   	 20.31   	  91.56		
-20.45   	  1.83   	 20.67   	  91.56		
-18.01   	  7.63   	 21.04   	  86.47		
-17.40   	 12.82   	 21.38   	  76.30		
-24.11   	 18.92   	 21.69   	  76.30		
-41.81   	 25.94   	 21.99   	  66.12		
-63.78   	 31.13   	 22.26   	  61.04		
-67.14   	 32.35   	 22.50   	  55.95		
-22.28   	 31.43   	 22.73   	  55.95		
 88.81   	 36.93   	 22.95   	  45.78		
248.72   	 67.44   	 23.13   	  50.86		
404.36   	139.77   	 23.34   	  50.86		
492.86   	255.13   	 23.54   	  50.86		
478.52   	387.88   	 23.74   	  55.95		
375.06   	494.69   	 23.97   	  50.86		
234.07   	535.28(R)	 24.17(E)	  50.86		
112.61   	496.83   	 24.37   	  50.86		
 41.50   	401.61   	 24.58   	  40.69		
 19.23   	292.05   	 24.74   	  35.61		
 25.02   	205.99   	 24.88   	  25.43		
 35.10   	159.91   	 24.98   	  20.35		
 32.04   	142.82   	 25.07   	  15.26		
  8.54   	130.00   	 25.13   	  10.17		
-34.79   	 99.49   	 25.17   	  10.17		
-88.81   	 42.72   	 25.21   	  20.35		
-135.80   	-30.52   	 25.29   	  30.52		
-158.08   	-96.13   	 25.41   	  61.04		
-148.01   	-133.97   	 25.66   	  96.64		
-112.92   	-136.72   	 26.04   	 137.33		
-70.80   	-114.75   	 26.59   	 178.03		
-40.28   	-87.28   	 27.30   	 228.89		
-29.60   	-69.58   	 28.22   	 269.58		
-33.26   	-66.53   	 29.30   	 320.45		
-40.89   	-73.85   	 30.58   	 356.05		
-44.25   	-83.92   	 32.00   	 396.74		
-41.81   	-91.55   	 33.59   	 427.26		
-35.71   	-93.38   	 35.30   	 462.87		
-29.60   	-88.20   	 37.15   	 488.30		
-24.72   	-77.51   	 39.10   	 523.90		
-21.36   	-67.14   	 41.20   	 554.42		
-19.23   	-62.26   	 43.42   	 579.86		
-18.92   	-66.22   	 45.74   	 610.37		
-21.36   	-77.21   	 48.18   	 635.81		
-25.63   	-89.72   	 50.72   	 651.07		
-31.43   	-98.88   	 53.33   	 651.07		
-38.45   	-101.32   	 55.93   	 645.98		
-45.47   	-98.27   	 58.51   	 625.63		
-50.35   	-91.86   	 61.02   	 600.20		
-51.57   	-84.84   	 63.42   	 559.51		
-49.44   	-80.87   	 65.66   	 523.90		
-45.17   	-82.09   	 67.75   	 493.39		
-40.89   	-87.59   	 69.73   	 462.87		
-37.84   	-93.99   	 71.58   	 437.43		
-36.93   	-96.44   	 73.33   	 417.09		
-37.54   	-91.55   	 74.99   	 396.74		
-39.06   	-80.87   	 76.58   	 381.48		
-41.50   	-70.19   	 78.11   	 366.22		
-44.86   	-65.31   	 79.57   	 340.79		
-48.22   	-67.14   	 80.94   	 325.53		
-50.96   	-72.94   	 82.24   	 300.10		
-52.80   	-77.21   	 83.44   	 279.75		
-54.93   	-78.13   	 84.56   	 259.41		
-59.20   	-78.74   	 85.59   	 244.15		
-64.39   	-81.79   	 86.57   	 233.98		
-67.44   	-88.81   	 87.51   	 218.72		
-66.83   	-97.66   	 88.38   	 213.63		
-65.92   	-104.98   	 89.24   	 203.46		
-69.58   	-109.86   	 90.05   	 198.37		
-81.18   	-111.08   	 90.84   	 183.11		
-98.27   	-109.25   	 91.58   	 178.03		
-114.14   	-106.20   	 92.29   	 162.77		
-123.60   	-105.90   	 92.94   	 147.51		
-127.87   	-110.47   	 93.53   	 132.25		
-131.23   	-119.02   	 94.06   	 116.99		
-138.85   	-126.65   	 94.53   	 101.73		
-150.76   	-129.09   	 94.93   	  86.47		
-163.88   	-124.51   	 95.28   	  71.21		
-173.65   	-115.36   	 95.56   	  61.04		
-178.22   	-104.06   	 95.81   	  50.86		
-179.14   	-91.55   	 96.01   	  35.61		
-180.36   	-79.96   	 96.15   	  25.43		
-183.11   	-71.11   	 96.26   	  15.26		
-184.94   	-65.00   	 96.32   	  10.17		
-180.36   	-57.68   	 96.36   	   0.00		
-166.93   	-43.03   	 96.36   	   0.00		
-146.48   	-18.62   	 96.36   	   5.09		
-125.12   	 10.07   	 96.38   	  15.26		
-106.81   	 32.35   	 96.44   	  25.43		
-91.86   	 41.20   	 96.54   	  30.52		
-76.60   	 39.06   	 96.66   	  40.69		
-58.29   	 34.79   	 96.83   	  30.52		
-37.84   	 35.71   	 96.95   	  25.43		
-18.31   	 41.81   	 97.05   	   5.09		
 -1.53   	 46.69   	 97.07(S)	 -15.26		
 11.90   	 45.17   	 97.01   	 -40.69		
 21.67   	 39.06   	 96.85   	 -66.12		
 26.86   	 33.87   	 96.58   	 -86.47		
 27.47   	 34.79   	 96.24   	-111.90		
 25.63   	 42.11   	 95.79   	-137.33		
 23.80   	 50.05   	 95.24   	-152.59		
 24.11   	 53.71   	 94.63   	-183.11		
 24.41   	 51.27   	 93.90   	-203.46		
 22.28   	 43.95   	 93.08   	-233.98		
 17.40   	 34.79   	 92.15   	-259.41		
 12.82   	 28.08   	 91.11   	-289.93		
 11.60   	 25.63   	 89.95   	-310.27		
 14.65   	 25.94   	 88.71   	-330.62		
 18.62   	 28.38   	 87.39   	-330.62		
 21.06   	 32.35   	 86.06   	-340.79		
 21.06   	 38.76   	 84.70   	-350.97		
 20.45   	 47.00   	 83.30   	-386.57		
 20.45   	 54.02   	 81.75   	-437.43		
 20.45   	 54.63   	 80.00   	-508.65		
 18.31   	 46.08   	 77.97   	-595.11		
 14.95   	 32.35   	 75.58   	-686.67		
 11.60   	 21.06   	 72.84   	-768.05		
  9.77   	 17.40   	 69.77   	-834.18		
 10.07   	 21.36   	 66.43   	-879.96		
 10.68   	 28.69   	 62.91   	-895.22		
 10.99   	 34.79   	 59.33   	-879.96		
 10.68   	 36.93   	 55.81   	-849.44		
 10.68   	 35.71   	 52.41   	-793.49		
 11.90   	 31.74   	 49.24   	-732.45		
 14.04   	 25.33   	 46.31   	-661.24		
 15.56   	 17.70   	 43.66   	-595.11		
 14.65   	 11.60   	 41.28   	-534.08		
  9.77   	  7.32   	 39.15   	-478.13		
  2.14   	  4.88   	 37.23   	-432.35		
 -4.58   	  2.75   	 35.50   	-396.74		
 -6.71   	  0.31   	 33.92   	-371.31		
 -3.66   	 -1.83   	 32.43   	-350.97		
  1.83   	 -1.22   	 31.03   	-335.71		
  5.49   	  2.75   	 29.68   	-320.45		
  6.41   	  9.46   	 28.40   	-305.19		
