  I     	  II     	  AOp     	  AOp'		  FA     	  FA'		
-12.82   	-14.65   	116.54   	-162.77		112.09   	-244.15		
-11.90   	-14.34   	115.89   	-152.59		111.11   	-239.06		
-11.90   	-13.43   	115.28   	-152.59		110.15   	-254.32		
-13.73   	-13.43   	114.67   	-147.51		109.13   	-264.50		
-17.09   	-15.56   	114.08   	-142.42		108.08   	-249.24		
-20.45   	-18.62   	113.51   	-142.42		107.08   	-218.72		
-23.19   	-21.06   	112.94   	-147.51		106.21   	-198.37		
-23.50   	-21.36   	112.35   	-142.42		105.41   	-188.20		
-21.67   	-19.23   	111.78   	-142.42		104.66   	-183.11		
-17.70   	-15.26   	111.21   	-142.42		103.93   	-167.85		
-13.12   	-10.68   	110.64   	-147.51		103.25   	-162.77		
 -8.54   	 -6.71   	110.05   	-147.51		102.60   	-147.51		
 -4.27   	 -4.27   	109.46   	-147.51		102.01   	-132.25		
 -2.14   	 -4.88   	108.87   	-147.51		101.48   	-122.07		
 -2.75   	 -8.85   	108.28   	-147.51		101.00   	-127.16		
 -6.41   	-14.65   	107.69   	-142.42		100.49   	-127.16		
-11.29   	-20.45   	107.12   	-147.51		 99.98   	-116.99		
-15.87   	-24.11   	106.53   	-142.42		 99.51   	-116.99		
-18.01   	-24.41   	105.96   	-137.33		 99.04   	-106.82		
-17.70   	-23.19   	105.41   	-137.33		 98.62   	-106.82		
-16.17   	-22.58   	104.86   	-137.33		 98.19   	 -91.56		
-14.34   	-23.80   	104.31   	-132.25		 97.82   	 -91.56		
-12.21   	-26.25   	103.78   	-132.25		 97.46   	 -76.30		
-10.68   	-28.69   	103.25   	-127.16		 97.15   	 -71.21		
-10.38   	-30.52   	102.75   	-127.16		 96.87   	 -55.95		
-11.60   	-31.13   	102.24   	-127.16		 96.64   	 -55.95		
-13.43   	-32.04   	101.73   	-122.07		 96.42   	 -61.04		
-14.04   	-32.96   	101.24   	-122.07		 96.17   	 -55.95		
-12.82   	-34.18   	100.75   	-122.07		 95.95   	 -55.95		
-10.99   	-35.10   	100.26   	-122.07		 95.73   	 -50.86		
-10.68   	-36.62   	 99.78   	-122.07		 95.52   	 -45.78		
-13.12   	-39.06   	 99.29   	-122.07		 95.34   	 -50.86		
-17.40   	-42.72   	 98.80   	-122.07		 95.14   	 -55.95		
-21.36   	-46.08   	 98.31   	-116.99		 94.91   	 -50.86		
-23.50   	-48.22   	 97.84   	-122.07		 94.71   	 -50.86		
-23.80   	-48.83   	 97.35   	-116.99		 94.51   	 -55.95		
-23.50   	-49.44   	 96.89   	-116.99		 94.28   	 -50.86		
-22.28   	-49.44   	 96.42   	-122.07		 94.08   	 -50.86		
-20.45   	-48.83   	 95.93   	-111.90		 93.88   	 -50.86		
-18.31   	-47.30   	 95.48   	-116.99		 93.67   	 -61.04		
-16.78   	-46.39   	 95.01   	-116.99		 93.43   	 -55.95		
-17.09   	-47.30   	 94.55   	-111.90		 93.20   	 -55.95		
-18.01   	-49.74   	 94.10   	-111.90		 92.98   	 -55.95		
-17.70   	-51.27   	 93.65   	-106.82		 92.76   	 -55.95		
-15.56   	-47.91   	 93.22   	-111.90		 92.53   	 -55.95		
-12.51   	-37.23   	 92.78   	-106.82		 92.31   	 -55.95		
-11.29   	-21.06   	 92.35   	-106.82		 92.09   	 -50.86		
-12.21   	 -3.05   	 91.92   	-106.82		 91.88   	 -50.86		
-13.73   	 13.12   	 91.50   	-101.73		 91.68   	 -50.86		
-12.82   	 27.16   	 91.09   	-101.73		 91.47   	 -61.04		
 -8.85   	 38.15   	 90.68   	 -96.64		 91.23   	 -66.12		
 -2.75   	 46.69   	 90.29   	 -96.64		 90.97   	 -61.04		
  4.27   	 50.96   	 89.91   	 -96.64		 90.72   	 -50.86		
 10.68   	 50.96   	 89.52   	 -91.56		 90.52   	 -55.95		
 16.78   	 49.44   	 89.16   	 -91.56		 90.29   	 -55.95		
 22.58   	 51.27   	 88.79   	 -91.56		 90.07   	 -55.95		
 27.16   	 61.65   	 88.42   	 -91.56		 89.85   	 -61.04		
 30.52   	 79.35   	 88.06   	 -86.47		 89.60   	 -61.04		
 32.35   	 96.44   	 87.71   	 -86.47		 89.36   	 -61.04		
 33.26   	102.84   	 87.36   	 -86.47		 89.11   	 -55.95		
 35.40   	 92.77   	 87.02   	 -81.38		 88.89   	 -55.95		
 39.98   	 69.89   	 86.69   	 -81.38		 88.67   	 -61.04		
 47.00   	 43.95   	 86.37   	 -81.38		 88.42   	 -61.04		
 54.02   	 25.33   	 86.04   	 -81.38		 88.18   	 -66.12		
 56.76   	 15.87   	 85.72   	 -76.30		 87.91   	 -61.04		
 51.88   	 12.21   	 85.41   	 -71.21		 87.67   	 -55.95		
 39.06   	  8.85   	 85.13   	 -76.30		 87.45   	 -61.04		
 22.58   	  2.14   	 84.82   	 -71.21		 87.20   	 -66.12		
  6.71   	 -7.93   	 84.54   	 -66.12		 86.94   	 -71.21		
 -5.80   	-21.06   	 84.27   	 -71.21		 86.65   	 -76.30		
-14.95   	-37.23   	 83.99   	 -66.12		 86.35   	 -71.21		
-21.97   	-54.93   	 83.72   	 -61.04		 86.06   	 -76.30		
-26.25   	-71.11   	 83.48   	 -66.12		 85.76   	 -76.30		
-26.55   	-81.48   	 83.21   	 -61.04		 85.45   	 -76.30		
-22.28   	-84.23   	 82.97   	 -61.04		 85.15   	 -76.30		
-16.48   	-81.18   	 82.73   	 -55.95		 84.84   	 -76.30		
-12.82   	-76.90   	 82.50   	 -55.95		 84.54   	 -81.38		
-12.82   	-74.46   	 82.28   	 -61.04		 84.21   	 -71.21		
-14.65   	-74.16   	 82.03   	 -55.95		 83.93   	 -76.30		
-16.48   	-75.38   	 81.81   	 -55.95		 83.62   	 -71.21		
-17.09   	-76.60   	 81.59   	 -61.04		 83.34   	 -66.12		
-18.01   	-78.43   	 81.34   	 -55.95		 83.07   	 -66.12		
-21.06   	-80.57   	 81.12   	 -61.04		 82.81   	 -61.04		
-25.63   	-83.62   	 80.87   	 -55.95		 82.56   	 -61.04		
-29.91   	-86.36   	 80.65   	 -61.04		 82.32   	 -55.95		
-32.96   	-90.03   	 80.41   	 -55.95		 82.10   	 -61.04		
-36.62   	-99.49   	 80.18   	 -61.04		 81.85   	 -55.95		
-45.78   	-120.85   	 79.94   	 -61.04		 81.63   	 -66.12		
-63.78   	-158.39   	 79.69   	 -61.04		 81.36   	 -66.12		
-89.11   	-208.44   	 79.45   	 -61.04		 81.10   	 -55.95		
-112.30   	-255.13   	 79.21   	 -55.95		 80.87   	 -55.95		
-116.88   	-273.74   	 78.98   	 -61.04		 80.65   	 -55.95		
-84.23   	-242.61   	 78.74   	 -55.95		 80.43   	 -50.86		
 -0.92   	-150.15   	 78.51   	 -55.95		 80.22   	 -61.04		
134.58   	  0.31   	 78.29   	 -50.86		 79.98   	 -61.04		
308.23   	195.62   	 78.09   	 -50.86		 79.74   	 -61.04		
488.89   	424.50   	 77.88   	 -50.86		 79.49   	 -55.95		
635.68   	687.56   	 77.68   	 -45.78		 79.27   	 -55.95		
709.84   	976.26   	 77.50   	 -86.47		 79.04   	-116.99		
576.48   	1399.54(R)	 77.15   	 -45.78		 78.58   	 -55.95		
407.71   	1377.87   	 76.97   	 -45.78		 78.35   	 -61.04		
231.02   	1160.58   	 76.79   	 -45.78		 78.11   	 -55.95		
 86.36   	820.62   	 76.60   	 -50.86		 77.88   	 -40.69		
-10.38   	481.87   	 76.40   	 -50.86		 77.72   	 -40.69		
-68.36   	238.65   	 76.20   	 -50.86		 77.56   	 -40.69		
-108.03   	110.47   	 75.99   	 -55.95		 77.40   	 -30.52		
-141.91   	 61.65   	 75.77   	 -55.95		 77.27   	 -30.52		
-167.85   	 44.86   	 75.54   	 -61.04		 77.15   	 -30.52		
-174.87   	 34.48   	 75.30   	 -55.95		 77.03   	 -20.35		
-158.08   	 23.19   	 75.08   	 -61.04		 76.95   	 -20.35		
-123.60   	  9.16   	 74.83   	 -55.95		 76.87   	 -25.43		
-85.75   	-14.34   	 74.61   	 -50.86		 76.76   	 -35.61		
-57.37   	-49.74   	 74.40   	 -50.86		 76.62   	 -45.78		
-43.64   	-88.81   	 74.20   	 -50.86		 76.44   	 -55.95		
-42.42   	-117.49   	 74.00   	 -40.69		 76.22   	 -61.04		
-46.39   	-128.78   	 73.83   	 -40.69		 75.97   	 -66.12		
-48.83   	-128.17   	 73.67   	 -30.52		 75.71   	 -66.12		
-46.69   	-124.51   	 73.55   	 -15.26		 75.44   	 -50.86		
-41.50   	-123.90   	 73.49   	  -5.09		 75.24   	 -50.86		
-37.23   	-127.56   	 73.47(D)	  15.26		 75.04   	 -55.95		
-36.62   	-133.06   	 73.53   	  45.78		 74.81   	 -55.95		
-38.45   	-137.02   	 73.71   	  81.38		 74.59   	 -50.86		
-39.06   	-137.02   	 74.04   	 116.99		 74.38   	 -35.61		
-36.01   	-133.06   	 74.51   	 162.77		 74.24   	 -35.61		
-30.82   	-127.56   	 75.16   	 208.54		 74.10   	 -30.52		
-27.16   	-122.99   	 75.99   	 259.41		 73.98   	 -20.35		
-26.86   	-120.85   	 77.03   	 305.19		 73.90   	 -10.17		
-28.69   	-120.54   	 78.25   	 350.97		 73.86(D)	  20.35		
-30.21   	-120.85   	 79.65   	 386.57		 73.94   	  50.86		
-28.69   	-120.24   	 81.20   	 422.18		 74.14   	  91.56		
-25.02   	-118.10   	 82.89   	 442.52		 74.51   	 142.42		
-21.06   	-115.97   	 84.66   	 457.78		 75.08   	 239.06		
-18.92   	-115.66   	 86.49   	 467.95		 76.03   	 401.83		
-18.62   	-117.19   	 88.36   	 473.04		 77.64   	 656.15		
-19.53   	-119.02   	 90.25   	 467.95		 80.26   	 981.68		
-20.14   	-119.02   	 92.13   	 462.87		 84.19   	1261.44		
-19.84   	-117.19   	 93.98   	 457.78		 89.24   	1368.26		
-18.62   	-114.14   	 95.81   	 447.61		 94.71   	1261.44		
-16.17   	-111.69   	 97.60   	 447.61		 99.76   	1022.38		
-13.12   	-109.86   	 99.39   	 442.52		103.84   	 788.40		
 -8.54   	-108.03   	101.16   	 437.43		107.00   	 671.41		
 -3.97   	-105.29   	102.91   	 432.35		109.68   	 671.41		
  0.00   	-101.32   	104.64   	 427.26		112.37   	 712.10		
  1.83   	-97.05   	106.35   	 427.26		115.22   	 752.79		
  1.83   	-93.08   	108.06   	 417.09		118.23   	 768.05		
  1.83   	-88.50   	109.72   	 417.09		121.30   	 757.88		
  3.36   	-83.62   	111.39   	 412.00		124.33   	 757.88		
  7.02   	-78.43   	113.04   	 406.92		127.36   	 757.88		
 11.90   	-74.16   	114.67   	 396.74		130.40   	 773.14		
 14.95   	-71.41   	116.26   	 401.83		133.49   	 773.14		
 15.26   	-69.27   	117.86   	 391.66		136.58   	 747.71		
 13.43   	-65.61   	119.43   	 396.74		139.57   	 696.84		
 12.21   	-60.12   	121.02   	 386.57		142.36   	 651.07		
 13.43   	-52.49   	122.56   	 386.57		144.96   	 584.94		
 16.78   	-43.33   	124.11   	 386.57		147.30   	 523.90		
 20.45   	-34.48   	125.66   	 371.31		149.40   	 488.30		
 23.80   	-26.55   	127.14   	 366.22		151.35   	 462.87		
 26.55   	-19.53   	128.61   	 356.05		153.20   	 432.35		
 28.69   	-12.82   	130.03   	 335.71		154.93   	 401.83		
 30.82   	 -4.88   	131.37   	 325.53		156.54   	 345.88		
 31.74   	  4.58   	132.67   	 310.27		157.92   	 284.84		
 30.82   	 15.26   	133.92   	 289.93		159.06   	 239.06		
 28.69   	 26.25   	135.08   	 274.67		160.02   	 213.63		
 26.25   	 36.62   	136.17   	 259.41		160.87   	 198.37		
 25.02   	 45.78   	137.21   	 244.15		161.67   	 178.03		
 25.33   	 54.32   	138.19   	 228.89		162.38   	 178.03		
 28.08   	 61.65   	139.10   	 218.72		163.09   	 167.85		
 31.74   	 67.75   	139.98   	 203.46		163.76   	 157.68		
 35.10   	 72.33   	140.79   	 188.20		164.39   	 132.25		
 36.01   	 73.85   	141.55   	 172.94		164.92   	 101.73		
 32.96   	 71.72   	142.24   	 167.85		165.33   	  81.38		
 27.47   	 65.61   	142.91   	 147.51		165.66   	  61.04		
 21.06   	 56.15   	143.50   	 142.42		165.90   	  40.69		
 16.48   	 44.56   	144.07   	 122.07		166.06   	  20.35		
 14.65   	 32.65   	144.56   	 116.99		166.14(S)	 -25.43		
 14.04   	 20.75   	145.02   	 101.73		166.04   	 -55.95		
 12.21   	  9.46   	145.43   	  91.56		165.82   	 -71.21		
  7.02   	 -0.92   	145.80   	  76.30		165.53   	 -66.12		
 -0.61   	-10.38   	146.10   	  66.12		165.27   	 -81.38		
 -7.93   	-17.09   	146.37   	  55.95		164.94   	-101.73		
-12.51   	-21.67   	146.59   	  40.69		164.54   	-142.42		
-14.04   	-24.41   	146.75   	  30.52		163.97   	-172.94		
-13.12   	-26.55   	146.88   	  20.35		163.28   	-188.20		
-12.21   	-29.30   	146.96(S)	   0.00		162.52   	-208.54		
-11.60   	-32.35   	146.96   	  -5.09		161.69   	-223.80		
-11.90   	-34.79   	146.94   	 -25.43		160.79   	-233.98		
-12.82   	-35.71   	146.84   	 -40.69		159.86   	-249.24		
-14.34   	-36.32   	146.67   	 -50.86		158.86   	-269.58		
-16.17   	-36.93   	146.47   	 -76.30		157.78   	-279.75		
-18.01   	-38.76   	146.16   	 -91.56		156.66   	-300.10		
-18.31   	-40.89   	145.80   	-111.90		155.46   	-320.45		
-16.78   	-43.33   	145.35   	-137.33		154.18   	-335.71		
-14.65   	-44.56   	144.80   	-162.77		152.84   	-356.05		
-13.43   	-43.95   	144.15   	-188.20		151.41   	-376.40		
-14.34   	-42.72   	143.40   	-218.72		149.91   	-396.74		
-16.48   	-41.20   	142.52   	-249.24		148.32   	-412.00		
-18.92   	-39.67   	141.53   	-274.67		146.67   	-442.52		
-19.84   	-37.84   	140.43   	-300.10		144.90   	-473.04		
-18.92   	-35.71   	139.23   	-325.53		143.01   	-503.56		
-16.17   	-33.26   	137.92   	-335.71		141.00   	-528.99		
-13.12   	-31.43   	136.58   	-345.88		138.88   	-544.25		
-11.29   	-30.82   	135.20   	-345.88		136.70   	-559.51		
-11.90   	-31.43   	133.81   	-340.79		134.47   	-579.86		
-14.34   	-31.43   	132.45   	-325.53		132.15   	-590.03		
-16.48   	-29.91   	131.15   	-315.36		129.79   	-579.86		
-18.01   	-27.16   	129.89   	-300.10		127.47   	-564.60		
-18.62   	-24.72   	128.69   	-284.84		125.21   	-528.99		
-19.53   	-23.19   	127.55   	-264.50		123.09   	-478.13		
-21.36   	-21.97   	126.49   	-254.32		121.18   	-401.83		
-22.58   	-20.45   	125.47   	-233.98		119.57   	-325.53		
-21.67   	-16.78   	124.54   	-228.89		118.27   	-269.58		
-17.40   	-12.82   	123.62   	-218.72		117.19   	-254.32		
-11.60   	-10.68   	122.75   	-213.63		116.17   	-269.58		
 -7.32   	-11.29   	121.89   	-208.54		115.10   	-274.67		
 -6.71   	-14.34   	121.06   	-198.37		114.00   	-269.58		
 -9.46   	-17.70   	120.26   	-198.37		112.92   	-254.32		
-14.04   	-19.84   	119.47   	-193.29		111.90   	-228.89		
-17.70   	-20.14   	118.70   	-193.29		110.99   	-208.54		
-18.31   	-19.53   	117.92   	-183.11		110.15   	-208.54		
-15.56   	-18.31   	117.19   	-188.20		109.32   	-208.54		
-12.21   	-17.09   	116.44   	-183.11		108.48   	-193.29		
-10.68   	-17.09   	115.71   	-178.03		107.71   	-172.94		
-12.51   	-19.23   	114.99   	-178.03		107.02   	-152.59		
-16.17   	-23.50   	114.28   	-178.03		106.41   	-137.33		
-19.53   	-28.38   	113.57   	-172.94		105.86   	-137.33		
-20.45   	-31.74   	112.88   	-167.85		105.31   	-142.42		
-19.23   	-32.35   	112.21   	-172.94		104.74   	-127.16		
-17.70   	-31.13   	111.52   	-167.85		104.23   	-122.07		
-17.70   	-30.52   	110.84   	-167.85		103.74   	-111.90		
-19.23   	-31.74   	110.17   	-162.77		103.30   	-106.82		
-19.84   	-34.18   	109.52   	-162.77		102.87   	-101.73		
-18.01   	-36.01   	108.87   	-157.68		102.46   	-106.82		
-14.34   	-36.32   	108.24   	-157.68		102.03   	-101.73		
-11.29   	-36.01   	107.61   	-152.59		101.63   	-101.73		
-11.60   	-36.62   	107.00   	-152.59		101.22   	 -91.56		
-14.95   	-38.15   	106.39   	-152.59		100.85   	 -86.47		
-18.62   	-39.98   	105.78   	-142.42		100.51   	 -86.47		
-20.14   	-39.98   	105.21   	-147.51		100.16   	 -86.47		
-17.40   	-37.84   	104.62   	-137.33		 99.82   	 -81.38		
-12.51   	-34.18   	104.07   	-142.42		 99.49   	 -71.21		
 -8.24   	-31.13   	103.50   	-137.33		 99.21   	 -76.30		
 -7.02   	-30.21   	102.95   	-132.25		 98.90   	 -66.12		
 -8.54   	-32.65   	102.42   	-132.25		 98.64   	 -61.04		
-12.82   	-37.23   	101.89   	-132.25		 98.39   	 -61.04		
-18.31   	-42.42   	101.36   	-132.25		 98.15   	 -61.04		
-22.89   	-46.69   	100.83   	-127.16		 97.90   	 -61.04		
-25.63   	-48.83   	100.33   	-127.16		 97.66   	 -71.21		
-24.72   	-48.52   	 99.82   	-122.07		 97.37   	 -71.21		
-20.45   	-45.78   	 99.33   	-127.16		 97.09   	 -61.04		
-14.04   	-40.89   	 98.82   	-122.07		 96.85   	 -61.04		
 -9.46   	-36.01   	 98.33   	-122.07		 96.60   	 -66.12		
 -7.93   	-32.96   	 97.84   	-116.99		 96.34   	 -71.21		
 -9.46   	-31.74   	 97.37   	-116.99		 96.05   	 -71.21		
-11.29   	-30.21   	 96.91   	-116.99		 95.77   	 -71.21		
-11.29   	-24.11   	 96.44   	-111.90		 95.48   	 -66.12		
 -9.16   	-11.60   	 95.99   	-116.99		 95.22   	 -66.12		
 -6.71   	  4.88   	 95.52   	-106.82		 94.95   	 -76.30		
 -5.49   	 20.75   	 95.10   	-111.90		 94.65   	 -71.21		
 -4.88   	 32.04   	 94.65   	-111.90		 94.36   	 -71.21		
 -3.36   	 37.84   	 94.20   	-106.82		 94.08   	 -81.38		
  1.53   	 40.59   	 93.77   	-106.82		 93.75   	 -76.30		
  8.24   	 42.42   	 93.35   	-101.73		 93.45   	 -76.30		
 14.34   	 45.17   	 92.94   	-106.82		 93.14   	 -76.30		
 18.31   	 50.05   	 92.51   	-101.73		 92.84   	 -71.21		
 20.45   	 58.59   	 92.11   	-101.73		 92.55   	 -71.21		
 23.80   	 72.33   	 91.70   	 -96.64		 92.27   	 -81.38		
 29.30   	 87.89   	 91.31   	-101.73		 91.94   	 -81.38		
 36.93   	 97.96   	 90.91   	 -96.64		 91.62   	 -81.38		
 43.95   	 95.52   	 90.52   	 -96.64		 91.29   	 -81.38		
 48.52   	 78.13   	 90.13   	 -96.64		 90.97   	 -71.21		
 51.27   	 51.57   	 89.75   	 -96.64		 90.68   	 -66.12		
 52.19   	 25.63   	 89.36   	 -91.56		 90.42   	 -66.12		
 51.57   	  8.54   	 88.99   	 -91.56		 90.15   	 -71.21		
 47.91   	  2.14   	 88.63   	 -91.56		 89.87   	 -71.21		
 39.67   	  2.14   	 88.26   	 -86.47		 89.58   	 -71.21		
 26.25   	  2.75   	 87.91   	 -86.47		 89.30   	 -71.21		
  9.77   	 -1.22   	 87.57   	 -86.47		 89.01   	 -66.12		
 -6.71   	-11.29   	 87.22   	 -81.38		 88.75   	 -66.12		
-18.92   	-27.47   	 86.90   	 -76.30		 88.48   	 -71.21		
-24.41   	-45.78   	 86.59   	 -76.30		 88.20   	 -71.21		
-23.80   	-61.95   	 86.29   	 -76.30		 87.91   	 -76.30		
-20.45   	-72.33   	 85.98   	 -71.21		 87.61   	 -76.30		
-18.62   	-76.29   	 85.70   	 -66.12		 87.30   	 -81.38		
-19.53   	-75.99   	 85.43   	 -71.21		 86.98   	 -71.21		
-22.89   	-74.16   	 85.15   	 -66.12		 86.69   	 -66.12		
-25.63   	-73.24   	 84.88   	 -61.04		 86.43   	 -76.30		
-26.55   	-73.55   	 84.64   	 -66.12		 86.12   	 -71.21		
-25.94   	-74.77   	 84.37   	 -61.04		 85.84   	 -71.21		
-25.33   	-76.60   	 84.13   	 -66.12		 85.55   	 -66.12		
-25.02   	-78.43   	 83.87   	 -61.04		 85.29   	 -66.12		
-25.63   	-79.65   	 83.62   	 -66.12		 85.03   	 -71.21		
-26.25   	-80.57   	 83.36   	 -66.12		 84.74   	 -66.12		
-28.08   	-80.57   	 83.09   	 -61.04		 84.48   	 -61.04		
-31.43   	-81.48   	 82.85   	 -71.21		 84.23   	 -61.04		
-37.23   	-86.36   	 82.56   	 -66.12		 83.99   	 -66.12		
-46.69   	-99.79   	 82.30   	 -66.12		 83.72   	 -66.12		
-60.42   	-126.34   	 82.03   	 -66.12		 83.46   	 -66.12		
-79.65   	-167.54   	 81.77   	 -71.21		 83.19   	 -61.04		
-101.62   	-215.76   	 81.48   	 -66.12		 82.95   	 -55.95		
-117.19   	-252.99   	 81.22   	 -66.12		 82.73   	 -61.04		
-109.56   	-256.35   	 80.96   	 -66.12		 82.48   	 -55.95		
-61.04   	-205.08   	 80.69   	 -61.04		 82.26   	 -61.04		
 39.67   	-93.08   	 80.45   	 -61.04		 82.01   	 -66.12		
190.43   	 72.02   	 80.20   	 -61.04		 81.75   	 -66.12		
372.01   	276.49   	 79.96   	 -55.95		 81.48   	 -66.12		
549.62   	512.39   	 79.74   	 -55.95		 81.22   	 -71.21		
679.93   	780.94   	 79.51   	 -55.95		 80.94   	 -76.30		
726.01   	1060.49   	 79.29   	-101.73		 80.63   	-142.42		
529.79   	1372.38(R)	 78.88   	 -50.86		 80.06   	 -66.12		
346.68   	1264.34   	 78.68   	 -55.95		 79.80   	 -55.95		
173.34   	981.14   	 78.45   	 -50.86		 79.57   	 -55.95		
 43.95   	626.83   	 78.25   	 -50.86		 79.35   	 -50.86		
-36.93   	325.32   	 78.05   	 -55.95		 79.15   	 -45.78		
-88.20   	144.35   	 77.82   	 -55.95		 78.96   	 -40.69		
-129.09   	 71.72   	 77.60   	 -61.04		 78.80   	 -40.69		
-163.57   	 55.85   	 77.35   	 -55.95		 78.64   	 -35.61		
-181.27   	 50.96   	 77.13   	 -61.04		 78.49   	 -30.52		
-172.73   	 39.67   	 76.89   	 -61.04		 78.37   	 -25.43		
-141.60   	 21.67   	 76.64   	 -55.95		 78.27   	 -25.43		
-102.54   	 -0.92   	 76.42   	 -61.04		 78.17   	 -35.61		
-71.41   	-32.04   	 76.17   	 -55.95		 78.03   	 -35.61		
-54.93   	-68.97   	 75.95   	 -55.95		 77.88   	 -45.78		
-50.35   	-100.71   	 75.73   	 -45.78		 77.70   	 -50.86		
-50.35   	-116.27   	 75.54   	 -50.86		 77.50   	 -50.86		
-50.05   	-117.80   	 75.34   	 -35.61		 77.29   	 -55.95		
-48.83   	-114.44   	 75.20   	 -35.61		 77.07   	 -55.95		
-47.61   	-114.44   	 75.06   	 -15.26		 76.85   	 -61.04		
-46.39   	-119.02   	 74.99   	  -5.09		 76.60   	 -55.95		
-44.86   	-124.82   	 74.97(D)	  20.35		 76.38   	 -55.95		
-42.42   	-127.56   	 75.06   	  50.86		 76.15   	 -50.86		
-39.98   	-126.65   	 75.26   	  86.47		 75.95   	 -45.78		
-37.84   	-123.60   	 75.60   	 127.16		 75.77   	 -40.69		
-36.93   	-121.77   	 76.11   	 178.03		 75.60   	 -45.78		
-36.32   	-122.38   	 76.83   	 223.80		 75.42   	 -30.52		
-36.62   	-124.21   	 77.72   	 274.67		 75.30   	 -20.35		
-36.93   	-124.82   	 78.82   	 325.53		 75.22(D)	   0.00		
-36.93   	-122.68   	 80.12   	 366.22		 75.22   	  25.43		
-36.93   	-119.32   	 81.59   	 406.92		 75.32   	  61.04		
-36.01   	-116.27   	 83.21   	 432.35		 75.56   	  96.64		
-33.57   	-114.44   	 84.94   	 452.69		 75.95   	 162.77		
-30.82   	-113.83   	 86.75   	 473.04		 76.60   	 279.75		
-28.99   	-114.14   	 88.65   	 473.04		 77.72   	 488.30		
-29.91   	-114.14   	 90.54   	 478.13		 79.67   	 783.31		
-32.35   	-113.83   	 92.45   	 473.04		 82.81   	1113.93		
-32.96   	-113.22   	 94.34   	 462.87		 87.26   	1332.65		
-29.91   	-111.08   	 96.19   	 462.87		 92.59   	1342.82		
-24.41   	-108.34   	 98.05   	 452.69		 97.97   	1164.80		
-20.14   	-105.29   	 99.86   	 447.61		102.62   	 910.47		
-19.53   	-102.84   	101.65   	 442.52		106.27   	 727.36		
-21.97   	-101.62   	103.42   	 432.35		109.18   	 676.50		
-23.50   	-100.40   	105.15   	 432.35		111.88   	 696.84		
-20.75   	-97.96   	106.88   	 427.26		114.67   	 737.54		
-14.95   	-94.30   	108.59   	 417.09		117.62   	 773.14		
-10.38   	-89.11   	110.25   	 412.00		120.71   	 778.23		
 -9.46   	-83.62   	111.90   	 412.00		123.82   	 762.97		
-10.68   	-78.74   	113.55   	 401.83		126.88   	 757.88		
-11.29   	-74.77   	115.16   	 401.83		129.91   	 757.88		
 -7.93   	-71.72   	116.76   	 396.74		132.94   	 762.97		
 -1.53   	-68.97   	118.35   	 391.66		135.99   	 773.14		
  4.58   	-65.00   	119.92   	 386.57		139.08   	 752.79		
  7.93   	-59.51   	121.46   	 381.48		142.10   	 691.76		
  8.24   	-52.49   	122.99   	 381.48		144.86   	 605.29		
  8.85   	-44.25   	124.52   	 371.31		147.28   	 528.99		
 11.90   	-36.01   	126.00   	 366.22		149.40   	 493.39		
 17.09   	-28.08   	127.47   	 361.14		151.37   	 462.87		
 21.97   	-20.75   	128.91   	 350.97		153.22   	 437.43		
 23.50   	-14.04   	130.31   	 335.71		154.97   	 401.83		
 20.45   	 -6.41   	131.66   	 325.53		156.58   	 366.22		
 15.56   	  2.14   	132.96   	 315.36		158.05   	 330.62		
 12.82   	 12.21   	134.22   	 300.10		159.37   	 305.19		
 14.04   	 23.80   	135.42   	 284.84		160.59   	 269.58		
 18.62   	 36.62   	136.56   	 269.58		161.67   	 213.63		
 24.11   	 49.74   	137.64   	 259.41		162.52   	 167.85		
 28.38   	 62.56   	138.68   	 244.15		163.19   	 162.77		
 30.82   	 72.63   	139.65   	 223.80		163.84   	 162.77		
 30.82   	 78.74   	140.55   	 213.63		164.50   	 157.68		
 29.30   	 80.87   	141.40   	 198.37		165.13   	 132.25		
 26.55   	 80.26   	142.20   	 183.11		165.66   	 106.82		
 23.80   	 78.74   	142.93   	 162.77		166.08   	  71.21		
 21.97   	 76.90   	143.58   	 152.59		166.37   	  40.69		
 19.53   	 73.55   	144.19   	 132.25		166.53   	  10.17		
 15.56   	 66.53   	144.72   	 122.07		166.57(S)	 -15.26		
 10.38   	 55.24   	145.21   	 106.82		166.51   	 -30.52		
  5.80   	 41.81   	145.64   	  91.56		166.39   	 -50.86		
  3.66   	 28.69   	146.00   	  81.38		166.18   	 -81.38		
  3.05   	 17.70   	146.33   	  66.12		165.86   	-106.82		
  1.83   	  8.54   	146.59   	  55.95		165.43   	-111.90		
 -2.14   	  0.61   	146.82   	  40.69		164.98   	-122.07		
 -7.93   	 -6.41   	146.98   	  30.52		164.50   	-132.25		
-13.12   	-11.90   	147.10   	  20.35		163.97   	-152.59		
-15.87   	-15.26   	147.18   	   5.09		163.36   	-172.94		
-17.70   	-18.92   	147.20(S)	 -10.17		162.66   	-188.20		
-20.14   	-25.02   	147.16   	 -15.26		161.91   	-228.89		
-23.80   	-34.18   	147.10   	 -35.61		161.00   	-254.32		
-27.16   	-44.56   	146.96   	 -45.78		159.98   	-269.58		
-29.60   	-51.57   	146.77   	 -66.12		158.90   	-264.50		
-30.52   	-53.10   	146.51   	 -81.38		157.84   	-289.93		
-30.52   	-49.44   	146.18   	-101.73		156.68   	-320.45		
