  I     	  II     	  AOp     	  AOp'		  AO     	  AO'		
-93.08   	128.17   	 73.90   	 -86.47		 76.24   	 -96.64		
-129.70   	191.65   	 73.55   	 -81.38		 75.85   	 -96.64		
-129.09   	271.30   	 73.22   	 -81.38		 75.46   	 -86.47		
-81.48   	376.59   	 72.90   	 -76.30		 75.12   	 -86.47		
 19.53   	465.09   	 72.59   	 -71.21		 74.77   	 -86.47		
195.62   	549.62   	 72.31   	 -76.30		 74.42   	 -86.47		
400.70   	636.90   	 72.00   	 -71.21		 74.08   	 -81.38		
635.99   	613.40   	 71.72   	 -76.30		 73.75   	 -81.38		
859.68   	366.21   	 71.41   	 -71.21		 73.43   	 -76.30		
1033.94   	-23.50   	 71.13   	 -71.21		 73.12   	 -76.30		
1106.57   	-491.64   	 70.84   	 -71.21		 72.82   	 -81.38		
1046.14   	-877.99   	 70.56   	 -71.21		 72.49   	 -76.30		
925.29   	-1029.66   	 70.27   	 -76.30		 72.19   	 -76.30		
785.52   	-1065.06(R)	 69.97   	 -71.21		 71.88   	 -71.21		
659.79   	-1024.17   	 69.68   	 -76.30		 71.60   	 -76.30		
572.20   	-940.25   	 69.38   	 -76.30		 71.29   	 -76.30		
490.11   	-818.48   	 69.07   	 -81.38		 70.99   	 -76.30		
379.33   	-568.85   	 68.75   	 -81.38		 70.68   	 -76.30		
247.19   	-299.68   	 68.42   	 -81.38		 70.38   	 -76.30		
116.27   	-96.74   	 68.10   	 -81.38		 70.07   	 -81.38		
 23.50   	 30.82   	 67.77   	 -81.38		 69.75   	 -81.38		
-21.67   	 61.95   	 67.45   	 -76.30		 69.42   	 -76.30		
-41.50   	 75.38   	 67.14   	 -76.30		 69.11   	 -81.38		
-31.43   	 98.88   	 66.84   	 -66.12		 68.79   	 -81.38		
-23.19   	 96.44   	 66.57   	 -61.04		 68.46   	 -81.38		
-27.47   	107.42   	 66.33   	 -40.69		 68.14   	 -76.30		
-32.65   	110.47   	 66.16   	 -25.43		 67.83   	 -71.21		
-31.43   	112.30   	 66.06(D)	   0.00		 67.55   	 -71.21		
-37.84   	131.53   	 66.06   	  25.43		 67.26   	 -55.95		
-49.44   	133.36   	 66.16   	  61.04		 67.04   	 -40.69		
-61.34   	130.31   	 66.41   	  96.64		 66.88   	 -30.52		
-72.02   	141.30   	 66.80   	 132.25		 66.75   	 -10.17		
-71.72   	146.18   	 67.32   	 172.94		 66.71(D)	  15.26		
-61.04   	159.91   	 68.02   	 198.37		 66.77   	  40.69		
-43.95   	163.88   	 68.81   	 228.89		 66.94   	  71.21		
-29.60   	155.03   	 69.73   	 259.41		 67.22   	 101.73		
-31.13   	159.61   	 70.76   	 274.67		 67.63   	 132.25		
-35.40   	165.41   	 71.86   	 295.01		 68.16   	 162.77		
-41.50   	163.57   	 73.04   	 315.36		 68.81   	 193.29		
-52.19   	167.54   	 74.30   	 325.53		 69.58   	 228.89		
-50.66   	174.56   	 75.60   	 335.71		 70.50   	 254.32		
-51.27   	177.00   	 76.95   	 350.97		 71.52   	 284.84		
-50.96   	180.97   	 78.35   	 356.05		 72.65   	 310.27		
-46.69   	184.63   	 79.78   	 361.14		 73.90   	 330.62		
-42.72   	181.58   	 81.22   	 366.22		 75.22   	 350.97		
-40.89   	186.77   	 82.69   	 371.31		 76.62   	 366.22		
-44.56   	187.99   	 84.17   	 376.40		 78.09   	 381.48		
-49.74   	191.35   	 85.68   	 376.40		 79.61   	 396.74		
-47.91   	198.06   	 87.18   	 381.48		 81.20   	 412.00		
-52.49   	192.87   	 88.71   	 381.48		 82.85   	 422.18		
-46.39   	200.20   	 90.23   	 391.66		 84.54   	 437.43		
-42.42   	208.13   	 91.80   	 396.74		 86.29   	 447.61		
-59.51   	212.40   	 93.39   	 406.92		 88.08   	 462.87		
-71.11   	220.03   	 95.01   	 427.26		 89.93   	 473.04		
-68.97   	231.02   	 96.72   	 452.69		 91.82   	 483.21		
-67.75   	234.99   	 98.53   	 493.39		 93.75   	 498.47		
-58.59   	239.56   	100.51   	 528.99		 95.75   	 508.65		
-33.87   	259.09   	102.62   	 574.77		 97.78   	 518.82		
-34.48   	268.25   	104.92   	 605.29		 99.86   	 528.99		
-36.62   	282.59   	107.34   	 630.72		101.97   	 544.25		
-25.94   	299.07   	109.87   	 625.63		104.15   	 549.34		
-36.01   	318.60   	112.37   	 605.29		106.35   	 554.42		
-47.00   	335.69   	114.79   	 579.86		108.57   	 564.60		
-44.86   	352.48   	117.11   	 534.08		110.82   	 569.68		
-40.28   	382.69   	119.25   	 488.30		113.10   	 569.68		
-42.42   	400.70   	121.20   	 457.78		115.38   	 574.77		
-31.74   	426.94   	123.03   	 432.35		117.68   	 569.68		
-27.47   	456.85   	124.76   	 422.18		119.96   	 564.60		
-25.33   	476.38   	126.45   	 427.26		122.22   	 559.51		
 -3.97   	505.37   	128.16   	 442.52		124.46   	 549.34		
 16.48   	525.51   	129.93   	 462.87		126.65   	 534.08		
 32.04   	544.43   	131.78   	 483.21		128.79   	 523.90		
 36.32   	559.69   	133.71   	 503.56		130.88   	 508.65		
 26.86   	569.46   	135.73   	 513.73		132.92   	 493.39		
 30.52   	571.59   	137.78   	 523.90		134.89   	 478.13		
 40.59   	580.75   	139.88   	 523.90		136.81   	 467.95		
 48.52   	576.78   	141.97   	 523.90		138.68   	 452.69		
 57.98   	570.07   	144.07   	 508.65		140.49   	 437.43		
 58.29   	560.61   	146.10   	 488.30		142.24   	 432.35		
 52.80   	542.60   	148.06   	 467.95		143.97   	 417.09		
 55.24   	520.94   	149.93   	 432.35		145.64   	 406.92		
 68.97   	495.61   	151.66   	 391.66		147.26   	 396.74		
 65.61   	459.29   	153.22   	 356.05		148.85   	 381.48		
 60.73   	419.31   	154.65   	 305.19		150.38   	 376.40		
 51.88   	379.94   	155.87   	 264.50		151.88   	 361.14		
 39.06   	338.44   	156.93   	 223.80		153.33   	 345.88		
 37.54   	296.02   	157.82   	 193.29		154.71   	 340.79		
 31.74   	266.42   	158.60   	 172.94		156.07   	 320.45		
 25.94   	227.36   	159.29   	 157.68		157.35   	 310.27		
 21.06   	204.16   	159.92   	 152.59		158.60   	 295.01		
 14.65   	179.44   	160.53   	 152.59		159.78   	 284.84		
 14.95   	150.15   	161.14   	 162.77		160.91   	 264.50		
 13.43   	144.65   	161.79   	 167.85		161.97   	 249.24		
 -1.83   	117.19   	162.46   	 172.94		162.97   	 228.89		
 -9.46   	113.53   	163.15   	 167.85		163.89   	 218.72		
-11.60   	108.95   	163.82   	 162.77		164.76   	 193.29		
-20.75   	 82.70   	164.48   	 147.51		165.53   	 178.03		
-18.01   	 84.23   	165.07   	 122.07		166.25   	 162.77		
-12.51   	 75.68   	165.55   	  96.64		166.90   	 137.33		
-22.89   	 65.61   	165.94   	  66.12		167.45   	 116.99		
-25.33   	 68.97   	166.20   	  40.69		167.91   	  96.64		
-19.23   	 68.05   	166.37   	  20.35		168.30   	  76.30		
-27.47   	 61.34   	166.45(S)	  -5.09		168.61   	  50.86		
-28.08   	 59.81   	166.43   	 -20.35		168.81   	  30.52		
-16.48   	 63.78   	166.35   	 -30.52		168.93   	   5.09		
-19.23   	 55.85   	166.23   	 -50.86		168.95(S)	 -25.43		
-20.75   	 58.29   	166.02   	 -76.30		168.85   	 -45.78		
-21.67   	 51.57   	165.72   	-111.90		168.67   	 -76.30		
-24.11   	 42.72   	165.27   	-152.59		168.36   	-106.82		
-22.58   	 41.81   	164.66   	-208.54		167.93   	-142.42		
-19.84   	 35.10   	163.82   	-264.50		167.36   	-167.85		
 -8.85   	 32.04   	162.77   	-315.36		166.69   	-208.54		
 -8.85   	 29.60   	161.50   	-371.31		165.86   	-239.06		
-14.04   	 15.87   	160.02   	-417.09		164.90   	-274.67		
-19.84   	 10.99   	158.35   	-467.95		163.80   	-315.36		
-21.67   	 17.09   	156.48   	-518.82		162.54   	-356.05		
-23.50   	 18.92   	154.40   	-559.51		161.12   	-391.66		
-26.25   	 27.16   	152.17   	-600.20		159.55   	-427.26		
-21.67   	 26.25   	149.77   	-635.81		157.84   	-457.78		
-25.63   	 18.62   	147.22   	-651.07		156.01   	-493.39		
-28.69   	 12.51   	144.62   	-666.32		154.04   	-518.82		
-23.50   	 15.87   	141.95   	-661.24		151.96   	-539.16		
-22.28   	 21.97   	139.31   	-656.15		149.81   	-559.51		
-26.55   	 18.92   	136.68   	-640.89		147.57   	-564.60		
-32.35   	 27.77   	134.12   	-615.46		145.31   	-574.77		
-36.32   	 29.30   	131.66   	-590.03		143.01   	-569.68		
-33.87   	 32.65   	129.30   	-554.42		140.73   	-569.68		
-27.77   	 35.40   	127.08   	-518.82		138.45   	-559.51		
-32.96   	 39.06   	125.00   	-488.30		136.22   	-544.25		
-38.15   	 36.32   	123.05   	-457.78		134.04   	-534.08		
-48.22   	 39.37   	121.22   	-422.18		131.90   	-518.82		
-50.66   	 50.66   	119.53   	-401.83		129.83   	-498.47		
-39.06   	 57.98   	117.92   	-371.31		127.83   	-483.21		
-31.74   	 65.00   	116.44   	-361.14		125.90   	-462.87		
-31.74   	 65.00   	114.99   	-340.79		124.05   	-447.61		
-32.65   	 68.05   	113.63   	-330.62		122.26   	-432.35		
-31.43   	 74.77   	112.31   	-320.45		120.53   	-417.09		
-34.18   	 70.19   	111.03   	-310.27		118.86   	-396.74		
-37.23   	 72.63   	109.79   	-305.19		117.27   	-381.48		
-36.62   	 68.66   	108.57   	-289.93		115.75   	-371.31		
-44.56   	 61.95   	107.41   	-284.84		114.26   	-361.14		
-44.86   	 64.70   	106.27   	-279.75		112.82   	-340.79		
-35.71   	 72.94   	105.15   	-269.58		111.45   	-335.71		
-46.69   	 68.36   	104.07   	-264.50		110.11   	-320.45		
-45.47   	 67.14   	103.01   	-259.41		108.83   	-310.27		
-45.17   	 66.53   	101.97   	-254.32		107.59   	-305.19		
-50.35   	 73.55   	100.96   	-244.15		106.37   	-289.93		
-39.98   	 72.02   	 99.98   	-249.24		105.21   	-284.84		
-34.48   	 83.31   	 98.98   	-239.06		104.07   	-269.58		
-33.26   	 79.35   	 98.03   	-233.98		102.99   	-269.58		
-25.94   	 60.73   	 97.09   	-228.89		101.91   	-254.32		
-14.95   	 70.19   	 96.17   	-223.80		100.89   	-249.24		
-14.34   	 64.39   	 95.28   	-218.72		 99.90   	-244.15		
-26.25   	 62.56   	 94.40   	-213.63		 98.92   	-233.98		
-27.16   	 73.85   	 93.55   	-203.46		 97.99   	-228.89		
-37.54   	 65.61   	 92.74   	-193.29		 97.07   	-223.80		
-33.26   	 67.14   	 91.96   	-188.20		 96.17   	-213.63		
-22.89   	 59.51   	 91.21   	-183.11		 95.32   	-208.54		
-28.69   	 56.46   	 90.48   	-172.94		 94.49   	-203.46		
-32.96   	 52.49   	 89.79   	-172.94		 93.67   	-193.29		
-34.18   	 38.76   	 89.09   	-172.94		 92.90   	-193.29		
-33.57   	 48.52   	 88.40   	-162.77		 92.13   	-188.20		
-21.97   	 37.54   	 87.75   	-167.85		 91.37   	-183.11		
-13.12   	 24.41   	 87.08   	-157.68		 90.64   	-178.03		
-14.65   	 16.48   	 86.45   	-162.77		 89.93   	-172.94		
-21.06   	 -5.49   	 85.80   	-152.59		 89.24   	-167.85		
-21.67   	-23.19   	 85.19   	-152.59		 88.57   	-167.85		
-31.43   	-42.11   	 84.58   	-152.59		 87.89   	-167.85		
-43.64   	-64.39   	 83.97   	-142.42		 87.22   	-157.68		
-39.37   	-89.72   	 83.40   	-142.42		 86.59   	-157.68		
-46.08   	-101.01   	 82.83   	-137.33		 85.96   	-157.68		
-41.50   	-105.59   	 82.28   	-142.42		 85.33   	-147.51		
-26.25   	-105.29   	 81.71   	-132.25		 84.74   	-152.59		
-37.23   	-101.62   	 81.18   	-137.33		 84.13   	-142.42		
-43.95   	-107.42   	 80.63   	-132.25		 83.56   	-142.42		
-49.13   	-100.10   	 80.10   	-132.25		 82.99   	-142.42		
-53.41   	-90.64   	 79.57   	-132.25		 82.42   	-137.33		
-40.28   	-77.82   	 79.04   	-132.25		 81.87   	-137.33		
-28.99   	-55.85   	 78.51   	-122.07		 81.32   	-132.25		
-22.28   	-37.84   	 78.03   	-127.16		 80.79   	-132.25		
-18.62   	-27.77   	 77.52   	-122.07		 80.26   	-132.25		
-20.75   	 -0.61   	 77.03   	-122.07		 79.74   	-127.16		
-22.89   	 25.33   	 76.54   	-116.99		 79.23   	-127.16		
-15.26   	 44.56   	 76.07   	-116.99		 78.72   	-127.16		
-26.86   	 59.51   	 75.60   	-116.99		 78.21   	-122.07		
-24.72   	 67.14   	 75.14   	-111.90		 77.72   	-122.07		
-29.91   	 63.78   	 74.69   	-111.90		 77.23   	-116.99		
-43.95   	 54.02   	 74.24   	-116.99		 76.76   	-116.99		
-30.82   	 61.04   	 73.77   	-111.90		 76.30   	-116.99		
-27.77   	 59.51   	 73.33   	-106.82		 75.83   	-111.90		
-21.67   	 67.44   	 72.90   	-111.90		 75.38   	-111.90		
-21.97   	 75.99   	 72.45   	-101.73		 74.93   	-106.82		
-37.23   	 67.14   	 72.04   	-106.82		 74.51   	-106.82		
-39.06   	 68.97   	 71.62   	-101.73		 74.08   	-106.82		
-41.50   	 63.48   	 71.21   	 -96.64		 73.65   	-101.73		
-33.87   	 64.39   	 70.82   	 -96.64		 73.24   	-101.73		
-22.28   	 75.68   	 70.44   	 -96.64		 72.84   	 -96.64		
-29.91   	 75.68   	 70.05   	 -91.56		 72.45   	 -96.64		
-40.28   	 94.91   	 69.68   	 -86.47		 72.06   	 -96.64		
-71.72   	136.11   	 69.34   	 -86.47		 71.68   	 -91.56		
-113.53   	205.08   	 68.99   	 -81.38		 71.31   	 -91.56		
-117.49   	289.00   	 68.67   	 -81.38		 70.95   	 -86.47		
-80.87   	378.72   	 68.34   	 -76.30		 70.60   	 -86.47		
 22.28   	458.68   	 68.04   	 -76.30		 70.25   	 -86.47		
215.45   	520.94   	 67.73   	 -81.38		 69.91   	 -86.47		
430.91   	577.70   	 67.41   	 -71.21		 69.56   	 -81.38		
689.70   	534.67   	 67.12   	 -76.30		 69.24   	 -81.38		
931.09   	258.48   	 66.82   	 -76.30		 68.91   	 -81.38		
1106.87   	-133.67   	 66.51   	 -76.30		 68.59   	 -81.38		
1167.91   	-595.70   	 66.21   	 -76.30		 68.26   	 -76.30		
1083.98   	-962.52   	 65.90   	 -71.21		 67.95   	 -76.30		
929.57   	-1073.30   	 65.62   	 -76.30		 67.65   	 -76.30		
751.95   	-1096.80(R)	 65.31   	 -71.21		 67.34   	 -76.30		
615.23   	-1051.33   	 65.03   	 -71.21		 67.04   	 -71.21		
541.08   	-959.78   	 64.74   	 -71.21		 66.75   	 -76.30		
446.47   	-829.77   	 64.46   	 -71.21		 66.45   	 -71.21		
332.03   	-570.98   	 64.17   	 -71.21		 66.16   	 -71.21		
202.94   	-288.70   	 63.89   	 -71.21		 65.88   	 -71.21		
 78.43   	-71.41   	 63.60   	 -66.12		 65.59   	 -71.21		
 11.29   	 42.72   	 63.34   	 -71.21		 65.31   	 -71.21		
-16.48   	 63.17   	 63.05   	 -61.04		 65.03   	 -71.21		
-25.33   	 81.18   	 62.81   	 -55.95		 64.74   	 -71.21		
-27.77   	 93.38   	 62.58   	 -50.86		 64.46   	 -71.21		
-30.52   	 93.08   	 62.38   	 -30.52		 64.17   	 -71.21		
-33.87   	108.03   	 62.26   	 -20.35		 63.89   	 -66.12		
-32.04   	102.54   	 62.18(D)	   5.09		 63.62   	 -61.04		
-40.89   	112.00   	 62.20   	  30.52		 63.38   	 -55.95		
-50.96   	134.89   	 62.32   	  55.95		 63.15   	 -45.78		
-62.26   	140.08   	 62.54   	  81.38		 62.97   	 -30.52		
-67.14   	156.25   	 62.87   	 116.99		 62.85   	 -20.35		
-48.22   	155.94   	 63.34   	 142.42		 62.77(D)	   5.09		
-48.22   	147.40   	 63.91   	 162.77		 62.79   	  30.52		
-45.78   	158.69   	 64.56   	 193.29		 62.91   	  50.86		
-43.64   	151.06   	 65.33   	 213.63		 63.11   	  76.30		
-57.98   	143.43   	 66.18   	 228.89		 63.42   	 111.90		
-55.54   	151.06   	 67.10   	 254.32		 63.87   	 137.33		
-52.19   	162.05   	 68.12   	 274.67		 64.41   	 172.94		
-52.49   	157.47   	 69.22   	 289.93		 65.11   	 198.37		
-59.81   	158.69   	 70.38   	 315.36		 65.90   	 228.89		
-66.22   	166.02   	 71.64   	 325.53		 66.82   	 259.41		
-54.02   	166.93   	 72.94   	 345.88		 67.85   	 289.93		
-53.41   	167.85   	 74.32   	 361.14		 69.01   	 310.27		
-45.47   	166.02   	 75.77   	 371.31		 70.25   	 330.62		
-38.76   	169.98   	 77.25   	 381.48		 71.58   	 356.05		
-50.05   	170.59   	 78.78   	 391.66		 73.00   	 376.40		
-48.52   	172.12   	 80.35   	 401.83		 74.51   	 386.57		
-43.64   	198.67   	 81.95   	 406.92		 76.05   	 406.92		
-37.84   	195.92   	 83.58   	 412.00		 77.68   	 422.18		
-36.62   	191.65   	 85.23   	 412.00		 79.37   	 437.43		
-43.33   	200.20   	 86.88   	 406.92		 81.12   	 452.69		
-49.74   	193.79   	 88.50   	 412.00		 82.93   	 462.87		
-48.22   	197.75   	 90.15   	 417.09		 84.78   	 473.04		
-41.50   	214.84   	 91.82   	 432.35		 86.67   	 488.30		
-44.25   	220.95   	 93.55   	 452.69		 88.63   	 498.47		
-40.89   	225.52   	 95.36   	 483.21		 90.62   	 508.65		
-39.98   	236.82   	 97.29   	 508.65		 92.65   	 513.73		
-50.96   	245.36   	 99.33   	 539.16		 94.71   	 528.99		
-44.56   	251.77   	101.48   	 549.34		 96.83   	 539.16		
-36.62   	265.20   	103.68   	 559.51		 98.98   	 544.25		
-44.25   	285.34   	105.92   	 544.25		101.16   	 549.34		
-43.33   	298.46   	108.10   	 523.90		103.36   	 559.51		
-45.17   	327.15   	110.19   	 498.47		105.59   	 564.60		
-34.79   	351.87   	112.19   	 473.04		107.85   	 569.68		
-41.20   	359.80   	114.08   	 442.52		110.13   	 569.68		
-21.97   	392.46   	115.85   	 427.26		112.41   	 569.68		
 -9.46   	410.77   	117.56   	 427.26		114.69   	 559.51		
-20.45   	434.27   	119.27   	 447.61		116.93   	 559.51		
 -1.22   	462.04   	121.06   	 488.30		119.17   	 549.34		
 -1.53   	476.68   	123.01   	 544.25		121.36   	 539.16		
-10.68   	500.18   	125.19   	 605.29		123.52   	 528.99		
  8.24   	516.66   	127.61   	 661.24		125.64   	 518.82		
  9.77   	535.28   	130.25   	 696.84		127.71   	 498.47		
 24.72   	545.35   	133.04   	 707.02		129.70   	 493.39		
 46.39   	547.79   	135.87   	 681.58		131.68   	 473.04		
 44.56   	546.88   	138.60   	 625.63		133.57   	 462.87		
 56.15   	547.49   	141.10   	 549.34		135.42   	 452.69		
 67.14   	545.65   	143.30   	 452.69		137.23   	 442.52		
 71.11   	535.28   	145.11   	 366.22		139.00   	 427.26		
 77.82   	521.24   	146.57   	 295.01		140.71   	 422.18		
 77.51   	498.66   	147.75   	 239.06		142.40   	 412.00		
 65.00   	469.36   	148.71   	 218.72		144.05   	 401.83		
 60.12   	440.67   	149.58   	 218.72		145.66   	 391.66		
 49.13   	404.66   	150.46   	 233.98		147.22   	 381.48		
 36.62   	366.82   	151.39   	 259.41		148.75   	 366.22		
 34.79   	331.12   	152.43   	 279.75		150.21   	 356.05		
 31.13   	296.63   	153.55   	 284.84		151.64   	 335.71		
 36.32   	257.87   	154.69   	 284.84		152.98   	 320.45		
 40.89   	226.75   	155.83   	 269.58		154.26   	 305.19		
 24.72   	186.46   	156.91   	 249.24		155.48   	 295.01		
 14.34   	161.44   	157.90   	 228.89		156.66   	 274.67		
  3.05   	139.77   	158.82   	 208.54		157.76   	 259.41		
  2.44   	121.46   	159.65   	 188.20		158.80   	 244.15		
  5.19   	120.24   	160.41   	 172.94		159.78   	 228.89		
 -6.10   	 98.57   	161.10   	 152.59		160.69   	 213.63		
-18.92   	 93.08   	161.71   	 132.25		161.55   	 198.37		
-36.62   	 87.89   	162.24   	 106.82		162.34   	 183.11		
-44.86   	 66.53   	162.66   	  86.47		163.07   	 167.85		
-36.01   	 62.56   	163.01   	  55.95		163.74   	 147.51		
-17.70   	 59.51   	163.23   	  25.43		164.33   	 127.16		
 -9.77   	 47.91   	163.34   	   5.09		164.84   	 106.82		
 -9.77   	 47.00   	163.36(S)	 -20.35		165.27   	  91.56		
-13.43   	 54.93   	163.28   	 -40.69		165.64   	  61.04		
-31.13   	 45.78   	163.11   	 -66.12		165.88   	  35.61		
-32.65   	 44.25   	162.85   	 -86.47		166.02   	  10.17		
-25.63   	 40.89   	162.50   	-101.73		166.06(S)	 -15.26		
-24.41   	 34.48   	162.09   	-122.07		166.00   	 -50.86		
-21.97   	 37.54   	161.61   	-142.42		165.80   	 -81.38		
-33.26   	 29.60   	161.04   	-167.85		165.47   	-116.99		
-40.89   	 25.33   	160.37   	-198.37		165.00   	-152.59		
-37.23   	 31.13   	159.57   	-239.06		164.39   	-183.11		
-28.38   	 23.19   	158.62   	-289.93		163.66   	-228.89		
-15.87   	 22.28   	157.46   	-345.88		162.75   	-264.50		
-12.51   	 23.80   	156.07   	-417.09		161.69   	-300.10		
-13.12   	 17.70   	154.40   	-483.21		160.49   	-345.88		
-28.69   	 11.90   	152.47   	-544.25		159.10   	-376.40		
-35.10   	 10.07   	150.29   	-600.20		157.60   	-417.09		
-30.21   	 15.56   	147.89   	-640.89		155.93   	-452.69		
-29.60   	 13.43   	145.33   	-666.32		154.12   	-483.21		
-25.94   	  4.27   	142.66   	-686.67		152.19   	-513.73		
-21.67   	 11.29   	139.92   	-686.67		150.13   	-539.16		
-27.77   	  7.63   	137.17   	-671.41		147.98   	-554.42		
-34.48   	  9.16   	134.49   	-645.98		145.76   	-564.60		
-39.37   	 13.43   	131.90   	-610.37		143.50   	-574.77		
-31.74   	 19.23   	129.46   	-574.77		141.20   	-569.68		
-33.26   	 19.53   	127.16   	-528.99		138.92   	-569.68		
-48.52   	 12.51   	125.05   	-493.39		136.64   	-564.60		
-47.30   	 17.09   	123.07   	-457.78		134.38   	-544.25		
-51.27   	 25.02   	121.24   	-422.18		132.21   	-534.08		
-51.88   	 23.80   	119.55   	-401.83		130.07   	-513.73		
-38.76   	 36.62   	117.94   	-376.40		128.02   	-498.47		
-34.79   	 43.33   	116.44   	-356.05		126.02   	-478.13		
-37.84   	 39.67   	115.01   	-340.79		124.11   	-457.78		
-39.67   	 43.64   	113.65   	-330.62		122.28   	-442.52		
-46.08   	 54.02   	112.33   	-320.45		120.51   	-422.18		
-41.50   	 52.80   	111.05   	-310.27		118.82   	-406.92		
-40.89   	 59.81   	109.81   	-300.10		117.19   	-386.57		
-44.86   	 68.66   	108.61   	-295.01		115.65   	-376.40		
-36.62   	 65.92   	107.43   	-284.84		114.14   	-356.05		
-29.60   	 72.02   	106.29   	-284.84		112.72   	-350.97		
-32.35   	 67.44   	105.15   	-279.75		111.31   	-330.62		
-31.43   	 64.39   	104.03   	-269.58		109.99   	-325.53		
-25.33   	 62.56   	102.95   	-269.58		108.69   	-310.27		
-37.23   	 50.05   	101.87   	-259.41		107.45   	-300.10		
-46.69   	 58.90   	100.83   	-254.32		106.25   	-295.01		
-53.10   	 49.74   	 99.82   	-239.06		105.07   	-279.75		
-50.66   	 52.49   	 98.86   	-228.89		103.95   	-269.58		
-43.03   	 58.90   	 97.94   	-223.80		102.87   	-264.50		
-26.25   	 56.76   	 97.05   	-208.54		101.81   	-254.32		
-20.14   	 61.95   	 96.22   	-203.46		100.79   	-244.15		
-29.30   	 57.07   	 95.40   	-198.37		 99.82   	-239.06		
-36.62   	 53.71   	 94.61   	-193.29		 98.86   	-228.89		
-39.06   	 54.63   	 93.83   	-188.20		 97.94   	-223.80		
-39.37   	 45.78   	 93.08   	-183.11		 97.05   	-213.63		
-44.86   	 41.20   	 92.35   	-188.20		 96.19   	-213.63		
-47.61   	 37.54   	 91.60   	-183.11		 95.34   	-203.46		
-51.57   	 34.79   	 90.86   	-183.11		 94.53   	-198.37		
-43.95   	 36.32   	 90.13   	-183.11		 93.73   	-193.29		
-23.19   	 36.32   	 89.40   	-178.03		 92.96   	-188.20		
-19.23   	 24.41   	 88.69   	-178.03		 92.21   	-188.20		
-20.75   	  8.54   	 87.98   	-172.94		 91.45   	-178.03		
-32.65   	-16.48   	 87.28   	-162.77		 90.74   	-172.94		
-32.35   	-31.43   	 86.63   	-157.68		 90.05   	-172.94		
-33.26   	-45.17   	 86.00   	-147.51		 89.36   	-167.85		
-37.54   	-69.89   	 85.41   	-142.42		 88.69   	-162.77		
-36.01   	-90.94   	 84.84   	-137.33		 88.04   	-162.77		
-49.13   	-112.00   	 84.29   	-137.33		 87.39   	-157.68		
-39.37   	-118.71   	 83.74   	-127.16		 86.75   	-152.59		
-29.30   	-112.00   	 83.23   	-127.16		 86.14   	-152.59		
-25.94   	-101.01   	 82.73   	-127.16		 85.53   	-147.51		
-29.60   	-105.29   	 82.22   	-132.25		 84.94   	-142.42		
-51.57   	-107.12   	 81.69   	-127.16		 84.37   	-142.42		
-57.07   	-104.06   	 81.18   	-127.16		 83.80   	-137.33		
-42.42   	-108.03   	 80.67   	-127.16		 83.26   	-137.33		
-31.13   	-84.84   	 80.16   	-127.16		 82.71   	-137.33		
-16.48   	-67.44   	 79.65   	-132.25		 82.16   	-132.25		
-13.73   	-59.20   	 79.12   	-127.16		 81.63   	-132.25		
-28.69   	-28.08   	 78.62   	-122.07		 81.10   	-127.16		
-35.10   	 -5.80   	 78.13   	-127.16		 80.59   	-127.16		
-37.54   	 16.78   	 77.62   	-127.16		 80.08   	-132.25		
-45.47   	 36.32   	 77.11   	-122.07		 79.55   	-122.07		
-42.42   	 50.05   	 76.62   	-122.07		 79.06   	-127.16		
-43.33   	 58.90   	 76.13   	-122.07		 78.56   	-122.07		
-39.98   	 54.02   	 75.65   	-122.07		 78.07   	-127.16		
-31.13   	 56.76   	 75.16   	-116.99		 77.56   	-122.07		
-33.87   	 54.63   	 74.69   	-122.07		 77.07   	-116.99		
-26.55   	 50.05   	 74.20   	-111.90		 76.60   	-122.07		
-23.19   	 53.41   	 73.75   	-116.99		 76.11   	-116.99		
-30.52   	 51.57   	 73.29   	-111.90		 75.65   	-116.99		
-39.06   	 54.93   	 72.84   	-106.82		 75.18   	-116.99		
-40.59   	 57.98   	 72.41   	-101.73		 74.71   	-111.90		
-37.23   	 66.83   	 72.00   	 -96.64		 74.26   	-111.90		
-47.30   	 61.34   	 71.62   	 -96.64		 73.81   	-106.82		
-29.91   	 69.89   	 71.23   	 -91.56		 73.39   	-106.82		
-31.74   	 68.66   	 70.86   	 -86.47		 72.96   	-101.73		
-65.92   	 91.86   	 70.52   	 -86.47		 72.55   	 -96.64		
-94.60   	161.74   	 70.17   	 -86.47		 72.17   	-101.73		
-126.65   	218.51   	 69.83   	 -81.38		 71.76   	 -91.56		
-118.71   	297.55   	 69.50   	 -86.47		 71.39   	 -91.56		
-58.59   	378.72   	 69.16   	 -81.38		 71.03   	 -86.47		
 71.72   	437.62   	 68.83   	 -86.47		 70.68   	 -91.56		
271.61   	520.32   	 68.48   	 -86.47		 70.32   	 -81.38		
491.64   	575.56   	 68.14   	 -86.47		 69.99   	 -86.47		
744.02   	469.97   	 67.79   	 -86.47		 69.64   	 -81.38		
970.15   	147.09   	 67.45   	 -81.38		 69.32   	 -81.38		
1103.52   	-256.04   	 67.12   	 -86.47		 68.99   	 -81.38		
1099.24   	-702.21   	 66.77   	 -81.38		 68.67   	 -81.38		
972.60   	-976.87   	 66.45   	 -81.38		 68.34   	 -76.30		
792.54   	-1014.40   	 66.12   	 -76.30		 68.04   	 -76.30		
