  I     	  II     	  LVp     	  LVp'		  CH2     	  CH2'		
-158.08   	303.65   	 14.18   	-218.72		 84.01   	-116.99		
-154.72   	307.31   	 13.31   	-218.72		 83.54   	-111.90		
-156.86   	307.92   	 12.43   	-178.03		 83.09   	 -96.64		
-159.91   	304.57   	 11.72   	-106.82		 82.71   	 -91.56		
-159.91   	299.99   	 11.29   	 -20.35		 82.34   	 -76.30		
-167.54   	296.63   	 11.21(D)	  55.95		 82.03   	 -71.21		
-169.98   	296.94   	 11.43   	 101.73		 81.75   	 -61.04		
-173.65   	297.85   	 11.84   	 116.99		 81.51   	 -55.95		
-178.83   	297.55   	 12.31   	 101.73		 81.28   	 -55.95		
-180.36   	296.02   	 12.72   	  55.95		 81.06   	 -55.95		
-180.05   	295.41   	 12.94   	  -5.09		 80.83   	 -50.86		
-178.22   	293.58   	 12.92   	 -50.86		 80.63   	 -55.95		
-179.75   	292.66   	 12.72   	 -81.38		 80.41   	 -50.86		
-179.14   	297.55   	 12.39   	 -91.56		 80.20   	 -50.86		
-177.61   	297.24   	 12.02   	 -76.30		 80.00   	 -50.86		
-177.61   	295.41   	 11.72   	 -50.86		 79.80   	 -50.86		
-175.48   	299.68   	 11.52   	  -5.09		 79.59   	 -45.78		
-170.29   	302.12   	 11.50   	  30.52		 79.41   	 -45.78		
-169.07   	299.68   	 11.62   	  55.95		 79.23   	 -45.78		
-160.52   	305.79   	 11.84   	  66.12		 79.04   	 -45.78		
-145.26   	311.28   	 12.11   	  66.12		 78.86   	 -45.78		
-133.97   	310.67   	 12.37   	  55.95		 78.68   	 -45.78		
-123.60   	314.33   	 12.59   	  40.69		 78.49   	 -45.78		
-118.10   	316.47   	 12.76   	  25.43		 78.31   	 -45.78		
-110.17   	317.99   	 12.86   	  15.26		 78.13   	 -40.69		
-107.73   	317.38   	 12.92   	  20.35		 77.97   	 -45.78		
-108.34   	322.57   	 13.00   	  35.61		 77.78   	 -40.69		
-99.49   	332.95   	 13.14   	  50.86		 77.62   	 -45.78		
-92.47   	340.88   	 13.35   	  81.38		 77.44   	 -40.69		
-79.65   	351.26   	 13.67   	  96.64		 77.27   	 -35.61		
-52.49   	360.72   	 14.06   	 106.82		 77.13   	 -40.69		
-29.60   	363.16   	 14.49   	 106.82		 76.97   	 -35.61		
-24.72   	360.11   	 14.91   	  86.47		 76.83   	 -35.61		
-32.35   	358.58   	 15.26   	  61.04		 76.68   	 -35.61		
-32.35   	370.18   	 15.50   	  20.35		 76.54   	 -35.61		
-37.54   	385.74   	 15.58   	 -15.26		 76.40   	 -30.52		
-31.13   	405.88   	 15.52   	 -40.69		 76.28   	 -30.52		
-21.67   	422.97   	 15.36   	 -50.86		 76.15   	 -35.61		
-35.71   	421.45   	 15.16   	 -45.78		 76.01   	 -25.43		
-50.05   	404.36   	 14.97   	 -25.43		 75.91   	 -30.52		
-66.83   	389.10   	 14.87   	   5.09		 75.79   	 -30.52		
-83.01   	390.93   	 14.89   	  35.61		 75.67   	 -25.43		
-91.55   	388.49   	 15.04   	  61.04		 75.56   	 -25.43		
-120.24   	375.98   	 15.28   	  76.30		 75.46   	 -25.43		
-148.01   	350.65   	 15.58   	  91.56		 75.36   	 -25.43		
-183.41   	303.65   	 15.95   	  91.56		 75.26   	 -25.43		
-209.66   	269.47   	 16.32   	  86.47		 75.16   	 -25.43		
-224.61   	258.79   	 16.66   	  86.47		 75.06   	 -25.43		
-246.28   	247.50   	 17.01   	  81.38		 74.95   	 -25.43		
-246.89   	250.55   	 17.33   	  81.38		 74.85   	 -30.52		
-252.08   	239.56   	 17.66   	  96.64		 74.73   	 -30.52		
-255.43   	233.15   	 18.05   	 101.73		 74.61   	 -30.52		
-253.30   	238.65   	 18.45   	 111.90		 74.49   	 -30.52		
-257.87   	239.26   	 18.90   	 127.16		 74.36   	 -30.52		
-264.89   	245.06   	 19.41   	 127.16		 74.24   	 -30.52		
-262.45   	243.53   	 19.92   	 127.16		 74.12   	 -35.61		
-256.04   	240.17   	 20.43   	 111.90		 73.98   	 -30.52		
-250.24   	242.61   	 20.87   	  86.47		 73.86   	 -35.61		
-244.45   	245.06   	 21.22   	  55.95		 73.71   	 -35.61		
-252.69   	242.61   	 21.44   	  20.35		 73.57   	 -35.61		
-259.70   	241.09   	 21.53   	  -5.09		 73.43   	 -40.69		
-271.91   	236.51   	 21.51   	 -25.43		 73.27   	 -35.61		
-274.66   	231.02   	 21.40   	 -20.35		 73.12   	 -40.69		
-269.47   	229.80   	 21.32   	   5.09		 72.96   	 -35.61		
-270.08   	228.88   	 21.34   	  40.69		 72.82   	 -35.61		
-265.20   	231.63   	 21.51   	  96.64		 72.68   	 -35.61		
-270.08   	229.80   	 21.89   	 157.68		 72.53   	 -35.61		
-271.91   	233.76   	 22.52   	 218.72		 72.39   	 -35.61		
-272.83   	230.71   	 23.40   	 269.58		 72.25   	 -40.69		
-278.63   	223.08   	 24.48   	 289.93		 72.09   	 -35.61		
-286.56   	218.81   	 25.64   	 284.84		 71.94   	 -35.61		
-306.09   	196.23   	 26.78   	 239.06		 71.80   	 -35.61		
-292.05   	173.34   	 27.73   	 162.77		 71.66   	 -35.61		
-244.75   	156.86   	 28.38   	  66.12		 71.52   	 -35.61		
-170.59   	150.76   	 28.65   	 -45.78		 71.37   	 -35.61		
-64.39   	180.36   	 28.46   	-147.51		 71.23   	 -40.69		
 48.83   	249.02   	 27.87   	-223.80		 71.07   	 -35.61		
140.08   	331.42   	 26.98   	-269.58		 70.93   	 -40.69		
256.35   	448.61   	 25.90   	-274.67		 70.76   	 -40.69		
346.07   	599.67   	 24.80   	-244.15		 70.60   	 -45.78		
402.53   	766.60   	 23.82   	-198.37		 70.42   	 -40.69		
464.17   	919.80   	 23.03   	-137.33		 70.25   	 -45.78		
428.77   	948.49   	 22.48   	 -81.38		 70.07   	 -40.69		
228.88   	760.50   	 22.16   	 -20.35		 69.91   	 -45.78		
-15.56   	441.59   	 22.08   	  20.35		 69.73   	 -50.86		
-272.83   	 65.61   	 22.16(E)	  55.95		 69.52   	 -40.69		
-483.09(R)	-305.48   	 22.38   	  91.56		 69.36   	 -45.78		
-520.63   	-497.74   	 22.75   	 127.16		 69.18   	 -45.78		
-385.44   	-592.65   	 23.26   	 167.85		 68.99   	 -40.69		
-346.07   	-667.11   	 23.93   	 213.63		 68.83   	 -35.61		
-346.68   	-645.45   	 24.78   	 274.67		 68.69   	 -40.69		
-332.64   	-573.43   	 25.88   	 340.79		 68.52   	 -35.61		
-434.57   	-507.20   	 27.24   	 422.18		 68.38   	 -35.61		
-520.32   	-432.43   	 28.93   	 523.90		 68.24   	 -35.61		
-554.20   	-375.98   	 31.03   	 640.89		 68.10   	 -35.61		
-604.25   	-372.31   	 33.59   	 762.97		 67.95   	 -30.52		
-634.77   	-381.16   	 36.64   	 879.96		 67.83   	 -35.61		
-655.21   	-380.25   	 40.16   	 976.60		 67.69   	 -30.52		
-653.99   	-378.42   	 44.07   	1042.72		 67.57   	 -30.52		
-686.65   	-372.01   	 48.24   	1068.15		 67.45   	 -30.52		
-729.06   	-378.11   	 52.51   	1057.98		 67.32   	 -35.61		
-747.07   	-374.15   	 56.74   	1017.29		 67.18   	 -30.52		
-729.68   	-353.70   	 60.81   	 966.43		 67.06   	 -30.52		
-704.65   	-328.98   	 64.68   	 910.47		 66.94   	 -35.61		
-662.23   	-286.56   	 68.32   	 854.52		 66.80   	 -30.52		
-589.60   	-217.29   	 71.74   	 808.75		 66.67   	 -35.61		
-548.40   	-148.62   	 74.97   	 737.54		 66.53   	 -35.61		
-500.79   	-81.18   	 77.92   	 645.98		 66.39   	 -35.61		
-451.36   	-12.82   	 80.51   	 518.82		 66.25   	 -35.61		
-428.16   	 39.37   	 82.58   	 381.48		 66.10   	 -35.61		
-407.41   	 69.27   	 84.11   	 279.75		 65.96   	 -40.69		
-394.90   	 86.67   	 85.23   	 233.98		 65.80   	 -35.61		
-395.51   	 99.49   	 86.16   	 249.24		 65.66   	 -40.69		
-393.07   	 99.49   	 87.16   	 315.36		 65.49   	 -35.61		
-390.32   	105.59   	 88.42   	 386.57		 65.35   	 -40.69		
-390.63   	108.95   	 89.97   	 432.35		 65.19   	 -35.61		
-385.44   	107.73   	 91.70   	 442.52		 65.05   	 -40.69		
-385.44   	108.95   	 93.47   	 406.92		 64.88   	 -40.69		
-386.96   	106.20   	 95.10   	 356.05		 64.72   	 -40.69		
-379.94   	104.98   	 96.52   	 279.75		 64.56   	 -40.69		
-370.48   	104.68   	 97.64   	 203.46		 64.39   	 -40.69		
-364.69   	105.29   	 98.45   	 127.16		 64.23   	 -40.69		
-370.48   	100.10   	 98.96   	  50.86		 64.07   	 -40.69		
-372.62   	 96.44   	 99.17(S)	 -25.43		 63.91   	 -35.61		
-384.22   	 90.64   	 99.06   	 -76.30		 63.76   	 -30.52		
-389.40   	 81.18   	 98.76   	-116.99		 63.64   	 -20.35		
-378.42   	 86.06   	 98.29   	-122.07		 63.56   	 -15.26		
-379.64   	 82.09   	 97.80   	 -91.56		 63.50   	  -5.09		
-381.16   	 80.26   	 97.44   	 -45.78		 63.48   	  10.17		
-383.61   	 79.04   	 97.25   	  10.17		 63.52   	  30.52		
-397.95   	 64.70   	 97.29   	  40.69		 63.64   	  71.21		
-394.29   	 64.70   	 97.46   	  25.43		 63.93   	 122.07		
-395.81   	 58.59   	 97.56   	 -35.61		 64.41   	 198.37		
-388.18   	 53.41   	 97.42   	-132.25		 65.21   	 295.01		
-386.96   	 52.19   	 96.89   	-244.15		 66.39   	 386.57		
-393.98   	 43.03   	 95.91   	-310.27		 67.93   	 478.13		
-396.12   	 35.71   	 94.67   	-310.27		 69.85   	 549.34		
-409.85   	 25.33   	 93.43   	-223.80		 72.04   	 590.03		
-414.73   	 21.36   	 92.53   	 -71.21		 74.40   	 600.20		
-416.26   	 13.12   	 92.25   	  71.21		 76.81   	 600.20		
-418.09   	  8.85   	 92.53   	 152.59		 79.21   	 579.86		
-419.92   	  0.92   	 93.14   	 127.16		 81.53   	 549.34		
-417.48   	 -7.63   	 93.65   	  -5.09		 83.72   	 518.82		
-431.21   	-16.48   	 93.63   	-213.63		 85.80   	 493.39		
-446.78   	-28.38   	 92.78   	-457.78		 87.77   	 467.95		
-454.41   	-35.40   	 90.95   	-661.24		 89.64   	 447.61		
-466.61   	-43.95   	 88.30   	-762.97		 91.43   	 437.43		
-460.51   	-50.66   	 85.25   	-712.10		 93.18   	 417.09		
-452.27   	-57.37   	 82.40   	-488.30		 94.85   	 412.00		
-452.27   	-67.44   	 80.45   	-162.77		 96.50   	 391.66		
-457.15   	-74.77   	 79.80   	 157.68		 98.07   	 386.57		
-460.21   	-79.65   	 80.43   	 350.97		 99.61   	 366.22		
-460.51   	-87.28   	 81.83   	 366.22		101.08   	 345.88		
-459.90   	-87.89   	 83.30   	 228.89		102.46   	 330.62		
-452.88   	-86.36   	 84.21   	  15.26		103.78   	 310.27		
-452.27   	-98.27   	 84.27   	-172.94		105.03   	 284.84		
-461.43   	-96.74   	 83.58   	-274.67		106.16   	 269.58		
-460.21   	-92.16   	 82.48   	-269.58		107.24   	 249.24		
-450.74   	-90.33   	 81.40   	-157.68		108.24   	 223.80		
-441.59   	-79.96   	 80.77   	  -5.09		109.13   	 203.46		
-417.79   	-65.92   	 80.75   	 147.51		109.95   	 172.94		
-394.29   	-57.37   	 81.34   	 269.58		110.64   	 152.59		
-374.15   	-45.17   	 82.42   	 345.88		111.25   	 122.07		
-360.72   	-27.16   	 83.80   	 366.22		111.74   	  91.56		
-354.92   	 -8.85   	 85.27   	 330.62		112.11   	  61.04		
-351.56   	  6.41   	 86.59   	 264.50		112.35   	  25.43		
-344.85   	 26.55   	 87.65   	 172.94		112.45   	   0.00		
-339.66   	 45.47   	 88.34   	  71.21		112.45   	 -35.61		
-320.43   	 61.95   	 88.63   	 -15.26		112.31   	 -66.12		
-310.67   	 79.65   	 88.57   	 -91.56		112.04   	 -91.56		
-301.21   	100.10   	 88.20   	-142.42		111.68   	-116.99		
-291.14   	109.25   	 87.63   	-172.94		111.21   	-142.42		
-286.25   	126.04   	 86.94   	-188.20		110.64   	-162.77		
-281.68   	134.58   	 86.18   	-188.20		109.99   	-178.03		
-275.27   	150.76   	 85.43   	-203.46		109.28   	-193.29		
-279.54   	162.35   	 84.62   	-249.24		108.50   	-203.46		
-273.13   	165.41   	 83.62   	-371.31		107.69   	-218.72		
-280.46   	172.42   	 82.14   	-595.11		106.82   	-218.72		
-288.70   	168.15   	 79.76   	-915.56		105.94   	-223.80		
-289.61   	169.07   	 76.09   	-1281.79		105.05   	-228.89		
-298.46   	172.73   	 70.97   	-1607.32		104.13   	-223.80		
-292.36   	175.48   	 64.54   	-1795.52		103.23   	-218.72		
-291.75   	175.17   	 57.35   	-1810.78		102.36   	-213.63		
-287.48   	176.70   	 50.11   	-1658.18		101.51   	-208.54		
-283.20   	179.14   	 43.48   	-1383.51		100.67   	-198.37		
-285.64   	177.00   	 37.94   	-1057.98		 99.88   	-193.29		
-276.79   	180.36   	 33.71   	-742.62		 99.10   	-183.11		
-272.52   	182.19   	 30.74   	-508.65		 98.37   	-178.03		
-277.40   	169.37   	 28.71   	-391.66		 97.66   	-178.03		
-280.15   	168.76   	 27.14   	-381.48		 96.95   	-167.85		
-289.61   	168.46   	 25.62   	-452.69		 96.28   	-172.94		
-302.73   	159.30   	 23.80   	-554.42		 95.58   	-172.94		
-300.90   	165.41   	 21.59   	-656.15		 94.89   	-172.94		
-301.21   	164.79   	 18.96   	-712.10		 94.20   	-172.94		
-294.80   	162.35   	 16.11   	-707.02		 93.51   	-178.03		
-289.31   	157.47   	 13.29   	-630.72		 92.80   	-178.03		
-285.34   	153.81   	 10.76   	-508.65		 92.09   	-183.11		
-282.59   	154.42   	  8.73   	-345.88		 91.35   	-188.20		
-293.88   	144.65   	  7.34   	-188.20		 90.60   	-188.20		
-300.29   	144.65   	  6.59   	 -55.95		 89.85   	-188.20		
-311.89   	144.96   	  6.37   	  30.52		 89.09   	-188.20		
-319.52   	138.24   	  6.49   	  55.95		 88.34   	-188.20		
-313.11   	136.11   	  6.71   	  25.43		 87.59   	-188.20		
-302.73   	139.16   	  6.82   	 -45.78		 86.84   	-178.03		
-292.05   	136.41   	  6.63   	-122.07		 86.12   	-167.85		
-289.92   	137.02   	  6.14   	-193.29		 85.45   	-157.68		
-298.16   	135.50   	  5.37   	-228.89		 84.82   	-147.51		
-307.31   	131.23   	  4.46   	-223.80		 84.23   	-132.25		
-318.30   	127.87   	  3.56   	-188.20		 83.70   	-116.99		
-313.11   	128.48   	  2.81   	-111.90		 83.23   	-106.82		
-307.62   	124.82   	  2.36   	 -35.61		 82.81   	 -96.64		
-302.12   	126.34   	  2.22   	  30.52		 82.42   	 -86.47		
-298.46   	125.43   	  2.34   	  81.38		 82.07   	 -81.38		
-303.34   	122.68   	  2.67   	  96.64		 81.75   	 -81.38		
-300.60   	127.26   	  3.05   	  76.30		 81.42   	 -76.30		
-306.70   	126.34   	  3.36   	  35.61		 81.12   	 -76.30		
-309.14   	126.65   	  3.50   	 -20.35		 80.81   	 -76.30		
-312.81   	123.60   	  3.42   	 -61.04		 80.51   	 -76.30		
-318.30   	122.07   	  3.17   	 -91.56		 80.20   	 -71.21		
-315.25   	122.99   	  2.81   	 -96.64		 79.92   	 -71.21		
-314.03   	123.60   	  2.42   	 -86.47		 79.63   	 -66.12		
-306.09   	126.34   	  2.08   	 -50.86		 79.37   	 -55.95		
-304.87   	123.29   	  1.87   	 -15.26		 79.15   	 -55.95		
-300.29   	126.65   	  1.81(D)	  25.43		 78.92   	 -45.78		
-291.75   	130.00   	  1.91   	  45.78		 78.74   	 -45.78		
-288.70   	135.50   	  2.10   	  61.04		 78.56   	 -40.69		
-277.71   	140.38   	  2.34   	  55.95		 78.39   	 -35.61		
-267.64   	142.82   	  2.56   	  45.78		 78.25   	 -35.61		
-261.54   	140.99   	  2.75   	  30.52		 78.11   	 -35.61		
-252.69   	141.91   	  2.87   	  15.26		 77.97   	 -30.52		
-248.41   	146.18   	  2.93   	  10.17		 77.84   	 -30.52		
-236.21   	152.89   	  2.97   	  10.17		 77.72   	 -25.43		
-230.71   	159.91   	  3.01   	  30.52		 77.62   	 -25.43		
-218.20   	166.32   	  3.13   	  45.78		 77.52   	 -20.35		
-201.42   	176.09   	  3.32   	  61.04		 77.44   	 -25.43		
-186.16   	179.44   	  3.56   	  66.12		 77.33   	 -20.35		
-159.61   	187.07   	  3.83   	  66.12		 77.25   	 -25.43		
-133.06   	193.48   	  4.09   	  61.04		 77.15   	 -25.43		
-117.19   	195.01   	  4.33   	  45.78		 77.05   	 -25.43		
-124.82   	195.62   	  4.52   	  25.43		 76.95   	 -25.43		
-127.26   	200.81   	  4.62   	  20.35		 76.85   	 -25.43		
-122.99   	219.12   	  4.70   	  20.35		 76.74   	 -30.52		
-112.00   	240.17   	  4.78   	  30.52		 76.62   	 -25.43		
-91.86   	262.45   	  4.90   	  35.61		 76.52   	 -30.52		
-102.84   	267.94   	  5.05   	  55.95		 76.40   	 -30.52		
-123.29   	256.65   	  5.27   	  66.12		 76.28   	 -25.43		
-144.65   	240.17   	  5.53   	  76.30		 76.17   	 -20.35		
-166.32   	227.66   	  5.84   	  91.56		 76.09   	 -15.26		
-171.81   	228.58   	  6.21   	  96.64		 76.03   	  -5.09		
-186.77   	220.03   	  6.59   	 101.73		 76.01   	   5.09		
-215.45   	195.01   	  7.00   	 106.82		 76.03   	  15.26		
-242.00   	162.05   	  7.43   	 111.90		 76.09   	  25.43		
-259.70   	132.45   	  7.87   	 116.99		 76.20   	  35.61		
-278.32   	113.83   	  8.34   	 122.07		 76.34   	  40.69		
-294.19   	108.03   	  8.83   	 132.25		 76.50   	  35.61		
-303.04   	111.39   	  9.36   	 142.42		 76.64   	  30.52		
-309.14   	104.68   	  9.93   	 147.51		 76.76   	  20.35		
-307.92   	 98.88   	 10.52   	 157.68		 76.85   	   0.00		
-303.34   	104.37   	 11.15   	 152.59		 76.85   	 -15.26		
-303.65   	104.06   	 11.76   	 142.42		 76.79   	 -30.52		
-306.09   	104.37   	 12.33   	 116.99		 76.66   	 -50.86		
-312.19   	101.32   	 12.80   	  76.30		 76.46   	 -66.12		
-310.97   	100.71   	 13.10   	  45.78		 76.20   	 -76.30		
-309.14   	101.93   	 13.29   	  20.35		 75.89   	 -71.21		
-305.79   	106.20   	 13.37   	  10.17		 75.60   	 -66.12		
-302.12   	112.30   	 13.41   	  20.35		 75.34   	 -45.78		
-299.68   	109.25   	 13.49   	  35.61		 75.16   	 -35.61		
-297.24   	106.51   	 13.63   	  55.95		 75.01   	 -25.43		
-295.41   	107.73   	 13.86   	  55.95		 74.91   	 -40.69		
-295.72   	107.42   	 14.08   	  40.69		 74.75   	 -45.78		
-292.05   	110.78   	 14.24   	  10.17		 74.57   	 -61.04		
-292.05   	109.86   	 14.28   	 -15.26		 74.32   	 -66.12		
-293.88   	109.86   	 14.22   	 -25.43		 74.06   	 -71.21		
-289.31   	110.78   	 14.12   	 -10.17		 73.77   	 -81.38		
-290.53   	111.69   	 14.08   	  25.43		 73.45   	 -91.56		
-292.36   	111.39   	 14.18   	  86.47		 73.08   	-101.73		
-296.94   	107.42   	 14.53   	 162.77		 72.68   	-122.07		
-316.47   	 96.44   	 15.18   	 233.98		 72.19   	-132.25		
-322.88   	 78.13   	 16.11   	 279.75		 71.66   	-157.68		
-300.29   	 56.46   	 17.23   	 289.93		 71.03   	-178.03		
-245.06   	 43.95   	 18.39   	 259.41		 70.32   	-203.46		
-160.52   	 50.05   	 19.43   	 183.11		 69.50   	-249.24		
-57.07   	 86.98   	 20.16   	  81.38		 68.50   	-289.93		
 46.08   	153.81   	 20.49   	 -15.26		 67.34   	-325.53		
153.20   	244.14   	 20.43   	 -91.56		 66.04   	-345.88		
278.93   	366.52   	 20.06   	-122.07		 64.66   	-345.88		
366.21   	517.27   	 19.57   	-106.82		 63.28   	-335.71		
446.17   	684.81   	 19.15   	 -50.86		 61.93   	-315.36		
507.20(R)	809.63   	 18.94(E)	  15.26		 60.67   	-289.93		
426.94   	764.77   	 19.00   	  81.38		 59.51   	-274.67		
213.32   	542.91   	 19.33   	 122.07		 58.41   	-264.50		
-15.56   	226.44   	 19.82   	 137.33		 57.35   	-264.50		
-256.65   	-156.25   	 20.37   	 116.99		 56.30   	-259.41		
-413.21   	-463.56   	 20.83   	  81.38		 55.26   	-259.41		
-366.21   	-592.04   	 21.16   	  50.86		 54.22   	-254.32		
-261.54   	-680.85   	 21.36   	  45.78		 53.20   	-233.98		
-281.98   	-704.35   	 21.55   	  76.30		 52.27   	-203.46		
-294.49   	-641.17   	 21.85   	 147.51		 51.45   	-152.59		
-335.08   	-584.41   	 22.44   	 259.41		 50.84   	 -96.64		
-456.85   	-531.62   	 23.48   	 396.74		 50.46   	 -25.43		
-510.25   	-467.22   	 25.07   	 544.25		 50.36   	  50.86		
-556.64   	-428.47   	 27.24   	 671.41		 50.56   	 127.16		
-605.47   	-424.80   	 29.93   	 783.31		 51.07   	 198.37		
-638.73   	-419.31   	 33.06   	 854.52		 51.86   	 264.50		
-648.50   	-422.06   	 36.48   	 874.87		 52.92   	 325.53		
-650.94   	-418.09   	 39.98   	 839.26		 54.22   	 381.48		
-684.20   	-417.18   	 43.34   	 747.71		 55.75   	 432.35		
-716.25   	-418.70   	 46.33   	 610.37		 57.48   	 483.21		
-715.94   	-404.97   	 48.77   	 442.52		 59.41   	 534.08		
-697.02   	-393.07   	 50.54   	 295.01		 61.55   	 579.86		
-664.37   	-373.54   	 51.72   	 198.37		 63.87   	 635.81		
-610.05   	-334.17   	 52.51   	 183.11		 66.41   	 701.93		
-545.96   	-284.42   	 53.24   	 239.06		 69.22   	 783.31		
-499.27   	-223.69   	 54.20   	 310.27		 72.35   	 885.04		
-442.50   	-159.91   	 55.44   	 259.41		 75.89   	1108.85		
-394.29   	-99.18   	 56.48   	 -30.52		 80.33   	1495.42		
-372.62   	-51.57   	 56.36   	-457.78		 86.31   	1866.73		
-347.90   	-24.41   	 54.53   	-803.66		 93.77   	2014.23		
-336.91   	-12.82   	 51.31   	-824.00		101.83   	1932.85		
-326.84   	 -3.97   	 48.02   	-457.78		109.56   	1734.48		
-317.69   	  5.49   	 46.18   	 213.63		116.50   	1459.81		
-311.28   	 10.99   	 47.04   	1047.81		122.34   	1159.71		
-305.18   	 14.04   	 51.23   	1831.12		126.98   	 839.26		
-305.48   	 11.29   	 58.56   	2324.51		130.34   	 569.68		
-304.57   	  9.46   	 67.85   	2288.90		132.61   	 396.74		
-303.04   	  8.85   	 77.01   	1698.87		134.20   	 361.14		
-299.38   	 11.29   	 83.80   	 732.45		135.65   	 371.31		
-299.07   	 13.43   	 86.73   	-300.10		137.13   	 386.57		
-299.07   	  8.54   	 85.53   	-1154.62		138.68   	 417.09		
-296.94   	  6.71   	 80.92   	-1617.49		140.35   	 457.78		
-299.07   	  2.75   	 74.45   	-1586.97		142.18   	 513.73		
-298.16   	 -0.31   	 68.10   	-1083.41		144.23   	 579.86		
-296.63   	 -0.31   	 63.76   	-300.10		146.55   	 661.24		
-299.07   	 -5.19   	 62.56   	 508.65		149.20   	 712.10		
-298.16   	 -7.32   	 64.60   	1083.41		152.04   	 722.28		
-296.94   	-11.60   	 68.93   	1291.96		154.93   	 727.36		
-300.60   	-16.78   	 74.10   	1159.71		157.84   	 737.54		
-298.77   	-19.53   	 78.74   	 859.61		160.79   	 747.71		
-299.68   	-23.50   	 82.18   	 518.82		163.78   	 798.57		
-303.65   	-28.08   	 84.25   	 264.50		166.98   	 834.18		
-303.65   	-32.35   	 85.31   	 122.07		170.31   	 890.13		
-306.70   	-37.84   	 85.80   	  55.95		173.88   	 940.99		
-311.58   	-43.64   	 86.02   	  71.21		177.64   	 951.17		
-313.42   	-48.83   	 86.31   	 137.33		181.44   	 925.73		
-315.55   	-54.32   	 86.86   	 264.50		185.15   	 874.87		
-321.35   	-60.42   	 87.91   	 396.74		188.65   	 793.49		
-323.79   	-67.14   	 89.50   	 462.87		191.82   	 768.05		
-328.67   	-74.46   	 91.35   	 447.61		194.89   	 773.14		
-334.17   	-81.48   	 93.14   	 412.00		197.98   	 757.88		
-338.44   	-90.03   	 94.79   	 412.00		201.02   	 737.54		
-344.24   	-97.66   	 96.44   	 452.69		203.97   	 712.10		
-350.04   	-108.03   	 98.25   	 544.25		206.82   	 666.32		
-354.61   	-117.19   	100.43   	 661.24		209.48   	 625.63		
-358.28   	-124.82   	103.07   	 773.14		211.98   	 564.60		
-359.80   	-133.36   	106.16   	 839.26		214.24   	 457.78		
-361.94   	-139.77   	109.52   	 829.09		216.07   	 305.19		
-364.07   	-145.26   	112.84   	 722.28		217.29   	 157.68		
-368.04   	-154.42   	115.73   	 523.90		217.92   	  -5.09		
-368.96   	-161.44   	117.82   	 259.41		217.90   	-167.85		
-368.96   	-164.18   	118.86   	 -55.95		217.23   	-269.58		
-368.04   	-170.29   	118.64   	-305.19		216.15   	-391.66		
-363.77   	-171.81   	117.42   	-315.36		214.59   	-539.16		
-358.28   	-172.12   	116.15   	 -71.21		212.43   	-671.41		
-353.09   	-172.12   	115.87   	 320.45		209.74   	-773.14		
-343.32   	-167.54   	117.15   	 707.02		206.65   	-869.78		
-329.90   	-160.83   	119.98   	 971.51		203.17   	-986.77		
-317.69   	-151.67   	123.87   	1073.24		199.23   	-1108.85		
-304.87   	-143.13   	128.16   	1037.64		194.79   	-1241.09		
-287.78   	-127.87   	132.31   	 915.56		189.83   	-1353.00		
-277.40   	-114.44   	135.97   	 778.23		184.41   	-1444.55		
-263.37   	-97.66   	139.08   	 656.15		178.64   	-1505.59		
-244.75   	-76.90   	141.71   	 518.82		172.61   	-1531.02		
-233.46   	-61.34   	143.78   	 305.19		166.49   	-1510.68		
-219.12   	-41.50   	145.00   	 -40.69		160.45   	-1424.21		
-207.21   	-23.19   	144.84   	-513.73		154.75   	-1291.96		
-200.50   	 -7.63   	142.79   	-1047.81		149.58   	-1129.19		
-193.18   	  9.16   	138.60   	-1551.37		145.07   	-956.25		
-184.94   	 24.11   	132.39   	-1912.51		141.24   	-824.00		
-177.92   	 38.45   	124.74   	-2049.84		137.94   	-732.45		
-173.34   	 49.13   	116.54   	-1922.68		135.01   	-676.50		
-170.59   	 58.29   	108.85   	-1551.37		132.31   	-645.98		
-166.02   	 67.44   	102.64   	-1017.29		129.72   	-615.46		
-162.05   	 73.55   	 98.58   	-417.09		127.26   	-584.94		
-159.61   	 78.74   	 96.91   	 106.82		124.92   	-544.25		
-154.11   	 87.28   	 97.33   	 493.39		122.75   	-488.30		
-149.84   	 92.47   	 99.31   	 671.41		120.79   	-442.52		
-154.42   	 93.08   	101.99   	 656.15		119.02   	-386.57		
-151.37   	 97.66   	104.62   	 488.30		117.48   	-335.71		
-149.23   	 98.88   	106.57   	 249.24		116.13   	-295.01		
-151.98   	 96.13   	107.57   	  10.17		114.95   	-259.41		
-146.18   	 99.49   	107.61   	-162.77		113.92   	-233.98		
-147.40   	 98.57   	106.96   	-244.15		112.98   	-233.98		
-145.87   	 99.18   	105.98   	-244.15		112.04   	-239.06		
-143.74   	101.01   	105.00   	-172.94		111.09   	-269.58		
-143.74   	 99.49   	104.31   	 -86.47		110.01   	-295.01		
-138.24   	101.93   	103.97   	   0.00		108.83   	-315.36		
-138.55   	100.71   	103.97   	  61.04		107.57   	-325.53		
-141.30   	 99.49   	104.21   	  81.38		106.27   	-310.27		
-141.30   	100.71   	104.54   	  61.04		105.03   	-300.10		
-143.13   	 96.74   	104.78   	   5.09		103.82   	-274.67		
-143.13   	 96.13   	104.80   	 -81.38		102.73   	-259.41		
