  I     	  II     	  LV     	  LV'		  FA     	  FA'		
-225.52   	327.45   	 97.90   	 330.62		 70.15   	  -5.09		
-214.84   	330.51   	 99.23   	 330.62		 70.13   	   5.09		
-203.25   	331.12   	100.55   	 289.93		 70.15   	  10.17		
-191.65   	333.25   	101.71   	 208.54		 70.19   	  25.43		
-182.19   	334.47   	102.54   	 101.73		 70.29   	  40.69		
-170.59   	335.39   	102.95   	 -10.17		 70.46   	  50.86		
-157.17   	335.69   	102.91   	-106.82		 70.66   	  76.30		
-142.52   	338.75   	102.48   	-193.29		 70.97   	  96.64		
-125.43   	342.10   	101.71   	-254.32		 71.35   	 122.07		
-105.90   	346.68   	100.69   	-284.84		 71.84   	 162.77		
-86.36   	351.87   	 99.55   	-310.27		 72.49   	 213.63		
-65.00   	357.97   	 98.31   	-315.36		 73.35   	 264.50		
-42.42   	364.99   	 97.05   	-310.27		 74.40   	 330.62		
-19.53   	371.40   	 95.81   	-310.27		 75.73   	 381.48		
  5.49   	379.64   	 94.57   	-300.10		 77.25   	 422.18		
 32.04   	387.27   	 93.37   	-289.93		 78.94   	 447.61		
 59.51   	396.73   	 92.21   	-279.75		 80.73   	 437.43		
 87.28   	407.71   	 91.09   	-264.50		 82.48   	 417.09		
115.97   	419.62   	 90.03   	-254.32		 84.15   	 386.57		
143.13   	433.04   	 89.01   	-249.24		 85.70   	 340.79		
168.46   	444.64   	 88.02   	-249.24		 87.06   	 300.10		
196.23   	459.90   	 87.02   	-269.58		 88.26   	 264.50		
220.64   	475.16   	 85.94   	-295.01		 89.32   	 233.98		
243.53   	487.67   	 84.76   	-330.62		 90.25   	 208.54		
264.28   	502.62   	 83.44   	-366.22		 91.09   	 183.11		
279.24   	513.31   	 81.97   	-412.00		 91.82   	 162.77		
289.92   	523.68   	 80.33   	-447.61		 92.47   	 142.42		
297.24   	535.89   	 78.53   	-473.04		 93.04   	 122.07		
298.46   	543.82   	 76.64   	-498.47		 93.53   	 101.73		
294.19   	551.15   	 74.65   	-498.47		 93.94   	  91.56		
285.34   	556.95   	 72.65   	-493.39		 94.30   	  66.12		
267.03   	556.64   	 70.68   	-467.95		 94.57   	  55.95		
242.31   	555.42   	 68.81   	-427.26		 94.79   	  35.61		
213.01   	552.98   	 67.10   	-366.22		 94.93   	  20.35		
177.92   	545.35   	 65.64   	-279.75		 95.01   	   5.09		
138.24   	536.19   	 64.52   	-208.54		 95.04   	 -10.17		
 96.44   	526.12   	 63.68   	-172.94		 94.99   	 -30.52		
 50.66   	513.00   	 62.99   	-228.89		 94.87   	 -40.69		
  2.75   	500.18   	 62.08   	-350.97		 94.71   	 -61.04		
-46.08   	486.76   	 60.67   	-534.08		 94.47   	 -71.21		
-92.77   	472.72   	 58.53   	-727.36		 94.18   	 -91.56		
-140.08   	455.93   	 55.63   	-895.22		 93.81   	-101.73		
-184.33   	442.50   	 52.04   	-1002.03		 93.41   	-111.90		
-224.30   	429.08   	 48.04   	-1057.98		 92.96   	-116.99		
-262.15   	414.73   	 43.80   	-1042.72		 92.49   	-127.16		
-296.63   	400.39   	 39.63   	-981.68		 91.98   	-132.25		
-326.23   	387.27   	 35.71   	-885.04		 91.45   	-142.42		
-352.17   	375.37   	 32.17   	-752.79		 90.88   	-152.59		
-375.67   	364.07   	 29.16   	-620.55		 90.27   	-157.68		
-393.68   	357.97   	 26.67   	-488.30		 89.64   	-162.77		
-408.63   	350.65   	 24.72   	-371.31		 88.99   	-172.94		
-423.58   	344.24   	 23.23   	-274.67		 88.30   	-178.03		
-435.79   	339.05   	 22.14   	-198.37		 87.59   	-188.20		
-444.64   	335.39   	 21.34   	-147.51		 86.84   	-188.20		
-453.49   	330.20   	 20.75   	-111.90		 86.08   	-198.37		
-458.68   	325.01   	 20.31   	 -96.64		 85.29   	-203.46		
-459.90   	322.27   	 19.92   	 -86.47		 84.48   	-208.54		
-463.26   	317.38   	 19.57   	 -71.21		 83.64   	-208.54		
-463.56   	318.30   	 19.29   	 -61.04		 82.81   	-208.54		
-462.34   	317.08   	 19.04   	 -40.69		 81.97   	-213.63		
-463.56   	315.55   	 18.88   	 -30.52		 81.12   	-208.54		
-463.87   	314.33   	 18.76   	 -10.17		 80.28   	-213.63		
-464.17   	310.97   	 18.72   	  10.17		 79.43   	-203.46		
-465.39   	310.67   	 18.76   	  15.26		 78.62   	-198.37		
-465.39   	310.06   	 18.82   	  20.35		 77.82   	-193.29		
-463.87   	311.89   	 18.90   	   5.09		 77.05   	-183.11		
-462.65   	314.33   	 18.92   	 -10.17		 76.32   	-172.94		
-461.73   	313.42   	 18.88   	 -45.78		 75.63   	-152.59		
-460.82   	314.94   	 18.70   	 -71.21		 75.01   	-137.33		
-459.29   	314.64   	 18.41   	 -91.56		 74.47   	-122.07		
-458.68   	315.25   	 18.05   	-106.82		 73.98   	-101.73		
-457.15   	317.08   	 17.62   	-101.73		 73.57   	 -86.47		
-454.71   	317.99   	 17.21   	 -91.56		 73.22   	 -81.38		
-455.32   	318.91   	 16.85   	 -71.21		 72.90   	 -71.21		
-455.63   	320.13   	 16.56   	 -50.86		 72.61   	 -66.12		
-456.54   	318.60   	 16.36   	 -45.78		 72.35   	 -66.12		
-456.85   	318.30   	 16.17   	 -40.69		 72.09   	 -61.04		
-454.41   	319.52   	 16.01   	 -45.78		 71.84   	 -61.04		
-452.88   	318.60   	 15.83   	 -50.86		 71.60   	 -55.95		
-451.05   	321.04   	 15.63   	 -61.04		 71.37   	 -50.86		
-450.74   	323.79   	 15.38   	 -50.86		 71.17   	 -50.86		
-451.36   	323.49   	 15.18   	 -35.61		 70.97   	 -50.86		
-450.74   	323.49   	 15.04   	 -15.26		 70.76   	 -45.78		
-451.36   	323.18   	 14.97(D)	  15.26		 70.58   	 -45.78		
-452.27   	321.96   	 15.04   	  45.78		 70.40   	 -45.78		
-452.58   	322.57   	 15.22   	  81.38		 70.21   	 -40.69		
-453.80   	323.49   	 15.54   	 106.82		 70.05   	 -45.78		
-454.71   	322.88   	 15.97   	 132.25		 69.87   	 -45.78		
-454.41   	323.79   	 16.50   	 147.51		 69.68   	 -45.78		
-454.41   	322.57   	 17.09   	 157.68		 69.50   	 -40.69		
-454.71   	322.57   	 17.72   	 167.85		 69.34   	 -40.69		
-453.49   	325.01   	 18.39   	 162.77		 69.18   	 -40.69		
-451.66   	325.32   	 19.04   	 157.68		 69.01   	 -35.61		
-451.36   	326.84   	 19.67   	 142.42		 68.87   	 -30.52		
-453.19   	326.54   	 20.24   	 132.25		 68.75   	 -25.43		
-454.10   	324.40   	 20.77   	 111.90		 68.65   	 -20.35		
-454.41   	324.10   	 21.22   	  91.56		 68.57   	 -15.26		
-455.02   	324.71   	 21.59   	  76.30		 68.50   	 -15.26		
-454.41   	325.62   	 21.89   	  55.95		 68.44   	 -15.26		
-453.19   	326.54   	 22.12   	  35.61		 68.38   	  -5.09		
-454.41   	326.54   	 22.26   	  20.35		 68.36   	 -10.17		
-454.71   	326.23   	 22.34   	   5.09		 68.32   	 -10.17		
-455.02   	325.01   	 22.36   	 -10.17		 68.28   	  -5.09		
-455.02   	325.62   	 22.32   	 -20.35		 68.26   	  -5.09		
-454.41   	325.01   	 22.24   	 -25.43		 68.24   	 -10.17		
-454.71   	323.79   	 22.14   	 -40.69		 68.20   	  -5.09		
-453.19   	325.01   	 21.97   	 -40.69		 68.18   	  -5.09		
-453.49   	325.62   	 21.81   	 -40.69		 68.16   	 -10.17		
-454.10   	325.93   	 21.65   	 -45.78		 68.12   	  -5.09		
-454.10   	326.84   	 21.46   	 -45.78		 68.10   	 -10.17		
-454.10   	328.06   	 21.28   	 -45.78		 68.06   	  -5.09		
-454.10   	327.15   	 21.10   	 -45.78		 68.04   	 -10.17		
-454.71   	328.06   	 20.92   	 -45.78		 68.00   	  -5.09		
-455.63   	329.90   	 20.73   	 -40.69		 67.98   	 -10.17		
-456.85   	328.67   	 20.57   	 -35.61		 67.93   	 -10.17		
-457.15   	329.59   	 20.43   	 -35.61		 67.89   	 -10.17		
-457.76   	329.59   	 20.28   	 -30.52		 67.85   	 -10.17		
-456.85   	328.98   	 20.16   	 -20.35		 67.81   	 -15.26		
-456.85   	328.67   	 20.08   	 -20.35		 67.75   	 -10.17		
-457.15   	328.37   	 20.00   	 -10.17		 67.71   	 -15.26		
-455.93   	329.59   	 19.96   	 -10.17		 67.65   	 -15.26		
-456.85   	328.67   	 19.92   	   0.00		 67.59   	 -15.26		
-454.41   	331.12   	 19.92   	   5.09		 67.53   	 -15.26		
-453.49   	331.12   	 19.94   	  10.17		 67.47   	 -20.35		
-451.66   	330.81   	 19.98   	  10.17		 67.39   	 -20.35		
-451.36   	332.34   	 20.02   	  15.26		 67.30   	 -20.35		
-452.88   	331.42   	 20.08   	  15.26		 67.22   	 -20.35		
-451.36   	332.95   	 20.14   	  15.26		 67.14   	 -25.43		
-452.58   	334.78   	 20.20   	  20.35		 67.04   	 -20.35		
-450.13   	333.86   	 20.28   	  15.26		 66.96   	 -25.43		
-447.39   	336.00   	 20.35   	  20.35		 66.86   	 -25.43		
-447.69   	336.61   	 20.43   	  15.26		 66.75   	 -25.43		
-447.08   	335.69   	 20.49   	  20.35		 66.65   	 -30.52		
-446.47   	336.61   	 20.57   	  15.26		 66.53   	 -25.43		
-446.47   	336.00   	 20.63   	  15.26		 66.43   	 -30.52		
-445.25   	335.39   	 20.69   	  10.17		 66.31   	 -25.43		
-444.34   	336.30   	 20.73   	  15.26		 66.21   	 -30.52		
-444.03   	336.91   	 20.79   	  10.17		 66.08   	 -30.52		
-444.64   	336.61   	 20.83   	  10.17		 65.96   	 -25.43		
-443.73   	336.91   	 20.87   	  15.26		 65.86   	 -30.52		
-441.28   	336.00   	 20.94   	  15.26		 65.74   	 -30.52		
-441.89   	334.17   	 21.00   	  10.17		 65.62   	 -30.52		
-437.93   	335.69   	 21.04   	  20.35		 65.49   	 -30.52		
-433.35   	336.91   	 21.12   	  15.26		 65.37   	 -30.52		
-426.33   	339.36   	 21.18   	  20.35		 65.25   	 -30.52		
-411.38   	346.68   	 21.26   	  20.35		 65.13   	 -30.52		
-398.25   	351.56   	 21.34   	  20.35		 65.00   	 -25.43		
-382.08   	354.31   	 21.42   	  20.35		 64.90   	 -30.52		
-367.13   	357.06   	 21.51   	  25.43		 64.78   	 -25.43		
-358.58   	357.67   	 21.61   	  20.35		 64.68   	 -30.52		
-349.73   	359.50   	 21.69   	  20.35		 64.56   	 -25.43		
-345.46   	364.69   	 21.77   	  20.35		 64.46   	 -30.52		
-348.21   	368.96   	 21.85   	  15.26		 64.33   	 -25.43		
-344.85   	377.50   	 21.91   	  15.26		 64.23   	 -25.43		
-334.78   	387.88   	 21.97   	  10.17		 64.13   	 -30.52		
-317.69   	396.42   	 22.01   	  10.17		 64.01   	 -25.43		
-292.97   	406.49   	 22.05   	   5.09		 63.91   	 -25.43		
-269.47   	412.29   	 22.08   	   5.09		 63.80   	 -25.43		
-267.64   	410.77   	 22.10   	   5.09		 63.70   	 -20.35		
-283.81   	406.49   	 22.12   	  -5.09		 63.62   	 -25.43		
-292.36   	411.38   	 22.10   	   0.00		 63.52   	 -25.43		
-304.26   	420.84   	 22.10   	  -5.09		 63.42   	 -20.35		
-291.75   	438.84   	 22.08   	  -5.09		 63.34   	 -25.43		
-267.33   	462.04   	 22.05   	  -5.09		 63.23   	 -20.35		
-270.39   	466.00   	 22.03   	 -10.17		 63.15   	 -25.43		
-274.05   	459.29   	 21.99   	  -5.09		 63.05   	 -25.43		
-287.48   	448.30   	 21.97   	  -5.09		 62.95   	 -20.35		
-311.58   	442.20   	 21.95   	   0.00		 62.87   	 -25.43		
-322.57   	445.25   	 21.95   	   0.00		 62.77   	 -20.35		
-336.61   	441.59   	 21.95   	   0.00		 62.69   	 -20.35		
-362.85   	415.65   	 21.95   	   5.09		 62.60   	 -25.43		
-388.49   	375.67   	 21.97   	  10.17		 62.50   	 -20.35		
-411.38   	339.05   	 22.01   	  15.26		 62.42   	 -20.35		
-434.27   	316.77   	 22.08   	  20.35		 62.34   	 -15.26		
-452.58   	316.47   	 22.16   	  35.61		 62.28   	 -20.35		
-460.82   	318.91   	 22.30   	  45.78		 62.20   	 -20.35		
-462.04   	315.55   	 22.48   	  66.12		 62.12   	 -20.35		
-462.04   	309.45   	 22.75   	  81.38		 62.03   	 -15.26		
-460.82   	306.70   	 23.07   	  96.64		 61.97   	 -20.35		
-462.34   	311.28   	 23.46   	 122.07		 61.89   	 -20.35		
-465.09   	315.55   	 23.95   	 137.33		 61.81   	 -20.35		
-468.75   	314.94   	 24.50   	 162.77		 61.73   	 -20.35		
-467.53   	314.03   	 25.15   	 183.11		 61.65   	 -15.26		
-464.48   	315.55   	 25.88   	 208.54		 61.59   	 -20.35		
-465.39   	315.25   	 26.71   	 239.06		 61.51   	 -20.35		
-464.48   	318.60   	 27.67   	 269.58		 61.42   	 -20.35		
-465.09   	317.69   	 28.75   	 300.10		 61.34   	 -20.35		
-464.48   	316.16   	 29.95   	 325.53		 61.26   	 -15.26		
-460.82   	318.60   	 31.25   	 345.88		 61.20   	 -15.26		
-460.51   	317.99   	 32.63   	 350.97		 61.14   	 -15.26		
-457.46   	319.52   	 34.04   	 345.88		 61.08   	 -15.26		
-455.93   	319.82   	 35.42   	 325.53		 61.02   	 -10.17		
-459.29   	315.55   	 36.72   	 279.75		 60.98   	 -15.26		
-466.00   	311.58   	 37.84   	 223.80		 60.92   	 -15.26		
-479.13   	301.82   	 38.74   	 147.51		 60.85   	 -15.26		
-485.84   	281.68   	 39.33   	  76.30		 60.79   	 -20.35		
-460.21   	260.62   	 39.63   	  -5.09		 60.71   	 -20.35		
-400.70   	246.58   	 39.61   	 -76.30		 60.63   	 -20.35		
-313.11   	250.85   	 39.31   	-137.33		 60.55   	 -20.35		
-206.60   	287.48   	 38.76   	-172.94		 60.47   	 -25.43		
-94.60   	354.31   	 38.07   	-198.37		 60.37   	 -30.52		
  6.71   	449.83   	 37.27   	-198.37		 60.24   	 -25.43		
136.41   	573.43   	 36.48   	-188.20		 60.14   	 -30.52		
238.04   	728.45   	 35.73   	-172.94		 60.02   	 -30.52		
315.25   	904.24   	 35.04   	-142.42		 59.90   	 -30.52		
391.85   	1060.79   	 34.47   	-122.07		 59.78   	 -25.43		
353.09   	1110.53   	 33.98   	 -91.56		 59.67   	 -30.52		
137.33   	944.82   	 33.61   	 -66.12		 59.55   	 -25.43		
-159.61   	651.86   	 33.35   	 -35.61		 59.45   	 -25.43		
-484.62   	289.00   	 33.20   	 -10.17		 59.35   	 -20.35		
-743.71   	-87.28   	 33.16   	  20.35		 59.27   	 -25.43		
-787.66   	-305.18   	 33.25   	  55.95		 59.17   	 -20.35		
-620.12   	-437.93   	 33.47   	  96.64		 59.08   	 -15.26		
-531.62   	-539.86   	 33.86   	 147.51		 59.02   	 -20.35		
-498.05   	-545.04   	 34.45   	 208.54		 58.94   	 -15.26		
-480.04   	-486.15   	 35.28   	 279.75		 58.88   	 -20.35		
-597.23   	-413.21   	 36.40   	 376.40		 58.80   	 -15.26		
-698.55   	-345.15   	 37.90   	 488.30		 58.74   	 -20.35		
-739.44   	-295.41   	 39.86   	 615.46		 58.66   	 -25.43		
-791.32   	-296.02   	 42.32   	 762.97		 58.56   	 -20.35		
-820.92   	-306.40   	 45.37   	 905.39		 58.47   	 -25.43		
-827.33   	-303.65   	 48.99   	1042.72		 58.37   	 -20.35		
-822.45   	-297.85   	 53.16   	1174.97		 58.29   	 -20.35		
-845.64   	-292.97   	 57.86   	1271.61		 58.21   	 -20.35		
-876.16   	-306.40   	 62.95   	1342.82		 58.13   	 -20.35		
-883.79   	-297.24   	 68.32   	1363.17		 58.05   	 -15.26		
-858.15   	-273.74   	 73.77   	1317.39		 57.99   	 -15.26		
-830.69   	-241.70   	 79.04   	1215.66		 57.92   	 -10.17		
-781.25   	-190.12   	 83.91   	1073.24		 57.88   	 -15.26		
-717.16   	-120.24   	 88.20   	 930.82		 57.82   	 -15.26		
-674.44   	-46.08   	 91.92   	 798.57		 57.76   	 -15.26		
-621.34   	 28.69   	 95.12   	 707.02		 57.70   	 -20.35		
-577.70   	101.93   	 97.94   	 671.41		 57.62   	 -15.26		
-556.34   	150.76   	100.63   	 691.76		 57.56   	 -15.26		
-536.19   	179.75   	103.40   	 783.31		 57.50   	 -15.26		
-525.82   	193.79   	106.53   	 920.65		 57.44   	 -15.26		
-512.70   	206.30   	110.21   	1093.59		 57.38   	 -15.26		
-503.85   	214.23   	114.59   	1266.53		 57.31   	 -15.26		
-498.66   	217.90   	119.65   	1414.03		 57.25   	 -15.26		
-493.16   	224.91   	125.31   	1495.42		 57.19   	 -10.17		
-493.16   	224.91   	131.29   	1536.11		 57.15   	 -15.26		
-491.64   	224.61   	137.44   	1561.54		 57.09   	 -10.17		
-492.86   	224.61   	143.68   	1571.71		 57.05   	 -10.17		
-494.38   	224.61   	149.97   	1525.93		 57.01   	 -10.17		
-494.08   	222.17   	156.07   	1403.86		 56.97   	  -5.09		
-492.55   	222.17   	161.69   	1246.18		 56.95   	  -5.09		
-490.42   	222.17   	166.67   	1124.11		 56.93(D)	   5.09		
-489.20   	221.25   	171.17   	1113.93		 56.95   	  35.61		
-489.20   	220.34   	175.62   	1195.32		 57.09   	  86.47		
-491.33   	216.06   	180.41   	1363.17		 57.44   	 188.20		
-492.25   	214.54   	185.86   	1561.54		 58.19   	 361.14		
-491.64   	211.79   	192.11   	1744.65		 59.63   	 640.89		
-491.33   	209.66   	199.08   	1861.64		 62.20   	 996.94		
-492.55   	205.08   	206.53   	1846.38		 66.18   	1327.56		
-493.16   	200.50   	213.92   	1673.44		 71.50   	1510.68		
-496.22   	195.92   	220.61   	1347.91		 77.54   	1480.16		
-498.35   	191.65   	226.00   	 930.82		 83.46   	1266.53		
-500.49   	188.29   	229.72   	 478.13		 88.52   	 966.43		
-504.76   	181.27   	231.64   	  76.30		 92.39   	 676.50		
-506.90   	176.09   	231.94   	-244.15		 95.10   	 457.78		
-512.39   	169.68   	230.97   	-422.18		 96.93   	 325.53		
-513.92   	163.27   	229.28   	-478.13		 98.23   	 244.15		
-514.22   	158.08   	227.36   	-422.18		 99.21   	 188.20		
-516.97   	151.06   	225.68   	-279.75		 99.96   	 137.33		
-515.75   	143.74   	224.56   	 -91.56		100.51   	  96.64		
-517.58   	135.80   	224.19   	 116.99		100.89   	  61.04		
-523.38   	127.87   	224.66   	 310.27		101.14   	  45.78		
-524.90   	119.93   	225.90   	 447.61		101.32   	  40.69		
-530.40   	108.64   	227.69   	 513.73		101.48   	  40.69		
-535.28   	 97.96   	229.74   	 498.47		101.65   	  40.69		
-536.80   	 89.42   	231.74   	 422.18		101.81   	  35.61		
-539.25   	 80.87   	233.43   	 300.10		101.95   	  25.43		
-537.72   	 76.60   	234.63   	 167.85		102.05   	  15.26		
-536.80   	 70.19   	235.30   	  50.86		102.12(S)	  -5.09		
-535.58   	 62.26   	235.50(S)	 -45.78		102.10   	 -15.26		
-532.53   	 56.76   	235.32   	-101.73		102.03   	 -35.61		
-527.65   	 55.54   	234.91   	-122.07		101.89   	 -55.95		
-522.77   	 54.02   	234.42   	-127.16		101.67   	 -76.30		
-514.22   	 56.46   	233.92   	-122.07		101.36   	 -96.64		
-508.12   	 58.29   	233.43   	-122.07		100.98   	-111.90		
-499.88   	 61.95   	232.94   	-122.07		100.53   	-127.16		
-490.72   	 70.19   	232.45   	-147.51		100.02   	-137.33		
-476.38   	 83.01   	231.86   	-188.20		 99.47   	-147.51		
-460.21   	 96.13   	231.11   	-264.50		 98.88   	-152.59		
-446.47   	108.64   	230.05   	-366.22		 98.27   	-162.77		
-428.47   	123.90   	228.59   	-483.21		 97.62   	-162.77		
-414.73   	140.08   	226.65   	-610.37		 96.97   	-162.77		
-399.17   	160.22   	224.21   	-742.62		 96.32   	-162.77		
-386.35   	179.44   	221.24   	-854.52		 95.67   	-167.85		
-374.45   	199.28   	217.82   	-956.25		 94.99   	-172.94		
-366.82   	218.20   	214.00   	-1027.46		 94.30   	-183.11		
-359.50   	234.38   	209.89   	-1068.15		 93.57   	-198.37		
-350.95   	252.99   	205.61   	-1078.33		 92.78   	-208.54		
-345.15   	270.69   	201.30   	-1063.07		 91.94   	-213.63		
-337.83   	285.03   	197.05   	-1037.64		 91.09   	-223.80		
-334.47   	299.38   	192.90   	-1012.20		 90.19   	-223.80		
-330.51   	311.89   	188.85   	-996.94		 89.30   	-223.80		
-328.98   	323.18   	184.86   	-1002.03		 88.40   	-218.72		
-331.42   	332.95   	180.85   	-1022.38		 87.53   	-218.72		
-332.95   	339.05   	176.76   	-1063.07		 86.65   	-213.63		
-331.12   	348.82   	172.51   	-1129.19		 85.80   	-203.46		
-333.25   	347.90   	168.00   	-1185.14		 84.98   	-193.29		
-333.25   	351.26   	163.25   	-1246.18		 84.21   	-188.20		
-330.81   	354.61   	158.27   	-1291.96		 83.46   	-172.94		
-333.86   	354.31   	153.10   	-1317.39		 82.77   	-167.85		
-332.64   	358.58   	147.83   	-1337.74		 82.10   	-152.59		
-330.81   	358.28   	142.48   	-1342.82		 81.48   	-147.51		
-332.03   	359.19   	137.11   	-1363.17		 80.89   	-137.33		
-333.25   	357.36   	131.66   	-1424.21		 80.35   	-127.16		
-332.34   	354.31   	125.96   	-1525.93		 79.84   	-116.99		
-329.28   	354.92   	119.86   	-1678.53		 79.37   	-106.82		
-328.06   	354.92   	113.14   	-1841.29		 78.94   	-101.73		
-330.20   	353.39   	105.78   	-1973.54		 78.53   	 -91.56		
-336.00   	352.78   	 97.88   	-2039.67		 78.17   	 -86.47		
-340.88   	348.51   	 89.72   	-2009.15		 77.82   	 -76.30		
-345.46   	344.85   	 81.69   	-1871.81		 77.52   	 -71.21		
-343.93   	343.02   	 74.20   	-1637.84		 77.23   	 -71.21		
-343.93   	338.44   	 67.65   	-1327.56		 76.95   	 -71.21		
-342.71   	341.49   	 62.34   	-1007.12		 76.66   	 -66.12		
-341.49   	337.22   	 58.31   	-737.54		 76.40   	 -66.12		
-339.97   	333.86   	 55.36   	-569.68		 76.13   	 -66.12		
-338.75   	332.95   	 53.08   	-508.65		 75.87   	 -66.12		
-335.69   	333.86   	 51.05   	-534.08		 75.60   	 -61.04		
-330.20   	343.02   	 48.91   	-600.20		 75.36   	 -66.12		
-313.42   	361.02   	 46.51   	-696.84		 75.10   	 -66.12		
-290.83   	391.54   	 43.72   	-803.66		 74.83   	 -61.04		
-260.62   	427.86   	 40.51   	-910.47		 74.59   	 -61.04		
-214.84   	465.70   	 36.87   	-991.86		 74.34   	 -55.95		
-155.94   	498.35   	 32.90   	-1032.55		 74.12   	 -55.95		
-87.89   	541.99   	 28.77   	-1017.29		 73.90   	 -50.86		
-24.41   	604.86   	 24.70   	-946.08		 73.69   	 -45.78		
 38.15   	703.13   	 20.92   	-813.83		 73.51   	 -45.78		
 78.43   	840.15   	 17.66   	-645.98		 73.33   	 -40.69		
 23.80   	918.27   	 15.08   	-467.95		 73.16   	 -40.69		
-80.26   	849.91   	 13.20   	-289.93		 73.00   	 -30.52		
-275.27   	626.22   	 12.04   	-137.33		 72.88   	 -35.61		
-589.60   	300.29   	 11.50   	  -5.09		 72.74   	 -30.52		
-943.30   	-57.37   	 11.48   	  91.56		 72.61   	 -35.61		
-1294.25   	-329.59   	 11.84   	 167.85		 72.47   	 -35.61		
-1691.59   	-506.59   	 12.51   	 228.89		 72.33   	 -45.78		
-2066.04   	-671.39   	 13.43   	 269.58		 72.15   	 -55.95		
-2297.06   	-795.90   	 14.51   	 305.19		 71.92   	 -61.04		
-2435.30   	-873.41   	 15.73   	 325.53		 71.68   	 -71.21		
-2447.51(R)	-947.27   	 17.03   	 340.79		 71.39   	 -81.38		
-2362.67   	-1017.46   	 18.39   	 325.53		 71.07   	 -91.56		
-2304.99   	-1112.06   	 19.69   	 300.10		 70.70   	 -96.64		
-2246.40   	-1242.37   	 20.90   	 233.98		 70.32   	 -96.64		
-2099.61   	-1390.08   	 21.83   	 157.68		 69.93   	 -96.64		
-1927.19   	-1411.74   	 22.46   	  76.30		 69.54   	 -91.56		
-1671.75   	-1322.63   	 22.77   	  10.17		 69.18   	 -81.38		
-1416.02   	-1172.49   	 22.81   	 -10.17		 68.85   	 -71.21		
-1256.71   	-878.91   	 22.77(E)	   5.09		 68.57   	 -50.86		
-1023.25   	-607.91   	 22.79   	  66.12		 68.36   	 -45.78		
-796.51   	-381.47   	 23.05   	 147.51		 68.18   	 -30.52		
-583.19   	-153.81   	 23.64   	 239.06		 68.06   	 -25.43		
-427.55   	-38.76   	 24.60   	 325.53		 67.95   	 -20.35		
-395.51   	 11.90   	 25.90   	 381.48		 67.87   	 -20.35		
-418.40   	 23.80   	 27.43   	 422.18		 67.79   	 -20.35		
-481.87   	  1.83   	 29.11   	 452.69		 67.71   	 -20.35		
-544.74   	-16.17   	 30.93   	 493.39		 67.63   	 -15.26		
-575.87   	-26.86   	 32.90   	 554.42		 67.57   	 -20.35		
-600.28   	-34.48   	 35.12   	 640.89		 67.49   	 -20.35		
-625.31   	-43.95   	 37.68   	 732.45		 67.41   	 -20.35		
-590.21   	-41.50   	 40.61   	 844.35		 67.32   	 -20.35		
-528.87   	 -3.97   	 43.99   	 961.34		 67.24   	 -25.43		
-484.62   	 76.90   	 47.83   	1057.98		 67.14   	 -20.35		
-412.60   	164.79   	 52.06   	1129.19		 67.06   	 -25.43		
-342.10   	227.97   	 56.58   	1154.62		 66.96   	 -20.35		
-292.05   	266.72   	 61.20   	1134.28		 66.88   	 -20.35		
-246.89   	268.25   	 65.74   	1068.15		 66.80   	 -20.35		
-225.83   	266.11   	 70.01   	 971.51		 66.71   	 -20.35		
-223.08   	279.85   	 73.90   	 854.52		 66.63   	 -20.35		
-223.08   	282.90   	 77.31   	 727.36		 66.55   	 -20.35		
-217.29   	289.00   	 80.22   	 605.29		 66.47   	 -25.43		
-205.38   	291.44   	 82.64   	 493.39		 66.37   	 -25.43		
-197.75   	294.49   	 84.62   	 396.74		 66.27   	 -25.43		
-189.51   	297.55   	 86.21   	 310.27		 66.16   	 -30.52		
-178.53   	298.46   	 87.45   	 239.06		 66.04   	 -30.52		
-171.51   	300.90   	 88.40   	 188.20		 65.92   	 -25.43		
-163.88   	297.24   	 89.16   	 142.42		 65.82   	 -25.43		
-151.06   	300.60   	 89.72   	 111.90		 65.72   	 -25.43		
-140.08   	302.73   	 90.17   	  81.38		 65.62   	 -25.43		
-127.87   	305.79   	 90.50   	  61.04		 65.51   	 -20.35		
-118.41   	307.31   	 90.74   	  30.52		 65.43   	 -20.35		
-108.64   	308.53   	 90.86   	   0.00		 65.35   	 -20.35		
-100.40   	308.53   	 90.86   	 -30.52		 65.27   	 -20.35		
-96.13   	307.92   	 90.74   	 -50.86		 65.19   	 -20.35		
-80.87   	312.19   	 90.54   	 -55.95		 65.11   	 -15.26		
-69.27   	311.58   	 90.32   	 -45.78		 65.05   	   0.00		
-61.34   	314.94   	 90.13   	 -20.35		 65.05   	   5.09		
-48.52   	316.77   	 90.05   	   5.09		 65.07   	  25.43		
-36.93   	316.16   	 90.07   	  10.17		 65.17   	  35.61		
-23.19   	322.88   	 90.11   	  15.26		 65.31   	  55.95		
 -4.88   	324.10   	 90.17   	   0.00		 65.53   	  76.30		
  9.46   	328.37   	 90.17   	 -25.43		 65.84   	  96.64		
 27.77   	338.13   	 90.07   	 -61.04		 66.23   	 127.16		
 45.78   	338.44   	 89.83   	-111.90		 66.73   	 162.77		
 58.90   	342.10   	 89.38   	-183.11		 67.39   	 208.54		
 82.09   	350.95   	 88.65   	-254.32		 68.22   	 254.32		
105.90   	354.31   	 87.63   	-330.62		 69.24   	 310.27		
126.95   	361.02   	 86.31   	-391.66		 70.48   	 356.05		
