  I     	  II     	  AO     	  AO'		  AO     	  AO'		
-61.95   	 -5.19   	128.73   	 142.42		121.18   	 254.32		
-57.68   	  2.75   	129.30   	 132.25		122.20   	 254.32		
-45.17   	 18.92   	129.83   	 122.07		123.21   	 259.41		
-35.71   	 36.32   	130.31   	 106.82		124.25   	 264.50		
-26.25   	 47.91   	130.74   	  86.47		125.31   	 264.50		
-18.62   	 60.73   	131.09   	  71.21		126.37   	 259.41		
-15.87   	 65.31   	131.37   	  40.69		127.41   	 254.32		
-12.21   	 66.83   	131.54   	  15.26		128.42   	 244.15		
-11.60   	 70.19   	131.60(S)	 -20.35		129.40   	 233.98		
 -7.32   	 75.07   	131.52   	 -55.95		130.34   	 223.80		
 -1.83   	 81.48   	131.29   	-101.73		131.23   	 203.46		
  0.31   	 77.21   	130.88   	-142.42		132.04   	 183.11		
  6.71   	 76.29   	130.31   	-183.11		132.78   	 162.77		
  6.71   	 72.63   	129.58   	-223.80		133.43   	 137.33		
  6.71   	 63.17   	128.69   	-254.32		133.98   	 106.82		
 10.38   	 64.09   	127.67   	-289.93		134.40   	  81.38		
  5.80   	 65.31   	126.51   	-320.45		134.73   	  50.86		
 10.68   	 65.92   	125.23   	-340.79		134.93   	  20.35		
 15.26   	 69.58   	123.87   	-361.14		135.01(S)	 -10.17		
 14.04   	 71.72   	122.42   	-386.57		134.97   	 -50.86		
 16.78   	 71.41   	120.87   	-412.00		134.77   	 -81.38		
 18.92   	 77.21   	119.23   	-427.26		134.45   	-116.99		
 14.95   	 79.96   	117.52   	-432.35		133.98   	-152.59		
 17.70   	 79.96   	115.79   	-427.26		133.37   	-188.20		
 12.51   	 78.43   	114.08   	-396.74		132.61   	-223.80		
 11.60   	 69.89   	112.49   	-345.88		131.72   	-264.50		
 15.26   	 62.26   	111.11   	-274.67		130.66   	-289.93		
 11.29   	 59.81   	110.01   	-193.29		129.50   	-315.36		
 17.09   	 58.59   	109.24   	-106.82		128.24   	-335.71		
 18.62   	 61.95   	108.81   	 -35.61		126.90   	-350.97		
 13.73   	 68.36   	108.67   	  25.43		125.49   	-366.22		
 10.68   	 70.80   	108.77   	  55.95		124.03   	-361.14		
 13.12   	 72.63   	108.99   	  61.04		122.58   	-366.22		
 11.90   	 75.07   	109.24   	  45.78		121.12   	-356.05		
 11.90   	 72.02   	109.42   	  10.17		119.69   	-345.88		
 18.01   	 76.60   	109.46   	 -30.52		118.31   	-330.62		
 21.67   	 78.74   	109.34   	 -81.38		116.99   	-315.36		
 19.84   	 76.60   	109.01   	-116.99		115.73   	-289.93		
 19.23   	 74.16   	108.54   	-142.42		114.57   	-269.58		
 21.06   	 68.66   	107.98   	-147.51		113.49   	-244.15		
 14.65   	 72.33   	107.39   	-142.42		112.51   	-218.72		
 16.17   	 72.63   	106.82   	-122.07		111.64   	-193.29		
 15.56   	 74.16   	106.33   	 -86.47		110.86   	-178.03		
 13.73   	 74.16   	105.98   	 -55.95		110.15   	-147.51		
 14.34   	 65.00   	105.76   	 -25.43		109.56   	-132.25		
 12.82   	 62.26   	105.66   	   0.00		109.03   	-111.90		
 19.53   	 55.85   	105.66   	   0.00		108.59   	 -96.64		
 17.40   	 54.63   	105.66   	 -10.17		108.20   	 -86.47		
 15.56   	 60.12   	105.62   	 -25.43		107.85   	 -71.21		
 13.12   	 56.76   	105.51   	 -61.04		107.57   	 -61.04		
 13.43   	 56.46   	105.27   	 -91.56		107.32   	 -55.95		
 10.68   	 51.88   	104.90   	-127.16		107.10   	 -55.95		
 12.51   	 43.95   	104.39   	-147.51		106.88   	 -50.86		
 17.70   	 39.37   	103.80   	-172.94		106.67   	 -50.86		
 15.56   	 41.81   	103.11   	-172.94		106.47   	 -55.95		
 12.51   	 46.08   	102.42   	-183.11		106.25   	 -61.04		
 14.95   	 46.39   	101.69   	-172.94		106.00   	 -66.12		
 11.90   	 45.78   	101.00   	-167.85		105.74   	 -71.21		
  8.24   	 47.30   	100.33   	-152.59		105.45   	 -71.21		
 10.68   	 48.52   	 99.71   	-147.51		105.17   	 -86.47		
 12.82   	 51.27   	 99.12   	-132.25		104.82   	 -86.47		
  9.77   	 54.02   	 98.60   	-132.25		104.48   	 -91.56		
 12.51   	 50.66   	 98.07   	-127.16		104.11   	 -96.64		
 17.40   	 52.49   	 97.56   	-127.16		103.72   	-101.73		
 17.70   	 64.70   	 97.05   	-127.16		103.32   	-101.73		
 22.89   	 87.28   	 96.54   	-127.16		102.91   	-101.73		
 31.74   	119.02   	 96.03   	-132.25		102.50   	-106.82		
 39.98   	154.72   	 95.50   	-127.16		102.07   	-111.90		
 54.02   	191.04   	 94.99   	-122.07		101.63   	-106.82		
 60.12   	217.90   	 94.51   	-122.07		101.20   	-101.73		
 64.70   	235.90   	 94.02   	-116.99		100.79   	-106.82		
 70.80   	253.60   	 93.55   	-106.82		100.37   	-106.82		
 70.19   	266.72   	 93.12   	-101.73		 99.94   	-101.73		
 71.11   	269.47   	 92.72   	 -91.56		 99.53   	 -96.64		
 80.87   	278.63   	 92.35   	 -86.47		 99.15   	-101.73		
 69.89   	270.39   	 92.00   	 -81.38		 98.74   	 -91.56		
 55.24   	236.82   	 91.68   	 -76.30		 98.37   	 -96.64		
 46.69   	204.16   	 91.37   	 -71.21		 97.99   	 -91.56		
 27.77   	174.87   	 91.09   	 -71.21		 97.62   	 -91.56		
 18.31   	152.28   	 90.80   	 -71.21		 97.25   	 -86.47		
 13.73   	145.26   	 90.52   	 -76.30		 96.91   	 -86.47		
  9.16   	153.50   	 90.21   	 -81.38		 96.56   	 -86.47		
  8.24   	147.71   	 89.89   	 -86.47		 96.22   	 -86.47		
  3.05   	128.78   	 89.54   	 -86.47		 95.87   	 -86.47		
  8.85   	113.22   	 89.20   	 -96.64		 95.52   	 -86.47		
  8.54   	 87.59   	 88.81   	 -91.56		 95.18   	 -91.56		
  5.80   	 75.07   	 88.44   	 -91.56		 94.81   	 -91.56		
 13.12   	 65.61   	 88.08   	 -91.56		 94.45   	 -96.64		
  8.85   	 61.34   	 87.71   	 -86.47		 94.06   	 -96.64		
 10.07   	 66.53   	 87.36   	 -81.38		 93.67   	-106.82		
 12.51   	 65.92   	 87.04   	 -76.30		 93.24   	-101.73		
 13.43   	 75.07   	 86.73   	 -76.30		 92.84   	-111.90		
 18.01   	 81.79   	 86.43   	 -66.12		 92.39   	-116.99		
 17.70   	 83.62   	 86.16   	 -66.12		 91.92   	-111.90		
 15.87   	 87.89   	 85.90   	 -61.04		 91.47   	-122.07		
 17.09   	 90.33   	 85.66   	 -66.12		 90.99   	-122.07		
 19.53   	 97.66   	 85.39   	 -66.12		 90.50   	-122.07		
 24.41   	 96.44   	 85.13   	 -71.21		 90.01   	-127.16		
 31.74   	 87.89   	 84.84   	 -76.30		 89.50   	-127.16		
 36.32   	 85.14   	 84.54   	 -81.38		 88.99   	-127.16		
 34.48   	 77.21   	 84.21   	 -86.47		 88.48   	-127.16		
 28.08   	 75.38   	 83.87   	 -91.56		 87.98   	-127.16		
 21.36   	 83.31   	 83.50   	 -96.64		 87.47   	-127.16		
 14.34   	 83.92   	 83.11   	 -91.56		 86.96   	-127.16		
  1.22   	 77.82   	 82.75   	 -91.56		 86.45   	-127.16		
  2.44   	 72.02   	 82.38   	 -86.47		 85.94   	-127.16		
  1.53   	 65.92   	 82.03   	 -81.38		 85.43   	-122.07		
 -4.58   	 67.44   	 81.71   	 -76.30		 84.94   	-116.99		
  0.00   	 80.87   	 81.40   	 -71.21		 84.48   	-122.07		
 -0.61   	 86.36   	 81.12   	 -61.04		 83.99   	-116.99		
 -1.22   	 91.55   	 80.87   	 -61.04		 83.52   	-111.90		
 -8.24   	 87.89   	 80.63   	 -61.04		 83.07   	-106.82		
 -7.32   	 77.51   	 80.39   	 -50.86		 82.64   	-106.82		
 -4.88   	 79.96   	 80.18   	 -55.95		 82.22   	-101.73		
-11.60   	 79.04   	 79.96   	 -50.86		 81.81   	 -96.64		
 -1.83   	 78.13   	 79.76   	 -45.78		 81.42   	 -86.47		
 -3.05   	 78.43   	 79.57   	 -50.86		 81.08   	 -81.38		
 -9.77   	 74.16   	 79.37   	 -45.78		 80.75   	 -76.30		
 -4.27   	 71.41   	 79.19   	 -45.78		 80.45   	 -71.21		
 -7.02   	 80.57   	 79.00   	 -45.78		 80.16   	 -61.04		
 -5.49   	108.03   	 78.82   	 -45.78		 79.92   	 -50.86		
 -1.83   	166.02   	 78.64   	 -50.86		 79.71   	 -45.78		
  8.54   	244.75   	 78.43   	 -45.78		 79.53   	 -40.69		
 10.99   	384.52   	 78.25   	 -50.86		 79.37   	 -35.61		
 40.89   	552.06   	 78.05   	 -55.95		 79.23   	 -25.43		
 78.74   	735.17   	 77.82   	 -50.86		 79.12   	 -25.43		
113.83   	977.17   	 77.62   	 -50.86		 79.02   	 -20.35		
176.39   	1191.41   	 77.42   	 -55.95		 78.94   	 -20.35		
243.23   	1327.21   	 77.19   	 -50.86		 78.86   	 -15.26		
310.06   	1363.53(R)	 76.99   	 -45.78		 78.80   	 -15.26		
320.74   	1167.91   	 76.81   	 -45.78		 78.74   	 -15.26		
242.61   	778.20   	 76.62   	 -45.78		 78.68   	 -20.35		
146.48   	374.76   	 76.44   	 -40.69		 78.60   	 -15.26		
 53.71   	 65.00   	 76.28   	 -40.69		 78.53   	 -20.35		
 25.94   	-156.25   	 76.11   	 -40.69		 78.45   	 -20.35		
 87.59   	-124.51   	 75.95   	 -40.69		 78.37   	 -20.35		
152.59   	-86.36   	 75.79   	 -40.69		 78.29   	 -30.52		
152.59   	-126.04   	 75.63   	 -40.69		 78.17   	 -25.43		
102.84   	-81.18   	 75.46   	 -45.78		 78.07   	 -35.61		
 52.19   	-93.99   	 75.28   	 -45.78		 77.92   	 -30.52		
  3.05   	-73.24   	 75.10   	 -45.78		 77.80   	 -40.69		
-28.38   	-19.53   	 74.91   	 -50.86		 77.64   	 -35.61		
-32.35   	 10.99   	 74.71   	 -55.95		 77.50   	 -45.78		
-20.45   	 16.78   	 74.49   	 -50.86		 77.31   	 -45.78		
-21.36   	 29.60   	 74.28   	 -50.86		 77.13   	 -45.78		
-11.90   	148.93   	 74.08   	 -45.78		 76.95   	 -50.86		
 11.90   	509.03   	 73.90   	 -40.69		 76.74   	 -50.86		
 36.93   	1086.12   	 73.73   	 -30.52		 76.54   	 -55.95		
 45.47   	1666.57   	 73.61   	 -10.17		 76.32   	 -55.95		
 31.43   	2024.54   	 73.57(D)	  15.26		 76.09   	 -55.95		
  2.75   	2008.97   	 73.63   	  50.86		 75.87   	 -55.95		
-24.41   	1601.87   	 73.83   	  91.56		 75.65   	 -55.95		
-37.84   	982.36   	 74.20   	 127.16		 75.42   	 -50.86		
-36.32   	436.71   	 74.71   	 162.77		 75.22   	 -45.78		
-28.08   	163.27   	 75.36   	 198.37		 75.04   	 -45.78		
-22.58   	155.64   	 76.15   	 223.80		 74.85   	 -35.61		
-22.28   	260.31   	 77.05   	 239.06		 74.71   	 -25.43		
-24.11   	342.41   	 78.01   	 244.15		 74.61   	 -20.35		
-24.11   	392.46   	 78.98   	 249.24		 74.53   	 -10.17		
-20.14   	476.99   	 79.98   	 254.32		 74.49(D)	   0.00		
-15.87   	620.73   	 81.00   	 259.41		 74.49   	  20.35		
-15.26   	746.15   	 82.03   	 269.58		 74.57   	  35.61		
-20.14   	735.47   	 83.11   	 284.84		 74.71   	  50.86		
-27.47   	554.20   	 84.25   	 300.10		 74.91   	  76.30		
-32.65   	291.44   	 85.45   	 320.45		 75.22   	  96.64		
-33.26   	 76.29   	 86.73   	 325.53		 75.60   	 122.07		
-31.13   	-24.11   	 88.04   	 335.71		 76.09   	 142.42		
-29.60   	-33.26   	 89.38   	 330.62		 76.66   	 167.85		
-30.52   	-19.84   	 90.70   	 320.45		 77.33   	 188.20		
-33.87   	-35.40   	 91.98   	 310.27		 78.09   	 213.63		
-37.23   	-83.01   	 93.22   	 295.01		 78.94   	 228.89		
-39.06   	-131.53   	 94.40   	 284.84		 79.86   	 244.15		
-38.76   	-155.64   	 95.54   	 274.67		 80.83   	 264.50		
-36.93   	-154.42   	 96.64   	 269.58		 81.89   	 279.75		
-35.40   	-144.96   	 97.72   	 274.67		 83.01   	 289.93		
-34.79   	-141.91   	 98.82   	 279.75		 84.17   	 300.10		
-34.48   	-149.54   	 99.94   	 284.84		 85.37   	 315.36		
-33.87   	-162.66   	101.08   	 289.93		 86.63   	 320.45		
-33.57   	-176.39   	102.24   	 300.10		 87.91   	 325.53		
-33.57   	-186.16   	103.44   	 300.10		 89.22   	 340.79		
-35.40   	-191.35   	104.64   	 305.19		 90.58   	 340.79		
-38.45   	-193.48   	105.86   	 305.19		 91.94   	 345.88		
-42.42   	-196.53   	107.08   	 289.93		 93.33   	 345.88		
-46.08   	-201.72   	108.24   	 279.75		 94.71   	 350.97		
-47.91   	-208.44   	109.36   	 259.41		 96.11   	 350.97		
-48.52   	-214.23   	110.40   	 239.06		 97.52   	 350.97		
-48.83   	-216.98   	111.35   	 233.98		 98.92   	 345.88		
-50.05   	-215.45   	112.29   	 228.89		100.30   	 340.79		
-51.88   	-210.27   	113.20   	 239.06		101.67   	 335.71		
-54.02   	-204.47   	114.16   	 249.24		103.01   	 335.71		
-56.15   	-200.81   	115.16   	 269.58		104.35   	 325.53		
-58.90   	-201.72   	116.24   	 284.84		105.66   	 320.45		
-62.87   	-205.99   	117.37   	 284.84		106.94   	 315.36		
-67.44   	-212.40   	118.51   	 279.75		108.20   	 310.27		
-72.63   	-220.64   	119.63   	 264.50		109.44   	 305.19		
-77.21   	-231.93   	120.69   	 249.24		110.66   	 295.01		
-81.18   	-245.97   	121.69   	 223.80		111.84   	 295.01		
-85.14   	-260.31   	122.58   	 208.54		113.02   	 284.84		
-88.50   	-270.39   	123.42   	 193.29		114.16   	 274.67		
-91.25   	-273.44   	124.19   	 183.11		115.26   	 269.58		
-92.47   	-271.00   	124.92   	 178.03		116.34   	 264.50		
-91.55   	-268.86   	125.64   	 167.85		117.40   	 249.24		
-88.81   	-271.30   	126.31   	 167.85		118.39   	 244.15		
-84.84   	-276.49   	126.98   	 167.85		119.37   	 239.06		
-81.18   	-278.02   	127.65   	 167.85		120.33   	 223.80		
-78.13   	-268.86   	128.32   	 167.85		121.22   	 218.72		
-74.77   	-247.50   	128.99   	 162.77		122.10   	 213.63		
-70.50   	-218.81   	129.64   	 162.77		122.95   	 203.46		
-64.39   	-191.35   	130.29   	 152.59		123.76   	 198.37		
-57.07   	-169.37   	130.90   	 142.42		124.56   	 193.29		
-49.74   	-151.98   	131.47   	 127.16		125.33   	 188.20		
-42.72   	-134.58   	131.98   	 106.82		126.08   	 183.11		
-35.71   	-114.14   	132.41   	  86.47		126.82   	 183.11		
-27.77   	-91.86   	132.76   	  50.86		127.55   	 172.94		
-18.62   	-71.72   	132.96   	  20.35		128.24   	 162.77		
-10.07   	-56.76   	133.04(S)	 -20.35		128.89   	 157.68		
 -4.88   	-47.00   	132.96   	 -61.04		129.52   	 147.51		
 -2.75   	-40.28   	132.72   	-106.82		130.11   	 132.25		
 -3.36   	-32.65   	132.29   	-142.42		130.64   	 122.07		
 -3.36   	-23.50   	131.72   	-183.11		131.13   	 101.73		
 -0.61   	-14.34   	130.99   	-223.80		131.54   	  86.47		
  4.58   	 -7.93   	130.09   	-259.41		131.88   	  66.12		
 10.07   	 -3.36   	129.05   	-295.01		132.15   	  40.69		
 13.43   	  0.31   	127.87   	-330.62		132.31   	  25.43		
 14.95   	  4.58   	126.55   	-371.31		132.41   	   5.09		
 16.17   	  9.46   	125.07   	-412.00		132.43(S)	 -25.43		
 18.01   	 13.12   	123.42   	-447.61		132.33   	 -45.78		
 20.14   	 14.34   	121.63   	-483.21		132.15   	 -71.21		
 20.75   	 12.51   	119.69   	-498.47		131.86   	-101.73		
 18.92   	 10.07   	117.70   	-493.39		131.45   	-127.16		
 16.17   	  8.85   	115.73   	-457.78		130.95   	-152.59		
 14.04   	  9.46   	113.90   	-391.66		130.34   	-178.03		
 13.73   	 11.90   	112.33   	-305.19		129.62   	-208.54		
 15.26   	 14.65   	111.11   	-203.46		128.79   	-218.72		
 17.70   	 15.87   	110.29   	-101.73		127.91   	-239.06		
 19.53   	 15.56   	109.89   	 -10.17		126.96   	-249.24		
 20.14   	 13.43   	109.85   	  55.95		125.96   	-249.24		
 19.23   	 10.99   	110.07   	  86.47		124.96   	-254.32		
 18.01   	  9.46   	110.42   	  81.38		123.95   	-249.24		
 17.09   	  9.46   	110.74   	  50.86		122.95   	-239.06		
 17.70   	 10.99   	110.95   	  -5.09		121.99   	-233.98		
 18.92   	 12.82   	110.93   	 -61.04		121.06   	-218.72		
 19.84   	 13.73   	110.68   	-122.07		120.18   	-208.54		
 19.53   	 12.82   	110.19   	-172.94		119.35   	-193.29		
 17.70   	  9.77   	109.50   	-203.46		118.58   	-183.11		
 15.56   	  5.49   	108.69   	-213.63		117.84   	-162.77		
 14.04   	  1.22   	107.83   	-198.37		117.19   	-157.68		
 13.73   	 -2.14   	107.04   	-172.94		116.56   	-137.33		
 14.65   	 -2.75   	106.35   	-127.16		116.01   	-127.16		
 16.48   	 -1.22   	105.84   	 -91.56		115.50   	-122.07		
 18.31   	  0.92   	105.47   	 -55.95		115.01   	-106.82		
 19.23   	  2.14   	105.25   	 -35.61		114.59   	-106.82		
 18.62   	  0.31   	105.11   	 -20.35		114.16   	 -96.64		
 16.78   	 -3.97   	105.03   	 -25.43		113.77   	 -91.56		
 14.34   	 -9.16   	104.92   	 -45.78		113.41   	 -91.56		
 12.21   	-12.82   	104.74   	 -71.21		113.04   	 -91.56		
 11.29   	-14.34   	104.46   	-111.90		112.68   	 -96.64		
 10.68   	-15.56   	104.01   	-142.42		112.29   	 -91.56		
 10.07   	-17.70   	103.44   	-172.94		111.92   	 -91.56		
  9.16   	-21.36   	102.75   	-188.20		111.56   	-101.73		
  8.24   	-24.41   	101.99   	-198.37		111.15   	 -96.64		
  7.63   	-24.72   	101.20   	-183.11		110.76   	-106.82		
  7.32   	-22.28   	100.47   	-162.77		110.34   	-106.82		
  7.32   	-18.92   	 99.82   	-127.16		109.91   	-106.82		
  8.54   	-17.09   	 99.31   	 -91.56		109.48   	-106.82		
  9.77   	-17.70   	 98.94   	 -61.04		109.05   	-106.82		
 10.99   	-19.53   	 98.70   	 -30.52		108.63   	-101.73		
 11.60   	-20.14   	 98.58   	 -15.26		108.22   	-101.73		
 10.99   	-18.62   	 98.51   	 -15.26		107.81   	-101.73		
  9.46   	-14.34   	 98.45   	 -20.35		107.41   	 -96.64		
  8.85   	 -7.32   	 98.37   	 -45.78		107.02   	 -96.64		
  9.77   	  2.44   	 98.19   	 -71.21		106.63   	 -91.56		
 13.43   	 17.09   	 97.90   	-101.73		106.27   	 -91.56		
 20.14   	 38.45   	 97.50   	-137.33		105.90   	 -91.56		
 29.30   	 66.83   	 96.95   	-167.85		105.53   	 -91.56		
 39.98   	 99.18   	 96.28   	-193.29		105.17   	 -96.64		
 50.66   	128.48   	 95.50   	-208.54		104.78   	 -96.64		
 58.59   	147.40   	 94.67   	-218.72		104.39   	-106.82		
 62.87   	154.42   	 93.79   	-223.80		103.97   	-106.82		
 63.78   	152.28   	 92.90   	-208.54		103.54   	-122.07		
 62.87   	148.32   	 92.06   	-198.37		103.05   	-127.16		
 62.26   	145.87   	 91.27   	-172.94		102.54   	-137.33		
 61.34   	142.82   	 90.58   	-147.51		101.99   	-142.42		
 58.59   	131.84   	 89.99   	-127.16		101.42   	-157.68		
 50.96   	106.81   	 89.48   	-101.73		100.79   	-162.77		
 38.15   	 69.58   	 89.07   	 -76.30		100.14   	-167.85		
 22.89   	 28.69   	 88.77   	 -61.04		 99.47   	-172.94		
  9.16   	 -3.66   	 88.52   	 -45.78		 98.78   	-178.03		
  0.61   	-19.84   	 88.34   	 -25.43		 98.07   	-172.94		
 -3.36   	-22.28   	 88.24   	 -15.26		 97.37   	-178.03		
 -4.88   	-20.45   	 88.18   	   0.00		 96.66   	-172.94		
 -5.80   	-24.72   	 88.18   	   5.09		 95.97   	-172.94		
 -6.10   	-39.67   	 88.20   	   5.09		 95.28   	-162.77		
 -5.19   	-62.56   	 88.22   	   5.09		 94.63   	-152.59		
 -3.97   	-85.45   	 88.24   	  -5.09		 94.02   	-152.59		
 -3.05   	-100.71   	 88.22   	 -20.35		 93.41   	-137.33		
 -1.83   	-105.90   	 88.14   	 -35.61		 92.86   	-132.25		
  0.31   	-102.23   	 88.00   	 -55.95		 92.33   	-122.07		
  3.66   	-93.69   	 87.77   	 -76.30		 91.84   	-111.90		
  7.93   	-83.92   	 87.47   	 -86.47		 91.39   	-106.82		
 11.60   	-75.07   	 87.12   	 -91.56		 90.97   	 -96.64		
 13.73   	-67.14   	 86.75   	-101.73		 90.58   	 -91.56		
 14.65   	-60.12   	 86.35   	 -91.56		 90.21   	 -86.47		
 15.26   	-54.63   	 85.98   	 -91.56		 89.87   	 -86.47		
 16.17   	-52.80   	 85.62   	 -81.38		 89.52   	 -76.30		
 17.40   	-56.46   	 85.29   	 -76.30		 89.22   	 -76.30		
 18.62   	-64.70   	 84.98   	 -66.12		 88.91   	 -71.21		
 19.53   	-73.55   	 84.72   	 -61.04		 88.63   	 -76.30		
 19.53   	-77.82   	 84.48   	 -66.12		 88.32   	 -71.21		
 17.70   	-75.38   	 84.21   	 -71.21		 88.04   	 -76.30		
 13.43   	-69.27   	 83.93   	 -81.38		 87.73   	 -81.38		
  7.02   	-63.78   	 83.60   	 -86.47		 87.41   	 -76.30		
 -0.61   	-61.65   	 83.26   	 -91.56		 87.10   	 -86.47		
 -7.32   	-61.34   	 82.89   	 -91.56		 86.75   	 -81.38		
-11.60   	-59.81   	 82.52   	 -91.56		 86.43   	 -86.47		
-13.73   	-55.54   	 82.16   	 -86.47		 86.08   	 -86.47		
-14.34   	-50.35   	 81.81   	 -81.38		 85.74   	 -86.47		
-14.65   	-46.69   	 81.48   	 -81.38		 85.39   	 -86.47		
-15.56   	-45.78   	 81.16   	 -91.56		 85.05   	 -86.47		
-17.09   	-46.08   	 80.79   	 -96.64		 84.70   	 -91.56		
-18.62   	-44.56   	 80.41   	-116.99		 84.33   	 -86.47		
-19.23   	-40.28   	 79.94   	-127.16		 83.99   	 -96.64		
-18.92   	-35.10   	 79.43   	-147.51		 83.60   	 -96.64		
-18.01   	-32.04   	 78.84   	-152.59		 83.21   	-101.73		
-18.01   	-31.43   	 78.23   	-152.59		 82.81   	-101.73		
-18.62   	-31.74   	 77.62   	-147.51		 82.40   	-101.73		
-20.14   	-27.47   	 77.03   	-127.16		 81.99   	-106.82		
-20.75   	 -9.77   	 76.52   	-101.73		 81.57   	-111.90		
-18.01   	 30.21   	 76.11   	 -71.21		 81.12   	-106.82		
-10.99   	100.10   	 75.83   	 -35.61		 80.69   	-101.73		
  1.22   	206.30   	 75.69   	   5.09		 80.28   	-101.73		
 18.92   	348.21   	 75.71   	  40.69		 79.88   	 -91.56		
 43.33   	522.77   	 75.87   	  71.21		 79.51   	 -81.38		
 75.99   	722.96   	 76.15   	  96.64		 79.19   	 -76.30		
119.63   	930.18   	 76.54   	 106.82		 78.88   	 -55.95		
177.00   	1109.92   	 76.97   	 111.90		 78.66   	 -50.86		
240.17   	1209.41(R)	 77.42   	 101.73		 78.45   	 -30.52		
285.64   	1168.82   	 77.82   	  81.38		 78.33   	 -20.35		
284.73   	956.42   	 78.15   	  45.78		 78.25   	  -5.09		
225.52   	605.16   	 78.33   	   0.00		 78.23   	   0.00		
129.70   	207.52   	 78.33   	 -55.95		 78.23   	   5.09		
 45.78   	-120.54   	 78.11   	-116.99		 78.25   	  10.17		
 17.09   	-296.63   	 77.64   	-178.03		 78.29   	   5.09		
 48.52   	-321.66   	 76.93   	-233.98		 78.31   	  -5.09		
102.23   	-262.45   	 75.99   	-284.84		 78.29   	 -10.17		
128.48   	-198.06   	 74.85   	-315.36		 78.25   	 -25.43		
104.37   	-171.51   	 73.59   	-335.71		 78.15   	 -45.78		
 43.33   	-176.70   	 72.25   	-335.71		 77.97   	 -61.04		
-21.67   	-182.19   	 70.91   	-320.45		 77.72   	 -81.38		
-62.56   	-166.63   	 69.62   	-295.01		 77.40   	-106.82		
-72.02   	-135.80   	 68.44   	-254.32		 76.97   	-127.16		
-60.42   	-109.56   	 67.43   	-208.54		 76.46   	-142.42		
-44.56   	-100.40   	 66.59   	-162.77		 75.89   	-167.85		
-36.93   	-105.59   	 65.94   	-106.82		 75.22   	-188.20		
-39.67   	-113.22   	 65.51   	 -50.86		 74.47   	-198.37		
-47.91   	-115.66   	 65.31(D)	  15.26		 73.67   	-218.72		
-53.71   	-112.30   	 65.37   	  76.30		 72.80   	-233.98		
-53.10   	-108.95   	 65.68   	 147.51		 71.86   	-239.06		
-48.83   	-108.95   	 66.27   	 223.80		 70.91   	-244.15		
-46.08   	-111.39   	 67.16   	 284.84		 69.93   	-244.15		
-47.00   	-113.53   	 68.30   	 340.79		 68.95   	-244.15		
-49.44   	-112.92   	 69.66   	 386.57		 67.98   	-239.06		
-49.44   	-110.47   	 71.21   	 417.09		 67.02   	-218.72		
-47.00   	-107.42   	 72.88   	 432.35		 66.14   	-208.54		
-44.56   	-105.29   	 74.61   	 437.43		 65.31   	-178.03		
-44.56   	-105.29   	 76.36   	 427.26		 64.60   	-157.68		
-46.69   	-108.34   	 78.07   	 422.18		 63.97   	-116.99		
-49.44   	-113.22   	 79.76   	 406.92		 63.50   	 -86.47		
-51.27   	-117.80   	 81.38   	 386.57		 63.15   	 -35.61		
-52.80   	-119.93   	 82.93   	 376.40		 63.01(D)	   0.00		
-53.71   	-118.71   	 84.44   	 361.14		 63.01   	  50.86		
-54.32   	-115.66   	 85.88   	 350.97		 63.21   	 101.73		
-54.63   	-113.22   	 87.28   	 345.88		 63.62   	 147.51		
-54.32   	-111.39   	 88.67   	 335.71		 64.21   	 193.29		
-53.41   	-108.64   	 90.01   	 315.36		 64.98   	 239.06		
-52.49   	-104.98   	 91.27   	 295.01		 65.94   	 284.84		
-51.27   	-102.23   	 92.45   	 279.75		 67.08   	 320.45		
-50.66   	-103.15   	 93.57   	 279.75		 68.36   	 361.14		
-52.80   	-109.25   	 94.69   	 300.10		 69.81   	 396.74		
-56.46   	-117.80   	 95.89   	 340.79		 71.39   	 427.26		
-59.51   	-125.43   	 97.25   	 396.74		 73.10   	 462.87		
-59.20   	-130.31   	 98.84   	 462.87		 74.95   	 493.39		
-55.85   	-132.14   	100.69   	 518.82		 76.93   	 518.82		
-52.49   	-132.75   	102.77   	 554.42		 79.00   	 539.16		
-51.88   	-133.36   	104.98   	 549.34		 81.16   	 564.60		
-54.63   	-135.19   	107.18   	 503.56		 83.42   	 574.77		
-57.98   	-137.63   	109.20   	 417.09		 85.72   	 584.94		
-60.12   	-140.38   	110.86   	 305.19		 88.06   	 579.86		
-61.65   	-141.60   	112.09   	 183.11		 90.38   	 574.77		
-63.48   	-141.60   	112.82   	  76.30		 92.68   	 559.51		
-65.31   	-141.60   	113.12   	  -5.09		 94.91   	 544.25		
-67.14   	-143.43   	113.10   	 -35.61		 97.09   	 518.82		
-69.58   	-147.71   	112.96   	 -30.52		 99.17   	 498.47		
-72.33   	-153.50   	112.84   	  15.26		101.16   	 467.95		
-75.99   	-159.30   	112.90   	  86.47		103.03   	 442.52		
-79.04   	-163.27   	113.24   	 172.94		104.80   	 417.09		
-81.18   	-165.71   	113.94   	 254.32		106.47   	 386.57		
-83.01   	-167.54   	114.95   	 330.62		108.02   	 366.22		
-86.36   	-169.07   	116.28   	 386.57		109.48   	 340.79		
-90.33   	-170.59   	117.82   	 412.00		110.84   	 320.45		
-93.38   	-172.73   	119.47   	 417.09		112.13   	 310.27		
