  I     	  II     	  LV     	  LV'		  FA     	  FA'		
-31.13   	 -4.27   	 27.08   	 386.57		 51.35   	-162.77		
-39.67   	 36.32   	 28.63   	 478.13		 50.70   	-249.24		
-50.96   	 51.88   	 30.54   	 590.03		 49.70   	-249.24		
-54.02   	 46.69   	 32.90   	 732.45		 48.71   	-142.42		
-57.37   	 37.23   	 35.83   	 879.96		 48.14(D)	 137.33		
-60.42   	 32.04   	 39.35   	1037.64		 48.69   	 437.43		
-59.20   	 30.82   	 43.50   	1190.23		 50.44   	 422.18		
-57.68   	 24.72   	 48.26   	1332.65		 52.13   	 651.07		
-59.51   	 22.28   	 53.59   	1444.55		 54.73   	1337.74		
-62.26   	 21.36   	 59.37   	1525.93		 60.08   	1429.29		
-60.73   	 18.31   	 65.47   	1571.71		 65.80   	 900.30		
-59.20   	 12.51   	 71.76   	1581.89		 69.40   	 752.79		
-58.90   	 14.34   	 78.09   	1571.71		 72.41   	 747.71		
-61.04   	 15.26   	 84.37   	1536.11		 75.40   	 742.62		
-62.87   	 13.73   	 90.52   	1490.33		 78.37   	 742.62		
-63.17   	 13.12   	 96.48   	1444.55		 81.34   	 412.00		
-63.78   	 11.29   	102.26   	1403.86		 82.99   	 269.58		
-65.00   	  8.85   	107.87   	1353.00		 84.07   	 279.75		
-65.31   	  8.24   	113.29   	1312.30		 85.19   	 345.88		
-66.53   	  7.02   	118.53   	1271.61		 86.57   	 386.57		
-67.14   	  3.97   	123.62   	1210.58		 88.12   	  91.56		
-67.14   	  2.14   	128.46   	1154.62		 88.48   	 310.27		
-67.75   	  1.83   	133.08   	1073.24		 89.72   	 539.16		
-67.44   	  1.22   	137.37   	 991.86		 91.88   	 -91.56		
-67.44   	  1.53   	141.34   	 910.47		 91.52   	-279.75		
-69.27   	  2.44   	144.98   	 829.09		 90.40   	-152.59		
-70.19   	  3.66   	148.30   	 762.97		 89.79   	-183.11		
-69.58   	  5.80   	151.35   	 712.10		 89.05   	 -45.78		
-69.27   	  7.02   	154.20   	 681.58		 88.87   	 -76.30		
-68.36   	 11.29   	156.93   	 656.15		 88.57   	 630.72		
-66.83   	 14.04   	159.55   	 635.81		 91.09   	1164.80		
-65.61   	 15.87   	162.09   	 605.29		 95.75   	 406.92		
-64.39   	 20.14   	164.52   	 574.77		 97.37   	 396.74		
-62.56   	 24.41   	166.82   	 549.34		 98.96   	 569.68		
-58.90   	 31.13   	169.01   	 518.82		101.24   	-269.58		
-54.93   	 42.11   	171.09   	 493.39		100.16   	-707.02		
-49.74   	 54.02   	173.06   	 478.13		 97.33   	   5.09		
-42.42   	 67.75   	174.97   	 457.78		 97.35   	1174.97		
-35.71   	 84.23   	176.81   	 452.69		102.05   	1164.80		
-29.60   	 99.79   	178.62   	 432.35		106.71   	 605.29		
-22.28   	116.27   	180.35   	 412.00		109.13   	 752.79		
-14.65   	133.97   	181.99   	 376.40		112.15   	 696.84		
 -6.41   	151.06   	183.50   	 340.79		114.93   	 239.06		
  3.05   	167.85   	184.86   	 295.01		115.89   	 178.03		
 12.51   	183.41   	186.04   	 233.98		116.60   	  25.43		
 20.75   	199.89   	186.98   	 188.20		116.70   	-208.54		
 29.91   	212.71   	187.73   	 132.25		115.87   	  -5.09		
 37.84   	226.75   	188.26   	  91.56		115.85   	 218.72		
 45.17   	236.82   	188.63   	  50.86		116.72   	 198.37		
 50.66   	243.84   	188.83   	  15.26		117.52   	 101.73		
 54.63   	249.33   	188.89(S)	  -5.09		117.92   	  76.30		
 58.59   	253.91   	188.87   	 -40.69		118.23   	 127.16		
 61.34   	255.74   	188.71   	 -55.95		118.74   	-162.77		
 61.34   	256.65   	188.48   	 -81.38		118.09   	-315.36		
 60.12   	257.57   	188.16   	-101.73		116.83   	  96.64		
 56.46   	249.94   	187.75   	-122.07		117.21   	 249.24		
 51.27   	237.43   	187.26   	-142.42		118.21   	 493.39		
 46.39   	224.91   	186.69   	-167.85		120.18   	 661.24		
 40.59   	205.08   	186.02   	-193.29		122.83   	 183.11		
 34.18   	186.77   	185.25   	-223.80		123.56   	-157.68		
 25.94   	169.68   	184.35   	-249.24		122.93   	-233.98		
 15.56   	149.54   	183.36   	-279.75		121.99   	-111.90		
  7.93   	128.17   	182.24   	-305.19		121.55   	 356.05		
 -0.92   	108.95   	181.02   	-325.53		122.97   	 172.94		
 -8.24   	 91.55   	179.71   	-356.05		123.66(S)	-325.53		
-13.43   	 75.07   	178.29   	-376.40		122.36   	-249.24		
-20.45   	 61.04   	176.78   	-396.74		121.36   	  96.64		
-27.47   	 47.00   	175.20   	-417.09		121.75   	 -45.78		
-32.96   	 33.26   	173.53   	-442.52		121.57   	-162.77		
-36.93   	 22.28   	171.76   	-467.95		120.92   	  81.38		
-41.20   	 11.29   	169.89   	-493.39		121.24   	-442.52		
-43.33   	  4.88   	167.91   	-508.65		119.47   	-635.81		
-45.78   	 -1.53   	165.88   	-534.08		116.93   	-162.77		
-47.30   	 -7.02   	163.74   	-549.34		116.28   	-305.19		
-46.39   	 -8.85   	161.55   	-564.60		115.06   	-361.14		
-45.78   	-10.07   	159.29   	-579.86		113.61   	 132.25		
-44.25   	 -9.46   	156.97   	-605.29		114.14   	 239.06		
-43.03   	 -9.77   	154.55   	-620.55		115.10   	 -15.26		
-44.56   	-10.07   	152.06   	-651.07		115.04   	-274.67		
-43.95   	-10.38   	149.46   	-686.67		113.94   	-320.45		
-43.64   	-11.60   	146.71   	-717.19		112.65   	-167.85		
-43.64   	-11.90   	143.84   	-752.79		111.98   	-233.98		
-42.42   	-11.60   	140.83   	-788.40		111.05   	-462.87		
-43.03   	-12.51   	137.68   	-829.09		109.20   	-513.73		
-42.11   	-12.51   	134.36   	-854.52		107.14   	-554.42		
-40.89   	-10.99   	130.95   	-879.96		104.92   	-590.03		
-39.37   	-12.21   	127.43   	-900.30		102.56   	-574.77		
-37.84   	-10.68   	123.82   	-920.65		100.26   	-645.98		
-37.84   	 -9.46   	120.14   	-930.82		 97.68   	-574.77		
-37.54   	-10.07   	116.42   	-940.99		 95.38   	-442.52		
-39.06   	 -7.63   	112.65   	-956.25		 93.61   	-564.60		
-38.15   	 -4.27   	108.83   	-976.60		 91.35   	-498.47		
-36.32   	 -0.92   	104.92   	-991.86		 89.36   	-213.63		
-36.62   	  0.61   	100.96   	-1012.20		 88.50   	-208.54		
-35.71   	  3.36   	 96.91   	-1032.55		 87.67   	-274.67		
-36.62   	  3.97   	 92.78   	-1057.98		 86.57   	 -76.30		
-39.67   	  2.75   	 88.54   	-1073.24		 86.27   	  61.04		
-39.98   	  4.58   	 84.25   	-1083.41		 86.51   	 -20.35		
-39.37   	  6.41   	 79.92   	-1083.41		 86.43   	-111.90		
-39.37   	  7.02   	 75.58   	-1083.41		 85.98   	-157.68		
-37.54   	 10.07   	 71.25   	-1063.07		 85.35   	-127.16		
-37.84   	 12.51   	 67.00   	-1032.55		 84.84   	 -50.86		
-39.06   	 13.12   	 62.87   	-1002.03		 84.64   	 -91.56		
-39.37   	 15.56   	 58.86   	-951.17		 84.27   	-162.77		
-38.15   	 16.48   	 55.06   	-905.39		 83.62   	 -91.56		
-37.54   	 18.01   	 51.43   	-844.35		 83.26   	 -45.78		
-38.45   	 17.09   	 48.06   	-788.40		 83.07   	 -81.38		
-40.28   	 15.87   	 44.90   	-732.45		 82.75   	 -86.47		
-41.20   	 14.65   	 41.97   	-676.50		 82.40   	-101.73		
-43.33   	 11.90   	 39.27   	-615.46		 81.99   	-172.94		
-43.03   	 12.51   	 36.81   	-564.60		 81.30   	-167.85		
-41.81   	 13.43   	 34.55   	-513.73		 80.63   	 -35.61		
-43.03   	 14.04   	 32.49   	-462.87		 80.49   	  91.56		
-42.11   	 14.04   	 30.64   	-422.18		 80.85   	  76.30		
-42.11   	 14.34   	 28.95   	-386.57		 81.16   	  10.17		
-39.37   	 14.65   	 27.41   	-356.05		 81.20   	 -61.04		
-39.06   	 12.82   	 25.98   	-325.53		 80.96   	-157.68		
-40.59   	 11.29   	 24.68   	-310.27		 80.33   	-172.94		
-40.89   	  9.46   	 23.44   	-295.01		 79.63   	-106.82		
-44.86   	  5.19   	 22.26   	-279.75		 79.21   	 -50.86		
-44.86   	  3.66   	 21.14   	-269.58		 79.00   	 -50.86		
-43.95   	  3.36   	 20.06   	-254.32		 78.80   	-127.16		
-45.47   	  0.61   	 19.04   	-244.15		 78.29   	-178.03		
-46.08   	  0.00   	 18.07   	-228.89		 77.58   	-137.33		
-46.69   	 -2.44   	 17.15   	-208.54		 77.03   	-111.90		
-47.30   	 -4.27   	 16.32   	-188.20		 76.58   	 -96.64		
-45.47   	 -2.75   	 15.56   	-162.77		 76.20   	 -20.35		
-44.25   	 -3.05   	 14.91   	-137.33		 76.11   	  -5.09		
-44.86   	 -3.66   	 14.36   	-111.90		 76.09   	 -91.56		
-44.25   	 -3.05   	 13.92   	 -91.56		 75.73   	-122.07		
-44.86   	 -3.66   	 13.55   	 -71.21		 75.24   	 -91.56		
-45.78   	 -5.80   	 13.27   	 -55.95		 74.87   	-101.73		
-44.25   	 -4.58   	 13.04   	 -40.69		 74.47   	-101.73		
-46.69   	 -5.19   	 12.88   	 -30.52		 74.06   	 -55.95		
-49.44   	 -9.46   	 12.76   	 -25.43		 73.83   	 -40.69		
-47.00   	 -8.54   	 12.66   	 -20.35		 73.67   	 -66.12		
-47.91   	-10.07   	 12.57   	 -15.26		 73.41   	 -71.21		
-46.69   	-10.99   	 12.51   	 -15.26		 73.12   	 -71.21		
-44.56   	-10.38   	 12.45   	 -10.17		 72.84   	 -96.64		
-45.17   	-11.29   	 12.41   	 -15.26		 72.45   	-132.25		
-47.61   	-13.12   	 12.35   	 -10.17		 71.92   	-116.99		
-47.61   	-13.73   	 12.31   	 -10.17		 71.45   	 -91.56		
-47.91   	-13.73   	 12.27   	 -10.17		 71.09   	 -76.30		
-51.57   	-19.84   	 12.23   	  -5.09		 70.78   	 -76.30		
-50.96   	-25.02   	 12.21   	  -5.09		 70.48   	 -71.21		
-51.27   	-41.50   	 12.19   	   0.00		 70.19   	 -96.64		
-53.10   	-62.87   	 12.19   	   5.09		 69.81   	 -96.64		
-55.54   	-79.65   	 12.21   	   0.00		 69.42   	 -86.47		
-54.63   	-92.47   	 12.21   	   5.09		 69.07   	 -76.30		
-54.63   	-97.05   	 12.23   	   5.09		 68.77   	 -76.30		
-55.54   	-103.76   	 12.25   	   5.09		 68.46   	 -71.21		
-52.19   	-96.74   	 12.27   	   0.00		 68.18   	 -66.12		
-48.22   	-90.64   	 12.27   	  -5.09		 67.91   	 -86.47		
-45.78   	-84.84   	 12.25   	   0.00		 67.57   	-111.90		
-36.93   	-67.75   	 12.25   	 -10.17		 67.12   	-116.99		
-14.65   	-61.65   	 12.21   	  -5.09		 66.65   	 -96.64		
  5.19   	-57.68   	 12.19   	  -5.09		 66.27   	 -71.21		
 19.53   	-46.08   	 12.17   	 -10.17		 65.98   	 -50.86		
 30.82   	-27.47   	 12.13   	  -5.09		 65.78   	 -45.78		
 21.67   	-11.90   	 12.11   	  -5.09		 65.59   	 -35.61		
  0.92   	  1.22   	 12.09   	 -10.17		 65.45   	 -61.04		
-14.34   	 -6.41   	 12.04   	  -5.09		 65.21   	 -86.47		
-27.47   	-19.84   	 12.02   	 -10.17		 64.86   	-101.73		
-39.67   	-27.47   	 11.98   	 -10.17		 64.46   	-101.73		
-41.81   	-35.71   	 11.94   	  -5.09		 64.05   	-106.82		
-45.47   	-31.43   	 11.92   	  -5.09		 63.62   	 -86.47		
-48.52   	-24.72   	 11.90(D)	   5.09		 63.28   	 -61.04		
-47.61   	-28.38   	 11.92   	  15.26		 63.03   	 -45.78		
-43.95   	-28.38   	 11.98   	  20.35		 62.85   	 -15.26		
-41.20   	-27.47   	 12.07   	  40.69		 62.79   	  15.26		
-40.59   	-25.02   	 12.23   	  45.78		 62.85   	  30.52		
-41.20   	-20.45   	 12.41   	  55.95		 62.97   	  20.35		
-42.42   	-18.92   	 12.63   	  66.12		 63.05   	  25.43		
-43.95   	-20.14   	 12.90   	  61.04		 63.15   	  15.26		
-40.89   	-18.62   	 13.14   	  55.95		 63.21   	 -25.43		
-42.11   	-19.53   	 13.37   	  50.86		 63.11   	 -86.47		
-42.72   	-17.40   	 13.57   	  45.78		 62.77   	-122.07		
-41.50   	-13.43   	 13.75   	  30.52		 62.28   	-127.16		
-44.56   	-12.82   	 13.88   	  30.52		 61.77   	-116.99		
-45.78   	-12.51   	 14.00   	  30.52		 61.30   	 -91.56		
-44.86   	 -9.46   	 14.12   	  30.52		 60.94   	 -40.69		
-46.08   	 -8.85   	 14.24   	  35.61		 60.77   	  10.17		
-46.69   	 -8.24   	 14.38   	  40.69		 60.81   	   5.09		
-44.56   	 -5.80   	 14.55   	  50.86		 60.83   	 -35.61		
-46.69   	 -7.02   	 14.75   	  50.86		 60.69   	 -86.47		
-47.00   	 -4.88   	 14.95   	  50.86		 60.35   	-142.42		
-46.69   	 -5.49   	 15.16   	  50.86		 59.78   	-178.03		
-47.30   	 -4.58   	 15.36   	  45.78		 59.06   	-183.11		
-43.95   	 -1.53   	 15.54   	  40.69		 58.33   	-172.94		
-42.42   	 -1.22   	 15.71   	  30.52		 57.64   	-142.42		
-40.89   	  1.53   	 15.83   	  25.43		 57.07   	 -81.38		
-39.98   	  2.75   	 15.93   	  20.35		 56.74   	 -30.52		
-40.89   	  3.66   	 16.01   	  25.43		 56.62   	   5.09		
-40.89   	  4.27   	 16.11   	  30.52		 56.64   	  45.78		
-38.45   	  6.71   	 16.24   	  35.61		 56.83   	  96.64		
-38.15   	  7.02   	 16.38   	  40.69		 57.21   	 106.82		
-35.71   	  7.63   	 16.54   	  50.86		 57.64   	  45.78		
-34.48   	  8.85   	 16.74   	  45.78		 57.82   	 -10.17		
-34.18   	 10.07   	 16.93   	  45.78		 57.78   	 -40.69		
-33.26   	 11.60   	 17.11   	  35.61		 57.62   	-111.90		
-33.87   	 11.60   	 17.25   	  20.35		 57.17   	-198.37		
-30.21   	 16.17   	 17.33   	   0.00		 56.38   	-193.29		
-31.43   	 15.87   	 17.33   	 -10.17		 55.61   	-172.94		
-32.35   	 17.70   	 17.29   	 -25.43		 54.91   	-218.72		
-33.87   	 22.28   	 17.19   	 -30.52		 54.04   	-223.80		
-41.81   	 27.47   	 17.07   	 -35.61		 53.14   	-127.16		
-59.20   	 32.35   	 16.93   	 -30.52		 52.63   	 -35.61		
-79.96   	 34.18   	 16.81   	 -20.35		 52.49   	  -5.09		
-92.77   	 46.69   	 16.72   	 -10.17		 52.47   	  20.35		
-85.45   	 66.22   	 16.68(E)	  15.26		 52.55   	  55.95		
-42.72   	 96.44   	 16.74   	  30.52		 52.78   	  66.12		
 28.69   	146.48   	 16.87   	  50.86		 53.04   	  66.12		
125.43   	223.39   	 17.07   	  61.04		 53.31   	  61.04		
258.48   	330.51   	 17.31   	  76.30		 53.55   	  71.21		
426.03   	460.21   	 17.62   	  81.38		 53.83   	  55.95		
629.58   	646.06   	 17.94   	  81.38		 54.06   	   0.00		
831.30   	840.15   	 18.27   	 147.51		 54.06   	 -71.21		
893.25   	888.67(R)	 18.86   	  61.04		 53.77   	 -40.69		
761.11   	686.34   	 19.10   	  55.95		 53.61   	 -81.38		
499.27   	415.65   	 19.33   	  45.78		 53.29   	 -91.56		
236.82   	234.38   	 19.51   	  55.95		 52.92   	 -81.38		
 70.19   	145.26   	 19.74   	  66.12		 52.59   	 -66.12		
-73.85   	147.71   	 20.00   	  81.38		 52.33   	 -45.78		
-133.36   	144.04   	 20.33   	 116.99		 52.15   	 -20.35		
-101.62   	 80.57   	 20.79   	 157.68		 52.06   	 -10.17		
-84.84   	 -6.41   	 21.42   	 198.37		 52.02   	   0.00		
-73.85   	-42.72   	 22.22   	 259.41		 52.02   	  15.26		
-47.30   	-31.74   	 23.26   	 325.53		 52.09   	 -35.61		
-42.42   	 -3.66   	 24.56   	 401.83		 51.94   	-152.59		
-54.63   	 33.57   	 26.16   	 498.47		 51.33   	-254.32		
-60.12   	 36.93   	 28.16   	 620.55		 50.32   	-254.32		
-61.34   	 29.30   	 30.64   	 757.88		 49.30   	-152.59		
-65.00   	 17.70   	 33.67   	 915.56		 48.69(D)	  50.86		
-66.83   	 18.62   	 37.33   	1078.33		 48.89   	 432.35		
-62.56   	 15.87   	 41.65   	1246.18		 50.62   	 595.11		
-60.73   	 11.90   	 46.63   	1398.77		 53.00   	 584.94		
-64.70   	 11.29   	 52.23   	1520.85		 55.34   	1078.33		
-65.61   	 12.21   	 58.31   	1612.40		 59.65   	1500.50		
-62.26   	 10.68   	 64.76   	1663.27		 65.66   	1129.19		
-62.87   	  7.02   	 71.41   	1673.44		 70.17   	 798.57		
-63.17   	  6.71   	 78.11   	1658.18		 73.37   	 864.70		
-63.17   	  7.93   	 84.74   	1612.40		 76.83   	 895.22		
-66.53   	  5.49   	 91.19   	1551.37		 80.41   	 635.81		
-64.39   	  4.88   	 97.40   	1485.24		 82.95   	 249.24		
-63.48   	  7.02   	103.34   	1429.29		 83.95   	 320.45		
-66.22   	  4.27   	109.05   	1368.26		 85.23   	 452.69		
-64.70   	  1.83   	114.53   	1317.39		 87.04   	  45.78		
-62.26   	 -0.92   	119.80   	1271.61		 87.22   	  -5.09		
-65.92   	 -5.49   	124.88   	1225.83		 87.20   	 483.21		
-64.39   	 -2.44   	129.79   	1164.80		 89.13   	 656.15		
-64.70   	 -1.22   	134.45   	1093.59		 91.76   	 300.10		
-70.50   	 -4.88   	138.82   	1017.29		 92.96   	 -35.61		
-69.89   	 -5.80   	142.89   	 930.82		 92.82   	 -40.69		
-70.19   	 -7.32   	146.61   	 844.35		 92.65   	  50.86		
-68.66   	 -7.93   	149.99   	 762.97		 92.86   	 -45.78		
-66.53   	 -7.02   	153.04   	 696.84		 92.68   	-127.16		
-65.61   	 -6.41   	155.83   	 645.98		 92.17   	-178.03		
-63.78   	 -0.31   	158.41   	 600.20		 91.45   	 -35.61		
-64.39   	  1.53   	160.81   	 569.68		 91.31   	 666.32		
-62.56   	  6.41   	163.09   	 549.34		 93.98   	 951.17		
-58.90   	 14.65   	165.29   	 544.25		 97.78   	 478.13		
-58.29   	 13.73   	167.47   	 539.16		 99.69   	 178.03		
-55.85   	 21.06   	169.62   	 534.08		100.41   	-132.25		
-49.13   	 32.96   	171.76   	 534.08		 99.88   	 172.94		
-44.25   	 43.33   	173.90   	 518.82		100.57   	1327.56		
-35.71   	 58.29   	175.97   	 488.30		105.88   	1195.32		
-29.60   	 68.66   	177.92   	 447.61		110.66   	  81.38		
-22.28   	 80.87   	179.71   	 391.66		110.99   	 310.27		
-11.90   	 94.91   	181.28   	 330.62		112.23   	 879.96		
 -6.10   	108.64   	182.60   	 269.58		115.75   	 -86.47		
  5.19   	129.70   	183.68   	 213.63		115.40   	-798.57		
 14.65   	142.21   	184.54   	 167.85		112.21   	 300.10		
 18.62   	153.50   	185.21   	 132.25		113.41   	 681.58		
 30.21   	167.24   	185.74   	 106.82		116.13   	 132.25		
 39.06   	175.78   	186.16   	  81.38		116.66   	 503.56		
 45.78   	184.94   	186.49   	  66.12		118.68   	 615.46		
 52.49   	193.48   	186.75   	  35.61		121.14   	-249.24		
 59.51   	203.25   	186.90   	  10.17		120.14   	-401.83		
 63.48   	208.44   	186.94(S)	 -20.35		118.53   	 -30.52		
 67.44   	213.32   	186.86   	 -55.95		118.41   	 -40.69		
 72.33   	215.15   	186.63   	 -96.64		118.25   	 350.97		
 71.11   	210.57   	186.25   	-137.33		119.65   	 437.43		
 67.44   	207.52   	185.70   	-172.94		121.40   	 -50.86		
 65.31   	198.67   	185.00   	-208.54		121.20   	  40.69		
 59.51   	189.21   	184.17   	-239.06		121.36   	 320.45		
 54.02   	177.61   	183.21   	-259.41		122.64   	 142.42		
 46.69   	157.78   	182.18   	-284.84		123.21   	-330.62		
 38.45   	138.55   	181.04   	-300.10		121.89   	-264.50		
 28.99   	115.66   	179.84   	-315.36		120.83   	 437.43		
 18.92   	 93.69   	178.58   	-335.71		122.58   	 284.84		
 10.68   	 75.07   	177.23   	-350.97		123.72(S)	-244.15		
  3.05   	 55.24   	175.83   	-381.48		122.75   	-315.36		
 -4.88   	 37.23   	174.30   	-412.00		121.48   	-147.51		
 -8.85   	 19.84   	172.65   	-437.43		120.89   	-218.72		
-12.51   	  6.10   	170.90   	-467.95		120.02   	-213.63		
-18.62   	 -6.10   	169.03   	-493.39		119.17   	-162.77		
-24.41   	-14.65   	167.06   	-518.82		118.51   	-106.82		
-28.08   	-25.02   	164.98   	-534.08		118.09   	-132.25		
-33.26   	-33.87   	162.85   	-554.42		117.56   	-356.05		
-34.48   	-42.72   	160.63   	-564.60		116.13   	-208.54		
-33.87   	-48.83   	158.37   	-579.86		115.30   	  30.52		
-37.54   	-52.49   	156.05   	-595.11		115.42   	-137.33		
-38.15   	-53.10   	153.67   	-625.63		114.87   	-249.24		
-38.76   	-49.74   	151.17   	-651.07		113.88   	-254.32		
-38.76   	-49.74   	148.57   	-686.67		112.86   	-254.32		
-36.93   	-46.39   	145.82   	-732.45		111.84   	-493.39		
-37.54   	-48.22   	142.89   	-773.14		109.87   	-701.93		
-38.45   	-54.32   	139.80   	-818.92		107.06   	-483.21		
-37.23   	-53.10   	136.52   	-854.52		105.13   	-335.71		
-38.76   	-54.93   	133.10   	-885.04		103.78   	-503.56		
-36.93   	-53.10   	129.56   	-905.39		101.77   	-569.68		
-32.96   	-47.30   	125.94   	-915.56		 99.49   	-396.74		
-36.62   	-47.30   	122.28   	-920.65		 97.90   	-437.43		
-35.40   	-43.03   	118.60   	-925.73		 96.15   	-534.08		
-35.71   	-36.62   	114.89   	-920.65		 94.02   	-295.01		
-38.15   	-35.71   	111.21   	-920.65		 92.84   	-259.41		
-36.62   	-32.96   	107.53   	-935.91		 91.80   	-366.22		
-35.40   	-31.43   	103.78   	-961.34		 90.34   	-223.80		
-34.48   	-34.48   	 99.94   	-981.68		 89.44   	-233.98		
-35.71   	-34.79   	 96.01   	-1022.38		 88.50   	-330.62		
-36.32   	-30.82   	 91.92   	-1057.98		 87.18   	-249.24		
-37.23   	-28.99   	 87.69   	-1093.59		 86.18   	-198.37		
-38.76   	-27.77   	 83.32   	-1119.02		 85.39   	-147.51		
-37.23   	-25.63   	 78.84   	-1144.45		 84.80   	 -91.56		
-34.79   	-22.28   	 74.26   	-1144.45		 84.44   	-132.25		
-36.01   	-23.80   	 69.68   	-1139.36		 83.91   	-183.11		
-35.71   	-21.36   	 65.13   	-1113.93		 83.17   	-106.82		
-38.45   	-20.75   	 60.67   	-1083.41		 82.75   	 -61.04		
-41.81   	-26.55   	 56.34   	-1032.55		 82.50   	-122.07		
-39.98   	-25.63   	 52.21   	-976.60		 82.01   	-127.16		
-39.06   	-27.47   	 48.30   	-920.65		 81.51   	 -40.69		
-39.67   	-29.60   	 44.62   	-864.70		 81.34   	 -20.35		
-38.76   	-25.63   	 41.16   	-808.75		 81.26   	 -71.21		
-40.28   	-25.02   	 37.92   	-747.71		 80.98   	-106.82		
-43.64   	-28.69   	 34.93   	-691.76		 80.55   	-111.90		
-43.64   	-28.38   	 32.17   	-645.98		 80.10   	 -96.64		
-43.03   	-30.82   	 29.58   	-590.03		 79.71   	 -91.56		
-43.03   	-32.96   	 27.22   	-539.16		 79.35   	 -45.78		
-46.39   	-31.13   	 25.07   	-488.30		 79.17   	  10.17		
-42.42   	-24.41   	 23.11   	-437.43		 79.21   	  40.69		
-44.56   	-26.55   	 21.36   	-391.66		 79.37   	  20.35		
-45.78   	-27.16   	 19.80   	-350.97		 79.45   	 -30.52		
-39.06   	-30.52   	 18.39   	-305.19		 79.33   	 -71.21		
-42.11   	-43.95   	 17.17   	-279.75		 79.04   	 -91.56		
-41.20   	-46.69   	 16.05   	-249.24		 78.68   	-122.07		
-40.28   	-47.91   	 15.06   	-223.80		 78.19   	-152.59		
-40.89   	-42.72   	 14.16   	-213.63		 77.58   	-122.07		
-37.23   	-31.13   	 13.31   	-198.37		 77.09   	 -30.52		
-37.84   	-32.35   	 12.51   	-188.20		 76.97   	 -50.86		
-37.84   	-38.45   	 11.76   	-183.11		 76.76   	-127.16		
-39.98   	-47.30   	 11.03   	-178.03		 76.26   	-132.25		
-43.64   	-57.98   	 10.32   	-172.94		 75.73   	-178.03		
-43.33   	-61.34   	  9.62   	-167.85		 75.01   	-254.32		
-44.86   	-55.24   	  8.95   	-152.59		 74.00   	-178.03		
-42.42   	-53.71   	  8.34   	-132.25		 73.29   	 -91.56		
-42.11   	-55.54   	  7.81   	-122.07		 72.92   	-106.82		
-41.20   	-52.49   	  7.32   	 -96.64		 72.49   	 -86.47		
-41.20   	-57.68   	  6.94   	 -81.38		 72.15   	 -40.69		
-46.08   	-63.78   	  6.61   	 -61.04		 71.98   	 -40.69		
-40.59   	-57.37   	  6.37   	 -40.69		 71.82   	 -45.78		
-42.11   	-58.90   	  6.21   	 -30.52		 71.64   	 -61.04		
-37.84   	-55.24   	  6.08   	 -20.35		 71.39   	 -81.38		
-35.71   	-49.13   	  6.00   	 -10.17		 71.07   	 -71.21		
-41.20   	-56.15   	  5.96   	 -10.17		 70.78   	 -76.30		
-41.50   	-57.68   	  5.92   	  -5.09		 70.48   	 -86.47		
-43.95   	-64.70   	  5.90   	 -10.17		 70.13   	 -76.30		
-41.81   	-65.00   	  5.86   	 -10.17		 69.83   	 -55.95		
-42.11   	-59.51   	  5.82   	 -10.17		 69.60   	 -66.12		
-43.03   	-57.98   	  5.78   	 -15.26		 69.34   	 -81.38		
-45.47   	-58.59   	  5.72   	 -15.26		 69.01   	 -96.64		
-47.91   	-66.22   	  5.66   	 -20.35		 68.63   	-101.73		
-47.30   	-72.63   	  5.57   	 -20.35		 68.22   	-116.99		
-49.13   	-80.26   	  5.49   	 -20.35		 67.75   	-116.99		
-48.22   	-85.75   	  5.41   	 -20.35		 67.28   	 -96.64		
-48.22   	-94.60   	  5.33   	 -20.35		 66.90   	-101.73		
-52.19   	-112.30   	  5.25   	 -15.26		 66.49   	 -96.64		
-53.10   	-126.95   	  5.19   	 -15.26		 66.10   	 -76.30		
-51.27   	-135.50   	  5.13   	 -10.17		 65.80   	 -71.21		
-52.80   	-149.54   	  5.09   	  -5.09		 65.51   	 -71.21		
-49.44   	-148.93   	  5.07   	  -5.09		 65.23   	 -71.21		
-47.30   	-142.52   	  5.05   	   0.00		 64.94   	 -76.30		
-43.95   	-137.94   	  5.05   	   0.00		 64.64   	 -81.38		
-32.96   	-122.07   	  5.05   	   0.00		 64.31   	 -91.56		
-16.48   	-107.42   	  5.05   	   5.09		 63.95   	 -71.21		
  5.49   	-104.98   	  5.07   	   5.09		 63.66   	 -55.95		
 22.28   	-97.05   	  5.09   	   0.00		 63.44   	 -66.12		
 31.13   	-90.64   	  5.09   	   0.00		 63.17   	 -81.38		
 27.47   	-88.81   	  5.09   	  -5.09		 62.85   	 -61.04		
 10.38   	-70.19   	  5.07   	  -5.09		 62.60   	 -61.04		
 -6.10   	-66.22   	  5.05   	 -15.26		 62.36   	 -81.38		
-23.50   	-73.55   	  4.98   	 -20.35		 62.03   	-101.73		
-35.10   	-68.05   	  4.90   	 -25.43		 61.63   	 -96.64		
-37.84   	-76.90   	  4.80   	 -20.35		 61.24   	 -86.47		
-41.81   	-87.59   	  4.72   	 -20.35		 60.89   	 -76.30		
-43.95   	-83.31   	  4.64   	 -20.35		 60.59   	 -66.12		
-44.56   	-83.31   	  4.56   	  -5.09		 60.33   	 -45.78		
-46.08   	-85.75   	  4.54(D)	   5.09		 60.14   	 -30.52		
-44.86   	-83.62   	  4.56   	  15.26		 60.02   	 -30.52		
-43.03   	-80.57   	  4.62   	  35.61		 59.90   	   0.00		
