  I     	  II     	  LV     	  LV'		  AO     	  AO'		
  5.80   	 15.87   	 11.35   	 167.85		 97.27   	-122.07		
  9.16   	 31.74   	 12.02   	 183.11		 96.78   	-111.90		
 15.56   	 40.28   	 12.76   	 178.03		 96.34   	-111.90		
 21.36   	 43.64   	 13.47   	 157.68		 95.89   	-106.82		
 24.11   	 46.69   	 14.10   	 137.33		 95.46   	-101.73		
 22.58   	 45.78   	 14.65   	 101.73		 95.06   	-106.82		
 23.50   	 40.28   	 15.06   	  66.12		 94.63   	-101.73		
 18.62   	 18.92   	 15.32   	  40.69		 94.22   	-106.82		
  4.88   	-20.45   	 15.48   	   5.09		 93.79   	-101.73		
 -7.93   	-62.56   	 15.50   	 -10.17		 93.39   	-101.73		
-21.06   	-96.13   	 15.46   	 -25.43		 92.98   	-106.82		
-35.40   	-119.32   	 15.36   	 -25.43		 92.55   	-106.82		
-40.59   	-122.68   	 15.26   	 -30.52		 92.13   	-116.99		
-38.15   	-119.63   	 15.14   	 -15.26		 91.66   	-122.07		
-39.67   	-134.28   	 15.08   	  -5.09		 91.17   	-132.25		
-43.64   	-148.93   	 15.06   	   5.09		 90.64   	-137.33		
-43.33   	-173.34   	 15.08   	  15.26		 90.09   	-137.33		
-42.11   	-192.57   	 15.14   	  30.52		 89.54   	-142.42		
-42.42   	-199.58   	 15.26   	  35.61		 88.97   	-137.33		
-43.64   	-208.44   	 15.40   	  40.69		 88.42   	-127.16		
-39.06   	-207.82   	 15.56   	  45.78		 87.91   	-127.16		
-36.01   	-209.05   	 15.75   	  45.78		 87.41   	-116.99		
-36.01   	-206.60   	 15.93   	  50.86		 86.94   	-111.90		
-28.69   	-200.50   	 16.13   	  61.04		 86.49   	-106.82		
-28.38   	-198.67   	 16.38   	  71.21		 86.06   	-101.73		
-32.35   	-194.40   	 16.66   	  81.38		 85.66   	 -91.56		
-30.52   	-192.57   	 16.99   	  96.64		 85.29   	 -81.38		
-26.86   	-188.29   	 17.38   	 116.99		 84.96   	 -71.21		
-23.19   	-183.41   	 17.84   	 137.33		 84.68   	 -55.95		
-20.14   	-187.07   	 18.39   	 147.51		 84.46   	 -45.78		
-16.78   	-192.57   	 18.98   	 157.68		 84.27   	 -50.86		
-14.04   	-196.23   	 19.61   	 167.85		 84.07   	 -66.12		
-18.62   	-196.53   	 20.28   	 162.77		 83.80   	 -86.47		
-23.19   	-195.01   	 20.94   	 157.68		 83.46   	-116.99		
-26.25   	-190.12   	 21.57   	 147.51		 82.99   	-142.42		
-37.84   	-189.51   	 22.16   	 122.07		 82.42   	-172.94		
-47.00   	-190.73   	 22.64   	  96.64		 81.73   	-188.20		
-45.17   	-191.35   	 23.03   	  66.12		 80.98   	-193.29		
-46.69   	-189.21   	 23.30   	  35.61		 80.20   	-178.03		
-53.71   	-183.11   	 23.44   	   5.09		 79.49   	-152.59		
-55.24   	-178.53   	 23.46   	 -15.26		 78.88   	-116.99		
-55.24   	-174.87   	 23.40   	 -30.52		 78.41   	 -76.30		
-60.12   	-175.48   	 23.28   	 -40.69		 78.11   	 -35.61		
-57.98   	-173.03   	 23.11   	 -35.61		 77.97   	 -10.17		
-52.19   	-170.59   	 22.97   	 -25.43		 77.92   	  20.35		
-54.93   	-169.37   	 22.87   	 -10.17		 78.01   	  25.43		
-57.37   	-162.66   	 22.83   	   5.09		 78.11   	  30.52		
-57.07   	-161.74   	 22.85   	  15.26		 78.23   	  25.43		
-57.07   	-163.57   	 22.91   	  30.52		 78.33   	  10.17		
-58.59   	-158.39   	 23.03   	  35.61		 78.37   	  -5.09		
-58.90   	-154.42   	 23.17   	  35.61		 78.35   	 -30.52		
-57.07   	-143.13   	 23.32   	  35.61		 78.23   	 -55.95		
-59.20   	-99.79   	 23.46   	  25.43		 78.01   	 -61.04		
-53.71   	-29.91   	 23.56   	  15.26		 77.76   	 -76.30		
-36.62   	 75.38   	 23.62   	  10.17		 77.46   	 -71.21		
-25.94   	244.45   	 23.66   	   5.09		 77.17   	 -71.21		
  4.88   	413.82   	 23.68   	  -5.09		 76.89   	 -71.21		
 40.59   	620.42   	 23.66   	   0.00		 76.60   	 -61.04		
 77.51   	863.65   	 23.66   	  -5.09		 76.36   	 -55.95		
143.13   	1036.07   	 23.64   	  -5.09		 76.13   	 -55.95		
217.59   	1149.60(R)	 23.62(E)	   5.09		 75.91   	 -61.04		
277.10   	1102.91   	 23.64   	   5.09		 75.67   	 -61.04		
252.69   	824.59   	 23.66   	  10.17		 75.42   	 -66.12		
166.02   	408.94   	 23.70   	  25.43		 75.16   	 -76.30		
 67.75   	 83.31   	 23.80   	  35.61		 74.85   	 -81.38		
  3.66   	-210.88   	 23.95   	  61.04		 74.53   	 -86.47		
 13.12   	-371.09   	 24.19   	  81.38		 74.18   	 -86.47		
 89.72   	-310.06   	 24.52   	 116.99		 73.83   	 -76.30		
136.11   	-368.35   	 24.98   	 152.59		 73.53   	 -76.30		
106.81   	-373.23   	 25.60   	 193.29		 73.22   	 -71.21		
 45.78   	-306.40   	 26.37   	 233.98		 72.94   	 -71.21		
 -8.85   	-300.60   	 27.30   	 274.67		 72.65   	 -71.21		
-57.68   	-247.80   	 28.40   	 335.71		 72.37   	 -76.30		
-78.74   	-215.76   	 29.75   	 396.74		 72.06   	 -76.30		
-78.74   	-190.43   	 31.33   	 467.95		 71.76   	 -76.30		
-71.11   	-201.11   	 33.20   	 549.34		 71.45   	 -81.38		
-74.16   	-206.60   	 35.40   	 630.72		 71.13   	 -76.30		
-73.55   	-201.11   	 37.92   	 707.02		 70.82   	 -81.38		
-69.27   	-198.97   	 40.75   	 793.49		 70.50   	 -76.30		
-72.94   	-202.94   	 43.93   	 885.04		 70.19   	 -71.21		
-79.35   	-196.53   	 47.47   	 971.51		 69.91   	 -66.12		
-76.60   	-191.04   	 51.35   	1078.33		 69.64   	 -55.95		
-73.55   	-193.18   	 55.67   	1180.06		 69.42   	 -35.61		
-74.46   	-193.18   	 60.39   	1286.87		 69.28(D)	   0.00		
-78.13   	-191.96   	 65.53   	1368.26		 69.28   	  35.61		
-76.60   	-187.68   	 71.01   	1434.38		 69.42   	  86.47		
-72.63   	-189.82   	 76.74   	1459.81		 69.77   	 127.16		
-75.07   	-190.12   	 82.58   	1434.38		 70.27   	 183.11		
-78.43   	-187.07   	 88.32   	1368.26		 71.01   	 228.89		
-76.29   	-188.60   	 93.79   	1251.27		 71.92   	 259.41		
-75.68   	-187.38   	 98.80   	1113.93		 72.96   	 289.93		
-81.18   	-185.55   	103.25   	 961.34		 74.12   	 300.10		
-83.01   	-185.24   	107.10   	 813.83		 75.32   	 310.27		
-78.74   	-186.16   	110.36   	 686.67		 76.56   	 305.19		
-82.40   	-184.94   	113.10   	 595.11		 77.78   	 300.10		
-81.79   	-184.02   	115.48   	 554.42		 78.98   	 284.84		
-79.35   	-188.90   	117.70   	 554.42		 80.12   	 284.84		
-83.31   	-189.51   	119.92   	 579.86		 81.26   	 274.67		
-81.79   	-190.73   	122.24   	 630.72		 82.36   	 269.58		
-83.31   	-195.01   	124.76   	 686.67		 83.44   	 274.67		
-84.53   	-194.09   	127.51   	 737.54		 84.54   	 279.75		
-84.53   	-194.40   	130.46   	 762.97		 85.66   	 284.84		
-86.98   	-194.70   	133.51   	 768.05		 86.80   	 295.01		
-84.84   	-195.01   	136.58   	 737.54		 87.98   	 300.10		
-86.06   	-197.75   	139.53   	 691.76		 89.18   	 300.10		
-88.20   	-195.92   	142.30   	 620.55		 90.38   	 295.01		
-87.59   	-195.31   	144.78   	 554.42		 91.56   	 295.01		
-88.50   	-197.75   	147.00   	 483.21		 92.74   	 289.93		
-89.72   	-198.97   	148.93   	 427.26		 93.90   	 279.75		
-90.94   	-194.70   	150.64   	 381.48		 95.01   	 279.75		
-90.94   	-200.81   	152.17   	 356.05		 96.13   	 279.75		
-91.55   	-203.86   	153.59   	 335.71		 97.25   	 274.67		
-95.83   	-203.25   	154.93   	 320.45		 98.35   	 279.75		
-97.35   	-211.49   	156.22   	 315.36		 99.47   	 274.67		
-101.93   	-213.93   	157.48   	 300.10		100.57   	 274.67		
-102.84   	-214.23   	158.68   	 284.84		101.67   	 269.58		
-103.15   	-217.29   	159.82   	 264.50		102.75   	 269.58		
-104.68   	-223.08   	160.87   	 233.98		103.82   	 269.58		
-105.29   	-226.75   	161.81   	 203.46		104.90   	 259.41		
-111.39   	-232.24   	162.62   	 167.85		105.94   	 264.50		
-117.49   	-236.51   	163.30   	 132.25		107.00   	 264.50		
-122.38   	-240.78   	163.82   	 101.73		108.06   	 264.50		
-127.26   	-243.84   	164.23   	  76.30		109.11   	 269.58		
-133.06   	-247.50   	164.54   	  66.12		110.19   	 274.67		
-132.75   	-254.21   	164.80   	  61.04		111.29   	 274.67		
-135.19   	-254.21   	165.05   	  55.95		112.39   	 274.67		
-140.99   	-253.91   	165.27   	  61.04		113.49   	 279.75		
-139.77   	-253.60   	165.51   	  61.04		114.61   	 269.58		
-143.43   	-252.08   	165.76   	  55.95		115.69   	 269.58		
-147.71   	-248.72   	165.98   	  40.69		116.76   	 259.41		
-149.23   	-244.75   	166.14   	  15.26		117.80   	 244.15		
-149.84   	-236.51   	166.20(S)	 -20.35		118.78   	 228.89		
-149.23   	-225.52   	166.12   	 -50.86		119.69   	 208.54		
-146.79   	-213.93   	165.92   	 -91.56		120.53   	 193.29		
-142.52   	-201.11   	165.55   	-116.99		121.30   	 178.03		
-140.08   	-189.51   	165.09   	-147.51		122.01   	 162.77		
-134.28   	-171.20   	164.50   	-162.77		122.66   	 157.68		
-126.65   	-157.17   	163.84   	-172.94		123.30   	 162.77		
-114.14   	-141.30   	163.15   	-183.11		123.95   	 157.68		
-105.29   	-125.12   	162.42   	-193.29		124.58   	 152.59		
-98.88   	-113.83   	161.65   	-218.72		125.19   	 157.68		
-88.81   	-102.84   	160.77   	-254.32		125.82   	 142.42		
-82.40   	-92.16   	159.76   	-310.27		126.39   	 132.25		
-79.04   	-81.48   	158.51   	-371.31		126.92   	 116.99		
-69.89   	-75.07   	157.03   	-447.61		127.39   	  86.47		
-65.00   	-67.75   	155.24   	-518.82		127.73   	  66.12		
-62.56   	-66.22   	153.16   	-584.94		128.00   	  25.43		
-57.37   	-65.31   	150.82   	-651.07		128.10(S)	  -5.09		
-56.76   	-63.78   	148.22   	-707.02		128.08   	 -35.61		
-50.35   	-63.78   	145.39   	-752.79		127.93   	 -76.30		
-44.86   	-60.42   	142.38   	-783.31		127.63   	-111.90		
-40.28   	-59.51   	139.25   	-803.66		127.18   	-142.42		
-36.01   	-61.04   	136.03   	-829.09		126.61   	-172.94		
-37.54   	-63.17   	132.72   	-834.18		125.92   	-198.37		
-36.01   	-64.39   	129.38   	-839.26		125.13   	-223.80		
-37.23   	-63.48   	126.02   	-844.35		124.23   	-249.24		
-35.40   	-61.65   	122.64   	-844.35		123.23   	-264.50		
-36.32   	-59.20   	119.27   	-849.44		122.18   	-289.93		
-37.23   	-57.68   	115.87   	-859.61		121.02   	-305.19		
-33.57   	-61.34   	112.43   	-874.87		119.80   	-320.45		
-33.26   	-62.56   	108.93   	-910.47		118.51   	-315.36		
-34.48   	-63.48   	105.29   	-956.25		117.25   	-310.27		
-34.18   	-62.26   	101.46   	-1017.29		116.01   	-300.10		
-35.10   	-60.42   	 97.40   	-1083.41		114.81   	-289.93		
-36.32   	-55.85   	 93.06   	-1164.80		113.65   	-274.67		
-35.71   	-50.66   	 88.40   	-1225.83		112.55   	-259.41		
-31.13   	-50.35   	 83.50   	-1281.79		111.52   	-249.24		
-32.96   	-52.19   	 78.37   	-1302.13		110.52   	-223.80		
-32.35   	-50.35   	 73.16   	-1302.13		109.62   	-198.37		
-27.77   	-51.88   	 67.95   	-1281.79		108.83   	-178.03		
-29.60   	-54.63   	 62.83   	-1246.18		108.12   	-162.77		
-30.21   	-50.35   	 57.84   	-1190.23		107.47   	-152.59		
-32.04   	-51.88   	 53.08   	-1139.36		106.86   	-147.51		
-32.35   	-51.88   	 48.52   	-1073.24		106.27   	-152.59		
-32.96   	-51.57   	 44.23   	-1007.12		105.66   	-152.59		
-31.43   	-53.41   	 40.20   	-930.82		105.05   	-157.68		
-26.55   	-54.32   	 36.48   	-854.52		104.41   	-152.59		
-27.77   	-58.29   	 33.06   	-768.05		103.80   	-147.51		
-27.47   	-60.12   	 29.99   	-681.58		103.21   	-137.33		
-29.30   	-60.12   	 27.26   	-595.11		102.66   	-122.07		
-28.99   	-62.87   	 24.88   	-518.82		102.18   	-116.99		
-31.43   	-65.31   	 22.81   	-447.61		101.71   	-106.82		
-34.18   	-65.00   	 21.02   	-391.66		101.28   	 -96.64		
-33.57   	-69.27   	 19.45   	-330.62		100.89   	 -91.56		
-32.35   	-72.33   	 18.13   	-289.93		100.53   	 -86.47		
-32.35   	-71.41   	 16.97   	-239.06		100.18   	 -76.30		
-32.96   	-75.07   	 16.01   	-198.37		 99.88   	 -66.12		
-30.52   	-77.82   	 15.22   	-147.51		 99.61   	 -55.95		
-33.57   	-79.96   	 14.63   	-106.82		 99.39   	 -40.69		
-35.10   	-82.70   	 14.20   	 -55.95		 99.23   	 -25.43		
-31.43   	-84.84   	 13.98   	  -5.09		 99.12   	 -10.17		
-37.23   	-86.36   	 13.96   	  45.78		 99.08   	   0.00		
-36.32   	-87.59   	 14.14   	  91.56		 99.08   	  15.26		
-34.48   	-89.72   	 14.51   	 122.07		 99.15   	  25.43		
-33.87   	-88.20   	 14.99   	 137.33		 99.25   	  20.35		
-30.52   	-83.62   	 15.54   	 137.33		 99.33   	  10.17		
-30.21   	-75.99   	 16.09   	 111.90		 99.37   	  -5.09		
-26.55   	-62.87   	 16.54   	  61.04		 99.35   	 -30.52		
-21.97   	-48.52   	 16.79   	   5.09		 99.23   	 -61.04		
-14.34   	-22.28   	 16.81   	 -66.12		 98.98   	 -96.64		
 -4.58   	  1.53   	 16.54   	-137.33		 98.60   	-127.16		
  4.88   	 31.74   	 15.99   	-188.20		 98.09   	-152.59		
 14.65   	 57.68   	 15.24   	-233.98		 97.48   	-183.11		
 19.23   	 64.70   	 14.30   	-249.24		 96.74   	-203.46		
 25.63   	 76.60   	 13.31   	-244.15		 95.93   	-213.63		
 30.52   	 79.04   	 12.33   	-213.63		 95.08   	-228.89		
 31.43   	 78.43   	 11.48   	-162.77		 94.16   	-233.98		
 33.87   	 84.23   	 10.82   	-101.73		 93.22   	-228.89		
 31.13   	 75.99   	 10.42   	 -30.52		 92.31   	-223.80		
 23.80   	 50.96   	 10.29(D)	  40.69		 91.41   	-213.63		
  7.32   	 10.68   	 10.46   	 111.90		 90.56   	-193.29		
 -7.63   	-34.18   	 10.91   	 162.77		 89.79   	-172.94		
-21.36   	-66.22   	 11.56   	 198.37		 89.09   	-152.59		
-33.26   	-85.14   	 12.35   	 213.63		 88.48   	-132.25		
-34.79   	-87.28   	 13.20   	 213.63		 87.95   	-106.82		
-32.04   	-86.06   	 14.06   	 188.20		 87.53   	 -86.47		
-35.40   	-102.84   	 14.81   	 152.59		 87.18   	 -71.21		
-39.67   	-122.99   	 15.42   	 116.99		 86.90   	 -55.95		
-39.06   	-143.43   	 15.89   	  71.21		 86.67   	 -45.78		
-38.15   	-162.66   	 16.17   	  40.69		 86.49   	 -40.69		
-41.20   	-171.81   	 16.34   	  10.17		 86.33   	 -30.52		
-36.93   	-177.00   	 16.38   	 -10.17		 86.21   	 -30.52		
-34.18   	-177.31   	 16.34   	 -10.17		 86.08   	 -30.52		
-33.26   	-176.09   	 16.30   	  -5.09		 85.96   	 -30.52		
-28.69   	-171.51   	 16.28   	  10.17		 85.84   	 -30.52		
-25.63   	-162.35   	 16.32   	  30.52		 85.72   	 -30.52		
-26.25   	-162.05   	 16.44   	  55.95		 85.59   	 -35.61		
-28.08   	-156.86   	 16.66   	  76.30		 85.45   	 -40.69		
-27.77   	-153.81   	 16.97   	 101.73		 85.29   	 -35.61		
-21.97   	-152.59   	 17.38   	 116.99		 85.15   	 -35.61		
-20.75   	-148.01   	 17.84   	 122.07		 85.00   	 -30.52		
-16.78   	-156.56   	 18.33   	 127.16		 84.88   	 -35.61		
 -9.77   	-161.44   	 18.84   	 116.99		 84.74   	 -30.52		
-10.07   	-164.49   	 19.31   	 101.73		 84.62   	 -40.69		
-13.43   	-165.71   	 19.72   	  76.30		 84.46   	 -45.78		
-15.87   	-161.44   	 20.02   	  45.78		 84.27   	 -55.95		
-21.67   	-159.30   	 20.20   	  15.26		 84.05   	 -71.21		
-33.57   	-158.39   	 20.26   	 -20.35		 83.76   	 -81.38		
-41.50   	-163.57   	 20.18   	 -40.69		 83.44   	-101.73		
-42.72   	-162.05   	 20.02   	 -61.04		 83.03   	-111.90		
-49.13   	-157.47   	 19.78   	 -66.12		 82.58   	-122.07		
-50.66   	-151.37   	 19.51   	 -55.95		 82.10   	-132.25		
-42.42   	-140.99   	 19.29   	 -40.69		 81.57   	-132.25		
-43.64   	-138.55   	 19.13   	 -15.26		 81.04   	-132.25		
-47.00   	-140.08   	 19.06   	  20.35		 80.51   	-132.25		
-47.30   	-145.26   	 19.15   	  55.95		 79.98   	-127.16		
-48.83   	-147.40   	 19.37   	  86.47		 79.47   	-116.99		
-51.57   	-144.96   	 19.72   	 116.99		 79.00   	-111.90		
-50.05   	-141.60   	 20.18   	 132.25		 78.56   	-106.82		
-45.78   	-137.33   	 20.71   	 137.33		 78.13   	 -96.64		
-44.86   	-134.58   	 21.26   	 137.33		 77.74   	 -86.47		
-47.61   	-131.53   	 21.81   	 132.25		 77.40   	 -81.38		
-47.61   	-125.12   	 22.34   	 122.07		 77.07   	 -71.21		
-45.17   	-109.25   	 22.83   	 106.82		 76.79   	 -61.04		
-50.35   	-69.89   	 23.26   	  91.56		 76.54   	 -50.86		
-44.56   	 -0.61   	 23.62   	  86.47		 76.34   	 -45.78		
-27.77   	101.62   	 23.97   	  81.38		 76.15   	 -40.69		
-20.14   	267.94   	 24.29   	  71.21		 75.99   	 -30.52		
 15.87   	437.01   	 24.58   	  76.30		 75.87   	 -25.43		
 52.19   	640.87   	 24.88   	  71.21		 75.77   	 -20.35		
 92.16   	886.84   	 25.17   	  76.30		 75.69   	 -10.17		
159.91   	1053.47   	 25.47   	  76.30		 75.65   	  -5.09		
233.46   	1163.64(R)	 25.78(E)	  76.30		 75.63   	   5.09		
297.24   	1108.40   	 26.08   	  76.30		 75.65   	  10.17		
264.89   	820.62   	 26.39   	  76.30		 75.69   	  10.17		
176.09   	409.85   	 26.69   	  76.30		 75.73   	  10.17		
 81.18   	 87.59   	 27.00   	  76.30		 75.77   	   5.09		
 11.90   	-204.77   	 27.30   	  76.30		 75.79   	   0.00		
 27.47   	-352.17   	 27.61   	  76.30		 75.79   	  -5.09		
105.90   	-293.88   	 27.91   	  81.38		 75.77   	 -15.26		
145.26   	-359.80   	 28.24   	  91.56		 75.71   	 -25.43		
118.41   	-356.14   	 28.61   	 111.90		 75.60   	 -30.52		
 58.29   	-288.70   	 29.05   	 142.42		 75.48   	 -40.69		
  2.44   	-283.81   	 29.62   	 178.03		 75.32   	 -45.78		
-46.69   	-226.75   	 30.34   	 228.89		 75.14   	 -55.95		
-74.46   	-195.01   	 31.25   	 300.10		 74.91   	 -66.12		
-75.99   	-171.51   	 32.45   	 371.31		 74.65   	 -71.21		
-64.70   	-183.72   	 33.94   	 457.78		 74.36   	 -76.30		
-67.14   	-184.02   	 35.77   	 544.25		 74.06   	 -71.21		
-63.48   	-174.87   	 37.94   	 651.07		 73.77   	 -66.12		
-57.98   	-173.65   	 40.55   	 757.88		 73.51   	 -66.12		
-66.53   	-174.56   	 43.58   	 874.87		 73.24   	 -55.95		
-74.16   	-172.73   	 47.08   	 996.94		 73.02   	 -40.69		
-67.75   	-170.29   	 51.07   	1119.02		 72.86   	 -30.52		
-61.34   	-173.95   	 55.54   	1241.09		 72.74   	 -10.17		
-63.17   	-174.56   	 60.51   	1337.74		 72.70(D)	  15.26		
-65.00   	-171.20   	 65.86   	1419.12		 72.76   	  40.69		
-65.31   	-171.81   	 71.54   	1459.81		 72.92   	  81.38		
-66.22   	-172.42   	 77.38   	1464.90		 73.24   	 111.90		
-73.85   	-172.73   	 83.23   	1424.21		 73.69   	 147.51		
-73.85   	-168.15   	 88.93   	1342.82		 74.28   	 172.94		
-68.97   	-164.49   	 94.30   	1230.92		 74.97   	 203.46		
-68.66   	-164.79   	 99.23   	1098.67		 75.79   	 218.72		
-66.53   	-162.96   	103.62   	 961.34		 76.66   	 239.06		
-68.36   	-170.29   	107.47   	 829.09		 77.62   	 249.24		
-71.11   	-169.07   	110.78   	 722.28		 78.62   	 254.32		
-69.89   	-166.02   	113.67   	 635.81		 79.63   	 259.41		
-72.02   	-168.76   	116.22   	 579.86		 80.67   	 259.41		
-71.72   	-161.74   	118.53   	 554.42		 81.71   	 259.41		
-73.24   	-158.39   	120.75   	 559.51		 82.75   	 264.50		
-78.43   	-157.17   	122.99   	 569.68		 83.80   	 269.58		
-73.24   	-157.78   	125.27   	 590.03		 84.88   	 269.58		
-73.85   	-156.86   	127.63   	 600.20		 85.96   	 264.50		
-74.46   	-159.61   	130.03   	 610.37		 87.02   	 259.41		
-75.99   	-162.05   	132.47   	 615.46		 88.06   	 259.41		
-75.38   	-161.13   	134.93   	 610.37		 89.09   	 259.41		
-82.70   	-163.88   	137.37   	 600.20		 90.13   	 269.58		
-81.48   	-162.35   	139.78   	 559.51		 91.21   	 269.58		
-77.51   	-164.18   	142.01   	 508.65		 92.29   	 279.75		
-80.57   	-166.63   	144.05   	 427.26		 93.41   	 269.58		
-74.77   	-164.49   	145.76   	 335.71		 94.49   	 264.50		
-77.82   	-170.29   	147.10   	 244.15		 95.54   	 244.15		
-84.23   	-172.73   	148.08   	 162.77		 96.52   	 223.80		
-85.75   	-175.78   	148.73   	 101.73		 97.42   	 203.46		
-89.42   	-182.50   	149.13   	  86.47		 98.23   	 183.11		
-89.11   	-186.16   	149.48   	  96.64		 98.96   	 178.03		
-86.98   	-188.90   	149.87   	 147.51		 99.67   	 183.11		
-90.94   	-192.87   	150.46   	 213.63		100.41   	 198.37		
-95.83   	-196.53   	151.31   	 289.93		101.20   	 213.63		
-100.10   	-202.94   	152.47   	 350.97		102.05   	 239.06		
-100.40   	-214.23   	153.88   	 396.74		103.01   	 269.58		
-109.56   	-216.06   	155.46   	 417.09		104.09   	 305.19		
-106.81   	-225.52   	157.13   	 412.00		105.31   	 335.71		
-111.69   	-234.68   	158.78   	 391.66		106.65   	 366.22		
-119.02   	-237.12   	160.35   	 361.14		108.12   	 401.83		
-118.71   	-245.67   	161.79   	 320.45		109.72   	 427.26		
-119.32   	-250.55   	163.07   	 284.84		111.43   	 457.78		
-123.90   	-249.63   	164.21   	 239.06		113.27   	 467.95		
-135.50   	-251.46   	165.17   	 188.20		115.14   	 473.04		
-130.00   	-254.52   	165.92   	 132.25		117.03   	 457.78		
-138.85   	-254.21   	166.45   	  76.30		118.86   	 437.43		
-141.60   	-254.21   	166.75   	  10.17		120.61   	 401.83		
-133.06   	-258.18   	166.79(S)	 -35.61		122.22   	 366.22		
-139.47   	-260.31   	166.65   	 -76.30		123.68   	 325.53		
-140.08   	-257.57   	166.35   	 -86.47		124.98   	 295.01		
-136.41   	-250.55   	166.00   	 -81.38		126.16   	 274.67		
-126.65   	-234.07   	165.68   	 -55.95		127.26   	 264.50		
-126.04   	-209.05   	165.45   	 -30.52		128.32   	 254.32		
-121.15   	-189.51   	165.33   	 -25.43		129.34   	 244.15		
-113.22   	-174.56   	165.23   	 -40.69		130.31   	 223.80		
-109.25   	-159.91   	165.07   	 -86.47		131.21   	 193.29		
-102.54   	-144.04   	164.72   	-172.94		131.98   	 152.59		
-89.72   	-127.26   	164.03   	-274.67		132.59   	 101.73		
-79.35   	-115.66   	162.93   	-401.83		133.00   	  50.86		
-73.55   	-102.54   	161.32   	-549.34		133.20(S)	 -15.26		
-68.97   	-94.30   	159.12   	-701.93		133.14   	 -76.30		
-61.65   	-88.81   	156.32   	-844.35		132.84   	-147.51		
-54.93   	-82.40   	152.94   	-976.60		132.25   	-218.72		
-49.74   	-76.29   	149.03   	-1073.24		131.37   	-274.67		
-43.64   	-75.99   	144.74   	-1113.93		130.27   	-315.36		
-39.98   	-74.77   	140.28   	-1098.67		129.01   	-330.62		
-41.20   	-69.89   	135.89   	-1007.12		127.69   	-330.62		
-37.84   	-68.97   	131.86   	-864.70		126.37   	-289.93		
-34.18   	-68.66   	128.40   	-681.58		125.21   	-239.06		
-28.08   	-67.75   	125.68   	-478.13		124.25   	-167.85		
-29.91   	-69.58   	123.76   	-295.01		123.58   	-106.82		
-29.91   	-68.97   	122.58   	-152.59		123.15   	 -45.78		
-23.80   	-70.80   	121.97   	 -71.21		122.97   	 -10.17		
-29.60   	-71.72   	121.69   	 -61.04		122.93   	   0.00		
-23.50   	-72.94   	121.44   	-137.33		122.93   	 -20.35		
-19.53   	-75.07   	120.89   	-289.93		122.85   	 -66.12		
-22.58   	-72.94   	119.74   	-493.39		122.58   	-122.07		
-18.92   	-71.41   	117.76   	-742.62		122.10   	-188.20		
-24.72   	-67.44   	114.79   	-991.86		121.34   	-249.24		
-25.63   	-70.50   	110.82   	-1236.01		120.35   	-295.01		
-24.11   	-69.89   	105.88   	-1424.21		119.17   	-335.71		
-24.11   	-66.53   	100.18   	-1561.54		117.82   	-356.05		
-19.84   	-69.89   	 93.94   	-1632.75		116.40   	-366.22		
-15.56   	-65.31   	 87.41   	-1637.84		114.93   	-361.14		
-18.92   	-63.78   	 80.85   	-1592.06		113.49   	-340.79		
-21.06   	-68.97   	 74.49   	-1510.68		112.13   	-325.53		
-16.78   	-68.05   	 68.44   	-1408.95		110.82   	-315.36		
-23.50   	-65.31   	 62.81   	-1302.13		109.56   	-305.19		
-23.80   	-62.26   	 57.60   	-1200.40		108.34   	-300.10		
-21.97   	-57.07   	 52.80   	-1093.59		107.14   	-300.10		
-21.06   	-51.27   	 48.42   	-1002.03		105.94   	-284.84		
-19.53   	-45.17   	 44.41   	-910.47		104.80   	-264.50		
-17.70   	-44.56   	 40.77   	-818.92		103.74   	-239.06		
-12.51   	-44.25   	 37.50   	-727.36		102.79   	-208.54		
-18.31   	-41.50   	 34.59   	-630.72		101.95   	-172.94		
-25.33   	-43.33   	 32.06   	-528.99		101.26   	-127.16		
-22.89   	-45.47   	 29.95   	-432.35		100.75   	 -76.30		
-20.14   	-47.00   	 28.22   	-325.53		100.45   	 -20.35		
-20.75   	-50.96   	 26.92   	-239.06		100.37   	  40.69		
-18.62   	-61.34   	 25.96   	-157.68		100.53   	  96.64		
-17.09   	-65.31   	 25.33   	 -86.47		100.92   	 137.33		
-24.41   	-68.36   	 24.98   	 -45.78		101.46   	 172.94		
-25.02   	-69.58   	 24.80   	 -20.35		102.16   	 193.29		
-17.09   	-65.92   	 24.72   	 -10.17		102.93   	 208.54		
-21.36   	-63.78   	 24.68   	 -30.52		103.76   	 208.54		
-21.97   	-56.46   	 24.56   	 -61.04		104.60   	 203.46		
-21.67   	-58.59   	 24.31   	-116.99		105.41   	 172.94		
-23.19   	-55.24   	 23.85   	-183.11		106.10   	 127.16		
-22.58   	-51.88   	 23.11   	-259.41		106.61   	  66.12		
-21.97   	-52.49   	 22.08   	-335.71		106.88   	 -15.26		
-24.11   	-48.22   	 20.73   	-417.09		106.82   	 -91.56		
-20.45   	-44.86   	 19.06   	-473.04		106.45   	-172.94		
-21.06   	-33.87   	 17.17   	-503.56		105.76   	-239.06		
-18.31   	-25.33   	 15.16   	-508.65		104.80   	-295.01		
-14.34   	-12.21   	 13.12   	-483.21		103.62   	-320.45		
-10.38   	 10.38   	 11.19   	-422.18		102.34   	-340.79		
 -0.61   	 34.79   	  9.50   	-335.71		100.98   	-335.71		
