  I     	  II     	  AO     	  AO'		  AO     	  AO'		
-97.35   	-114.44   	131.19   	 203.46		135.04   	 142.42		
-98.88   	-104.68   	132.00   	 188.20		135.60   	 132.25		
-92.16   	-90.64   	132.76   	 178.03		136.13   	 116.99		
-90.64   	-76.29   	133.47   	 162.77		136.60   	 111.90		
-83.31   	-61.34   	134.12   	 142.42		137.05   	  91.56		
-78.13   	-45.78   	134.69   	 106.82		137.42   	  81.38		
-72.33   	-31.43   	135.12   	  76.30		137.74   	  61.04		
-64.09   	-13.43   	135.42   	  30.52		137.99   	  40.69		
-56.15   	  6.41   	135.54(S)	 -15.26		138.15   	  25.43		
-44.56   	 18.31   	135.48   	 -66.12		138.25(S)	   0.00		
-36.32   	 28.69   	135.22   	-111.90		138.25   	 -20.35		
-28.69   	 36.93   	134.77   	-152.59		138.17   	 -45.78		
-22.58   	 38.15   	134.16   	-198.37		137.99   	 -71.21		
-14.95   	 42.11   	133.37   	-233.98		137.70   	 -96.64		
 -6.41   	 49.13   	132.43   	-264.50		137.31   	-127.16		
  0.61   	 50.05   	131.37   	-289.93		136.81   	-157.68		
  6.10   	 48.22   	130.21   	-305.19		136.17   	-188.20		
 11.90   	 52.19   	128.99   	-325.53		135.42   	-218.72		
 14.04   	 51.57   	127.69   	-335.71		134.55   	-249.24		
 18.31   	 53.10   	126.35   	-340.79		133.55   	-274.67		
 21.06   	 57.98   	124.98   	-356.05		132.45   	-305.19		
 21.67   	 56.76   	123.56   	-366.22		131.23   	-330.62		
 23.80   	 52.80   	122.10   	-366.22		129.91   	-356.05		
 22.28   	 49.13   	120.63   	-366.22		128.48   	-381.48		
 28.69   	 48.83   	119.17   	-350.97		126.96   	-401.83		
 30.82   	 44.56   	117.76   	-320.45		125.35   	-406.92		
 31.74   	 45.47   	116.48   	-269.58		123.72   	-406.92		
 34.48   	 49.13   	115.40   	-218.72		122.10   	-396.74		
 34.18   	 52.80   	114.53   	-157.68		120.51   	-371.31		
 32.96   	 56.76   	113.90   	 -96.64		119.02   	-345.88		
 32.96   	 57.68   	113.51   	 -40.69		117.64   	-305.19		
 38.15   	 59.51   	113.35   	  -5.09		116.42   	-264.50		
 35.40   	 53.10   	113.33   	  15.26		115.36   	-218.72		
 33.87   	 51.27   	113.39   	  20.35		114.49   	-183.11		
 33.87   	 54.02   	113.47   	   5.09		113.75   	-142.42		
 32.96   	 57.07   	113.49   	 -15.26		113.18   	-111.90		
 36.32   	 61.34   	113.43   	 -45.78		112.74   	 -81.38		
 38.45   	 63.78   	113.24   	 -76.30		112.41   	 -61.04		
 41.81   	 69.27   	112.94   	-106.82		112.17   	 -45.78		
 36.62   	 62.87   	112.51   	-122.07		111.98   	 -40.69		
 35.71   	 57.68   	112.02   	-137.33		111.82   	 -35.61		
 36.93   	 55.24   	111.47   	-137.33		111.68   	 -35.61		
 33.87   	 49.13   	110.93   	-132.25		111.54   	 -40.69		
 39.06   	 49.44   	110.40   	-116.99		111.37   	 -45.78		
 36.93   	 48.52   	109.93   	-106.82		111.19   	 -55.95		
 35.10   	 47.91   	109.50   	 -91.56		110.97   	 -66.12		
 37.23   	 45.78   	109.13   	 -86.47		110.70   	 -76.30		
 36.62   	 43.95   	108.79   	 -86.47		110.40   	 -86.47		
 35.10   	 43.64   	108.44   	 -86.47		110.05   	 -91.56		
 37.23   	 47.00   	108.10   	 -96.64		109.68   	-101.73		
 35.40   	 48.83   	107.71   	-101.73		109.28   	-106.82		
 32.96   	 47.91   	107.30   	-111.90		108.85   	-111.90		
 31.13   	 46.39   	106.86   	-122.07		108.40   	-111.90		
 30.82   	 44.25   	106.37   	-132.25		107.95   	-116.99		
 31.74   	 43.03   	105.84   	-137.33		107.49   	-116.99		
 30.21   	 42.42   	105.29   	-137.33		107.02   	-122.07		
 30.52   	 50.96   	104.74   	-132.25		106.53   	-116.99		
 29.60   	 59.51   	104.21   	-137.33		106.06   	-116.99		
 23.19   	 67.75   	103.66   	-132.25		105.59   	-122.07		
 22.58   	 81.79   	103.13   	-127.16		105.11   	-116.99		
 20.45   	 87.59   	102.62   	-122.07		104.64   	-122.07		
 17.40   	 89.42   	102.14   	-122.07		104.15   	-122.07		
 18.62   	 91.86   	101.65   	-116.99		103.66   	-122.07		
 18.62   	 93.08   	101.18   	-116.99		103.17   	-122.07		
 19.53   	 97.66   	100.71   	-122.07		102.69   	-127.16		
 19.53   	102.54   	100.22   	-122.07		102.18   	-122.07		
 18.01   	107.73   	 99.74   	-127.16		101.69   	-127.16		
 19.53   	107.12   	 99.23   	-127.16		101.18   	-132.25		
 19.84   	107.12   	 98.72   	-132.25		100.65   	-127.16		
 20.14   	110.17   	 98.19   	-137.33		100.14   	-132.25		
 23.19   	109.25   	 97.64   	-132.25		 99.61   	-127.16		
 20.75   	113.53   	 97.11   	-132.25		 99.10   	-127.16		
 23.50   	119.02   	 96.58   	-127.16		 98.60   	-132.25		
 28.08   	121.15   	 96.07   	-122.07		 98.07   	-127.16		
 31.74   	132.45   	 95.58   	-116.99		 97.56   	-122.07		
 39.37   	145.26   	 95.12   	-111.90		 97.07   	-122.07		
 49.13   	167.85   	 94.67   	-106.82		 96.58   	-122.07		
 59.20   	191.96   	 94.24   	-101.73		 96.09   	-116.99		
 70.50   	208.44   	 93.83   	 -96.64		 95.63   	-111.90		
 78.74   	216.67   	 93.45   	 -91.56		 95.18   	-111.90		
 83.01   	213.01   	 93.08   	 -96.64		 94.73   	-106.82		
 82.70   	206.30   	 92.70   	 -91.56		 94.30   	-106.82		
 85.14   	207.21   	 92.33   	 -91.56		 93.88   	-101.73		
 86.98   	214.23   	 91.96   	 -96.64		 93.47   	-101.73		
 84.23   	205.08   	 91.58   	 -96.64		 93.06   	-101.73		
 75.68   	179.44   	 91.19   	 -96.64		 92.65   	 -96.64		
 60.12   	142.21   	 90.80   	 -91.56		 92.27   	 -96.64		
 46.08   	 91.25   	 90.44   	 -96.64		 91.88   	 -91.56		
 34.18   	 57.37   	 90.05   	 -91.56		 91.52   	 -91.56		
 25.33   	 34.18   	 89.68   	 -91.56		 91.15   	 -91.56		
 23.50   	 21.06   	 89.32   	 -91.56		 90.78   	 -86.47		
 19.53   	 18.01   	 88.95   	 -81.38		 90.44   	 -86.47		
 14.65   	 11.90   	 88.63   	 -81.38		 90.09   	 -86.47		
 14.34   	  2.75   	 88.30   	 -76.30		 89.75   	 -81.38		
 13.12   	-14.34   	 88.00   	 -76.30		 89.42   	 -76.30		
 10.07   	-32.04   	 87.69   	 -66.12		 89.11   	 -81.38		
 11.90   	-54.32   	 87.43   	 -66.12		 88.79   	 -76.30		
 15.87   	-70.80   	 87.16   	 -66.12		 88.48   	 -71.21		
 18.92   	-74.46   	 86.90   	 -66.12		 88.20   	 -71.21		
 25.02   	-88.50   	 86.63   	 -71.21		 87.91   	 -71.21		
 28.99   	-93.99   	 86.35   	 -71.21		 87.63   	 -71.21		
 28.99   	-96.13   	 86.06   	 -71.21		 87.34   	 -66.12		
 28.08   	-105.90   	 85.78   	 -81.38		 87.08   	 -71.21		
 30.82   	-105.59   	 85.45   	 -81.38		 86.80   	 -66.12		
 32.96   	-104.68   	 85.13   	 -81.38		 86.53   	 -71.21		
 37.84   	-104.37   	 84.80   	 -81.38		 86.25   	 -71.21		
 40.89   	-110.17   	 84.48   	 -76.30		 85.96   	 -66.12		
 40.28   	-115.36   	 84.17   	 -71.21		 85.70   	 -71.21		
 39.37   	-119.32   	 83.89   	 -71.21		 85.41   	 -71.21		
 37.84   	-132.75   	 83.60   	 -61.04		 85.13   	 -66.12		
 35.40   	-135.80   	 83.36   	 -55.95		 84.86   	 -71.21		
 32.96   	-133.36   	 83.13   	 -55.95		 84.58   	 -66.12		
 31.43   	-131.23   	 82.91   	 -50.86		 84.31   	 -66.12		
 20.45   	-135.80   	 82.71   	 -50.86		 84.05   	 -66.12		
 10.99   	-143.13   	 82.50   	 -45.78		 83.78   	 -66.12		
 10.99   	-146.79   	 82.32   	 -50.86		 83.52   	 -61.04		
  6.41   	-147.71   	 82.12   	 -55.95		 83.28   	 -66.12		
  9.46   	-129.09   	 81.89   	 -50.86		 83.01   	 -61.04		
 10.68   	-109.86   	 81.69   	 -55.95		 82.77   	 -55.95		
  6.10   	-102.23   	 81.46   	 -55.95		 82.54   	 -61.04		
  2.44   	-104.06   	 81.24   	 -50.86		 82.30   	 -55.95		
 -2.14   	-115.05   	 81.04   	 -50.86		 82.07   	 -50.86		
  3.66   	-118.41   	 80.83   	 -50.86		 81.87   	 -50.86		
  5.49   	-116.58   	 80.63   	 -50.86		 81.67   	 -50.86		
  3.36   	-113.53   	 80.43   	 -45.78		 81.46   	 -50.86		
  8.54   	-110.17   	 80.24   	 -40.69		 81.26   	 -45.78		
  4.58   	-113.53   	 80.08   	 -45.78		 81.08   	 -50.86		
  3.05   	-121.15   	 79.90   	 -45.78		 80.87   	 -45.78		
  6.10   	-116.58   	 79.71   	 -50.86		 80.69   	 -50.86		
  3.36   	-93.38   	 79.51   	 -55.95		 80.49   	 -50.86		
  5.49   	-37.54   	 79.29   	 -61.04		 80.28   	 -50.86		
 24.41   	 40.89   	 79.04   	 -61.04		 80.08   	 -50.86		
 33.26   	180.36   	 78.80   	 -71.21		 79.88   	 -55.95		
 56.46   	344.85   	 78.51   	 -71.21		 79.65   	 -55.95		
102.23   	519.71   	 78.23   	 -71.21		 79.43   	 -55.95		
138.24   	747.99   	 77.94   	 -71.21		 79.21   	 -55.95		
197.75   	956.12   	 77.66   	 -66.12		 78.98   	 -61.04		
291.75   	1091.31   	 77.40   	 -66.12		 78.74   	 -61.04		
373.84   	1143.19(R)	 77.13   	 -66.12		 78.49   	 -61.04		
402.22   	989.38   	 76.87   	 -55.95		 78.25   	 -55.95		
326.84   	641.78   	 76.64   	 -50.86		 78.03   	 -61.04		
208.13   	248.72   	 76.44   	 -50.86		 77.78   	 -55.95		
 91.55   	-50.96   	 76.24   	 -50.86		 77.56   	 -61.04		
 39.37   	-278.93   	 76.03   	 -45.78		 77.31   	 -55.95		
 95.52   	-271.91   	 75.85   	 -45.78		 77.09   	 -55.95		
168.46   	-217.90   	 75.67   	 -50.86		 76.87   	 -55.95		
179.44   	-256.35   	 75.46   	 -50.86		 76.64   	 -50.86		
124.21   	-224.00   	 75.26   	 -50.86		 76.44   	 -55.95		
 66.22   	-233.46   	 75.06   	 -55.95		 76.22   	 -55.95		
 13.73   	-228.88   	 74.83   	 -50.86		 75.99   	 -55.95		
-22.28   	-176.39   	 74.63   	 -55.95		 75.77   	 -50.86		
-27.16   	-144.96   	 74.40   	 -50.86		 75.56   	 -55.95		
-16.78   	-144.35   	 74.20   	 -45.78		 75.34   	 -55.95		
-22.58   	-162.96   	 74.02   	 -40.69		 75.12   	 -55.95		
-21.97   	-157.47   	 73.86   	 -35.61		 74.89   	 -50.86		
-15.26   	-149.84   	 73.71   	 -35.61		 74.69   	 -45.78		
-16.48   	-137.63   	 73.57   	 -25.43		 74.51   	 -50.86		
-22.58   	-133.97   	 73.47   	 -20.35		 74.30   	 -40.69		
-22.28   	-132.14   	 73.39   	 -15.26		 74.14   	 -35.61		
-20.45   	-139.77   	 73.33(D)	   0.00		 74.00   	 -35.61		
-19.53   	-147.09   	 73.33   	  20.35		 73.86   	 -20.35		
-22.58   	-148.62   	 73.41   	  50.86		 73.77   	 -10.17		
-22.58   	-143.74   	 73.61   	  91.56		 73.73(D)	   0.00		
-21.06   	-143.13   	 73.98   	 132.25		 73.73   	  20.35		
-23.80   	-139.77   	 74.51   	 183.11		 73.81   	  40.69		
-24.41   	-140.08   	 75.24   	 228.89		 73.98   	  71.21		
-23.19   	-145.26   	 76.15   	 269.58		 74.26   	  91.56		
-18.92   	-145.26   	 77.23   	 295.01		 74.63   	 122.07		
-15.87   	-148.93   	 78.41   	 310.27		 75.12   	 152.59		
-19.53   	-147.09   	 79.65   	 305.19		 75.73   	 178.03		
-20.14   	-143.43   	 80.87   	 289.93		 76.44   	 203.46		
-20.75   	-144.96   	 82.03   	 269.58		 77.25   	 218.72		
-22.28   	-146.79   	 83.11   	 254.32		 78.13   	 244.15		
-21.36   	-141.91   	 84.13   	 244.15		 79.10   	 259.41		
-23.50   	-145.57   	 85.11   	 249.24		 80.14   	 279.75		
-22.28   	-149.84   	 86.10   	 259.41		 81.26   	 289.93		
-23.50   	-145.26   	 87.14   	 269.58		 82.42   	 310.27		
-23.80   	-148.62   	 88.22   	 284.84		 83.66   	 315.36		
-24.41   	-147.40   	 89.36   	 289.93		 84.92   	 330.62		
-30.82   	-145.57   	 90.52   	 279.75		 86.25   	 330.62		
-31.74   	-147.71   	 91.64   	 264.50		 87.57   	 340.79		
-34.18   	-149.84   	 92.70   	 249.24		 88.93   	 345.88		
-31.43   	-153.20   	 93.69   	 228.89		 90.32   	 345.88		
-33.87   	-154.11   	 94.61   	 208.54		 91.70   	 345.88		
-32.96   	-158.39   	 95.44   	 203.46		 93.08   	 345.88		
-31.13   	-162.96   	 96.26   	 203.46		 94.47   	 345.88		
-33.57   	-159.00   	 97.07   	 213.63		 95.85   	 340.79		
-32.35   	-158.69   	 97.92   	 218.72		 97.21   	 335.71		
-29.30   	-161.13   	 98.80   	 223.80		 98.56   	 335.71		
-32.96   	-162.96   	 99.69   	 239.06		 99.90   	 320.45		
-34.18   	-166.02   	100.65   	 249.24		101.18   	 320.45		
-36.62   	-169.37   	101.65   	 264.50		102.46   	 305.19		
-43.33   	-172.42   	102.71   	 269.58		103.68   	 305.19		
-44.56   	-175.17   	103.78   	 274.67		104.90   	 295.01		
-49.44   	-177.92   	104.88   	 279.75		106.08   	 284.84		
-50.66   	-182.80   	106.00   	 274.67		107.22   	 279.75		
-50.66   	-187.68   	107.10   	 264.50		108.34   	 269.58		
-52.80   	-190.43   	108.16   	 254.32		109.42   	 264.50		
-53.41   	-194.40   	109.18   	 254.32		110.48   	 254.32		
-57.07   	-195.92   	110.19   	 244.15		111.49   	 249.24		
-62.26   	-201.11   	111.17   	 244.15		112.49   	 244.15		
-64.70   	-206.30   	112.15   	 239.06		113.47   	 244.15		
-68.97   	-213.32   	113.10   	 233.98		114.45   	 239.06		
-72.94   	-219.42   	114.04   	 213.63		115.40   	 228.89		
-75.07   	-218.81   	114.89   	 203.46		116.32   	 228.89		
-79.96   	-221.86   	115.71   	 188.20		117.23   	 218.72		
-84.23   	-221.25   	116.46   	 172.94		118.11   	 213.63		
-85.45   	-220.64   	117.15   	 162.77		118.96   	 213.63		
-83.92   	-216.67   	117.80   	 157.68		119.82   	 203.46		
-86.36   	-208.13   	118.43   	 147.51		120.63   	 198.37		
-85.45   	-204.16   	119.02   	 137.33		121.42   	 188.20		
-84.23   	-198.06   	119.57   	 132.25		122.18   	 178.03		
-85.45   	-192.57   	120.10   	 127.16		122.89   	 167.85		
-81.79   	-182.80   	120.61   	 122.07		123.56   	 157.68		
-77.21   	-168.46   	121.10   	 116.99		124.19   	 147.51		
-69.89   	-151.06   	121.57   	 106.82		124.78   	 132.25		
-66.22   	-137.02   	121.99   	  96.64		125.31   	 116.99		
-57.07   	-126.04   	122.38   	  86.47		125.78   	 101.73		
-48.83   	-117.49   	122.73   	  81.38		126.18   	  91.56		
-42.11   	-102.54   	123.05   	  76.30		126.55   	  76.30		
-32.65   	-93.38   	123.36   	  71.21		126.86   	  66.12		
-24.41   	-82.70   	123.64   	  71.21		127.12   	  50.86		
-16.17   	-60.42   	123.93   	  71.21		127.32   	  40.69		
-13.12   	-57.37   	124.21   	  66.12		127.49   	  30.52		
 -3.97   	-50.96   	124.48   	  50.86		127.61   	  20.35		
 -5.19   	-36.01   	124.68   	  30.52		127.69   	   5.09		
 -3.05   	-35.40   	124.80(S)	  -5.09		127.71(S)	 -15.26		
  4.27   	-31.43   	124.78   	 -50.86		127.65   	 -30.52		
  6.41   	-22.28   	124.58   	 -96.64		127.53   	 -55.95		
  9.77   	-28.08   	124.19   	-152.59		127.30   	 -76.30		
 14.95   	-27.47   	123.58   	-208.54		127.00   	-101.73		
 13.43   	-26.25   	122.75   	-259.41		126.59   	-137.33		
 13.73   	-25.63   	121.71   	-300.10		126.04   	-162.77		
 16.48   	-19.53   	120.51   	-340.79		125.39   	-198.37		
 19.23   	-19.53   	119.15   	-366.22		124.60   	-228.89		
 20.45   	-18.92   	117.68   	-386.57		123.68   	-259.41		
 20.14   	-19.53   	116.13   	-386.57		122.64   	-289.93		
 19.84   	-22.58   	114.59   	-381.48		121.48   	-320.45		
 17.40   	-18.01   	113.06   	-356.05		120.20   	-340.79		
 18.01   	-17.40   	111.64   	-315.36		118.84   	-361.14		
 20.45   	-13.73   	110.38   	-269.58		117.40   	-356.05		
 22.89   	 -5.80   	109.30   	-213.63		115.97   	-356.05		
 22.58   	 -8.24   	108.44   	-157.68		114.55   	-340.79		
 20.75   	 -6.10   	107.81   	-101.73		113.18   	-315.36		
 20.45   	 -0.31   	107.41   	 -50.86		111.92   	-279.75		
 18.62   	 -9.16   	107.20   	 -15.26		110.80   	-244.15		
 19.53   	-10.38   	107.14   	   5.09		109.83   	-208.54		
 20.45   	 -7.02   	107.16   	   5.09		108.99   	-172.94		
 21.97   	-12.21   	107.18   	 -10.17		108.30   	-137.33		
 20.45   	-10.99   	107.14   	 -25.43		107.75   	-116.99		
 20.45   	 -3.36   	107.04   	 -61.04		107.28   	 -91.56		
 19.53   	 -2.44   	106.80   	 -86.47		106.92   	 -76.30		
 18.92   	 -2.44   	106.45   	-111.90		106.61   	 -66.12		
 21.06   	  2.44   	106.00   	-122.07		106.35   	 -55.95		
 23.50   	 -0.61   	105.51   	-127.16		106.12   	 -50.86		
 25.63   	 -3.36   	105.00   	-116.99		105.92   	 -50.86		
 24.72   	 -3.97   	104.54   	-101.73		105.72   	 -50.86		
 21.06   	 -6.41   	104.13   	 -76.30		105.51   	 -55.95		
 18.92   	 -8.24   	103.82   	 -61.04		105.29   	 -55.95		
 19.84   	 -5.80   	103.58   	 -40.69		105.07   	 -55.95		
 18.62   	 -7.93   	103.42   	 -30.52		104.84   	 -61.04		
 19.23   	-10.68   	103.30   	 -25.43		104.60   	 -66.12		
 20.75   	-10.68   	103.19   	 -35.61		104.33   	 -71.21		
 17.09   	-19.84   	103.05   	 -40.69		104.05   	 -71.21		
 18.62   	-21.36   	102.89   	 -66.12		103.76   	 -76.30		
 19.53   	-18.62   	102.62   	 -81.38		103.46   	 -76.30		
 18.92   	-19.84   	102.30   	 -96.64		103.15   	 -81.38		
 18.31   	-17.70   	101.91   	-111.90		102.83   	 -81.38		
 18.31   	-21.36   	101.46   	-122.07		102.50   	 -81.38		
 16.48   	-23.80   	100.98   	-127.16		102.18   	 -86.47		
 14.95   	-24.72   	100.47   	-127.16		101.83   	 -81.38		
 15.87   	-26.55   	 99.96   	-127.16		101.51   	 -91.56		
 14.34   	-20.75   	 99.45   	-122.07		101.14   	 -91.56		
 16.78   	-22.58   	 98.96   	-111.90		100.77   	 -91.56		
 17.70   	-27.47   	 98.51   	-111.90		100.41   	 -96.64		
 17.40   	-25.02   	 98.07   	-106.82		100.02   	-101.73		
 19.23   	-24.11   	 97.64   	-101.73		 99.61   	-106.82		
 18.01   	-19.84   	 97.23   	-101.73		 99.19   	-106.82		
 20.75   	-10.07   	 96.83   	-106.82		 98.76   	-111.90		
 22.28   	 -6.10   	 96.40   	-101.73		 98.31   	-106.82		
 21.67   	 -4.58   	 95.99   	-106.82		 97.88   	-111.90		
 24.11   	  2.14   	 95.56   	-106.82		 97.44   	-111.90		
 28.69   	 16.17   	 95.14   	-106.82		 96.99   	-111.90		
 32.96   	 34.18   	 94.71   	-106.82		 96.54   	-106.82		
 45.17   	 62.56   	 94.28   	-106.82		 96.11   	-111.90		
 56.76   	 89.42   	 93.86   	-101.73		 95.67   	-106.82		
 64.39   	110.17   	 93.45   	-101.73		 95.24   	-101.73		
 71.72   	126.04   	 93.04   	 -96.64		 94.83   	-106.82		
 74.16   	133.67   	 92.65   	 -96.64		 94.40   	-101.73		
 78.74   	145.87   	 92.27   	 -91.56		 94.00   	-101.73		
 80.26   	148.32   	 91.90   	 -91.56		 93.59   	 -96.64		
 81.18   	151.37   	 91.54   	 -86.47		 93.20   	-101.73		
 83.31   	148.62   	 91.19   	 -86.47		 92.80   	 -96.64		
 72.63   	117.80   	 90.84   	 -91.56		 92.41   	 -96.64		
 58.59   	 82.09   	 90.48   	 -86.47		 92.02   	 -96.64		
 46.69   	 40.28   	 90.13   	 -86.47		 91.64   	 -96.64		
 32.04   	  9.16   	 89.79   	 -86.47		 91.25   	 -91.56		
 21.06   	 -3.05   	 89.44   	 -91.56		 90.88   	 -91.56		
 21.36   	 -6.41   	 89.07   	 -86.47		 90.52   	 -91.56		
 19.84   	 -7.63   	 88.73   	 -86.47		 90.15   	 -86.47		
 15.26   	-21.97   	 88.38   	 -81.38		 89.81   	 -86.47		
 17.09   	-44.25   	 88.06   	 -81.38		 89.46   	 -81.38		
 14.95   	-66.53   	 87.73   	 -81.38		 89.13   	 -81.38		
 12.21   	-85.14   	 87.41   	 -71.21		 88.81   	 -81.38		
 13.12   	-97.05   	 87.12   	 -71.21		 88.48   	 -76.30		
 14.04   	-102.54   	 86.84   	 -71.21		 88.18   	 -76.30		
 17.40   	-100.10   	 86.55   	 -61.04		 87.87   	 -71.21		
 18.31   	-104.06   	 86.31   	 -66.12		 87.59   	 -71.21		
 25.02   	-103.15   	 86.04   	 -61.04		 87.30   	 -66.12		
 25.63   	-96.74   	 85.80   	 -61.04		 87.04   	 -71.21		
 22.89   	-93.69   	 85.55   	 -61.04		 86.75   	 -66.12		
 25.94   	-82.09   	 85.31   	 -66.12		 86.49   	 -61.04		
 26.25   	-68.97   	 85.05   	 -66.12		 86.25   	 -66.12		
 29.30   	-67.75   	 84.78   	 -71.21		 85.98   	 -66.12		
 32.35   	-77.21   	 84.50   	 -71.21		 85.72   	 -66.12		
 34.79   	-88.20   	 84.21   	 -76.30		 85.45   	 -66.12		
 36.93   	-96.13   	 83.91   	 -71.21		 85.19   	 -66.12		
 37.54   	-99.79   	 83.62   	 -76.30		 84.92   	 -66.12		
 35.71   	-93.69   	 83.32   	 -71.21		 84.66   	 -66.12		
 31.74   	-83.62   	 83.03   	 -71.21		 84.39   	 -66.12		
 25.94   	-81.48   	 82.75   	 -66.12		 84.13   	 -71.21		
 17.70   	-81.48   	 82.48   	 -66.12		 83.85   	 -66.12		
  9.77   	-82.70   	 82.22   	 -61.04		 83.58   	 -66.12		
  3.97   	-84.53   	 81.97   	 -55.95		 83.32   	 -66.12		
  2.75   	-83.31   	 81.75   	 -55.95		 83.05   	 -66.12		
  0.92   	-73.24   	 81.53   	 -50.86		 82.79   	 -61.04		
  2.44   	-63.48   	 81.32   	 -45.78		 82.54   	 -66.12		
  4.88   	-58.29   	 81.14   	 -45.78		 82.28   	 -61.04		
  1.22   	-54.02   	 80.96   	 -45.78		 82.03   	 -55.95		
 -0.92   	-60.73   	 80.77   	 -40.69		 81.81   	 -55.95		
  0.00   	-59.81   	 80.61   	 -40.69		 81.59   	 -50.86		
  1.53   	-56.15   	 80.45   	 -35.61		 81.38   	 -50.86		
  1.22   	-53.71   	 80.30   	 -35.61		 81.18   	 -45.78		
  4.58   	-47.00   	 80.16   	 -40.69		 81.00   	 -45.78		
  6.41   	-42.72   	 80.00   	 -40.69		 80.81   	 -45.78		
  6.41   	-43.95   	 79.84   	 -50.86		 80.63   	 -40.69		
  7.63   	-41.81   	 79.63   	 -50.86		 80.47   	 -45.78		
  8.85   	-20.45   	 79.43   	 -55.95		 80.28   	 -45.78		
  7.32   	 23.50   	 79.21   	 -61.04		 80.10   	 -45.78		
 20.14   	 88.20   	 78.96   	 -66.12		 79.92   	 -50.86		
 28.08   	209.35   	 78.70   	 -66.12		 79.71   	 -45.78		
 45.17   	372.92   	 78.43   	 -71.21		 79.53   	 -50.86		
 86.06   	545.96   	 78.15   	 -66.12		 79.33   	 -50.86		
121.15   	769.65   	 77.88   	 -61.04		 79.12   	 -50.86		
170.90   	995.48   	 77.64   	 -55.95		 78.92   	 -55.95		
249.94   	1138.92   	 77.42   	 -50.86		 78.70   	 -50.86		
330.20   	1212.46(R)	 77.21   	 -45.78		 78.49   	 -50.86		
373.54   	1095.58   	 77.03   	 -40.69		 78.29   	 -50.86		
314.03   	782.47   	 76.87   	 -40.69		 78.09   	 -50.86		
212.10   	384.83   	 76.70   	 -35.61		 77.88   	 -50.86		
 96.74   	 71.41   	 76.56   	 -40.69		 77.68   	 -50.86		
 31.43   	-170.59   	 76.40   	 -40.69		 77.48   	 -50.86		
 71.11   	-207.52   	 76.24   	 -40.69		 77.27   	 -50.86		
146.18   	-132.14   	 76.07   	 -50.86		 77.07   	 -50.86		
169.68   	-164.79   	 75.87   	 -50.86		 76.87   	 -50.86		
131.84   	-151.37   	 75.67   	 -55.95		 76.66   	 -50.86		
 75.68   	-160.83   	 75.44   	 -55.95		 76.46   	 -50.86		
 25.63   	-182.50   	 75.22   	 -50.86		 76.26   	 -50.86		
-11.60   	-129.09   	 75.01   	 -55.95		 76.05   	 -50.86		
-21.97   	-96.74   	 74.79   	 -45.78		 75.85   	 -50.86		
-12.82   	-81.79   	 74.61   	 -45.78		 75.65   	 -45.78		
-11.90   	-97.35   	 74.42   	 -35.61		 75.46   	 -45.78		
-14.34   	-101.01   	 74.28   	 -30.52		 75.28   	 -45.78		
 -9.77   	-96.74   	 74.16   	 -25.43		 75.10   	 -45.78		
 -9.16   	-88.50   	 74.06   	 -20.35		 74.91   	 -40.69		
-15.87   	-83.62   	 73.98   	 -10.17		 74.75   	 -35.61		
-14.65   	-81.79   	 73.94(D)	   5.09		 74.61   	 -35.61		
-11.29   	-83.31   	 73.96   	  20.35		 74.47   	 -25.43		
-11.60   	-83.92   	 74.04   	  45.78		 74.36   	 -15.26		
-14.65   	-83.31   	 74.22   	  86.47		 74.30   	  -5.09		
-15.26   	-79.04   	 74.57   	 127.16		 74.28(D)	  15.26		
-13.73   	-82.09   	 75.08   	 178.03		 74.34   	  30.52		
-12.51   	-82.09   	 75.79   	 223.80		 74.47   	  61.04		
-16.17   	-81.79   	 76.68   	 259.41		 74.71   	  86.47		
-18.01   	-81.18   	 77.72   	 284.84		 75.06   	 116.99		
-17.40   	-79.65   	 78.86   	 295.01		 75.52   	 142.42		
-18.62   	-83.62   	 80.04   	 289.93		 76.09   	 167.85		
-15.87   	-83.01   	 81.20   	 279.75		 76.76   	 193.29		
-18.01   	-84.84   	 82.32   	 269.58		 77.54   	 218.72		
-18.92   	-84.53   	 83.40   	 264.50		 78.41   	 239.06		
-15.87   	-82.70   	 84.46   	 269.58		 79.37   	 264.50		
-19.23   	-79.35   	 85.53   	 279.75		 80.43   	 284.84		
-17.40   	-74.77   	 86.65   	 295.01		 81.57   	 300.10		
-15.87   	-74.16   	 87.83   	 310.27		 82.77   	 320.45		
-18.92   	-73.85   	 89.07   	 320.45		 84.05   	 335.71		
-18.92   	-74.46   	 90.36   	 315.36		 85.39   	 345.88		
-20.14   	-75.99   	 91.62   	 305.19		 86.77   	 356.05		
-21.97   	-71.72   	 92.84   	 284.84		 88.20   	 366.22		
-22.58   	-71.11   	 93.98   	 269.58		 89.66   	 371.31		
-20.14   	-70.50   	 95.06   	 244.15		 91.15   	 376.40		
-22.28   	-74.16   	 96.03   	 228.89		 92.65   	 376.40		
-23.80   	-80.26   	 96.95   	 213.63		 94.16   	 381.48		
-21.67   	-79.96   	 97.80   	 203.46		 95.69   	 376.40		
-27.16   	-82.70   	 98.62   	 203.46		 97.19   	 376.40		
-28.38   	-81.18   	 99.43   	 203.46		 98.70   	 366.22		
-28.08   	-78.43   	100.24   	 218.72		100.16   	 361.14		
-32.04   	-80.26   	101.12   	 228.89		101.61   	 350.97		
