  I     	  II     	  AOp     	  AOp'		  AO     	  AO'		
 59.81   	383.00   	 96.15   	 178.03		 93.00   	 305.19		
 65.92   	399.78   	 96.87   	 172.94		 94.22   	 295.01		
 70.80   	413.21   	 97.56   	 162.77		 95.40   	 274.67		
 74.16   	422.97   	 98.21   	 162.77		 96.50   	 264.50		
 76.29   	429.08   	 98.86   	 152.59		 97.56   	 249.24		
 77.82   	431.82   	 99.47   	 147.51		 98.56   	 239.06		
 79.04   	431.82   	100.06   	 147.51		 99.51   	 223.80		
 79.35   	428.47   	100.65   	 142.42		100.41   	 213.63		
 78.13   	420.84   	101.22   	 132.25		101.26   	 198.37		
 75.07   	407.71   	101.75   	 127.16		102.05   	 183.11		
 70.50   	389.10   	102.26   	 116.99		102.79   	 178.03		
 65.61   	365.91   	102.73   	 101.73		103.50   	 157.68		
 61.34   	339.97   	103.13   	  86.47		104.13   	 147.51		
 57.98   	312.81   	103.48   	  66.12		104.72   	 127.16		
 55.24   	285.03   	103.74   	  40.69		105.23   	 116.99		
 52.19   	256.65   	103.91   	  20.35		105.70   	  96.64		
 49.13   	228.27   	103.99(S)	  -5.09		106.08   	  76.30		
 45.78   	200.50   	103.97   	 -35.61		106.39   	  61.04		
 43.64   	175.17   	103.82   	 -71.21		106.63   	  35.61		
 42.42   	152.28   	103.54   	 -96.64		106.77   	  15.26		
 42.42   	131.23   	103.15   	-132.25		106.84(S)	 -15.26		
 41.81   	111.69   	102.62   	-162.77		106.77   	 -30.52		
 40.59   	 92.77   	101.97   	-188.20		106.65   	 -61.04		
 39.06   	 74.46   	101.22   	-213.63		106.41   	 -86.47		
 37.54   	 57.98   	100.37   	-233.98		106.06   	-106.82		
 36.93   	 43.95   	 99.43   	-244.15		105.64   	-127.16		
 37.54   	 32.35   	 98.45   	-244.15		105.13   	-147.51		
 39.37   	 23.80   	 97.48   	-244.15		104.54   	-157.68		
 41.50   	 17.09   	 96.50   	-228.89		103.91   	-178.03		
 43.64   	 12.21   	 95.58   	-218.72		103.19   	-183.11		
 45.47   	  8.54   	 94.71   	-193.29		102.46   	-188.20		
 46.69   	  6.10   	 93.94   	-172.94		101.71   	-193.29		
 47.00   	  4.27   	 93.24   	-152.59		100.94   	-193.29		
 47.30   	  2.75   	 92.63   	-132.25		100.16   	-193.29		
 47.30   	  1.53   	 92.11   	-122.07		 99.39   	-188.20		
 48.22   	  0.61   	 91.62   	-106.82		 98.64   	-183.11		
 49.74   	  0.61   	 91.19   	-101.73		 97.90   	-183.11		
 51.27   	  1.53   	 90.78   	-101.73		 97.17   	-183.11		
 52.49   	  3.05   	 90.38   	-106.82		 96.44   	-172.94		
 53.71   	  5.19   	 89.95   	-106.82		 95.75   	-172.94		
 55.85   	  7.63   	 89.52   	-116.99		 95.06   	-162.77		
 58.59   	 10.68   	 89.05   	-116.99		 94.40   	-162.77		
 61.95   	 14.34   	 88.59   	-111.90		 93.75   	-157.68		
 64.70   	 18.31   	 88.14   	-106.82		 93.12   	-142.42		
 66.22   	 22.28   	 87.71   	-101.73		 92.55   	-142.42		
 67.14   	 25.94   	 87.30   	 -86.47		 91.98   	-127.16		
 68.05   	 30.52   	 86.96   	 -71.21		 91.47   	-116.99		
 69.58   	 35.40   	 86.67   	 -50.86		 91.01   	-106.82		
 71.72   	 41.20   	 86.47   	 -40.69		 90.58   	 -91.56		
 73.55   	 47.00   	 86.31   	 -20.35		 90.21   	 -86.47		
 75.07   	 52.19   	 86.23   	  -5.09		 89.87   	 -71.21		
 76.29   	 56.15   	 86.21   	   0.00		 89.58   	 -66.12		
 77.51   	 58.59   	 86.21   	   5.09		 89.32   	 -55.95		
 78.74   	 60.12   	 86.23   	  10.17		 89.09   	 -50.86		
 79.65   	 61.34   	 86.27   	  10.17		 88.89   	 -45.78		
 80.26   	 62.56   	 86.31   	  10.17		 88.71   	 -40.69		
 81.18   	 64.39   	 86.35   	   0.00		 88.54   	 -40.69		
 82.70   	 66.22   	 86.35   	   0.00		 88.38   	 -35.61		
 84.53   	 67.75   	 86.35   	 -15.26		 88.24   	 -40.69		
 86.06   	 68.66   	 86.29   	 -20.35		 88.08   	 -35.61		
 87.28   	 68.66   	 86.21   	 -35.61		 87.93   	 -40.69		
 87.59   	 68.66   	 86.06   	 -45.78		 87.77   	 -45.78		
 87.28   	 68.66   	 85.88   	 -66.12		 87.59   	 -40.69		
 87.28   	 69.27   	 85.62   	 -76.30		 87.43   	 -50.86		
 87.59   	 70.19   	 85.31   	 -96.64		 87.22   	 -55.95		
 88.81   	 70.80   	 84.92   	-111.90		 87.00   	 -55.95		
 90.03   	 70.80   	 84.48   	-127.16		 86.77   	 -66.12		
 90.64   	 69.27   	 83.97   	-147.51		 86.51   	 -71.21		
 90.03   	 66.22   	 83.38   	-157.68		 86.23   	 -81.38		
 88.20   	 62.87   	 82.75   	-162.77		 85.90   	 -86.47		
 86.06   	 59.20   	 82.10   	-167.85		 85.55   	 -96.64		
 83.62   	 56.76   	 81.42   	-172.94		 85.17   	-101.73		
 82.09   	 55.24   	 80.73   	-162.77		 84.76   	-106.82		
 81.18   	 54.02   	 80.08   	-152.59		 84.33   	-111.90		
 79.65   	 51.88   	 79.47   	-137.33		 83.89   	-111.90		
 77.51   	 48.52   	 78.92   	-116.99		 83.44   	-106.82		
 75.07   	 44.56   	 78.45   	 -96.64		 83.01   	-106.82		
 72.94   	 40.89   	 78.07   	 -76.30		 82.58   	-101.73		
 71.72   	 38.15   	 77.76   	 -55.95		 82.18   	 -96.64		
 71.11   	 36.01   	 77.54   	 -40.69		 81.79   	 -91.56		
 70.80   	 33.57   	 77.38   	 -25.43		 81.42   	 -81.38		
 69.27   	 30.21   	 77.27   	 -15.26		 81.10   	 -76.30		
 67.44   	 26.25   	 77.21   	  -5.09		 80.79   	 -71.21		
 65.31   	 22.58   	 77.19   	 -10.17		 80.51   	 -61.04		
 63.78   	 19.53   	 77.15   	  -5.09		 80.26   	 -55.95		
 62.87   	 17.09   	 77.13   	 -10.17		 80.04   	 -55.95		
 62.26   	 14.95   	 77.09   	 -10.17		 79.82   	 -45.78		
 61.95   	 13.73   	 77.05   	 -15.26		 79.63   	 -45.78		
 62.56   	 13.73   	 76.99   	 -20.35		 79.45   	 -40.69		
 63.48   	 15.26   	 76.91   	 -15.26		 79.29   	 -35.61		
 64.39   	 16.48   	 76.85   	 -20.35		 79.15   	 -30.52		
 63.78   	 15.26   	 76.76   	 -15.26		 79.02   	 -35.61		
 61.65   	 10.68   	 76.70   	 -15.26		 78.88   	 -25.43		
 57.68   	  4.27   	 76.64   	 -10.17		 78.78   	 -25.43		
 54.32   	 -1.22   	 76.60   	  -5.09		 78.68   	 -20.35		
 51.88   	 -4.27   	 76.58   	   0.00		 78.60   	 -15.26		
 50.66   	 -5.49   	 76.58   	   5.09		 78.53   	 -15.26		
 49.44   	 -6.10   	 76.60   	  10.17		 78.47   	 -10.17		
 47.30   	 -8.54   	 76.64   	   5.09		 78.43   	 -15.26		
 43.95   	-11.90   	 76.66   	   5.09		 78.37   	 -10.17		
 40.59   	-15.87   	 76.68   	   0.00		 78.33   	 -15.26		
 38.15   	-18.92   	 76.68   	 -10.17		 78.27   	 -10.17		
 36.62   	-21.67   	 76.64   	 -25.43		 78.23   	 -20.35		
 35.10   	-25.02   	 76.54   	 -35.61		 78.15   	 -25.43		
 33.26   	-28.99   	 76.40   	 -50.86		 78.05   	 -30.52		
 30.82   	-33.87   	 76.20   	 -66.12		 77.92   	 -35.61		
 28.69   	-38.15   	 75.93   	 -81.38		 77.78   	 -50.86		
 26.25   	-41.20   	 75.60   	 -96.64		 77.58   	 -50.86		
 23.50   	-43.64   	 75.22   	-106.82		 77.38   	 -61.04		
 20.75   	-45.47   	 74.79   	-111.90		 77.13   	 -71.21		
 18.01   	-47.30   	 74.34   	-116.99		 76.85   	 -71.21		
 15.87   	-48.83   	 73.88   	-116.99		 76.56   	 -81.38		
 14.65   	-50.05   	 73.41   	-116.99		 76.24   	 -86.47		
 14.34   	-50.66   	 72.94   	-106.82		 75.89   	 -81.38		
 13.43   	-51.27   	 72.51   	-106.82		 75.56   	 -86.47		
 11.29   	-53.10   	 72.09   	 -91.56		 75.22   	 -86.47		
  7.93   	-56.15   	 71.72   	 -81.38		 74.87   	 -81.38		
  3.66   	-59.81   	 71.39   	 -76.30		 74.55   	 -81.38		
  0.00   	-63.17   	 71.09   	 -61.04		 74.22   	 -76.30		
 -2.75   	-64.70   	 70.84   	 -50.86		 73.92   	 -71.21		
 -4.27   	-65.92   	 70.64   	 -40.69		 73.63   	 -66.12		
 -4.88   	-67.14   	 70.48   	 -40.69		 73.37   	 -66.12		
 -4.58   	-69.89   	 70.32   	 -30.52		 73.10   	 -55.95		
 -4.88   	-73.55   	 70.19   	 -30.52		 72.88   	 -55.95		
 -5.49   	-76.90   	 70.07   	 -30.52		 72.65   	 -50.86		
 -7.02   	-78.74   	 69.95   	 -35.61		 72.45   	 -50.86		
 -9.77   	-79.65   	 69.81   	 -35.61		 72.25   	 -50.86		
-12.21   	-80.26   	 69.66   	 -40.69		 72.04   	 -45.78		
-14.34   	-81.18   	 69.50   	 -40.69		 71.86   	 -45.78		
-15.87   	-83.01   	 69.34   	 -50.86		 71.68   	 -45.78		
-16.17   	-85.14   	 69.14   	 -50.86		 71.50   	 -50.86		
-16.78   	-86.67   	 68.93   	 -55.95		 71.29   	 -45.78		
-17.70   	-87.59   	 68.71   	 -55.95		 71.11   	 -45.78		
-19.23   	-88.50   	 68.48   	 -55.95		 70.93   	 -50.86		
-20.75   	-89.11   	 68.26   	 -55.95		 70.72   	 -45.78		
-22.28   	-90.03   	 68.04   	 -55.95		 70.54   	 -50.86		
-22.58   	-90.64   	 67.81   	 -61.04		 70.34   	 -50.86		
-21.97   	-90.64   	 67.57   	 -55.95		 70.13   	 -45.78		
-20.14   	-90.03   	 67.34   	 -61.04		 69.95   	 -55.95		
-18.62   	-88.81   	 67.10   	 -55.95		 69.73   	 -50.86		
-17.70   	-88.20   	 66.88   	 -55.95		 69.52   	 -50.86		
-18.31   	-88.50   	 66.65   	 -61.04		 69.32   	 -50.86		
-20.14   	-89.42   	 66.41   	 -50.86		 69.11   	 -55.95		
-22.28   	-90.33   	 66.21   	 -55.95		 68.89   	 -50.86		
-23.50   	-90.33   	 65.98   	 -55.95		 68.69   	 -50.86		
-24.11   	-89.42   	 65.76   	 -55.95		 68.48   	 -55.95		
-24.11   	-87.89   	 65.53   	 -55.95		 68.26   	 -55.95		
-24.11   	-86.36   	 65.31   	 -55.95		 68.04   	 -50.86		
-23.80   	-84.84   	 65.09   	 -55.95		 67.83   	 -55.95		
-23.50   	-83.92   	 64.86   	 -55.95		 67.61   	 -55.95		
-23.19   	-83.31   	 64.64   	 -61.04		 67.39   	 -61.04		
-23.50   	-83.31   	 64.39   	 -55.95		 67.14   	 -55.95		
-24.11   	-83.62   	 64.17   	 -61.04		 66.92   	 -55.95		
-24.72   	-84.23   	 63.93   	 -55.95		 66.69   	 -55.95		
-25.33   	-84.53   	 63.70   	 -50.86		 66.47   	 -50.86		
-25.94   	-84.53   	 63.50   	 -50.86		 66.27   	 -55.95		
-26.25   	-84.84   	 63.30   	 -50.86		 66.04   	 -55.95		
-27.16   	-85.45   	 63.09   	 -40.69		 65.82   	 -45.78		
-28.08   	-86.36   	 62.93   	 -40.69		 65.64   	 -50.86		
-28.69   	-86.36   	 62.77   	 -40.69		 65.43   	 -45.78		
-28.99   	-85.45   	 62.60   	 -35.61		 65.25   	 -45.78		
-28.69   	-83.62   	 62.46   	 -35.61		 65.07   	 -45.78		
-28.38   	-81.48   	 62.32   	 -30.52		 64.88   	 -40.69		
-28.99   	-79.65   	 62.20   	 -40.69		 64.72   	 -40.69		
-30.21   	-78.13   	 62.03   	 -35.61		 64.56   	 -40.69		
-31.43   	-76.60   	 61.89   	 -40.69		 64.39   	 -40.69		
-32.35   	-74.46   	 61.73   	 -45.78		 64.23   	 -35.61		
-32.35   	-72.02   	 61.55   	 -50.86		 64.09   	 -45.78		
-30.21   	-69.89   	 61.34   	 -50.86		 63.91   	 -40.69		
-26.55   	-66.83   	 61.14   	 -50.86		 63.74   	 -40.69		
-21.36   	-61.04   	 60.94   	 -50.86		 63.58   	 -40.69		
-15.87   	-50.35   	 60.73   	 -45.78		 63.42   	 -40.69		
-11.90   	-35.10   	 60.55   	 -50.86		 63.26   	 -40.69		
-10.38   	-19.53   	 60.35   	 -40.69		 63.09   	 -40.69		
-10.68   	 -8.85   	 60.18   	 -35.61		 62.93   	 -35.61		
-11.29   	 -5.80   	 60.04   	 -30.52		 62.79   	 -35.61		
-10.68   	 -7.63   	 59.92   	 -25.43		 62.64   	 -35.61		
 -7.93   	 -9.46   	 59.82   	 -25.43		 62.50   	 -30.52		
 -3.05   	 -7.93   	 59.71   	 -15.26		 62.38   	 -30.52		
  2.75   	 -5.49   	 59.65   	 -15.26		 62.26   	 -30.52		
  7.93   	 -8.54   	 59.59   	 -10.17		 62.14   	 -25.43		
 10.99   	-22.28   	 59.55   	 -10.17		 62.03   	 -25.43		
 10.68   	-44.86   	 59.51   	 -10.17		 61.93   	 -20.35		
  7.63   	-68.36   	 59.47   	 -15.26		 61.85   	 -25.43		
  3.36   	-83.01   	 59.41   	 -10.17		 61.75   	 -20.35		
 -0.31   	-84.23   	 59.37   	 -10.17		 61.67   	 -25.43		
 -1.53   	-74.77   	 59.33   	 -15.26		 61.57   	 -20.35		
 -1.22   	-62.26   	 59.27   	 -20.35		 61.49   	 -20.35		
 -0.61   	-54.32   	 59.19   	 -15.26		 61.40   	 -25.43		
 -0.92   	-51.88   	 59.12   	 -20.35		 61.30   	 -20.35		
 -3.05   	-51.57   	 59.04   	 -15.26		 61.22   	 -25.43		
 -7.02   	-49.74   	 58.98   	 -20.35		 61.12   	 -20.35		
-13.43   	-45.17   	 58.90   	 -20.35		 61.04   	 -20.35		
-21.97   	-41.50   	 58.82   	 -20.35		 60.96   	 -20.35		
-31.43   	-44.25   	 58.74   	 -15.26		 60.87   	 -25.43		
-39.98   	-56.46   	 58.68   	 -20.35		 60.77   	 -20.35		
-45.78   	-75.68   	 58.60   	 -20.35		 60.69   	 -20.35		
-47.61   	-95.21   	 58.51   	 -15.26		 60.61   	 -20.35		
-46.39   	-109.25   	 58.45   	 -20.35		 60.53   	 -20.35		
-43.95   	-114.14   	 58.37   	 -20.35		 60.45   	 -25.43		
-42.72   	-111.69   	 58.29   	 -20.35		 60.35   	 -20.35		
-43.33   	-106.81   	 58.21   	 -20.35		 60.26   	 -20.35		
-45.17   	-102.54   	 58.13   	 -20.35		 60.18   	 -25.43		
-46.39   	-100.40   	 58.05   	 -20.35		 60.08   	 -20.35		
-46.39   	-99.79   	 57.97   	 -20.35		 60.00   	 -25.43		
-46.08   	-99.18   	 57.88   	 -20.35		 59.90   	 -20.35		
-45.47   	-98.27   	 57.80   	 -20.35		 59.82   	 -20.35		
-45.17   	-96.44   	 57.72   	 -20.35		 59.74   	 -20.35		
-45.17   	-93.99   	 57.64   	 -15.26		 59.65   	 -20.35		
-45.17   	-90.94   	 57.58   	 -20.35		 59.57   	 -20.35		
-45.17   	-87.59   	 57.50   	 -20.35		 59.49   	 -25.43		
-45.47   	-84.84   	 57.42   	 -25.43		 59.39   	 -20.35		
-46.08   	-85.75   	 57.31   	 -20.35		 59.31   	 -20.35		
-47.61   	-92.16   	 57.23   	 -20.35		 59.23   	 -25.43		
-49.13   	-100.40   	 57.15   	 -25.43		 59.12   	 -20.35		
-50.35   	-97.66   	 57.05   	 -20.35		 59.04   	 -20.35		
-49.44   	-62.87   	 56.97   	 -25.43		 58.96   	 -25.43		
-43.33   	 26.25   	 56.87   	 -25.43		 58.86   	 -20.35		
-28.08   	182.19   	 56.76   	 -25.43		 58.78   	 -25.43		
 -0.31   	403.75   	 56.66   	 -25.43		 58.68   	 -25.43		
 39.98   	675.35   	 56.56   	 -25.43		 58.58   	 -20.35		
 89.11   	974.73   	 56.46   	 -30.52		 58.49   	 -25.43		
137.94   	1265.26   	 56.34   	 -61.04		 58.39   	 -55.95		
185.55   	1534.12(R)	 56.09   	 -35.61		 58.17   	 -25.43		
166.63   	1351.93   	 55.95   	 -30.52		 58.07   	 -25.43		
122.38   	951.23   	 55.83   	 -35.61		 57.97   	 -30.52		
 66.22   	446.47   	 55.69   	 -35.61		 57.84   	 -30.52		
 15.87   	  6.71   	 55.54   	 -35.61		 57.72   	 -25.43		
-17.70   	-243.53   	 55.40   	 -30.52		 57.62   	 -25.43		
-33.57   	-295.10   	 55.28   	 -25.43		 57.52   	 -30.52		
-39.06   	-235.90   	 55.18   	 -25.43		 57.40   	 -25.43		
-41.50   	-166.93   	 55.08   	 -25.43		 57.29   	 -25.43		
-44.56   	-135.50   	 54.97   	 -20.35		 57.19   	 -25.43		
-46.69   	-132.14   	 54.89   	 -20.35		 57.09   	 -20.35		
-46.08   	-128.17   	 54.81   	 -15.26		 57.01   	 -20.35		
-43.95   	-110.17   	 54.75   	 -20.35		 56.93   	 -25.43		
-43.03   	-86.36   	 54.67   	 -20.35		 56.83   	 -20.35		
-45.17   	-70.19   	 54.59   	 -15.26		 56.74   	 -20.35		
-49.74   	-65.31   	 54.53   	 -20.35		 56.66   	 -20.35		
-54.02   	-67.75   	 54.45   	 -20.35		 56.58   	 -20.35		
-55.85   	-71.72   	 54.36   	 -15.26		 56.50   	 -20.35		
-54.93   	-73.85   	 54.30   	 -20.35		 56.42   	 -25.43		
-52.19   	-72.02   	 54.22   	 -10.17		 56.32   	 -20.35		
-50.05   	-66.83   	 54.18(D)	   0.00		 56.24   	 -20.35		
-48.83   	-60.73   	 54.18   	   5.09		 56.15   	 -20.35		
-48.52   	-56.15   	 54.20   	  15.26		 56.07   	 -25.43		
-48.52   	-54.02   	 54.26   	  40.69		 55.97   	 -15.26		
-47.61   	-51.88   	 54.43   	  50.86		 55.91   	 -20.35		
-46.08   	-49.13   	 54.63   	  81.38		 55.83   	 -15.26		
-45.17   	-45.47   	 54.95   	 101.73		 55.77   	 -10.17		
-44.56   	-42.11   	 55.36   	 127.16		 55.73(D)	   0.00		
-44.86   	-39.67   	 55.87   	 157.68		 55.73   	   5.09		
-44.86   	-36.62   	 56.50   	 188.20		 55.75   	  25.43		
-44.25   	-32.96   	 57.25   	 223.80		 55.85   	  35.61		
-43.33   	-28.38   	 58.15   	 249.24		 55.99   	  61.04		
-42.42   	-23.50   	 59.15   	 279.75		 56.24   	  76.30		
-42.11   	-19.23   	 60.26   	 305.19		 56.54   	 111.90		
-43.03   	-15.56   	 61.49   	 330.62		 56.99   	 132.25		
-43.64   	-11.90   	 62.81   	 345.88		 57.52   	 162.77		
-43.03   	 -7.02   	 64.19   	 361.14		 58.17   	 193.29		
-40.89   	 -0.92   	 65.64   	 371.31		 58.94   	 223.80		
-38.15   	  7.02   	 67.12   	 366.22		 59.84   	 249.24		
-35.40   	 15.26   	 68.59   	 366.22		 60.83   	 279.75		
-33.26   	 23.50   	 70.05   	 350.97		 61.95   	 295.01		
-31.13   	 31.74   	 71.45   	 340.79		 63.13   	 315.36		
-28.38   	 40.59   	 72.82   	 325.53		 64.39   	 330.62		
-25.02   	 50.35   	 74.12   	 310.27		 65.72   	 340.79		
-21.36   	 61.65   	 75.36   	 300.10		 67.08   	 350.97		
-18.31   	 73.85   	 76.56   	 295.01		 68.48   	 361.14		
-15.56   	 86.06   	 77.74   	 300.10		 69.93   	 366.22		
-13.12   	 98.88   	 78.94   	 300.10		 71.39   	 371.31		
-10.07   	111.69   	 80.14   	 315.36		 72.88   	 381.48		
 -6.71   	125.12   	 81.40   	 320.45		 74.40   	 386.57		
 -2.44   	140.38   	 82.69   	 335.71		 75.95   	 391.66		
  2.44   	157.17   	 84.03   	 340.79		 77.52   	 401.83		
  7.32   	175.48   	 85.39   	 345.88		 79.12   	 406.92		
 12.21   	195.31   	 86.77   	 350.97		 80.75   	 406.92		
 17.09   	216.37   	 88.18   	 345.88		 82.38   	 406.92		
 21.97   	238.65   	 89.56   	 335.71		 84.01   	 412.00		
 27.16   	261.84   	 90.91   	 330.62		 85.66   	 406.92		
 32.65   	285.03   	 92.23   	 315.36		 87.28   	 401.83		
 38.15   	307.62   	 93.49   	 305.19		 88.89   	 391.66		
 43.95   	328.98   	 94.71   	 295.01		 90.46   	 391.66		
 49.74   	348.21   	 95.89   	 274.67		 92.02   	 371.31		
 55.54   	365.30   	 96.99   	 269.58		 93.51   	 366.22		
 61.04   	380.55   	 98.07   	 249.24		 94.97   	 350.97		
 65.61   	393.98   	 99.06   	 244.15		 96.38   	 330.62		
 68.97   	405.58   	100.04   	 223.80		 97.70   	 315.36		
 70.19   	414.43   	100.94   	 208.54		 98.96   	 300.10		
 69.58   	419.31   	101.77   	 198.37		100.16   	 279.75		
 66.83   	419.92   	102.56   	 178.03		101.28   	 264.50		
 63.48   	415.95   	103.28   	 162.77		102.34   	 244.15		
 59.81   	407.10   	103.93   	 137.33		103.32   	 218.72		
 56.15   	393.37   	104.48   	 127.16		104.19   	 208.54		
 51.88   	374.76   	104.98   	  96.64		105.03   	 183.11		
 46.69   	351.56   	105.37   	  81.38		105.76   	 167.85		
 40.28   	323.79   	105.70   	  61.04		106.43   	 147.51		
 32.35   	292.66   	105.94   	  40.69		107.02   	 127.16		
 23.80   	259.09   	106.10   	  20.35		107.53   	 111.90		
 15.26   	224.61   	106.18(S)	   0.00		107.98   	  96.64		
  7.32   	190.12   	106.18   	 -15.26		108.36   	  76.30		
  0.00   	156.25   	106.12   	 -35.61		108.67   	  55.95		
 -6.41   	123.60   	105.98   	 -55.95		108.89   	  45.78		
-11.90   	 92.47   	105.76   	 -71.21		109.07   	  25.43		
-17.40   	 62.87   	105.47   	 -91.56		109.18   	  10.17		
-22.58   	 34.48   	105.11   	-106.82		109.22(S)	 -10.17		
-27.47   	  7.93   	104.68   	-127.16		109.18   	 -25.43		
-31.74   	-16.17   	104.17   	-137.33		109.07   	 -40.69		
-35.71   	-37.54   	103.62   	-152.59		108.91   	 -61.04		
-38.45   	-54.93   	103.01   	-162.77		108.67   	 -76.30		
-40.89   	-69.27   	102.36   	-172.94		108.36   	 -96.64		
-42.42   	-81.48   	101.67   	-178.03		107.98   	-106.82		
-43.33   	-91.86   	100.96   	-183.11		107.55   	-127.16		
-43.95   	-101.01   	100.22   	-183.11		107.04   	-142.42		
-44.25   	-108.95   	 99.49   	-188.20		106.47   	-157.68		
-44.86   	-115.36   	 98.74   	-178.03		105.84   	-167.85		
-45.47   	-120.85   	 98.03   	-172.94		105.17   	-172.94		
-46.39   	-125.12   	 97.33   	-167.85		104.48   	-188.20		
-47.30   	-128.48   	 96.66   	-157.68		103.72   	-188.20		
-48.22   	-130.92   	 96.03   	-147.51		102.97   	-193.29		
-48.52   	-132.45   	 95.44   	-132.25		102.20   	-193.29		
-48.22   	-133.67   	 94.91   	-127.16		101.42   	-193.29		
-48.22   	-133.97   	 94.40   	-111.90		100.65   	-193.29		
-48.83   	-133.97   	 93.96   	-106.82		 99.88   	-183.11		
-49.74   	-133.97   	 93.53   	-101.73		 99.15   	-178.03		
-51.27   	-133.36   	 93.12   	 -91.56		 98.43   	-178.03		
-52.49   	-132.75   	 92.76   	 -91.56		 97.72   	-162.77		
-52.80   	-130.92   	 92.39   	 -86.47		 97.07   	-157.68		
-51.88   	-127.87   	 92.04   	 -86.47		 96.44   	-152.59		
-50.35   	-124.51   	 91.70   	 -86.47		 95.83   	-142.42		
-48.83   	-121.15   	 91.35   	 -81.38		 95.26   	-137.33		
-47.30   	-118.71   	 91.03   	 -76.30		 94.71   	-127.16		
-46.39   	-117.19   	 90.72   	 -76.30		 94.20   	-116.99		
-46.69   	-116.58   	 90.42   	 -71.21		 93.73   	-116.99		
-47.00   	-115.97   	 90.13   	 -71.21		 93.27   	-106.82		
-47.61   	-114.44   	 89.85   	 -66.12		 92.84   	-101.73		
-47.61   	-111.69   	 89.58   	 -61.04		 92.43   	 -91.56		
-47.00   	-108.64   	 89.34   	 -61.04		 92.06   	 -91.56		
-46.08   	-106.20   	 89.09   	 -66.12		 91.70   	 -86.47		
-46.08   	-104.37   	 88.83   	 -61.04		 91.35   	 -81.38		
-46.69   	-103.45   	 88.59   	 -71.21		 91.03   	 -76.30		
-47.61   	-102.54   	 88.30   	 -81.38		 90.72   	 -76.30		
-47.61   	-101.32   	 87.98   	 -81.38		 90.42   	 -76.30		
-45.78   	-98.88   	 87.65   	 -96.64		 90.11   	 -71.21		
-43.03   	-95.83   	 87.26   	-101.73		 89.83   	 -76.30		
-40.59   	-92.77   	 86.86   	-106.82		 89.52   	 -71.21		
-39.37   	-91.25   	 86.43   	-116.99		 89.24   	 -76.30		
-40.28   	-91.25   	 85.96   	-116.99		 88.93   	 -76.30		
-42.11   	-92.47   	 85.49   	-116.99		 88.63   	 -71.21		
-44.25   	-93.69   	 85.03   	-116.99		 88.34   	 -81.38		
-44.56   	-94.60   	 84.56   	-111.90		 88.02   	 -76.30		
-43.64   	-94.30   	 84.11   	-101.73		 87.71   	 -81.38		
-42.11   	-93.99   	 83.70   	 -96.64		 87.39   	 -76.30		
-40.59   	-93.99   	 83.32   	 -86.47		 87.08   	 -76.30		
-40.28   	-95.21   	 82.97   	 -76.30		 86.77   	 -81.38		
-40.89   	-97.05   	 82.66   	 -61.04		 86.45   	 -76.30		
-41.20   	-98.88   	 82.42   	 -55.95		 86.14   	 -71.21		
-41.20   	-99.79   	 82.20   	 -40.69		 85.86   	 -76.30		
-40.59   	-100.10   	 82.03   	 -40.69		 85.55   	 -71.21		
-39.67   	-100.10   	 81.87   	 -30.52		 85.27   	 -66.12		
-39.37   	-100.71   	 81.75   	 -35.61		 85.00   	 -71.21		
-39.67   	-102.84   	 81.61   	 -30.52		 84.72   	 -66.12		
-40.59   	-105.29   	 81.48   	 -30.52		 84.46   	 -66.12		
-41.50   	-107.73   	 81.36   	 -40.69		 84.19   	 -66.12		
-42.42   	-109.56   	 81.20   	 -40.69		 83.93   	 -66.12		
-42.72   	-110.78   	 81.04   	 -45.78		 83.66   	 -61.04		
-42.72   	-112.30   	 80.85   	 -55.95		 83.42   	 -66.12		
-42.72   	-113.83   	 80.63   	 -55.95		 83.15   	 -66.12		
-42.72   	-115.36   	 80.41   	 -55.95		 82.89   	 -66.12		
-42.72   	-117.19   	 80.18   	 -66.12		 82.62   	 -66.12		
-43.03   	-118.41   	 79.92   	 -61.04		 82.36   	 -61.04		
-43.33   	-119.63   	 79.67   	 -66.12		 82.12   	 -66.12		
-43.33   	-120.54   	 79.41   	 -66.12		 81.85   	 -66.12		
-43.03   	-121.46   	 79.15   	 -61.04		 81.59   	 -61.04		
-42.42   	-122.68   	 78.90   	 -66.12		 81.34   	 -66.12		
-41.81   	-124.51   	 78.64   	 -61.04		 81.08   	 -61.04		
-41.20   	-126.34   	 78.39   	 -61.04		 80.83   	 -61.04		
-40.28   	-128.17   	 78.15   	 -55.95		 80.59   	 -61.04		
-39.06   	-128.78   	 77.92   	 -61.04		 80.35   	 -55.95		
-37.84   	-128.78   	 77.68   	 -50.86		 80.12   	 -61.04		
-37.54   	-128.78   	 77.48   	 -55.95		 79.88   	 -55.95		
-38.76   	-129.39   	 77.25   	 -55.95		 79.65   	 -61.04		
-41.20   	-131.23   	 77.03   	 -55.95		 79.41   	 -55.95		
-43.95   	-133.67   	 76.81   	 -50.86		 79.19   	 -55.95		
-45.78   	-135.19   	 76.60   	 -55.95		 78.96   	 -55.95		
-46.08   	-135.80   	 76.38   	 -55.95		 78.74   	 -55.95		
-45.17   	-134.89   	 76.15   	 -55.95		 78.51   	 -50.86		
-43.64   	-133.36   	 75.93   	 -61.04		 78.31   	 -61.04		
