  I     	  II     	  LV     	  LV'		  FA     	  FA'		
-63.17   	-144.96   	 11.88   	  15.26		 84.17   	 -10.17		
-65.92   	-146.48   	 11.94   	  20.35		 84.13   	 -10.17		
-67.44   	-146.79   	 12.02   	  15.26		 84.09   	 -15.26		
-66.53   	-144.65   	 12.09   	  15.26		 84.03   	 -20.35		
-63.78   	-140.08   	 12.15   	  15.26		 83.95   	 -20.35		
-60.73   	-134.58   	 12.21   	  20.35		 83.87   	 -25.43		
-59.51   	-130.92   	 12.29   	  15.26		 83.76   	 -15.26		
-59.81   	-130.31   	 12.35   	  20.35		 83.70   	 -15.26		
-61.34   	-132.45   	 12.43   	  15.26		 83.64   	 -25.43		
-62.26   	-134.89   	 12.49   	  20.35		 83.54   	 -10.17		
-61.95   	-135.80   	 12.57   	  15.26		 83.50   	 -20.35		
-60.42   	-134.89   	 12.63   	  15.26		 83.42   	 -25.43		
-58.90   	-133.67   	 12.70   	  15.26		 83.32   	 -20.35		
-57.37   	-133.36   	 12.76   	  15.26		 83.23   	 -25.43		
-55.54   	-133.97   	 12.82   	  15.26		 83.13   	 -30.52		
-53.71   	-134.58   	 12.88   	  15.26		 83.01   	 -30.52		
-52.49   	-134.28   	 12.94   	  10.17		 82.89   	 -35.61		
-51.57   	-133.36   	 12.98   	  15.26		 82.75   	 -35.61		
-51.27   	-131.84   	 13.04   	  10.17		 82.60   	 -35.61		
-50.96   	-130.31   	 13.08   	  15.26		 82.46   	 -30.52		
-50.35   	-128.48   	 13.14   	  10.17		 82.34   	 -35.61		
-50.05   	-127.56   	 13.18   	  15.26		 82.20   	 -40.69		
-50.35   	-127.87   	 13.25   	  10.17		 82.03   	 -35.61		
-51.27   	-130.62   	 13.29   	  10.17		 81.89   	 -35.61		
-52.49   	-135.19   	 13.33   	  10.17		 81.75   	 -40.69		
-53.10   	-140.69   	 13.37   	  15.26		 81.59   	 -35.61		
-53.10   	-144.65   	 13.43   	  10.17		 81.44   	 -30.52		
-51.88   	-144.96   	 13.47   	  10.17		 81.32   	 -25.43		
-50.66   	-141.30   	 13.51   	  10.17		 81.22   	 -25.43		
-49.44   	-135.19   	 13.55   	  10.17		 81.12   	 -35.61		
-48.83   	-128.78   	 13.59   	  10.17		 80.98   	 -35.61		
-48.83   	-124.51   	 13.63   	  10.17		 80.83   	 -35.61		
-49.74   	-122.38   	 13.67   	  15.26		 80.69   	 -25.43		
-50.66   	-122.38   	 13.73   	  10.17		 80.59   	 -20.35		
-50.96   	-123.90   	 13.77   	   5.09		 80.51   	 -30.52		
-50.05   	-125.73   	 13.79   	  10.17		 80.39   	 -35.61		
-48.52   	-126.65   	 13.84   	  15.26		 80.24   	 -35.61		
-47.61   	-126.04   	 13.90   	  10.17		 80.10   	 -30.52		
-48.22   	-123.90   	 13.94   	  10.17		 79.98   	 -25.43		
-48.83   	-121.15   	 13.98   	  10.17		 79.88   	 -30.52		
-47.91   	-119.93   	 14.02   	  10.17		 79.76   	 -40.69		
-46.08   	-120.85   	 14.06   	  10.17		 79.59   	 -35.61		
-44.86   	-123.60   	 14.10   	  10.17		 79.45   	 -35.61		
-46.39   	-125.73   	 14.14   	  10.17		 79.31   	 -30.52		
-50.05   	-125.73   	 14.18   	  10.17		 79.19   	 -30.52		
-52.80   	-123.60   	 14.22   	  10.17		 79.06   	 -40.69		
-52.49   	-120.24   	 14.26   	  10.17		 78.90   	 -35.61		
-48.52   	-118.41   	 14.30   	  10.17		 78.76   	 -40.69		
-43.95   	-118.41   	 14.34   	   5.09		 78.60   	 -30.52		
-40.89   	-118.71   	 14.36   	  10.17		 78.47   	 -35.61		
-39.98   	-118.10   	 14.40   	  10.17		 78.33   	 -40.69		
-40.89   	-116.27   	 14.45   	  10.17		 78.17   	 -40.69		
-43.03   	-114.75   	 14.49   	  10.17		 78.01   	 -40.69		
-45.78   	-115.36   	 14.53   	   5.09		 77.84   	 -35.61		
-48.22   	-117.49   	 14.55   	  10.17		 77.70   	 -30.52		
-48.22   	-119.93   	 14.59   	   5.09		 77.58   	 -30.52		
-45.17   	-120.54   	 14.61   	  10.17		 77.46   	 -40.69		
-40.28   	-119.32   	 14.65   	   5.09		 77.29   	 -30.52		
-37.23   	-117.80   	 14.67   	   5.09		 77.17   	 -30.52		
-38.15   	-116.27   	 14.69   	  10.17		 77.05   	 -25.43		
-42.11   	-115.05   	 14.73   	   5.09		 76.95   	 -30.52		
-46.08   	-114.14   	 14.75   	   5.09		 76.83   	 -35.61		
-46.69   	-113.22   	 14.77   	   5.09		 76.68   	 -25.43		
-43.64   	-112.92   	 14.79   	   5.09		 76.58   	 -20.35		
-39.06   	-112.61   	 14.81   	   5.09		 76.50   	 -15.26		
-35.10   	-112.30   	 14.83   	   5.09		 76.44   	 -20.35		
-33.57   	-110.47   	 14.85   	   5.09		 76.36   	 -25.43		
-33.87   	-108.03   	 14.87   	   5.09		 76.26   	 -20.35		
-35.10   	-105.90   	 14.89   	   5.09		 76.17   	 -25.43		
-36.01   	-104.68   	 14.91   	   5.09		 76.07   	 -20.35		
-36.32   	-104.37   	 14.93   	   5.09		 75.99   	 -20.35		
-35.40   	-104.37   	 14.95   	   5.09		 75.91   	 -15.26		
-34.18   	-103.76   	 14.97   	   5.09		 75.85   	 -10.17		
-33.26   	-101.62   	 14.99   	   0.00		 75.81   	 -25.43		
-33.26   	-97.66   	 14.99   	   5.09		 75.71   	 -25.43		
-33.57   	-91.25   	 15.02   	   5.09		 75.60   	 -25.43		
-32.04   	-80.57   	 15.04   	   0.00		 75.50   	 -15.26		
-27.47   	-65.92   	 15.04   	   5.09		 75.44   	 -15.26		
-19.84   	-48.52   	 15.06   	   0.00		 75.38   	 -20.35		
-11.90   	-31.43   	 15.06   	   5.09		 75.30   	 -15.26		
 -6.71   	-18.31   	 15.08   	   5.09		 75.24   	 -20.35		
 -5.49   	-10.38   	 15.10   	   5.09		 75.16   	 -20.35		
 -7.93   	 -7.02   	 15.12   	   0.00		 75.08   	 -15.26		
-10.68   	 -7.32   	 15.12   	   5.09		 75.01   	 -10.17		
-10.99   	 -9.46   	 15.14   	   5.09		 74.97   	 -15.26		
 -7.63   	-11.60   	 15.16   	   5.09		 74.91   	 -20.35		
 -2.75   	-11.90   	 15.18   	   5.09		 74.83   	 -20.35		
  2.75   	 -7.32   	 15.20   	   5.09		 74.75   	 -20.35		
  8.24   	  3.66   	 15.22   	  10.17		 74.67   	 -15.26		
 15.26   	 17.40   	 15.26   	   5.09		 74.61   	 -10.17		
 24.41   	 26.25   	 15.28   	   5.09		 74.57   	 -10.17		
 34.79   	 21.97   	 15.30   	   5.09		 74.53   	 -15.26		
 42.11   	  2.14   	 15.32   	   5.09		 74.47   	 -15.26		
 43.64   	-27.77   	 15.34   	  10.17		 74.40   	 -15.26		
 39.37   	-55.85   	 15.38   	   5.09		 74.34   	 -15.26		
 32.35   	-71.11   	 15.40   	   5.09		 74.28   	 -10.17		
 26.25   	-70.80   	 15.42   	  10.17		 74.24   	 -10.17		
 20.75   	-61.04   	 15.46   	   5.09		 74.20   	 -10.17		
 13.43   	-52.80   	 15.48   	  10.17		 74.16   	 -15.26		
  2.14   	-53.71   	 15.52   	   5.09		 74.10   	 -15.26		
-12.82   	-65.31   	 15.54   	  10.17		 74.04   	 -15.26		
-27.16   	-83.31   	 15.58   	  10.17		 73.98   	 -10.17		
-36.32   	-101.32   	 15.63   	  10.17		 73.94   	 -10.17		
-38.76   	-113.83   	 15.67   	  10.17		 73.90   	 -10.17		
-36.32   	-120.54   	 15.71   	  15.26		 73.86   	 -15.26		
-31.74   	-122.38   	 15.77   	  20.35		 73.79   	 -15.26		
-27.47   	-120.85   	 15.85   	  20.35		 73.73   	 -25.43		
-24.72   	-118.10   	 15.93   	  25.43		 73.63   	 -15.26		
-24.11   	-114.75   	 16.03   	  30.52		 73.57   	 -15.26		
-25.02   	-111.69   	 16.15   	  35.61		 73.51   	 -15.26		
-27.47   	-109.86   	 16.30   	  40.69		 73.45   	 -20.35		
-31.43   	-110.78   	 16.46   	  40.69		 73.37   	 -10.17		
-36.32   	-114.75   	 16.62   	  50.86		 73.33   	 -15.26		
-42.42   	-122.99   	 16.83   	  50.86		 73.27   	 -15.26		
-51.57   	-138.55   	 17.03   	  55.95		 73.20   	 -20.35		
-66.22   	-165.41   	 17.25   	  61.04		 73.12   	 -20.35		
-86.36   	-204.47   	 17.50   	  66.12		 73.04   	 -15.26		
-108.34   	-248.72   	 17.76   	  66.12		 72.98   	 -20.35		
-121.46   	-281.37   	 18.03   	  76.30		 72.90   	 -15.26		
-109.56   	-278.93   	 18.33   	  81.38		 72.84   	 -15.26		
-56.15   	-223.08   	 18.66   	  86.47		 72.78   	 -15.26		
 48.83   	-107.73   	 19.00   	  91.56		 72.72   	 -15.26		
201.11   	 59.20   	 19.37   	 101.73		 72.65   	 -10.17		
377.81   	264.28   	 19.78   	 106.82		 72.61   	 -20.35		
538.94   	502.62   	 20.20   	 111.90		 72.53   	 -15.26		
640.56   	771.48   	 20.65   	 249.24		 72.47   	 -25.43		
564.88   	1233.83   	 21.65   	 132.25		 72.37   	 -15.26		
409.85   	1278.69(R)	 22.18(E)	 137.33		 72.31   	 -15.26		
234.99   	1134.64   	 22.73   	 137.33		 72.25   	 -25.43		
 85.14   	841.37   	 23.28   	 147.51		 72.15   	 -25.43		
-16.78   	508.12   	 23.87   	 152.59		 72.04   	 -20.35		
-76.90   	242.00   	 24.48   	 162.77		 71.96   	 -20.35		
-114.44   	 87.28   	 25.13   	 178.03		 71.88   	 -15.26		
-144.65   	 23.50   	 25.84   	 208.54		 71.82   	 -10.17		
-167.54   	  5.80   	 26.67   	 249.24		 71.78   	  -5.09		
-174.56   	  0.31   	 27.67   	 305.19		 71.76   	  -5.09		
-161.13   	 -5.19   	 28.89   	 371.31		 71.74   	   0.00		
-132.45   	-13.43   	 30.38   	 457.78		 71.74   	  10.17		
-101.01   	-29.30   	 32.21   	 549.34		 71.78   	  10.17		
-76.29   	-57.68   	 34.40   	 666.32		 71.82   	  10.17		
-61.65   	-93.69   	 37.07   	 778.23		 71.86   	   5.09		
-54.02   	-123.60   	 40.18   	 900.30		 71.88   	 -15.26		
-50.66   	-138.55   	 43.78   	1027.46		 71.82   	 -30.52		
-49.44   	-139.77   	 47.89   	1139.36		 71.70   	 -20.35		
-50.05   	-135.50   	 52.45   	1256.35		 71.62   	  -5.09		
-51.27   	-133.36   	 57.48   	1358.08		 71.60   	 -25.43		
-52.19   	-136.11   	 62.91   	1449.64		 71.50   	 -35.61		
-50.96   	-142.21   	 68.71   	1520.85		 71.35   	 -45.78		
-47.61   	-147.71   	 74.79   	1581.89		 71.17   	 -40.69		
-44.25   	-150.76   	 81.12   	1612.40		 71.01   	 -30.52		
-41.81   	-150.76   	 87.57   	1622.58		 70.88(D)	   0.00		
-40.89   	-150.15   	 94.06   	1607.32		 70.88   	  15.26		
-40.59   	-151.06   	100.49   	1556.45		 70.95   	  20.35		
-40.28   	-152.89   	106.71   	1485.24		 71.03   	  55.95		
-39.67   	-154.42   	112.65   	1393.69		 71.25   	 122.07		
-39.37   	-153.20   	118.23   	1276.70		 71.74   	 228.89		
-39.67   	-149.54   	123.34   	1154.62		 72.65   	 432.35		
-39.98   	-145.87   	127.95   	1017.29		 74.38   	 747.71		
-39.67   	-144.04   	132.02   	 890.13		 77.38   	1251.27		
-39.06   	-144.35   	135.58   	 762.97		 82.38   	1846.38		
-39.37   	-146.48   	138.64   	 640.89		 89.77   	2166.83		
-39.98   	-148.93   	141.20   	 528.99		 98.43   	1912.51		
-39.37   	-150.15   	143.32   	 437.43		106.08   	1297.04		
-36.32   	-149.54   	145.07   	 350.97		111.27   	 803.66		
-31.43   	-148.01   	146.47   	 289.93		114.49   	 701.93		
-27.47   	-146.18   	147.63   	 233.98		117.29   	 844.35		
-26.86   	-144.65   	148.57   	 213.63		120.67   	 956.25		
-28.99   	-142.82   	149.42   	 203.46		124.50   	 951.17		
-31.74   	-140.69   	150.23   	 213.63		128.30   	 920.65		
-32.96   	-138.55   	151.09   	 244.15		131.98   	 956.25		
-32.04   	-136.72   	152.06   	 284.84		135.81   	 971.51		
-29.91   	-135.19   	153.20   	 330.62		139.69   	1032.55		
-26.86   	-132.75   	154.53   	 371.31		143.82   	1180.06		
-23.19   	-129.09   	156.01   	 412.00		148.54   	1149.54		
-18.01   	-123.90   	157.66   	 437.43		153.14   	 956.25		
-12.51   	-118.71   	159.41   	 452.69		156.97   	 864.70		
 -8.85   	-114.75   	161.22   	 452.69		160.43   	 773.14		
 -8.85   	-112.61   	163.03   	 437.43		163.52   	 671.41		
-11.90   	-111.39   	164.78   	 406.92		166.20   	 651.07		
-16.78   	-110.78   	166.41   	 371.31		168.81   	 569.68		
-21.06   	-110.17   	167.89   	 330.62		171.09   	 442.52		
-21.97   	-108.64   	169.22   	 284.84		172.86   	 422.18		
-18.92   	-104.98   	170.36   	 233.98		174.55   	 442.52		
-13.43   	-99.18   	171.29   	 193.29		176.32   	 417.09		
 -7.63   	-92.47   	172.06   	 152.59		177.99   	 361.14		
 -4.88   	-86.06   	172.67   	 122.07		179.43   	 335.71		
 -7.02   	-82.09   	173.16   	  96.64		180.77   	 295.01		
-12.82   	-79.96   	173.55   	  71.21		181.95   	 233.98		
-18.92   	-78.13   	173.83   	  55.95		182.89   	 239.06		
-22.28   	-74.46   	174.06   	  45.78		183.84   	 223.80		
-21.67   	-67.44   	174.24   	  40.69		184.74   	 183.11		
-18.01   	-57.07   	174.40   	  35.61		185.47   	 152.59		
-13.73   	-45.17   	174.55   	  35.61		186.08   	 122.07		
-10.38   	-33.57   	174.69   	  30.52		186.57   	  96.64		
 -8.85   	-23.19   	174.81   	  25.43		186.96   	  81.38		
 -7.63   	-14.04   	174.91   	  15.26		187.28   	  66.12		
 -6.10   	 -5.49   	174.97(S)	   0.00		187.55   	  40.69		
 -2.75   	  3.36   	174.97   	 -10.17		187.71   	  15.26		
  1.53   	 11.90   	174.93   	 -35.61		187.77(S)	 -40.69		
  6.71   	 19.23   	174.79   	 -50.86		187.61   	 -91.56		
 12.21   	 24.72   	174.59   	 -81.38		187.24   	-111.90		
 17.40   	 27.77   	174.26   	-101.73		186.79   	-116.99		
 21.06   	 27.47   	173.85   	-122.07		186.33   	-137.33		
 21.97   	 23.80   	173.37   	-152.59		185.78   	-172.94		
 18.62   	 17.09   	172.76   	-167.85		185.09   	-203.46		
 11.90   	  8.85   	172.08   	-188.20		184.27   	-228.89		
  4.27   	  0.61   	171.33   	-208.54		183.36   	-274.67		
 -1.22   	 -6.41   	170.50   	-223.80		182.26   	-305.19		
 -3.05   	-13.12   	169.60   	-244.15		181.04   	-325.53		
 -1.83   	-19.53   	168.63   	-259.41		179.73   	-356.05		
 -0.61   	-26.25   	167.59   	-274.67		178.31   	-381.48		
 -1.53   	-32.04   	166.49   	-300.10		176.78   	-417.09		
 -3.66   	-35.40   	165.29   	-325.53		175.12   	-432.35		
 -6.10   	-36.93   	163.99   	-350.97		173.39   	-442.52		
 -7.02   	-36.93   	162.58   	-386.57		171.62   	-467.95		
 -6.10   	-37.54   	161.04   	-417.09		169.75   	-508.65		
 -4.58   	-39.06   	159.37   	-457.78		167.71   	-544.25		
 -3.36   	-40.89   	157.54   	-503.56		165.53   	-574.77		
 -2.44   	-42.11   	155.52   	-554.42		163.23   	-584.94		
 -2.44   	-41.20   	153.31   	-605.29		160.89   	-595.11		
 -4.27   	-38.76   	150.88   	-671.41		158.51   	-615.46		
 -7.93   	-36.62   	148.20   	-742.62		156.05   	-635.81		
-11.90   	-36.01   	145.23   	-813.83		153.51   	-666.32		
-13.43   	-36.93   	141.97   	-900.30		150.84   	-691.76		
-10.68   	-38.45   	138.37   	-976.60		148.08   	-671.41		
 -4.27   	-38.45   	134.47   	-1052.90		145.39   	-620.55		
  2.14   	-36.62   	130.25   	-1129.19		142.91   	-610.37		
  5.19   	-33.87   	125.74   	-1195.32		140.47   	-595.11		
  4.88   	-30.52   	120.96   	-1241.09		138.09   	-528.99		
  4.58   	-28.08   	115.99   	-1286.87		135.97   	-412.00		
  7.32   	-26.55   	110.84   	-1312.30		134.32   	-315.36		
 14.95   	-25.33   	105.59   	-1327.56		133.06   	-264.50		
 24.72   	-24.11   	100.28   	-1322.48		132.00   	-264.50		
 30.82   	-24.41   	 94.99   	-1317.39		130.95   	-289.93		
 27.16   	-31.74   	 89.72   	-1291.96		129.79   	-300.10		
  5.49   	-53.41   	 84.56   	-1256.35		128.59   	-284.84		
-41.20   	-96.13   	 79.53   	-1220.75		127.45   	-264.50		
-115.66   	-157.47   	 74.65   	-1174.97		126.39   	-228.89		
-211.49   	-225.22   	 69.95   	-1129.19		125.47   	-213.63		
-312.81   	-283.20   	 65.43   	-1073.24		124.62   	-198.37		
-399.78   	-316.16   	 61.14   	-1012.20		123.82   	-198.37		
-458.98   	-317.08   	 57.09   	-961.34		123.03   	-188.20		
-490.42   	-283.81   	 53.24   	-895.22		122.28   	-178.03		
-505.68   	-219.12   	 49.66   	-844.35		121.57   	-178.03		
-517.88   	-129.70   	 46.29   	-778.23		120.85   	-172.94		
-534.06   	-27.47   	 43.17   	-717.19		120.16   	-167.85		
-551.76   	 69.27   	 40.31   	-651.07		119.49   	-157.68		
-563.05   	142.52   	 37.70   	-595.11		118.86   	-142.42		
-559.69   	186.46   	 35.32   	-534.08		118.29   	-132.25		
-536.50   	210.27   	 33.18   	-473.04		117.76   	-116.99		
-491.94   	233.76   	 31.29   	-412.00		117.29   	-101.73		
-430.60   	268.55   	 29.64   	-366.22		116.89   	-101.73		
-364.69   	302.12   	 28.18   	-310.27		116.48   	-101.73		
-310.97   	303.65   	 26.94   	-269.58		116.07   	 -96.64		
-282.29   	248.41   	 25.86   	-228.89		115.69   	 -86.47		
-278.63   	139.77   	 24.94   	-188.20		115.34   	 -96.64		
-287.17   	 14.04   	 24.19   	-157.68		114.95   	 -96.64		
-289.92   	-81.79   	 23.56   	-116.99		114.57   	 -81.38		
-275.88   	-121.15   	 23.09   	 -81.38		114.24   	 -81.38		
-244.45   	-112.00   	 22.77   	 -45.78		113.92   	 -71.21		
-201.11   	-84.23   	 22.58   	 -10.17		113.63   	 -76.30		
-150.45   	-62.56   	 22.54   	  25.43		113.33   	 -76.30		
-94.60   	-52.49   	 22.64   	  61.04		113.02   	 -66.12		
-35.40   	-45.47   	 22.89   	 101.73		112.76   	 -66.12		
 21.67   	-32.35   	 23.30   	 152.59		112.49   	 -71.21		
 69.58   	-14.95   	 23.91   	 198.37		112.21   	 -76.30		
104.06   	 -2.14   	 24.70   	 254.32		111.90   	 -86.47		
124.82   	 -2.14   	 25.72   	 320.45		111.56   	 -76.30		
136.41   	-12.82   	 27.00   	 376.40		111.25   	 -66.12		
145.57   	-27.47   	 28.50   	 452.69		110.99   	 -71.21		
155.94   	-38.15   	 30.32   	 513.73		110.70   	 -66.12		
168.46   	-42.72   	 32.37   	 579.86		110.44   	 -76.30		
180.36   	-43.95   	 34.69   	 640.89		110.13   	 -86.47		
189.21   	-46.69   	 37.25   	 691.76		109.79   	 -96.64		
196.23   	-51.27   	 40.02   	 737.54		109.40   	 -96.64		
203.25   	-52.49   	 42.97   	 778.23		109.01   	 -96.64		
212.10   	-43.64   	 46.08   	 808.75		108.63   	 -86.47		
221.56   	-21.67   	 49.32   	 824.00		108.28   	 -76.30		
228.27   	  7.63   	 52.61   	 834.18		107.98   	 -66.12		
231.02   	 33.57   	 55.95   	 834.18		107.71   	 -61.04		
230.10   	 48.83   	 59.29   	 829.09		107.47   	 -71.21		
228.88   	 55.54   	 62.60   	 813.83		107.18   	 -91.56		
230.41   	 62.26   	 65.86   	 798.57		106.82   	 -86.47		
235.90   	 76.60   	 69.05   	 773.14		106.47   	 -76.30		
245.36   	 96.74   	 72.15   	 752.79		106.16   	 -66.12		
256.96   	116.27   	 75.16   	 717.19		105.90   	 -61.04		
268.25   	129.70   	 78.03   	 691.76		105.66   	 -55.95		
278.32   	139.16   	 80.79   	 656.15		105.43   	 -50.86		
288.09   	150.45   	 83.42   	 630.72		105.23   	 -45.78		
300.60   	168.15   	 85.94   	 590.03		105.05   	 -50.86		
317.69   	191.96   	 88.30   	 554.42		104.84   	 -50.86		
338.75   	216.98   	 90.52   	 523.90		104.64   	 -61.04		
359.80   	239.56   	 92.61   	 478.13		104.39   	 -61.04		
378.11   	259.70   	 94.53   	 442.52		104.15   	 -55.95		
393.37   	278.63   	 96.30   	 396.74		103.93   	 -66.12		
407.71   	299.07   	 97.88   	 356.05		103.66   	 -55.95		
425.11   	321.66   	 99.31   	 305.19		103.44   	 -40.69		
445.56   	345.76   	100.53   	 269.58		103.28   	 -35.61		
466.61   	370.18   	101.61   	 218.72		103.13   	 -15.26		
484.62   	393.98   	102.48   	 172.94		103.07   	 -10.17		
498.35   	415.65   	103.17   	 132.25		103.03   	   5.09		
507.81   	434.57   	103.70   	  91.56		103.05   	  20.35		
513.92   	451.36   	104.07   	  55.95		103.13   	  20.35		
517.27   	466.00   	104.29   	  15.26		103.21   	  20.35		
517.58   	478.82   	104.35   	 -20.35		103.30   	  15.26		
515.14   	489.20   	104.27   	 -45.78		103.36   	  15.26		
509.03   	495.61   	104.09   	 -81.38		103.42   	  15.26		
497.44   	496.52   	103.76   	-106.82		103.48   	   5.09		
478.21   	489.81   	103.34   	-132.25		103.50   	  -5.09		
452.27   	474.55   	102.81   	-157.68		103.48   	 -10.17		
422.67   	450.74   	102.18   	-178.03		103.44   	 -15.26		
393.98   	420.84   	101.46   	-203.46		103.38   	 -25.43		
367.43   	388.49   	100.65   	-223.80		103.28   	 -30.52		
341.49   	355.83   	 99.76   	-254.32		103.15   	 -50.86		
313.42   	324.71   	 98.74   	-274.67		102.95   	 -61.04		
282.59   	294.80   	 97.64   	-310.27		102.71   	 -81.38		
250.24   	265.50   	 96.40   	-340.79		102.38   	 -86.47		
219.42   	236.21   	 95.04   	-376.40		102.03   	-101.73		
191.65   	206.91   	 93.53   	-406.92		101.63   	-101.73		
165.41   	179.14   	 91.90   	-442.52		101.22   	-116.99		
140.38   	152.89   	 90.13   	-473.04		100.75   	-142.42		
115.97   	129.09   	 88.24   	-503.56		100.18   	-157.68		
 92.77   	106.81   	 86.23   	-534.08		 99.55   	-162.77		
 72.33   	 86.67   	 84.09   	-559.51		 98.90   	-162.77		
 54.63   	 68.36   	 81.85   	-579.86		 98.25   	-172.94		
 40.59   	 52.49   	 79.53   	-600.20		 97.56   	-178.03		
 29.60   	 39.67   	 77.13   	-610.37		 96.85   	-167.85		
 21.67   	 29.30   	 74.69   	-620.55		 96.17   	-142.42		
 15.26   	 20.75   	 72.21   	-630.72		 95.60   	-137.33		
  8.54   	 13.12   	 69.68   	-630.72		 95.06   	-142.42		
  0.31   	  6.10   	 67.16   	-635.81		 94.49   	-147.51		
 -9.77   	 -1.22   	 64.62   	-630.72		 93.90   	-116.99		
-19.23   	 -9.46   	 62.10   	-625.63		 93.43   	 -61.04		
-25.94   	-17.40   	 59.59   	-620.55		 93.18   	 -15.26		
-28.08   	-25.02   	 57.11   	-615.46		 93.12   	 -25.43		
-27.47   	-30.82   	 54.65   	-605.29		 93.02   	 -91.56		
-27.16   	-34.79   	 52.23   	-590.03		 92.65   	-137.33		
-28.99   	-36.93   	 49.87   	-579.86		 92.11   	-142.42		
-32.04   	-38.45   	 47.55   	-564.60		 91.54   	-111.90		
-34.48   	-39.37   	 45.29   	-549.34		 91.09   	 -81.38		
-34.79   	-40.59   	 43.09   	-528.99		 90.76   	 -55.95		
-33.26   	-42.72   	 40.98   	-508.65		 90.54   	 -76.30		
-31.43   	-45.78   	 38.94   	-488.30		 90.23   	 -91.56		
-29.91   	-48.52   	 36.99   	-473.04		 89.87   	-111.90		
-28.99   	-50.05   	 35.10   	-447.61		 89.42   	-111.90		
-29.30   	-50.35   	 33.31   	-427.26		 88.97   	-111.90		
-31.74   	-51.57   	 31.60   	-401.83		 88.52   	 -91.56		
-36.62   	-55.85   	 29.99   	-381.48		 88.16   	 -81.38		
-42.11   	-62.56   	 28.46   	-361.14		 87.83   	 -76.30		
-45.47   	-70.19   	 27.02   	-335.71		 87.53   	 -61.04		
-44.86   	-75.68   	 25.68   	-315.36		 87.28   	 -55.95		
-41.50   	-77.82   	 24.41   	-289.93		 87.06   	 -55.95		
-38.45   	-77.21   	 23.26   	-269.58		 86.84   	 -71.21		
-37.23   	-75.68   	 22.18   	-254.32		 86.55   	 -66.12		
-38.15   	-74.46   	 21.16   	-228.89		 86.29   	 -45.78		
-38.76   	-74.16   	 20.24   	-213.63		 86.10   	 -45.78		
-38.76   	-75.68   	 19.39   	-193.29		 85.92   	 -50.86		
-37.84   	-79.65   	 18.62   	-178.03		 85.72   	 -50.86		
-38.15   	-85.45   	 17.90   	-157.68		 85.51   	 -45.78		
-40.59   	-91.55   	 17.27   	-142.42		 85.33   	 -35.61		
-45.17   	-95.83   	 16.70   	-132.25		 85.19   	 -35.61		
-49.74   	-97.05   	 16.17   	-111.90		 85.05   	 -40.69		
-53.10   	-96.13   	 15.73   	 -96.64		 84.88   	 -45.78		
-53.41   	-94.30   	 15.34   	 -86.47		 84.70   	 -40.69		
-50.66   	-93.08   	 14.99   	 -76.30		 84.54   	 -35.61		
-46.69   	-93.08   	 14.69   	 -66.12		 84.39   	 -25.43		
-43.64   	-94.30   	 14.43   	 -55.95		 84.29   	 -25.43		
-43.95   	-95.83   	 14.20   	 -45.78		 84.19   	 -25.43		
-46.69   	-96.74   	 14.02   	 -35.61		 84.09   	 -25.43		
-49.74   	-96.74   	 13.88   	 -30.52		 83.99   	 -25.43		
-50.35   	-95.83   	 13.75   	 -20.35		 83.89   	 -20.35		
-47.91   	-94.91   	 13.67   	 -10.17		 83.80   	 -15.26		
-44.56   	-94.91   	 13.63   	  -5.09		 83.74   	 -15.26		
-43.03   	-95.83   	 13.61(D)	   0.00		 83.68   	 -15.26		
-45.17   	-97.66   	 13.61   	   0.00		 83.62   	 -25.43		
-49.74   	-100.40   	 13.61   	   5.09		 83.52   	 -35.61		
-53.41   	-102.54   	 13.63   	  10.17		 83.38   	 -25.43		
-54.32   	-103.15   	 13.67   	   5.09		 83.28   	 -30.52		
-52.49   	-101.93   	 13.69   	   0.00		 83.15   	 -15.26		
-50.05   	-100.40   	 13.69   	   0.00		 83.09   	 -15.26		
-49.74   	-99.79   	 13.69   	   0.00		 83.03   	 -25.43		
-51.57   	-100.71   	 13.69   	   0.00		 82.93   	 -35.61		
-52.49   	-102.54   	 13.69   	  -5.09		 82.79   	 -40.69		
-49.44   	-104.37   	 13.67   	  -5.09		 82.62   	 -35.61		
-42.72   	-104.98   	 13.65   	  -5.09		 82.48   	 -35.61		
-36.01   	-103.76   	 13.63   	   0.00		 82.34   	 -30.52		
-34.48   	-102.84   	 13.63   	   0.00		 82.22   	 -25.43		
-39.67   	-102.84   	 13.63   	   0.00		 82.12   	 -25.43		
-48.83   	-104.68   	 13.63   	   5.09		 82.01   	 -25.43		
-57.07   	-107.42   	 13.65   	  10.17		 81.91   	 -35.61		
-60.42   	-109.25   	 13.69   	  10.17		 81.77   	 -40.69		
-58.90   	-109.25   	 13.73   	  10.17		 81.61   	 -40.69		
-54.02   	-107.42   	 13.77   	  15.26		 81.44   	 -35.61		
-48.52   	-104.98   	 13.84   	  10.17		 81.30   	 -35.61		
-44.86   	-103.45   	 13.88   	  15.26		 81.16   	 -35.61		
-43.95   	-103.15   	 13.94   	  10.17		 81.02   	 -25.43		
-46.08   	-104.06   	 13.98   	  15.26		 80.92   	 -30.52		
-48.83   	-104.68   	 14.04   	  10.17		 80.79   	 -35.61		
-50.96   	-104.98   	 14.08   	  10.17		 80.65   	 -25.43		
