  I     	  II     	  AOp     	  AOp'		  CH2     	  CH2'		
-140.08   	-86.36   	 55.30   	 -40.69		 57.01   	 -45.78		
-151.67   	-87.59   	 55.14   	 -50.86		 56.83   	 -50.86		
-151.67   	-59.20   	 54.93   	 -45.78		 56.62   	 -55.95		
-166.93   	-43.64   	 54.75   	 -50.86		 56.40   	 -66.12		
-203.25   	-37.84   	 54.55   	 -50.86		 56.13   	 -66.12		
-182.80   	  2.75   	 54.34   	 -55.95		 55.87   	 -66.12		
-149.23   	  7.93   	 54.12   	 -50.86		 55.61   	 -71.21		
-98.88   	 33.57   	 53.92   	 -55.95		 55.32   	 -61.04		
-15.87   	108.64   	 53.69   	 -55.95		 55.08   	 -55.95		
 62.56   	185.24   	 53.47   	 -50.86		 54.85   	 -50.86		
176.70   	295.41   	 53.27   	 -50.86		 54.65   	 -40.69		
338.75   	453.49   	 53.06   	 -50.86		 54.49   	 -30.52		
545.35   	676.57   	 52.86   	 -91.56		 54.36   	 -55.95		
737.30   	957.64(R)	 52.49   	 -40.69		 54.14   	 -20.35		
664.98   	905.46   	 52.33   	 -40.69		 54.06   	 -20.35		
468.14   	677.49   	 52.17   	 -35.61		 53.98   	 -20.35		
204.77   	437.93   	 52.02   	 -35.61		 53.90   	 -25.43		
 10.38   	224.61   	 51.88   	 -35.61		 53.79   	 -20.35		
-130.92   	 74.16   	 51.74   	 -30.52		 53.71   	 -25.43		
-209.66   	-18.01   	 51.62   	 -35.61		 53.61   	 -35.61		
-241.70   	-113.53   	 51.47   	 -30.52		 53.47   	 -30.52		
-252.08   	-177.00   	 51.35   	 -35.61		 53.35   	 -30.52		
-235.60   	-180.05   	 51.21   	 -30.52		 53.22   	 -35.61		
-215.76   	-159.00   	 51.09   	 -35.61		 53.08   	 -40.69		
-176.70   	-145.87   	 50.95   	 -30.52		 52.92   	 -45.78		
-170.90   	-147.09   	 50.82   	 -35.61		 52.74   	 -45.78		
-195.31   	-125.43   	 50.68   	 -25.43		 52.55   	 -45.78		
-210.57   	-92.47   	 50.58   	 -30.52		 52.37   	 -35.61		
-216.67   	-67.14   	 50.46   	 -20.35		 52.23   	 -25.43		
-179.14   	-51.27   	 50.38   	 -10.17		 52.13   	 -20.35		
-147.71   	-64.09   	 50.34   	  -5.09		 52.04   	 -10.17		
-156.25   	-84.53   	 50.32(D)	  20.35		 52.00   	 -20.35		
-164.49   	-81.18   	 50.40   	  35.61		 51.92   	  -5.09		
-171.20   	-65.61   	 50.54   	  66.12		 51.90   	  25.43		
-183.41   	-64.70   	 50.80   	 101.73		 52.00   	  71.21		
-173.34   	-61.65   	 51.21   	 132.25		 52.29   	 152.59		
-174.87   	-74.16   	 51.74   	 183.11		 52.90   	 254.32		
-181.88   	-66.83   	 52.47   	 223.80		 53.92   	 381.48		
-163.27   	-49.74   	 53.37   	 264.50		 55.44   	 534.08		
-162.66   	-57.98   	 54.43   	 315.36		 57.58   	 666.32		
-162.35   	-50.66   	 55.69   	 350.97		 60.24   	 773.14		
-176.39   	-68.97   	 57.09   	 386.57		 63.34   	 829.09		
-181.88   	-92.47   	 58.64   	 417.09		 66.65   	 839.26		
-176.39   	-83.62   	 60.30   	 437.43		 70.01   	 839.26		
-177.92   	-89.11   	 62.05   	 452.69		 73.37   	 818.92		
-166.93   	-88.81   	 63.87   	 452.69		 76.64   	 752.79		
-184.63   	-76.29   	 65.68   	 452.69		 79.65   	 671.41		
-185.24   	-73.55   	 67.49   	 442.52		 82.34   	 569.68		
-184.63   	-76.90   	 69.26   	 427.26		 84.62   	 447.61		
-195.92   	-80.26   	 70.97   	 417.09		 86.41   	 412.00		
-190.73   	-79.35   	 72.63   	 406.92		 88.06   	 396.74		
-187.38   	-88.81   	 74.26   	 401.83		 89.64   	 396.74		
-167.54   	-87.59   	 75.87   	 401.83		 91.23   	 574.77		
-155.03   	-75.99   	 77.48   	 412.00		 93.53   	 773.14		
-170.29   	-78.43   	 79.12   	 422.18		 96.62   	 752.79		
-173.95   	-59.81   	 80.81   	 447.61		 99.63   	 615.46		
-190.43   	-53.41   	 82.60   	 473.04		102.10   	 574.77		
-182.50   	-46.39   	 84.50   	 503.56		104.39   	 717.19		
-148.93   	-29.60   	 86.51   	 523.90		107.26   	 824.00		
-139.77   	-37.23   	 88.61   	 549.34		110.56   	 844.35		
-136.72   	-33.26   	 90.80   	 564.60		113.94   	 813.83		
-146.18   	-26.55   	 93.06   	 569.68		117.19   	 625.63		
-162.66   	-23.19   	 95.34   	 574.77		119.69   	 452.69		
-159.91   	 -3.97   	 97.64   	 559.51		121.51   	 422.18		
-150.45   	  8.24   	 99.88   	 544.25		123.19   	 406.92		
-139.16   	 20.75   	102.05   	 518.82		124.82   	 330.62		
-120.54   	 49.44   	104.13   	 493.39		126.14   	 233.98		
-110.78   	 62.26   	106.10   	 452.69		127.08   	 152.59		
-109.86   	 72.33   	107.91   	 422.18		127.69   	  25.43		
-89.42   	 92.16   	109.60   	 391.66		127.79   	 -96.64		
-66.22   	 99.49   	111.17   	 366.22		127.41   	-172.94		
-66.22   	 99.49   	112.63   	 340.79		126.71   	-137.33		
-50.66   	131.23   	114.00   	 315.36		126.16   	 249.24		
-58.29   	147.40   	115.26   	 300.10		127.16   	 666.32		
-76.29   	146.48   	116.46   	 284.84		129.83   	 498.47		
-68.36   	170.90   	117.60   	 274.67		131.82   	-178.03		
-70.19   	164.49   	118.70   	 259.41		131.11   	-544.25		
-56.15   	155.94   	119.74   	 249.24		128.93   	 147.51		
-38.45   	163.27   	120.73   	 239.06		129.52   	1057.98		
-44.86   	149.84   	121.69   	 233.98		133.75   	 701.93		
-53.10   	138.24   	122.62   	 223.80		136.56   	-249.24		
-59.51   	136.72   	123.52   	 218.72		135.56   	-508.65		
-88.81   	115.66   	124.39   	 213.63		133.53   	 -30.52		
-103.15   	 98.57   	125.25   	 203.46		133.41   	 788.40		
-104.37   	 92.77   	126.06   	 198.37		136.56   	 803.66		
-120.54   	 57.37   	126.86   	 183.11		139.78   	 -10.17		
-119.32   	 40.28   	127.59   	 167.85		139.73   	-183.11		
-122.68   	 29.60   	128.26   	 147.51		139.00   	  45.78		
-140.69   	  0.31   	128.85   	 132.25		139.19   	-279.75		
-133.67   	 -3.36   	129.38   	 106.82		138.07   	-457.78		
-128.78   	 -8.85   	129.81   	  86.47		136.24   	-122.07		
-126.04   	-17.40   	130.15   	  71.21		135.75   	  66.12		
-114.14   	-21.67   	130.44   	  50.86		136.01   	 -81.38		
-137.63   	-52.49   	130.64   	  30.52		135.69   	-157.68		
-176.70   	-72.33   	130.76   	  10.17		135.06   	 -66.12		
-186.46   	-86.36   	130.80(S)	   0.00		134.79   	 -50.86		
-195.01   	-94.91   	130.80   	 -15.26		134.59   	-147.51		
-185.24   	-90.03   	130.74   	 -30.52		134.00   	-152.59		
-167.85   	-96.74   	130.62   	 -35.61		133.39   	 -66.12		
-158.69   	-97.96   	130.48   	 -50.86		133.12   	 -71.21		
-163.27   	-102.23   	130.27   	 -61.04		132.84   	-157.68		
-154.42   	-94.60   	130.03   	 -71.21		132.21   	-157.68		
-168.15   	-98.88   	129.75   	 -81.38		131.58   	-122.07		
-181.58   	-109.56   	129.42   	 -91.56		131.09   	-188.20		
-167.85   	-99.79   	129.05   	-101.73		130.34   	-239.06		
-167.24   	-101.93   	128.65   	-116.99		129.38   	-203.46		
-154.72   	-95.52   	128.18   	-132.25		128.57   	-172.94		
-134.89   	-83.01   	127.65   	-147.51		127.87   	-213.63		
-139.77   	-92.16   	127.06   	-162.77		127.02   	-274.67		
-159.00   	-97.35   	126.41   	-183.11		125.92   	-335.71		
-173.03   	-97.35   	125.68   	-208.54		124.58   	-366.22		
-173.65   	-93.99   	124.84   	-223.80		123.11   	-376.40		
-176.70   	-97.05   	123.95   	-249.24		121.61   	-406.92		
-159.91   	-98.88   	122.95   	-274.67		119.98   	-442.52		
-129.70   	-85.14   	121.85   	-300.10		118.21   	-473.04		
-126.65   	-86.06   	120.65   	-320.45		116.32   	-508.65		
-138.55   	-88.20   	119.37   	-345.88		114.28   	-544.25		
-155.94   	-80.26   	117.99   	-366.22		112.11   	-579.86		
-160.83   	-77.82   	116.52   	-386.57		109.79   	-595.11		
-160.22   	-77.51   	114.97   	-401.83		107.41   	-610.37		
-147.71   	-70.19   	113.37   	-412.00		104.96   	-590.03		
-135.19   	-74.46   	111.72   	-412.00		102.60   	-539.16		
-149.54   	-89.11   	110.07   	-406.92		100.45   	-498.47		
-159.30   	-70.50   	108.44   	-406.92		 98.45   	-427.26		
-162.35   	-55.54   	106.82   	-391.66		 96.74   	-325.53		
-170.90   	-62.56   	105.25   	-376.40		 95.44   	-239.06		
-160.52   	-57.07   	103.74   	-356.05		 94.49   	-203.46		
-158.69   	-74.16   	102.32   	-340.79		 93.67   	-172.94		
-152.89   	-89.72   	100.96   	-315.36		 92.98   	-152.59		
-138.85   	-69.58   	 99.69   	-305.19		 92.37   	-127.16		
-132.45   	-55.85   	 98.47   	-279.75		 91.86   	-111.90		
-129.09   	-50.96   	 97.35   	-269.58		 91.41   	-101.73		
-134.28   	-49.74   	 96.28   	-254.32		 91.01   	-111.90		
-146.48   	-54.32   	 95.26   	-239.06		 90.56   	-127.16		
-154.11   	-61.65   	 94.30   	-233.98		 90.05   	-137.33		
-163.27   	-65.61   	 93.37   	-218.72		 89.50   	-152.59		
-157.78   	-63.48   	 92.49   	-208.54		 88.89   	-147.51		
-160.52   	-77.51   	 91.66   	-203.46		 88.30   	-152.59		
-141.60   	-62.26   	 90.84   	-193.29		 87.69   	-147.51		
-115.05   	-44.25   	 90.07   	-183.11		 87.10   	-147.51		
-131.23   	-49.44   	 89.34   	-178.03		 86.51   	-142.42		
-128.78   	-30.52   	 88.63   	-167.85		 85.94   	-147.51		
-145.26   	-44.56   	 87.95   	-162.77		 85.35   	-137.33		
-180.05   	-68.05   	 87.30   	-152.59		 84.80   	-137.33		
-156.25   	-65.92   	 86.69   	-147.51		 84.25   	-122.07		
-129.09   	-72.63   	 86.10   	-142.42		 83.76   	-111.90		
-115.66   	-69.27   	 85.53   	-137.33		 83.32   	-106.82		
-113.22   	-67.14   	 84.98   	-132.25		 82.89   	 -96.64		
-136.41   	-66.83   	 84.46   	-132.25		 82.50   	-101.73		
-157.47   	-62.87   	 83.93   	-122.07		 82.10   	-111.90		
-168.46   	-60.73   	 83.44   	-122.07		 81.65   	-106.82		
-172.42   	-67.75   	 82.95   	-122.07		 81.22   	-101.73		
-138.85   	-61.34   	 82.46   	-116.99		 80.81   	 -96.64		
-129.09   	-64.39   	 81.99   	-116.99		 80.43   	 -91.56		
-138.85   	-79.04   	 81.53   	-116.99		 80.06   	 -96.64		
-128.17   	-67.44   	 81.06   	-111.90		 79.67   	 -91.56		
-125.43   	-54.02   	 80.61   	-111.90		 79.31   	 -91.56		
-136.11   	-66.53   	 80.16   	-106.82		 78.94   	 -91.56		
-132.14   	-57.98   	 79.74   	-106.82		 78.58   	 -91.56		
-122.99   	-54.93   	 79.31   	-106.82		 78.21   	 -81.38		
-136.11   	-80.26   	 78.88   	-101.73		 77.88   	 -86.47		
-141.60   	-75.99   	 78.47   	-101.73		 77.54   	 -96.64		
-136.72   	-66.53   	 78.07   	 -96.64		 77.15   	 -96.64		
-129.39   	-67.75   	 77.68   	 -96.64		 76.76   	 -86.47		
-132.75   	-72.94   	 77.29   	-101.73		 76.42   	 -86.47		
-140.69   	-72.63   	 76.89   	 -91.56		 76.07   	 -96.64		
-136.41   	-82.40   	 76.52   	 -96.64		 75.69   	 -96.64		
-133.67   	-93.99   	 76.13   	 -96.64		 75.30   	 -91.56		
-140.69   	-93.69   	 75.75   	 -96.64		 74.93   	-101.73		
-143.43   	-97.35   	 75.36   	 -91.56		 74.53   	 -91.56		
-143.43   	-96.44   	 74.99   	 -96.64		 74.16   	 -96.64		
-161.13   	-96.44   	 74.61   	 -96.64		 73.77   	-101.73		
-153.81   	-84.23   	 74.22   	 -96.64		 73.37   	-101.73		
-120.85   	-65.92   	 73.83   	 -96.64		 72.96   	 -86.47		
-119.32   	-76.90   	 73.45   	 -96.64		 72.61   	 -86.47		
-106.81   	-73.24   	 73.06   	 -96.64		 72.27   	 -96.64		
-110.78   	-87.89   	 72.68   	 -96.64		 71.88   	 -81.38		
-156.25   	-116.58   	 72.29   	 -96.64		 71.56   	 -71.21		
-170.29   	-121.77   	 71.90   	 -96.64		 71.27   	 -86.47		
-173.95   	-144.35   	 71.52   	 -96.64		 70.93   	 -96.64		
-164.18   	-155.64   	 71.13   	 -96.64		 70.54   	 -81.38		
-133.97   	-163.27   	 70.74   	 -96.64		 70.21   	 -76.30		
-112.00   	-173.95   	 70.36   	 -91.56		 69.91   	 -86.47		
-119.32   	-178.83   	 69.99   	 -96.64		 69.56   	 -81.38		
-141.30   	-173.95   	 69.60   	 -91.56		 69.24   	 -81.38		
-147.09   	-174.26   	 69.24   	 -91.56		 68.91   	 -81.38		
-135.19   	-168.46   	 68.87   	 -91.56		 68.59   	 -76.30		
-119.02   	-152.28   	 68.50   	 -91.56		 68.28   	 -71.21		
-104.68   	-162.35   	 68.14   	 -86.47		 68.00   	 -76.30		
-96.13   	-151.37   	 67.79   	 -86.47		 67.69   	 -71.21		
-50.05   	-101.62   	 67.45   	 -81.38		 67.41   	 -66.12		
-39.67   	-89.42   	 67.12   	 -81.38		 67.14   	 -66.12		
-34.79   	-68.36   	 66.80   	 -81.38		 66.88   	 -71.21		
-45.47   	-57.37   	 66.47   	 -81.38		 66.59   	 -61.04		
-112.92   	-101.62   	 66.14   	 -76.30		 66.35   	 -55.95		
-151.98   	-122.38   	 65.84   	 -76.30		 66.12   	 -66.12		
-150.45   	-109.86   	 65.53   	 -76.30		 65.86   	 -55.95		
-118.41   	-110.17   	 65.23   	 -71.21		 65.64   	 -50.86		
-108.03   	-116.88   	 64.94   	 -66.12		 65.43   	 -55.95		
-131.84   	-122.68   	 64.68   	 -71.21		 65.21   	 -50.86		
-126.04   	-121.77   	 64.39   	 -61.04		 65.00   	 -50.86		
-124.21   	-122.38   	 64.15   	 -66.12		 64.80   	 -50.86		
-133.36   	-120.54   	 63.89   	 -61.04		 64.60   	 -55.95		
-111.39   	-98.27   	 63.64   	 -61.04		 64.37   	 -55.95		
-97.35   	-100.10   	 63.40   	 -55.95		 64.15   	 -55.95		
-120.54   	-103.76   	 63.17   	 -55.95		 63.93   	 -50.86		
-109.86   	-86.36   	 62.95   	 -55.95		 63.72   	 -50.86		
-99.49   	-86.36   	 62.73   	 -55.95		 63.52   	 -55.95		
-108.34   	-90.03   	 62.50   	 -50.86		 63.30   	 -55.95		
-122.38   	-93.08   	 62.30   	 -55.95		 63.07   	 -50.86		
-125.43   	-101.01   	 62.08   	 -50.86		 62.87   	 -50.86		
-119.63   	-104.68   	 61.87   	 -55.95		 62.67   	 -45.78		
-111.69   	-87.59   	 61.65   	 -50.86		 62.48   	 -35.61		
-125.12   	-82.09   	 61.44   	 -50.86		 62.34   	 -35.61		
-146.79   	-76.90   	 61.24   	 -55.95		 62.20   	 -35.61		
-139.77   	-60.42   	 61.02   	 -50.86		 62.05   	 -30.52		
-149.23   	-79.35   	 60.81   	 -50.86		 61.93   	 -40.69		
-142.52   	-96.74   	 60.61   	 -55.95		 61.77   	 -45.78		
-112.00   	-78.43   	 60.39   	 -55.95		 61.59   	 -50.86		
-100.40   	-76.29   	 60.16   	 -55.95		 61.38   	 -55.95		
-90.64   	-69.58   	 59.94   	 -61.04		 61.16   	 -61.04		
-86.06   	-56.15   	 59.69   	 -55.95		 60.92   	 -61.04		
-118.41   	-72.63   	 59.47   	 -61.04		 60.67   	 -55.95		
-153.50   	-81.79   	 59.23   	 -55.95		 60.45   	 -61.04		
-137.33   	-61.34   	 59.00   	 -61.04		 60.20   	 -55.95		
-119.02   	-58.90   	 58.76   	 -61.04		 59.98   	 -50.86		
-84.84   	-50.96   	 58.51   	 -55.95		 59.78   	 -50.86		
-77.82   	-48.83   	 58.29   	 -55.95		 59.57   	 -50.86		
-125.12   	-70.50   	 58.07   	 -55.95		 59.37   	 -61.04		
-143.74   	-76.29   	 57.84   	 -55.95		 59.12   	 -50.86		
-120.85   	-67.44   	 57.62   	 -50.86		 58.92   	 -55.95		
-92.16   	-59.81   	 57.42   	 -50.86		 58.70   	 -61.04		
-94.60   	-61.34   	 57.21   	 -50.86		 58.45   	 -55.95		
-113.53   	-64.70   	 57.01   	 -45.78		 58.23   	 -45.78		
-134.58   	-64.39   	 56.83   	 -50.86		 58.05   	 -35.61		
-150.45   	-60.73   	 56.62   	 -45.78		 57.90   	 -40.69		
-123.90   	-46.08   	 56.44   	 -45.78		 57.74   	 -35.61		
-89.42   	-29.91   	 56.26   	 -45.78		 57.60   	 -40.69		
-103.76   	-24.11   	 56.07   	 -45.78		 57.44   	 -35.61		
-164.49   	-30.52   	 55.89   	 -45.78		 57.29   	 -35.61		
-203.86   	-13.73   	 55.71   	 -45.78		 57.15   	 -40.69		
-184.02   	 30.52   	 55.52   	 -45.78		 56.99   	 -45.78		
-149.23   	 68.97   	 55.34   	 -50.86		 56.81   	 -45.78		
-57.07   	122.07   	 55.14   	 -45.78		 56.62   	 -45.78		
 64.70   	195.62   	 54.95   	 -50.86		 56.44   	 -40.69		
153.50   	287.78   	 54.75   	 -50.86		 56.28   	 -40.69		
282.29   	411.38   	 54.55   	 -50.86		 56.11   	 -45.78		
470.89   	614.32   	 54.34   	 -45.78		 55.93   	 -45.78		
663.45   	842.29   	 54.16   	 -96.64		 55.75   	 -81.38		
785.22   	1001.59(R)	 53.77   	 -50.86		 55.42   	 -40.69		
663.45   	849.00   	 53.57   	 -45.78		 55.26   	 -50.86		
411.38   	570.37   	 53.39   	 -45.78		 55.06   	 -45.78		
161.13   	333.56   	 53.20   	 -40.69		 54.87   	 -35.61		
-11.90   	134.89   	 53.04   	 -45.78		 54.73   	 -45.78		
-127.26   	 56.15   	 52.86   	 -40.69		 54.55   	 -40.69		
-175.78   	 -8.85   	 52.70   	 -45.78		 54.38   	 -35.61		
-188.90   	-68.66   	 52.51   	 -40.69		 54.24   	 -35.61		
-191.65   	-72.02   	 52.35   	 -35.61		 54.10   	 -35.61		
-210.27   	-107.73   	 52.21   	 -40.69		 53.96   	 -30.52		
-187.07   	-89.11   	 52.04   	 -40.69		 53.83   	 -35.61		
-168.46   	-74.46   	 51.88   	 -35.61		 53.69   	 -35.61		
-162.96   	-83.62   	 51.74   	 -35.61		 53.55   	 -45.78		
-139.16   	-66.22   	 51.60   	 -30.52		 53.37   	 -40.69		
-128.78   	-22.58   	 51.47   	 -30.52		 53.20   	 -45.78		
-109.25   	  3.05   	 51.35   	 -25.43		 53.02   	 -45.78		
-105.59   	 -8.54   	 51.25   	 -10.17		 52.84   	 -45.78		
-118.71   	-21.06   	 51.21(D)	   0.00		 52.65   	 -40.69		
-149.23   	-44.25   	 51.21   	  15.26		 52.49   	 -30.52		
-189.82   	-67.75   	 51.27   	  45.78		 52.37   	  -5.09		
-189.51   	-53.71   	 51.45   	  71.21		 52.35   	  30.52		
-180.36   	-41.20   	 51.74   	 106.82		 52.47   	  96.64		
-155.03   	-47.30   	 52.17   	 147.51		 52.86   	 183.11		
-140.38   	-61.34   	 52.76   	 193.29		 53.59   	 300.10		
-140.69   	-55.85   	 53.53   	 239.06		 54.79   	 432.35		
-118.41   	-33.87   	 54.49   	 284.84		 56.52   	 584.94		
-132.14   	-44.56   	 55.63   	 330.62		 58.86   	 712.10		
-124.21   	-32.65   	 56.95   	 361.14		 61.71   	 803.66		
-137.94   	-30.82   	 58.39   	 396.74		 64.92   	 844.35		
-162.35   	-63.78   	 59.98   	 422.18		 68.30   	 788.40		
-154.72   	-65.61   	 61.67   	 437.43		 71.45   	 742.62		
-161.13   	-59.51   	 63.42   	 442.52		 74.42   	 798.57		
-163.57   	-61.04   	 65.19   	 442.52		 77.62   	 793.49		
-154.42   	-57.37   	 66.96   	 437.43		 80.79   	 651.07		
-149.84   	-52.19   	 68.71   	 422.18		 83.40   	 518.82		
-152.28   	-57.68   	 70.40   	 412.00		 85.47   	 432.35		
-151.67   	-62.26   	 72.04   	 401.83		 87.20   	 401.83		
-162.35   	-75.07   	 73.65   	 396.74		 88.81   	 386.57		
-179.75   	-82.40   	 75.24   	 396.74		 90.36   	 467.95		
-157.78   	-65.61   	 76.83   	 401.83		 92.23   	 737.54		
-135.80   	-67.14   	 78.43   	 422.18		 95.18   	 874.87		
-92.77   	-44.56   	 80.12   	 442.52		 98.68   	 686.67		
-92.16   	-30.52   	 81.89   	 467.95		101.42   	 549.34		
-136.72   	-51.27   	 83.76   	 493.39		103.62   	 818.92		
-160.52   	-42.42   	 85.74   	 508.65		106.90   	1037.64		
-194.40   	-33.87   	 87.77   	 528.99		111.05   	 661.24		
-197.45   	-27.16   	 89.89   	 539.16		113.69   	 335.71		
-162.66   	-13.43   	 92.04   	 544.25		115.04   	 452.69		
-140.38   	-10.38   	 94.22   	 539.16		116.85   	 518.82		
-127.87   	 -5.80   	 96.38   	 534.08		118.92   	 386.57		
-113.22   	 -3.97   	 98.51   	 518.82		120.47   	 269.58		
-96.13   	 21.06   	100.59   	 503.56		121.55   	 233.98		
-89.72   	 42.42   	102.60   	 488.30		122.48   	 279.75		
-85.14   	 49.44   	104.56   	 462.87		123.60   	 300.10		
-57.07   	104.06   	106.41   	 447.61		124.80   	 279.75		
-59.51   	132.14   	108.20   	 427.26		125.92   	 340.79		
-76.90   	145.57   	109.91   	 401.83		127.28   	 391.66		
-59.51   	180.05   	111.52   	 386.57		128.85   	 162.77		
-72.94   	155.33   	113.06   	 361.14		129.50   	-198.37		
-67.44   	130.62   	114.51   	 340.79		128.71   	 -25.43		
-30.82   	134.28   	115.87   	 315.36		128.61   	 610.37		
-24.72   	140.38   	117.13   	 300.10		131.05   	 712.10		
-39.06   	150.15   	118.33   	 284.84		133.90   	 167.85		
-43.03   	166.63   	119.47   	 259.41		134.57   	-442.52		
-34.18   	179.14   	120.51   	 244.15		132.80   	-111.90		
-36.93   	167.54   	121.48   	 233.98		132.35   	 712.10		
-41.20   	155.03   	122.42   	 218.72		135.20   	 152.59		
-48.52   	141.60   	123.30   	 218.72		135.81   	-401.83		
-67.75   	113.53   	124.17   	 208.54		134.20   	 305.19		
-62.26   	104.06   	125.00   	 208.54		135.42   	 422.18		
-37.84   	 89.72   	125.84   	 203.46		137.11   	 356.05		
-57.37   	 60.42   	126.65   	 198.37		138.53   	 488.30		
-81.79   	 47.91   	127.45   	 188.20		140.49   	   0.00		
-94.91   	 39.67   	128.20   	 178.03		140.49   	-228.89		
-110.78   	 13.12   	128.91   	 157.68		139.57   	 -10.17		
-79.04   	  9.46   	129.54   	 137.33		139.53   	-122.07		
-75.38   	 -9.77   	130.09   	 116.99		139.04   	-284.84		
-107.73   	-53.71   	130.56   	 101.73		137.90   	-193.29		
-134.58   	-68.66   	130.97   	  71.21		137.13   	-111.90		
-153.50   	-69.27   	131.25   	  55.95		136.68   	-106.82		
-127.56   	-64.70   	131.47   	  40.69		136.26   	-116.99		
-112.61   	-71.41   	131.64   	  20.35		135.79   	 -81.38		
-106.81   	-85.14   	131.72   	   5.09		135.46   	 -35.61		
-120.24   	-103.76   	131.74(S)	  -5.09		135.32   	 -71.21		
-160.83   	-125.12   	131.72   	 -15.26		135.04   	-101.73		
-166.32   	-117.49   	131.66   	 -25.43		134.63   	 -81.38		
-163.57   	-108.03   	131.56   	 -35.61		134.30   	 -91.56		
-137.94   	-106.51   	131.41   	 -45.78		133.94   	-116.99		
-114.75   	-115.36   	131.23   	 -55.95		133.47   	-127.16		
-128.48   	-135.19   	131.01   	 -71.21		132.96   	-132.25		
-134.58   	-133.06   	130.72   	 -86.47		132.43   	-167.85		
-133.06   	-131.23   	130.38   	 -96.64		131.76   	-172.94		
-136.72   	-127.26   	129.99   	-116.99		131.07   	-193.29		
-147.40   	-130.92   	129.52   	-137.33		130.29   	-244.15		
-131.84   	-126.04   	128.97   	-157.68		129.32   	-295.01		
-136.72   	-112.61   	128.34   	-178.03		128.14   	-330.62		
-155.03   	-119.63   	127.63   	-203.46		126.82   	-330.62		
-127.87   	-101.62   	126.82   	-223.80		125.49   	-376.40		
-120.85   	-100.10   	125.92   	-244.15		123.99   	-422.18		
-131.84   	-128.78   	124.94   	-274.67		122.30   	-437.43		
-119.93   	-120.85   	123.84   	-300.10		120.55   	-488.30		
-120.24   	-116.27   	122.64   	-320.45		118.60   	-559.51		
-129.09   	-125.43   	121.36   	-345.88		116.36   	-569.68		
-137.63   	-114.44   	119.98   	-366.22		114.08   	-539.16		
-131.84   	-96.44   	118.51   	-391.66		111.92   	-564.60		
-121.46   	-98.88   	116.95   	-401.83		109.66   	-625.63		
-115.36   	-99.18   	115.34   	-417.09		107.16   	-625.63		
-117.49   	-88.81   	113.67   	-417.09		104.66   	-584.94		
-150.15   	-104.98   	112.00   	-427.26		102.32   	-554.42		
-160.22   	-108.03   	110.29   	-417.09		100.10   	-488.30		
-158.08   	-92.47   	108.63   	-412.00		 98.15   	-386.57		
-151.06   	-103.76   	106.98   	-401.83		 96.60   	-305.19		
-122.99   	-102.54   	105.37   	-386.57		 95.38   	-264.50		
-126.04   	-101.62   	103.82   	-371.31		 94.32   	-228.89		
-145.87   	-101.32   	102.34   	-356.05		 93.41   	-203.46		
-142.21   	-99.49   	100.92   	-335.71		 92.59   	-203.46		
-139.47   	-102.84   	 99.57   	-325.53		 91.78   	-208.54		
-139.47   	-98.88   	 98.27   	-305.19		 90.95   	-203.46		
-115.36   	-96.44   	 97.05   	-289.93		 90.13   	-172.94		
-101.93   	-84.53   	 95.89   	-274.67		 89.44   	-137.33		
-107.12   	-71.41   	 94.79   	-264.50		 88.89   	-127.16		
-120.24   	-73.24   	 93.73   	-249.24		 88.38   	-147.51		
-137.94   	-75.07   	 92.74   	-233.98		 87.79   	-142.42		
-136.72   	-90.03   	 91.80   	-218.72		 87.22   	-137.33		
-127.26   	-101.62   	 90.93   	-213.63		 86.67   	-137.33		
-114.75   	-99.49   	 90.07   	-198.37		 86.12   	-142.42		
-112.00   	-104.98   	 89.28   	-188.20		 85.55   	-106.82		
-133.97   	-109.56   	 88.52   	-178.03		 85.13   	 -96.64		
-145.87   	-106.81   	 87.81   	-172.94		 84.74   	-137.33		
-130.31   	-113.83   	 87.12   	-162.77		 84.19   	-152.59		
-117.19   	-112.61   	 86.47   	-157.68		 83.58   	-116.99		
-113.83   	-96.13   	 85.84   	-157.68		 83.11   	-127.16		
-122.68   	-98.57   	 85.21   	-147.51		 82.60   	-122.07		
-133.06   	-100.71   	 84.62   	-152.59		 82.12   	-116.99		
-137.02   	-105.90   	 84.01   	-142.42		 81.65   	-137.33		
-127.26   	-120.85   	 83.44   	-147.51		 81.10   	-127.16		
-102.23   	-119.63   	 82.85   	-142.42		 80.59   	-106.82		
-109.56   	-115.66   	 82.28   	-137.33		 80.16   	-116.99		
-115.66   	-112.92   	 81.73   	-142.42		 79.69   	-116.99		
-120.85   	-114.75   	 81.16   	-132.25		 79.23   	-101.73		
-151.06   	-124.51   	 80.63   	-137.33		 78.82   	-101.73		
-146.48   	-129.70   	 80.08   	-132.25		 78.41   	-106.82		
-119.32   	-114.14   	 79.55   	-127.16		 77.99   	 -96.64		
-122.38   	-115.36   	 79.04   	-127.16		 77.60   	 -96.64		
-100.40   	-109.25   	 78.53   	-122.07		 77.21   	-101.73		
-86.98   	-97.35   	 78.05   	-116.99		 76.81   	-106.82		
-105.90   	-117.80   	 77.58   	-116.99		 76.38   	 -96.64		
-102.54   	-118.71   	 77.11   	-111.90		 75.99   	 -96.64		
-109.25   	-110.78   	 76.66   	-106.82		 75.60   	 -86.47		
