  I     	  II     	  LV     	  LV'		  AO     	  AO'		
-174.26   	-279.24   	 24.37   	 137.33		 76.28   	 -35.61		
-79.65   	-143.43   	 24.92   	 157.68		 76.13   	 -45.78		
  7.63   	-39.06   	 25.55   	 188.20		 75.95   	 -45.78		
 30.52   	 -9.77   	 26.31   	 223.80		 75.77   	 -50.86		
 -1.53   	-35.71   	 27.20   	 274.67		 75.56   	 -55.95		
-46.69   	-72.94   	 28.30   	 350.97		 75.34   	 -61.04		
-72.33   	-93.69   	 29.70   	 442.52		 75.10   	 -55.95		
-73.24   	-95.21   	 31.47   	 554.42		 74.87   	 -55.95		
-62.56   	-87.89   	 33.69   	 681.58		 74.65   	 -50.86		
-54.63   	-82.70   	 36.42   	 813.83		 74.45   	 -40.69		
-54.93   	-82.70   	 39.67   	 940.99		 74.28   	 -25.43		
-61.04   	-86.36   	 43.44   	1042.72		 74.18   	 -15.26		
-66.53   	-89.42   	 47.61   	1129.19		 74.12(D)	  10.17		
-68.66   	-89.42   	 52.13   	1185.14		 74.16   	  30.52		
-67.44   	-87.28   	 56.87   	1205.49		 74.28   	  45.78		
-65.92   	-84.84   	 61.69   	1210.58		 74.47   	  76.30		
-66.22   	-83.31   	 66.53   	1200.40		 74.77   	  91.56		
-67.75   	-82.09   	 71.33   	1174.97		 75.14   	 122.07		
-69.27   	-79.96   	 76.03   	1154.62		 75.63   	 137.33		
-70.50   	-77.21   	 80.65   	1134.28		 76.17   	 167.85		
-71.41   	-74.77   	 85.19   	1124.11		 76.85   	 188.20		
-71.72   	-72.33   	 89.68   	1108.85		 77.60   	 208.54		
-72.02   	-70.19   	 94.12   	1103.76		 78.43   	 233.98		
-72.63   	-67.44   	 98.53   	1083.41		 79.37   	 249.24		
-73.24   	-64.39   	102.87   	1063.07		 80.37   	 264.50		
-73.85   	-61.34   	107.12   	1027.46		 81.42   	 279.75		
-74.46   	-57.98   	111.23   	 986.77		 82.54   	 284.84		
-74.77   	-54.93   	115.18   	 940.99		 83.68   	 289.93		
-75.68   	-51.57   	118.94   	 890.13		 84.84   	 295.01		
-77.21   	-47.61   	122.50   	 839.26		 86.02   	 289.93		
-79.65   	-43.64   	125.86   	 788.40		 87.18   	 289.93		
-81.48   	-39.37   	129.01   	 732.45		 88.34   	 274.67		
-82.40   	-34.79   	131.94   	 676.50		 89.44   	 259.41		
-82.70   	-30.21   	134.65   	 620.55		 90.48   	 239.06		
-83.31   	-26.25   	137.13   	 569.68		 91.43   	 218.72		
-85.14   	-22.58   	139.41   	 513.73		 92.31   	 198.37		
-87.59   	-18.92   	141.46   	 462.87		 93.10   	 167.85		
-89.72   	-14.95   	143.32   	 432.35		 93.77   	 147.51		
-90.64   	-10.68   	145.05   	 401.83		 94.36   	 127.16		
-91.55   	 -6.10   	146.65   	 386.57		 94.87   	 106.82		
-93.08   	 -1.22   	148.20   	 381.48		 95.30   	  96.64		
-95.52   	  4.27   	149.72   	 376.40		 95.69   	  86.47		
-98.88   	 10.68   	151.23   	 376.40		 96.03   	  86.47		
-101.62   	 17.40   	152.74   	 366.22		 96.38   	  86.47		
-104.06   	 24.11   	154.20   	 356.05		 96.72   	  91.56		
-106.51   	 30.82   	155.63   	 330.62		 97.09   	 101.73		
-109.25   	 37.23   	156.95   	 315.36		 97.50   	 111.90		
-112.92   	 44.25   	158.21   	 284.84		 97.94   	 127.16		
-116.88   	 51.88   	159.35   	 269.58		 98.45   	 142.42		
-121.77   	 60.73   	160.43   	 249.24		 99.02   	 162.77		
-127.26   	 69.89   	161.42   	 239.06		 99.67   	 183.11		
-133.67   	 79.96   	162.38   	 228.89		100.41   	 203.46		
-139.77   	 90.03   	163.30   	 213.63		101.22   	 223.80		
-146.18   	100.10   	164.15   	 193.29		102.12   	 239.06		
-151.98   	109.56   	164.92   	 167.85		103.07   	 254.32		
-158.39   	118.71   	165.59   	 147.51		104.09   	 259.41		
-166.02   	128.17   	166.18   	 122.07		105.13   	 264.50		
-174.56   	138.24   	166.67   	 101.73		106.18   	 274.67		
-184.02   	149.23   	167.08   	  86.47		107.28   	 274.67		
-194.70   	160.22   	167.43   	  81.38		108.38   	 279.75		
-206.60   	169.98   	167.75   	  81.38		109.50   	 284.84		
-219.42   	177.31   	168.08   	  71.21		110.64   	 284.84		
-233.15   	182.50   	168.36   	  71.21		111.78   	 284.84		
-246.58   	187.07   	168.65   	  55.95		112.92   	 284.84		
-259.09   	191.65   	168.87   	  40.69		114.06   	 279.75		
-269.78   	197.14   	169.03   	  15.26		115.18   	 274.67		
-278.63   	201.72   	169.09(S)	 -10.17		116.28   	 259.41		
-285.34   	203.86   	169.05   	 -35.61		117.31   	 249.24		
-290.22   	203.25   	168.91   	 -61.04		118.31   	 239.06		
-293.27   	200.50   	168.67   	 -86.47		119.27   	 223.80		
-293.88   	196.53   	168.32   	 -96.64		120.16   	 208.54		
-292.05   	190.43   	167.93   	-106.82		121.00   	 198.37		
-286.56   	181.88   	167.51   	-116.99		121.79   	 193.29		
-276.79   	170.29   	167.04   	-116.99		122.56   	 183.11		
-262.76   	155.64   	166.57   	-122.07		123.30   	 178.03		
-244.14   	138.24   	166.08   	-122.07		124.01   	 172.94		
-221.86   	118.71   	165.59   	-132.25		124.70   	 167.85		
-195.92   	 97.05   	165.07   	-147.51		125.37   	 167.85		
-166.93   	 74.46   	164.48   	-157.68		126.04   	 157.68		
-136.72   	 52.49   	163.84   	-183.11		126.67   	 152.59		
-106.81   	 31.43   	163.11   	-208.54		127.28   	 142.42		
-79.65   	 11.90   	162.28   	-239.06		127.85   	 132.25		
-56.15   	 -5.80   	161.32   	-274.67		128.38   	 116.99		
-36.01   	-21.06   	160.22   	-310.27		128.85   	  96.64		
-18.92   	-33.26   	158.98   	-356.05		129.24   	  71.21		
 -4.27   	-42.42   	157.56   	-401.83		129.52   	  50.86		
  7.63   	-48.83   	155.95   	-457.78		129.72   	  15.26		
 17.40   	-54.32   	154.12   	-503.56		129.79(S)	 -10.17		
 25.02   	-59.20   	152.11   	-554.42		129.75   	 -40.69		
 30.82   	-63.78   	149.89   	-595.11		129.58   	 -71.21		
 35.10   	-66.83   	147.51   	-620.55		129.30   	 -91.56		
 38.76   	-68.66   	145.02   	-651.07		128.93   	-106.82		
 41.50   	-69.27   	142.42   	-671.41		128.50   	-132.25		
 43.95   	-68.66   	139.73   	-691.76		127.98   	-142.42		
 46.39   	-67.75   	136.97   	-722.28		127.41   	-152.59		
 47.91   	-67.14   	134.08   	-752.79		126.80   	-172.94		
 48.22   	-67.14   	131.07   	-793.49		126.10   	-178.03		
 47.00   	-67.75   	127.89   	-844.35		125.39   	-193.29		
 45.17   	-68.36   	124.52   	-895.22		124.62   	-203.46		
 43.64   	-68.36   	120.94   	-951.17		123.80   	-213.63		
 43.33   	-67.14   	117.13   	-1002.03		122.95   	-218.72		
 43.33   	-65.31   	113.12   	-1047.81		122.07   	-223.80		
 43.64   	-63.78   	108.93   	-1088.50		121.18   	-228.89		
 42.72   	-63.48   	104.58   	-1113.93		120.26   	-223.80		
 40.89   	-63.17   	100.12   	-1124.11		119.37   	-228.89		
 38.76   	-62.26   	 95.63   	-1139.36		118.45   	-218.72		
 36.32   	-60.42   	 91.07   	-1129.19		117.58   	-213.63		
 34.79   	-57.98   	 86.55   	-1129.19		116.72   	-208.54		
 33.57   	-55.24   	 82.03   	-1108.85		115.89   	-203.46		
 32.96   	-53.71   	 77.60   	-1088.50		115.08   	-188.20		
 32.04   	-53.10   	 73.24   	-1063.07		114.32   	-183.11		
 30.52   	-52.49   	 68.99   	-1037.64		113.59   	-172.94		
 28.08   	-52.49   	 64.84   	-1002.03		112.90   	-157.68		
 25.33   	-51.88   	 60.83   	-966.43		112.27   	-152.59		
 22.28   	-51.27   	 56.97   	-935.91		111.66   	-142.42		
 19.23   	-50.35   	 53.22   	-905.39		111.09   	-137.33		
 16.48   	-50.05   	 49.60   	-864.70		110.54   	-122.07		
 14.34   	-50.96   	 46.14   	-834.18		110.05   	-122.07		
 12.82   	-52.49   	 42.81   	-798.57		109.56   	-111.90		
 13.12   	-53.10   	 39.61   	-762.97		109.11   	-106.82		
 14.34   	-51.88   	 36.56   	-722.28		108.69   	-101.73		
 16.78   	-48.83   	 33.67   	-676.50		108.28   	 -96.64		
 18.31   	-45.47   	 30.97   	-620.55		107.89   	 -91.56		
 18.62   	-44.86   	 28.48   	-559.51		107.53   	 -81.38		
 17.70   	-47.61   	 26.25   	-483.21		107.20   	 -81.38		
 16.17   	-52.49   	 24.31   	-406.92		106.88   	 -71.21		
 14.95   	-56.76   	 22.69   	-340.79		106.59   	 -71.21		
 14.95   	-58.59   	 21.32   	-269.58		106.31   	 -66.12		
 16.17   	-57.98   	 20.24   	-223.80		106.04   	 -66.12		
 18.01   	-56.76   	 19.35   	-183.11		105.78   	 -61.04		
 20.14   	-55.85   	 18.62   	-157.68		105.53   	 -66.12		
 21.67   	-55.85   	 17.99   	-147.51		105.27   	 -66.12		
 21.67   	-55.85   	 17.40   	-147.51		105.00   	 -66.12		
 20.45   	-55.24   	 16.81   	-147.51		104.74   	 -71.21		
 18.92   	-54.63   	 16.22   	-152.59		104.46   	 -71.21		
 17.70   	-54.63   	 15.61   	-152.59		104.17   	 -81.38		
 17.70   	-55.54   	 14.99   	-152.59		103.84   	 -81.38		
 18.01   	-56.15   	 14.38   	-147.51		103.52   	 -86.47		
 18.31   	-56.46   	 13.79   	-132.25		103.17   	 -96.64		
 18.31   	-55.85   	 13.27   	-122.07		102.79   	 -96.64		
 18.62   	-55.24   	 12.78   	-106.82		102.40   	-101.73		
 18.92   	-54.32   	 12.35   	 -91.56		101.99   	-106.82		
 18.92   	-54.02   	 11.98   	 -81.38		101.57   	-111.90		
 18.31   	-54.32   	 11.66   	 -66.12		101.12   	-106.82		
 17.70   	-54.93   	 11.39   	 -61.04		100.69   	-111.90		
 17.09   	-56.15   	 11.15   	 -50.86		100.24   	-111.90		
 17.70   	-56.46   	 10.95   	 -45.78		 99.80   	-106.82		
 18.62   	-55.85   	 10.76   	 -35.61		 99.37   	-101.73		
 19.53   	-54.32   	 10.62   	 -25.43		 98.96   	-101.73		
 19.53   	-53.10   	 10.52   	 -20.35		 98.56   	 -91.56		
 19.53   	-52.80   	 10.44   	 -15.26		 98.19   	 -91.56		
 19.23   	-52.49   	 10.38   	  -5.09		 97.82   	 -86.47		
 19.23   	-52.19   	 10.36   	   0.00		 97.48   	 -86.47		
 18.62   	-51.57   	 10.36   	   0.00		 97.13   	 -81.38		
 17.40   	-52.19   	 10.36   	   0.00		 96.81   	 -86.47		
 15.87   	-54.32   	 10.36   	   5.09		 96.46   	 -81.38		
 15.26   	-57.98   	 10.38   	   0.00		 96.13   	 -86.47		
 15.56   	-61.34   	 10.38   	  -5.09		 95.79   	 -91.56		
 16.48   	-61.95   	 10.36   	 -10.17		 95.42   	 -91.56		
 17.40   	-60.42   	 10.32   	 -10.17		 95.06   	 -91.56		
 17.70   	-57.68   	 10.27   	 -10.17		 94.69   	 -96.64		
 17.70   	-55.85   	 10.23   	  -5.09		 94.30   	 -96.64		
 17.70   	-55.24   	 10.21   	   0.00		 93.92   	 -96.64		
 18.31   	-54.93   	 10.21   	   5.09		 93.53   	 -96.64		
 19.53   	-54.02   	 10.23   	   5.09		 93.14   	-101.73		
 20.45   	-52.49   	 10.25   	   5.09		 92.74   	 -96.64		
 20.45   	-50.66   	 10.27   	   0.00		 92.35   	 -96.64		
 19.23   	-49.13   	 10.27   	  -5.09		 91.96   	-101.73		
 18.62   	-47.91   	 10.25   	 -15.26		 91.56   	 -96.64		
 18.31   	-46.39   	 10.19   	 -15.26		 91.17   	 -96.64		
 18.62   	-45.78   	 10.13   	 -20.35		 90.78   	 -96.64		
 19.23   	-47.00   	 10.05   	 -15.26		 90.40   	 -91.56		
 19.53   	-49.44   	  9.99   	 -10.17		 90.03   	 -91.56		
 20.45   	-52.19   	  9.95   	   0.00		 89.66   	 -91.56		
 21.06   	-54.02   	  9.95   	   5.09		 89.30   	 -86.47		
 21.06   	-56.15   	  9.97   	  10.17		 88.95   	 -86.47		
 19.84   	-57.68   	 10.01   	  15.26		 88.61   	 -81.38		
 18.01   	-57.98   	 10.07   	  10.17		 88.28   	 -81.38		
 16.48   	-54.93   	 10.11   	   5.09		 87.95   	 -81.38		
 16.48   	-47.91   	 10.13   	   5.09		 87.63   	 -81.38		
 18.01   	-39.98   	 10.15   	   0.00		 87.30   	 -81.38		
 19.84   	-35.71   	 10.15   	  -5.09		 86.98   	 -81.38		
 20.45   	-37.54   	 10.13   	 -10.17		 86.65   	 -76.30		
 19.53   	-43.33   	 10.09   	 -10.17		 86.35   	 -81.38		
 18.01   	-47.91   	 10.05   	 -10.17		 86.02   	 -76.30		
 17.40   	-48.52   	 10.01   	 -10.17		 85.72   	 -76.30		
 18.31   	-45.17   	  9.97   	  -5.09		 85.41   	 -76.30		
 20.75   	-40.89   	  9.95   	  -5.09		 85.11   	 -76.30		
 23.19   	-37.54   	  9.93   	   0.00		 84.80   	 -76.30		
 25.63   	-31.13   	  9.93   	   5.09		 84.50   	 -71.21		
 28.38   	-18.92   	  9.95   	   5.09		 84.21   	 -66.12		
 32.04   	 -0.31   	  9.97   	   5.09		 83.95   	 -71.21		
 36.93   	 18.92   	  9.99   	   0.00		 83.66   	 -66.12		
 41.81   	 30.21   	  9.99   	   0.00		 83.40   	 -66.12		
 45.17   	 30.52   	  9.99   	  -5.09		 83.13   	 -66.12		
 47.91   	 23.19   	  9.97   	 -15.26		 82.87   	 -66.12		
 50.35   	 16.78   	  9.91   	 -25.43		 82.60   	 -66.12		
 54.32   	 15.56   	  9.81   	 -25.43		 82.34   	 -71.21		
 60.12   	 20.45   	  9.70   	 -30.52		 82.05   	 -66.12		
 68.36   	 30.52   	  9.58   	 -30.52		 81.79   	 -76.30		
 78.74   	 46.69   	  9.46   	 -30.52		 81.48   	 -71.21		
 91.25   	 69.27   	  9.34   	 -25.43		 81.20   	 -76.30		
103.76   	 95.21   	  9.24   	 -20.35		 80.89   	 -76.30		
114.14   	115.66   	  9.16   	 -15.26		 80.59   	 -76.30		
119.02   	119.63   	  9.09   	 -10.17		 80.28   	 -71.21		
118.41   	104.98   	  9.05   	  -5.09		 80.00   	 -71.21		
114.14   	 80.26   	  9.03   	   0.00		 79.71   	 -66.12		
108.34   	 57.07   	  9.03   	   0.00		 79.45   	 -66.12		
101.62   	 43.03   	  9.03   	   0.00		 79.19   	 -61.04		
 93.08   	 37.54   	  9.03   	  -5.09		 78.94   	 -61.04		
 82.09   	 34.48   	  9.01   	  -5.09		 78.70   	 -55.95		
 68.66   	 27.16   	  8.99   	  -5.09		 78.47   	 -50.86		
 54.32   	 12.82   	  8.97   	 -10.17		 78.27   	 -50.86		
 40.59   	 -6.41   	  8.93   	 -10.17		 78.07   	 -50.86		
 28.69   	-26.25   	  8.89   	 -15.26		 77.86   	 -50.86		
 19.84   	-41.50   	  8.83   	 -10.17		 77.66   	 -45.78		
 14.65   	-49.74   	  8.79   	  -5.09		 77.48   	 -45.78		
 12.21   	-53.10   	  8.77   	 -10.17		 77.29   	 -40.69		
 10.38   	-56.15   	  8.73   	  -5.09		 77.13   	 -45.78		
  7.63   	-61.65   	  8.71(D)	   0.00		 76.95   	 -40.69		
  3.97   	-69.27   	  8.71   	   0.00		 76.79   	 -40.69		
  0.31   	-75.38   	  8.71   	   5.09		 76.62   	 -40.69		
 -2.14   	-76.60   	  8.73   	  20.35		 76.46   	 -35.61		
 -2.75   	-72.94   	  8.81   	  30.52		 76.32   	 -40.69		
 -1.83   	-66.53   	  8.93   	  50.86		 76.15   	 -35.61		
 -0.92   	-60.12   	  9.14   	  61.04		 76.01   	 -35.61		
 -0.31   	-55.54   	  9.38   	  81.38		 75.87   	 -35.61		
  0.00   	-54.32   	  9.70   	  81.38		 75.73   	 -35.61		
 -0.61   	-56.46   	 10.03   	  86.47		 75.58   	 -40.69		
 -1.22   	-61.34   	 10.38   	  81.38		 75.42   	 -40.69		
 -2.14   	-65.92   	 10.70   	  66.12		 75.26   	 -45.78		
 -4.27   	-69.89   	 10.97   	  55.95		 75.08   	 -50.86		
-10.99   	-76.29   	 11.19   	  45.78		 74.87   	 -45.78		
-25.94   	-88.81   	 11.37   	  35.61		 74.69   	 -50.86		
-49.74   	-104.37   	 11.52   	  30.52		 74.49   	 -55.95		
-75.07   	-110.47   	 11.64   	  30.52		 74.26   	 -50.86		
-86.06   	-90.33   	 11.76   	  35.61		 74.06   	 -50.86		
-61.34   	-35.10   	 11.90   	  40.69		 73.86   	 -50.86		
 17.70   	 49.44   	 12.07   	  50.86		 73.65   	 -50.86		
162.66   	150.45   	 12.27   	  50.86		 73.45   	 -50.86		
382.08   	267.64   	 12.47   	  61.04		 73.24   	 -50.86		
676.27   	419.31   	 12.72   	  61.04		 73.04   	 -45.78		
1019.90   	622.56   	 12.96   	  61.04		 72.86   	 -45.78		
1334.53   	847.78   	 13.20   	  55.95		 72.68   	 -40.69		
1500.24(R)	1005.25   	 13.43(E)	  55.95		 72.51   	 -45.78		
1411.74   	989.07   	 13.65   	  50.86		 72.33   	 -40.69		
1056.21   	752.87   	 13.86   	  61.04		 72.17   	 -40.69		
546.88   	361.33   	 14.10   	  76.30		 72.00   	 -40.69		
 74.46   	-30.21   	 14.40   	  86.47		 71.84   	 -35.61		
-205.69   	-273.13   	 14.75   	 106.82		 71.70   	 -30.52		
-258.18   	-316.16   	 15.18   	 132.25		 71.58   	 -35.61		
-165.10   	-217.90   	 15.71   	 157.68		 71.43   	 -30.52		
-48.52   	-86.36   	 16.34   	 183.11		 71.31   	 -40.69		
 11.29   	 -2.14   	 17.07   	 208.54		 71.15   	 -35.61		
  3.66   	 14.34   	 17.90   	 254.32		 71.01   	 -50.86		
-35.71   	-10.07   	 18.92   	 305.19		 70.80   	 -50.86		
-68.36   	-41.50   	 20.14   	 376.40		 70.60   	 -61.04		
-79.96   	-62.26   	 21.65   	 467.95		 70.36   	 -61.04		
-75.99   	-70.19   	 23.52   	 579.86		 70.11   	 -71.21		
-68.97   	-70.80   	 25.84   	 712.10		 69.83   	 -61.04		
-66.22   	-67.75   	 28.69   	 844.35		 69.58   	 -61.04		
-68.36   	-63.48   	 32.06   	 971.51		 69.34   	 -40.69		
-71.72   	-59.20   	 35.95   	1093.59		 69.18   	 -25.43		
-72.63   	-54.93   	 40.33   	1174.97		 69.07   	 -10.17		
-71.72   	-51.88   	 45.03   	1241.09		 69.03(D)	  20.35		
-71.72   	-51.88   	 49.99   	1261.44		 69.11   	  40.69		
-73.85   	-54.63   	 55.04   	1266.53		 69.28   	  71.21		
-77.51   	-58.29   	 60.10   	1251.27		 69.56   	  96.64		
-79.96   	-59.81   	 65.11   	1230.92		 69.95   	 122.07		
-80.57   	-58.90   	 70.03   	1210.58		 70.44   	 157.68		
-79.35   	-57.37   	 74.87   	1190.23		 71.07   	 183.11		
-77.51   	-57.68   	 79.63   	1174.97		 71.80   	 213.63		
-76.60   	-60.12   	 84.33   	1159.71		 72.65   	 244.15		
-77.21   	-62.87   	 88.97   	1139.36		 73.63   	 259.41		
-79.65   	-62.26   	 93.53   	1113.93		 74.67   	 279.75		
-82.40   	-57.37   	 97.99   	1078.33		 75.79   	 300.10		
-84.84   	-48.83   	102.30   	1037.64		 76.99   	 305.19		
-86.67   	-38.76   	106.45   	 986.77		 78.21   	 310.27		
-87.28   	-29.60   	110.40   	 935.91		 79.45   	 310.27		
-87.28   	-23.80   	114.14   	 885.04		 80.69   	 310.27		
-86.98   	-21.67   	117.68   	 834.18		 81.93   	 305.19		
-86.67   	-22.28   	121.02   	 788.40		 83.15   	 300.10		
-86.98   	-23.50   	124.17   	 737.54		 84.35   	 284.84		
-87.89   	-23.80   	127.12   	 681.58		 85.49   	 264.50		
-89.42   	-21.67   	129.85   	 625.63		 86.55   	 244.15		
-90.33   	-17.09   	132.35   	 574.77		 87.53   	 218.72		
-90.33   	-10.99   	134.65   	 513.73		 88.40   	 198.37		
-89.42   	 -4.58   	136.70   	 473.04		 89.20   	 167.85		
-88.20   	  0.92   	138.60   	 427.26		 89.87   	 152.59		
-89.11   	  6.10   	140.30   	 401.83		 90.48   	 127.16		
-92.47   	 10.99   	141.91   	 386.57		 90.99   	 116.99		
-98.57   	 15.56   	143.46   	 376.40		 91.45   	 106.82		
-104.68   	 19.23   	144.96   	 361.14		 91.88   	  91.56		
-108.64   	 21.36   	146.41   	 356.05		 92.25   	  86.47		
-110.17   	 22.58   	147.83   	 340.79		 92.59   	  81.38		
-109.86   	 25.63   	149.20   	 320.45		 92.92   	  81.38		
-110.17   	 32.65   	150.48   	 295.01		 93.24   	  76.30		
-112.30   	 43.95   	151.66   	 269.58		 93.55   	  76.30		
-116.58   	 57.68   	152.74   	 249.24		 93.86   	  86.47		
-122.07   	 70.50   	153.73   	 218.72		 94.20   	  86.47		
-126.34   	 80.87   	154.61   	 193.29		 94.55   	  96.64		
-129.39   	 88.81   	155.38   	 167.85		 94.93   	 111.90		
-132.14   	 95.52   	156.05   	 147.51		 95.38   	 122.07		
-135.80   	104.37   	156.64   	 122.07		 95.87   	 137.33		
-141.60   	116.27   	157.13   	 101.73		 96.42   	 152.59		
-149.54   	131.53   	157.54   	  86.47		 97.03   	 167.85		
-158.39   	147.40   	157.88   	  81.38		 97.70   	 183.11		
-167.24   	160.22   	158.21   	  81.38		 98.43   	 208.54		
-175.78   	167.24   	158.53   	  86.47		 99.27   	 223.80		
-184.63   	170.90   	158.88   	  96.64		100.16   	 244.15		
-194.70   	176.09   	159.27   	  96.64		101.14   	 264.50		
-206.60   	186.46   	159.65   	 101.73		102.20   	 279.75		
-219.42   	200.81   	160.06   	  91.56		103.32   	 289.93		
-232.54   	215.15   	160.43   	  76.30		104.48   	 305.19		
-244.45   	223.69   	160.73   	  55.95		105.70   	 300.10		
-255.74   	225.83   	160.96   	  20.35		106.90   	 305.19		
-266.42   	223.69   	161.04(S)	   0.00		108.12   	 300.10		
-276.79   	221.25   	161.04   	 -35.61		109.32   	 289.93		
-286.56   	218.81   	160.89   	 -50.86		110.48   	 274.67		
-294.19   	216.06   	160.69   	 -76.30		111.58   	 259.41		
-298.16   	211.79   	160.39   	 -91.56		112.61   	 239.06		
-297.55   	205.69   	160.02   	-106.82		113.57   	 218.72		
-292.66   	199.28   	159.59   	-122.07		114.45   	 203.46		
-283.81   	192.57   	159.10   	-132.25		115.26   	 183.11		
-271.30   	184.33   	158.58   	-142.42		115.99   	 172.94		
-255.43   	171.81   	158.01   	-152.59		116.68   	 157.68		
-235.60   	152.89   	157.40   	-167.85		117.31   	 152.59		
-211.79   	128.17   	156.72   	-172.94		117.92   	 142.42		
-185.55   	100.10   	156.03   	-193.29		118.49   	 137.33		
-158.08   	 73.24   	155.26   	-213.63		119.04   	 132.25		
-131.23   	 49.44   	154.40   	-228.89		119.57   	 132.25		
-105.90   	 29.30   	153.49   	-249.24		120.10   	 122.07		
-82.40   	 12.82   	152.49   	-274.67		120.59   	 111.90		
-61.04   	  0.00   	151.39   	-300.10		121.04   	 106.82		
-41.81   	-10.07   	150.19   	-335.71		121.46   	  96.64		
-24.72   	-17.70   	148.85   	-371.31		121.85   	  71.21		
-10.38   	-23.19   	147.36   	-422.18		122.14   	  55.95		
  0.92   	-26.55   	145.68   	-467.95		122.36   	  30.52		
  8.54   	-28.69   	143.80   	-518.82		122.48   	   5.09		
 13.73   	-31.13   	141.73   	-574.77		122.50(S)	 -25.43		
 17.70   	-34.48   	139.43   	-615.46		122.40   	 -55.95		
 21.97   	-38.15   	136.97   	-666.32		122.18   	 -81.38		
 25.94   	-40.59   	134.30   	-712.10		121.85   	-111.90		
 28.99   	-38.45   	131.45   	-752.79		121.40   	-142.42		
 29.91   	-32.96   	128.44   	-798.57		120.83   	-167.85		
 29.30   	-28.99   	125.25   	-839.26		120.16   	-188.20		
 27.47   	-31.74   	121.89   	-885.04		119.41   	-208.54		
 25.33   	-42.42   	118.35   	-935.91		118.58   	-223.80		
 23.80   	-55.85   	114.61   	-981.68		117.68   	-233.98		
 22.89   	-64.39   	110.68   	-1032.55		116.74   	-244.15		
 22.28   	-64.70   	106.55   	-1073.24		115.77   	-244.15		
 21.06   	-59.20   	102.26   	-1103.76		114.79   	-239.06		
 19.53   	-53.41   	 97.84   	-1134.28		113.83   	-228.89		
 17.70   	-50.66   	 93.31   	-1149.54		112.92   	-218.72		
 16.48   	-50.05   	 88.71   	-1154.62		112.04   	-208.54		
 15.56   	-48.52   	 84.09   	-1154.62		111.21   	-193.29		
 14.65   	-44.25   	 79.47   	-1149.54		110.44   	-178.03		
 14.34   	-37.84   	 74.87   	-1134.28		109.72   	-162.77		
 14.65   	-30.82   	 70.34   	-1113.93		109.07   	-152.59		
 15.26   	-25.02   	 65.88   	-1083.41		108.46   	-137.33		
 15.56   	-21.97   	 61.55   	-1057.98		107.91   	-122.07		
 14.65   	-22.28   	 57.31   	-1017.29		107.43   	-111.90		
 12.51   	-26.86   	 53.24   	-981.68		106.98   	-106.82		
  9.16   	-34.18   	 49.32   	-951.17		106.55   	-101.73		
  7.02   	-41.50   	 45.51   	-920.65		106.14   	 -96.64		
  6.10   	-45.47   	 41.83   	-890.13		105.76   	-101.73		
  6.41   	-43.64   	 38.27   	-874.87		105.35   	-101.73		
  6.71   	-36.62   	 34.77   	-854.52		104.94   	-106.82		
  5.80   	-28.38   	 31.35   	-829.09		104.52   	-116.99		
  4.58   	-23.80   	 28.04   	-803.66		104.05   	-116.99		
  3.66   	-26.55   	 24.82   	-768.05		103.58   	-122.07		
  3.97   	-35.10   	 21.75   	-712.10		103.09   	-122.07		
  4.58   	-44.86   	 18.90   	-651.07		102.60   	-116.99		
  4.88   	-50.35   	 16.30   	-579.86		102.14   	-116.99		
  4.88   	-48.52   	 13.98   	-503.56		101.67   	-111.90		
  5.49   	-41.81   	 11.96   	-417.09		101.22   	-101.73		
  7.32   	-33.57   	 10.29   	-340.79		100.81   	 -86.47		
 10.07   	-27.77   	  8.93   	-274.67		100.47   	 -81.38		
 11.90   	-25.94   	  7.83   	-223.80		100.14   	 -71.21		
 12.21   	-28.08   	  6.94   	-172.94		 99.86   	 -61.04		
 10.68   	-33.87   	  6.25   	-152.59		 99.61   	 -55.95		
  8.54   	-40.28   	  5.64   	-137.33		 99.39   	 -50.86		
  7.63   	-43.33   	  5.09   	-132.25		 99.19   	 -50.86		
  8.24   	-40.59   	  4.56   	-137.33		 98.98   	 -50.86		
  9.16   	-33.87   	  4.01   	-137.33		 98.78   	 -55.95		
  9.77   	-28.99   	  3.46   	-137.33		 98.56   	 -55.95		
  8.85   	-30.82   	  2.91   	-137.33		 98.33   	 -61.04		
  7.32   	-38.45   	  2.36   	-132.25		 98.09   	 -66.12		
  5.80   	-47.00   	  1.83   	-122.07		 97.82   	 -76.30		
  4.58   	-52.19   	  1.34   	-106.82		 97.52   	 -81.38		
  4.27   	-53.10   	  0.92   	 -86.47		 97.19   	 -81.38		
  4.27   	-52.49   	  0.57   	 -71.21		 96.87   	 -91.56		
  4.58   	-52.80   	  0.28   	 -50.86		 96.50   	 -91.56		
  6.10   	-53.71   	  0.08   	 -40.69		 96.13   	 -91.56		
  7.93   	-52.80   	 -0.08   	 -30.52		 95.77   	 -96.64		
 10.07   	-48.52   	 -0.20   	 -15.26		 95.38   	 -91.56		
 10.68   	-42.11   	 -0.26   	 -15.26		 95.01   	 -91.56		
 10.38   	-36.62   	 -0.33   	 -15.26		 94.65   	 -91.56		
  9.46   	-33.26   	 -0.39   	 -10.17		 94.28   	 -91.56		
  9.46   	-32.35   	 -0.43   	 -10.17		 93.92   	 -91.56		
 10.38   	-32.96   	 -0.47   	  -5.09		 93.55   	 -91.56		
