  I     	  II     	  AO     	  AO'		  AO     	  AO'		
 59.51   	254.82   	101.18   	 203.46		 95.58   	 330.62		
 65.00   	272.83   	101.99   	 188.20		 96.91   	 325.53		
 69.58   	290.22   	102.75   	 172.94		 98.21   	 310.27		
 72.94   	308.84   	103.44   	 167.85		 99.45   	 300.10		
 75.38   	328.37   	104.11   	 162.77		100.65   	 284.84		
 78.13   	346.37   	104.76   	 157.68		101.79   	 264.50		
 80.87   	360.41   	105.39   	 157.68		102.85   	 249.24		
 83.62   	369.26   	106.02   	 147.51		103.84   	 233.98		
 86.06   	374.76   	106.61   	 127.16		104.78   	 208.54		
 88.20   	379.03   	107.12   	 111.90		105.62   	 183.11		
 90.03   	383.30   	107.57   	  81.38		106.35   	 167.85		
 91.55   	385.74   	107.89   	  50.86		107.02   	 142.42		
 91.55   	383.61   	108.10   	  15.26		107.59   	 122.07		
 89.42   	375.37   	108.16(S)	 -10.17		108.08   	 101.73		
 84.84   	361.02   	108.12   	 -45.78		108.48   	  76.30		
 78.74   	343.93   	107.93   	 -66.12		108.79   	  61.04		
 72.02   	325.62   	107.67   	 -96.64		109.03   	  35.61		
 65.00   	305.18   	107.28   	-122.07		109.18   	  20.35		
 57.68   	281.37   	106.80   	-152.59		109.26(S)	  -5.09		
 50.05   	252.38   	106.18   	-167.85		109.24   	 -20.35		
 42.42   	218.51   	105.51   	-198.37		109.16   	 -50.86		
 35.71   	182.80   	104.72   	-213.63		108.95   	 -71.21		
 30.21   	147.40   	103.87   	-228.89		108.67   	 -91.56		
 25.63   	114.75   	102.95   	-244.15		108.30   	-111.90		
 21.36   	 85.75   	101.97   	-244.15		107.85   	-132.25		
 17.09   	 60.42   	101.00   	-244.15		107.32   	-157.68		
 12.51   	 37.23   	100.02   	-228.89		106.69   	-172.94		
  7.93   	 15.26   	 99.10   	-213.63		106.00   	-183.11		
  3.66   	 -6.10   	 98.25   	-183.11		105.27   	-203.46		
  0.31   	-25.63   	 97.52   	-157.68		104.46   	-208.54		
 -2.14   	-43.03   	 96.89   	-127.16		103.62   	-213.63		
 -3.36   	-56.76   	 96.38   	 -96.64		102.77   	-218.72		
 -3.97   	-68.05   	 95.99   	 -66.12		101.89   	-213.63		
 -4.88   	-77.21   	 95.73   	 -45.78		101.04   	-208.54		
 -5.80   	-84.84   	 95.54   	 -30.52		100.20   	-198.37		
 -6.41   	-90.64   	 95.42   	 -25.43		 99.41   	-188.20		
 -6.10   	-94.60   	 95.32   	 -15.26		 98.66   	-167.85		
 -4.88   	-97.35   	 95.26   	 -25.43		 97.99   	-157.68		
 -3.66   	-99.18   	 95.16   	 -25.43		 97.35   	-142.42		
 -3.36   	-100.71   	 95.06   	 -35.61		 96.78   	-122.07		
 -4.58   	-101.62   	 94.91   	 -40.69		 96.30   	-111.90		
 -6.41   	-102.23   	 94.75   	 -45.78		 95.85   	 -96.64		
 -7.32   	-102.84   	 94.57   	 -55.95		 95.46   	 -91.56		
 -7.32   	-103.45   	 94.34   	 -55.95		 95.10   	 -76.30		
 -5.80   	-104.06   	 94.12   	 -61.04		 94.79   	 -71.21		
 -4.58   	-103.15   	 93.88   	 -66.12		 94.51   	 -71.21		
 -3.97   	-101.01   	 93.61   	 -61.04		 94.22   	 -61.04		
 -3.97   	-97.35   	 93.37   	 -61.04		 93.98   	 -61.04		
 -4.58   	-93.69   	 93.12   	 -66.12		 93.73   	 -61.04		
 -4.88   	-91.55   	 92.86   	 -66.12		 93.49   	 -55.95		
 -4.58   	-90.33   	 92.59   	 -61.04		 93.27   	 -55.95		
 -3.66   	-89.11   	 92.35   	 -66.12		 93.04   	 -61.04		
 -2.75   	-85.75   	 92.09   	 -66.12		 92.80   	 -55.95		
 -2.75   	-80.57   	 91.82   	 -66.12		 92.57   	 -61.04		
 -3.66   	-75.38   	 91.56   	 -66.12		 92.33   	 -61.04		
 -4.88   	-72.02   	 91.29   	 -61.04		 92.09   	 -61.04		
 -5.19   	-71.41   	 91.05   	 -55.95		 91.84   	 -61.04		
 -3.97   	-72.63   	 90.82   	 -55.95		 91.60   	 -66.12		
 -1.22   	-73.24   	 90.60   	 -55.95		 91.33   	 -61.04		
  1.53   	-71.41   	 90.38   	 -50.86		 91.09   	 -66.12		
  2.44   	-67.44   	 90.17   	 -45.78		 90.82   	 -61.04		
  1.83   	-62.56   	 89.99   	 -50.86		 90.58   	 -66.12		
  0.61   	-59.20   	 89.79   	 -50.86		 90.32   	 -66.12		
 -0.31   	-58.59   	 89.58   	 -55.95		 90.05   	 -61.04		
 -0.31   	-59.81   	 89.36   	 -66.12		 89.81   	 -66.12		
  0.61   	-61.65   	 89.09   	 -66.12		 89.54   	 -71.21		
  1.22   	-61.65   	 88.83   	 -76.30		 89.26   	 -66.12		
  0.92   	-59.81   	 88.52   	 -86.47		 88.99   	 -66.12		
  0.92   	-57.68   	 88.18   	 -86.47		 88.73   	 -71.21		
  1.22   	-56.46   	 87.83   	 -86.47		 88.44   	 -76.30		
  1.53   	-56.76   	 87.49   	 -91.56		 88.14   	 -71.21		
  1.83   	-58.59   	 87.12   	 -86.47		 87.85   	 -76.30		
  0.61   	-60.73   	 86.77   	 -81.38		 87.55   	 -76.30		
 -0.92   	-63.17   	 86.45   	 -71.21		 87.24   	 -76.30		
 -1.83   	-65.92   	 86.16   	 -71.21		 86.94   	 -76.30		
 -1.53   	-69.27   	 85.88   	 -61.04		 86.63   	 -71.21		
 -0.61   	-71.41   	 85.64   	 -55.95		 86.35   	 -71.21		
  0.31   	-71.72   	 85.41   	 -55.95		 86.06   	 -71.21		
  0.31   	-70.80   	 85.19   	 -45.78		 85.78   	 -71.21		
 -0.61   	-70.50   	 85.00   	 -45.78		 85.49   	 -61.04		
 -1.53   	-71.41   	 84.82   	 -45.78		 85.25   	 -66.12		
 -2.44   	-73.55   	 84.64   	 -50.86		 84.98   	 -61.04		
 -2.75   	-74.77   	 84.44   	 -45.78		 84.74   	 -55.95		
 -2.44   	-74.16   	 84.25   	 -50.86		 84.52   	 -55.95		
 -1.83   	-72.63   	 84.05   	 -50.86		 84.29   	 -55.95		
 -1.22   	-72.02   	 83.85   	 -50.86		 84.07   	 -55.95		
 -0.61   	-74.16   	 83.64   	 -55.95		 83.85   	 -55.95		
 -0.61   	-77.82   	 83.42   	 -50.86		 83.62   	 -50.86		
 -1.22   	-80.87   	 83.21   	 -55.95		 83.42   	 -55.95		
 -1.83   	-81.48   	 82.99   	 -50.86		 83.19   	 -50.86		
 -1.83   	-79.35   	 82.79   	 -55.95		 82.99   	 -55.95		
 -0.92   	-76.29   	 82.56   	 -50.86		 82.77   	 -55.95		
  0.61   	-74.77   	 82.36   	 -55.95		 82.54   	 -50.86		
  2.14   	-76.90   	 82.14   	 -55.95		 82.34   	 -55.95		
  3.05   	-82.09   	 81.91   	 -55.95		 82.12   	 -55.95		
  3.05   	-87.59   	 81.69   	 -55.95		 81.89   	 -55.95		
  3.05   	-90.64   	 81.46   	 -61.04		 81.67   	 -55.95		
  3.36   	-89.42   	 81.22   	 -61.04		 81.44   	 -55.95		
  4.27   	-84.53   	 80.98   	 -66.12		 81.22   	 -55.95		
  5.80   	-79.35   	 80.71   	 -66.12		 81.00   	 -61.04		
  7.93   	-76.90   	 80.45   	 -66.12		 80.75   	 -55.95		
  9.46   	-77.51   	 80.18   	 -66.12		 80.53   	 -61.04		
 10.68   	-79.65   	 79.92   	 -66.12		 80.28   	 -61.04		
 11.29   	-81.18   	 79.65   	 -66.12		 80.04   	 -61.04		
 11.60   	-80.87   	 79.39   	 -66.12		 79.80   	 -61.04		
 11.90   	-78.74   	 79.12   	 -61.04		 79.55   	 -61.04		
 12.21   	-75.38   	 78.88   	 -61.04		 79.31   	 -61.04		
 12.21   	-72.94   	 78.64   	 -55.95		 79.06   	 -61.04		
 11.60   	-71.41   	 78.41   	 -50.86		 78.82   	 -61.04		
 10.38   	-72.02   	 78.21   	 -55.95		 78.58   	 -55.95		
  9.46   	-73.85   	 77.99   	 -55.95		 78.35   	 -61.04		
  9.46   	-76.29   	 77.76   	 -55.95		 78.11   	 -55.95		
 10.38   	-77.51   	 77.54   	 -55.95		 77.88   	 -55.95		
 11.60   	-76.90   	 77.31   	 -61.04		 77.66   	 -55.95		
 12.51   	-74.77   	 77.07   	 -61.04		 77.44   	 -61.04		
 13.12   	-72.94   	 76.83   	 -66.12		 77.19   	 -55.95		
 12.82   	-72.02   	 76.56   	 -61.04		 76.97   	 -55.95		
 12.82   	-72.33   	 76.32   	 -66.12		 76.74   	 -55.95		
 13.12   	-73.24   	 76.05   	 -61.04		 76.52   	 -55.95		
 13.73   	-74.16   	 75.81   	 -55.95		 76.30   	 -61.04		
 14.04   	-74.46   	 75.58   	 -50.86		 76.05   	 -55.95		
 13.73   	-73.24   	 75.38   	 -45.78		 75.83   	 -55.95		
 12.82   	-71.41   	 75.20   	 -45.78		 75.60   	 -50.86		
 11.60   	-69.89   	 75.01   	 -40.69		 75.40   	 -55.95		
 10.68   	-68.66   	 74.85   	 -40.69		 75.18   	 -55.95		
 10.38   	-68.66   	 74.69   	 -45.78		 74.95   	 -55.95		
 10.38   	-68.97   	 74.51   	 -40.69		 74.73   	 -55.95		
 10.99   	-69.58   	 74.34   	 -50.86		 74.51   	 -55.95		
 11.29   	-69.27   	 74.14   	 -50.86		 74.28   	 -50.86		
 11.60   	-68.36   	 73.94   	 -50.86		 74.08   	 -55.95		
 11.90   	-66.83   	 73.73   	 -55.95		 73.86   	 -50.86		
 12.21   	-65.61   	 73.51   	 -50.86		 73.65   	 -50.86		
 11.90   	-65.00   	 73.31   	 -55.95		 73.45   	 -45.78		
 11.29   	-65.31   	 73.08   	 -45.78		 73.27   	 -45.78		
 10.38   	-65.61   	 72.90   	 -50.86		 73.08   	 -45.78		
  9.16   	-65.92   	 72.70   	 -40.69		 72.90   	 -40.69		
  8.24   	-66.53   	 72.53   	 -40.69		 72.74   	 -40.69		
  7.63   	-68.05   	 72.37   	 -40.69		 72.57   	 -40.69		
  6.41   	-70.80   	 72.21   	 -35.61		 72.41   	 -40.69		
  4.58   	-74.16   	 72.06   	 -35.61		 72.25   	 -35.61		
  3.05   	-75.99   	 71.92   	 -30.52		 72.11   	 -35.61		
  2.44   	-75.68   	 71.80   	 -35.61		 71.96   	 -30.52		
  2.75   	-72.94   	 71.66   	 -35.61		 71.84   	 -35.61		
  3.66   	-70.50   	 71.52   	 -35.61		 71.70   	 -35.61		
  3.66   	-69.27   	 71.37   	 -35.61		 71.56   	 -30.52		
  2.75   	-70.50   	 71.23   	 -35.61		 71.43   	 -35.61		
  0.92   	-72.94   	 71.09   	 -35.61		 71.29   	 -35.61		
 -0.61   	-75.07   	 70.95   	 -35.61		 71.15   	 -30.52		
 -1.53   	-76.29   	 70.80   	 -35.61		 71.03   	 -35.61		
 -1.83   	-76.29   	 70.66   	 -35.61		 70.88   	 -35.61		
 -1.83   	-76.29   	 70.52   	 -35.61		 70.74   	 -35.61		
 -1.83   	-75.99   	 70.38   	 -30.52		 70.60   	 -40.69		
 -2.44   	-76.60   	 70.25   	 -30.52		 70.44   	 -35.61		
 -3.05   	-77.51   	 70.13   	 -30.52		 70.29   	 -40.69		
 -3.66   	-78.74   	 70.01   	 -35.61		 70.13   	 -35.61		
 -4.88   	-79.96   	 69.87   	 -30.52		 69.99   	 -40.69		
 -6.41   	-81.48   	 69.75   	 -35.61		 69.83   	 -35.61		
 -8.24   	-82.70   	 69.60   	 -35.61		 69.68   	 -40.69		
-10.38   	-83.92   	 69.46   	 -35.61		 69.52   	 -35.61		
-11.60   	-84.23   	 69.32   	 -30.52		 69.38   	 -40.69		
-11.60   	-83.62   	 69.20   	 -35.61		 69.22   	 -35.61		
-11.29   	-82.09   	 69.05   	 -35.61		 69.07   	 -30.52		
-10.68   	-80.87   	 68.91   	 -30.52		 68.95   	 -35.61		
-10.38   	-80.87   	 68.79   	 -30.52		 68.81   	 -30.52		
-10.99   	-81.18   	 68.67   	 -25.43		 68.69   	 -30.52		
-11.90   	-81.79   	 68.57   	 -30.52		 68.57   	 -25.43		
-12.51   	-81.48   	 68.44   	 -25.43		 68.46   	 -30.52		
-12.82   	-80.87   	 68.34   	 -25.43		 68.34   	 -25.43		
-12.82   	-80.26   	 68.24   	 -25.43		 68.24   	 -25.43		
-12.51   	-79.96   	 68.14   	 -25.43		 68.14   	 -20.35		
-12.21   	-79.65   	 68.04   	 -25.43		 68.06   	 -25.43		
-11.90   	-78.74   	 67.93   	 -30.52		 67.95   	 -25.43		
-11.90   	-77.51   	 67.81   	 -25.43		 67.85   	 -20.35		
-12.21   	-75.99   	 67.71   	 -30.52		 67.77   	 -25.43		
-12.51   	-74.77   	 67.59   	 -30.52		 67.67   	 -25.43		
-12.82   	-73.55   	 67.47   	 -30.52		 67.57   	 -25.43		
-12.82   	-72.94   	 67.34   	 -30.52		 67.47   	 -25.43		
-13.43   	-73.24   	 67.22   	 -25.43		 67.36   	 -30.52		
-14.65   	-73.85   	 67.12   	 -30.52		 67.24   	 -25.43		
-16.17   	-75.07   	 67.00   	 -30.52		 67.14   	 -35.61		
-18.01   	-75.68   	 66.88   	 -25.43		 67.00   	 -30.52		
-18.92   	-75.68   	 66.77   	 -30.52		 66.88   	 -30.52		
-18.62   	-74.46   	 66.65   	 -30.52		 66.75   	 -35.61		
-17.40   	-72.63   	 66.53   	 -30.52		 66.61   	 -35.61		
-15.56   	-71.11   	 66.41   	 -30.52		 66.47   	 -35.61		
-13.73   	-69.27   	 66.29   	 -35.61		 66.33   	 -40.69		
-12.21   	-65.61   	 66.14   	 -30.52		 66.16   	 -35.61		
-11.29   	-56.46   	 66.02   	 -35.61		 66.02   	 -35.61		
-10.38   	-40.89   	 65.88   	 -30.52		 65.88   	 -35.61		
 -9.46   	-19.23   	 65.76   	 -35.61		 65.74   	 -35.61		
 -8.54   	  5.19   	 65.62   	 -35.61		 65.59   	 -30.52		
 -7.93   	 26.86   	 65.47   	 -30.52		 65.47   	 -35.61		
 -8.24   	 42.11   	 65.35   	 -30.52		 65.33   	 -30.52		
 -9.16   	 50.96   	 65.23   	 -30.52		 65.21   	 -30.52		
-10.68   	 56.76   	 65.11   	 -30.52		 65.09   	 -30.52		
-10.99   	 63.48   	 64.98   	 -25.43		 64.96   	 -25.43		
 -9.46   	 72.94   	 64.88   	 -30.52		 64.86   	 -25.43		
 -7.02   	 81.48   	 64.76   	 -25.43		 64.76   	 -25.43		
 -5.19   	 83.01   	 64.66   	 -25.43		 64.66   	 -25.43		
 -5.19   	 74.16   	 64.56   	 -30.52		 64.56   	 -25.43		
 -6.71   	 58.59   	 64.44   	 -25.43		 64.46   	 -25.43		
 -7.32   	 45.17   	 64.33   	 -30.52		 64.35   	 -25.43		
 -5.49   	 41.81   	 64.21   	 -30.52		 64.25   	 -25.43		
 -1.22   	 50.66   	 64.09   	 -30.52		 64.15   	 -25.43		
  3.97   	 63.48   	 63.97   	 -30.52		 64.05   	 -30.52		
  7.93   	 68.97   	 63.85   	 -30.52		 63.93   	 -25.43		
  9.77   	 60.12   	 63.72   	 -35.61		 63.82   	 -30.52		
  9.16   	 39.06   	 63.58   	 -30.52		 63.70   	 -30.52		
  6.41   	 14.65   	 63.46   	 -35.61		 63.58   	 -35.61		
  1.83   	 -3.97   	 63.32   	 -30.52		 63.44   	 -30.52		
 -4.88   	-15.26   	 63.19   	 -35.61		 63.32   	 -35.61		
-13.43   	-23.19   	 63.05   	 -35.61		 63.17   	 -30.52		
-21.36   	-33.57   	 62.91   	 -30.52		 63.05   	 -35.61		
-26.86   	-49.44   	 62.79   	 -35.61		 62.91   	 -30.52		
-28.69   	-68.05   	 62.64   	 -35.61		 62.79   	 -35.61		
-28.08   	-84.84   	 62.50   	 -30.52		 62.64   	 -30.52		
-26.25   	-97.35   	 62.38   	 -30.52		 62.52   	 -35.61		
-25.33   	-105.59   	 62.26   	 -30.52		 62.38   	 -30.52		
-25.63   	-110.78   	 62.14   	 -25.43		 62.26   	 -30.52		
-26.25   	-114.14   	 62.03   	 -30.52		 62.14   	 -25.43		
-26.86   	-115.66   	 61.91   	 -20.35		 62.03   	 -30.52		
-27.16   	-115.36   	 61.83   	 -25.43		 61.91   	 -25.43		
-27.16   	-113.53   	 61.73   	 -20.35		 61.81   	 -25.43		
-26.55   	-110.78   	 61.65   	 -20.35		 61.71   	 -25.43		
-25.33   	-108.64   	 61.57   	 -20.35		 61.61   	 -25.43		
-23.80   	-106.51   	 61.49   	 -15.26		 61.51   	 -20.35		
-22.58   	-104.68   	 61.42   	 -15.26		 61.42   	 -20.35		
-22.58   	-101.93   	 61.36   	 -15.26		 61.34   	 -20.35		
-24.11   	-97.96   	 61.30   	 -15.26		 61.26   	 -20.35		
-26.55   	-93.69   	 61.24   	 -15.26		 61.18   	 -20.35		
-29.30   	-91.25   	 61.18   	 -10.17		 61.10   	 -20.35		
-31.43   	-90.64   	 61.14   	 -10.17		 61.02   	 -20.35		
-31.74   	-83.62   	 61.10   	 -15.26		 60.94   	 -20.35		
-28.69   	-52.49   	 61.04   	 -15.26		 60.85   	 -15.26		
-18.92   	 28.08   	 60.98   	 -20.35		 60.79   	 -20.35		
  0.61   	179.44   	 60.89   	 -20.35		 60.71   	 -20.35		
 33.87   	407.71   	 60.81   	 -25.43		 60.63   	 -20.35		
 81.48   	698.85   	 60.71   	 -25.43		 60.55   	 -20.35		
140.38   	1023.56   	 60.61   	 -35.61		 60.47   	 -20.35		
201.72   	1333.01   	 60.47   	 -66.12		 60.39   	 -45.78		
271.61   	1584.17(R)	 60.20   	 -30.52		 60.20   	 -25.43		
254.52   	1376.04   	 60.08   	 -35.61		 60.10   	 -25.43		
202.64   	956.12   	 59.94   	 -30.52		 60.00   	 -25.43		
132.14   	450.74   	 59.82   	 -25.43		 59.90   	 -25.43		
 64.09   	 28.69   	 59.71   	 -25.43		 59.80   	 -25.43		
 14.95   	-196.53   	 59.61   	 -20.35		 59.69   	 -25.43		
-11.60   	-229.80   	 59.53   	 -25.43		 59.59   	 -25.43		
-21.36   	-165.41   	 59.43   	 -20.35		 59.49   	 -30.52		
-24.41   	-103.15   	 59.35   	 -20.35		 59.37   	 -25.43		
-26.25   	-85.14   	 59.27   	 -20.35		 59.27   	 -25.43		
-27.47   	-97.05   	 59.19   	 -20.35		 59.17   	 -20.35		
-27.16   	-108.03   	 59.10   	 -25.43		 59.08   	 -25.43		
-25.63   	-103.45   	 59.00   	 -25.43		 58.98   	 -25.43		
-24.41   	-90.64   	 58.90   	 -25.43		 58.88   	 -30.52		
-24.72   	-82.09   	 58.80   	 -25.43		 58.76   	 -25.43		
-26.55   	-81.79   	 58.70   	 -20.35		 58.66   	 -25.43		
-28.99   	-86.06   	 58.62   	 -10.17		 58.56   	 -25.43		
-30.21   	-91.55   	 58.58(D)	   0.00		 58.45   	 -25.43		
-30.52   	-95.52   	 58.58   	  10.17		 58.35   	 -20.35		
-29.91   	-96.13   	 58.62   	  40.69		 58.27   	 -25.43		
-29.60   	-93.08   	 58.78   	  66.12		 58.17   	 -20.35		
-28.99   	-88.81   	 59.04   	 106.82		 58.09   	 -10.17		
-28.08   	-85.45   	 59.47   	 157.68		 58.05   	 -10.17		
-27.16   	-83.01   	 60.10   	 208.54		 58.01(D)	   5.09		
-26.55   	-80.26   	 60.94   	 264.50		 58.03   	  15.26		
-25.94   	-76.29   	 61.99   	 310.27		 58.09   	  35.61		
-25.94   	-71.41   	 63.23   	 356.05		 58.23   	  55.95		
-26.25   	-67.44   	 64.66   	 391.66		 58.45   	  81.38		
-26.25   	-64.70   	 66.23   	 412.00		 58.78   	 111.90		
-25.63   	-62.56   	 67.87   	 422.18		 59.23   	 142.42		
-24.41   	-60.42   	 69.56   	 422.18		 59.80   	 178.03		
-23.50   	-57.37   	 71.25   	 422.18		 60.51   	 218.72		
-22.89   	-53.71   	 72.94   	 412.00		 61.38   	 249.24		
-22.89   	-49.44   	 74.59   	 401.83		 62.38   	 284.84		
-23.19   	-45.17   	 76.20   	 391.66		 63.52   	 325.53		
-23.19   	-40.89   	 77.76   	 381.48		 64.82   	 345.88		
-22.89   	-36.01   	 79.29   	 366.22		 66.21   	 376.40		
-21.97   	-29.91   	 80.75   	 350.97		 67.71   	 396.74		
-20.75   	-23.19   	 82.16   	 330.62		 69.30   	 406.92		
-19.84   	-16.48   	 83.48   	 305.19		 70.93   	 412.00		
-19.23   	-10.07   	 84.70   	 279.75		 72.57   	 412.00		
-18.62   	 -3.97   	 85.82   	 244.15		 74.22   	 401.83		
-18.01   	  3.05   	 86.80   	 218.72		 75.83   	 391.66		
-16.48   	 11.29   	 87.67   	 193.29		 77.40   	 371.31		
-14.04   	 21.06   	 88.44   	 172.94		 78.88   	 356.05		
-10.68   	 31.74   	 89.13   	 167.85		 80.30   	 335.71		
 -7.63   	 42.11   	 89.81   	 178.03		 81.65   	 325.53		
 -4.88   	 51.57   	 90.52   	 193.29		 82.95   	 320.45		
 -2.75   	 61.04   	 91.29   	 223.80		 84.23   	 310.27		
 -0.92   	 71.41   	 92.19   	 254.32		 85.47   	 310.27		
  1.83   	 83.31   	 93.20   	 289.93		 86.71   	 310.27		
  5.19   	 96.44   	 94.36   	 325.53		 87.95   	 320.45		
  8.54   	110.17   	 95.67   	 340.79		 89.24   	 325.53		
 11.60   	124.51   	 97.03   	 350.97		 90.54   	 330.62		
 14.34   	140.08   	 98.43   	 350.97		 91.86   	 335.71		
 17.70   	158.08   	 99.84   	 330.62		 93.20   	 345.88		
 22.28   	178.53   	101.16   	 300.10		 94.59   	 345.88		
 27.47   	200.20   	102.36   	 274.67		 95.97   	 345.88		
 32.35   	222.17   	103.46   	 239.06		 97.35   	 340.79		
 36.93   	243.23   	104.41   	 208.54		 98.72   	 340.79		
 40.59   	264.28   	105.25   	 193.29		100.08   	 325.53		
 43.64   	285.03   	106.02   	 188.20		101.38   	 320.45		
 47.61   	305.79   	106.77   	 178.03		102.66   	 310.27		
 51.88   	325.32   	107.49   	 183.11		103.91   	 289.93		
 56.46   	342.10   	108.22   	 188.20		105.07   	 279.75		
 60.42   	355.22   	108.97   	 188.20		106.18   	 259.41		
 63.48   	364.99   	109.72   	 178.03		107.22   	 244.15		
 65.00   	372.31   	110.44   	 167.85		108.20   	 223.80		
 65.31   	377.81   	111.11   	 147.51		109.09   	 203.46		
 64.39   	380.86   	111.70   	 122.07		109.91   	 183.11		
 62.87   	379.94   	112.19   	  86.47		110.64   	 167.85		
 60.12   	373.84   	112.53   	  61.04		111.31   	 142.42		
 56.46   	361.63   	112.78   	  25.43		111.88   	 132.25		
 52.19   	343.93   	112.88(S)	   0.00		112.41   	 111.90		
 47.00   	321.35   	112.88   	 -25.43		112.86   	  91.56		
 41.20   	294.19   	112.78   	 -50.86		113.22   	  76.30		
 34.79   	263.67   	112.57   	 -71.21		113.53   	  55.95		
 28.08   	229.80   	112.29   	-101.73		113.75   	  35.61		
 21.67   	194.40   	111.88   	-122.07		113.90   	  15.26		
 15.26   	158.69   	111.39   	-147.51		113.96(S)	 -10.17		
  9.16   	122.99   	110.80   	-172.94		113.92   	 -30.52		
  2.75   	 88.50   	110.11   	-193.29		113.79   	 -50.86		
 -3.66   	 55.54   	109.34   	-213.63		113.59   	 -76.30		
 -9.46   	 25.02   	108.48   	-228.89		113.29   	-101.73		
-14.04   	 -3.05   	107.57   	-233.98		112.88   	-122.07		
-17.09   	-28.08   	106.63   	-233.98		112.39   	-142.42		
-19.53   	-49.44   	105.70   	-223.80		111.82   	-157.68		
-22.28   	-68.05   	104.80   	-213.63		111.19   	-178.03		
-25.02   	-83.62   	103.95   	-188.20		110.48   	-193.29		
-27.77   	-97.05   	103.19   	-162.77		109.70   	-203.46		
-29.60   	-108.03   	102.54   	-132.25		108.89   	-213.63		
-30.52   	-116.88   	102.01   	-106.82		108.04   	-213.63		
-30.52   	-123.60   	101.59   	 -86.47		107.18   	-218.72		
-29.91   	-129.39   	101.24   	 -71.21		106.31   	-213.63		
-29.60   	-135.19   	100.96   	 -55.95		105.45   	-203.46		
-30.21   	-140.69   	100.73   	 -50.86		104.64   	-203.46		
-31.74   	-145.26   	100.53   	 -55.95		103.82   	-183.11		
-33.26   	-148.62   	100.30   	 -55.95		103.09   	-178.03		
-34.79   	-150.15   	100.08   	 -61.04		102.38   	-157.68		
-35.40   	-150.76   	 99.84   	 -71.21		101.75   	-147.51		
-35.10   	-151.06   	 99.55   	 -71.21		101.16   	-127.16		
-34.48   	-150.76   	 99.27   	 -81.38		100.65   	-122.07		
-33.87   	-149.23   	 98.94   	 -86.47		100.16   	-106.82		
-32.65   	-146.48   	 98.60   	 -81.38		 99.74   	-101.73		
-31.13   	-143.43   	 98.27   	 -81.38		 99.33   	 -91.56		
-29.91   	-140.99   	 97.94   	 -81.38		 98.96   	 -86.47		
-29.30   	-139.77   	 97.62   	 -81.38		 98.62   	 -81.38		
-29.60   	-138.85   	 97.29   	 -71.21		 98.29   	 -76.30		
-31.13   	-137.94   	 97.01   	 -76.30		 97.99   	 -76.30		
-32.96   	-136.11   	 96.70   	 -66.12		 97.68   	 -71.21		
-34.48   	-133.97   	 96.44   	 -66.12		 97.40   	 -71.21		
-34.79   	-131.84   	 96.17   	 -71.21		 97.11   	 -71.21		
-33.87   	-129.39   	 95.89   	 -61.04		 96.83   	 -71.21		
-32.65   	-126.34   	 95.65   	 -66.12		 96.54   	 -66.12		
-31.43   	-123.29   	 95.38   	 -61.04		 96.28   	 -71.21		
-30.52   	-121.15   	 95.14   	 -61.04		 95.99   	 -66.12		
-30.21   	-120.24   	 94.89   	 -61.04		 95.73   	 -61.04		
-29.91   	-119.93   	 94.65   	 -55.95		 95.48   	 -66.12		
-29.60   	-119.32   	 94.42   	 -61.04		 95.22   	 -66.12		
-29.91   	-117.80   	 94.18   	 -55.95		 94.95   	 -66.12		
-30.52   	-115.97   	 93.96   	 -55.95		 94.69   	 -66.12		
-31.13   	-114.44   	 93.73   	 -61.04		 94.42   	 -66.12		
-31.74   	-114.14   	 93.49   	 -66.12		 94.16   	 -66.12		
-31.43   	-114.14   	 93.22   	 -66.12		 93.90   	 -71.21		
-31.13   	-113.22   	 92.96   	 -76.30		 93.61   	 -71.21		
-31.43   	-111.69   	 92.65   	 -81.38		 93.33   	 -71.21		
-31.43   	-110.17   	 92.33   	 -86.47		 93.04   	 -76.30		
-31.74   	-109.86   	 91.98   	 -86.47		 92.74   	 -81.38		
-31.43   	-111.08   	 91.64   	 -96.64		 92.41   	 -81.38		
-30.82   	-113.22   	 91.25   	 -91.56		 92.09   	 -81.38		
-30.21   	-115.36   	 90.88   	 -91.56		 91.76   	 -81.38		
-30.21   	-116.88   	 90.52   	 -81.38		 91.43   	 -86.47		
-30.21   	-117.49   	 90.19   	 -81.38		 91.09   	 -86.47		
-30.21   	-118.10   	 89.87   	 -76.30		 90.74   	 -86.47		
-29.91   	-119.02   	 89.56   	 -76.30		 90.40   	 -81.38		
-29.30   	-119.93   	 89.26   	 -66.12		 90.07   	 -81.38		
-28.69   	-121.15   	 88.99   	 -66.12		 89.75   	 -81.38		
-28.08   	-122.07   	 88.73   	 -66.12		 89.42   	 -81.38		
-27.77   	-122.99   	 88.46   	 -66.12		 89.09   	 -76.30		
-27.47   	-123.90   	 88.20   	 -66.12		 88.79   	 -76.30		
-27.47   	-124.51   	 87.93   	 -76.30		 88.48   	 -76.30		
-27.77   	-125.12   	 87.63   	 -71.21		 88.18   	 -76.30		
-28.08   	-125.73   	 87.34   	 -76.30		 87.87   	 -71.21		
-28.38   	-127.56   	 87.04   	 -71.21		 87.59   	 -71.21		
-28.69   	-130.62   	 86.75   	 -76.30		 87.30   	 -71.21		
-28.69   	-134.58   	 86.45   	 -71.21		 87.02   	 -71.21		
