  I     	  II     	  AOp     	  AOp'		  FA     	  FA'		
-22.28   	-68.05   	 58.09   	 -71.21		 56.28   	-437.43		
-18.62   	-73.55   	 57.80   	 -55.95		 54.53   	 -91.56		
-17.09   	-72.02   	 57.58   	 -40.69		 54.16   	 549.34		
-19.53   	-64.09   	 57.42   	 -25.43		 56.36   	 544.25		
-25.02   	-54.93   	 57.31   	 -15.26		 58.53   	-274.67		
-31.74   	-52.49   	 57.25   	 -10.17		 57.44   	-701.93		
-37.23   	-62.87   	 57.21   	  -5.09		 54.63   	-289.93		
-37.84   	-88.20   	 57.19   	  -5.09		 53.47   	 167.85		
-35.40   	-120.24   	 57.17   	 -10.17		 54.14   	 269.58		
-34.48   	-146.18   	 57.13   	 -10.17		 55.22   	 152.59		
-35.10   	-148.93   	 57.09   	 -15.26		 55.83   	  15.26		
-29.91   	-104.98   	 57.03   	 -20.35		 55.89   	 -96.64		
 -3.05   	 11.60   	 56.95   	 -20.35		 55.50   	-162.77		
 57.37   	216.98   	 56.87   	 -15.26		 54.85   	-101.73		
150.76   	512.08   	 56.81   	 -20.35		 54.45   	  20.35		
257.57   	866.09   	 56.72   	 -10.17		 54.53   	  45.78		
345.46   	1203.00   	 56.68   	 -30.52		 54.71   	 -45.78		
364.38   	1417.54(R)	 56.56   	 -15.26		 54.53   	 -35.61		
294.80   	1189.27   	 56.50   	 -20.35		 54.38   	 -25.43		
203.86   	798.65   	 56.42   	 -25.43		 54.28   	 -20.35		
124.21   	378.11   	 56.32   	 -25.43		 54.20   	 -30.52		
 73.85   	 54.32   	 56.22   	 -30.52		 54.08   	 -35.61		
 50.66   	-116.58   	 56.09   	 -35.61		 53.94   	  -5.09		
 40.28   	-154.11   	 55.95   	 -35.61		 53.92   	  10.17		
 26.55   	-116.88   	 55.81   	 -30.52		 53.96   	  10.17		
  4.27   	-64.70   	 55.69   	 -30.52		 54.00   	   5.09		
-21.67   	-35.10   	 55.56   	 -35.61		 54.02   	   5.09		
-42.42   	-38.76   	 55.42   	 -30.52		 54.04   	  -5.09		
-52.80   	-68.05   	 55.30   	 -25.43		 54.02   	 -20.35		
-53.10   	-108.95   	 55.20   	 -30.52		 53.94   	 -30.52		
-47.91   	-147.09   	 55.08   	 -30.52		 53.81   	 -55.95		
-42.72   	-175.48   	 54.95   	 -25.43		 53.59   	 -66.12		
-41.20   	-195.62   	 54.85   	 -25.43		 53.33   	 -55.95		
-44.25   	-212.10   	 54.75   	 -15.26		 53.10   	 -55.95		
-47.91   	-222.17   	 54.69   	 -10.17		 52.88   	 -86.47		
-49.44   	-216.98   	 54.65(D)	   5.09		 52.53   	 -20.35		
-47.30   	-191.65   	 54.67   	  15.26		 52.45   	 116.99		
-42.72   	-154.11   	 54.73   	  35.61		 52.92   	  91.56		
-39.37   	-124.21   	 54.87   	  61.04		 53.29   	 -66.12		
-39.98   	-118.41   	 55.12   	  81.38		 53.02   	-147.51		
-45.17   	-138.85   	 55.44   	 111.90		 52.43   	 -55.95		
-52.80   	-169.68   	 55.89   	 137.33		 52.21   	  45.78		
-58.59   	-191.96   	 56.44   	 167.85		 52.39   	   0.00		
-59.20   	-195.31   	 57.11   	 198.37		 52.39   	 -10.17		
-53.41   	-184.94   	 57.90   	 223.80		 52.35   	 111.90		
-44.25   	-173.65   	 58.80   	 254.32		 52.80   	-106.82		
-36.93   	-171.81   	 59.82   	 279.75		 52.37   	-340.79		
-35.71   	-180.05   	 60.94   	 295.01		 51.01   	 -91.56		
-40.59   	-192.87   	 62.12   	 310.27		 50.64(D)	 228.89		
-47.91   	-202.64   	 63.36   	 320.45		 51.56   	 300.10		
-53.10   	-204.16   	 64.64   	 325.53		 52.76   	 188.20		
-53.10   	-198.06   	 65.94   	 325.53		 53.51   	 -20.35		
-49.74   	-188.60   	 67.24   	 320.45		 53.43   	 -20.35		
-45.78   	-181.27   	 68.52   	 325.53		 53.35   	 269.58		
-43.03   	-177.00   	 69.83   	 320.45		 54.43   	 473.04		
-41.20   	-172.42   	 71.11   	 320.45		 56.32   	 498.47		
-39.98   	-163.27   	 72.39   	 320.45		 58.31   	 523.90		
-40.59   	-150.45   	 73.67   	 320.45		 60.41   	 615.46		
-44.86   	-141.60   	 74.95   	 320.45		 62.87   	 595.11		
-51.57   	-144.04   	 76.24   	 320.45		 65.25   	 528.99		
-56.46   	-158.39   	 77.52   	 320.45		 67.36   	 534.08		
-56.15   	-177.31   	 78.80   	 320.45		 69.50   	 493.39		
-51.88   	-191.96   	 80.08   	 310.27		 71.47   	 437.43		
-48.22   	-196.84   	 81.32   	 310.27		 73.22   	 442.52		
-48.52   	-191.04   	 82.56   	 300.10		 74.99   	 467.95		
-51.88   	-175.48   	 83.76   	 295.01		 76.87   	 478.13		
-54.63   	-154.72   	 84.94   	 284.84		 78.78   	 544.25		
-53.71   	-136.11   	 86.08   	 274.67		 80.96   	 635.81		
-49.13   	-128.78   	 87.18   	 269.58		 83.50   	 554.42		
-43.03   	-137.63   	 88.26   	 259.41		 85.72   	 473.04		
-37.23   	-156.25   	 89.30   	 254.32		 87.61   	 518.82		
-34.48   	-169.98   	 90.32   	 244.15		 89.68   	 523.90		
-35.40   	-166.02   	 91.29   	 239.06		 91.78   	 467.95		
-39.98   	-144.35   	 92.25   	 228.89		 93.65   	 508.65		
-46.39   	-118.71   	 93.16   	 223.80		 95.69   	 615.46		
-51.27   	-105.29   	 94.06   	 213.63		 98.15   	 528.99		
-52.80   	-108.64   	 94.91   	 203.46		100.26   	 259.41		
-50.35   	-118.41   	 95.73   	 188.20		101.30   	 228.89		
-44.86   	-118.10   	 96.48   	 183.11		102.22   	 381.48		
-39.67   	-101.32   	 97.21   	 172.94		103.74   	 457.78		
-38.76   	-77.82   	 97.90   	 162.77		105.57   	 432.35		
-44.86   	-64.39   	 98.56   	 147.51		107.30   	 442.52		
-56.76   	-67.75   	 99.15   	 142.42		109.07   	 473.04		
-68.05   	-80.57   	 99.71   	 127.16		110.97   	 228.89		
-72.94   	-88.50   	100.22   	 122.07		111.88   	 106.82		
-70.19   	-83.62   	100.71   	 106.82		112.31   	 274.67		
-64.39   	-69.89   	101.14   	 101.73		113.41   	  30.52		
-61.95   	-55.54   	101.55   	  91.56		113.53   	-122.07		
-64.70   	-44.86   	101.91   	  86.47		113.04   	 147.51		
-68.36   	-37.54   	102.26   	  81.38		113.63   	 386.57		
-67.14   	-32.96   	102.58   	  71.21		115.18   	 325.53		
-59.20   	-34.18   	102.87   	  71.21		116.48   	  66.12		
-49.13   	-42.11   	103.15   	  66.12		116.74   	 -71.21		
-42.72   	-51.88   	103.42   	  66.12		116.46   	   5.09		
-41.20   	-57.07   	103.68   	  55.95		116.48   	  55.95		
-43.03   	-54.63   	103.91   	  50.86		116.70   	 -20.35		
-43.33   	-47.30   	104.11   	  45.78		116.62   	 -55.95		
-38.45   	-39.98   	104.29   	  35.61		116.40   	  25.43		
-27.77   	-33.57   	104.43   	  30.52		116.50   	  66.12		
-13.73   	-26.25   	104.56   	  15.26		116.76(S)	 -20.35		
 -1.22   	-17.40   	104.62(S)	   0.00		116.68   	-132.25		
  5.19   	-10.99   	104.62   	 -10.17		116.15   	-279.75		
  2.75   	-10.68   	104.58   	 -30.52		115.04   	-269.58		
 -5.49   	-14.34   	104.46   	 -55.95		113.96   	  25.43		
-13.43   	-15.87   	104.23   	 -76.30		114.06   	  81.38		
-14.95   	-10.07   	103.93   	-101.73		114.38   	-208.54		
 -9.77   	  1.83   	103.52   	-127.16		113.55   	-412.00		
 -3.05   	 14.95   	103.01   	-157.68		111.90   	-325.53		
 -1.22   	 25.02   	102.38   	-183.11		110.60   	  96.64		
 -5.19   	 30.52   	101.65   	-208.54		110.99   	 147.51		
-10.38   	 31.13   	100.81   	-223.80		111.58   	-457.78		
-10.99   	 25.33   	 99.92   	-244.15		109.75   	-762.97		
 -5.80   	 10.68   	 98.94   	-259.41		106.69   	-412.00		
  0.92   	-10.68   	 97.90   	-259.41		105.05   	 -55.95		
  3.36   	-30.82   	 96.87   	-259.41		104.82   	 -35.61		
 -1.22   	-36.01   	 95.83   	-259.41		104.68   	-223.80		
 -9.46   	-18.92   	 94.79   	-254.32		103.78   	-432.35		
-15.26   	 15.56   	 93.77   	-239.06		102.05   	-498.47		
-15.56   	 51.57   	 92.82   	-228.89		100.06   	-391.66		
-12.21   	 69.27   	 91.90   	-213.63		 98.49   	-218.72		
 -7.93   	 59.51   	 91.05   	-193.29		 97.62   	-147.51		
 -4.58   	 30.82   	 90.27   	-178.03		 97.03   	-213.63		
 -3.36   	  0.92   	 89.56   	-157.68		 96.17   	-325.53		
 -3.97   	-17.09   	 88.93   	-137.33		 94.87   	-371.31		
 -3.66   	-23.19   	 88.38   	-116.99		 93.39   	-310.27		
 -2.44   	-27.47   	 87.91   	-101.73		 92.15   	-233.98		
 -1.53   	-36.62   	 87.51   	 -81.38		 91.21   	-193.29		
 -3.36   	-45.17   	 87.18   	 -66.12		 90.44   	-147.51		
 -8.54   	-40.89   	 86.92   	 -45.78		 89.85   	-127.16		
-14.65   	-18.31   	 86.73   	 -35.61		 89.34   	-152.59		
-16.48   	 14.04   	 86.59   	 -25.43		 88.73   	-203.46		
-10.38   	 37.54   	 86.49   	 -15.26		 87.91   	-254.32		
 -0.31   	 38.76   	 86.43   	 -15.26		 86.90   	-356.05		
  5.49   	 20.14   	 86.37   	 -10.17		 85.47   	-381.48		
  2.75   	 -2.75   	 86.33   	 -15.26		 83.95   	-167.85		
 -6.10   	-17.40   	 86.27   	 -20.35		 83.28   	 -25.43		
-13.73   	-22.89   	 86.18   	 -30.52		 83.17   	-152.59		
-14.65   	-27.47   	 86.06   	 -40.69		 82.56   	-320.45		
-10.38   	-35.40   	 85.90   	 -55.95		 81.28   	-335.71		
 -6.41   	-42.72   	 85.68   	 -71.21		 79.94   	-228.89		
 -7.02   	-38.15   	 85.39   	 -81.38		 79.02   	-137.33		
-10.68   	-18.01   	 85.07   	 -96.64		 78.47   	 -96.64		
-12.82   	  8.85   	 84.68   	-101.73		 78.09   	-111.90		
-11.90   	 26.25   	 84.27   	-111.90		 77.64   	-122.07		
 -8.85   	 24.41   	 83.82   	-111.90		 77.15   	 -96.64		
 -6.41   	  6.41   	 83.38   	-111.90		 76.76   	-111.90		
 -6.41   	-16.48   	 82.93   	-116.99		 76.32   	-137.33		
 -7.63   	-32.65   	 82.46   	-106.82		 75.77   	-111.90		
 -7.02   	-37.54   	 82.03   	-106.82		 75.32   	 -50.86		
 -3.97   	-33.87   	 81.61   	-101.73		 75.12   	 -40.69		
  0.31   	-25.63   	 81.20   	 -96.64		 74.95   	-188.20		
  2.14   	-15.56   	 80.81   	 -86.47		 74.20   	-254.32		
 -0.92   	 -5.80   	 80.47   	 -86.47		 73.18   	-137.33		
 -7.93   	  0.00   	 80.12   	 -81.38		 72.63   	   5.09		
-14.95   	 -1.53   	 79.80   	 -71.21		 72.65   	  20.35		
-18.62   	 -9.16   	 79.51   	 -71.21		 72.74   	 -86.47		
-16.48   	-16.78   	 79.23   	 -61.04		 72.39   	-157.68		
-10.07   	-18.31   	 78.98   	 -66.12		 71.76   	  15.26		
 -3.66   	-12.82   	 78.72   	 -61.04		 71.82   	  96.64		
 -0.92   	 -6.10   	 78.47   	 -55.95		 72.21   	-101.73		
 -2.44   	 -3.36   	 78.25   	 -61.04		 71.80   	-208.54		
 -6.71   	 -3.66   	 78.01   	 -55.95		 70.97   	 -91.56		
-10.07   	 -2.14   	 77.78   	 -61.04		 70.60   	 -15.26		
 -9.77   	  1.22   	 77.54   	 -61.04		 70.54   	 -50.86		
 -6.41   	  1.22   	 77.29   	 -61.04		 70.34   	 -61.04		
 -3.97   	 -5.49   	 77.05   	 -61.04		 70.09   	 -50.86		
 -5.49   	-14.95   	 76.81   	 -71.21		 69.89   	 -81.38		
 -9.77   	-15.87   	 76.52   	 -71.21		 69.56   	-101.73		
-13.12   	 -2.44   	 76.24   	 -76.30		 69.16   	 -55.95		
-11.90   	 18.62   	 75.93   	 -81.38		 68.93   	 -25.43		
 -4.58   	 33.26   	 75.60   	 -86.47		 68.83   	 -50.86		
  5.49   	 32.65   	 75.26   	 -91.56		 68.63   	 -66.12		
 11.29   	 20.14   	 74.89   	 -91.56		 68.36   	 -35.61		
  8.24   	  6.71   	 74.53   	 -96.64		 68.22   	  10.17		
 -3.36   	  0.31   	 74.14   	 -96.64		 68.26   	  15.26		
-17.40   	  0.00   	 73.75   	 -96.64		 68.32   	 -10.17		
-25.94   	  0.61   	 73.37   	 -96.64		 68.28   	 -45.78		
-23.80   	  0.31   	 72.98   	 -91.56		 68.10   	 -50.86		
-12.21   	  0.61   	 72.61   	 -86.47		 67.89   	 -30.52		
  1.53   	  2.14   	 72.27   	 -81.38		 67.77   	 -15.26		
  8.54   	  2.44   	 71.94   	 -76.30		 67.71   	 -20.35		
  6.71   	  0.31   	 71.64   	 -71.21		 67.63   	 -40.69		
 -0.92   	 -2.75   	 71.35   	 -66.12		 67.47   	 -55.95		
 -7.93   	 -0.61   	 71.09   	 -61.04		 67.24   	 -66.12		
 -9.77   	  9.46   	 70.84   	 -55.95		 66.98   	 -66.12		
 -6.10   	 23.19   	 70.62   	 -50.86		 66.71   	 -25.43		
 -3.05   	 30.82   	 70.42   	 -50.86		 66.61   	  96.64		
 -4.27   	 26.25   	 70.21   	 -45.78		 67.00   	  25.43		
 -9.46   	 11.29   	 70.03   	 -45.78		 67.10   	-269.58		
-13.12   	 -6.71   	 69.85   	 -40.69		 66.02   	-264.50		
-11.90   	-21.67   	 69.68   	 -45.78		 64.96   	  81.38		
 -7.32   	-31.74   	 69.50   	 -40.69		 65.29   	 223.80		
 -4.58   	-34.79   	 69.34   	 -45.78		 66.18   	 -71.21		
 -7.32   	-28.08   	 69.16   	 -45.78		 65.90   	-340.79		
-12.82   	 -8.85   	 68.97   	 -45.78		 64.54   	-228.89		
-13.73   	 19.84   	 68.79   	 -55.95		 63.62   	   5.09		
 -7.02   	 47.30   	 68.57   	 -55.95		 63.64   	  35.61		
  3.05   	 60.42   	 68.34   	 -55.95		 63.78   	 -76.30		
  8.54   	 55.24   	 68.12   	 -66.12		 63.48   	-106.82		
  4.88   	 37.54   	 67.85   	 -66.12		 63.05   	 -10.17		
 -5.49   	 19.53   	 67.59   	 -71.21		 63.01   	 122.07		
-14.04   	  8.85   	 67.30   	 -76.30		 63.50   	 111.90		
-14.95   	  7.02   	 67.00   	 -76.30		 63.95   	 -30.52		
 -7.32   	 13.73   	 66.69   	 -76.30		 63.82   	-152.59		
  3.05   	 32.35   	 66.39   	 -76.30		 63.21   	-147.51		
 11.29   	 64.09   	 66.08   	 -76.30		 62.62   	 -55.95		
 15.26   	104.68   	 65.78   	 -76.30		 62.40   	  15.26		
 15.26   	140.08   	 65.47   	 -71.21		 62.46   	  30.52		
 11.90   	155.33   	 65.19   	 -71.21		 62.58   	   0.00		
  7.63   	146.79   	 64.90   	 -66.12		 62.58   	 -25.43		
  3.36   	124.51   	 64.64   	 -55.95		 62.48   	 -15.26		
  0.00   	104.37   	 64.41   	 -55.95		 62.42   	 -10.17		
 -1.22   	 97.05   	 64.19   	 -50.86		 62.38   	  -5.09		
  0.31   	104.98   	 63.99   	 -45.78		 62.36   	  -5.09		
  5.19   	123.29   	 63.80   	 -35.61		 62.34   	 -35.61		
 13.12   	147.09   	 63.66   	 -35.61		 62.20   	 -66.12		
 21.97   	172.12   	 63.52   	 -25.43		 61.93   	 -61.04		
 28.99   	196.53   	 63.42   	 -25.43		 61.69   	 -50.86		
 32.04   	216.98   	 63.32   	 -20.35		 61.49   	 -55.95		
 31.74   	231.02   	 63.23   	 -20.35		 61.26   	 -76.30		
 30.52   	236.51   	 63.15   	 -20.35		 60.96   	 -45.78		
 31.13   	232.85   	 63.07   	 -15.26		 60.77   	  -5.09		
 33.57   	222.47   	 63.01   	 -20.35		 60.75   	 -30.52		
 37.23   	210.88   	 62.93   	 -25.43		 60.63   	 -10.17		
 42.42   	200.50   	 62.83   	 -25.43		 60.59   	  91.56		
 47.91   	188.60   	 62.73   	 -30.52		 60.96   	 -86.47		
 47.61   	169.07   	 62.60   	 -35.61		 60.61   	-381.48		
 36.93   	137.33   	 62.46   	 -45.78		 59.08   	-279.75		
 15.87   	 96.44   	 62.28   	 -50.86		 57.97   	   0.00		
 -7.32   	 54.32   	 62.08   	 -55.95		 57.97   	 111.90		
-20.75   	 20.75   	 61.85   	 -66.12		 58.41   	  61.04		
-17.70   	 -0.61   	 61.59   	 -66.12		 58.66   	 -25.43		
 -2.44   	-10.68   	 61.32   	 -71.21		 58.56   	 -61.04		
 13.12   	-14.04   	 61.04   	 -71.21		 58.31   	 -25.43		
 18.92   	-15.87   	 60.75   	 -76.30		 58.21   	  20.35		
 12.82   	-19.23   	 60.45   	 -66.12		 58.29   	  25.43		
  0.31   	-25.33   	 60.18   	 -66.12		 58.39   	  -5.09		
-10.68   	-30.52   	 59.92   	 -61.04		 58.37   	 -30.52		
-15.26   	-31.13   	 59.67   	 -55.95		 58.25   	 -35.61		
-14.34   	-28.08   	 59.45   	 -45.78		 58.11   	 -25.43		
-11.60   	-26.25   	 59.27   	 -40.69		 58.01   	   5.09		
-10.38   	-31.74   	 59.10   	 -35.61		 58.03   	  15.26		
-10.38   	-45.17   	 58.96   	 -25.43		 58.09   	   0.00		
-10.68   	-61.04   	 58.86   	 -20.35		 58.09   	 -10.17		
-10.38   	-73.55   	 58.78   	 -15.26		 58.05   	  -5.09		
-10.68   	-79.35   	 58.72   	 -15.26		 58.03   	  -5.09		
-13.73   	-77.51   	 58.66   	  -5.09		 58.01   	 -25.43		
-20.45   	-66.53   	 58.64   	  -5.09		 57.90   	 -45.78		
-25.94   	-36.93   	 58.62   	  -5.09		 57.72   	 -40.69		
-20.75   	 26.55   	 58.60   	   0.00		 57.56   	 -35.61		
  7.93   	143.43   	 58.60   	  -5.09		 57.42   	 -25.43		
 69.27   	333.86   	 58.58   	  -5.09		 57.31   	 -50.86		
159.91   	610.35   	 58.56   	 -10.17		 57.11   	 -91.56		
265.50   	956.12   	 58.51   	 -15.26		 56.74   	 -76.30		
359.50   	1294.56   	 58.45   	 -40.69		 56.44   	 -35.61		
407.41   	1477.97(R)	 58.29   	 -30.52		 56.30   	 -30.52		
351.26   	1188.66   	 58.17   	 -30.52		 56.17   	 -50.86		
267.03   	722.35   	 58.05   	 -40.69		 55.97   	 -50.86		
186.16   	249.02   	 57.88   	 -40.69		 55.77   	 -30.52		
127.87   	-77.21   	 57.72   	 -40.69		 55.65   	 -20.35		
 91.55   	-198.06   	 57.56   	 -45.78		 55.56   	 -30.52		
 64.39   	-158.69   	 57.38   	 -45.78		 55.44   	 -55.95		
 35.40   	-57.68   	 57.19   	 -45.78		 55.22   	 -71.21		
  5.49   	 14.95   	 57.01   	 -45.78		 54.93   	 -66.12		
-18.92   	 21.67   	 56.83   	 -50.86		 54.67   	 -50.86		
-31.43   	-21.06   	 56.62   	 -45.78		 54.47   	   0.00		
-32.96   	-74.16   	 56.44   	 -40.69		 54.47   	  66.12		
-29.30   	-107.42   	 56.28   	 -40.69		 54.73   	  -5.09		
-24.72   	-113.83   	 56.11   	 -35.61		 54.71   	 -96.64		
-21.97   	-106.51   	 55.97   	 -30.52		 54.32   	-106.82		
-21.06   	-103.45   	 55.85   	 -25.43		 53.90   	 -20.35		
-22.58   	-113.83   	 55.75   	 -10.17		 53.81   	 106.82		
-26.86   	-132.45   	 55.71(D)	   0.00		 54.24   	  20.35		
-32.96   	-149.23   	 55.71   	  20.35		 54.32   	-101.73		
-38.45   	-157.47   	 55.79   	  35.61		 53.92   	 -86.47		
-41.50   	-156.86   	 55.93   	  61.04		 53.57   	 -30.52		
-42.42   	-149.54   	 56.17   	  91.56		 53.45   	  -5.09		
-42.11   	-137.94   	 56.54   	 111.90		 53.43   	  10.17		
-42.11   	-124.21   	 56.99   	 147.51		 53.47   	 -15.26		
-41.81   	-112.30   	 57.58   	 172.94		 53.41   	 -40.69		
-39.67   	-109.25   	 58.27   	 208.54		 53.24   	 -25.43		
-36.01   	-117.49   	 59.10   	 228.89		 53.14   	 -15.26		
-32.65   	-133.36   	 60.02   	 259.41		 53.08   	 -10.17		
-31.74   	-148.01   	 61.06   	 279.75		 53.04   	 -20.35		
-34.48   	-152.89   	 62.18   	 295.01		 52.96   	 -15.26		
-38.76   	-145.26   	 63.36   	 310.27		 52.90(D)	  20.35		
-40.28   	-131.84   	 64.60   	 320.45		 52.98   	  76.30		
-38.15   	-125.43   	 65.88   	 320.45		 53.29   	 111.90		
-34.18   	-135.50   	 67.16   	 330.62		 53.73   	 127.16		
-32.04   	-159.91   	 68.48   	 320.45		 54.24   	 167.85		
-33.87   	-184.63   	 69.77   	 325.53		 54.91   	 274.67		
-39.37   	-191.35   	 71.07   	 320.45		 56.01   	 417.09		
-44.56   	-171.20   	 72.35   	 320.45		 57.68   	 528.99		
-47.00   	-134.28   	 73.63   	 315.36		 59.80   	 595.11		
-47.00   	-101.62   	 74.89   	 315.36		 62.18   	 595.11		
-44.86   	-90.64   	 76.15   	 310.27		 64.56   	 544.25		
-43.03   	-103.76   	 77.40   	 315.36		 66.73   	 513.73		
-41.50   	-130.00   	 78.66   	 310.27		 68.79   	 493.39		
-39.06   	-153.81   	 79.90   	 310.27		 70.76   	 478.13		
-35.71   	-164.49   	 81.14   	 310.27		 72.68   	 483.21		
-33.26   	-160.52   	 82.38   	 310.27		 74.61   	 498.47		
-33.26   	-145.26   	 83.62   	 310.27		 76.60   	 508.65		
-36.93   	-124.82   	 84.86   	 305.19		 78.64   	 478.13		
-41.81   	-106.51   	 86.08   	 310.27		 80.55   	 366.22		
-44.25   	-94.91   	 87.32   	 305.19		 82.01   	 203.46		
-41.81   	-92.16   	 88.54   	 300.10		 82.83   	 752.79		
-35.71   	-95.21   	 89.75   	 300.10		 85.84   	1358.08		
-29.60   	-101.01   	 90.95   	 289.93		 91.27   	 610.37		
-27.47   	-109.56   	 92.11   	 274.67		 93.71   	-269.58		
-30.21   	-120.85   	 93.20   	 269.58		 92.63   	  86.47		
-35.40   	-130.00   	 94.28   	 259.41		 92.98   	 747.71		
-39.37   	-127.26   	 95.32   	 244.15		 95.97   	 839.26		
-40.89   	-105.59   	 96.30   	 228.89		 99.33   	 630.72		
-40.59   	-69.89   	 97.21   	 218.72		101.85   	 452.69		
-41.81   	-36.32   	 98.09   	 208.54		103.66   	 320.45		
-45.78   	-21.67   	 98.92   	 188.20		104.94   	 295.01		
-51.88   	-29.60   	 99.67   	 178.03		106.12   	 386.57		
-56.76   	-49.44   	100.39   	 167.85		107.67   	 442.52		
-57.98   	-65.00   	101.06   	 152.59		109.44   	 401.83		
-54.63   	-67.14   	101.67   	 137.33		111.05   	 310.27		
-47.91   	-60.73   	102.22   	 132.25		112.29   	 233.98		
-43.03   	-55.54   	102.75   	 127.16		113.22   	 208.54		
-44.25   	-56.76   	103.25   	 116.99		114.06   	 244.15		
-53.41   	-59.81   	103.72   	 111.90		115.04   	 264.50		
-68.05   	-54.32   	104.17   	 106.82		116.09   	 233.98		
-80.57   	-33.87   	104.60   	 101.73		117.03   	 142.42		
-84.23   	 -4.27   	105.00   	 101.73		117.60   	  81.38		
-76.60   	 21.36   	105.41   	  96.64		117.92   	  86.47		
-61.65   	 30.82   	105.80   	  86.47		118.27   	 122.07		
-47.00   	 22.58   	106.14   	  86.47		118.76   	 132.25		
-38.15   	  5.19   	106.49   	  81.38		119.29   	  81.38		
-35.71   	-10.99   	106.82   	  71.21		119.61   	  30.52		
-37.54   	-21.67   	107.10   	  71.21		119.74   	   0.00		
-39.37   	-31.74   	107.39   	  66.12		119.74   	   5.09		
-38.15   	-47.30   	107.65   	  55.95		119.76(S)	   0.00		
-32.65   	-63.17   	107.87   	  50.86		119.76   	 -15.26		
-23.80   	-66.22   	108.08   	  40.69		119.69   	 -35.61		
-14.34   	-45.17   	108.24   	  30.52		119.55   	 -40.69		
 -7.32   	 -2.44   	108.36   	  20.35		119.39   	 -61.04		
 -3.66   	 42.72   	108.44(S)	   0.00		119.15   	 -76.30		
 -2.44   	 67.75   	108.44   	 -10.17		118.84   	 -86.47		
 -1.22   	 63.48   	108.40   	 -35.61		118.49   	 -91.56		
  0.92   	 40.28   	108.26   	 -50.86		118.13   	-111.90		
  2.75   	 18.31   	108.06   	 -71.21		117.68   	-157.68		
  3.05   	 10.68   	107.77   	 -91.56		117.05   	-162.77		
  1.53   	 17.09   	107.41   	-111.90		116.40   	-142.42		
 -0.31   	 26.55   	106.96   	-127.16		115.83   	-132.25		
 -0.92   	 30.52   	106.45   	-152.59		115.30   	-147.51		
  0.00   	 28.38   	105.84   	-167.85		114.71   	-198.37		
  1.22   	 23.80   	105.17   	-183.11		113.92   	-244.15		
  3.36   	 19.53   	104.43   	-203.46		112.94   	-254.32		
  7.02   	 15.87   	103.62   	-213.63		111.92   	-249.24		
 12.51   	 13.12   	102.77   	-218.72		110.93   	-254.32		
 17.70   	 13.12   	101.89   	-223.80		109.91   	-289.93		
 19.53   	 15.87   	101.00   	-228.89		108.75   	-305.19		
 16.48   	 15.87   	100.08   	-223.80		107.53   	-310.27		
 10.38   	  5.49   	 99.19   	-218.72		106.29   	-305.19		
  5.19   	-14.65   	 98.31   	-208.54		105.07   	-300.10		
  1.83   	-32.04   	 97.48   	-203.46		103.87   	-325.53		
  0.92   	-29.60   	 96.66   	-183.11		102.56   	-345.88		
  1.22   	 -0.61   	 95.93   	-178.03		101.18   	-350.97		
  0.92   	 40.89   	 95.22   	-162.77		 99.78   	-356.05		
  0.31   	 69.27   	 94.57   	-157.68		 98.35   	-345.88		
 -1.53   	 67.44   	 93.94   	-142.42		 96.97   	-325.53		
 -3.66   	 40.28   	 93.37   	-137.33		 95.67   	-289.93		
 -4.88   	  9.46   	 92.82   	-132.25		 94.51   	-254.32		
 -4.88   	 -4.88   	 92.29   	-127.16		 93.49   	-223.80		
 -3.97   	  0.31   	 91.78   	-116.99		 92.59   	-208.54		
 -3.36   	 12.82   	 91.31   	-111.90		 91.76   	-239.06		
 -4.58   	 18.62   	 90.86   	-111.90		 90.80   	-269.58		
 -6.41   	 13.12   	 90.42   	-101.73		 89.72   	-259.41		
 -6.10   	  2.75   	 90.01   	-101.73		 88.69   	-233.98		
 -2.75   	 -4.88   	 89.60   	 -96.64		 87.75   	-213.63		
  2.14   	 -4.88   	 89.22   	 -91.56		 86.90   	-198.37		
  5.80   	 -1.22   	 88.85   	 -91.56		 86.10   	-228.89		
  6.71   	 -0.31   	 88.48   	 -86.47		 85.19   	-254.32		
  5.80   	 -6.10   	 88.14   	 -81.38		 84.17   	-233.98		
  4.88   	-16.78   	 87.81   	 -86.47		 83.23   	-198.37		
  4.88   	-24.11   	 87.47   	 -86.47		 82.44   	-157.68		
  4.88   	-20.45   	 87.12   	 -81.38		 81.81   	-137.33		
  3.66   	 -6.71   	 86.80   	 -86.47		 81.26   	-152.59		
  0.92   	  8.24   	 86.45   	 -81.38		 80.65   	-167.85		
 -1.83   	 14.65   	 86.12   	 -86.47		 79.98   	-162.77		
 -3.36   	  9.77   	 85.78   	 -91.56		 79.33   	-142.42		
 -3.36   	  1.53   	 85.41   	 -86.47		 78.76   	-127.16		
 -3.05   	  0.92   	 85.07   	 -86.47		 78.25   	-142.42		
 -4.88   	 10.99   	 84.72   	 -91.56		 77.68   	-127.16		
 -8.54   	 24.72   	 84.35   	 -86.47		 77.17   	-106.82		
-12.51   	 31.74   	 84.01   	 -86.47		 76.74   	 -96.64		
-13.12   	 27.47   	 83.66   	 -86.47		 76.36   	 -76.30		
 -9.16   	 14.65   	 83.32   	 -86.47		 76.05   	 -66.12		
