  I     	  II     	  AOp     	  AOp'		  FA     	  FA'		
 12.51   	 -4.88   	 67.36   	 -91.56		 68.57   	 -71.21		
 11.29   	 -5.19   	 67.00   	 -91.56		 68.28   	 -71.21		
  9.77   	 -7.02   	 66.63   	 -86.47		 68.00   	 -66.12		
  8.24   	 -9.16   	 66.29   	 -86.47		 67.73   	 -76.30		
  7.32   	-10.07   	 65.94   	 -86.47		 67.43   	 -71.21		
  7.63   	-10.07   	 65.59   	 -86.47		 67.14   	 -71.21		
  8.54   	 -9.77   	 65.25   	 -81.38		 66.86   	 -76.30		
  9.46   	-10.68   	 64.92   	 -76.30		 66.55   	 -71.21		
 10.07   	-12.82   	 64.62   	 -81.38		 66.27   	 -76.30		
 10.07   	-15.87   	 64.29   	 -76.30		 65.96   	 -76.30		
 10.07   	-18.31   	 63.99   	 -76.30		 65.66   	 -76.30		
  9.77   	-19.84   	 63.68   	 -76.30		 65.35   	 -76.30		
  9.16   	-20.75   	 63.38   	 -76.30		 65.05   	 -76.30		
  7.93   	-21.97   	 63.07   	 -71.21		 64.74   	 -76.30		
  6.71   	-23.80   	 62.79   	 -71.21		 64.44   	 -76.30		
  6.10   	-26.25   	 62.50   	 -71.21		 64.13   	 -76.30		
  6.10   	-27.77   	 62.22   	 -66.12		 63.82   	 -71.21		
  7.02   	-28.69   	 61.95   	 -66.12		 63.54   	 -76.30		
  8.54   	-28.99   	 61.69   	 -61.04		 63.23   	 -71.21		
  9.16   	-29.60   	 61.44   	 -61.04		 62.95   	 -71.21		
  8.85   	-30.21   	 61.20   	 -61.04		 62.67   	 -71.21		
  7.32   	-31.43   	 60.96   	 -61.04		 62.38   	 -66.12		
  4.88   	-32.65   	 60.71   	 -61.04		 62.12   	 -66.12		
  2.44   	-34.48   	 60.47   	 -55.95		 61.85   	 -71.21		
  1.22   	-36.93   	 60.24   	 -55.95		 61.57   	 -66.12		
  0.92   	-39.37   	 60.02   	 -61.04		 61.30   	 -61.04		
  1.83   	-41.20   	 59.78   	 -55.95		 61.06   	 -66.12		
  3.05   	-42.72   	 59.55   	 -55.95		 60.79   	 -61.04		
  4.58   	-43.64   	 59.33   	 -55.95		 60.55   	 -61.04		
  5.19   	-44.25   	 59.10   	 -55.95		 60.30   	 -66.12		
  4.88   	-45.47   	 58.88   	 -55.95		 60.04   	 -55.95		
  3.36   	-47.00   	 58.66   	 -55.95		 59.82   	 -61.04		
  1.83   	-48.52   	 58.43   	 -50.86		 59.57   	 -61.04		
  0.61   	-49.44   	 58.23   	 -55.95		 59.33   	 -55.95		
  0.31   	-49.74   	 58.01   	 -50.86		 59.10   	 -55.95		
  0.61   	-49.74   	 57.80   	 -50.86		 58.88   	 -55.95		
  0.92   	-50.05   	 57.60   	 -50.86		 58.66   	 -55.95		
  0.92   	-50.66   	 57.40   	 -50.86		 58.43   	 -55.95		
  0.31   	-51.27   	 57.19   	 -50.86		 58.21   	 -50.86		
  0.00   	-51.57   	 56.99   	 -45.78		 58.01   	 -55.95		
  0.00   	-50.96   	 56.81   	 -50.86		 57.78   	 -50.86		
  0.61   	-49.74   	 56.60   	 -45.78		 57.58   	 -50.86		
  1.53   	-48.52   	 56.42   	 -45.78		 57.38   	 -50.86		
  2.44   	-47.61   	 56.24   	 -50.86		 57.17   	 -50.86		
  3.66   	-46.08   	 56.03   	 -40.69		 56.97   	 -50.86		
  4.27   	-45.17   	 55.87   	 -45.78		 56.76   	 -45.78		
  4.27   	-43.95   	 55.69   	 -45.78		 56.58   	 -50.86		
  3.05   	-43.64   	 55.50   	 -45.78		 56.38   	 -45.78		
  1.22   	-43.33   	 55.32   	 -40.69		 56.20   	 -50.86		
 -0.61   	-42.72   	 55.16   	 -45.78		 55.99   	 -45.78		
 -0.92   	-41.20   	 54.97   	 -40.69		 55.81   	 -45.78		
  0.31   	-38.45   	 54.81   	 -40.69		 55.63   	 -45.78		
  2.14   	-36.32   	 54.65   	 -45.78		 55.44   	 -45.78		
  3.66   	-34.79   	 54.47   	 -40.69		 55.26   	 -45.78		
  4.27   	-34.79   	 54.30   	 -40.69		 55.08   	 -45.78		
  4.27   	-35.10   	 54.14   	 -40.69		 54.89   	 -40.69		
  4.27   	-34.79   	 53.98   	 -35.61		 54.73   	 -45.78		
  4.58   	-32.96   	 53.83   	 -40.69		 54.55   	 -45.78		
  5.19   	-29.91   	 53.67   	 -40.69		 54.36   	 -40.69		
  6.10   	-26.55   	 53.51   	 -40.69		 54.20   	 -40.69		
  6.71   	-24.41   	 53.35   	 -35.61		 54.04   	 -45.78		
  7.02   	-23.80   	 53.20   	 -40.69		 53.86   	 -40.69		
  6.41   	-24.11   	 53.04   	 -35.61		 53.69   	 -40.69		
  5.19   	-24.41   	 52.90   	 -40.69		 53.53   	 -40.69		
  4.27   	-23.80   	 52.74   	 -35.61		 53.37   	 -45.78		
  3.97   	-22.89   	 52.59   	 -40.69		 53.18   	 -35.61		
  4.58   	-21.97   	 52.43   	 -35.61		 53.04   	 -40.69		
  5.80   	-21.36   	 52.29   	 -40.69		 52.88   	 -40.69		
  6.71   	-21.36   	 52.13   	 -35.61		 52.72   	 -40.69		
  7.02   	-21.06   	 51.98   	 -35.61		 52.55   	 -40.69		
  6.71   	-20.14   	 51.84   	 -40.69		 52.39   	 -35.61		
  6.10   	-18.62   	 51.68   	 -35.61		 52.25   	 -40.69		
  5.80   	-17.40   	 51.54   	 -40.69		 52.09   	 -40.69		
  5.19   	-16.48   	 51.37   	 -40.69		 51.92   	 -40.69		
  4.88   	-16.17   	 51.21   	 -35.61		 51.76   	 -40.69		
  4.88   	-15.87   	 51.07   	 -45.78		 51.60   	 -35.61		
  5.19   	-15.87   	 50.88   	 -40.69		 51.45   	 -40.69		
  6.10   	-15.56   	 50.72   	 -45.78		 51.29   	 -40.69		
  6.41   	-15.26   	 50.54   	 -40.69		 51.13   	 -40.69		
  6.10   	-14.65   	 50.38   	 -45.78		 50.97   	 -40.69		
  5.19   	-13.43   	 50.19   	 -45.78		 50.80   	 -35.61		
  3.97   	-11.90   	 50.01   	 -40.69		 50.66   	 -40.69		
  3.36   	-10.07   	 49.85   	 -45.78		 50.50   	 -40.69		
  4.27   	 -7.02   	 49.66   	 -40.69		 50.34   	 -40.69		
  6.71   	 -1.53   	 49.50   	 -40.69		 50.17   	 -35.61		
  8.85   	  9.16   	 49.34   	 -35.61		 50.03   	 -40.69		
 10.38   	 26.86   	 49.20   	 -40.69		 49.87   	 -35.61		
 10.38   	 50.96   	 49.03   	 -35.61		 49.73   	 -35.61		
  9.16   	 77.51   	 48.89   	 -35.61		 49.58   	 -40.69		
  7.32   	100.71   	 48.75   	 -30.52		 49.42   	 -35.61		
  6.10   	116.88   	 48.63   	 -30.52		 49.28   	 -35.61		
  4.88   	125.43   	 48.50   	 -30.52		 49.14   	 -35.61		
  4.27   	129.09   	 48.38   	 -25.43		 48.99   	 -35.61		
  4.88   	130.62   	 48.28   	 -30.52		 48.85   	 -35.61		
  6.10   	129.39   	 48.16   	 -25.43		 48.71   	 -35.61		
  8.54   	122.68   	 48.06   	 -25.43		 48.57   	 -35.61		
 10.38   	108.95   	 47.96   	 -25.43		 48.42   	 -35.61		
 11.60   	 92.16   	 47.85   	 -25.43		 48.28   	 -35.61		
 11.60   	 78.13   	 47.75   	 -20.35		 48.14   	 -30.52		
 11.60   	 73.55   	 47.67   	 -25.43		 48.02   	 -35.61		
 14.04   	 78.43   	 47.57   	 -15.26		 47.87   	 -30.52		
 20.45   	 86.98   	 47.51   	 -20.35		 47.75   	 -30.52		
 31.13   	 90.94   	 47.43   	 -20.35		 47.63   	 -30.52		
 43.64   	 86.98   	 47.34   	 -15.26		 47.51   	 -25.43		
 53.10   	 78.74   	 47.28   	 -10.17		 47.41   	 -30.52		
 55.54   	 73.24   	 47.24   	 -15.26		 47.28   	 -25.43		
 49.44   	 74.16   	 47.18   	 -10.17		 47.18   	 -20.35		
 36.93   	 78.13   	 47.14   	 -10.17		 47.10   	 -25.43		
 22.89   	 75.38   	 47.10   	 -10.17		 47.00   	 -20.35		
 10.38   	 58.59   	 47.06   	 -10.17		 46.92   	 -20.35		
  1.22   	 26.86   	 47.02   	  -5.09		 46.84   	 -15.26		
 -4.27   	-11.60   	 47.00   	 -10.17		 46.77   	 -20.35		
 -7.32   	-45.17   	 46.96   	  -5.09		 46.69   	 -15.26		
 -7.93   	-65.61   	 46.94   	 -10.17		 46.63   	 -15.26		
 -6.71   	-72.02   	 46.90   	  -5.09		 46.57   	 -15.26		
 -5.49   	-69.58   	 46.88   	 -10.17		 46.51   	 -15.26		
 -4.88   	-65.92   	 46.84   	 -10.17		 46.45   	 -15.26		
 -5.19   	-65.92   	 46.80   	 -10.17		 46.39   	 -15.26		
 -5.80   	-70.19   	 46.75   	 -15.26		 46.33   	 -15.26		
 -5.49   	-74.46   	 46.69   	 -15.26		 46.27   	 -15.26		
 -4.58   	-75.99   	 46.63   	 -15.26		 46.21   	 -15.26		
 -3.66   	-73.85   	 46.57   	 -20.35		 46.14   	 -15.26		
 -3.97   	-70.19   	 46.49   	 -15.26		 46.08   	 -20.35		
 -4.88   	-67.44   	 46.43   	 -20.35		 46.00   	 -15.26		
 -5.49   	-66.83   	 46.35   	 -25.43		 45.94   	 -20.35		
 -4.88   	-66.53   	 46.25   	 -20.35		 45.86   	 -20.35		
 -1.83   	-64.39   	 46.16   	 -20.35		 45.78   	 -20.35		
  4.27   	-58.59   	 46.08   	 -20.35		 45.70   	 -20.35		
 16.48   	-44.86   	 46.00   	 -25.43		 45.62   	 -20.35		
 38.15   	-15.26   	 45.90   	 -15.26		 45.53   	 -25.43		
 70.50   	 36.32   	 45.84   	 -20.35		 45.43   	 -20.35		
111.08   	116.88   	 45.76   	 -15.26		 45.35   	 -25.43		
157.17   	238.04   	 45.70   	 -15.26		 45.25   	 -25.43		
207.52   	424.19   	 45.64   	 -15.26		 45.15   	 -25.43		
264.28   	708.31   	 45.57   	 -15.26		 45.05   	 -20.35		
327.15   	1108.70   	 45.51   	 -15.26		 44.96   	 -25.43		
386.66   	1589.66   	 45.45   	 -10.17		 44.86   	 -25.43		
423.58   	2045.29   	 45.41   	 -15.26		 44.76   	 -25.43		
419.92   	2332.76   	 45.35   	 -20.35		 44.66   	 -20.35		
368.96   	2337.34(R)	 45.27   	 -15.26		 44.58   	 -25.43		
281.98   	2033.39   	 45.21   	 -20.35		 44.48   	 -20.35		
179.75   	1499.33   	 45.13   	 -20.35		 44.39   	 -20.35		
 83.31   	883.48   	 45.05   	 -20.35		 44.31   	 -25.43		
  5.19   	338.13   	 44.96   	 -25.43		 44.21   	 -20.35		
-48.52   	-35.71   	 44.86   	 -25.43		 44.13   	 -20.35		
-75.68   	-212.40   	 44.76   	 -25.43		 44.05   	 -20.35		
-79.04   	-238.04   	 44.66   	 -25.43		 43.97   	 -20.35		
-65.31   	-195.62   	 44.56   	 -30.52		 43.89   	 -25.43		
-44.86   	-158.08   	 44.44   	 -25.43		 43.78   	 -20.35		
-28.38   	-156.56   	 44.33   	 -30.52		 43.70   	 -20.35		
-21.97   	-181.27   	 44.21   	 -30.52		 43.62   	 -20.35		
-24.72   	-205.69   	 44.09   	 -25.43		 43.54   	 -20.35		
-31.13   	-213.01   	 43.99   	 -30.52		 43.46   	 -20.35		
-36.62   	-205.99   	 43.87   	 -30.52		 43.38   	 -20.35		
-37.84   	-196.53   	 43.74   	 -30.52		 43.30   	 -25.43		
-36.01   	-192.57   	 43.62   	 -30.52		 43.19   	 -20.35		
-33.57   	-193.48   	 43.50   	 -20.35		 43.11   	 -20.35		
-32.65   	-195.01   	 43.42   	 -20.35		 43.03   	 -20.35		
-33.26   	-195.01   	 43.34   	 -10.17		 42.95   	 -20.35		
-34.48   	-193.18   	 43.30(D)	   5.09		 42.87   	 -20.35		
-34.48   	-190.43   	 43.32   	  20.35		 42.79   	 -25.43		
-33.57   	-187.38   	 43.40   	  45.78		 42.69   	 -20.35		
-32.04   	-184.02   	 43.58   	  61.04		 42.60   	 -15.26		
-31.43   	-180.36   	 43.82   	  91.56		 42.54   	 -20.35		
-31.74   	-176.39   	 44.19   	 122.07		 42.46   	 -20.35		
-32.96   	-172.42   	 44.68   	 147.51		 42.38   	 -20.35		
-34.48   	-168.76   	 45.27   	 183.11		 42.30   	 -15.26		
-35.71   	-166.02   	 46.00   	 208.54		 42.24   	 -15.26		
-36.62   	-163.88   	 46.84   	 239.06		 42.18   	 -15.26		
-37.23   	-162.35   	 47.79   	 259.41		 42.12   	 -15.26		
-37.54   	-160.52   	 48.83   	 279.75		 42.05   	  -5.09		
-37.84   	-158.39   	 49.95   	 289.93		 42.03(D)	   0.00		
-38.15   	-155.64   	 51.11   	 300.10		 42.03   	   5.09		
-38.15   	-152.59   	 52.31   	 310.27		 42.05   	  20.35		
-38.45   	-148.93   	 53.55   	 315.36		 42.14   	  30.52		
-38.45   	-145.57   	 54.81   	 315.36		 42.26   	  55.95		
-38.45   	-142.82   	 56.07   	 320.45		 42.48   	  71.21		
-38.45   	-140.99   	 57.35   	 330.62		 42.77   	  96.64		
-38.76   	-139.77   	 58.68   	 335.71		 43.15   	 116.99		
-39.37   	-138.55   	 60.02   	 350.97		 43.62   	 142.42		
-39.67   	-136.72   	 61.42   	 356.05		 44.19   	 167.85		
-40.59   	-134.58   	 62.85   	 361.14		 44.86   	 188.20		
-41.20   	-132.45   	 64.29   	 366.22		 45.62   	 208.54		
-41.81   	-130.31   	 65.76   	 361.14		 46.45   	 223.80		
-41.50   	-128.48   	 67.20   	 350.97		 47.34   	 239.06		
-40.59   	-126.04   	 68.61   	 345.88		 48.30   	 259.41		
-39.67   	-123.90   	 69.99   	 320.45		 49.34   	 264.50		
-39.98   	-121.77   	 71.27   	 305.19		 50.40   	 269.58		
-40.89   	-120.54   	 72.49   	 284.84		 51.47   	 284.84		
-42.42   	-119.63   	 73.63   	 264.50		 52.61   	 279.75		
-43.33   	-118.41   	 74.69   	 249.24		 53.73   	 284.84		
-43.33   	-116.88   	 75.69   	 228.89		 54.87   	 284.84		
-42.72   	-114.75   	 76.60   	 218.72		 56.01   	 284.84		
-42.42   	-112.30   	 77.48   	 208.54		 57.15   	 279.75		
-42.72   	-108.95   	 78.31   	 188.20		 58.27   	 274.67		
-44.25   	-104.98   	 79.06   	 183.11		 59.37   	 264.50		
-46.69   	-100.40   	 79.80   	 162.77		 60.43   	 259.41		
-49.44   	-95.83   	 80.45   	 142.42		 61.46   	 254.32		
-52.49   	-92.77   	 81.02   	 132.25		 62.48   	 244.15		
-55.85   	-90.64   	 81.55   	 111.90		 63.46   	 233.98		
-58.90   	-89.11   	 81.99   	  96.64		 64.39   	 228.89		
-61.65   	-87.28   	 82.38   	  76.30		 65.31   	 218.72		
-64.09   	-85.14   	 82.69   	  66.12		 66.18   	 208.54		
-66.83   	-83.01   	 82.95   	  50.86		 67.02   	 198.37		
-69.89   	-81.18   	 83.15   	  35.61		 67.81   	 188.20		
-73.55   	-79.96   	 83.30   	  25.43		 68.57   	 183.11		
-77.82   	-78.74   	 83.40   	  10.17		 69.30   	 167.85		
-82.40   	-77.82   	 83.44   	   5.09		 69.97   	 162.77		
-86.98   	-76.90   	 83.46(S)	 -15.26		 70.62   	 147.51		
-91.25   	-76.90   	 83.40   	 -20.35		 71.21   	 142.42		
-96.13   	-77.82   	 83.32   	 -35.61		 71.78   	 132.25		
-100.71   	-79.04   	 83.17   	 -40.69		 72.31   	 116.99		
-105.59   	-79.96   	 83.01   	 -55.95		 72.78   	 111.90		
-109.25   	-79.96   	 82.79   	 -66.12		 73.22   	  96.64		
-112.00   	-79.04   	 82.52   	 -66.12		 73.61   	  91.56		
-113.83   	-78.74   	 82.26   	 -81.38		 73.98   	  76.30		
-115.36   	-79.65   	 81.93   	 -81.38		 74.28   	  71.21		
-116.27   	-82.09   	 81.61   	 -81.38		 74.57   	  61.04		
-116.58   	-85.45   	 81.28   	 -91.56		 74.81   	  50.86		
-114.75   	-88.20   	 80.92   	 -91.56		 75.01   	  40.69		
-111.08   	-89.72   	 80.55   	 -91.56		 75.18   	  30.52		
-105.59   	-90.03   	 80.18   	 -96.64		 75.30   	  25.43		
-98.57   	-90.33   	 79.80   	-101.73		 75.40   	  20.35		
-90.33   	-90.33   	 79.39   	 -96.64		 75.48   	  10.17		
-80.87   	-90.33   	 79.00   	-106.82		 75.52   	   5.09		
-69.89   	-89.72   	 78.58   	-101.73		 75.54(S)	  -5.09		
-57.07   	-87.89   	 78.17   	-101.73		 75.52   	 -10.17		
-43.64   	-84.84   	 77.76   	-106.82		 75.48   	 -15.26		
-30.21   	-80.57   	 77.33   	-101.73		 75.42   	 -25.43		
-18.01   	-75.68   	 76.93   	-106.82		 75.32   	 -25.43		
 -7.93   	-70.50   	 76.50   	-101.73		 75.22   	 -35.61		
  0.00   	-64.39   	 76.09   	-101.73		 75.08   	 -35.61		
  6.10   	-57.37   	 75.69   	-101.73		 74.93   	 -40.69		
 10.68   	-50.35   	 75.28   	 -96.64		 74.77   	 -50.86		
 14.95   	-43.33   	 74.89   	-101.73		 74.57   	 -50.86		
 18.92   	-36.93   	 74.49   	 -96.64		 74.36   	 -50.86		
 22.89   	-31.13   	 74.10   	 -96.64		 74.16   	 -55.95		
 25.94   	-26.86   	 73.71   	 -91.56		 73.94   	 -61.04		
 28.08   	-23.50   	 73.35   	 -96.64		 73.69   	 -66.12		
 29.91   	-21.36   	 72.96   	 -91.56		 73.43   	 -61.04		
 31.74   	-19.53   	 72.59   	 -91.56		 73.18   	 -71.21		
 32.96   	-17.40   	 72.23   	 -96.64		 72.90   	 -66.12		
 33.57   	-15.26   	 71.84   	 -91.56		 72.63   	 -71.21		
 33.26   	-13.43   	 71.47   	 -91.56		 72.35   	 -71.21		
 31.74   	-12.51   	 71.11   	 -96.64		 72.06   	 -71.21		
 29.91   	-12.51   	 70.72   	 -91.56		 71.78   	 -71.21		
 28.99   	-13.12   	 70.36   	 -96.64		 71.50   	 -76.30		
 28.69   	-13.73   	 69.97   	 -96.64		 71.19   	 -71.21		
 29.60   	-13.73   	 69.58   	 -96.64		 70.91   	 -76.30		
 30.21   	-12.82   	 69.20   	 -91.56		 70.60   	 -76.30		
 29.91   	-11.90   	 68.83   	 -96.64		 70.29   	 -76.30		
 28.69   	-10.99   	 68.44   	 -91.56		 69.99   	 -81.38		
 26.55   	-10.99   	 68.08   	 -86.47		 69.66   	 -76.30		
 24.72   	-11.90   	 67.73   	 -91.56		 69.36   	 -76.30		
 22.89   	-13.73   	 67.36   	 -86.47		 69.05   	 -81.38		
 21.97   	-15.87   	 67.02   	 -86.47		 68.73   	 -81.38		
 21.97   	-17.40   	 66.67   	 -86.47		 68.40   	 -81.38		
 22.28   	-18.62   	 66.33   	 -86.47		 68.08   	 -76.30		
 23.19   	-19.53   	 65.98   	 -81.38		 67.77   	 -81.38		
 23.80   	-20.14   	 65.66   	 -81.38		 67.45   	 -81.38		
 24.11   	-21.36   	 65.33   	 -81.38		 67.12   	 -81.38		
 23.80   	-22.58   	 65.00   	 -81.38		 66.80   	 -76.30		
 23.19   	-23.80   	 64.68   	 -76.30		 66.49   	 -81.38		
 22.28   	-25.02   	 64.37   	 -76.30		 66.16   	 -76.30		
 21.36   	-26.55   	 64.07   	 -71.21		 65.86   	 -76.30		
 20.75   	-27.77   	 63.78   	 -76.30		 65.55   	 -76.30		
 20.45   	-28.69   	 63.48   	 -71.21		 65.25   	 -76.30		
 20.14   	-30.21   	 63.19   	 -71.21		 64.94   	 -76.30		
 19.53   	-32.04   	 62.91   	 -76.30		 64.64   	 -71.21		
 18.92   	-33.87   	 62.60   	 -71.21		 64.35   	 -76.30		
 17.70   	-35.40   	 62.32   	 -71.21		 64.05   	 -71.21		
 16.78   	-35.71   	 62.03   	 -66.12		 63.76   	 -71.21		
 16.78   	-35.10   	 61.77   	 -71.21		 63.48   	 -71.21		
 18.31   	-33.87   	 61.49   	 -66.12		 63.19   	 -66.12		
 20.45   	-32.96   	 61.22   	 -66.12		 62.93   	 -71.21		
 22.58   	-33.26   	 60.96   	 -66.12		 62.64   	 -66.12		
 23.50   	-35.10   	 60.69   	 -66.12		 62.38   	 -66.12		
 22.58   	-38.15   	 60.43   	 -61.04		 62.12   	 -66.12		
 21.06   	-42.11   	 60.18   	 -61.04		 61.85   	 -66.12		
 19.53   	-45.47   	 59.94   	 -61.04		 61.59   	 -61.04		
 19.23   	-47.30   	 59.69   	 -61.04		 61.34   	 -61.04		
 19.84   	-47.91   	 59.45   	 -55.95		 61.10   	 -61.04		
 20.45   	-47.61   	 59.23   	 -61.04		 60.85   	 -61.04		
 20.75   	-46.08   	 58.98   	 -55.95		 60.61   	 -61.04		
 20.14   	-43.95   	 58.76   	 -61.04		 60.37   	 -61.04		
 19.23   	-41.20   	 58.51   	 -55.95		 60.12   	 -55.95		
 18.31   	-39.06   	 58.29   	 -61.04		 59.90   	 -61.04		
 17.70   	-38.76   	 58.05   	 -61.04		 59.65   	 -55.95		
 17.70   	-41.20   	 57.80   	 -55.95		 59.43   	 -55.95		
 18.31   	-45.78   	 57.58   	 -55.95		 59.21   	 -55.95		
 19.84   	-50.96   	 57.35   	 -55.95		 58.98   	 -55.95		
 21.67   	-54.02   	 57.13   	 -61.04		 58.76   	 -55.95		
 22.89   	-54.02   	 56.89   	 -50.86		 58.53   	 -50.86		
 22.58   	-50.66   	 56.68   	 -55.95		 58.33   	 -55.95		
 21.67   	-45.17   	 56.46   	 -55.95		 58.11   	 -55.95		
 20.75   	-39.67   	 56.24   	 -55.95		 57.88   	 -50.86		
 20.45   	-35.40   	 56.01   	 -50.86		 57.68   	 -50.86		
 21.06   	-32.96   	 55.81   	 -55.95		 57.48   	 -50.86		
 21.36   	-32.35   	 55.58   	 -50.86		 57.27   	 -55.95		
 21.36   	-32.96   	 55.38   	 -55.95		 57.05   	 -50.86		
 21.67   	-33.87   	 55.16   	 -50.86		 56.85   	 -45.78		
 22.89   	-33.57   	 54.95   	 -55.95		 56.66   	 -50.86		
 24.11   	-31.74   	 54.73   	 -50.86		 56.46   	 -50.86		
 25.02   	-29.60   	 54.53   	 -50.86		 56.26   	 -50.86		
 25.02   	-27.47   	 54.32   	 -55.95		 56.05   	 -50.86		
 24.41   	-26.86   	 54.10   	 -50.86		 55.85   	 -45.78		
 23.80   	-26.86   	 53.90   	 -55.95		 55.67   	 -50.86		
 23.50   	-27.47   	 53.67   	 -50.86		 55.46   	 -50.86		
 23.50   	-28.08   	 53.47   	 -55.95		 55.26   	 -50.86		
 23.80   	-29.30   	 53.24   	 -50.86		 55.06   	 -50.86		
 24.11   	-32.04   	 53.04   	 -50.86		 54.85   	 -50.86		
 24.72   	-35.40   	 52.84   	 -50.86		 54.65   	 -50.86		
 25.02   	-37.84   	 52.63   	 -50.86		 54.45   	 -50.86		
 25.02   	-36.62   	 52.43   	 -50.86		 54.24   	 -55.95		
 24.41   	-30.82   	 52.23   	 -45.78		 54.02   	 -50.86		
 24.11   	-22.58   	 52.04   	 -50.86		 53.81   	 -50.86		
 24.11   	-15.26   	 51.84   	 -50.86		 53.61   	 -50.86		
 25.63   	-12.21   	 51.64   	 -45.78		 53.41   	 -55.95		
 27.16   	-14.95   	 51.45   	 -50.86		 53.18   	 -50.86		
 28.38   	-20.14   	 51.25   	 -45.78		 52.98   	 -55.95		
 28.69   	-24.41   	 51.07   	 -50.86		 52.76   	 -50.86		
 29.30   	-24.11   	 50.86   	 -50.86		 52.55   	 -50.86		
 29.91   	-20.14   	 50.66   	 -45.78		 52.35   	 -50.86		
 29.91   	-15.56   	 50.48   	 -45.78		 52.15   	 -50.86		
 28.69   	-13.43   	 50.29   	 -45.78		 51.94   	 -50.86		
 26.25   	-14.95   	 50.11   	 -50.86		 51.74   	 -50.86		
 23.80   	-18.01   	 49.91   	 -40.69		 51.54   	 -45.78		
 23.50   	-19.84   	 49.75   	 -45.78		 51.35   	 -50.86		
 25.02   	-16.48   	 49.56   	 -45.78		 51.15   	 -45.78		
 28.08   	 -6.41   	 49.38   	 -45.78		 50.97   	 -50.86		
 30.82   	 11.29   	 49.20   	 -45.78		 50.76   	 -45.78		
 32.35   	 36.01   	 49.01   	 -40.69		 50.58   	 -45.78		
 32.96   	 63.78   	 48.85   	 -45.78		 50.40   	 -45.78		
 33.26   	 88.50   	 48.67   	 -40.69		 50.21   	 -45.78		
 33.26   	105.90   	 48.50   	 -40.69		 50.03   	 -40.69		
 33.26   	114.44   	 48.34   	 -45.78		 49.87   	 -45.78		
 32.65   	116.27   	 48.16   	 -40.69		 49.68   	 -45.78		
 31.74   	114.44   	 48.00   	 -40.69		 49.50   	 -40.69		
 31.43   	109.25   	 47.83   	 -40.69		 49.34   	 -45.78		
 32.35   	100.40   	 47.67   	 -45.78		 49.16   	 -40.69		
 33.87   	 88.20   	 47.49   	 -35.61		 48.99   	 -40.69		
 36.01   	 76.60   	 47.34   	 -40.69		 48.83   	 -45.78		
 37.84   	 71.41   	 47.18   	 -40.69		 48.65   	 -40.69		
 39.37   	 75.99   	 47.02   	 -40.69		 48.48   	 -40.69		
 42.11   	 86.98   	 46.86   	 -40.69		 48.32   	 -35.61		
 47.91   	 96.13   	 46.69   	 -40.69		 48.18   	 -40.69		
 57.37   	 96.74   	 46.53   	 -35.61		 48.02   	 -40.69		
 69.58   	 89.42   	 46.39   	 -35.61		 47.85   	 -40.69		
 80.26   	 80.26   	 46.25   	 -40.69		 47.69   	 -40.69		
 84.53   	 76.90   	 46.08   	 -35.61		 47.53   	 -35.61		
 79.04   	 81.79   	 45.94   	 -30.52		 47.39   	 -40.69		
 64.70   	 87.59   	 45.82   	 -35.61		 47.22   	 -35.61		
 47.00   	 84.23   	 45.68   	 -35.61		 47.08   	 -40.69		
 31.13   	 65.00   	 45.53   	 -30.52		 46.92   	 -35.61		
 21.06   	 30.82   	 45.41   	 -35.61		 46.77   	 -35.61		
 15.87   	 -9.16   	 45.27   	 -30.52		 46.63   	 -35.61		
 14.65   	-43.95   	 45.15   	 -30.52		 46.49   	 -40.69		
 14.65   	-65.31   	 45.03   	 -30.52		 46.33   	 -35.61		
 14.95   	-72.63   	 44.90   	 -30.52		 46.18   	 -35.61		
 14.34   	-70.50   	 44.78   	 -30.52		 46.04   	 -30.52		
 12.21   	-65.92   	 44.66   	 -30.52		 45.92   	 -35.61		
  9.77   	-63.48   	 44.54   	 -30.52		 45.78   	 -35.61		
  7.93   	-64.39   	 44.41   	 -30.52		 45.64   	 -35.61		
  7.63   	-68.36   	 44.29   	 -30.52		 45.49   	 -35.61		
  8.54   	-72.94   	 44.17   	 -30.52		 45.35   	 -30.52		
  9.77   	-77.82   	 44.05   	 -25.43		 45.23   	 -35.61		
 10.68   	-80.57   	 43.95   	 -30.52		 45.09   	 -35.61		
 11.29   	-78.43   	 43.82   	 -25.43		 44.94   	 -30.52		
 11.60   	-69.58   	 43.72   	 -30.52		 44.82   	 -30.52		
 11.60   	-56.15   	 43.60   	 -25.43		 44.70   	 -35.61		
 11.90   	-42.11   	 43.50   	 -25.43		 44.56   	 -30.52		
 13.73   	-32.65   	 43.40   	 -25.43		 44.44   	 -30.52		
 21.06   	-26.25   	 43.30   	 -25.43		 44.31   	 -30.52		
 39.67   	 -8.54   	 43.19   	 -25.43		 44.19   	 -30.52		
 72.94   	 39.67   	 43.09   	 -25.43		 44.07   	 -30.52		
119.32   	134.28   	 42.99   	 -25.43		 43.95   	 -30.52		
175.17   	283.51   	 42.89   	 -25.43		 43.82   	 -30.52		
235.90   	494.69   	 42.79   	 -25.43		 43.70   	 -30.52		
301.21   	781.25   	 42.69   	 -25.43		 43.58   	 -30.52		
368.35   	1152.95   	 42.58   	 -25.43		 43.46   	 -30.52		
