  I     	  II     	  LV     	  LV'		  FA     	  FA'		
326.23   	 52.80   	112.68   	1419.12		 79.47   	 -40.69		
332.64   	 59.20   	118.35   	 981.68		 79.31   	 -35.61		
340.58   	 65.00   	122.28   	 391.66		 79.17   	 -40.69		
342.71   	 68.05   	123.84(S)	-233.98		 79.00   	 -40.69		
343.32   	 63.48   	122.91   	-742.62		 78.84   	 -45.78		
346.37   	 64.39   	119.94   	-1032.55		 78.66   	 -40.69		
347.29   	 63.78   	115.81   	-1052.90		 78.49   	 -45.78		
347.90   	 60.12   	111.60   	-813.83		 78.31   	 -35.61		
350.65   	 63.48   	108.34   	-391.66		 78.17   	 -40.69		
351.26   	 60.12   	106.77   	 116.99		 78.01   	 -30.52		
350.95   	 58.29   	107.24   	 559.51		 77.88   	 -30.52		
352.78   	 60.42   	109.48   	 834.18		 77.76   	 -25.43		
354.00   	 58.29   	112.82   	 874.87		 77.66   	 -15.26		
350.65   	 53.71   	116.32   	 691.76		 77.60   	 -15.26		
350.04   	 50.35   	119.08   	 330.62		 77.54(D)	   5.09		
350.04   	 47.91   	120.41   	-111.90		 77.56   	  25.43		
348.51   	 43.64   	119.96   	-564.60		 77.66   	  61.04		
350.34   	 40.59   	117.70   	-940.99		 77.90   	 122.07		
351.87   	 38.45   	113.94   	-1169.88		 78.39   	 213.63		
351.26   	 34.79   	109.26   	-1149.54		 79.25   	 345.88		
349.43   	 28.99   	104.66   	-849.44		 80.63   	 518.82		
347.60   	 24.41   	101.26   	-295.01		 82.71   	 707.02		
343.32   	 18.62   	100.08   	 350.97		 85.53   	 859.61		
343.32   	 11.90   	101.48   	 910.47		 88.97   	 951.17		
343.02   	  5.19   	105.13   	1210.58		 92.78   	 971.51		
338.13   	  0.31   	109.97   	1154.62		 96.66   	 925.73		
335.08   	 -4.58   	114.59   	 778.23		100.37   	 844.35		
330.51   	-11.60   	117.70   	 203.46		103.74   	 768.05		
325.93   	-16.48   	118.51   	-381.48		106.82   	 696.84		
324.40   	-23.80   	116.99   	-803.66		109.60   	 656.15		
321.04   	-33.87   	113.77   	-940.99		112.23   	 620.55		
317.08   	-41.50   	110.01   	-757.88		114.71   	 600.20		
314.64   	-50.35   	106.98   	-315.36		117.11   	 574.77		
313.42   	-59.51   	105.72   	 213.63		119.41   	 549.34		
312.50   	-65.00   	106.57   	 681.58		121.61   	 513.73		
310.67   	-72.94   	109.30   	 930.82		123.66   	 483.21		
309.14   	-80.26   	113.02   	 905.39		125.59   	 452.69		
308.23   	-85.45   	116.64   	 640.89		127.41   	 412.00		
304.26   	-93.38   	119.21   	 198.37		129.05   	 366.22		
303.04   	-99.18   	120.00   	-284.84		130.52   	 325.53		
302.73   	-103.45   	118.86   	-696.84		131.82   	 264.50		
304.26   	-104.37   	116.07   	-935.91		132.88   	 208.54		
311.58   	-104.06   	112.33   	-966.43		133.71   	 152.59		
321.96   	-99.18   	108.46   	-793.49		134.32   	 101.73		
331.42   	-93.08   	105.29   	-462.87		134.73   	  50.86		
337.22   	-90.64   	103.44   	 -76.30		134.93   	  10.17		
350.34   	-79.65   	103.13   	 289.93		134.97(S)	 -30.52		
363.16   	-68.36   	104.29   	 569.68		134.85   	 -66.12		
375.98   	-57.07   	106.57   	 727.36		134.59   	-101.73		
393.37   	-36.32   	109.48   	 757.88		134.18   	-132.25		
404.05   	-18.31   	112.51   	 671.41		133.65   	-162.77		
412.90   	 -2.75   	115.20   	 498.47		133.00   	-193.29		
423.58   	 21.06   	117.19   	 274.67		132.23   	-223.80		
433.35   	 41.50   	118.29   	  55.95		131.33   	-254.32		
437.32   	 59.81   	118.51   	-142.42		130.31   	-274.67		
441.59   	 80.87   	117.94   	-300.10		129.22   	-295.01		
443.12   	 97.05   	116.74   	-412.00		128.04   	-310.27		
440.37   	109.56   	115.10   	-493.39		126.80   	-315.36		
441.28   	124.82   	113.12   	-539.16		125.53   	-315.36		
437.32   	134.58   	110.97   	-605.29		124.27   	-310.27		
433.04   	144.04   	108.54   	-717.19		123.03   	-310.27		
432.74   	151.98   	105.68   	-900.30		121.79   	-300.10		
428.47   	157.47   	102.07   	-1113.93		120.59   	-289.93		
426.33   	163.88   	 97.62   	-1322.48		119.43   	-284.84		
425.42   	168.46   	 92.33   	-1495.42		118.29   	-269.58		
417.48   	172.42   	 86.35   	-1607.32		117.21   	-259.41		
416.56   	176.70   	 79.92   	-1592.06		116.17   	-239.06		
415.65   	178.53   	 73.55   	-1403.86		115.22   	-223.80		
412.29   	178.83   	 67.93   	-1108.85		114.32   	-208.54		
412.60   	179.44   	 63.50   	-768.05		113.49   	-188.20		
408.02   	177.61   	 60.43   	-483.21		112.74   	-178.03		
403.14   	175.48   	 58.49   	-315.36		112.02   	-167.85		
401.00   	176.39   	 57.23   	-284.84		111.35   	-157.68		
401.61   	177.00   	 56.09   	-396.74		110.72   	-162.77		
402.22   	177.00   	 54.51   	-595.11		110.07   	-152.59		
403.75   	176.09   	 52.13   	-829.09		109.46   	-157.68		
402.22   	175.17   	 48.81   	-1042.72		108.83   	-157.68		
398.25   	174.26   	 44.64   	-1174.97		108.20   	-157.68		
398.56   	173.95   	 39.94   	-1210.58		107.57   	-167.85		
396.12   	174.87   	 35.10   	-1139.36		106.90   	-167.85		
393.68   	173.03   	 30.54   	-986.77		106.23   	-178.03		
389.71   	168.15   	 26.59   	-783.31		105.51   	-188.20		
386.05   	163.57   	 23.46   	-564.60		104.76   	-193.29		
382.08   	160.83   	 21.20   	-361.14		103.99   	-198.37		
383.91   	161.13   	 19.76   	-198.37		103.19   	-203.46		
386.35   	163.88   	 18.96   	 -86.47		102.38   	-208.54		
386.35   	161.74   	 18.62   	 -30.52		101.55   	-203.46		
387.27   	162.05   	 18.49   	 -35.61		100.73   	-198.37		
384.22   	159.00   	 18.35   	 -76.30		 99.94   	-193.29		
380.86   	152.59   	 18.05   	-137.33		 99.17   	-172.94		
379.03   	153.81   	 17.50   	-203.46		 98.47   	-157.68		
372.31   	151.98   	 16.68   	-254.32		 97.84   	-137.33		
370.18   	152.89   	 15.67   	-274.67		 97.29   	-116.99		
365.60   	152.28   	 14.57   	-259.41		 96.83   	 -96.64		
358.28   	148.62   	 13.53   	-208.54		 96.44   	 -91.56		
360.72   	147.71   	 12.70   	-142.42		 96.07   	 -81.38		
355.53   	142.82   	 12.13   	 -55.95		 95.75   	 -76.30		
351.87   	142.52   	 11.90   	  20.35		 95.44   	 -71.21		
350.95   	144.96   	 11.98   	  81.38		 95.16   	 -71.21		
346.98   	142.82   	 12.31   	 116.99		 94.87   	 -71.21		
349.43   	144.65   	 12.78   	 116.99		 94.59   	 -66.12		
352.48   	146.18   	 13.25   	  96.64		 94.32   	 -71.21		
356.45   	146.48   	 13.63   	  45.78		 94.04   	 -71.21		
354.00   	146.79   	 13.81   	 -10.17		 93.75   	 -66.12		
350.34   	149.23   	 13.77   	 -66.12		 93.49   	 -71.21		
350.65   	148.62   	 13.51   	-122.07		 93.20   	 -71.21		
348.51   	147.09   	 13.02   	-157.68		 92.92   	 -71.21		
348.21   	148.93   	 12.39   	-178.03		 92.63   	 -66.12		
348.21   	145.57   	 11.68   	-162.77		 92.37   	 -71.21		
342.41   	144.04   	 11.03   	-127.16		 92.09   	 -66.12		
344.54   	145.26   	 10.52   	 -76.30		 91.82   	 -61.04		
346.37   	145.87   	 10.21   	 -10.17		 91.58   	 -61.04		
349.43   	149.54   	 10.17(D)	  61.04		 91.33   	 -61.04		
353.39   	151.98   	 10.42   	 122.07		 91.09   	 -55.95		
351.26   	151.06   	 10.91   	 162.77		 90.86   	 -55.95		
349.43   	152.28   	 11.56   	 183.11		 90.64   	 -50.86		
347.60   	149.54   	 12.29   	 172.94		 90.44   	 -50.86		
344.54   	147.09   	 12.98   	 142.42		 90.23   	 -50.86		
345.46   	151.37   	 13.55   	  91.56		 90.03   	 -45.78		
345.46   	150.45   	 13.92   	  45.78		 89.85   	 -45.78		
345.76   	150.45   	 14.10   	  -5.09		 89.66   	 -45.78		
348.51   	153.20   	 14.08   	 -40.69		 89.48   	 -45.78		
350.04   	151.67   	 13.92   	 -55.95		 89.30   	 -40.69		
357.36   	155.33   	 13.69   	 -50.86		 89.13   	 -40.69		
364.69   	162.35   	 13.49   	 -30.52		 88.97   	 -40.69		
375.67   	169.37   	 13.37   	  -5.09		 88.81   	 -45.78		
390.01   	176.09   	 13.35   	  35.61		 88.63   	 -40.69		
400.09   	176.39   	 13.49   	  71.21		 88.46   	 -40.69		
415.04   	176.09   	 13.77   	  91.56		 88.30   	 -45.78		
424.50   	175.17   	 14.14   	 106.82		 88.12   	 -45.78		
430.60   	177.92   	 14.57   	 106.82		 87.93   	 -45.78		
435.49   	185.85   	 14.99   	  86.47		 87.75   	 -45.78		
429.38   	191.65   	 15.34   	  61.04		 87.57   	 -45.78		
433.04   	199.58   	 15.58   	  30.52		 87.39   	 -45.78		
446.17   	210.27   	 15.71   	 -10.17		 87.20   	 -45.78		
462.65   	214.84   	 15.67   	 -35.61		 87.02   	 -45.78		
492.55   	222.78   	 15.52   	 -55.95		 86.84   	 -50.86		
512.70   	231.93   	 15.30   	 -66.12		 86.63   	 -45.78		
507.51   	225.83   	 15.04   	 -71.21		 86.45   	 -45.78		
500.79   	229.49   	 14.75   	 -61.04		 86.27   	 -45.78		
503.23   	244.14   	 14.51   	 -45.78		 86.08   	 -45.78		
507.51   	261.84   	 14.32   	 -25.43		 85.90   	 -40.69		
529.79   	285.95   	 14.22   	 -10.17		 85.74   	 -45.78		
539.55   	304.26   	 14.18   	  15.26		 85.55   	 -45.78		
522.16   	298.46   	 14.24   	  20.35		 85.37   	 -45.78		
506.29   	278.63   	 14.32   	  30.52		 85.19   	 -45.78		
485.23   	272.52   	 14.45   	  25.43		 85.00   	 -45.78		
465.09   	266.72   	 14.55   	  20.35		 84.82   	 -45.78		
456.85   	267.33   	 14.63   	   5.09		 84.64   	 -45.78		
431.82   	254.82   	 14.65   	  -5.09		 84.46   	 -40.69		
396.12   	217.59   	 14.63   	 -15.26		 84.29   	 -45.78		
370.18   	182.50   	 14.57   	 -20.35		 84.11   	 -50.86		
344.24   	154.42   	 14.49   	  -5.09		 83.91   	 -45.78		
325.32   	151.06   	 14.47   	  10.17		 83.72   	 -45.78		
314.33   	154.11   	 14.51   	  40.69		 83.54   	 -50.86		
312.19   	151.06   	 14.67   	  76.30		 83.34   	 -45.78		
315.55   	148.32   	 14.97   	 122.07		 83.15   	 -50.86		
315.86   	139.47   	 15.46   	 157.68		 82.95   	 -45.78		
320.74   	143.13   	 16.09   	 193.29		 82.77   	 -50.86		
322.57   	148.93   	 16.87   	 208.54		 82.56   	 -50.86		
318.91   	149.54   	 17.70   	 213.63		 82.36   	 -50.86		
319.52   	149.23   	 18.56   	 203.46		 82.16   	 -50.86		
320.74   	150.15   	 19.37   	 178.03		 81.95   	 -50.86		
317.99   	149.54   	 20.08   	 142.42		 81.75   	 -45.78		
317.38   	150.15   	 20.65   	  96.64		 81.57   	 -45.78		
318.30   	153.50   	 21.04   	  45.78		 81.38   	 -45.78		
321.96   	152.28   	 21.22   	   5.09		 81.20   	 -40.69		
324.10   	150.76   	 21.24   	 -20.35		 81.04   	 -45.78		
325.01   	156.86   	 21.16   	 -30.52		 80.85   	 -40.69		
320.43   	152.28   	 21.04   	 -15.26		 80.69   	 -40.69		
323.49   	154.42   	 20.98   	  30.52		 80.53   	 -40.69		
320.13   	157.78   	 21.10   	  86.47		 80.37   	 -45.78		
317.38   	153.50   	 21.44   	 162.77		 80.18   	 -40.69		
325.32   	160.22   	 22.10   	 223.80		 80.02   	 -40.69		
318.60   	156.25   	 22.99   	 274.67		 79.86   	 -45.78		
319.52   	149.54   	 24.09   	 295.01		 79.67   	 -45.78		
311.58   	143.13   	 25.27   	 274.67		 79.49   	 -45.78		
292.66   	125.73   	 26.37   	 218.72		 79.31   	 -45.78		
310.06   	110.47   	 27.24   	 127.16		 79.12   	 -50.86		
354.00   	103.45   	 27.75   	  20.35		 78.92   	 -45.78		
436.10   	118.41   	 27.83   	 -96.64		 78.74   	 -50.86		
543.82   	167.54   	 27.45   	-203.46		 78.53   	 -50.86		
662.84   	239.56   	 26.63   	-279.75		 78.33   	 -45.78		
766.30   	321.66   	 25.51   	-325.53		 78.15   	 -45.78		
882.57   	443.42   	 24.21   	-325.53		 77.97   	 -40.69		
972.60   	580.75   	 22.91   	-300.10		 77.80   	 -40.69		
1022.64   	750.12   	 21.71   	-233.98		 77.64   	 -40.69		
1070.56(R)	908.81   	 20.77   	-152.59		 77.48   	 -35.61		
993.04   	898.44   	 20.16   	 -66.12		 77.33   	 -35.61		
766.60   	696.72   	 19.90(E)	  20.35		 77.19   	 -35.61		
521.24   	374.45   	 19.98   	  96.64		 77.05   	 -35.61		
240.48   	-44.56   	 20.37   	 147.51		 76.91   	 -35.61		
 32.96   	-426.33   	 20.96   	 193.29		 76.76   	 -35.61		
 14.04   	-630.19   	 21.73   	 218.72		 76.62   	 -35.61		
133.36   	-766.30   	 22.60   	 244.15		 76.48   	 -40.69		
174.56   	-800.48   	 23.58   	 259.41		 76.32   	 -40.69		
211.49   	-719.60   	 24.62   	 279.75		 76.15   	 -40.69		
228.27   	-612.18   	 25.74   	 320.45		 75.99   	 -45.78		
132.14   	-505.37   	 27.02   	 381.48		 75.81   	 -45.78		
 71.11   	-426.94   	 28.55   	 467.95		 75.63   	 -50.86		
 43.33   	-379.64   	 30.42   	 574.77		 75.42   	 -45.78		
  3.05   	-382.39   	 32.72   	 707.02		 75.24   	 -45.78		
-14.95   	-379.94   	 35.54   	 834.18		 75.06   	 -45.78		
-30.82   	-379.94   	 38.88   	 956.25		 74.87   	 -45.78		
-43.03   	-378.72   	 42.71   	1068.15		 74.69   	 -45.78		
-73.85   	-367.13   	 46.98   	1149.54		 74.51   	 -40.69		
-112.00   	-368.96   	 51.58   	1200.40		 74.34   	 -45.78		
-112.00   	-352.17   	 56.38   	1225.83		 74.16   	 -40.69		
-83.62   	-324.10   	 61.28   	1236.01		 74.00   	 -45.78		
-52.49   	-294.80   	 66.23   	1225.83		 73.81   	 -45.78		
  3.97   	-253.91   	 71.13   	1210.58		 73.63   	 -45.78		
 61.65   	-191.96   	 75.97   	1174.97		 73.45   	 -40.69		
105.59   	-127.56   	 80.67   	1134.28		 73.29   	 -45.78		
159.61   	-66.83   	 85.21   	1063.07		 73.10   	 -45.78		
201.72   	 -1.83   	 89.46   	 956.25		 72.92   	 -45.78		
222.17   	 37.84   	 93.29   	 808.75		 72.74   	 -40.69		
238.95   	 57.98   	 96.52   	 610.37		 72.57   	 -40.69		
245.36   	 71.11   	 98.96   	 412.00		 72.41   	 -40.69		
254.52   	 80.26   	100.61   	 279.75		 72.25   	 -45.78		
255.13   	 85.14   	101.73   	 269.58		 72.06   	 -40.69		
262.76   	 90.64   	102.81   	 371.31		 71.90   	 -40.69		
268.55   	 91.86   	104.29   	 544.25		 71.74   	 -45.78		
268.55   	 90.33   	106.47   	 722.28		 71.56   	 -40.69		
281.07   	 92.16   	109.36   	 808.75		 71.39   	 -40.69		
288.39   	 94.30   	112.59   	 747.71		 71.23   	 -35.61		
287.78   	 92.77   	115.58   	 539.16		 71.09   	 -40.69		
287.17   	 86.67   	117.74   	 233.98		 70.93   	 -35.61		
288.39   	 84.23   	118.68(S)	 -86.47		 70.78   	 -30.52		
294.19   	 80.57   	118.33   	-361.14		 70.66   	 -25.43		
300.29   	 82.09   	116.89   	-539.16		 70.56   	 -20.35		
304.57   	 79.96   	114.73   	-600.20		 70.48   	 -10.17		
302.73   	 76.90   	112.33   	-549.34		 70.44(D)	   0.00		
298.46   	 75.99   	110.13   	-412.00		 70.44   	  20.35		
287.17   	 68.05   	108.48   	-213.63		 70.52   	  45.78		
283.81   	 65.61   	107.63   	  10.17		 70.70   	  91.56		
284.12   	 64.39   	107.67   	 223.80		 71.07   	 162.77		
271.61   	 53.71   	108.57   	 371.31		 71.72   	 269.58		
275.27   	 50.05   	110.05   	 447.61		 72.80   	 412.00		
274.35   	 47.61   	111.84   	 417.09		 74.45   	 590.03		
264.59   	 36.93   	113.51   	 330.62		 76.81   	 768.05		
266.72   	 32.35   	114.83   	 198.37		 79.88   	 900.30		
264.89   	 27.47   	115.63   	  76.30		 83.48   	 961.34		
263.37   	 23.50   	115.93   	 -10.17		 87.32   	 951.17		
263.98   	 16.78   	115.89   	 -55.95		 91.13   	 874.87		
264.28   	 15.87   	115.67   	 -61.04		 94.63   	 773.14		
260.01   	 11.90   	115.42   	 -45.78		 97.72   	 676.50		
252.38   	  1.53   	115.24   	  -5.09		100.43   	 595.11		
247.50   	 -4.88   	115.22   	  35.61		102.81   	 549.34		
242.92   	-15.87   	115.36   	  61.04		105.00   	 523.90		
244.75   	-22.28   	115.60   	  50.86		107.10   	 503.56		
240.48   	-27.47   	115.81   	 -15.26		109.11   	 488.30		
238.34   	-34.18   	115.75   	-111.90		111.07   	 478.13		
231.93   	-37.54   	115.30   	-213.63		112.98   	 457.78		
225.83   	-47.91   	114.45   	-310.27		114.81   	 437.43		
227.66   	-58.29   	113.20   	-361.14		116.56   	 417.09		
225.22   	-61.95   	111.76   	-361.14		118.23   	 386.57		
232.24   	-63.78   	110.31   	-320.45		119.78   	 361.14		
233.46   	-65.31   	109.03   	-228.89		121.22   	 315.36		
234.99   	-62.56   	108.12   	-122.07		122.48   	 279.75		
245.06   	-56.46   	107.63   	  -5.09		123.60   	 233.98		
245.97   	-63.78   	107.61   	  76.30		124.54   	 193.29		
258.48   	-55.85   	107.91   	 106.82		125.31   	 147.51		
269.78   	-48.22   	108.34   	  71.21		125.90   	 111.90		
274.66   	-43.64   	108.63   	 -25.43		126.35   	  71.21		
287.48   	-26.86   	108.52   	-147.51		126.63   	  30.52		
294.49   	-15.56   	107.93   	-279.75		126.75(S)	  -5.09		
311.89   	  0.92   	106.82   	-406.92		126.73   	 -50.86		
334.78   	 17.09   	105.19   	-493.39		126.53   	 -81.38		
357.36   	 39.06   	103.21   	-554.42		126.20   	-122.07		
379.03   	 57.68   	101.00   	-569.68		125.72   	-157.68		
390.01   	 75.07   	 98.72   	-528.99		125.09   	-183.11		
398.56   	 97.66   	 96.60   	-462.87		124.35   	-208.54		
406.19   	112.92   	 94.75   	-391.66		123.52   	-233.98		
411.99   	127.87   	 93.18   	-330.62		122.58   	-254.32		
415.95   	144.65   	 91.86   	-295.01		121.57   	-264.50		
408.33   	151.37   	 90.68   	-289.93		120.51   	-274.67		
404.97   	160.83   	 89.52   	-300.10		119.41   	-284.84		
398.56   	171.81   	 88.32   	-310.27		118.27   	-279.75		
395.20   	173.65   	 87.08   	-345.88		117.15   	-279.75		
404.05   	182.80   	 85.70   	-462.87		116.03   	-274.67		
406.80   	186.46   	 83.85   	-676.50		114.93   	-269.58		
409.24   	191.96   	 81.14   	-940.99		113.86   	-264.50		
408.02   	196.23   	 77.38   	-1210.58		112.80   	-254.32		
403.44   	196.84   	 72.53   	-1424.21		111.78   	-254.32		
406.49   	198.97   	 66.84   	-1556.45		110.76   	-244.15		
406.49   	197.75   	 60.61   	-1586.97		109.79   	-239.06		
409.24   	194.70   	 54.26   	-1510.68		108.83   	-233.98		
411.07   	197.14   	 48.22   	-1353.00		107.89   	-233.98		
400.09   	193.79   	 42.81   	-1144.45		106.96   	-228.89		
399.17   	193.18   	 38.23   	-910.47		106.04   	-228.89		
386.96   	194.09   	 34.59   	-712.10		105.13   	-233.98		
385.74   	192.26   	 31.74   	-549.34		104.19   	-228.89		
392.76   	193.79   	 29.54   	-462.87		103.28   	-233.98		
393.68   	191.96   	 27.69   	-432.35		102.34   	-233.98		
407.10   	188.29   	 25.96   	-467.95		101.40   	-239.06		
413.51   	190.43   	 24.09   	-518.82		100.45   	-239.06		
406.49   	182.80   	 22.01   	-590.03		 99.49   	-239.06		
403.75   	179.14   	 19.65   	-635.81		 98.53   	-244.15		
400.09   	181.88   	 17.11   	-651.07		 97.56   	-239.06		
394.59   	177.31   	 14.51   	-630.72		 96.60   	-239.06		
397.95   	175.17   	 11.98   	-569.68		 95.65   	-228.89		
397.34   	175.78   	  9.70   	-488.30		 94.73   	-223.80		
394.59   	171.81   	  7.75   	-381.48		 93.83   	-203.46		
394.90   	169.98   	  6.23   	-274.67		 93.02   	-183.11		
393.37   	169.98   	  5.13   	-157.68		 92.29   	-157.68		
396.12   	170.59   	  4.50   	 -40.69		 91.66   	-132.25		
396.12   	167.54   	  4.33   	  71.21		 91.13   	-106.82		
397.03   	165.71   	  4.62   	 162.77		 90.70   	 -91.56		
394.59   	162.96   	  5.27   	 218.72		 90.34   	 -76.30		
392.46   	161.13   	  6.14   	 233.98		 90.03   	 -66.12		
395.20   	162.96   	  7.08   	 188.20		 89.77   	 -66.12		
394.29   	163.57   	  7.83   	 101.73		 89.50   	 -66.12		
397.34   	164.49   	  8.24   	 -10.17		 89.24   	 -61.04		
400.09   	167.54   	  8.20   	-122.07		 88.99   	 -61.04		
396.73   	164.49   	  7.71   	-213.63		 88.75   	 -61.04		
393.98   	162.05   	  6.86   	-259.41		 88.50   	 -61.04		
394.29   	164.18   	  5.82   	-254.32		 88.26   	 -61.04		
393.07   	162.96   	  4.80   	-203.46		 88.02   	 -55.95		
392.15   	163.57   	  3.99   	-111.90		 87.79   	 -55.95		
395.51   	167.24   	  3.54   	  -5.09		 87.57   	 -55.95		
391.85   	165.71   	  3.52(D)	 101.73		 87.34   	 -55.95		
390.01   	165.41   	  3.93   	 188.20		 87.12   	 -45.78		
392.46   	166.32   	  4.68   	 239.06		 86.94   	 -50.86		
388.49   	164.49   	  5.64   	 239.06		 86.73   	 -45.78		
390.93   	166.63   	  6.59   	 198.37		 86.55   	 -40.69		
393.37   	166.93   	  7.39   	 122.07		 86.39   	 -40.69		
392.46   	163.57   	  7.87   	  25.43		 86.23   	 -35.61		
395.20   	165.41   	  7.98   	 -76.30		 86.08   	 -35.61		
396.12   	165.71   	  7.67   	-147.51		 85.94   	 -35.61		
396.12   	165.10   	  7.08   	-193.29		 85.80   	 -35.61		
398.25   	169.68   	  6.31   	-188.20		 85.66   	 -35.61		
401.61   	170.90   	  5.55   	-137.33		 85.51   	 -30.52		
407.10   	173.65   	  5.01   	 -50.86		 85.39   	 -30.52		
416.87   	177.61   	  4.80   	  45.78		 85.27   	 -30.52		
426.94   	182.19   	  4.98   	 152.59		 85.15   	 -25.43		
438.23   	186.77   	  5.60   	 233.98		 85.05   	 -25.43		
452.58   	187.38   	  6.53   	 284.84		 84.94   	 -25.43		
464.78   	189.51   	  7.67   	 300.10		 84.84   	 -25.43		
475.77   	192.87   	  8.87   	 279.75		 84.74   	 -25.43		
484.62   	194.70   	  9.99   	 223.80		 84.64   	 -30.52		
490.72   	202.03   	 10.89   	 152.59		 84.52   	 -25.43		
489.81   	207.82   	 11.50   	  76.30		 84.41   	 -30.52		
495.61   	214.84   	 11.80   	  10.17		 84.29   	 -30.52		
512.39   	223.69   	 11.84   	 -40.69		 84.17   	 -30.52		
534.06   	231.63   	 11.68   	 -55.95		 84.05   	 -30.52		
562.13   	238.04   	 11.45   	 -55.95		 83.93   	 -30.52		
585.94   	242.61   	 11.23   	 -25.43		 83.80   	 -30.52		
583.19   	242.00   	 11.13   	  20.35		 83.68   	 -30.52		
577.09   	247.80   	 11.21   	  61.04		 83.56   	 -25.43		
579.83   	264.89   	 11.45   	  96.64		 83.46   	 -25.43		
586.55   	285.03   	 11.84   	 127.16		 83.36   	 -30.52		
607.91   	306.40   	 12.35   	 127.16		 83.23   	 -20.35		
608.83   	314.64   	 12.86   	 122.07		 83.15   	 -25.43		
598.45   	306.70   	 13.35   	  91.56		 83.05   	 -20.35		
581.97   	291.14   	 13.71   	  61.04		 82.97   	 -20.35		
555.42   	281.68   	 13.96   	  20.35		 82.89   	 -20.35		
542.30   	281.37   	 14.04   	  -5.09		 82.81   	 -25.43		
525.51   	272.22   	 14.02   	 -25.43		 82.71   	 -20.35		
496.52   	248.72   	 13.92   	 -25.43		 82.62   	 -20.35		
465.09   	214.84   	 13.81   	 -20.35		 82.54   	 -20.35		
441.89   	180.36   	 13.73   	   5.09		 82.46   	 -25.43		
420.84   	163.27   	 13.75   	  35.61		 82.36   	 -20.35		
401.92   	160.52   	 13.90   	  76.30		 82.28   	 -20.35		
396.12   	160.83   	 14.20   	 111.90		 82.20   	 -25.43		
393.68   	155.94   	 14.65   	 152.59		 82.10   	 -20.35		
391.85   	148.32   	 15.26   	 172.94		 82.01   	 -25.43		
395.81   	149.84   	 15.95   	 198.37		 81.91   	 -20.35		
394.90   	152.59   	 16.74   	 203.46		 81.83   	 -25.43		
394.59   	158.08   	 17.56   	 203.46		 81.73   	 -20.35		
395.81   	160.52   	 18.37   	 193.29		 81.65   	 -20.35		
396.42   	156.86   	 19.15   	 178.03		 81.57   	 -20.35		
401.61   	158.69   	 19.86   	 162.77		 81.48   	 -20.35		
402.53   	159.61   	 20.51   	 137.33		 81.40   	 -20.35		
402.53   	159.61   	 21.06   	 106.82		 81.32   	 -15.26		
405.27   	159.91   	 21.49   	  86.47		 81.26   	 -20.35		
407.41   	158.39   	 21.83   	  61.04		 81.18   	 -15.26		
410.16   	158.39   	 22.08   	  40.69		 81.12   	 -20.35		
412.29   	161.13   	 22.24   	  30.52		 81.04   	 -15.26		
415.34   	161.13   	 22.36   	  35.61		 80.98   	 -15.26		
419.31   	163.27   	 22.50   	  55.95		 80.92   	 -15.26		
421.14   	161.44   	 22.73   	  96.64		 80.85   	 -15.26		
423.58   	160.52   	 23.11   	 147.51		 80.79   	 -10.17		
425.11   	163.57   	 23.70   	 208.54		 80.75   	 -20.35		
421.14   	158.39   	 24.54   	 274.67		 80.67   	 -15.26		
411.99   	154.72   	 25.64   	 315.36		 80.61   	 -15.26		
397.34   	145.57   	 26.90   	 330.62		 80.55   	 -20.35		
396.73   	125.12   	 28.22   	 310.27		 80.47   	 -25.43		
432.13   	114.14   	 29.46   	 259.41		 80.37   	 -20.35		
506.59   	116.58   	 30.50   	 172.94		 80.28   	 -25.43		
604.25   	144.35   	 31.19   	  61.04		 80.18   	 -20.35		
730.59   	207.82   	 31.43   	 -55.95		 80.10   	 -25.43		
840.15   	276.49   	 31.21   	-162.77		 80.00   	 -20.35		
957.03   	377.20   	 30.56   	-244.15		 79.92   	 -20.35		
1074.22   	506.59   	 29.58   	-295.01		 79.84   	 -15.26		
1143.19   	667.11   	 28.40   	-300.10		 79.78   	 -15.26		
1210.02(R)	845.34   	 27.20   	-269.58		 79.71   	 -15.26		
1194.15   	919.49   	 26.12   	-203.46		 79.65   	 -10.17		
1004.03   	800.48   	 25.31   	-122.07		 79.61   	 -15.26		
744.02   	526.43   	 24.82(E)	 -25.43		 79.55   	 -10.17		
469.97   	158.69   	 24.72   	  66.12		 79.51   	 -10.17		
224.61   	-263.06   	 24.98   	 142.42		 79.47   	 -10.17		
135.19   	-534.67   	 25.55   	 208.54		 79.43   	 -15.26		
240.78   	-692.75   	 26.39   	 254.32		 79.37   	 -15.26		
313.11   	-792.85   	 27.41   	 289.93		 79.31   	 -20.35		
318.91   	-747.38   	 28.57   	 320.45		 79.23   	 -20.35		
342.10   	-649.11   	 29.85   	 345.88		 79.15   	 -20.35		
267.94   	-551.45   	 31.23   	 381.48		 79.06   	 -25.43		
171.20   	-460.21   	 32.76   	 427.26		 78.96   	 -25.43		
151.37   	-404.36   	 34.47   	 493.39		 78.86   	 -30.52		
111.69   	-384.83   	 36.44   	 584.94		 78.74   	 -35.61		
 92.77   	-386.66   	 38.78   	 681.58		 78.60   	 -30.52		
 77.82   	-384.83   	 41.51   	 793.49		 78.47   	 -35.61		
 78.74   	-389.71   	 44.68   	 895.22		 78.33   	 -35.61		
