  I     	  II     	  LV     	  LV'		  FA     	  FA'		
105.90   	374.15   	 21.95   	 198.37		 89.52   	 -50.86		
101.62   	372.01   	 22.75   	 106.82		 89.32   	 -15.26		
100.10   	371.40   	 23.17   	 -66.12		 89.26   	   5.09		
 98.57   	367.43   	 22.91   	-239.06		 89.28   	   5.09		
 94.91   	364.69   	 21.95   	-356.05		 89.30   	 -10.17		
 93.69   	361.63   	 20.53   	-401.83		 89.26   	 -61.04		
 90.94   	359.50   	 18.92   	-356.05		 89.01   	-132.25		
 89.11   	356.14   	 17.50   	-244.15		 88.48   	-188.20		
 87.59   	354.00   	 16.52   	-101.73		 87.73   	-183.11		
 86.98   	353.70   	 16.11   	  30.52		 87.00   	-152.59		
 86.06   	352.78   	 16.24   	 132.25		 86.39   	-106.82		
 83.62   	351.87   	 16.76   	 152.59		 85.96   	 -66.12		
 81.79   	348.21   	 17.38   	 106.82		 85.70   	 -35.61		
 79.35   	347.29   	 17.80   	  10.17		 85.55   	 -50.86		
 78.74   	345.46   	 17.84   	-111.90		 85.35   	-111.90		
 76.90   	343.02   	 17.40   	-188.20		 84.90   	-147.51		
 75.07   	346.07   	 16.64   	-198.37		 84.31   	-137.33		
 73.85   	346.37   	 15.85   	-147.51		 83.76   	-111.90		
 72.02   	345.15   	 15.26   	 -50.86		 83.32   	 -61.04		
 72.33   	343.93   	 15.06   	  35.61		 83.07   	 -20.35		
 69.89   	341.80   	 15.20   	  71.21		 82.99   	  10.17		
 69.58   	341.80   	 15.48   	  50.86		 83.03   	 -30.52		
 66.83   	341.19   	 15.69   	 -20.35		 82.91   	 -71.21		
 65.00   	345.46   	 15.61   	 -96.64		 82.62   	 -81.38		
 68.05   	347.29   	 15.22   	-147.51		 82.30   	 -55.95		
 66.22   	345.76   	 14.63   	-157.68		 82.07   	 -30.52		
 68.66   	346.07   	 14.00   	-142.42		 81.95   	 -40.69		
 66.83   	342.71   	 13.43   	 -91.56		 81.79   	 -45.78		
 66.22   	342.71   	 13.06   	 -15.26		 81.61   	 -30.52		
 68.36   	345.15   	 13.00   	  66.12		 81.48   	   5.09		
 64.39   	341.80   	 13.27   	 142.42		 81.51   	  30.52		
 65.61   	344.24   	 13.84   	 188.20		 81.63   	  50.86		
 66.22   	343.32   	 14.59   	 198.37		 81.83   	  61.04		
 64.70   	342.41   	 15.38   	 172.94		 82.07   	  55.95		
 67.14   	343.63   	 16.07   	 137.33		 82.30   	  55.95		
 69.58   	343.63   	 16.62   	  96.64		 82.52   	  35.61		
 68.05   	342.10   	 17.01   	  61.04		 82.66   	  20.35		
 68.36   	341.49   	 17.25   	  40.69		 82.75   	   0.00		
 72.33   	344.24   	 17.42   	  35.61		 82.75   	 -20.35		
 75.07   	346.37   	 17.56   	  45.78		 82.66   	 -45.78		
 84.23   	348.21   	 17.74   	  61.04		 82.48   	 -66.12		
 98.57   	354.31   	 17.99   	  81.38		 82.22   	 -71.21		
108.64   	357.67   	 18.31   	  96.64		 81.93   	 -86.47		
125.73   	361.33   	 18.70   	 101.73		 81.59   	 -86.47		
137.94   	364.38   	 19.10   	  86.47		 81.24   	 -81.38		
143.13   	364.99   	 19.45   	  66.12		 80.92   	 -81.38		
154.11   	368.04   	 19.72   	  30.52		 80.59   	 -81.38		
153.81   	368.96   	 19.84   	 -10.17		 80.26   	 -76.30		
149.54   	373.23   	 19.80   	 -55.95		 79.96   	 -76.30		
150.76   	378.72   	 19.57   	 -76.30		 79.65   	 -76.30		
159.00   	388.79   	 19.27   	 -96.64		 79.35   	 -71.21		
177.61   	397.64   	 18.88   	 -86.47		 79.06   	 -66.12		
208.74   	404.97   	 18.54   	 -76.30		 78.80   	 -61.04		
235.60   	412.29   	 18.23   	 -55.95		 78.56   	 -61.04		
232.24   	406.49   	 18.01   	 -30.52		 78.31   	 -55.95		
220.03   	404.66   	 17.88   	 -20.35		 78.09   	 -55.95		
210.88   	411.68   	 17.80   	 -20.35		 77.86   	 -61.04		
202.94   	424.19   	 17.72   	 -25.43		 77.62   	 -55.95		
221.86   	444.95   	 17.62   	 -35.61		 77.40   	 -61.04		
240.48   	463.87   	 17.48   	 -40.69		 77.15   	 -66.12		
230.71   	462.04   	 17.31   	 -61.04		 76.89   	 -86.47		
226.75   	452.27   	 17.07   	 -76.30		 76.54   	-157.68		
211.18   	440.67   	 16.76   	 -76.30		 75.91   	-228.89		
188.60   	436.10   	 16.46   	 -50.86		 74.99   	-228.89		
180.36   	440.06   	 16.26   	   0.00		 74.08   	-193.29		
157.47   	430.30   	 16.26   	  55.95		 73.31   	-122.07		
125.73   	399.48   	 16.48   	 111.90		 72.82   	 -40.69		
 98.88   	359.19   	 16.93   	 142.42		 72.65   	  20.35		
 73.24   	328.06   	 17.50   	 152.59		 72.74   	  66.12		
 50.05   	312.19   	 18.11   	 132.25		 73.00   	  96.64		
 33.26   	310.97   	 18.64   	 116.99		 73.39   	  91.56		
 28.38   	312.81   	 19.10   	  96.64		 73.75   	  86.47		
 27.16   	304.87   	 19.49   	  91.56		 74.10   	  61.04		
 28.38   	298.16   	 19.86   	  76.30		 74.34   	 -10.17		
 31.74   	299.68   	 20.16   	  86.47		 74.30   	-116.99		
 28.99   	304.57   	 20.51   	 111.90		 73.83   	-167.85		
 28.69   	305.18   	 20.96   	 167.85		 73.16   	-157.68		
 28.38   	305.48   	 21.63   	 228.89		 72.53   	-106.82		
 27.47   	303.96   	 22.54   	 284.84		 72.11   	 -35.61		
 26.86   	300.60   	 23.68   	 310.27		 71.96   	  35.61		
 25.94   	305.79   	 24.92   	 289.93		 72.11   	  76.30		
 23.19   	304.57   	 26.08   	 244.15		 72.41   	 111.90		
 23.19   	303.96   	 27.06   	 172.94		 72.86   	 111.90		
 24.72   	307.31   	 27.75   	  96.64		 73.31   	 101.73		
 20.75   	303.04   	 28.14   	  50.86		 73.71   	  81.38		
 21.97   	303.34   	 28.34   	  30.52		 74.04   	  61.04		
 22.89   	301.82   	 28.46   	  35.61		 74.28   	  30.52		
 26.55   	299.99   	 28.61   	  81.38		 74.40   	  10.17		
 27.16   	300.29   	 28.93   	 127.16		 74.45   	 -15.26		
 24.72   	299.68   	 29.44   	 157.68		 74.38   	 -40.69		
 21.06   	298.46   	 30.07   	 147.51		 74.22   	-101.73		
 10.38   	292.36   	 30.66   	  96.64		 73.81   	-172.94		
 -3.36   	279.85   	 31.05   	  25.43		 73.12   	-218.72		
 -7.63   	258.48   	 31.15   	 -35.61		 72.25   	-208.54		
 24.11   	238.34   	 31.01   	 -76.30		 71.41   	-157.68		
 84.23   	222.47   	 30.70   	 -86.47		 70.78   	 -86.47		
171.20   	228.27   	 30.36   	 -81.38		 70.44   	 -20.35		
278.02   	271.00   	 30.03   	 -76.30		 70.36   	  30.52		
381.77   	340.88   	 29.73   	 -81.38		 70.48   	  55.95		
480.65   	435.18   	 29.40   	 -91.56		 70.70   	  61.04		
600.28   	562.13   	 29.03   	-101.73		 70.95   	  55.95		
675.35   	712.89   	 28.63   	-122.07		 71.17   	  40.69		
729.68   	876.77   	 28.14   	-132.25		 71.33   	  20.35		
768.43(R)	1006.47   	 27.61   	-122.07		 71.41   	  -5.09		
667.11   	971.37   	 27.12   	-106.82		 71.39   	 -20.35		
421.75   	735.47   	 26.69   	 -91.56		 71.31   	 -66.12		
149.84   	399.17   	 26.33   	 -91.56		 71.05   	-147.51		
-145.26   	  5.19   	 25.96   	 -66.12		 70.46   	-223.80		
-348.82   	-332.64   	 25.70   	 -20.35		 69.56   	-233.98		
-326.54   	-481.26   	 25.62   	  50.86		 68.63   	-193.29		
-181.27   	-578.00   	 25.82   	 137.33		 67.85   	-132.25		
-139.77   	-626.22   	 26.37   	 228.89		 67.32   	 -66.12		
-100.71   	-574.65   	 27.28   	 300.10		 67.06   	 -15.26		
-101.32   	-501.40   	 28.48   	 376.40		 67.00   	  25.43		
-211.49   	-423.28   	 29.99   	 432.35		 67.10   	  55.95		
-262.15   	-347.60   	 31.72   	 478.13		 67.32   	  35.61		
-292.66   	-309.45   	 33.63   	 528.99		 67.47   	 -40.69		
-328.98   	-317.08   	 35.75   	 610.37		 67.30   	 -96.64		
-357.06   	-325.32   	 38.19   	 727.36		 66.92   	 -96.64		
-364.99   	-330.20   	 41.10   	 864.70		 66.53   	 -86.47		
-369.26   	-322.27   	 44.56   	1007.12		 66.18   	 -81.38		
-397.34   	-318.60   	 48.59   	1129.19		 65.86   	 -55.95		
-421.45   	-321.04   	 53.10   	1220.75		 65.64   	 -10.17		
-420.53   	-303.04   	 57.99   	1266.53		 65.59(D)	  10.17		
-399.48   	-282.90   	 63.05   	1322.48		 65.64   	  15.26		
-372.62   	-247.80   	 68.34   	1429.29		 65.70   	  45.78		
-317.99   	-189.82   	 74.06   	1571.71		 65.88   	  61.04		
-262.76   	-112.61   	 80.35   	1688.70		 66.12   	  50.86		
-212.71   	-37.84   	 87.10   	1668.36		 66.33   	  71.21		
-154.72   	 34.48   	 93.77   	1429.29		 66.61   	  81.38		
-116.88   	 96.74   	 99.49   	 986.77		 66.94   	  55.95		
-93.08   	133.67   	103.44   	 462.87		 67.16   	  35.61		
-75.68   	156.56   	105.29   	  -5.09		 67.30   	  40.69		
-70.19   	171.20   	105.27   	-284.84		 67.47   	  50.86		
-63.17   	179.75   	104.13   	-340.79		 67.67   	  25.43		
-58.29   	184.02   	102.77   	-162.77		 67.77   	 -10.17		
-57.98   	188.90   	102.12   	 157.68		 67.73   	 -15.26		
-58.59   	189.51   	102.75   	 503.56		 67.67   	   0.00		
-54.63   	189.82   	104.76   	 757.88		 67.67   	 -15.26		
-57.37   	190.43   	107.79   	 839.26		 67.61   	 -45.78		
-51.57   	191.65   	111.15   	 757.88		 67.43   	 -61.04		
-49.44   	191.96   	114.18   	 569.68		 67.18   	 -40.69		
-51.27   	188.29   	116.46   	 325.53		 67.02   	 -25.43		
-45.78   	186.77   	117.76   	  76.30		 66.92   	 -35.61		
-43.03   	185.85   	118.07   	 -96.64		 66.77   	 -66.12		
-40.89   	182.80   	117.68   	-137.33		 66.51   	 -66.12		
-36.93   	185.24   	117.13   	 -30.52		 66.25   	 -40.69		
-39.06   	176.70   	117.01   	 172.94		 66.08   	 -20.35		
-43.33   	171.20   	117.70   	 406.92		 66.00   	 -25.43		
-44.25   	168.76   	119.33   	 595.11		 65.90   	 -45.78		
-50.35   	159.61   	121.71   	 676.50		 65.72   	 -20.35		
-57.07   	158.69   	124.41   	 625.63		 65.64   	  30.52		
-59.81   	156.86   	126.92   	 447.61		 65.76   	  81.38		
-62.87   	151.06   	128.71   	 198.37		 66.08   	 132.25		
-56.76   	151.98   	129.50   	   5.09		 66.61   	 213.63		
-54.63   	147.09   	129.52   	 -66.12		 67.47   	 345.88		
-49.13   	138.55   	129.26   	  40.69		 68.85   	 447.61		
-48.52   	137.02   	129.42   	 325.53		 70.64   	 518.82		
-57.68   	127.26   	130.72   	 696.84		 72.72   	 579.86		
-61.34   	118.71   	133.51   	1027.46		 75.04   	 635.81		
-65.61   	115.66   	137.62   	1134.28		 77.58   	 656.15		
-73.24   	106.51   	142.16   	 991.86		 80.20   	 625.63		
-73.55   	 99.79   	146.12   	 676.50		 82.71   	 615.46		
-75.99   	 93.38   	148.83   	 305.19		 85.17   	 615.46		
-83.01   	 81.79   	150.05   	  35.61		 87.63   	 574.77		
-85.14   	 70.80   	150.19   	 -40.69		 89.93   	 518.82		
-90.03   	 58.90   	150.03   	  91.56		 92.00   	 498.47		
-98.27   	 48.83   	150.40   	 320.45		 94.00   	 478.13		
-99.49   	 42.42   	151.68   	 534.08		 95.91   	 432.35		
-101.01   	 32.04   	153.81   	 610.37		 97.64   	 417.09		
-101.93   	 25.63   	156.26   	 528.99		 99.31   	 422.18		
-97.66   	 15.26   	158.37   	 279.75		101.00   	 406.92		
-99.79   	  3.66   	159.49   	 -10.17		102.62   	 356.05		
-102.54   	 -3.36   	159.45   	-239.06		104.05   	 335.71		
-102.84   	-10.07   	158.49   	-325.53		105.39   	 315.36		
-99.18   	-13.12   	157.19   	-274.67		106.65   	 279.75		
-99.79   	-16.48   	156.09   	-132.25		107.77   	 233.98		
-96.13   	-16.17   	155.56   	  35.61		108.71   	 223.80		
-89.72   	-18.31   	155.71   	  91.56		109.60   	 213.63		
-85.45   	-17.40   	156.07   	 -10.17		110.46   	 172.94		
-72.94   	 -8.54   	156.03   	-228.89		111.15   	 147.51		
-58.29   	 -1.53   	155.12   	-493.39		111.74   	 147.51		
-45.78   	 10.38   	153.14   	-701.93		112.33   	 122.07		
-33.57   	 27.16   	150.34   	-793.49		112.82   	  81.38		
-19.84   	 39.67   	147.16   	-742.62		113.14   	  61.04		
 -5.19   	 56.46   	144.19   	-600.20		113.39   	  55.95		
  5.80   	 76.60   	141.79   	-473.04		113.61   	  35.61		
 22.89   	 97.05   	139.90   	-442.52		113.75(S)	 -25.43		
 33.87   	120.54   	138.13   	-518.82		113.65   	 -55.95		
 43.03   	142.82   	136.05   	-661.24		113.43   	 -66.12		
 57.37   	167.85   	133.41   	-834.18		113.16   	 -91.56		
 62.56   	187.38   	130.07   	-996.94		112.80   	-147.51		
 70.50   	206.91   	126.08   	-1103.76		112.21   	-183.11		
 75.99   	224.30   	121.67   	-1174.97		111.47   	-193.29		
 73.24   	234.07   	116.97   	-1215.66		110.70   	-208.54		
 74.16   	246.58   	112.11   	-1225.83		109.87   	-254.32		
 68.66   	254.52   	107.20   	-1210.58		108.85   	-264.50		
 67.44   	263.98   	102.36   	-1164.80		107.79   	-264.50		
 68.66   	273.44   	 97.70   	-1093.59		106.73   	-284.84		
 69.58   	278.63   	 93.33   	-986.77		105.59   	-274.67		
 68.36   	283.20   	 89.38   	-869.78		104.50   	-264.50		
 67.14   	285.03   	 85.90   	-732.45		103.44   	-244.15		
 61.95   	287.48   	 82.97   	-615.46		102.46   	-218.72		
 58.29   	290.53   	 80.51   	-544.25		101.59   	-203.46		
 59.81   	292.66   	 78.33   	-564.60		100.77   	-172.94		
 59.51   	294.19   	 76.07   	-676.50		100.08   	-147.51		
 60.12   	293.58   	 73.37   	-829.09		 99.49   	-127.16		
 61.04   	292.05   	 70.05   	-946.08		 98.98   	-106.82		
 59.81   	290.22   	 66.27   	-1002.03		 98.56   	-101.73		
 60.42   	290.83   	 62.26   	-991.86		 98.15   	 -96.64		
 61.04   	290.83   	 58.29   	-951.17		 97.76   	 -91.56		
 61.34   	288.70   	 54.49   	-940.99		 97.40   	-101.73		
 63.78   	290.53   	 50.72   	-966.43		 96.99   	 -91.56		
 63.48   	288.09   	 46.86   	-1022.38		 96.62   	 -55.95		
 61.95   	287.48   	 42.77   	-1103.76		 96.40   	 -45.78		
 62.56   	288.09   	 38.35   	-1159.71		 96.22   	 -76.30		
 61.95   	286.25   	 33.71   	-1154.62		 95.91   	-116.99		
 62.26   	284.12   	 29.09   	-1032.55		 95.44   	-116.99		
 65.31   	282.59   	 24.96   	-818.92		 94.97   	 -96.64		
 64.70   	280.76   	 21.69   	-574.77		 94.59   	 -96.64		
 64.09   	278.63   	 19.39   	-361.14		 94.20   	-132.25		
 62.87   	276.79   	 17.94   	-213.63		 93.67   	-157.68		
 59.51   	271.91   	 17.09   	-152.59		 93.04   	-152.59		
 59.51   	269.47   	 16.48   	-142.42		 92.43   	-132.25		
 59.51   	267.64   	 15.91   	-183.11		 91.90   	-111.90		
 59.20   	266.11   	 15.18   	-223.80		 91.45   	-142.42		
 60.42   	265.20   	 14.28   	-244.15		 90.88   	-183.11		
 60.12   	261.84   	 13.31   	-218.72		 90.15   	-188.20		
 59.81   	259.09   	 12.43   	-142.42		 89.40   	-188.20		
 59.51   	257.57   	 11.86   	 -55.95		 88.65   	-198.37		
 56.76   	256.04   	 11.64   	  30.52		 87.85   	-203.46		
 56.15   	255.43   	 11.76   	  96.64		 87.04   	-183.11		
 55.54   	256.35   	 12.15   	 127.16		 86.31   	-137.33		
 53.41   	254.21   	 12.66   	 101.73		 85.76   	-101.73		
 54.63   	253.30   	 13.06   	  30.52		 85.35   	 -71.21		
 53.41   	253.30   	 13.18   	 -91.56		 85.07   	 -76.30		
 52.19   	251.77   	 12.82   	-213.63		 84.76   	-116.99		
 51.88   	249.63   	 11.96   	-289.93		 84.29   	-147.51		
 47.91   	247.50   	 10.80   	-279.75		 83.70   	-132.25		
 47.61   	246.28   	  9.68   	-183.11		 83.17   	-101.73		
 46.69   	245.06   	  8.95   	 -45.78		 82.77   	 -71.21		
 45.47   	245.67   	  8.77   	  96.64		 82.48   	 -86.47		
 45.78   	248.41   	  9.16   	 203.46		 82.14   	-106.82		
 46.08   	249.33   	  9.97   	 264.50		 81.71   	 -91.56		
 47.30   	249.02   	 11.03   	 254.32		 81.34   	 -66.12		
 47.00   	248.41   	 12.04   	 198.37		 81.08   	 -30.52		
 48.83   	247.50   	 12.84   	  96.64		 80.96   	   5.09		
 49.13   	247.50   	 13.22   	 -10.17		 80.98   	  25.43		
 47.91   	245.06   	 13.18   	-106.82		 81.08   	  35.61		
 48.52   	247.80   	 12.76   	-178.03		 81.22   	  -5.09		
 51.27   	249.33   	 12.04   	-218.72		 81.20   	 -86.47		
 52.80   	248.72   	 11.17   	-193.29		 80.85   	-157.68		
 53.71   	251.46   	 10.40   	-106.82		 80.22   	-162.77		
 56.46   	250.85   	  9.97   	  30.52		 79.57   	-127.16		
 59.51   	251.46   	 10.09   	 167.85		 79.06   	 -76.30		
 65.92   	254.21   	 10.76   	 269.58		 78.76   	 -40.69		
 79.96   	259.40   	 11.84   	 295.01		 78.60   	 -45.78		
 93.69   	266.72   	 13.02   	 259.41		 78.41   	 -71.21		
107.73   	270.08   	 14.06   	 183.11		 78.13   	 -55.95		
120.85   	271.00   	 14.79   	  96.64		 77.90   	 -35.61		
131.84   	274.66   	 15.18   	  25.43		 77.76   	   0.00		
140.69   	275.57   	 15.28   	 -15.26		 77.76   	  30.52		
149.84   	281.07   	 15.22   	 -25.43		 77.88   	  45.78		
151.37   	288.39   	 15.12   	 -10.17		 78.07   	  45.78		
151.98   	293.88   	 15.08   	  25.43		 78.25   	  40.69		
159.61   	301.51   	 15.18   	  61.04		 78.41   	  25.43		
173.65   	308.84   	 15.42   	  91.56		 78.51   	  10.17		
201.11   	317.69   	 15.79   	  96.64		 78.56   	 -10.17		
228.27   	323.49   	 16.17   	  71.21		 78.51   	 -61.04		
243.53   	326.54   	 16.46   	  20.35		 78.27   	-147.51		
235.60   	324.71   	 16.54   	 -35.61		 77.68   	-218.72		
230.10   	332.34   	 16.40   	 -50.86		 76.81   	-203.46		
227.97   	347.90   	 16.20   	 -30.52		 75.99   	-152.59		
236.51   	367.43   	 16.07   	   5.09		 75.38   	 -96.64		
259.70   	391.24   	 16.09   	  35.61		 74.99   	 -76.30		
256.04   	394.90   	 16.24   	  61.04		 74.69   	 -61.04		
245.06   	382.69   	 16.48   	  61.04		 74.45   	 -30.52		
229.80   	368.35   	 16.72   	  40.69		 74.32   	  -5.09		
203.86   	358.89   	 16.89   	  15.26		 74.30   	  -5.09		
191.96   	360.72   	 16.95   	 -20.35		 74.28   	  -5.09		
175.17   	357.97   	 16.87   	 -35.61		 74.26   	  30.52		
146.48   	332.95   	 16.72   	 -30.52		 74.38   	  55.95		
118.10   	296.63   	 16.60   	 -20.35		 74.61   	  40.69		
 94.91   	260.62   	 16.52   	   5.09		 74.77   	  25.43		
 75.07   	241.70   	 16.54   	  50.86		 74.87   	  35.61		
 58.59   	239.87   	 16.74   	  96.64		 75.01   	  55.95		
 50.96   	239.56   	 17.13   	 147.51		 75.24   	  30.52		
 49.74   	237.73   	 17.72   	 183.11		 75.36   	  15.26		
 49.44   	227.97   	 18.45   	 223.80		 75.42   	  30.52		
 51.27   	226.14   	 19.35   	 239.06		 75.54   	  30.52		
 50.66   	230.71   	 20.31   	 233.98		 75.67   	   5.09		
 47.91   	233.15   	 21.24   	 223.80		 75.69   	   0.00		
 47.00   	234.68   	 22.14   	 228.89		 75.69   	  20.35		
 48.52   	234.07   	 23.05   	 228.89		 75.77   	  40.69		
 50.35   	232.24   	 23.97   	 218.72		 75.93   	  20.35		
 52.80   	234.38   	 24.84   	 193.29		 76.01   	   5.09		
 50.96   	233.76   	 25.62   	 172.94		 76.03   	  15.26		
 50.96   	232.85   	 26.31   	 137.33		 76.09   	  40.69		
 55.24   	234.38   	 26.86   	  96.64		 76.26   	  45.78		
 56.15   	233.76   	 27.24   	  45.78		 76.44   	   0.00		
 55.85   	233.15   	 27.43   	  15.26		 76.44   	 -25.43		
 58.59   	234.99   	 27.49   	  25.43		 76.34   	 -15.26		
 59.51   	233.76   	 27.59   	  71.21		 76.28   	   0.00		
 58.90   	231.93   	 27.87   	 111.90		 76.28   	  -5.09		
 61.34   	234.07   	 28.32   	 157.68		 76.26   	 -45.78		
 60.73   	232.24   	 28.95   	 188.20		 76.07   	 -61.04		
 56.15   	229.19   	 29.70   	 203.46		 75.83   	 -45.78		
 46.39   	223.08   	 30.52   	 188.20		 75.65   	 -30.52		
 32.04   	207.82   	 31.27   	 127.16		 75.52   	 -50.86		
 43.33   	184.94   	 31.78   	  35.61		 75.32   	 -76.30		
 87.59   	164.79   	 31.92   	 -55.95		 75.01   	 -71.21		
159.91   	157.47   	 31.70   	-127.16		 74.73   	 -45.78		
261.23   	180.97   	 31.19   	-162.77		 74.55   	 -35.61		
378.42   	243.84   	 30.54   	-172.94		 74.40   	 -55.95		
477.29   	326.23   	 29.85   	-152.59		 74.18   	 -66.12		
597.53   	437.62   	 29.24   	-116.99		 73.92   	 -40.69		
699.77   	575.87   	 28.77   	 -71.21		 73.75   	 -35.61		
758.06   	734.56   	 28.48   	 -40.69		 73.61   	 -50.86		
825.50(R)	895.39   	 28.32   	 -10.17		 73.41   	 -50.86		
803.53   	957.64   	 28.28   	  10.17		 73.20   	 -30.52		
608.83   	817.87   	 28.32   	  15.26		 73.08   	 -25.43		
347.29   	531.92   	 28.38   	  10.17		 72.98   	 -40.69		
 66.83   	174.87   	 28.42   	   5.09		 72.82   	 -40.69		
-171.51   	-209.05   	 28.44   	   0.00		 72.65   	 -25.43		
-236.82   	-436.71   	 28.44   	   5.09		 72.55   	 -40.69		
-97.66   	-549.01   	 28.46   	  30.52		 72.39   	 -45.78		
-24.72   	-642.09   	 28.59   	  91.56		 72.21   	 -30.52		
-24.11   	-637.82   	 28.95   	 172.94		 72.09   	 -20.35		
 -3.97   	-574.04   	 29.64   	 284.84		 72.00   	 -35.61		
-94.91   	-508.73   	 30.78   	 401.83		 71.86   	 -20.35		
-188.90   	-431.52   	 32.39   	 503.56		 71.78   	 -20.35		
-211.49   	-373.54   	 34.40   	 595.11		 71.70   	 -40.69		
-257.57   	-360.72   	 36.79   	 671.41		 71.54   	 -25.43		
-282.90   	-367.13   	 39.47   	 732.45		 71.43   	 -25.43		
-299.07   	-365.30   	 42.40   	 813.83		 71.33   	 -40.69		
-295.10   	-368.35   	 45.66   	 900.30		 71.17   	 -25.43		
-311.89   	-361.63   	 49.26   	 991.86		 71.07   	 -25.43		
-337.52   	-372.62   	 53.22   	1108.85		 70.97   	 -30.52		
-350.95   	-372.62   	 57.66   	1246.18		 70.84   	 -10.17		
-332.34   	-352.48   	 62.64   	1368.26		 70.80   	   5.09		
-306.09   	-330.20   	 68.12   	1439.47		 70.82   	 -10.17		
-274.05   	-282.90   	 73.88   	1444.55		 70.78   	  -5.09		
-215.45   	-216.37   	 79.65   	1393.69		 70.76   	  10.17		
-169.37   	-140.99   	 85.23   	1276.70		 70.80   	 -10.17		
-123.60   	-66.83   	 90.34   	1119.02		 70.76   	 -20.35		
-69.89   	  1.53   	 94.81   	 940.99		 70.68   	 -15.26		
-42.72   	 55.24   	 98.58   	 783.31		 70.62   	   5.09		
-21.06   	 87.28   	101.71   	 656.15		 70.64   	 -15.26		
 -7.02   	105.59   	104.33   	 559.51		 70.58   	 -35.61		
  3.97   	122.07   	106.57   	 493.39		 70.44   	 -35.61		
 12.21   	130.00   	108.54   	 391.66		 70.29   	 -15.26		
 18.01   	135.50   	110.11   	 254.32		 70.23   	  -5.09		
 21.97   	140.69   	111.13   	  86.47		 70.21   	 -30.52		
 20.75   	137.94   	111.47   	 -30.52		 70.09   	 -61.04		
 22.58   	137.94   	111.35   	 -45.78		 69.85   	 -66.12		
 25.33   	137.94   	111.17   	  71.21		 69.58   	 -45.78		
 28.69   	137.94   	111.45   	 274.67		 69.40   	 -30.52		
 29.91   	138.24   	112.55   	 447.61		 69.28   	 -25.43		
 28.38   	134.58   	114.34   	 528.99		 69.18   	 -61.04		
 28.08   	132.45   	116.46   	 483.21		 68.93   	 -86.47		
 28.69   	129.39   	118.39   	 350.97		 68.59   	 -71.21		
 28.38   	126.65   	119.80   	 178.03		 68.30   	 -50.86		
 31.13   	124.82   	120.51   	  40.69		 68.10   	 -55.95		
 31.74   	121.15   	120.67   	  20.35		 67.87   	 -71.21		
 28.08   	117.49   	120.75   	 142.42		 67.59   	 -61.04		
 29.60   	113.83   	121.32   	 371.31		 67.34   	 -25.43		
 28.69   	107.42   	122.81   	 590.03		 67.24(D)	   0.00		
 26.25   	102.54   	125.17   	 707.02		 67.24   	  25.43		
 26.25   	 99.49   	128.00   	 656.15		 67.34   	  96.64		
 25.02   	 94.30   	130.62   	 483.21		 67.73   	 193.29		
 24.41   	 93.69   	132.55   	 300.10		 68.50   	 289.93		
 23.19   	 90.03   	133.75   	 239.06		 69.66   	 371.31		
 22.89   	 83.92   	134.71   	 371.31		 71.15   	 488.30		
 20.45   	 79.96   	136.19   	 656.15		 73.10   	 569.68		
 17.09   	 71.72   	138.82   	 986.77		 75.38   	 610.37		
 12.82   	 63.17   	142.77   	1236.01		 77.82   	 635.81		
  9.16   	 57.68   	147.71   	1291.96		 80.37   	 656.15		
  6.10   	 50.05   	152.88   	1134.28		 82.99   	 640.89		
  0.92   	 41.20   	157.42   	 864.70		 85.55   	 605.29		
 -0.31   	 33.57   	160.87   	 574.77		 87.98   	 590.03		
 -3.97   	 23.80   	163.17   	 335.71		 90.34   	 574.77		
 -8.54   	 13.73   	164.52   	 188.20		 92.63   	 539.16		
-12.21   	  4.88   	165.27   	 142.42		 94.79   	 488.30		
-17.70   	 -4.58   	165.84   	 157.68		 96.74   	 467.95		
-20.75   	-14.04   	166.47   	 198.37		 98.62   	 457.78		
-25.02   	-24.41   	167.26   	 218.72		100.45   	 422.18		
-25.94   	-32.96   	168.14   	 188.20		102.14   	 376.40		
-26.55   	-43.03   	168.89   	  91.56		103.64   	 345.88		
-27.16   	-50.96   	169.26   	 -40.69		105.03   	 345.88		
-24.11   	-54.63   	169.09   	-122.07		106.41   	 330.62		
-22.58   	-61.34   	168.61   	-106.82		107.73   	 300.10		
-22.89   	-65.00   	168.18   	 -15.26		108.93   	 223.80		
-16.17   	-64.39   	168.12   	 106.82		109.83   	 167.85		
-10.38   	-66.22   	168.54   	 162.77		110.50   	 152.59		
 -1.53   	-62.26   	169.20   	 106.82		111.11   	 142.42		
 12.21   	-54.63   	169.62   	 -81.38		111.68   	 132.25		
 22.89   	-49.13   	169.30   	-340.79		112.21   	  81.38		
 34.18   	-39.37   	167.93   	-574.77		112.53   	  40.69		
 47.91   	-26.86   	165.64   	-696.84		112.70   	  25.43		
 60.73   	-11.60   	162.85   	-676.50		112.80   	  25.43		
 74.16   	  6.71   	160.14   	-569.68		112.90   	  30.52		
 88.81   	 28.38   	157.86   	-442.52		113.02   	  10.17		
101.93   	 50.05   	156.09   	-396.74		113.06(S)	 -50.86		
115.36   	 73.24   	154.51   	-432.35		112.86   	-101.73		
126.65   	 94.91   	152.78   	-559.51		112.45   	-122.07		
133.67   	114.75   	150.54   	-717.19		111.96   	-111.90		
140.99   	135.80   	147.67   	-890.13		111.52   	-101.73		
