  I     	  II     	  LV     	  LV'		  AO     	  AO'		
-119.32   	-52.49   	203.23   	-869.78		157.15(S)	 -15.26		
-109.25   	-64.09   	199.76   	-996.94		157.09   	 -55.95		
-99.49   	-60.42   	195.77   	-1083.41		156.87   	 -96.64		
-102.84   	-61.95   	191.43   	-1119.02		156.48   	-132.25		
-103.76   	-67.44   	186.96   	-1124.11		155.95   	-172.94		
-117.80   	-69.89   	182.46   	-1108.85		155.26   	-208.54		
-132.14   	-80.57   	178.03   	-1083.41		154.42   	-244.15		
-119.02   	-85.14   	173.69   	-1078.33		153.45   	-274.67		
-121.77   	-89.72   	169.38   	-1078.33		152.35   	-310.27		
-112.61   	-83.62   	165.07   	-1098.67		151.11   	-340.79		
-121.46   	-95.21   	160.67   	-1124.11		149.75   	-371.31		
-120.85   	-97.05   	156.17   	-1154.62		148.26   	-401.83		
-115.36   	-91.55   	151.56   	-1180.06		146.65   	-422.18		
-119.93   	-98.27   	146.84   	-1195.32		144.96   	-442.52		
-96.44   	-84.23   	142.05   	-1205.49		143.19   	-457.78		
-102.84   	-87.89   	137.23   	-1215.66		141.36   	-473.04		
-106.81   	-92.47   	132.37   	-1220.75		139.47   	-478.13		
-104.06   	-102.84   	127.49   	-1246.18		137.56   	-478.13		
-118.71   	-108.95   	122.50   	-1276.70		135.65   	-483.21		
-121.46   	-103.76   	117.40   	-1312.30		133.71   	-478.13		
-111.69   	-96.44   	112.15   	-1353.00		131.80   	-467.95		
-121.77   	-95.83   	106.73   	-1393.69		129.93   	-457.78		
-113.83   	-90.94   	101.16   	-1414.03		128.10   	-447.61		
-114.44   	-90.94   	 95.50   	-1419.12		126.31   	-432.35		
-119.02   	-90.64   	 89.83   	-1408.95		124.58   	-422.18		
-112.61   	-88.20   	 84.19   	-1373.34		122.89   	-401.83		
-123.90   	-81.79   	 78.70   	-1322.48		121.28   	-386.57		
-122.68   	-83.01   	 73.41   	-1266.53		119.74   	-371.31		
-133.67   	-87.89   	 68.34   	-1205.49		118.25   	-350.97		
-135.50   	-74.16   	 63.52   	-1144.45		116.85   	-340.79		
-136.72   	-69.58   	 58.94   	-1078.33		115.48   	-330.62		
-127.87   	-59.81   	 54.63   	-1027.46		114.16   	-310.27		
-124.82   	-55.24   	 50.52   	-971.51		112.92   	-300.10		
-132.75   	-59.20   	 46.63   	-915.56		111.72   	-295.01		
-129.39   	-56.46   	 42.97   	-854.52		110.54   	-279.75		
-136.11   	-54.63   	 39.55   	-798.57		109.42   	-269.58		
-141.60   	-46.39   	 36.36   	-727.36		108.34   	-264.50		
-138.24   	-33.26   	 33.45   	-661.24		107.28   	-259.41		
-131.53   	-33.26   	 30.80   	-590.03		106.25   	-249.24		
-133.06   	-27.47   	 28.44   	-513.73		105.25   	-244.15		
-133.36   	-25.63   	 26.39   	-442.52		104.27   	-239.06		
-132.45   	-33.87   	 24.62   	-381.48		103.32   	-228.89		
-132.75   	-36.62   	 23.09   	-325.53		102.40   	-223.80		
-141.30   	-37.84   	 21.79   	-284.84		101.51   	-218.72		
-142.21   	-43.33   	 20.65   	-244.15		100.63   	-213.63		
-128.48   	-42.42   	 19.67   	-228.89		 99.78   	-208.54		
-132.75   	-31.74   	 18.76   	-218.72		 98.94   	-208.54		
-126.34   	-30.21   	 17.88   	-218.72		 98.11   	-203.46		
-120.54   	-29.30   	 17.01   	-223.80		 97.29   	-198.37		
-130.62   	-22.58   	 16.11   	-228.89		 96.50   	-198.37		
-138.24   	-33.26   	 15.20   	-223.80		 95.71   	-198.37		
-132.45   	-36.62   	 14.30   	-208.54		 94.91   	-193.29		
-133.36   	-43.33   	 13.47   	-183.11		 94.14   	-193.29		
-125.43   	-43.64   	 12.74   	-147.51		 93.37   	-188.20		
-126.04   	-35.71   	 12.15   	-106.82		 92.61   	-183.11		
-137.33   	-28.38   	 11.72   	 -61.04		 91.88   	-178.03		
-139.47   	 -0.92   	 11.48   	 -25.43		 91.17   	-172.94		
-137.33   	 20.14   	 11.37   	   5.09		 90.48   	-167.85		
-120.24   	 34.18   	 11.39   	  15.26		 89.81   	-167.85		
-101.62   	 51.57   	 11.45   	  20.35		 89.13   	-157.68		
-95.52   	 40.28   	 11.54   	  10.17		 88.50   	-152.59		
-101.32   	 33.87   	 11.58   	   0.00		 87.89   	-147.51		
-104.98   	 37.23   	 11.58   	 -15.26		 87.30   	-142.42		
-104.06   	 32.96   	 11.52   	 -25.43		 86.73   	-142.42		
-96.74   	 30.52   	 11.41   	 -30.52		 86.16   	-137.33		
-86.36   	 29.60   	 11.29   	 -35.61		 85.62   	-137.33		
-77.51   	 10.68   	 11.15   	 -25.43		 85.07   	-132.25		
-79.35   	  3.05   	 11.05   	 -15.26		 84.54   	-132.25		
-87.28   	  3.97   	 10.99   	  -5.09		 84.01   	-127.16		
-87.89   	-11.60   	 10.97(D)	   0.00		 83.50   	-127.16		
-99.79   	-26.25   	 10.97   	  10.17		 82.99   	-127.16		
-111.39   	-44.56   	 11.01   	  10.17		 82.48   	-122.07		
-106.20   	-53.10   	 11.05   	  15.26		 81.99   	-122.07		
-105.90   	-47.00   	 11.11   	  15.26		 81.51   	-116.99		
-104.98   	-36.62   	 11.17   	  10.17		 81.04   	-116.99		
-101.93   	-25.63   	 11.21   	  10.17		 80.57   	-116.99		
-116.58   	-42.42   	 11.25   	  10.17		 80.10   	-106.82		
-127.26   	-55.54   	 11.29   	   5.09		 79.67   	-111.90		
-133.67   	-71.41   	 11.31   	  15.26		 79.23   	-106.82		
-135.19   	-81.18   	 11.37   	  15.26		 78.80   	-106.82		
-138.24   	-89.42   	 11.43   	  25.43		 78.37   	-101.73		
-132.75   	-89.11   	 11.54   	  30.52		 77.97   	-101.73		
-132.14   	-83.31   	 11.66   	  35.61		 77.56   	-101.73		
-137.94   	-79.35   	 11.80   	  40.69		 77.15   	 -96.64		
-130.92   	-75.68   	 11.96   	  30.52		 76.76   	 -96.64		
-138.55   	-79.35   	 12.09   	  20.35		 76.38   	 -91.56		
-136.72   	-80.87   	 12.17   	  10.17		 76.01   	 -96.64		
-140.08   	-86.06   	 12.21   	  -5.09		 75.63   	 -96.64		
-140.99   	-85.75   	 12.19   	 -25.43		 75.24   	 -96.64		
-129.09   	-80.57   	 12.09   	 -30.52		 74.85   	 -96.64		
-132.45   	-80.26   	 11.96   	 -40.69		 74.47   	-101.73		
-129.70   	-89.11   	 11.80   	 -35.61		 74.06   	 -96.64		
-135.19   	-90.33   	 11.66   	 -35.61		 73.67   	 -96.64		
-133.36   	-85.45   	 11.52   	 -20.35		 73.29   	 -96.64		
-131.53   	-85.75   	 11.43   	 -15.26		 72.90   	 -96.64		
-149.84   	-87.59   	 11.37   	   0.00		 72.51   	 -96.64		
-137.94   	-78.13   	 11.37   	  10.17		 72.13   	 -91.56		
-132.75   	-79.35   	 11.41   	  20.35		 71.76   	 -86.47		
-147.71   	-75.38   	 11.50   	  20.35		 71.41   	 -91.56		
-149.23   	-28.99   	 11.58   	  25.43		 71.05   	 -81.38		
-190.12   	 17.70   	 11.68   	  30.52		 70.72   	 -86.47		
-231.02   	 75.38   	 11.80   	  30.52		 70.38   	 -81.38		
-220.03   	140.99   	 11.92   	  35.61		 70.05   	 -76.30		
-153.20   	212.10   	 12.07   	  35.61		 69.75   	 -81.38		
 -1.83   	274.66   	 12.21   	  45.78		 69.42   	 -76.30		
213.62   	349.43   	 12.39   	  45.78		 69.11   	 -76.30		
470.58   	386.66   	 12.57   	  55.95		 68.81   	 -81.38		
724.79   	206.60   	 12.80   	  66.12		 68.48   	 -76.30		
925.29   	-155.33   	 13.06   	  76.30		 68.18   	 -81.38		
1010.44   	-572.81   	 13.37   	  86.47		 67.85   	 -76.30		
941.16   	-985.41   	 13.71   	 101.73		 67.55   	 -81.38		
776.98   	-1174.62   	 14.12   	 111.90		 67.22   	 -81.38		
588.38   	-1181.95(R)	 14.57(E)	 127.16		 66.90   	 -81.38		
432.43   	-1169.13   	 15.08   	 142.42		 66.57   	 -76.30		
339.66   	-1094.36   	 15.65   	 157.68		 66.27   	 -81.38		
268.86   	-986.63   	 16.28   	 183.11		 65.94   	 -76.30		
191.96   	-762.63   	 17.01   	 218.72		 65.64   	 -76.30		
 81.79   	-472.72   	 17.88   	 269.58		 65.33   	 -76.30		
-28.08   	-232.54   	 18.96   	 340.79		 65.03   	 -76.30		
-101.93   	-102.23   	 20.33   	 427.26		 64.72   	 -71.21		
-127.26   	-84.84   	 22.03   	 539.16		 64.44   	 -71.21		
-142.52   	-84.84   	 24.19   	 676.50		 64.15   	 -61.04		
-130.00   	-67.14   	 26.90   	 824.00		 63.91   	 -55.95		
-135.50   	-58.90   	 30.19   	 971.51		 63.68   	 -50.86		
-153.81   	-40.28   	 34.08   	1113.93		 63.48   	 -35.61		
-148.01   	-39.37   	 38.53   	1225.83		 63.34   	 -30.52		
-158.39   	-50.66   	 43.44   	1302.13		 63.21   	 -15.26		
-140.38   	-39.06   	 48.65   	1347.91		 63.15(D)	   0.00		
-146.48   	-26.25   	 54.04   	1358.08		 63.15   	  15.26		
-164.79   	-25.94   	 59.47   	1337.74		 63.21   	  35.61		
-151.67   	-23.80   	 64.82   	1307.22		 63.36   	  50.86		
-160.83   	-21.06   	 70.05   	1266.53		 63.56   	  71.21		
-161.13   	-11.60   	 75.12   	1236.01		 63.85   	  86.47		
-147.09   	-13.43   	 80.06   	1220.75		 64.19   	 106.82		
-156.25   	-12.51   	 84.94   	1210.58		 64.62   	 122.07		
-159.91   	-11.90   	 89.79   	1225.83		 65.11   	 142.42		
-143.13   	-10.07   	 94.69   	1236.01		 65.68   	 157.68		
-140.69   	 -4.58   	 99.63   	1246.18		 66.31   	 178.03		
-146.48   	 -5.19   	104.62   	1236.01		 67.02   	 203.46		
-143.74   	 -0.92   	109.56   	1205.49		 67.83   	 218.72		
-158.39   	  2.14   	114.38   	1164.80		 68.71   	 244.15		
-175.48   	 -1.22   	119.04   	1108.85		 69.68   	 264.50		
-166.63   	 -1.83   	123.48   	1063.07		 70.74   	 289.93		
-160.83   	 -2.75   	127.73   	1032.55		 71.90   	 305.19		
-139.47   	  7.93   	131.86   	 996.94		 73.12   	 325.53		
-131.23   	 12.51   	135.85   	 976.60		 74.42   	 340.79		
-133.36   	 12.82   	139.76   	 956.25		 75.79   	 356.05		
-130.31   	 31.13   	143.58   	 951.17		 77.21   	 366.22		
-148.32   	 24.11   	147.38   	 935.91		 78.68   	 376.40		
-143.74   	 27.16   	151.13   	 925.73		 80.18   	 386.57		
-132.75   	 46.39   	154.83   	 890.13		 81.73   	 396.74		
-137.63   	 41.81   	158.39   	 849.44		 83.32   	 401.83		
-124.51   	 58.29   	161.79   	 783.31		 84.92   	 406.92		
-129.70   	 65.61   	164.92   	 712.10		 86.55   	 417.09		
-130.31   	 74.77   	167.77   	 656.15		 88.22   	 422.18		
-129.39   	 83.01   	170.40   	 600.20		 89.91   	 427.26		
-136.72   	 86.98   	172.80   	 559.51		 91.62   	 427.26		
-126.95   	104.37   	175.03   	 534.08		 93.33   	 427.26		
-122.99   	116.88   	177.17   	 508.65		 95.04   	 422.18		
-119.32   	137.33   	179.21   	 473.04		 96.72   	 427.26		
-116.58   	157.47   	181.10   	 452.69		 98.43   	 417.09		
-109.86   	178.83   	182.91   	 427.26		100.10   	 412.00		
-100.10   	199.58   	184.62   	 417.09		101.75   	 412.00		
-96.74   	226.44   	186.29   	 417.09		103.40   	 412.00		
-82.09   	260.01   	187.95   	 406.92		105.05   	 406.92		
-79.35   	289.31   	189.58   	 386.57		106.67   	 406.92		
-72.63   	317.99   	191.13   	 350.97		108.30   	 406.92		
-63.48   	339.66   	192.53   	 310.27		109.93   	 401.83		
-59.81   	360.41   	193.77   	 274.67		111.54   	 396.74		
-57.37   	373.84   	194.87   	 259.41		113.12   	 391.66		
-50.66   	388.18   	195.91   	 269.58		114.69   	 396.74		
-37.54   	404.36   	196.99   	 289.93		116.28   	 396.74		
-18.62   	419.01   	198.15   	 300.10		117.86   	 401.83		
 -2.44   	430.60   	199.35   	 289.93		119.47   	 401.83		
  2.14   	431.21   	200.51   	 264.50		121.08   	 401.83		
  8.85   	425.72   	201.57   	 228.89		122.69   	 391.66		
  9.77   	417.48   	202.48   	 188.20		124.25   	 386.57		
  5.80   	405.27   	203.23   	 147.51		125.80   	 381.48		
  4.27   	386.66   	203.82   	 127.16		127.32   	 371.31		
 -8.54   	362.24   	204.33   	 106.82		128.81   	 356.05		
-24.41   	328.67   	204.76   	 101.73		130.23   	 350.97		
-30.82   	279.85   	205.17   	  91.56		131.64   	 335.71		
-23.50   	249.33   	205.53   	  96.64		132.98   	 325.53		
-33.87   	207.52   	205.92   	  76.30		134.28   	 320.45		
-41.81   	165.10   	206.23   	  61.04		135.56   	 305.19		
-47.61   	140.99   	206.47   	  20.35		136.78   	 305.19		
-77.82   	104.06   	206.55(S)	 -25.43		138.01   	 289.93		
-86.98   	 76.90   	206.45   	 -76.30		139.17   	 274.67		
-83.01   	 52.80   	206.14   	-122.07		140.26   	 264.50		
-91.25   	 28.08   	205.66   	-162.77		141.32   	 249.24		
-93.08   	 10.68   	205.00   	-188.20		142.32   	 223.80		
-108.95   	-14.34   	204.25   	-203.46		143.21   	 208.54		
-117.80   	-19.84   	203.44   	-228.89		144.05   	 188.20		
-120.85   	-28.99   	202.52   	-249.24		144.80   	 167.85		
-129.70   	-45.47   	201.53   	-269.58		145.47   	 142.42		
-116.58   	-39.37   	200.45   	-305.19		146.04   	 127.16		
-108.95   	-42.42   	199.23   	-335.71		146.55   	 101.73		
-108.03   	-47.91   	197.88   	-376.40		146.96   	  81.38		
-103.45   	-49.13   	196.38   	-427.26		147.28   	  61.04		
-107.12   	-54.32   	194.67   	-478.13		147.53   	  45.78		
-124.21   	-64.39   	192.76   	-528.99		147.71   	  30.52		
-140.08   	-69.89   	190.64   	-600.20		147.83   	   5.09		
-140.69   	-65.31   	188.24   	-661.24		147.85(S)	 -15.26		
-139.47   	-70.50   	185.59   	-737.54		147.79   	 -40.69		
-138.85   	-69.58   	182.64   	-808.75		147.63   	 -66.12		
-131.53   	-71.41   	179.41   	-890.13		147.36   	 -96.64		
-131.84   	-80.57   	175.85   	-961.34		146.98   	-127.16		
-130.00   	-78.43   	172.00   	-1027.46		146.47   	-157.68		
-119.63   	-78.43   	167.89   	-1088.50		145.84   	-188.20		
-110.17   	-80.57   	163.54   	-1139.36		145.09   	-223.80		
-114.75   	-84.84   	158.98   	-1180.06		144.19   	-259.41		
-122.38   	-93.99   	154.26   	-1220.75		143.15   	-295.01		
-130.31   	-97.35   	149.38   	-1246.18		141.97   	-320.45		
-137.33   	-95.83   	144.39   	-1286.87		140.69   	-350.97		
-138.24   	-94.30   	139.25   	-1322.48		139.29   	-371.31		
-134.58   	-90.03   	133.96   	-1368.26		137.80   	-396.74		
-128.48   	-88.20   	128.48   	-1419.12		136.22   	-406.92		
-122.38   	-91.86   	122.81   	-1464.90		134.59   	-427.26		
-126.95   	-98.27   	116.95   	-1515.76		132.88   	-432.35		
-121.77   	-91.86   	110.88   	-1546.28		131.15   	-432.35		
-128.78   	-96.13   	104.70   	-1561.54		129.42   	-442.52		
-146.18   	-98.27   	 98.45   	-1561.54		127.65   	-437.43		
-141.60   	-89.72   	 92.21   	-1531.02		125.90   	-432.35		
-147.40   	-89.72   	 86.08   	-1480.16		124.17   	-422.18		
-141.30   	-81.48   	 80.16   	-1414.03		122.48   	-412.00		
-124.51   	-70.50   	 74.51   	-1342.82		120.83   	-396.74		
-128.48   	-68.05   	 69.14   	-1256.35		119.25   	-381.48		
-127.56   	-65.00   	 64.11   	-1174.97		117.72   	-366.22		
-141.91   	-67.14   	 59.41   	-1093.59		116.26   	-350.97		
-156.56   	-72.33   	 55.04   	-1012.20		114.85   	-335.71		
-146.48   	-62.26   	 50.99   	-930.82		113.51   	-315.36		
-135.50   	-56.46   	 47.26   	-854.52		112.25   	-305.19		
-127.26   	-57.07   	 43.85   	-778.23		111.03   	-289.93		
-125.43   	-49.44   	 40.73   	-717.19		109.87   	-279.75		
-134.58   	-54.93   	 37.86   	-645.98		108.75   	-269.58		
-154.72   	-58.90   	 35.28   	-590.03		107.67   	-259.41		
-157.17   	-49.13   	 32.92   	-534.08		106.63   	-254.32		
-140.38   	-43.95   	 30.78   	-483.21		105.62   	-244.15		
-141.30   	-43.95   	 28.85   	-432.35		104.64   	-239.06		
-140.99   	-45.78   	 27.12   	-401.83		103.68   	-233.98		
-127.56   	-43.95   	 25.51   	-381.48		102.75   	-233.98		
-127.87   	-46.08   	 23.99   	-361.14		101.81   	-228.89		
-132.45   	-53.41   	 22.54   	-356.05		100.89   	-223.80		
-122.99   	-45.17   	 21.12   	-340.79		100.00   	-228.89		
-125.43   	-48.83   	 19.76   	-325.53		 99.08   	-228.89		
-133.06   	-60.12   	 18.45   	-300.10		 98.17   	-223.80		
-123.29   	-51.27   	 17.25   	-264.50		 97.27   	-223.80		
-119.93   	-54.02   	 16.20   	-208.54		 96.38   	-223.80		
-132.14   	-61.34   	 15.36   	-152.59		 95.48   	-208.54		
-134.89   	-52.49   	 14.75   	 -96.64		 94.65   	-208.54		
-144.35   	-49.13   	 14.36   	 -45.78		 93.81   	-198.37		
-137.63   	-35.71   	 14.18   	  -5.09		 93.02   	-188.20		
-120.54   	 -7.63   	 14.16   	  15.26		 92.27   	-178.03		
-124.51   	  8.54   	 14.22   	  25.43		 91.56   	-172.94		
-119.93   	 26.25   	 14.32   	  20.35		 90.86   	-167.85		
-121.77   	 26.86   	 14.40   	   5.09		 90.19   	-157.68		
-128.17   	 18.62   	 14.43   	  -5.09		 89.56   	-152.59		
-117.19   	 19.23   	 14.40   	 -20.35		 88.95   	-147.51		
-107.12   	 19.53   	 14.32   	 -30.52		 88.36   	-142.42		
-105.29   	 23.80   	 14.20   	 -35.61		 87.79   	-142.42		
-90.64   	 27.77   	 14.06   	 -25.43		 87.22   	-137.33		
-79.65   	 17.70   	 13.96   	 -20.35		 86.67   	-132.25		
-81.48   	 -0.31   	 13.88   	 -10.17		 86.14   	-132.25		
-88.20   	 -5.49   	 13.84(D)	   0.00		 85.62   	-132.25		
-111.69   	-17.40   	 13.84   	  10.17		 85.09   	-127.16		
-125.12   	-33.57   	 13.88   	  10.17		 84.58   	-132.25		
-122.07   	-28.38   	 13.92   	  20.35		 84.05   	-127.16		
-113.53   	-40.59   	 14.00   	  15.26		 83.54   	-127.16		
-95.21   	-43.33   	 14.06   	  10.17		 83.03   	-122.07		
-94.60   	-36.32   	 14.10   	  10.17		 82.54   	-122.07		
-100.40   	-36.01   	 14.14   	   0.00		 82.05   	-127.16		
-103.15   	-41.81   	 14.14   	   0.00		 81.55   	-116.99		
-107.12   	-47.00   	 14.14   	  -5.09		 81.08   	-122.07		
-119.93   	-56.76   	 14.12   	   5.09		 80.59   	-116.99		
-119.63   	-65.92   	 14.14   	  10.17		 80.12   	-116.99		
-130.92   	-80.87   	 14.18   	  20.35		 79.65   	-111.90		
-141.30   	-90.94   	 14.26   	  35.61		 79.21   	-106.82		
-126.34   	-86.98   	 14.40   	  50.86		 78.78   	-106.82		
-130.31   	-91.86   	 14.61   	  61.04		 78.35   	-106.82		
-133.06   	-89.11   	 14.85   	  66.12		 77.92   	 -96.64		
-132.45   	-86.06   	 15.12   	  66.12		 77.54   	 -96.64		
-135.19   	-90.64   	 15.38   	  61.04		 77.15   	 -96.64		
-132.14   	-93.08   	 15.63   	  50.86		 76.76   	 -96.64		
-135.80   	-91.86   	 15.83   	  30.52		 76.38   	 -91.56		
-131.53   	-92.16   	 15.95   	  20.35		 76.01   	 -91.56		
-140.38   	-94.30   	 16.03   	  10.17		 75.65   	 -96.64		
-149.54   	-93.99   	 16.07   	   5.09		 75.26   	 -91.56		
-142.21   	-93.99   	 16.09   	   0.00		 74.89   	 -91.56		
-132.75   	-86.06   	 16.09   	  10.17		 74.53   	 -91.56		
-135.19   	-88.81   	 16.13   	  15.26		 74.16   	 -91.56		
-126.95   	-87.28   	 16.20   	  35.61		 73.79   	 -91.56		
-121.46   	-75.38   	 16.34   	  40.69		 73.43   	 -86.47		
-131.53   	-83.31   	 16.50   	  61.04		 73.08   	 -91.56		
-119.63   	-74.46   	 16.74   	  66.12		 72.72   	 -81.38		
-126.04   	-56.76   	 17.01   	  76.30		 72.39   	 -86.47		
-159.91   	-16.48   	 17.31   	  81.38		 72.04   	 -81.38		
-195.31   	 59.20   	 17.64   	  81.38		 71.72   	 -81.38		
-208.74   	142.21   	 17.97   	  91.56		 71.39   	 -81.38		
-190.73   	230.71   	 18.33   	  91.56		 71.07   	 -76.30		
-102.23   	314.64   	 18.70   	 101.73		 70.76   	 -81.38		
 62.26   	389.71   	 19.10   	 111.90		 70.44   	 -76.30		
277.71   	471.50   	 19.55   	 122.07		 70.13   	 -71.21		
521.85   	440.98   	 20.04   	 132.25		 69.85   	 -76.30		
743.10   	179.75   	 20.57   	 132.25		 69.54   	 -71.21		
923.16   	-230.71   	 21.10   	 137.33		 69.26   	 -71.21		
984.50   	-715.94   	 21.65   	 137.33		 68.97   	 -71.21		
919.49   	-1089.48   	 22.20   	 137.33		 68.69   	 -76.30		
790.71   	-1223.45   	 22.75   	 127.16		 68.38   	 -71.21		
642.70   	-1248.47(R)	 23.26(E)	 132.25		 68.10   	 -76.30		
512.08   	-1190.19   	 23.78   	 137.33		 67.79   	 -76.30		
414.73   	-1104.74   	 24.33   	 152.59		 67.49   	 -71.21		
330.81   	-970.15   	 24.94   	 188.20		 67.20   	 -76.30		
222.47   	-692.44   	 25.70   	 244.15		 66.90   	 -76.30		
 86.36   	-422.36   	 26.67   	 325.53		 66.59   	 -76.30		
-26.86   	-217.90   	 27.98   	 427.26		 66.29   	 -76.30		
-89.72   	-102.23   	 29.68   	 559.51		 65.98   	 -71.21		
-119.63   	-84.84   	 31.92   	 707.02		 65.70   	 -66.12		
-134.28   	-69.27   	 34.75   	 869.78		 65.43   	 -55.95		
-135.80   	-56.15   	 38.23   	1022.38		 65.21   	 -45.78		
-137.63   	-43.33   	 42.32   	1159.71		 65.03   	 -35.61		
-149.54   	-39.06   	 46.96   	1271.61		 64.88   	 -20.35		
-144.35   	-37.54   	 52.04   	1342.82		 64.80(D)	   0.00		
-150.15   	-29.91   	 57.42   	1383.51		 64.80   	  15.26		
-154.42   	-23.80   	 62.95   	1388.60		 64.86   	  40.69		
-170.90   	-25.94   	 68.50   	1373.34		 65.03   	  61.04		
-169.37   	-21.36   	 74.00   	1353.00		 65.27   	  81.38		
-155.33   	-27.47   	 79.41   	1337.74		 65.59   	 101.73		
-143.43   	-10.38   	 84.76   	1322.48		 66.00   	 122.07		
-141.30   	 -3.05   	 90.05   	1322.48		 66.49   	 142.42		
-153.81   	-10.38   	 95.34   	1332.65		 67.06   	 162.77		
-164.49   	 -6.10   	100.67   	1347.91		 67.71   	 178.03		
-171.51   	 -6.71   	106.06   	1353.00		 68.42   	 203.46		
-166.02   	 -2.14   	111.47   	1342.82		 69.24   	 218.72		
-157.17   	  1.83   	116.85   	1332.65		 70.11   	 239.06		
-151.98   	  4.27   	122.18   	1291.96		 71.07   	 259.41		
-148.01   	  8.85   	127.34   	1246.18		 72.11   	 279.75		
-148.93   	  8.54   	132.33   	1190.23		 73.22   	 300.10		
-151.37   	  9.16   	137.09   	1134.28		 74.42   	 315.36		
-147.40   	  6.71   	141.63   	1073.24		 75.69   	 325.53		
-141.60   	 11.60   	145.92   	1022.38		 76.99   	 345.88		
-147.71   	 16.48   	150.01   	 976.60		 78.37   	 356.05		
-141.30   	 21.97   	153.92   	 930.82		 79.80   	 366.22		
-141.91   	 30.52   	157.64   	 900.30		 81.26   	 376.40		
-156.56   	 32.96   	161.24   	 864.70		 82.77   	 391.66		
-149.23   	 36.62   	164.70   	 824.00		 84.33   	 396.74		
-149.23   	 41.81   	168.00   	 773.14		 85.92   	 406.92		
-151.37   	 46.39   	171.09   	 722.28		 87.55   	 412.00		
-136.11   	 54.32   	173.98   	 671.41		 89.20   	 417.09		
-144.04   	 60.42   	176.66   	 640.89		 90.86   	 422.18		
-142.82   	 69.58   	179.23   	 620.55		 92.55   	 417.09		
-141.30   	 81.18   	181.71   	 600.20		 94.22   	 417.09		
-137.94   	 87.89   	184.11   	 569.68		 95.89   	 417.09		
-130.92   	106.51   	186.39   	 554.42		 97.56   	 417.09		
-130.31   	126.34   	188.61   	 564.60		 99.23   	 417.09		
-132.75   	140.99   	190.86   	 605.29		100.89   	 432.35		
-141.60   	156.86   	193.29   	 676.50		102.62   	 457.78		
-144.04   	172.12   	195.99   	 742.62		104.46   	 488.30		
-140.08   	191.04   	198.96   	 783.31		106.41   	 513.73		
-130.00   	213.62   	202.09   	 768.05		108.46   	 549.34		
-103.15   	256.65   	205.17   	 691.76		110.66   	 574.77		
-100.10   	275.27   	207.93   	 574.77		112.96   	 584.94		
-97.66   	299.07   	210.23   	 437.43		115.30   	 590.03		
-88.50   	331.12   	211.98   	 315.36		117.66   	 584.94		
-95.21   	340.88   	213.24   	 228.89		120.00   	 569.68		
-88.81   	363.16   	214.16   	 193.29		122.28   	 559.51		
-71.72   	387.27   	214.93   	 193.29		124.52   	 534.08		
-58.59   	401.92   	215.71   	 228.89		126.65   	 508.65		
-46.08   	418.70   	216.62   	 264.50		128.69   	 488.30		
-36.62   	433.96   	217.68   	 284.84		130.64   	 462.87		
-28.08   	444.03   	218.82   	 295.01		132.49   	 442.52		
-25.02   	437.62   	220.00   	 269.58		134.26   	 427.26		
-24.72   	430.30   	221.08   	 223.80		135.97   	 412.00		
-16.17   	421.14   	221.97   	 167.85		137.62   	 391.66		
 -9.16   	399.17   	222.64   	 116.99		139.19   	 376.40		
-10.38   	381.47   	223.11   	  86.47		140.69   	 366.22		
-12.82   	358.28   	223.46   	  66.12		142.16   	 356.05		
-22.89   	324.10   	223.72   	  66.12		143.58   	 340.79		
-33.87   	294.49   	223.99   	  76.30		144.94   	 330.62		
-43.33   	252.99   	224.29   	  91.56		146.27   	 320.45		
-42.11   	206.30   	224.66   	  86.47		147.55   	 315.36		
-41.81   	164.49   	225.00   	  66.12		148.81   	 305.19		
-56.76   	120.85   	225.27   	  20.35		150.03   	 295.01		
-67.75   	 87.28   	225.35(S)	 -30.52		151.21   	 284.84		
-79.65   	 59.51   	225.23   	 -86.47		152.35   	 274.67		
-92.77   	 36.32   	224.88   	-127.16		153.45   	 264.50		
-96.74   	 19.23   	224.37   	-157.68		154.51   	 259.41		
-99.18   	 -1.83   	223.74   	-162.77		155.54   	 244.15		
-115.66   	-21.97   	223.09   	-172.94		156.52   	 239.06		
-123.29   	-30.52   	222.40   	-172.94		157.48   	 218.72		
-122.99   	-47.61   	221.71   	-198.37		158.35   	 208.54		
-122.68   	-53.71   	220.91   	-218.72		159.19   	 188.20		
-121.15   	-55.54   	220.04   	-259.41		159.94   	 162.77		
-113.83   	-61.95   	219.00   	-295.01		160.59   	 147.51		
-124.82   	-65.00   	217.82   	-335.71		161.18   	 127.16		
-133.06   	-72.33   	216.48   	-361.14		161.69   	 106.82		
-129.39   	-75.99   	215.03   	-396.74		162.12   	  81.38		
-130.00   	-81.79   	213.45   	-432.35		162.44   	  66.12		
-123.60   	-82.40   	211.72   	-467.95		162.71   	  40.69		
-121.15   	-79.04   	209.85   	-503.56		162.87   	  15.26		
-124.21   	-75.68   	207.83   	-554.42		162.93(S)	  -5.09		
-132.75   	-82.09   	205.61   	-610.37		162.91   	 -30.52		
-135.80   	-88.81   	203.17   	-666.32		162.79   	 -55.95		
-126.34   	-100.71   	200.51   	-737.54		162.56   	 -81.38		
-121.15   	-105.59   	197.56   	-813.83		162.24   	-106.82		
-118.71   	-98.88   	194.30   	-895.22		161.81   	-132.25		
