  I     	  II     	  AO     	  AO'		  AO     	  AO'		
 60.73   	587.46   	142.03   	 462.87		139.73   	 447.61		
 73.55   	568.24   	143.89   	 452.69		141.53   	 442.52		
 72.02   	549.32   	145.70   	 457.78		143.30   	 432.35		
 73.55   	527.95   	147.53   	 447.61		145.02   	 422.18		
 64.09   	495.30   	149.32   	 432.35		146.71   	 417.09		
 36.01   	450.13   	151.05   	 401.83		148.38   	 401.83		
 27.77   	409.85   	152.65   	 366.22		149.99   	 386.57		
  5.19   	358.89   	154.12   	 325.53		151.54   	 371.31		
 -5.19   	311.28   	155.42   	 289.93		153.02   	 361.14		
  1.53   	279.85   	156.58   	 269.58		154.47   	 350.97		
  4.88   	242.61   	157.66   	 254.32		155.87   	 335.71		
  5.19   	213.01   	158.68   	 239.06		157.21   	 320.45		
  3.97   	189.51   	159.63   	 228.89		158.49   	 310.27		
  4.27   	166.32   	160.55   	 208.54		159.73   	 300.10		
-10.99   	149.54   	161.38   	 193.29		160.94   	 279.75		
-24.72   	130.31   	162.16   	 167.85		162.05   	 264.50		
-34.79   	115.36   	162.83   	 142.42		163.11   	 244.15		
-58.90   	104.06   	163.40   	 111.90		164.09   	 223.80		
-69.27   	 93.08   	163.84   	  91.56		164.98   	 203.46		
-71.72   	 84.53   	164.21   	  71.21		165.80   	 183.11		
-64.39   	 87.59   	164.50   	  55.95		166.53   	 157.68		
-50.35   	 78.43   	164.72   	  35.61		167.16   	 132.25		
-39.37   	 70.80   	164.86   	  25.43		167.69   	 106.82		
-38.15   	 74.16   	164.96(S)	   0.00		168.12   	  76.30		
-49.13   	 64.70   	164.96   	 -30.52		168.42   	  45.78		
-56.15   	 62.26   	164.84   	 -61.04		168.61   	  15.26		
-59.20   	 67.14   	164.60   	 -91.56		168.67(S)	 -15.26		
-65.61   	 61.95   	164.23   	-127.16		168.61   	 -50.86		
-65.00   	 60.12   	163.72   	-167.85		168.40   	 -81.38		
-67.44   	 55.85   	163.05   	-203.46		168.08   	-111.90		
-61.04   	 51.88   	162.24   	-249.24		167.63   	-142.42		
-43.03   	 52.80   	161.24   	-289.93		167.06   	-183.11		
-33.57   	 48.52   	160.08   	-340.79		166.33   	-213.63		
-35.40   	 49.13   	158.72   	-386.57		165.47   	-249.24		
-45.17   	 46.69   	157.17   	-427.26		164.48   	-289.93		
-59.81   	 37.84   	155.46   	-462.87		163.32   	-325.53		
-54.02   	 40.28   	153.61   	-498.47		162.01   	-366.22		
-55.24   	 35.71   	151.62   	-513.73		160.55   	-401.83		
-63.17   	 29.91   	149.56   	-523.90		158.94   	-437.43		
-61.95   	 36.62   	147.47   	-523.90		157.19   	-467.95		
-71.72   	 36.32   	145.37   	-513.73		155.32   	-493.39		
-66.53   	 34.48   	143.32   	-508.65		153.35   	-518.82		
-49.74   	 37.84   	141.28   	-493.39		151.27   	-539.16		
-43.95   	 36.01   	139.31   	-483.21		149.11   	-549.34		
-49.44   	 32.65   	137.37   	-478.13		146.92   	-554.42		
-54.93   	 36.32   	135.46   	-473.04		144.70   	-559.51		
-54.63   	 44.25   	133.57   	-473.04		142.46   	-554.42		
-67.75   	 41.50   	131.68   	-467.95		140.24   	-549.34		
-77.82   	 40.89   	129.81   	-467.95		138.05   	-544.25		
-89.42   	 43.64   	127.93   	-452.69		135.87   	-523.90		
-106.51   	 41.50   	126.12   	-437.43		133.77   	-513.73		
-102.54   	 50.05   	124.37   	-422.18		131.72   	-493.39		
-78.43   	 56.76   	122.69   	-386.57		129.75   	-478.13		
-61.65   	 66.22   	121.14   	-366.22		127.83   	-452.69		
-50.66   	 72.02   	119.67   	-335.71		126.02   	-437.43		
-50.35   	 72.63   	118.33   	-315.36		124.27   	-412.00		
-61.95   	 75.38   	117.07   	-295.01		122.62   	-391.66		
-71.72   	 72.33   	115.89   	-289.93		121.06   	-376.40		
-70.19   	 79.35   	114.73   	-284.84		119.55   	-361.14		
-68.36   	 77.21   	113.59   	-284.84		118.11   	-340.79		
-70.19   	 77.21   	112.45   	-284.84		116.74   	-330.62		
-79.96   	 76.60   	111.31   	-289.93		115.42   	-315.36		
-91.25   	 68.36   	110.15   	-289.93		114.16   	-305.19		
-102.23   	 71.72   	108.99   	-279.75		112.94   	-289.93		
-97.66   	 75.99   	107.87   	-274.67		111.78   	-284.84		
-79.04   	 79.35   	106.77   	-259.41		110.64   	-279.75		
-64.09   	 84.84   	105.74   	-249.24		109.52   	-269.58		
-42.72   	 83.92   	104.74   	-233.98		108.44   	-259.41		
-36.01   	 83.01   	103.80   	-228.89		107.41   	-254.32		
-48.22   	 82.09   	102.89   	-213.63		106.39   	-249.24		
-43.03   	 75.68   	102.03   	-203.46		105.39   	-244.15		
-46.39   	 75.68   	101.22   	-203.46		104.41   	-233.98		
-54.02   	 73.24   	100.41   	-203.46		103.48   	-228.89		
-57.68   	 65.92   	 99.59   	-198.37		102.56   	-218.72		
-63.78   	 71.41   	 98.80   	-198.37		101.69   	-218.72		
-71.41   	 81.79   	 98.01   	-193.29		100.81   	-208.54		
-69.89   	 96.13   	 97.23   	-193.29		 99.98   	-208.54		
-57.68   	122.07   	 96.46   	-188.20		 99.15   	-198.37		
-70.50   	136.41   	 95.71   	-188.20		 98.35   	-198.37		
-75.68   	146.18   	 94.95   	-183.11		 97.56   	-188.20		
-71.72   	144.96   	 94.22   	-172.94		 96.81   	-188.20		
-61.04   	142.52   	 93.53   	-172.94		 96.05   	-183.11		
-42.42   	141.91   	 92.84   	-167.85		 95.32   	-183.11		
-15.87   	139.16   	 92.17   	-167.85		 94.59   	-178.03		
 -2.14   	151.67   	 91.50   	-157.68		 93.88   	-172.94		
 -6.10   	148.93   	 90.86   	-157.68		 93.18   	-172.94		
  4.58   	138.24   	 90.23   	-157.68		 92.49   	-167.85		
 -8.24   	123.60   	 89.60   	-152.59		 91.82   	-167.85		
-24.72   	102.23   	 88.99   	-147.51		 91.15   	-162.77		
-29.91   	 96.13   	 88.40   	-152.59		 90.50   	-157.68		
-42.11   	 96.74   	 87.79   	-147.51		 89.87   	-157.68		
-35.10   	 99.49   	 87.20   	-142.42		 89.24   	-152.59		
-24.41   	 93.69   	 86.63   	-142.42		 88.63   	-152.59		
-17.70   	 86.67   	 86.06   	-137.33		 88.02   	-147.51		
 -6.10   	 85.45   	 85.51   	-137.33		 87.43   	-147.51		
 -7.93   	 79.96   	 84.96   	-132.25		 86.84   	-142.42		
 -4.27   	 90.94   	 84.44   	-132.25		 86.27   	-142.42		
 -7.63   	 88.50   	 83.91   	-127.16		 85.70   	-137.33		
-23.19   	 76.29   	 83.40   	-127.16		 85.15   	-132.25		
-47.30   	 73.55   	 82.89   	-122.07		 84.62   	-132.25		
-69.58   	 58.29   	 82.40   	-116.99		 84.09   	-132.25		
-87.28   	 46.08   	 81.93   	-116.99		 83.56   	-127.16		
-85.45   	 43.64   	 81.46   	-111.90		 83.05   	-127.16		
-72.94   	 43.64   	 81.02   	-106.82		 82.54   	-122.07		
-59.20   	 43.33   	 80.59   	-106.82		 82.05   	-116.99		
-44.86   	 45.17   	 80.16   	-101.73		 81.59   	-122.07		
-52.19   	 43.03   	 79.76   	-101.73		 81.10   	-111.90		
-59.81   	 39.37   	 79.35   	-101.73		 80.65   	-116.99		
-60.12   	 40.28   	 78.94   	-101.73		 80.18   	-111.90		
-69.58   	 46.39   	 78.53   	-111.90		 79.74   	-106.82		
-65.00   	 47.30   	 78.09   	-106.82		 79.31   	-111.90		
-54.32   	 51.27   	 77.66   	-116.99		 78.86   	-106.82		
-45.78   	 50.35   	 77.19   	-111.90		 78.43   	-111.90		
-46.08   	 42.42   	 76.74   	-116.99		 77.99   	-106.82		
-44.25   	 50.35   	 76.28   	-111.90		 77.56   	-106.82		
-59.81   	 49.74   	 75.83   	-111.90		 77.13   	-101.73		
-58.59   	 51.27   	 75.38   	-106.82		 76.72   	-106.82		
-55.24   	 57.98   	 74.95   	-101.73		 76.30   	-101.73		
-57.37   	 56.46   	 74.55   	 -96.64		 75.89   	-106.82		
-40.28   	 60.12   	 74.16   	 -91.56		 75.46   	 -96.64		
-57.68   	 78.74   	 73.79   	 -86.47		 75.08   	-101.73		
-107.73   	131.84   	 73.45   	 -81.38		 74.67   	 -96.64		
-140.69   	197.14   	 73.12   	 -81.38		 74.28   	 -91.56		
-152.59   	275.88   	 72.80   	 -81.38		 73.92   	 -91.56		
-109.25   	367.13   	 72.47   	 -81.38		 73.55   	 -91.56		
  5.80   	435.18   	 72.15   	 -81.38		 73.18   	 -86.47		
187.68   	487.98   	 71.82   	 -81.38		 72.84   	 -91.56		
427.25   	539.86   	 71.50   	 -81.38		 72.47   	 -81.38		
680.54   	460.82   	 71.17   	 -86.47		 72.15   	 -86.47		
936.28   	166.63   	 70.82   	 -86.47		 71.80   	 -81.38		
1121.52   	-248.72   	 70.48   	 -91.56		 71.47   	 -81.38		
1150.51   	-726.93   	 70.11   	 -86.47		 71.15   	 -86.47		
1047.97   	-1081.24   	 69.77   	 -91.56		 70.80   	 -81.38		
887.15   	-1193.24   	 69.40   	 -96.64		 70.48   	 -81.38		
725.10   	-1202.70(R)	 69.01   	 -91.56		 70.15   	 -86.47		
603.33   	-1120.61   	 68.65   	 -91.56		 69.81   	 -86.47		
537.11   	-993.65   	 68.28   	 -91.56		 69.46   	 -86.47		
427.86   	-838.01   	 67.91   	 -91.56		 69.11   	 -86.47		
297.85   	-544.13   	 67.55   	 -91.56		 68.77   	 -86.47		
167.85   	-266.42   	 67.18   	 -81.38		 68.42   	 -86.47		
 45.47   	-74.46   	 66.86   	 -76.30		 68.08   	 -91.56		
 -3.05   	 27.77   	 66.55   	 -71.21		 67.71   	 -86.47		
-27.77   	 49.74   	 66.27   	 -50.86		 67.36   	 -86.47		
-42.11   	 69.58   	 66.06   	 -30.52		 67.02   	 -81.38		
-42.42   	 81.48   	 65.94(D)	   5.09		 66.69   	 -76.30		
-57.37   	 94.91   	 65.96   	  35.61		 66.39   	 -66.12		
-67.44   	102.23   	 66.10   	  81.38		 66.12   	 -55.95		
-61.34   	103.15   	 66.43   	 116.99		 65.90   	 -40.69		
-64.39   	115.05   	 66.90   	 152.59		 65.74   	 -25.43		
-58.59   	129.70   	 67.51   	 178.03		 65.64   	  -5.09		
-61.34   	135.50   	 68.22   	 188.20		 65.62(D)	  15.26		
-68.66   	129.70   	 68.97   	 178.03		 65.68   	  40.69		
-63.78   	126.65   	 69.68   	 167.85		 65.84   	  71.21		
-73.24   	128.78   	 70.36   	 147.51		 66.12   	  91.56		
-60.73   	134.58   	 70.95   	 116.99		 66.49   	 116.99		
-62.87   	134.28   	 71.41   	 106.82		 66.96   	 142.42		
-64.70   	132.14   	 71.84   	 101.73		 67.53   	 167.85		
-61.34   	143.74   	 72.25   	 111.90		 68.20   	 188.20		
-76.90   	144.65   	 72.70   	 147.51		 68.95   	 218.72		
-74.16   	141.91   	 73.29   	 188.20		 69.83   	 239.06		
-78.74   	147.40   	 74.04   	 239.06		 70.78   	 264.50		
-70.80   	152.59   	 74.99   	 289.93		 71.84   	 284.84		
-58.59   	157.47   	 76.15   	 335.71		 72.98   	 305.19		
-64.39   	162.05   	 77.50   	 376.40		 74.20   	 325.53		
-57.68   	159.91   	 79.00   	 391.66		 75.50   	 340.79		
-69.89   	152.28   	 80.57   	 401.83		 76.87   	 350.97		
-69.58   	158.08   	 82.18   	 406.92		 78.27   	 371.31		
-66.53   	156.25   	 83.80   	 396.74		 79.76   	 381.48		
-66.22   	163.27   	 85.39   	 386.57		 81.28   	 391.66		
-56.76   	176.39   	 86.94   	 381.48		 82.85   	 406.92		
-56.46   	177.00   	 88.46   	 371.31		 84.48   	 422.18		
-54.02   	191.04   	 89.95   	 371.31		 86.16   	 427.26		
-64.70   	201.72   	 91.43   	 371.31		 87.87   	 432.35		
-74.77   	200.20   	 92.92   	 381.48		 89.60   	 442.52		
-70.19   	207.82   	 94.45   	 406.92		 91.37   	 442.52		
-68.66   	209.05   	 96.07   	 457.78		 93.14   	 457.78		
-61.04   	212.40   	 97.90   	 518.82		 94.97   	 467.95		
-43.95   	229.49   	 99.98   	 584.94		 96.85   	 483.21		
-41.50   	251.16   	102.32   	 635.81		 98.78   	 498.47		
-52.49   	266.42   	104.86   	 671.41		100.77   	 513.73		
-44.25   	287.48   	107.55   	 656.15		102.83   	 523.90		
-48.22   	301.21   	110.17   	 615.46		104.92   	 528.99		
-53.71   	313.72   	112.63   	 534.08		107.04   	 534.08		
-48.52   	336.91   	114.77   	 442.52		109.18   	 534.08		
-57.68   	355.53   	116.54   	 361.14		111.31   	 518.82		
-47.91   	385.44   	117.99   	 310.27		113.39   	 513.73		
-30.21   	410.77   	119.23   	 305.19		115.44   	 503.56		
-20.45   	433.96   	120.45   	 330.62		117.46   	 493.39		
 -2.75   	459.29   	121.77   	 391.66		119.43   	 488.30		
  5.80   	484.31   	123.34   	 452.69		121.38   	 473.04		
 -1.83   	501.10   	125.15   	 493.39		123.28   	 467.95		
  6.71   	521.85   	127.12   	 508.65		125.15   	 447.61		
 21.06   	543.52   	129.16   	 508.65		126.94   	 437.43		
 22.58   	553.28   	131.19   	 488.30		128.69   	 422.18		
 32.04   	563.35   	133.14   	 462.87		130.38   	 417.09		
 36.01   	572.51   	134.99   	 422.18		132.04   	 406.92		
 43.64   	567.63   	136.68   	 386.57		133.67   	 401.83		
 50.05   	561.52   	138.23   	 356.05		135.28   	 401.83		
 52.80   	557.86   	139.65   	 320.45		136.89   	 396.74		
 66.22   	544.43   	140.94   	 305.19		138.47   	 396.74		
 67.75   	526.12   	142.16   	 305.19		140.06   	 401.83		
 62.56   	498.96   	143.38   	 325.53		141.67   	 396.74		
 62.87   	461.73   	144.68   	 366.22		143.25   	 406.92		
 48.83   	417.48   	146.14   	 406.92		144.88   	 401.83		
 36.32   	375.98   	147.77   	 432.35		146.49   	 401.83		
 30.82   	338.13   	149.50   	 447.61		148.10   	 401.83		
 22.89   	301.21   	151.29   	 427.26		149.70   	 396.74		
  8.85   	267.64   	153.00   	 391.66		151.29   	 381.48		
 -2.14   	226.44   	154.57   	 330.62		152.82   	 371.31		
 -5.80   	198.97   	155.89   	 274.67		154.30   	 356.05		
-12.82   	170.90   	156.99   	 213.63		155.73   	 335.71		
-12.21   	144.65   	157.84   	 172.94		157.07   	 315.36		
-15.26   	134.89   	158.53   	 137.33		158.33   	 289.93		
-26.25   	115.66   	159.08   	 116.99		159.49   	 269.58		
-32.96   	104.68   	159.55   	 101.73		160.57   	 239.06		
-28.08   	 97.66   	159.96   	  86.47		161.53   	 213.63		
-38.76   	 88.50   	160.30   	  71.21		162.38   	 178.03		
-42.42   	 81.18   	160.59   	  61.04		163.09   	 147.51		
-37.23   	 71.41   	160.83   	  50.86		163.68   	 116.99		
-55.85   	 63.17   	161.04   	  40.69		164.15   	  86.47		
-41.20   	 62.26   	161.20   	  25.43		164.50   	  55.95		
-37.23   	 58.59   	161.30(S)	   0.00		164.72   	  30.52		
-52.19   	 56.46   	161.30   	 -30.52		164.84   	   5.09		
-39.06   	 55.85   	161.18   	 -71.21		164.86(S)	 -30.52		
-38.45   	 54.32   	160.89   	-116.99		164.74   	 -50.86		
-41.50   	 49.74   	160.43   	-162.77		164.54   	 -81.38		
-32.65   	 46.69   	159.78   	-203.46		164.21   	-111.90		
-33.26   	 47.30   	158.96   	-249.24		163.76   	-137.33		
-53.41   	 32.35   	157.96   	-289.93		163.21   	-172.94		
-55.85   	 33.87   	156.81   	-320.45		162.52   	-203.46		
-53.41   	 35.71   	155.52   	-361.14		161.71   	-239.06		
-56.15   	 27.77   	154.08   	-396.74		160.75   	-274.67		
-50.35   	 32.04   	152.49   	-437.43		159.65   	-315.36		
-41.20   	 30.21   	150.74   	-478.13		158.39   	-350.97		
-45.78   	 21.97   	148.83   	-518.82		156.99   	-391.66		
-59.20   	 24.11   	146.75   	-544.25		155.42   	-427.26		
-54.32   	 22.89   	144.58   	-564.60		153.71   	-462.87		
-65.92   	 11.90   	142.32   	-569.68		151.86   	-493.39		
-70.19   	 16.48   	140.04   	-559.51		149.89   	-518.82		
-56.76   	 19.84   	137.80   	-549.34		147.81   	-539.16		
-54.32   	 23.50   	135.60   	-528.99		145.66   	-544.25		
-48.22   	 31.74   	133.49   	-508.65		143.48   	-559.51		
-47.00   	 36.32   	131.45   	-483.21		141.24   	-554.42		
-51.27   	 29.91   	129.52   	-462.87		139.02   	-549.34		
-50.05   	 36.32   	127.67   	-442.52		136.83   	-544.25		
-64.39   	 41.50   	125.90   	-422.18		134.65   	-528.99		
-67.75   	 46.08   	124.21   	-396.74		132.53   	-513.73		
-68.66   	 51.57   	122.62   	-381.48		130.48   	-493.39		
-64.70   	 51.88   	121.10   	-361.14		128.50   	-473.04		
-68.36   	 51.27   	119.65   	-350.97		126.61   	-452.69		
-52.19   	 56.46   	118.25   	-330.62		124.80   	-432.35		
-52.80   	 61.04   	116.93   	-330.62		123.07   	-417.09		
-57.07   	 68.66   	115.60   	-320.45		121.40   	-391.66		
-48.83   	 71.41   	114.32   	-315.36		119.84   	-381.48		
-63.48   	 66.22   	113.06   	-310.27		118.31   	-366.22		
-65.61   	 70.80   	111.82   	-300.10		116.85   	-345.88		
-69.58   	 68.97   	110.62   	-295.01		115.46   	-340.79		
-74.77   	 70.50   	109.44   	-279.75		114.10   	-320.45		
-61.95   	 80.57   	108.32   	-269.58		112.82   	-315.36		
-54.93   	 82.70   	107.24   	-254.32		111.56   	-305.19		
-58.59   	 84.84   	106.23   	-244.15		110.34   	-289.93		
-47.30   	 84.84   	105.25   	-228.89		109.18   	-279.75		
-51.88   	 81.79   	104.33   	-228.89		108.06   	-274.67		
-63.78   	 69.58   	103.42   	-218.72		106.96   	-264.50		
-49.44   	 73.85   	102.54   	-213.63		105.90   	-254.32		
-55.85   	 74.46   	101.69   	-213.63		104.88   	-249.24		
-53.41   	 74.16   	100.83   	-208.54		103.89   	-239.06		
-50.35   	 82.40   	100.00   	-208.54		102.93   	-228.89		
-62.87   	 72.63   	 99.17   	-198.37		102.01   	-228.89		
-50.96   	 70.19   	 98.37   	-193.29		101.10   	-213.63		
-52.49   	 69.27   	 97.60   	-188.20		100.24   	-213.63		
-48.52   	 68.97   	 96.85   	-178.03		 99.39   	-208.54		
-33.87   	 78.13   	 96.13   	-172.94		 98.56   	-203.46		
-54.32   	 81.48   	 95.44   	-167.85		 97.74   	-193.29		
-48.22   	 91.55   	 94.77   	-162.77		 96.97   	-193.29		
-38.15   	113.22   	 94.12   	-162.77		 96.19   	-188.20		
-34.48   	130.92   	 93.47   	-172.94		 95.44   	-183.11		
-28.69   	145.26   	 92.78   	-178.03		 94.71   	-178.03		
-28.99   	148.01   	 92.06   	-183.11		 94.00   	-178.03		
-25.94   	140.08   	 91.33   	-193.29		 93.29   	-178.03		
-29.91   	134.58   	 90.56   	-193.29		 92.57   	-172.94		
-20.75   	135.50   	 89.79   	-198.37		 91.88   	-172.94		
-13.73   	143.74   	 88.99   	-188.20		 91.19   	-167.85		
-11.29   	147.71   	 88.24   	-178.03		 90.52   	-167.85		
-13.43   	133.97   	 87.53   	-167.85		 89.85   	-162.77		
 -4.88   	121.77   	 86.86   	-152.59		 89.20   	-162.77		
  1.83   	114.14   	 86.25   	-137.33		 88.54   	-162.77		
-16.17   	104.98   	 85.70   	-127.16		 87.89   	-152.59		
-23.19   	104.98   	 85.19   	-127.16		 87.28   	-152.59		
-33.87   	 93.08   	 84.68   	-122.07		 86.67   	-147.51		
-45.47   	 80.57   	 84.19   	-116.99		 86.08   	-147.51		
-27.16   	 81.48   	 83.72   	-127.16		 85.49   	-142.42		
-14.95   	 76.29   	 83.21   	-122.07		 84.92   	-137.33		
 -1.53   	 86.36   	 82.73   	-127.16		 84.37   	-132.25		
  3.36   	 93.38   	 82.22   	-122.07		 83.85   	-132.25		
-14.04   	 81.79   	 81.73   	-116.99		 83.32   	-127.16		
-32.35   	 75.38   	 81.26   	-111.90		 82.81   	-127.16		
-48.22   	 65.00   	 80.81   	-106.82		 82.30   	-122.07		
-61.34   	 52.49   	 80.39   	-106.82		 81.81   	-116.99		
-61.04   	 42.72   	 79.96   	 -96.64		 81.34   	-116.99		
-45.78   	 37.54   	 79.57   	-101.73		 80.87   	-116.99		
-42.42   	 35.71   	 79.17   	-101.73		 80.41   	-111.90		
-40.89   	 35.40   	 78.76   	-101.73		 79.96   	-111.90		
-40.59   	 38.76   	 78.35   	-106.82		 79.51   	-106.82		
-32.96   	 40.59   	 77.92   	-111.90		 79.08   	-111.90		
-42.72   	 44.56   	 77.48   	-111.90		 78.64   	-106.82		
-48.52   	 40.59   	 77.03   	-111.90		 78.21   	-111.90		
-35.10   	 46.69   	 76.58   	-111.90		 77.76   	-106.82		
-53.10   	 38.45   	 76.13   	-111.90		 77.33   	-106.82		
-47.30   	 42.42   	 75.69   	-111.90		 76.91   	-106.82		
-41.81   	 49.44   	 75.24   	-101.73		 76.48   	-106.82		
-57.68   	 41.20   	 74.83   	-101.73		 76.05   	-106.82		
-59.51   	 56.76   	 74.42   	 -96.64		 75.63   	-106.82		
-68.36   	 50.35   	 74.04   	 -96.64		 75.20   	-101.73		
-51.27   	 43.95   	 73.65   	 -86.47		 74.79   	-101.73		
-36.01   	 54.02   	 73.31   	 -86.47		 74.38   	 -96.64		
-30.82   	 51.27   	 72.96   	 -81.38		 74.00   	-101.73		
-30.52   	 58.29   	 72.63   	 -81.38		 73.59   	 -91.56		
-65.61   	 77.82   	 72.31   	 -81.38		 73.22   	 -91.56		
-111.08   	117.80   	 71.98   	 -81.38		 72.86   	 -91.56		
-147.40   	174.87   	 71.66   	 -81.38		 72.49   	 -86.47		
-144.96   	247.50   	 71.33   	 -86.47		 72.15   	 -86.47		
-96.74   	323.79   	 70.99   	 -81.38		 71.80   	 -86.47		
  7.93   	388.79   	 70.66   	 -91.56		 71.45   	 -81.38		
191.35   	439.15   	 70.29   	 -86.47		 71.13   	 -81.38		
430.30   	477.60   	 69.95   	 -91.56		 70.80   	 -81.38		
715.64   	412.60   	 69.58   	 -86.47		 70.48   	 -76.30		
964.05   	106.20   	 69.24   	 -91.56		 70.17   	 -81.38		
1123.96   	-283.20   	 68.87   	 -91.56		 69.85   	 -81.38		
1140.14   	-711.67   	 68.50   	 -91.56		 69.52   	 -81.38		
1006.16   	-1033.33   	 68.14   	 -91.56		 69.20   	 -81.38		
814.21   	-1089.78(R)	 67.77   	 -96.64		 68.87   	 -81.38		
646.67   	-1083.07   	 67.39   	 -96.64		 68.55   	 -81.38		
522.77   	-1037.60   	 67.00   	 -96.64		 68.22   	 -86.47		
424.50   	-935.97   	 66.61   	 -91.56		 67.87   	 -86.47		
342.71   	-780.33   	 66.25   	 -91.56		 67.53   	 -86.47		
241.39   	-500.79   	 65.88   	 -86.47		 67.18   	 -86.47		
120.54   	-212.40   	 65.53   	 -76.30		 66.84   	 -86.47		
 26.55   	-16.17   	 65.23   	 -61.04		 66.49   	 -86.47		
-12.21   	 54.63   	 64.98   	 -50.86		 66.14   	 -86.47		
-35.40   	 58.90   	 64.78   	 -35.61		 65.80   	 -81.38		
-44.86   	 72.02   	 64.64   	 -10.17		 65.47   	 -81.38		
-29.30   	 87.89   	 64.60(D)	  10.17		 65.15   	 -66.12		
-39.06   	106.20   	 64.64   	  40.69		 64.88   	 -66.12		
-45.78   	111.39   	 64.80   	  71.21		 64.62   	 -50.86		
-50.35   	104.37   	 65.09   	 101.73		 64.41   	 -45.78		
-63.48   	105.90   	 65.49   	 127.16		 64.23   	 -25.43		
-61.04   	118.41   	 66.00   	 147.51		 64.13   	  -5.09		
-57.68   	131.23   	 66.59   	 157.68		 64.11(D)	  15.26		
-55.24   	131.53   	 67.22   	 157.68		 64.17   	  35.61		
-43.95   	133.67   	 67.85   	 142.42		 64.31   	  55.95		
-49.74   	134.89   	 68.42   	 127.16		 64.54   	  81.38		
-62.87   	136.41   	 68.93   	 111.90		 64.86   	 101.73		
-67.75   	132.45   	 69.38   	  96.64		 65.27   	 127.16		
-67.44   	126.04   	 69.77   	  96.64		 65.78   	 147.51		
-63.48   	130.00   	 70.15   	 122.07		 66.37   	 172.94		
-51.88   	133.06   	 70.64   	 152.59		 67.06   	 198.37		
-50.66   	136.41   	 71.25   	 193.29		 67.85   	 223.80		
-63.78   	140.38   	 72.02   	 254.32		 68.75   	 244.15		
-61.95   	144.96   	 73.04   	 300.10		 69.73   	 269.58		
-61.95   	151.37   	 74.24   	 345.88		 70.80   	 295.01		
-58.90   	150.45   	 75.63   	 381.48		 71.98   	 310.27		
-33.26   	153.50   	 77.15   	 396.74		 73.22   	 335.71		
-33.57   	158.08   	 78.74   	 412.00		 74.57   	 356.05		
-36.93   	158.69   	 80.39   	 401.83		 75.99   	 366.22		
-26.55   	167.24   	 81.99   	 401.83		 77.46   	 386.57		
-41.50   	170.29   	 83.60   	 386.57		 79.00   	 401.83		
-41.20   	172.42   	 85.15   	 376.40		 80.61   	 417.09		
-37.84   	173.34   	 86.65   	 371.31		 82.28   	 427.26		
-60.73   	174.26   	 88.14   	 376.40		 83.99   	 437.43		
-65.61   	182.19   	 89.64   	 386.57		 85.74   	 452.69		
-67.14   	190.12   	 91.19   	 406.92		 87.55   	 462.87		
-61.04   	204.47   	 92.82   	 437.43		 89.40   	 467.95		
-35.40   	213.93   	 94.57   	 457.78		 91.27   	 473.04		
-32.65   	218.81   	 96.40   	 483.21		 93.16   	 483.21		
-28.99   	233.76   	 98.33   	 483.21		 95.10   	 483.21		
-16.17   	242.61   	100.26   	 483.21		 97.03   	 488.30		
-29.60   	254.52   	102.20   	 483.21		 98.98   	 483.21		
-19.53   	272.52   	104.13   	 498.47		100.92   	 488.30		
-16.48   	285.34   	106.12   	 518.82		102.87   	 493.39		
-34.48   	307.92   	108.20   	 539.16		104.84   	 493.39		
-34.18   	333.86   	110.36   	 559.51		106.82   	 493.39		
-15.56   	363.46   	112.59   	 564.60		108.79   	 493.39		
-12.82   	391.24   	114.85   	 559.51		110.76   	 488.30		
 -7.93   	405.58   	117.09   	 544.25		112.72   	 488.30		
  6.71   	428.47   	119.27   	 508.65		114.67   	 473.04		
  5.80   	451.05   	121.30   	 462.87		116.56   	 473.04		
 25.02   	469.67   	123.15   	 422.18		118.45   	 457.78		
 39.06   	497.74   	124.84   	 391.66		120.28   	 457.78		
 40.89   	520.02   	126.41   	 361.14		122.12   	 447.61		
 52.80   	535.28   	127.85   	 350.97		123.91   	 437.43		
 53.71   	548.40   	129.26   	 356.05		125.66   	 437.43		
 60.42   	559.69   	130.68   	 356.05		127.41   	 432.35		
 74.16   	568.85   	132.11   	 381.48		129.13   	 427.26		
 62.26   	568.85   	133.63   	 406.92		130.84   	 422.18		
 53.10   	568.54   	135.26   	 432.35		132.53   	 422.18		
 52.19   	565.80   	136.99   	 452.69		134.22   	 422.18		
 57.98   	542.60   	138.80   	 457.78		135.91   	 422.18		
 81.18   	523.38   	140.63   	 432.35		137.60   	 417.09		
 81.18   	491.33   	142.36   	 391.66		139.27   	 412.00		
 93.69   	457.76   	143.93   	 340.79		140.92   	 406.92		
 89.42   	423.28   	145.29   	 310.27		142.54   	 396.74		
 61.04   	385.44   	146.53   	 289.93		144.13   	 386.57		
 50.35   	350.65   	147.69   	 284.84		145.68   	 381.48		
 41.20   	306.40   	148.83   	 284.84		147.20   	 371.31		
 17.40   	269.17   	149.97   	 284.84		148.69   	 361.14		
  8.54   	236.21   	151.11   	 274.67		150.13   	 340.79		
  4.58   	199.28   	152.21   	 244.15		151.49   	 320.45		
-14.34   	171.81   	153.18   	 218.72		152.78   	 300.10		
-17.70   	154.11   	154.06   	 183.11		153.98   	 269.58		
-18.01   	131.23   	154.79   	 157.68		155.06   	 244.15		
-22.58   	117.49   	155.42   	 132.25		156.03   	 223.80		
