  I     	  II     	  AOp     	  AOp'		  CH2     	  CH2'		
-213.32   	102.54   	 68.22   	 -61.04		 66.96   	   0.00		
-211.18   	102.23   	 67.98   	 -71.21		 66.96   	   0.00		
-209.35   	101.62   	 67.69   	 -71.21		 66.96   	  -5.09		
-207.82   	101.01   	 67.41   	 -66.12		 66.94   	  -5.09		
-207.21   	100.71   	 67.14   	 -61.04		 66.92   	 -10.17		
-207.52   	100.40   	 66.90   	 -40.69		 66.88   	 -10.17		
-208.44   	 98.57   	 66.73   	 -35.61		 66.84   	 -15.26		
-211.18   	 93.08   	 66.59   	 -15.26		 66.77   	 -15.26		
-214.23   	 80.87   	 66.53   	 -10.17		 66.71   	 -20.35		
-213.32   	 61.95   	 66.49   	   0.00		 66.63   	 -25.43		
-200.50   	 38.76   	 66.49   	   0.00		 66.53   	 -20.35		
-166.93   	 18.01   	 66.49   	   5.09		 66.45   	 -25.43		
-107.12   	  8.54   	 66.51   	   0.00		 66.35   	 -20.35		
-21.36   	 19.53   	 66.51   	   0.00		 66.27   	 -20.35		
 83.62   	 57.07   	 66.51   	 -10.17		 66.18   	 -20.35		
197.75   	121.15   	 66.47   	 -20.35		 66.10   	 -15.26		
305.48   	205.38   	 66.39   	 -25.43		 66.04   	 -10.17		
386.35   	301.82   	 66.29   	 -40.69		 66.00   	  -5.09		
420.53   	404.36   	 66.12   	 -40.69		 65.98   	  -5.09		
389.40   	509.03   	 65.96   	 -50.86		 65.96   	   0.00		
272.83   	599.37   	 65.76   	 -50.86		 65.96   	   0.00		
 62.26   	639.34   	 65.55   	 -45.78		 65.96   	   0.00		
-229.80   	589.90   	 65.37   	 -45.78		 65.96   	   0.00		
-570.98   	436.10   	 65.19   	 -40.69		 65.96   	   0.00		
-907.29   	213.32   	 65.03   	 -40.69		 65.96   	  -5.09		
-1171.57   	 -4.27   	 64.86   	 -30.52		 65.94   	 -10.17		
-1309.51(R)	-154.42   	 64.74   	 -35.61		 65.90   	 -10.17		
-1294.86   	-225.52   	 64.60   	 -25.43		 65.86   	 -15.26		
-1130.07   	-252.38   	 64.50   	 -30.52		 65.80   	 -15.26		
-859.38   	-275.27   	 64.37   	 -25.43		 65.74   	 -15.26		
-566.71   	-306.40   	 64.27   	 -20.35		 65.68   	 -15.26		
-347.90   	-333.56   	 64.19   	 -20.35		 65.62   	 -15.26		
-265.81   	-345.46   	 64.11   	 -20.35		 65.55   	 -10.17		
-315.86   	-351.56   	 64.03   	 -10.17		 65.51   	 -10.17		
-433.35   	-367.13   	 63.99   	  -5.09		 65.47   	  -5.09		
-535.58   	-394.29   	 63.97   	   5.09		 65.45   	 -10.17		
-575.56   	-416.87   	 63.99   	  25.43		 65.41   	 -10.17		
-563.05   	-420.84   	 64.09   	  35.61		 65.37   	 -10.17		
-539.25   	-408.02   	 64.23   	  66.12		 65.33   	 -15.26		
-534.36   	-392.15   	 64.50   	  86.47		 65.27   	 -15.26		
-547.18   	-383.00   	 64.84   	 122.07		 65.21   	 -10.17		
-556.03   	-377.50   	 65.33   	 167.85		 65.17   	 -15.26		
-541.08   	-362.55   	 66.00   	 213.63		 65.11   	 -10.17		
-498.66   	-328.06   	 66.86   	 269.58		 65.07   	 -10.17		
-438.23   	-272.83   	 67.93   	 330.62		 65.03   	 -10.17		
-373.54   	-205.08   	 69.26   	 396.74		 64.98   	  -5.09		
-314.94   	-135.80   	 70.84   	 462.87		 64.96   	 -15.26		
-266.11   	-75.99   	 72.70   	 518.82		 64.90   	 -10.17		
-228.58   	-32.65   	 74.77   	 569.68		 64.86   	 -15.26		
-202.33   	 -7.02   	 77.05   	 600.20		 64.80   	 -20.35		
-186.16   	  5.49   	 79.45   	 615.46		 64.72   	 -20.35		
-177.00   	 11.29   	 81.91   	 620.55		 64.64   	 -20.35		
-171.20   	 14.95   	 84.39   	 610.37		 64.56   	 -25.43		
-166.63   	 18.31   	 86.84   	 579.86		 64.46   	 -25.43		
-162.35   	 20.75   	 89.16   	 544.25		 64.35   	 -25.43		
-158.39   	 21.06   	 91.33   	 493.39		 64.25   	 -30.52		
-155.03   	 19.53   	 93.31   	 437.43		 64.13   	 -25.43		
-151.98   	 16.78   	 95.06   	 361.14		 64.03   	 -25.43		
-148.93   	 14.65   	 96.50   	 295.01		 63.93   	 -25.43		
-146.18   	 12.82   	 97.68   	 218.72		 63.82   	 -25.43		
-143.74   	 10.99   	 98.56   	 147.51		 63.72   	 -20.35		
-141.60   	  8.85   	 99.15   	  81.38		 63.64   	 -20.35		
-139.47   	  6.10   	 99.47   	  30.52		 63.56   	 -10.17		
-137.33   	  3.36   	 99.59   	  -5.09		 63.52   	  15.26		
-135.50   	  0.31   	 99.57   	 -25.43		 63.58   	  50.86		
-134.28   	 -2.75   	 99.47   	 -25.43		 63.78   	 111.90		
-133.36   	 -6.41   	 99.37   	 -30.52		 64.23   	 203.46		
-132.75   	-10.38   	 99.25   	 -40.69		 65.05   	 325.53		
-131.84   	-14.34   	 99.08   	 -55.95		 66.35   	 483.21		
-131.23   	-18.31   	 98.86   	 -76.30		 68.28   	 640.89		
-130.62   	-22.58   	 98.56   	 -86.47		 70.84   	 778.23		
-129.70   	-26.86   	 98.21   	 -81.38		 73.96   	 849.44		
-129.09   	-31.74   	 97.88   	 -66.12		 77.35   	 844.35		
-128.48   	-36.93   	 97.62   	 -35.61		 80.73   	 773.14		
-128.17   	-42.42   	 97.48   	 -20.35		 83.82   	 671.41		
-127.87   	-48.22   	 97.40   	 -15.26		 86.51   	 564.60		
-126.95   	-54.93   	 97.33   	 -45.78		 88.77   	 488.30		
-125.43   	-61.65   	 97.15   	-116.99		 90.72   	 422.18		
-122.99   	-68.66   	 96.68   	-233.98		 92.41   	 335.71		
-119.93   	-75.99   	 95.75   	-371.31		 93.75   	 279.75		
-117.49   	-84.23   	 94.26   	-452.69		 94.87   	 320.45		
-115.36   	-93.08   	 92.45   	-457.78		 96.15   	 366.22		
-113.53   	-102.23   	 90.62   	-391.66		 97.62   	 406.92		
-111.08   	-111.39   	 89.05   	-279.75		 99.25   	 406.92		
-107.73   	-119.02   	 87.93   	-208.54		100.87   	 325.53		
-103.15   	-126.34   	 87.10   	-183.11		102.18   	 239.06		
-97.66   	-133.36   	 86.37   	-167.85		103.13   	 218.72		
-91.55   	-140.69   	 85.70   	-152.59		104.01   	 223.80		
-84.84   	-148.32   	 85.09   	-116.99		104.90   	 228.89		
-77.51   	-155.33   	 84.62   	-101.73		105.82   	 188.20		
-69.58   	-160.52   	 84.21   	-142.42		106.57   	 106.82		
-61.04   	-164.18   	 83.64   	-178.03		107.00   	  76.30		
-52.19   	-166.02   	 82.93   	-183.11		107.30   	 101.73		
-42.42   	-165.71   	 82.20   	-142.42		107.71   	 106.82		
-32.04   	-163.27   	 81.63   	-111.90		108.14   	  66.12		
-20.75   	-157.78   	 81.18   	-106.82		108.40   	  25.43		
-10.07   	-149.84   	 80.75   	 -66.12		108.50   	  20.35		
 -0.61   	-139.77   	 80.49   	  15.26		108.59   	  20.35		
  7.02   	-127.56   	 80.55   	 132.25		108.67   	 -10.17		
 13.43   	-113.53   	 81.08   	 218.72		108.63   	 -66.12		
 18.01   	-97.66   	 81.95   	 213.63		108.36   	-162.77		
 20.45   	-80.26   	 82.81   	 178.03		107.71   	-167.85		
 19.23   	-62.26   	 83.52   	 137.33		107.04   	-137.33		
 14.95   	-43.95   	 84.07   	 116.99		106.49   	-122.07		
  7.63   	-25.63   	 84.54   	  45.78		106.00   	-147.51		
 -1.53   	 -7.63   	 84.72   	 -45.78		105.41   	-162.77		
-11.90   	  9.77   	 84.54   	-116.99		104.76   	-132.25		
-23.19   	 25.94   	 84.07   	-223.80		104.23   	-142.42		
-35.10   	 40.59   	 83.17   	-366.22		103.66   	 -96.64		
-47.61   	 53.10   	 81.71   	-493.39		103.28   	 -15.26		
-59.20   	 63.48   	 79.74   	-696.84		103.21   	  30.52		
-69.89   	 71.72   	 76.95   	-1002.03		103.34   	 132.25		
-79.04   	 78.13   	 72.94   	-1220.75		103.87   	 193.29		
-87.89   	 83.01   	 68.06   	-1261.44		104.64   	  91.56		
-96.44   	 86.98   	 63.01   	-1210.58		105.00   	 -66.12		
-104.68   	 90.03   	 58.17   	-956.25		104.74   	-274.67		
-111.69   	 92.47   	 54.34   	-417.09		103.64   	-488.30		
-117.19   	 94.60   	 52.68(D)	 218.72		101.69   	-625.63		
-121.46   	 96.13   	 53.55   	 834.18		 99.19   	-605.29		
-125.43   	 97.05   	 56.89   	1393.69		 96.76   	-483.21		
-129.70   	 97.05   	 62.46   	1719.22		 94.83   	-366.22		
-134.58   	 95.52   	 69.34   	1749.74		 93.37   	-213.63		
-139.77   	 92.77   	 76.34   	1571.71		 92.51   	-106.82		
-144.65   	 89.42   	 82.62   	1129.19		 92.09   	 -81.38		
-149.54   	 86.36   	 87.14   	 503.56		 91.76   	 -25.43		
-153.81   	 83.31   	 89.16   	 -66.12		 91.66   	   5.09		
-158.39   	 80.57   	 88.89   	-544.25		 91.68   	 -20.35		
-163.27   	 77.21   	 86.71   	-946.08		 91.60   	 -15.26		
-167.85   	 73.24   	 82.93   	-1113.93		 91.54   	  -5.09		
-172.42   	 69.27   	 78.47   	-1032.55		 91.52   	 -25.43		
-175.78   	 65.61   	 74.34   	-859.61		 91.41   	 -35.61		
-178.53   	 62.26   	 70.91   	-559.51		 91.27   	 -30.52		
-180.36   	 58.59   	 68.67   	-147.51		 91.15   	 -66.12		
-182.19   	 54.63   	 68.08   	 203.46		 90.88   	-116.99		
-185.24   	 50.05   	 68.89   	 508.65		 90.42   	-147.51		
-189.21   	 45.47   	 70.93   	 742.62		 89.83   	-193.29		
-193.48   	 41.20   	 73.90   	 747.71		 89.05   	-213.63		
-197.45   	 37.23   	 76.89   	 518.82		 88.20   	-172.94		
-200.20   	 33.87   	 78.96   	 142.42		 87.51   	-101.73		
-201.72   	 30.21   	 79.53   	-279.75		 87.10   	 -40.69		
-202.64   	 26.55   	 78.41   	-651.07		 86.94   	   0.00		
-204.16   	 23.19   	 75.81   	-915.56		 86.94   	  10.17		
-206.30   	 20.14   	 72.15   	-1017.29		 86.98   	  20.35		
-209.96   	 17.70   	 68.08   	-946.08		 87.06   	  -5.09		
-213.62   	 15.26   	 64.29   	-671.41		 87.04   	 -71.21		
-216.67   	 12.51   	 61.61   	-233.98		 86.75   	-172.94		
-218.81   	  9.77   	 60.67   	 345.88		 86.06   	-254.32		
-220.34   	  7.02   	 62.05   	1037.64		 85.05   	-315.36		
-221.86   	  4.58   	 66.21   	1663.27		 83.78   	-350.97		
-224.00   	  2.44   	 72.86   	2024.41		 82.38   	-315.36		
-225.52   	  0.61   	 80.96   	2156.65		 81.12   	-239.06		
-225.52   	 -0.31   	 89.58   	2044.75		 80.16   	-218.72		
-221.56   	  0.31   	 97.76   	1627.66		 79.29   	-178.03		
-213.32   	  2.44   	104.27   	1052.90		 78.58   	-116.99		
-201.42   	  5.19   	108.48   	 478.13		 78.11   	 -96.64		
-187.99   	  7.63   	110.40(S)	-106.82		 77.72   	-101.73		
-176.39   	  8.24   	109.97   	-656.15		 77.31   	 -61.04		
-169.07   	  7.02   	107.34   	-1012.20		 77.07   	 -20.35		
-166.93   	  5.19   	103.30   	-1119.02		 76.99   	 -25.43		
-168.76   	  3.97   	 98.82   	-981.68		 76.89   	 -61.04		
-171.51   	  5.49   	 94.89   	-686.67		 76.64   	-101.73		
-171.81   	  9.77   	 92.15   	-356.05		 76.24   	-127.16		
-165.71   	 16.48   	 90.72   	 -71.21		 75.73   	-122.07		
-151.98   	 23.80   	 90.44   	  91.56		 75.24   	-106.82		
-133.06   	 29.60   	 90.80   	 122.07		 74.81   	 -96.64		
-116.88   	 31.74   	 91.29   	  25.43		 74.42   	 -86.47		
-112.61   	 29.60   	 91.39   	-147.51		 74.08   	 -71.21		
-122.99   	 25.63   	 90.80   	-350.97		 73.79   	 -61.04		
-143.13   	 23.80   	 89.40   	-534.08		 73.55   	 -50.86		
-160.52   	 28.08   	 87.26   	-666.32		 73.35   	 -40.69		
-165.10   	 38.45   	 84.60   	-727.36		 73.18   	 -35.61		
-158.39   	 51.27   	 81.69   	-722.28		 73.04   	 -30.52		
-150.45   	 59.20   	 78.80   	-661.24		 72.92   	 -25.43		
-151.37   	 57.68   	 76.15   	-559.51		 72.82   	 -30.52		
-165.71   	 47.91   	 73.92   	-437.43		 72.70   	 -35.61		
-188.90   	 35.10   	 72.17   	-325.53		 72.55   	 -35.61		
-214.23   	 22.89   	 70.86   	-213.63		 72.41   	 -35.61		
-238.95   	  8.24   	 70.01   	-137.33		 72.27   	 -30.52		
-264.28   	-13.43   	 69.46   	 -71.21		 72.15   	 -25.43		
-291.75   	-43.33   	 69.18   	 -30.52		 72.04   	 -10.17		
-320.13   	-75.38   	 69.05   	 -15.26		 72.00   	 -10.17		
-345.76   	-99.79   	 68.99   	 -15.26		 71.96   	 -15.26		
-365.60   	-111.08   	 68.93   	 -25.43		 71.90   	 -30.52		
-377.81   	-111.69   	 68.83   	 -55.95		 71.78   	 -45.78		
-383.30   	-109.86   	 68.61   	 -81.38		 71.60   	 -50.86		
-385.13   	-110.78   	 68.28   	-111.90		 71.39   	 -55.95		
-386.35   	-115.05   	 67.83   	-137.33		 71.17   	 -50.86		
-389.40   	-119.32   	 67.28   	-137.33		 70.97   	 -45.78		
-394.59   	-121.46   	 66.73   	-137.33		 70.78   	 -35.61		
-400.39   	-122.07   	 66.18   	-111.90		 70.64   	 -25.43		
-404.36   	-122.68   	 65.74   	 -81.38		 70.54   	 -15.26		
-406.19   	-124.21   	 65.41   	 -50.86		 70.48   	 -20.35		
-406.80   	-126.34   	 65.21   	 -25.43		 70.40   	 -15.26		
-408.33   	-128.48   	 65.11   	 -10.17		 70.34   	 -15.26		
-411.07   	-130.00   	 65.07   	   5.09		 70.27   	 -15.26		
-414.43   	-131.84   	 65.09   	   5.09		 70.21   	 -15.26		
-417.79   	-133.67   	 65.11   	   0.00		 70.15   	 -15.26		
-420.53   	-135.50   	 65.11   	   0.00		 70.09   	 -20.35		
-422.97   	-137.63   	 65.11   	  -5.09		 70.01   	 -20.35		
-425.42   	-139.77   	 65.09   	   0.00		 69.93   	 -30.52		
-428.47   	-142.21   	 65.09   	   0.00		 69.81   	 -30.52		
-432.74   	-145.87   	 65.09   	  10.17		 69.68   	 -30.52		
-437.62   	-152.59   	 65.13   	  25.43		 69.56   	 -40.69		
-441.89   	-164.79   	 65.23   	  30.52		 69.40   	 -40.69		
-440.98   	-183.41   	 65.35   	  40.69		 69.24   	 -40.69		
-426.33   	-207.21   	 65.51   	  45.78		 69.07   	 -45.78		
-389.10   	-229.19   	 65.70   	  40.69		 68.89   	 -45.78		
-324.71   	-241.70   	 65.86   	  40.69		 68.71   	 -40.69		
-234.99   	-234.68   	 66.02   	  35.61		 68.55   	 -30.52		
-128.17   	-202.03   	 66.16   	  25.43		 68.42   	 -30.52		
 57.37   	-84.23   	 66.27   	  20.35		 68.30   	 -25.43		
186.16   	123.29   	 66.35   	  10.17		 68.20   	 -20.35		
125.12   	278.93   	 66.39   	   5.09		 68.12   	 -15.26		
-44.86   	383.00   	 66.41   	   0.00		 68.06   	 -15.26		
-382.69   	378.11   	 66.41   	  -5.09		 68.00   	 -15.26		
-721.74   	261.84   	 66.39   	   0.00		 67.93   	 -15.26		
-1110.53   	 72.02   	 66.39   	  -5.09		 67.87   	 -10.17		
-1524.96   	-175.78   	 66.37   	   0.00		 67.83   	 -15.26		
-1744.69   	-305.18   	 66.37   	  -5.09		 67.77   	 -15.26		
-1784.67(R)	-366.21   	 66.35   	  -5.09		 67.71   	 -25.43		
-1719.97   	-432.74   	 66.33   	 -10.17		 67.61   	 -25.43		
-1453.86   	-508.73   	 66.29   	 -15.26		 67.51   	 -25.43		
-1062.32   	-570.37   	 66.23   	 -15.26		 67.41   	 -30.52		
-786.74   	-595.70   	 66.16   	 -15.26		 67.28   	 -25.43		
-675.66   	-601.81   	 66.10   	 -20.35		 67.18   	 -20.35		
-663.15   	-592.65   	 66.02   	 -25.43		 67.10   	 -25.43		
-751.95   	-642.09   	 65.92   	 -35.61		 67.00   	 -30.52		
-845.03   	-715.64   	 65.78   	 -50.86		 66.88   	 -30.52		
-859.07   	-753.17   	 65.57   	 -61.04		 66.75   	 -35.61		
-844.73   	-738.22   	 65.33   	 -71.21		 66.61   	 -35.61		
-848.39   	-714.42   	 65.05   	 -71.21		 66.47   	 -35.61		
-872.50   	-720.21   	 64.76   	 -61.04		 66.33   	 -25.43		
-879.82   	-717.16   	 64.52   	 -40.69		 66.23   	 -30.52		
-869.45   	-706.48   	 64.35   	 -25.43		 66.10   	 -25.43		
-845.03   	-671.69   	 64.25(D)	  10.17		 66.00   	 -30.52		
-814.51   	-609.13   	 64.29   	  45.78		 65.88   	 -30.52		
-773.32   	-531.01   	 64.48   	  86.47		 65.76   	 -35.61		
-721.44   	-467.22   	 64.82   	 137.33		 65.62   	 -35.61		
-681.76   	-410.77   	 65.37   	 208.54		 65.47   	 -30.52		
-643.01   	-356.45   	 66.21   	 274.67		 65.35   	 -35.61		
-610.05   	-329.28   	 67.30   	 350.97		 65.21   	 -30.52		
-598.75   	-318.60   	 68.71   	 417.09		 65.09   	 -35.61		
-592.35   	-307.62   	 70.38   	 483.21		 64.94   	 -40.69		
-586.24   	-301.51   	 72.31   	 534.08		 64.78   	 -40.69		
-581.97   	-296.94   	 74.45   	 579.86		 64.62   	 -40.69		
-578.00   	-294.80   	 76.76   	 610.37		 64.46   	 -40.69		
-579.22   	-297.24   	 79.21   	 630.72		 64.29   	 -35.61		
-579.83   	-296.63   	 81.73   	 635.81		 64.15   	 -30.52		
-578.31   	-294.80   	 84.27   	 620.55		 64.03   	 -30.52		
-578.61   	-295.41   	 86.75   	 595.11		 63.91   	 -25.43		
-576.78   	-297.55   	 89.13   	 559.51		 63.80   	 -20.35		
-574.04   	-297.85   	 91.37   	 508.65		 63.72   	 -15.26		
-578.00   	-300.90   	 93.41   	 452.69		 63.66   	 -15.26		
-577.70   	-303.96   	 95.22   	 386.57		 63.60   	 -15.26		
-576.17   	-304.87   	 96.76   	 330.62		 63.54   	 -10.17		
-577.09   	-309.45   	 98.09   	 274.67		 63.50   	  -5.09		
-574.95   	-311.58   	 99.19   	 228.89		 63.48   	  -5.09		
-575.26   	-313.11   	100.10   	 198.37		 63.46   	  15.26		
-576.78   	-316.16   	100.89   	 167.85		 63.52   	  35.61		
-575.56   	-317.08   	101.57   	 132.25		 63.66   	  76.30		
-575.56   	-320.74   	102.10   	  91.56		 63.97   	 132.25		
-578.00   	-325.93   	102.46   	  30.52		 64.50   	 233.98		
-576.48   	-328.06   	102.58   	 -40.69		 65.43   	 366.22		
-577.70   	-332.34   	102.42   	-122.07		 66.90   	 528.99		
-578.61   	-338.13   	101.93   	-193.29		 69.01   	 691.76		
-577.09   	-341.19   	101.16   	-259.41		 71.78   	 813.83		
-577.39   	-345.15   	100.12   	-279.75		 75.04   	 864.70		
-578.31   	-353.39   	 99.00   	-284.84		 78.49   	 839.26		
-578.00   	-357.36   	 97.86   	-264.50		 81.85   	 757.88		
-578.00   	-362.24   	 96.81   	-233.98		 84.88   	 651.07		
-578.00   	-370.79   	 95.87   	-208.54		 87.49   	 554.42		
-576.78   	-376.89   	 95.04   	-198.37		 89.70   	 483.21		
-575.26   	-383.61   	 94.24   	-188.20		 91.64   	 442.52		
-572.20   	-392.15   	 93.49   	-198.37		 93.41   	 422.18		
-567.93   	-398.56   	 92.70   	-203.46		 95.10   	 406.92		
-563.96   	-405.58   	 91.88   	-218.72		 96.72   	 396.74		
-560.61   	-414.12   	 91.01   	-228.89		 98.31   	 381.48		
-558.47   	-422.06   	 90.09   	-233.98		 99.84   	 361.14		
-554.81   	-429.69   	 89.16   	-239.06		101.28   	 340.79		
-549.93   	-436.71   	 88.20   	-233.98		102.64   	 315.36		
-542.60   	-442.81   	 87.26   	-223.80		103.91   	 284.84		
-535.58   	-448.91   	 86.37   	-208.54		105.05   	 254.32		
-530.40   	-452.88   	 85.53   	-193.29		106.06   	 223.80		
-521.85   	-455.93   	 84.76   	-162.77		106.96   	 183.11		
-513.61   	-457.76   	 84.11   	-127.16		107.69   	 142.42		
-504.15   	-458.37   	 83.60   	 -86.47		108.26   	 111.90		
-491.33   	-455.93   	 83.26   	 -45.78		108.71   	  76.30		
-478.82   	-451.05   	 83.07   	 -10.17		109.01   	  50.86		
-468.44   	-443.73   	 83.03   	  10.17		109.22   	  25.43		
-457.15   	-431.52   	 83.07   	  30.52		109.32   	  10.17		
-448.30   	-420.84   	 83.19   	  35.61		109.36   	  -5.09		
-440.98   	-406.49   	 83.34   	  35.61		109.34   	 -20.35		
-434.27   	-389.40   	 83.48   	  35.61		109.26   	 -35.61		
-430.91   	-370.18   	 83.62   	  40.69		109.11   	 -50.86		
-428.77   	-345.76   	 83.78   	  45.78		108.91   	 -76.30		
-431.82   	-322.88   	 83.97   	  50.86		108.61   	-101.73		
-437.01   	-299.99   	 84.17   	  55.95		108.20   	-127.16		
-441.89   	-277.10   	 84.39   	  50.86		107.69   	-152.59		
-451.97   	-257.57   	 84.60   	  45.78		107.08   	-167.85		
-460.21   	-235.90   	 84.78   	  45.78		106.41   	-188.20		
-472.11   	-216.37   	 84.96   	  35.61		105.66   	-198.37		
-484.62   	-199.89   	 85.11   	  40.69		104.86   	-203.46		
-496.83   	-183.72   	 85.27   	  50.86		104.05   	-208.54		
-508.12   	-169.98   	 85.47   	  55.95		103.21   	-213.63		
-519.10   	-159.00   	 85.70   	  61.04		102.36   	-218.72		
-528.87   	-147.09   	 85.94   	  66.12		101.48   	-223.80		
-537.72   	-138.55   	 86.21   	  55.95		100.59   	-228.89		
-546.88   	-131.23   	 86.43   	  40.69		 99.67   	-228.89		
-552.67   	-122.99   	 86.59   	  15.26		 98.76   	-228.89		
-557.56   	-117.19   	 86.65(S)	 -25.43		 97.84   	-223.80		
-561.22   	-111.39   	 86.55   	 -76.30		 96.95   	-223.80		
-565.19   	-105.90   	 86.25   	-122.07		 96.05   	-223.80		
-569.76   	-102.54   	 85.76   	-172.94		 95.16   	-218.72		
-572.20   	-99.18   	 85.07   	-218.72		 94.28   	-213.63		
-574.95   	-97.66   	 84.19   	-249.24		 93.43   	-203.46		
-577.39   	-95.52   	 83.19   	-264.50		 92.61   	-193.29		
-579.83   	-94.91   	 82.14   	-264.50		 91.84   	-188.20		
-582.89   	-93.08   	 81.08   	-249.24		 91.09   	-172.94		
-586.85   	-92.47   	 80.08   	-203.46		 90.40   	-157.68		
-590.52   	-92.77   	 79.27   	-147.51		 89.77   	-147.51		
-590.82   	-90.64   	 78.68   	 -81.38		 89.18   	-132.25		
-593.87   	-92.77   	 78.35   	 -10.17		 88.65   	-122.07		
-595.40   	-91.86   	 78.31   	  55.95		 88.16   	-111.90		
-597.23   	-91.55   	 78.53   	 101.73		 87.71   	-106.82		
-600.59   	-93.08   	 78.94   	 137.33		 87.28   	-101.73		
-601.81   	-90.94   	 79.49   	 157.68		 86.88   	 -96.64		
-604.55   	-91.55   	 80.12   	 152.59		 86.49   	-101.73		
-607.91   	-93.69   	 80.73   	 137.33		 86.08   	-106.82		
-610.35   	-93.38   	 81.28   	 111.90		 85.66   	-106.82		
-613.10   	-93.69   	 81.73   	  81.38		 85.23   	-116.99		
-615.84   	-94.91   	 82.05   	  45.78		 84.76   	-122.07		
-616.46   	-93.99   	 82.24   	  15.26		 84.27   	-127.16		
-618.29   	-92.47   	 82.30   	 -15.26		 83.76   	-137.33		
-621.64   	-93.38   	 82.24   	 -40.69		 83.21   	-137.33		
-623.47   	-92.47   	 82.07   	 -55.95		 82.66   	-147.51		
-626.83   	-90.33   	 81.85   	 -71.21		 82.07   	-147.51		
-629.88   	-90.33   	 81.57   	 -71.21		 81.48   	-157.68		
-632.02   	-89.72   	 81.28   	 -76.30		 80.85   	-157.68		
-633.54   	-89.11   	 80.98   	 -76.30		 80.22   	-157.68		
-634.77   	-87.59   	 80.67   	 -81.38		 79.59   	-152.59		
-635.99   	-85.45   	 80.35   	 -86.47		 78.98   	-147.51		
-637.82   	-83.01   	 80.00   	-101.73		 78.39   	-132.25		
-640.87   	-81.18   	 79.59   	-116.99		 77.86   	-116.99		
-641.78   	-79.96   	 79.12   	-127.16		 77.40   	 -96.64		
-643.31   	-78.74   	 78.62   	-142.42		 77.01   	 -81.38		
-639.95   	-76.29   	 78.05   	-137.33		 76.68   	 -66.12		
-637.82   	-73.55   	 77.50   	-132.25		 76.42   	 -61.04		
-630.19   	-67.14   	 76.97   	-116.99		 76.17   	 -50.86		
-617.07   	-59.51   	 76.50   	 -96.64		 75.97   	 -45.78		
-606.38   	-53.41   	 76.11   	 -76.30		 75.79   	 -55.95		
-590.82   	-47.91   	 75.81   	 -50.86		 75.56   	 -61.04		
-579.22   	-44.56   	 75.60   	 -25.43		 75.32   	 -61.04		
-572.51   	-42.42   	 75.50   	 -15.26		 75.08   	 -50.86		
-566.71   	-39.67   	 75.44   	  10.17		 74.87   	 -45.78		
-562.44   	-33.87   	 75.48   	  20.35		 74.69   	 -35.61		
-564.27   	-26.25   	 75.56   	  35.61		 74.55   	 -40.69		
-563.35   	-17.09   	 75.71   	  35.61		 74.38   	 -35.61		
-552.67   	 -5.49   	 75.85   	  35.61		 74.24   	 -45.78		
-536.19   	  4.88   	 75.99   	  25.43		 74.06   	 -40.69		
-509.95   	 12.21   	 76.09   	  20.35		 73.90   	 -40.69		
-487.67   	 18.62   	 76.17   	   0.00		 73.73   	 -45.78		
-492.86   	 18.92   	 76.17   	 -20.35		 73.55   	 -40.69		
-513.92   	 17.40   	 76.09   	 -45.78		 73.39   	 -45.78		
-527.34   	 29.91   	 75.91   	 -66.12		 73.20   	 -50.86		
-540.77   	 43.95   	 75.65   	 -86.47		 73.00   	 -45.78		
-523.38   	 63.78   	 75.30   	-101.73		 72.82   	 -40.69		
-505.07   	 87.28   	 74.89   	-111.90		 72.65   	 -30.52		
-513.61   	 89.42   	 74.45   	-122.07		 72.53   	 -25.43		
-519.71   	 81.48   	 73.96   	-116.99		 72.43   	 -25.43		
-539.86   	 71.72   	 73.49   	-116.99		 72.33   	 -25.43		
-558.47   	 70.80   	 73.02   	-116.99		 72.23   	 -25.43		
-567.02   	 70.50   	 72.55   	-116.99		 72.13   	 -25.43		
-591.13   	 57.98   	 72.09   	-122.07		 72.02   	 -25.43		
-622.56   	 30.82   	 71.60   	-122.07		 71.92   	 -30.52		
-654.91   	 -8.24   	 71.11   	-127.16		 71.80   	 -25.43		
-682.07   	-38.45   	 70.60   	-127.16		 71.70   	 -25.43		
-702.82   	-47.00   	 70.09   	-111.90		 71.60   	 -20.35		
-718.08   	-44.86   	 69.64   	 -96.64		 71.52   	 -20.35		
-723.27   	-43.95   	 69.26   	 -71.21		 71.43   	 -15.26		
-727.54   	-50.05   	 68.97   	 -35.61		 71.37   	 -10.17		
-728.76   	-54.93   	 68.83   	   5.09		 71.33   	 -10.17		
-728.45   	-52.80   	 68.85   	  35.61		 71.29   	 -15.26		
-732.12   	-47.61   	 68.99   	  76.30		 71.23   	 -10.17		
-737.00   	-43.95   	 69.30   	  96.64		 71.19   	 -15.26		
-739.44   	-45.47   	 69.68   	 106.82		 71.13   	 -20.35		
-741.58   	-47.30   	 70.11   	  96.64		 71.05   	 -20.35		
-742.80   	-45.78   	 70.50   	  71.21		 70.97   	 -20.35		
-744.63   	-44.25   	 70.78   	  45.78		 70.88   	 -20.35		
-746.15   	-39.98   	 70.97   	  10.17		 70.80   	 -20.35		
-747.99   	-38.45   	 71.01   	 -20.35		 70.72   	 -15.26		
-752.56   	-41.50   	 70.93   	 -45.78		 70.66   	 -15.26		
