  I     	  II     	  LVp     	  LVp'		
 -4.88   	103.76   	153.24   	 127.16		
 -1.83   	108.95   	153.75   	 111.90		
  0.00   	112.00   	154.20   	  91.56		
  0.92   	113.53   	154.57   	  81.38		
  1.53   	114.75   	154.89   	  61.04		
  2.44   	115.36   	155.14   	  45.78		
  4.27   	114.75   	155.32   	  30.52		
  6.41   	112.30   	155.44   	   5.09		
  7.93   	108.34   	155.46(S)	 -10.17		
  8.54   	104.68   	155.42   	 -35.61		
  7.93   	101.62   	155.28   	 -61.04		
  7.02   	 99.49   	155.03   	 -76.30		
  6.71   	 97.66   	154.73   	-106.82		
  7.02   	 94.60   	154.30   	-132.25		
  7.93   	 90.94   	153.77   	-152.59		
  8.24   	 86.67   	153.16   	-178.03		
  7.63   	 82.70   	152.45   	-208.54		
  6.41   	 79.65   	151.62   	-228.89		
  5.49   	 77.82   	150.70   	-249.24		
  4.58   	 77.51   	149.70   	-284.84		
  3.36   	 77.82   	148.57   	-305.19		
  2.14   	 77.82   	147.34   	-345.88		
  1.22   	 76.90   	145.96   	-391.66		
  1.22   	 75.07   	144.39   	-432.35		
  2.14   	 72.02   	142.66   	-488.30		
  3.05   	 68.36   	140.71   	-539.16		
  3.05   	 65.00   	138.55   	-590.03		
  1.83   	 62.87   	136.19   	-645.98		
  0.61   	 62.26   	133.61   	-686.67		
  0.00   	 63.78   	130.86   	-727.36		
  0.92   	 66.22   	127.95   	-762.97		
  1.83   	 68.05   	124.90   	-798.57		
  2.44   	 67.75   	121.71   	-834.18		
  1.53   	 64.39   	118.37   	-854.52		
  0.31   	 59.51   	114.95   	-885.04		
  0.00   	 56.15   	111.41   	-910.47		
  0.31   	 55.85   	107.77   	-925.73		
  1.53   	 57.98   	104.07   	-946.08		
  1.83   	 60.42   	100.28   	-956.25		
  0.61   	 60.12   	 96.46   	-971.51		
 -1.53   	 57.07   	 92.57   	-966.43		
 -3.66   	 53.41   	 88.71   	-971.51		
 -4.58   	 50.96   	 84.82   	-961.34		
 -4.27   	 51.27   	 80.98   	-951.17		
 -3.36   	 52.49   	 77.17   	-935.91		
 -2.75   	 52.80   	 73.43   	-915.56		
 -3.36   	 52.49   	 69.77   	-895.22		
 -4.58   	 52.19   	 66.18   	-869.78		
 -6.41   	 53.41   	 62.71   	-839.26		
 -8.24   	 56.15   	 59.35   	-818.92		
 -9.16   	 58.90   	 56.07   	-788.40		
 -9.77   	 60.12   	 52.92   	-762.97		
 -9.77   	 58.90   	 49.87   	-737.54		
 -9.77   	 55.24   	 46.92   	-707.02		
-10.38   	 51.27   	 44.09   	-681.58		
-10.99   	 49.44   	 41.36   	-651.07		
-11.29   	 50.66   	 38.76   	-625.63		
-11.29   	 55.24   	 36.26   	-595.11		
-10.68   	 60.42   	 33.88   	-564.60		
-10.99   	 63.48   	 31.62   	-528.99		
-12.51   	 63.78   	 29.50   	-498.47		
-14.34   	 61.95   	 27.51   	-462.87		
-15.87   	 60.73   	 25.66   	-422.18		
-16.48   	 61.04   	 23.97   	-386.57		
-15.26   	 61.95   	 22.42   	-340.79		
-13.43   	 61.04   	 21.06   	-305.19		
-11.60   	 57.37   	 19.84   	-264.50		
-10.99   	 52.19   	 18.78   	-228.89		
-11.60   	 48.22   	 17.86   	-188.20		
-12.82   	 48.22   	 17.11   	-162.77		
-13.12   	 51.88   	 16.46   	-127.16		
-12.51   	 56.46   	 15.95   	 -96.64		
-10.99   	 57.98   	 15.56   	 -81.38		
 -9.46   	 55.54   	 15.24   	 -55.95		
 -8.54   	 50.35   	 15.02   	 -40.69		
 -8.24   	 45.47   	 14.85   	 -25.43		
 -8.54   	 43.95   	 14.75   	 -20.35		
 -8.24   	 46.39   	 14.67   	  -5.09		
 -7.02   	 52.19   	 14.65   	  -5.09		
 -4.58   	 59.81   	 14.63(D)	   0.00		
 -1.53   	 68.97   	 14.63   	   5.09		
  2.14   	 81.18   	 14.65   	  10.17		
  6.10   	 97.66   	 14.69   	   5.09		
  9.46   	119.63   	 14.71   	   5.09		
 12.51   	145.57   	 14.73   	  10.17		
 14.95   	171.51   	 14.77   	   5.09		
 17.40   	193.48   	 14.79   	  10.17		
 19.23   	208.13   	 14.83   	   5.09		
 19.53   	215.76   	 14.85   	  10.17		
 17.70   	218.51   	 14.89   	  10.17		
 14.04   	217.90   	 14.93   	   5.09		
 10.68   	214.23   	 14.95   	  10.17		
  9.46   	205.99   	 14.99   	   5.09		
 11.29   	195.01   	 15.02   	  10.17		
 16.78   	184.02   	 15.06   	   5.09		
 24.41   	176.39   	 15.08   	   5.09		
 32.04   	172.42   	 15.10   	  10.17		
 38.15   	168.76   	 15.14   	   5.09		
 41.20   	159.91   	 15.16   	   5.09		
 42.72   	144.65   	 15.18   	   5.09		
 44.25   	125.43   	 15.20   	   5.09		
 48.52   	107.12   	 15.22   	   0.00		
 55.85   	 92.77   	 15.22   	   5.09		
 63.78   	 82.70   	 15.24   	   5.09		
 66.83   	 74.16   	 15.26   	   5.09		
 60.73   	 65.00   	 15.28   	  10.17		
 43.95   	 55.54   	 15.32   	   5.09		
 20.45   	 46.39   	 15.34   	  10.17		
 -3.05   	 37.23   	 15.38   	  10.17		
-20.14   	 26.25   	 15.42   	  15.26		
-27.47   	 10.07   	 15.48   	  10.17		
-26.86   	-10.38   	 15.52   	  20.35		
-22.28   	-30.52   	 15.61   	  15.26		
-18.62   	-44.25   	 15.67   	  20.35		
-18.31   	-47.91   	 15.75   	  25.43		
-21.06   	-43.95   	 15.85   	  25.43		
-24.11   	-37.54   	 15.95   	  35.61		
-25.63   	-33.87   	 16.09   	  35.61		
-25.02   	-34.18   	 16.24   	  35.61		
-22.89   	-37.23   	 16.38   	  50.86		
-20.75   	-39.67   	 16.58   	  50.86		
-18.92   	-39.06   	 16.79   	  55.95		
-18.31   	-35.10   	 17.01   	  66.12		
-18.31   	-29.60   	 17.27   	  71.21		
-18.92   	-24.41   	 17.56   	  81.38		
-19.23   	-22.58   	 17.88   	  91.56		
-19.53   	-23.80   	 18.25   	  96.64		
-19.84   	-25.94   	 18.64   	 106.82		
-21.06   	-25.63   	 19.06   	 116.99		
-24.41   	-21.06   	 19.53   	 122.07		
-30.52   	-13.73   	 20.02   	 127.16		
-37.23   	 -7.02   	 20.53   	 127.16		
-39.98   	  0.00   	 21.04   	 132.25		
-33.57   	 12.82   	 21.57   	 127.16		
-12.82   	 40.89   	 22.08   	 127.16		
 25.33   	 96.13   	 22.58   	 122.07		
 76.60   	187.68   	 23.07   	 111.90		
132.14   	319.21   	 23.52   	 101.73		
180.66   	477.29   	 23.93   	 178.03		
236.21   	690.61(R)	 24.64(E)	  76.30		
244.45   	638.43   	 24.94   	  61.04		
241.70   	461.43   	 25.19   	  55.95		
227.66   	212.10   	 25.41   	  50.86		
202.03   	-30.52   	 25.62   	  40.69		
167.85   	-208.13   	 25.78   	  35.61		
131.23   	-304.87   	 25.92   	  40.69		
 94.91   	-334.17   	 26.08   	  35.61		
 59.81   	-314.33   	 26.23   	  40.69		
 26.25   	-256.96   	 26.39   	  45.78		
 -3.97   	-178.22   	 26.57   	  55.95		
-26.55   	-104.37   	 26.80   	  66.12		
-39.37   	-61.65   	 27.06   	  86.47		
-43.95   	-58.90   	 27.41   	  96.64		
-43.95   	-81.79   	 27.79   	 127.16		
-43.33   	-104.98   	 28.30   	 147.51		
-43.03   	-112.61   	 28.89   	 188.20		
-43.03   	-106.20   	 29.64   	 218.72		
-43.03   	-96.13   	 30.52   	 269.58		
-42.72   	-89.72   	 31.60   	 320.45		
-41.81   	-88.20   	 32.88   	 381.48		
-40.28   	-89.42   	 34.40   	 457.78		
-38.76   	-91.86   	 36.24   	 534.08		
-37.54   	-94.60   	 38.37   	 620.55		
-37.54   	-98.88   	 40.85   	 712.10		
-37.84   	-104.98   	 43.70   	 798.57		
-37.54   	-112.00   	 46.90   	 890.13		
-35.71   	-117.80   	 50.46   	 966.43		
-32.96   	-120.54   	 54.32   	1032.55		
-30.21   	-121.15   	 58.45   	1078.33		
-28.08   	-120.54   	 62.77   	1103.76		
-27.77   	-121.77   	 67.18   	1108.85		
-28.69   	-125.43   	 71.62   	1098.67		
-30.21   	-131.23   	 76.01   	1068.15		
-31.74   	-136.41   	 80.28   	1022.38		
-32.65   	-140.08   	 84.37   	 976.60		
-33.57   	-140.99   	 88.28   	 925.73		
-34.18   	-139.77   	 91.98   	 864.70		
-34.48   	-137.63   	 95.44   	 813.83		
-34.79   	-134.89   	 98.70   	 762.97		
-35.40   	-132.14   	101.75   	 717.19		
-36.62   	-130.62   	104.62   	 671.41		
-38.15   	-130.00   	107.30   	 625.63		
-40.28   	-130.62   	109.81   	 595.11		
-42.11   	-130.92   	112.19   	 559.51		
-43.33   	-130.00   	114.42   	 528.99		
-43.64   	-128.17   	116.54   	 498.47		
-43.64   	-125.73   	118.53   	 473.04		
-43.95   	-124.21   	120.43   	 452.69		
-44.86   	-123.29   	122.24   	 432.35		
-45.78   	-122.07   	123.97   	 417.09		
-46.08   	-119.63   	125.64   	 396.74		
-45.78   	-115.05   	127.22   	 386.57		
-46.08   	-109.25   	128.77   	 371.31		
-46.69   	-102.54   	130.25   	 356.05		
-47.91   	-96.13   	131.68   	 350.97		
-49.13   	-90.33   	133.08   	 335.71		
-49.44   	-84.23   	134.42   	 325.53		
-48.83   	-77.21   	135.73   	 310.27		
-47.61   	-68.05   	136.97   	 305.19		
-46.39   	-56.46   	138.19   	 289.93		
-45.47   	-43.33   	139.35   	 279.75		
-44.56   	-30.21   	140.47   	 269.58		
-43.03   	-18.31   	141.55   	 259.41		
-40.28   	 -7.32   	142.58   	 244.15		
-36.62   	  3.05   	143.56   	 239.06		
-32.65   	 14.04   	144.52   	 223.80		
-28.99   	 25.63   	145.41   	 213.63		
-26.55   	 37.84   	146.27   	 208.54		
-24.11   	 50.66   	147.10   	 193.29		
-21.06   	 64.09   	147.87   	 183.11		
-16.78   	 77.21   	148.61   	 178.03		
-12.21   	 88.81   	149.32   	 162.77		
 -8.24   	 97.96   	149.97   	 147.51		
 -5.80   	104.37   	150.56   	 142.42		
 -4.58   	108.03   	151.13   	 122.07		
 -3.36   	109.86   	151.62   	 116.99		
 -1.83   	109.86   	152.08   	  96.64		
  0.31   	108.64   	152.47   	  76.30		
  2.44   	106.81   	152.78   	  66.12		
  3.66   	105.59   	153.04   	  45.78		
  3.97   	104.68   	153.22   	  25.43		
  3.05   	103.76   	153.33(S)	   0.00		
  1.83   	101.62   	153.33   	 -15.26		
  0.92   	 98.57   	153.26   	 -40.69		
  0.61   	 95.52   	153.10   	 -66.12		
  0.61   	 93.08   	152.84   	 -91.56		
  0.31   	 90.64   	152.47   	-111.90		
 -0.31   	 88.50   	152.02   	-142.42		
 -0.31   	 85.75   	151.45   	-167.85		
  0.00   	 82.70   	150.78   	-188.20		
  0.92   	 79.35   	150.03   	-218.72		
  2.14   	 76.90   	149.16   	-233.98		
  3.05   	 75.38   	148.22   	-259.41		
  3.66   	 74.16   	147.18   	-289.93		
  3.66   	 72.94   	146.02   	-325.53		
  3.66   	 70.80   	144.72   	-361.14		
  3.36   	 68.05   	143.28   	-417.09		
  2.75   	 64.70   	141.61   	-467.95		
  1.53   	 61.04   	139.73   	-528.99		
  0.31   	 57.68   	137.62   	-584.94		
 -0.31   	 54.93   	135.28   	-630.72		
  0.00   	 52.80   	132.76   	-681.58		
  1.22   	 51.57   	130.03   	-722.28		
  2.75   	 51.27   	127.14   	-752.79		
  3.66   	 50.66   	124.13   	-788.40		
  3.36   	 50.05   	120.98   	-813.83		
  2.44   	 48.83   	117.72   	-834.18		
  0.92   	 47.00   	114.38   	-864.70		
  0.00   	 44.56   	110.93   	-879.96		
 -0.31   	 41.50   	107.41   	-900.30		
  0.00   	 38.45   	103.80   	-920.65		
 -0.31   	 35.10   	100.12   	-935.91		
 -0.92   	 32.04   	 96.38   	-940.99		
 -2.44   	 28.99   	 92.61   	-956.25		
 -3.66   	 25.94   	 88.79   	-951.17		
 -4.27   	 23.19   	 84.98   	-956.25		
 -4.58   	 20.45   	 81.16   	-940.99		
 -4.58   	 18.31   	 77.40   	-935.91		
 -4.88   	 16.17   	 73.65   	-920.65		
 -5.80   	 14.34   	 69.97   	-900.30		
 -6.41   	 14.04   	 66.37   	-879.96		
 -6.71   	 15.56   	 62.85   	-849.44		
 -7.02   	 17.70   	 59.45   	-829.09		
 -7.02   	 19.53   	 56.13   	-793.49		
 -7.63   	 19.53   	 52.96   	-768.05		
 -8.54   	 17.70   	 49.89   	-737.54		
 -9.46   	 15.56   	 46.94   	-696.84		
-10.07   	 15.26   	 44.15   	-666.32		
-10.38   	 17.09   	 41.49   	-635.81		
-10.38   	 20.14   	 38.94   	-595.11		
-10.38   	 22.58   	 36.56   	-559.51		
-10.38   	 23.80   	 34.32   	-523.90		
-10.38   	 24.11   	 32.23   	-483.21		
-10.38   	 24.41   	 30.29   	-442.52		
-10.07   	 25.63   	 28.52   	-406.92		
-10.07   	 27.16   	 26.90   	-366.22		
-10.68   	 28.38   	 25.43   	-320.45		
-11.29   	 28.99   	 24.15   	-289.93		
-12.21   	 29.30   	 22.99   	-249.24		
-12.51   	 29.30   	 21.99   	-213.63		
-12.21   	 29.30   	 21.14   	-183.11		
-11.29   	 29.30   	 20.41   	-152.59		
-10.68   	 29.91   	 19.80   	-132.25		
-10.07   	 30.82   	 19.27   	-101.73		
-10.68   	 31.74   	 18.86   	 -86.47		
-11.60   	 32.04   	 18.51   	 -71.21		
-12.82   	 31.43   	 18.23   	 -50.86		
-13.12   	 30.21   	 18.03   	 -45.78		
-12.82   	 28.69   	 17.84   	 -30.52		
-11.29   	 27.77   	 17.72   	 -20.35		
 -9.77   	 27.47   	 17.64   	 -20.35		
 -8.24   	 28.99   	 17.56   	 -10.17		
 -6.41   	 33.26   	 17.52   	  -5.09		
 -3.66   	 42.11   	 17.50   	  -5.09		
 -0.31   	 56.15   	 17.48(D)	   0.00		
  3.97   	 74.46   	 17.48   	   0.00		
  7.63   	 96.74   	 17.48   	  10.17		
 10.38   	121.46   	 17.52   	   5.09		
 12.21   	144.35   	 17.54   	  15.26		
 13.43   	162.05   	 17.60   	  10.17		
 14.65   	172.12   	 17.64   	  20.35		
 15.56   	175.78   	 17.72   	  20.35		
 15.26   	176.70   	 17.80   	  25.43		
 13.43   	176.70   	 17.90   	  25.43		
 10.68   	175.17   	 18.01   	  25.43		
  8.54   	169.07   	 18.11   	  30.52		
  9.77   	158.08   	 18.23   	  30.52		
 14.65   	144.65   	 18.35   	  25.43		
 22.58   	132.75   	 18.45   	  30.52		
 31.13   	122.99   	 18.58   	  30.52		
 37.84   	112.61   	 18.70   	  25.43		
 41.20   	 97.05   	 18.80   	  30.52		
 43.03   	 77.21   	 18.92   	  30.52		
 44.56   	 56.76   	 19.04   	  35.61		
 48.52   	 41.20   	 19.19   	  40.69		
 54.93   	 31.74   	 19.35   	  45.78		
 61.34   	 25.63   	 19.53   	  50.86		
 63.48   	 16.78   	 19.74   	  55.95		
 57.37   	  4.27   	 19.96   	  66.12		
 42.42   	 -9.46   	 20.22   	  71.21		
 21.06   	-20.75   	 20.51   	  81.38		
  0.00   	-28.69   	 20.83   	  81.38		
-16.17   	-37.23   	 21.16   	  86.47		
-24.41   	-50.05   	 21.51   	  91.56		
-26.25   	-67.75   	 21.87   	  91.56		
-25.02   	-85.75   	 22.24   	  96.64		
-23.80   	-97.66   	 22.62   	 101.73		
-23.80   	-100.71   	 23.03   	 101.73		
-24.72   	-97.05   	 23.44   	 106.82		
-25.33   	-91.55   	 23.87   	 101.73		
-25.02   	-88.20   	 24.27   	 101.73		
-24.11   	-88.50   	 24.68   	  86.47		
-23.50   	-90.33   	 25.03   	  71.21		
-22.89   	-91.25   	 25.31   	  55.95		
-22.58   	-90.33   	 25.53   	  25.43		
-21.97   	-87.59   	 25.64   	  -5.09		
-21.36   	-85.45   	 25.62   	 -25.43		
-20.75   	-84.53   	 25.51   	 -50.86		
-20.45   	-85.45   	 25.31   	 -66.12		
-21.06   	-85.75   	 25.05   	 -76.30		
-22.58   	-83.62   	 24.74   	 -71.21		
-25.02   	-77.51   	 24.46   	 -61.04		
-29.30   	-68.36   	 24.21   	 -45.78		
-35.40   	-59.51   	 24.03   	 -15.26		
-41.50   	-53.71   	 23.97   	  15.26		
-43.95   	-48.22   	 24.03(E)	  45.78		
-37.54   	-35.40   	 24.21   	  71.21		
-17.09   	 -3.36   	 24.50   	 101.73		
 20.45   	 56.76   	 24.90   	 122.07		
 70.80   	152.28   	 25.39   	 132.25		
124.51   	282.90   	 25.92   	 142.42		
170.59   	433.96   	 26.49   	 264.50		
221.25   	622.86(R)	 27.55   	 122.07		
229.49   	563.66   	 28.04   	 101.73		
229.19   	389.71   	 28.44   	  86.47		
218.81   	153.20   	 28.79   	  76.30		
195.62   	-72.63   	 29.09   	  66.12		
162.05   	-235.60   	 29.36   	  55.95		
124.21   	-324.40   	 29.58   	  61.04		
 86.06   	-352.17   	 29.83   	  61.04		
 49.44   	-334.17   	 30.07   	  71.21		
 15.26   	-280.46   	 30.36   	  76.30		
-14.65   	-206.30   	 30.66   	  91.56		
-36.32   	-138.55   	 31.03   	 101.73		
-47.91   	-102.84   	 31.43   	 116.99		
-50.66   	-104.98   	 31.90   	 122.07		
-48.22   	-129.39   	 32.39   	 127.16		
-44.86   	-151.67   	 32.90   	 142.42		
-43.03   	-159.00   	 33.47   	 147.51		
-42.72   	-154.42   	 34.06   	 172.94		
-43.64   	-147.09   	 34.75   	 203.46		
-44.56   	-143.43   	 35.56   	 249.24		
-44.86   	-144.04   	 36.56   	 310.27		
-44.86   	-146.18   	 37.80   	 396.74		
-44.25   	-148.32   	 39.39   	 493.39		
-43.64   	-149.23   	 41.36   	 600.20		
-43.33   	-149.84   	 43.76   	 717.19		
-43.33   	-150.45   	 46.63   	 834.18		
-43.33   	-150.76   	 49.97   	 946.08		
-43.33   	-150.15   	 53.75   	1052.90		
-43.33   	-148.62   	 57.97   	1139.36		
-43.33   	-146.48   	 62.52   	1205.49		
-43.64   	-144.96   	 67.34   	1236.01		
-44.25   	-144.65   	 72.29   	1241.09		
-45.78   	-145.26   	 77.25   	1220.75		
-47.30   	-145.87   	 82.14   	1164.80		
-48.22   	-145.87   	 86.80   	1088.50		
-47.91   	-145.26   	 91.15   	1007.12		
-46.69   	-144.65   	 95.18   	 910.47		
-44.86   	-144.04   	 98.82   	 813.83		
-43.33   	-144.04   	102.07   	 722.28		
-42.42   	-144.65   	104.96   	 645.98		
-42.42   	-145.87   	107.55   	 579.86		
-42.42   	-147.40   	109.87   	 528.99		
-42.11   	-148.93   	111.98   	 498.47		
-41.20   	-150.15   	113.98   	 478.13		
-39.98   	-151.06   	115.89   	 473.04		
-39.06   	-151.37   	117.78   	 473.04		
-38.76   	-151.06   	119.67   	 488.30		
-39.06   	-150.76   	121.63   	 488.30		
-39.37   	-150.15   	123.58   	 498.47		
-39.67   	-149.23   	125.57   	 493.39		
-39.37   	-148.01   	127.55   	 478.13		
-39.37   	-146.48   	129.46   	 462.87		
-39.98   	-144.04   	131.31   	 432.35		
-40.89   	-140.99   	133.04   	 406.92		
-42.11   	-137.63   	134.67   	 376.40		
-42.72   	-133.67   	136.17   	 350.97		
-42.72   	-128.48   	137.58   	 320.45		
-42.42   	-121.77   	138.86   	 310.27		
-42.42   	-113.22   	140.10   	 300.10		
-41.81   	-103.76   	141.30   	 289.93		
-41.20   	-94.30   	142.46   	 295.01		
-39.67   	-85.14   	143.64   	 295.01		
-38.15   	-75.68   	144.82   	 289.93		
-36.62   	-65.61   	145.98   	 284.84		
-35.10   	-53.71   	147.12   	 274.67		
-33.57   	-40.89   	148.22   	 259.41		
-31.13   	-28.08   	149.26   	 239.06		
-28.38   	-16.17   	150.21   	 218.72		
-25.63   	 -4.88   	151.09   	 198.37		
-22.89   	  6.10   	151.88   	 172.94		
-19.53   	 17.40   	152.57   	 147.51		
-15.87   	 29.30   	153.16   	 132.25		
-10.99   	 40.59   	153.69   	 111.90		
 -6.41   	 50.05   	154.14   	 101.73		
 -2.75   	 55.85   	154.55   	  86.47		
  0.00   	 58.29   	154.89   	  66.12		
  1.53   	 58.29   	155.16   	  61.04		
  2.44   	 57.68   	155.40   	  40.69		
  3.05   	 58.29   	155.56   	  25.43		
  3.97   	 59.51   	155.67   	   5.09		
  4.58   	 59.81   	155.69(S)	  -5.09		
  5.80   	 57.68   	155.67   	 -20.35		
  7.02   	 53.41   	155.58   	 -30.52		
  7.93   	 48.52   	155.46   	 -50.86		
  7.93   	 44.86   	155.26   	 -66.12		
  7.32   	 42.72   	154.99   	 -76.30		
  6.10   	 40.89   	154.69   	 -96.64		
  4.88   	 38.15   	154.30   	-116.99		
  4.27   	 33.87   	153.83   	-137.33		
  3.66   	 30.21   	153.29   	-157.68		
  3.36   	 28.08   	152.65   	-183.11		
  3.05   	 27.47   	151.92   	-213.63		
  2.75   	 27.77   	151.07   	-239.06		
  3.05   	 27.16   	150.11   	-264.50		
  3.05   	 25.33   	149.05   	-300.10		
  3.05   	 23.19   	147.85   	-340.79		
  2.44   	 21.06   	146.49   	-386.57		
  1.83   	 19.84   	144.94   	-432.35		
  0.92   	 18.92   	143.21   	-478.13		
  0.61   	 18.31   	141.30   	-534.08		
  0.92   	 17.70   	139.17   	-584.94		
  1.22   	 16.78   	136.83   	-625.63		
  1.22   	 16.17   	134.32   	-666.32		
  1.53   	 15.26   	131.66   	-707.02		
  1.53   	 14.95   	128.83   	-742.62		
  0.92   	 14.95   	125.86   	-773.14		
  0.31   	 14.65   	122.77   	-803.66		
 -0.92   	 13.43   	119.55   	-829.09		
 -1.83   	 10.99   	116.24   	-859.61		
 -2.44   	  7.02   	112.80   	-879.96		
 -2.44   	  2.75   	109.28   	-905.39		
 -2.75   	 -0.61   	105.66   	-920.65		
 -3.36   	 -2.14   	101.97   	-935.91		
 -3.97   	 -1.53   	 98.23   	-940.99		
 -4.58   	 -0.31   	 94.47   	-951.17		
 -5.19   	  0.31   	 90.66   	-951.17		
 -5.49   	 -0.31   	 86.86   	-946.08		
 -5.80   	 -3.05   	 83.07   	-935.91		
 -6.10   	 -6.41   	 79.33   	-925.73		
 -6.10   	 -9.46   	 75.63   	-910.47		
 -5.80   	-10.99   	 71.98   	-895.22		
 -5.49   	-10.99   	 68.40   	-874.87		
 -5.19   	 -9.77   	 64.90   	-854.52		
 -5.80   	 -8.54   	 61.49   	-829.09		
 -6.71   	 -8.24   	 58.17   	-798.57		
 -7.93   	 -8.24   	 54.97   	-773.14		
 -8.24   	 -7.32   	 51.88   	-742.62		
 -8.24   	 -5.49   	 48.91   	-707.02		
 -8.24   	 -3.05   	 46.08   	-676.50		
 -8.24   	 -1.53   	 43.38   	-635.81		
 -8.54   	 -1.83   	 40.83   	-605.29		
 -9.16   	 -3.05   	 38.41   	-564.60		
 -9.77   	 -3.97   	 36.15   	-528.99		
-10.68   	 -3.05   	 34.04   	-493.39		
-11.90   	 -0.31   	 32.06   	-452.69		
-12.82   	  2.75   	 30.25   	-412.00		
-13.12   	  4.27   	 28.61   	-376.40		
-12.82   	  3.66   	 27.10   	-330.62		
-12.21   	  1.53   	 25.78   	-300.10		
-11.90   	 -0.31   	 24.58   	-259.41		
-11.90   	 -0.92   	 23.54   	-223.80		
-11.60   	  0.00   	 22.64   	-188.20		
-10.99   	  1.83   	 21.89   	-152.59		
 -9.77   	  2.75   	 21.28   	-127.16		
 -9.16   	  2.14   	 20.77   	-101.73		
 -9.16   	  0.00   	 20.37   	 -76.30		
 -9.46   	 -3.66   	 20.06   	 -61.04		
 -9.77   	 -6.10   	 19.82   	 -40.69		
 -9.16   	 -6.71   	 19.65   	 -25.43		
 -8.24   	 -5.49   	 19.55   	 -20.35		
 -7.02   	 -3.36   	 19.47   	 -15.26		
 -6.41   	 -1.53   	 19.41   	  -5.09		
 -6.10   	 -0.31   	 19.39   	   0.00		
 -5.19   	  3.66   	 19.39   	  -5.09		
 -3.05   	 12.82   	 19.37(D)	   0.00		
  0.61   	 28.69   	 19.37   	   0.00		
  4.88   	 49.74   	 19.37   	   0.00		
  8.85   	 73.85   	 19.37   	   0.00		
 11.60   	 98.27   	 19.37   	   0.00		
 13.12   	120.54   	 19.37   	   5.09		
 14.04   	138.55   	 19.39   	   5.09		
 14.65   	150.76   	 19.41   	   5.09		
 14.65   	158.08   	 19.43   	   5.09		
 12.82   	161.74   	 19.45   	  10.17		
  9.77   	163.57   	 19.49   	  15.26		
  6.41   	163.27   	 19.55   	  10.17		
  3.97   	159.30   	 19.59   	  15.26		
  4.58   	151.37   	 19.65   	  15.26		
  8.54   	141.91   	 19.72   	  20.35		
 14.95   	133.06   	 19.80   	  15.26		
 22.28   	126.34   	 19.86   	  10.17		
 29.30   	119.32   	 19.90   	  15.26		
 33.87   	107.73   	 19.96   	  15.26		
 36.93   	 90.03   	 20.02   	  15.26		
 39.37   	 69.27   	 20.08   	  10.17		
 43.64   	 50.66   	 20.12   	  15.26		
 50.05   	 37.84   	 20.18   	  10.17		
 57.68   	 30.21   	 20.22   	  15.26		
 61.04   	 24.41   	 20.28   	  15.26		
 55.85   	 16.48   	 20.35   	  10.17		
 39.67   	  5.80   	 20.39   	  15.26		
 16.17   	 -7.02   	 20.45   	  15.26		
 -7.63   	-20.45   	 20.51   	  20.35		
-24.72   	-35.71   	 20.59   	  15.26		
-32.04   	-52.49   	 20.65   	  20.35		
-32.04   	-69.89   	 20.73   	  20.35		
-29.30   	-84.84   	 20.81   	  20.35		
-27.47   	-93.69   	 20.90   	  25.43		
-28.38   	-95.83   	 21.00   	  25.43		
-29.91   	-93.69   	 21.10   	  25.43		
-30.82   	-90.33   	 21.20   	  35.61		
-29.91   	-88.20   	 21.34   	  40.69		
-28.38   	-87.28   	 21.51   	  40.69		
-26.55   	-86.98   	 21.67   	  50.86		
-25.33   	-86.06   	 21.87   	  55.95		
-25.02   	-84.53   	 22.10   	  66.12		
-25.33   	-82.70   	 22.36   	  71.21		
-25.33   	-81.79   	 22.64   	  86.47		
-25.33   	-82.09   	 22.99   	  91.56		
-25.33   	-83.62   	 23.36   	 101.73		
-25.33   	-84.84   	 23.76   	 106.82		
-26.25   	-83.92   	 24.19   	 122.07		
-27.47   	-79.96   	 24.68   	 122.07		
-29.60   	-72.94   	 25.17   	 127.16		
-34.18   	-65.00   	 25.68   	 132.25		
-40.28   	-58.29   	 26.21   	 137.33		
-45.47   	-50.66   	 26.75   	 127.16		
-44.56   	-35.71   	 27.26   	 132.25		
-30.21   	 -5.49   	 27.79   	 122.07		
  1.83   	 48.83   	 28.28   	 122.07		
 50.05   	132.75   	 28.77   	 111.90		
105.90   	250.24   	 29.22   	 101.73		
157.17   	393.98   	 29.62   	  91.56		
195.31   	532.84   	 29.99   	 162.77		
231.63   	592.04(R)	 30.64(E)	  66.12		
234.99   	450.44   	 30.91   	  55.95		
228.27   	231.63   	 31.13   	  55.95		
208.74   	  6.10   	 31.35   	  45.78		
177.31   	-168.76   	 31.54   	  40.69		
139.16   	-275.27   	 31.70   	  40.69		
100.10   	-323.79   	 31.86   	  35.61		
 62.26   	-327.45   	 32.00   	  45.78		
 26.86   	-290.53   	 32.19   	  45.78		
 -4.27   	-221.86   	 32.37   	  50.86		
-28.38   	-147.71   	 32.57   	  61.04		
-42.72   	-100.10   	 32.82   	  71.21		
-48.52   	-93.99   	 33.10   	  91.56		
-48.52   	-117.49   	 33.47   	 106.82		
-46.69   	-142.82   	 33.90   	 137.33		
-44.86   	-151.67   	 34.45   	 167.85		
-43.95   	-144.65   	 35.12   	 208.54		
-43.64   	-133.97   	 35.95   	 259.41		
-43.95   	-129.39   	 36.99   	 320.45		
-44.86   	-131.53   	 38.27   	 391.66		
