  I     	  II     	  AOp     	  AOp'		  CH2     	  CH2'		
-104.98   	 14.04   	 77.90   	 -40.69		 80.08   	 -40.69		
-130.31   	-12.82   	 77.74   	 -35.61		 79.92   	 -35.61		
-146.48   	-24.11   	 77.60   	 -30.52		 79.78   	 -40.69		
-153.50   	-23.50   	 77.48   	 -25.43		 79.61   	 -40.69		
-153.50   	-19.23   	 77.38   	 -25.43		 79.45   	 -40.69		
-150.15   	-18.01   	 77.27   	 -20.35		 79.29   	 -40.69		
-147.40   	-20.14   	 77.19   	 -25.43		 79.12   	 -35.61		
-148.93   	-22.28   	 77.09   	 -30.52		 78.98   	 -40.69		
-154.42   	-22.28   	 76.97   	 -40.69		 78.82   	 -40.69		
-161.74   	-21.36   	 76.81   	 -40.69		 78.66   	 -40.69		
-166.63   	-20.75   	 76.64   	 -50.86		 78.49   	 -45.78		
-166.32   	-21.06   	 76.44   	 -55.95		 78.31   	 -40.69		
-160.52   	-21.06   	 76.22   	 -61.04		 78.15   	 -45.78		
-152.59   	-20.75   	 75.97   	 -66.12		 77.97   	 -45.78		
-146.18   	-19.84   	 75.71   	 -71.21		 77.78   	 -40.69		
-144.96   	-19.23   	 75.42   	 -76.30		 77.62   	 -45.78		
-149.54   	-19.84   	 75.12   	 -76.30		 77.44   	 -45.78		
-157.47   	-21.36   	 74.81   	 -76.30		 77.25   	 -40.69		
-164.49   	-22.89   	 74.51   	 -66.12		 77.09   	 -45.78		
-166.93   	-24.11   	 74.24   	 -55.95		 76.91   	 -45.78		
-163.57   	-24.72   	 74.02   	 -40.69		 76.72   	 -45.78		
-156.86   	-24.72   	 73.86   	 -30.52		 76.54   	 -50.86		
-150.45   	-23.50   	 73.73   	 -15.26		 76.34   	 -45.78		
-148.32   	-22.28   	 73.67   	  -5.09		 76.15   	 -45.78		
-152.89   	-22.89   	 73.65   	  -5.09		 75.97   	 -50.86		
-162.96   	-29.30   	 73.63   	  -5.09		 75.77   	 -45.78		
-170.90   	-44.86   	 73.61   	 -10.17		 75.58   	 -50.86		
-162.96   	-66.53   	 73.57   	 -25.43		 75.38   	 -45.78		
-126.95   	-84.23   	 73.47   	 -35.61		 75.20   	 -50.86		
-57.68   	-83.62   	 73.33   	 -50.86		 74.99   	 -45.78		
 38.76   	-51.88   	 73.12   	 -61.04		 74.81   	 -45.78		
150.45   	 14.95   	 72.88   	 -66.12		 74.63   	 -45.78		
266.72   	113.83   	 72.61   	 -66.12		 74.45   	 -45.78		
377.20   	237.43   	 72.35   	 -66.12		 74.26   	 -45.78		
472.72   	377.20   	 72.09   	 -61.04		 74.08   	 -40.69		
542.60   	515.44   	 71.84   	 -50.86		 73.92   	 -40.69		
564.27(R)	610.96   	 71.64   	 -45.78		 73.75   	 -40.69		
507.20   	605.77   	 71.45   	 -45.78		 73.59   	 -35.61		
355.22   	455.63   	 71.27   	 -45.78		 73.45   	 -40.69		
124.21   	163.27   	 71.09   	 -45.78		 73.29   	 -40.69		
-131.23   	-207.52   	 70.91   	 -55.95		 73.12   	 -40.69		
-330.51   	-555.42   	 70.68   	 -55.95		 72.96   	 -40.69		
-414.43   	-796.51   	 70.46   	 -66.12		 72.80   	 -40.69		
-388.18   	-902.71   	 70.19   	 -61.04		 72.63   	 -40.69		
-312.50   	-898.13   	 69.95   	 -61.04		 72.47   	 -45.78		
-257.26   	-831.91   	 69.70   	 -55.95		 72.29   	 -40.69		
-264.59   	-747.07   	 69.48   	 -45.78		 72.13   	 -40.69		
-329.28   	-669.25   	 69.30   	 -35.61		 71.96   	 -45.78		
-413.82   	-607.91   	 69.16   	 -25.43		 71.78   	 -35.61		
-482.48   	-567.02   	 69.05   	 -20.35		 71.64   	 -40.69		
-521.85   	-546.88   	 68.97   	 -20.35		 71.47   	 -35.61		
-538.02   	-541.08   	 68.89   	 -15.26		 71.33   	 -35.61		
-546.88   	-540.16   	 68.83   	 -15.26		 71.19   	 -35.61		
-563.96   	-536.80   	 68.77   	  -5.09		 71.05   	 -35.61		
-594.48   	-529.17   	 68.75(D)	  10.17		 70.91   	 -35.61		
-627.44   	-517.88   	 68.79   	  35.61		 70.76   	 -35.61		
-643.31   	-503.23   	 68.93   	  81.38		 70.62   	 -35.61		
-628.97   	-484.01   	 69.26   	 132.25		 70.48   	 -35.61		
-585.02   	-456.85   	 69.79   	 203.46		 70.34   	 -35.61		
-524.90   	-418.70   	 70.60   	 284.84		 70.19   	 -35.61		
-463.26   	-368.04   	 71.74   	 366.22		 70.05   	 -35.61		
-408.63   	-306.09   	 73.20   	 442.52		 69.91   	 -35.61		
-361.02   	-238.65   	 74.97   	 508.65		 69.77   	 -35.61		
-317.99   	-175.17   	 77.01   	 549.34		 69.62   	 -40.69		
-281.37   	-125.73   	 79.21   	 579.86		 69.46   	 -35.61		
-253.30   	-94.91   	 81.53   	 590.03		 69.32   	 -40.69		
-235.29   	-79.96   	 83.89   	 600.20		 69.16   	 -35.61		
-225.52   	-72.94   	 86.29   	 615.46		 69.01   	 -40.69		
-222.47   	-67.75   	 88.75   	 635.81		 68.85   	 -40.69		
-224.30   	-62.56   	 91.29   	 651.07		 68.69   	 -45.78		
-229.19   	-59.81   	 93.90   	 651.07		 68.50   	 -40.69		
-233.46   	-60.12   	 96.50   	 620.55		 68.34   	 -40.69		
-231.63   	-61.65   	 98.98   	 549.34		 68.18   	 -40.69		
-222.47   	-62.56   	101.18   	 442.52		 68.02   	 -35.61		
-209.05   	-61.65   	102.95   	 315.36		 67.87   	 -35.61		
-198.67   	-59.81   	104.21   	 188.20		 67.73   	 -35.61		
-196.84   	-59.81   	104.96   	  86.47		 67.59   	 -30.52		
-202.64   	-61.65   	105.31   	  15.26		 67.47   	 -20.35		
-211.18   	-65.92   	105.37   	 -10.17		 67.39   	 -20.35		
-215.76   	-71.41   	105.33   	   5.09		 67.30   	 -10.17		
-214.84   	-76.90   	105.35   	  35.61		 67.26   	   5.09		
-211.18   	-80.87   	105.49   	  50.86		 67.28   	  20.35		
-210.57   	-83.01   	105.70   	  20.35		 67.36   	  55.95		
-215.15   	-84.23   	105.78(S)	 -66.12		 67.59   	 106.82		
-222.47   	-85.75   	105.51   	-167.85		 68.02   	 172.94		
-226.44   	-87.89   	104.84   	-254.32		 68.71   	 264.50		
-222.78   	-90.64   	103.82   	-274.67		 69.77   	 356.05		
-213.01   	-93.38   	102.73   	-213.63		 71.19   	 457.78		
-205.08   	-96.13   	101.87   	 -81.38		 73.02   	 528.99		
-206.91   	-100.10   	101.55   	  50.86		 75.14   	 590.03		
-220.64   	-106.51   	101.75   	 152.59		 77.50   	 620.55		
-238.04   	-114.75   	102.36   	 167.85		 79.98   	 630.72		
-246.58   	-122.99   	103.03   	  76.30		 82.50   	 615.46		
-240.17   	-129.09   	103.34   	 -81.38		 84.96   	 600.20		
-223.39   	-132.75   	103.01   	-259.41		 87.36   	 569.68		
-208.74   	-136.11   	101.97   	-412.00		 89.64   	 539.16		
-209.05   	-140.69   	100.33   	-467.95		 91.80   	 513.73		
-226.44   	-146.79   	 98.45   	-412.00		 93.86   	 493.39		
-252.38   	-154.72   	 96.81   	-269.58		 95.83   	 467.95		
-273.74   	-162.35   	 95.73   	 -81.38		 97.70   	 457.78		
-282.90   	-169.07   	 95.40   	  81.38		 99.53   	 437.43		
-280.15   	-174.56   	 95.73   	 178.03		101.28   	 427.26		
-273.44   	-178.83   	 96.44   	 183.11		102.99   	 412.00		
-270.08   	-182.50   	 97.17   	 122.07		104.64   	 401.83		
-273.13   	-186.46   	 97.66   	  35.61		106.25   	 381.48		
-280.15   	-191.35   	 97.80   	 -55.95		107.77   	 366.22		
-285.64   	-195.92   	 97.58   	-116.99		109.24   	 340.79		
-285.34   	-198.97   	 97.11   	-137.33		110.60   	 325.53		
-279.24   	-200.20   	 96.56   	-127.16		111.90   	 295.01		
-269.78   	-198.36   	 96.05   	 -81.38		113.08   	 274.67		
-260.31   	-195.01   	 95.73   	 -20.35		114.18   	 249.24		
-252.99   	-191.65   	 95.65   	  35.61		115.18   	 213.63		
-248.72   	-189.21   	 95.79   	  55.95		116.03   	 193.29		
-245.67   	-186.46   	 96.01   	  50.86		116.81   	 157.68		
-240.17   	-181.58   	 96.22   	  25.43		117.44   	 127.16		
-229.19   	-172.12   	 96.32   	 -10.17		117.94   	  91.56		
-212.10   	-158.08   	 96.28   	 -50.86		118.31   	  66.12		
-191.04   	-141.60   	 96.07   	 -81.38		118.58   	  30.52		
-170.59   	-124.82   	 95.75   	 -91.56		118.70   	   0.00		
-154.42   	-108.64   	 95.38   	 -96.64		118.70   	 -30.52		
-143.13   	-92.47   	 94.99   	-101.73		118.58   	 -61.04		
-134.28   	-74.77   	 94.59   	-116.99		118.33   	 -81.38		
-124.82   	-56.46   	 94.12   	-147.51		118.01   	-111.90		
-113.83   	-39.37   	 93.53   	-178.03		117.56   	-127.16		
-102.23   	-24.72   	 92.82   	-223.80		117.05   	-147.51		
-93.08   	-11.90   	 91.92   	-254.32		116.46   	-157.68		
-88.20   	  0.00   	 90.91   	-254.32		115.83   	-178.03		
-88.50   	 12.21   	 89.89   	-228.89		115.12   	-183.11		
-91.25   	 23.50   	 88.97   	-162.77		114.38   	-193.29		
-93.08   	 32.96   	 88.32   	 -81.38		113.61   	-203.46		
-91.55   	 39.67   	 88.00   	  25.43		112.80   	-208.54		
-87.89   	 43.64   	 88.10   	 122.07		111.96   	-208.54		
-84.23   	 47.00   	 88.59   	 203.46		111.13   	-218.72		
-82.09   	 50.66   	 89.40   	 239.06		110.25   	-223.80		
-80.87   	 54.63   	 90.36   	 239.06		109.36   	-228.89		
-77.82   	 57.98   	 91.31   	 203.46		108.44   	-228.89		
-72.94   	 59.20   	 92.13   	 142.42		107.53   	-233.98		
-66.83   	 58.59   	 92.70   	  86.47		106.59   	-239.06		
-62.87   	 56.46   	 93.04   	  45.78		105.64   	-239.06		
-61.65   	 54.63   	 93.22   	  25.43		104.68   	-249.24		
-63.48   	 53.41   	 93.33   	  20.35		103.68   	-244.15		
-65.92   	 51.88   	 93.41   	  25.43		102.71   	-249.24		
-67.75   	 49.74   	 93.51   	  15.26		101.71   	-254.32		
-67.75   	 47.30   	 93.57   	  -5.09		100.69   	-254.32		
-65.61   	 44.25   	 93.55   	 -35.61		 99.67   	-259.41		
-63.17   	 41.81   	 93.41   	 -66.12		 98.64   	-254.32		
-61.95   	 40.28   	 93.14   	 -76.30		 97.62   	-259.41		
-62.26   	 39.06   	 92.84   	 -81.38		 96.58   	-254.32		
-64.39   	 37.84   	 92.51   	 -71.21		 95.56   	-259.41		
-66.53   	 35.71   	 92.23   	 -55.95		 94.53   	-249.24		
-68.66   	 32.65   	 92.00   	 -45.78		 93.53   	-239.06		
-70.50   	 28.08   	 91.82   	 -45.78		 92.57   	-228.89		
-72.02   	 23.50   	 91.64   	 -50.86		 91.66   	-213.63		
-72.94   	 19.53   	 91.43   	 -55.95		 90.80   	-193.29		
-73.85   	 17.40   	 91.21   	 -61.04		 90.03   	-172.94		
-73.85   	 16.48   	 90.97   	 -61.04		 89.34   	-152.59		
-73.85   	 16.48   	 90.72   	 -55.95		 88.73   	-132.25		
-73.85   	 16.17   	 90.50   	 -50.86		 88.20   	-111.90		
-75.07   	 14.95   	 90.29   	 -45.78		 87.75   	-101.73		
-77.21   	 12.82   	 90.11   	 -50.86		 87.34   	 -86.47		
-80.26   	 10.07   	 89.91   	 -55.95		 87.00   	 -81.38		
-82.40   	  7.93   	 89.68   	 -61.04		 86.67   	 -71.21		
-83.31   	  6.41   	 89.44   	 -71.21		 86.39   	 -61.04		
-83.01   	  5.49   	 89.16   	 -66.12		 86.14   	 -61.04		
-81.79   	  4.58   	 88.89   	 -55.95		 85.90   	 -55.95		
-80.87   	  3.36   	 88.67   	 -45.78		 85.68   	 -55.95		
-80.26   	  1.83   	 88.48   	 -30.52		 85.45   	 -50.86		
-79.65   	  0.92   	 88.36   	 -25.43		 85.25   	 -40.69		
-79.65   	  0.61   	 88.26   	 -25.43		 85.09   	 -45.78		
-80.26   	  0.00   	 88.16   	 -35.61		 84.90   	 -35.61		
-81.48   	 -0.31   	 88.02   	 -40.69		 84.76   	 -30.52		
-83.01   	 -1.22   	 87.85   	 -55.95		 84.64   	 -30.52		
-83.31   	 -1.83   	 87.63   	 -55.95		 84.52   	 -25.43		
-82.70   	 -2.44   	 87.41   	 -50.86		 84.41   	 -20.35		
-80.57   	 -2.44   	 87.20   	 -40.69		 84.33   	 -20.35		
-76.29   	 -1.53   	 87.04   	 -25.43		 84.25   	 -20.35		
-68.97   	  1.53   	 86.94   	 -10.17		 84.17   	 -15.26		
-59.20   	  5.80   	 86.90   	  -5.09		 84.11   	 -15.26		
-47.91   	 10.68   	 86.88   	   0.00		 84.05   	 -15.26		
-36.01   	 14.34   	 86.88   	  -5.09		 83.99   	 -10.17		
-24.72   	 15.56   	 86.86   	 -10.17		 83.95   	 -10.17		
-14.04   	 16.17   	 86.82   	 -20.35		 83.91   	 -15.26		
 -3.97   	 17.40   	 86.73   	 -30.52		 83.85   	  -5.09		
  4.27   	 19.84   	 86.61   	 -35.61		 83.82   	 -10.17		
  9.77   	 23.80   	 86.47   	 -40.69		 83.78   	 -10.17		
 12.21   	 28.38   	 86.31   	 -40.69		 83.74   	  -5.09		
 14.95   	 33.57   	 86.14   	 -45.78		 83.72   	 -10.17		
 22.89   	 40.28   	 85.96   	 -45.78		 83.68   	 -10.17		
 39.98   	 47.91   	 85.78   	 -40.69		 83.64   	  -5.09		
 65.00   	 55.85   	 85.62   	 -45.78		 83.62   	  -5.09		
 89.11   	 61.65   	 85.43   	 -45.78		 83.60   	  -5.09		
103.45   	 64.39   	 85.25   	 -45.78		 83.58   	  -5.09		
104.37   	 66.22   	 85.07   	 -40.69		 83.56   	  -5.09		
 96.74   	 71.72   	 84.90   	 -35.61		 83.54   	  -5.09		
 91.25   	 83.31   	 84.76   	 -30.52		 83.52   	  -5.09		
 94.60   	100.40   	 84.64   	 -20.35		 83.50   	   0.00		
103.76   	116.88   	 84.56   	 -20.35		 83.50   	  -5.09		
109.25   	124.51   	 84.48   	 -10.17		 83.48   	  -5.09		
104.06   	120.24   	 84.44   	 -15.26		 83.46   	   0.00		
 87.28   	108.34   	 84.37   	 -10.17		 83.46   	   0.00		
 64.70   	 95.83   	 84.33   	 -20.35		 83.46   	  -5.09		
 41.81   	 85.75   	 84.25   	 -20.35		 83.44   	   5.09		
 20.14   	 75.07   	 84.17   	 -30.52		 83.46   	   0.00		
 -2.14   	 56.46   	 84.05   	 -35.61		 83.46   	   0.00		
-26.55   	 28.99   	 83.91   	 -30.52		 83.46   	   5.09		
-51.27   	 -0.92   	 83.78   	 -35.61		 83.48   	   0.00		
-72.63   	-22.28   	 83.64   	 -25.43		 83.48   	   5.09		
-87.28   	-29.91   	 83.54   	 -15.26		 83.50   	   0.00		
-93.99   	-27.47   	 83.48   	 -10.17		 83.50   	   0.00		
-94.60   	-23.19   	 83.44   	  -5.09		 83.50   	   5.09		
-91.86   	-22.58   	 83.42   	   0.00		 83.52   	   0.00		
-89.42   	-25.33   	 83.42   	  10.17		 83.52   	   0.00		
-88.81   	-27.16   	 83.46   	   5.09		 83.52   	   0.00		
-89.42   	-26.25   	 83.48   	   5.09		 83.52   	   0.00		
-90.33   	-23.50   	 83.50   	   5.09		 83.52   	   0.00		
-90.03   	-21.36   	 83.52   	  -5.09		 83.52   	  -5.09		
-89.42   	-21.06   	 83.50   	 -15.26		 83.50   	  -5.09		
-87.89   	-21.36   	 83.44   	 -35.61		 83.48   	  -5.09		
-86.36   	-21.36   	 83.30   	 -50.86		 83.46   	  -5.09		
-84.53   	-20.14   	 83.09   	 -76.30		 83.44   	  -5.09		
-82.70   	-19.53   	 82.79   	 -86.47		 83.42   	 -10.17		
-81.18   	-19.84   	 82.44   	 -86.47		 83.38   	 -10.17		
-80.26   	-21.06   	 82.10   	 -86.47		 83.34   	 -10.17		
-79.04   	-21.97   	 81.75   	 -71.21		 83.30   	 -15.26		
-77.21   	-21.67   	 81.46   	 -61.04		 83.23   	 -15.26		
-74.77   	-20.75   	 81.22   	 -40.69		 83.17   	 -15.26		
-72.94   	-19.84   	 81.06   	 -30.52		 83.11   	 -20.35		
-73.85   	-20.75   	 80.94   	 -20.35		 83.03   	 -25.43		
-78.43   	-24.11   	 80.85   	 -10.17		 82.93   	 -20.35		
-86.98   	-30.21   	 80.81   	 -15.26		 82.85   	 -25.43		
-94.91   	-40.89   	 80.75   	 -15.26		 82.75   	 -30.52		
-92.77   	-55.85   	 80.69   	 -20.35		 82.62   	 -25.43		
-68.36   	-72.63   	 80.61   	 -35.61		 82.52   	 -30.52		
-14.04   	-83.92   	 80.47   	 -50.86		 82.40   	 -30.52		
 70.80   	-78.43   	 80.26   	 -66.12		 82.28   	 -30.52		
177.00   	-46.39   	 80.00   	 -71.21		 82.16   	 -30.52		
292.05   	 16.48   	 79.71   	 -81.38		 82.03   	 -30.52		
405.27   	109.25   	 79.39   	 -81.38		 81.91   	 -30.52		
507.81   	227.97   	 79.06   	 -76.30		 81.79   	 -30.52		
591.74   	365.30   	 78.76   	 -66.12		 81.67   	 -25.43		
644.84(R)	500.49   	 78.49   	 -55.95		 81.57   	 -25.43		
638.43   	589.90   	 78.27   	 -50.86		 81.46   	 -25.43		
538.33   	578.61   	 78.07   	 -40.69		 81.36   	 -25.43		
334.47   	431.82   	 77.90   	 -35.61		 81.26   	 -30.52		
 59.81   	160.83   	 77.76   	 -35.61		 81.14   	 -25.43		
-207.82   	-170.59   	 77.62   	 -35.61		 81.04   	 -25.43		
-375.98   	-474.55   	 77.48   	 -35.61		 80.94   	 -30.52		
-397.64   	-686.65   	 77.33   	 -40.69		 80.81   	 -30.52		
-309.14   	-789.18   	 77.17   	 -40.69		 80.69   	 -30.52		
-197.14   	-802.61   	 77.01   	 -35.61		 80.57   	 -35.61		
-141.91   	-762.94   	 76.87   	 -40.69		 80.43   	 -35.61		
-173.03   	-700.99   	 76.70   	 -30.52		 80.28   	 -35.61		
-261.23   	-636.60   	 76.58   	 -30.52		 80.14   	 -35.61		
-352.48   	-582.58   	 76.46   	 -20.35		 80.00   	 -35.61		
-408.63   	-548.10   	 76.38   	 -20.35		 79.86   	 -35.61		
-425.11   	-535.28   	 76.30   	 -20.35		 79.71   	 -35.61		
-419.62   	-538.33   	 76.22   	 -20.35		 79.57   	 -35.61		
-413.51   	-547.49   	 76.13   	 -15.26		 79.43   	 -35.61		
-418.70   	-554.50   	 76.07   	 -15.26		 79.29   	 -35.61		
-434.57   	-556.03   	 76.01(D)	  10.17		 79.15   	 -35.61		
-449.83   	-551.45   	 76.05   	  40.69		 79.00   	 -40.69		
-451.66   	-539.55   	 76.22   	  96.64		 78.84   	 -35.61		
-434.27   	-516.97   	 76.60   	 167.85		 78.70   	 -40.69		
-399.17   	-479.43   	 77.27   	 244.15		 78.53   	 -40.69		
-352.48   	-425.11   	 78.25   	 325.53		 78.37   	 -40.69		
-303.34   	-357.36   	 79.55   	 401.83		 78.21   	 -45.78		
-256.96   	-284.42   	 81.16   	 462.87		 78.03   	 -40.69		
-216.06   	-216.06   	 83.01   	 513.73		 77.86   	 -40.69		
-182.80   	-159.61   	 85.07   	 544.25		 77.70   	 -40.69		
-157.17   	-120.24   	 87.24   	 559.51		 77.54   	 -40.69		
-139.16   	-97.35   	 89.48   	 569.68		 77.38   	 -45.78		
-127.26   	-85.75   	 91.76   	 574.77		 77.19   	 -40.69		
-119.32   	-79.65   	 94.06   	 574.77		 77.03   	 -40.69		
-113.22   	-74.46   	 96.36   	 590.03		 76.87   	 -40.69		
-108.03   	-69.58   	 98.72   	 600.20		 76.70   	 -35.61		
-104.06   	-65.92   	101.12   	 600.20		 76.56   	 -40.69		
-101.32   	-65.00   	103.52   	 579.86		 76.40   	 -40.69		
-99.49   	-66.22   	105.84   	 518.82		 76.24   	 -35.61		
-98.57   	-68.36   	107.91   	 427.26		 76.09   	 -35.61		
-98.27   	-70.50   	109.62   	 305.19		 75.95   	 -35.61		
-97.96   	-72.02   	110.84   	 183.11		 75.81   	 -35.61		
-97.35   	-72.63   	111.58   	  76.30		 75.67   	 -35.61		
-96.13   	-73.24   	111.88   	  10.17		 75.52   	 -25.43		
-94.91   	-74.46   	111.92   	 -10.17		 75.42   	 -25.43		
-94.30   	-76.60   	111.88   	   5.09		 75.32   	 -15.26		
-94.60   	-79.04   	111.90   	  25.43		 75.26   	   0.00		
-95.52   	-81.48   	112.00   	  45.78		 75.26   	  25.43		
-97.05   	-83.62   	112.19   	  10.17		 75.36   	  61.04		
-97.96   	-86.06   	112.23(S)	 -71.21		 75.60   	 111.90		
-98.57   	-88.81   	111.94   	-172.94		 76.05   	 183.11		
-98.57   	-92.47   	111.25   	-269.58		 76.79   	 274.67		
-98.27   	-96.13   	110.17   	-295.01		 77.88   	 366.22		
-98.27   	-99.49   	108.99   	-244.15		 79.35   	 457.78		
-98.57   	-102.54   	108.02   	-122.07		 81.18   	 528.99		
-99.18   	-105.59   	107.53   	  25.43		 83.30   	 579.86		
-100.40   	-108.95   	107.63   	 137.33		 85.62   	 610.37		
-102.54   	-113.53   	108.18   	 183.11		 88.06   	 625.63		
-105.29   	-119.02   	108.91   	 127.16		 90.56   	 615.46		
-108.64   	-124.51   	109.42   	  15.26		 93.02   	 605.29		
-112.30   	-130.62   	109.48   	-122.07		 95.44   	 584.94		
-116.58   	-137.02   	108.99   	-239.06		 97.78   	 564.60		
-121.15   	-143.43   	108.04   	-284.84		100.04   	 539.16		
-126.04   	-150.15   	106.90   	-274.67		102.20   	 513.73		
-130.31   	-157.17   	105.80   	-218.72		104.25   	 493.39		
-134.28   	-163.88   	104.92   	-142.42		106.23   	 473.04		
-137.33   	-170.90   	104.35   	 -86.47		108.12   	 447.61		
-140.38   	-178.22   	104.01   	 -55.95		109.91   	 427.26		
-143.13   	-185.55   	103.78   	 -45.78		111.62   	 406.92		
-146.18   	-192.26   	103.60   	 -66.12		113.24   	 381.48		
-148.93   	-198.67   	103.34   	 -86.47		114.77   	 361.14		
-151.06   	-203.55   	102.99   	 -91.56		116.22   	 330.62		
-152.28   	-207.82   	102.62   	 -86.47		117.54   	 305.19		
-151.67   	-211.18   	102.28   	 -50.86		118.76   	 284.84		
-148.93   	-213.01   	102.07   	 -10.17		119.90   	 249.24		
-144.35   	-213.93   	102.03   	  35.61		120.89   	 228.89		
-137.63   	-213.01   	102.18   	  61.04		121.81   	 198.37		
-130.00   	-209.96   	102.42   	  55.95		122.60   	 167.85		
-121.46   	-205.38   	102.64   	  35.61		123.28   	 142.42		
-112.30   	-198.97   	102.79   	  10.17		123.84   	 111.90		
-101.62   	-190.43   	102.83   	   0.00		124.29   	  81.38		
-89.42   	-179.75   	102.83   	  10.17		124.62   	  50.86		
-75.38   	-166.63   	102.87   	  45.78		124.82   	  20.35		
-60.42   	-151.67   	103.05   	  81.38		124.90   	 -10.17		
-45.78   	-135.19   	103.38   	 116.99		124.86   	 -40.69		
-31.74   	-117.49   	103.84   	 127.16		124.70   	 -71.21		
-18.92   	-99.18   	104.35   	 116.99		124.41   	-101.73		
 -7.02   	-80.57   	104.82   	  76.30		124.01   	-122.07		
  3.36   	-62.56   	105.13   	  25.43		123.52   	-147.51		
 11.90   	-45.17   	105.23   	 -30.52		122.93   	-167.85		
 18.01   	-29.30   	105.11   	 -71.21		122.26   	-183.11		
 21.97   	-14.95   	104.82   	 -96.64		121.53   	-198.37		
 23.80   	 -2.14   	104.43   	-101.73		120.73   	-208.54		
 25.33   	  8.85   	104.03   	-101.73		119.90   	-218.72		
 26.86   	 18.62   	103.62   	 -91.56		119.02   	-223.80		
 28.69   	 27.16   	103.25   	-101.73		118.13   	-228.89		
 30.82   	 34.18   	102.85   	-122.07		117.21   	-228.89		
 32.04   	 39.67   	102.36   	-152.59		116.30   	-223.80		
 32.04   	 43.64   	101.75   	-183.11		115.40   	-223.80		
 31.13   	 46.39   	101.02   	-198.37		114.51   	-213.63		
 30.21   	 48.52   	100.22   	-198.37		113.65   	-208.54		
 29.91   	 50.96   	 99.43   	-167.85		112.82   	-203.46		
 29.91   	 53.10   	 98.76   	-116.99		112.00   	-198.37		
 30.21   	 54.63   	 98.29   	 -50.86		111.21   	-188.20		
 29.60   	 55.24   	 98.09   	   5.09		110.46   	-178.03		
 28.69   	 54.93   	 98.11   	  45.78		109.75   	-172.94		
 27.16   	 53.71   	 98.29   	  55.95		109.05   	-167.85		
 25.94   	 52.19   	 98.51   	  45.78		108.38   	-157.68		
 25.02   	 50.66   	 98.70   	  20.35		107.75   	-157.68		
 24.41   	 49.13   	 98.78   	  10.17		107.12   	-147.51		
 24.41   	 47.91   	 98.82   	   0.00		106.53   	-147.51		
 24.72   	 46.69   	 98.82   	  10.17		105.94   	-147.51		
 24.72   	 45.47   	 98.86   	  25.43		105.35   	-147.51		
 24.11   	 43.95   	 98.96   	  35.61		104.76   	-152.59		
 22.89   	 41.81   	 99.10   	  30.52		104.15   	-152.59		
 21.36   	 39.37   	 99.23   	   0.00		103.54   	-152.59		
 19.53   	 36.62   	 99.23   	 -35.61		102.93   	-157.68		
 18.01   	 34.18   	 99.08   	 -81.38		102.30   	-162.77		
 16.78   	 31.43   	 98.76   	-122.07		101.65   	-167.85		
 15.87   	 28.69   	 98.27   	-137.33		100.98   	-167.85		
 14.65   	 25.94   	 97.72   	-137.33		100.30   	-167.85		
 13.43   	 23.50   	 97.17   	-132.25		 99.63   	-172.94		
 11.90   	 21.36   	 96.64   	-116.99		 98.94   	-167.85		
 10.38   	 20.14   	 96.17   	-106.82		 98.27   	-162.77		
  9.16   	 19.53   	 95.75   	-106.82		 97.62   	-157.68		
  7.93   	 18.92   	 95.32   	-101.73		 96.99   	-147.51		
  6.71   	 17.70   	 94.91   	-106.82		 96.40   	-132.25		
  5.49   	 15.87   	 94.49   	 -96.64		 95.87   	-127.16		
  4.27   	 13.73   	 94.10   	 -81.38		 95.36   	-111.90		
  3.66   	 12.21   	 93.77   	 -66.12		 94.91   	-106.82		
  3.66   	 11.29   	 93.51   	 -35.61		 94.49   	 -96.64		
  3.97   	 10.68   	 93.37   	 -20.35		 94.10   	 -91.56		
  3.66   	  9.77   	 93.29   	 -15.26		 93.73   	 -81.38		
  2.44   	  8.85   	 93.22   	 -20.35		 93.41   	 -81.38		
  0.61   	  7.63   	 93.14   	 -35.61		 93.08   	 -71.21		
 -0.92   	  7.02   	 93.00   	 -50.86		 92.80   	 -71.21		
 -2.14   	  7.02   	 92.80   	 -76.30		 92.51   	 -71.21		
 -2.44   	  7.93   	 92.49   	 -81.38		 92.23   	 -61.04		
 -2.44   	  8.85   	 92.17   	 -81.38		 91.98   	 -66.12		
 -2.75   	  9.16   	 91.84   	 -76.30		 91.72   	 -61.04		
 -3.66   	  9.16   	 91.54   	 -61.04		 91.47   	 -61.04		
 -4.58   	  8.85   	 91.29   	 -40.69		 91.23   	 -61.04		
 -5.49   	  7.93   	 91.13   	 -35.61		 90.99   	 -61.04		
 -5.49   	  7.32   	 90.99   	 -35.61		 90.74   	 -61.04		
 -4.27   	  6.71   	 90.84   	 -30.52		 90.50   	 -61.04		
 -2.75   	  6.71   	 90.72   	 -45.78		 90.25   	 -55.95		
 -1.22   	  7.02   	 90.54   	 -55.95		 90.03   	 -61.04		
  0.31   	  7.63   	 90.32   	 -61.04		 89.79   	 -55.95		
  2.75   	  8.85   	 90.07   	 -71.21		 89.56   	 -55.95		
  7.32   	 10.68   	 89.79   	 -66.12		 89.34   	 -50.86		
 16.17   	 13.43   	 89.52   	 -61.04		 89.13   	 -50.86		
 28.99   	 17.70   	 89.28   	 -50.86		 88.93   	 -50.86		
 45.17   	 22.28   	 89.07   	 -40.69		 88.73   	 -50.86		
