  I     	  II     	  AO     	  AO'		  FA     	  FA'		
-80.87   	 86.98   	 48.73   	 -25.43		 48.18   	 -35.61		
-38.15   	 99.79   	 48.63   	 -30.52		 48.04   	 -35.61		
-29.91   	 98.88   	 48.50   	 -35.61		 47.89   	 -40.69		
-56.76   	 82.70   	 48.36   	 -40.69		 47.73   	 -30.52		
-94.91   	 58.29   	 48.20   	 -40.69		 47.61   	 -35.61		
-115.66   	 36.93   	 48.04   	 -45.78		 47.47   	 -35.61		
-109.86   	 28.08   	 47.85   	 -45.78		 47.32   	 -30.52		
-88.50   	 33.57   	 47.67   	 -45.78		 47.20   	 -30.52		
-68.97   	 45.47   	 47.49   	 -40.69		 47.08   	 -30.52		
-59.81   	 54.63   	 47.32   	 -35.61		 46.96   	 -30.52		
-63.17   	 55.85   	 47.18   	 -30.52		 46.84   	 -30.52		
-73.55   	 51.27   	 47.06   	 -30.52		 46.71   	 -30.52		
-84.53   	 46.39   	 46.94   	 -20.35		 46.59   	 -30.52		
-92.47   	 46.08   	 46.86   	 -20.35		 46.47   	 -30.52		
-93.99   	 52.49   	 46.77   	 -15.26		 46.35   	 -30.52		
-88.81   	 63.17   	 46.71   	 -15.26		 46.23   	 -35.61		
-82.70   	 72.02   	 46.65   	 -15.26		 46.08   	 -35.61		
-80.87   	 73.85   	 46.59   	 -15.26		 45.94   	 -40.69		
-84.53   	 65.92   	 46.53   	 -20.35		 45.78   	 -35.61		
-92.16   	 50.96   	 46.45   	 -30.52		 45.64   	 -40.69		
-98.88   	 36.62   	 46.33   	 -30.52		 45.47   	 -40.69		
-101.93   	 30.52   	 46.21   	 -30.52		 45.31   	 -40.69		
-101.01   	 34.18   	 46.08   	 -40.69		 45.15   	 -35.61		
-97.66   	 44.25   	 45.92   	 -45.78		 45.00   	 -40.69		
-91.25   	 55.85   	 45.74   	 -45.78		 44.84   	 -40.69		
-82.40   	 64.70   	 45.55   	 -45.78		 44.68   	 -40.69		
-74.77   	 69.27   	 45.37   	 -50.86		 44.52   	 -35.61		
-72.02   	 69.58   	 45.17   	 -45.78		 44.37   	 -40.69		
-76.29   	 65.31   	 44.98   	 -45.78		 44.21   	 -35.61		
-83.92   	 58.59   	 44.80   	 -45.78		 44.07   	 -40.69		
-90.94   	 52.49   	 44.62   	 -40.69		 43.91   	 -35.61		
-93.69   	 49.13   	 44.46   	 -35.61		 43.76   	 -35.61		
-91.55   	 47.30   	 44.31   	 -40.69		 43.62   	 -35.61		
-87.59   	 42.72   	 44.15   	 -30.52		 43.48   	 -30.52		
-85.14   	 33.87   	 44.03   	 -30.52		 43.36   	 -35.61		
-80.57   	 26.25   	 43.91   	 -30.52		 43.21   	 -30.52		
-73.24   	 26.55   	 43.78   	 -25.43		 43.09   	 -30.52		
-68.66   	 37.54   	 43.68   	 -25.43		 42.97   	 -25.43		
-72.94   	 53.71   	 43.58   	 -20.35		 42.87   	 -25.43		
-87.89   	 66.53   	 43.50   	 -20.35		 42.77   	 -25.43		
-106.81   	 71.41   	 43.42   	 -20.35		 42.67   	 -25.43		
-114.44   	 73.85   	 43.34   	 -15.26		 42.56   	 -20.35		
-101.01   	 83.31   	 43.28   	 -15.26		 42.48   	 -20.35		
-74.46   	103.76   	 43.21   	 -15.26		 42.40   	 -20.35		
-51.27   	130.00   	 43.15   	 -20.35		 42.32   	 -20.35		
-42.42   	153.20   	 43.07   	 -20.35		 42.24   	 -20.35		
-48.52   	169.37   	 42.99   	 -25.43		 42.16   	 -20.35		
-62.26   	180.66   	 42.89   	 -30.52		 42.08   	 -20.35		
-78.74   	191.65   	 42.77   	 -40.69		 41.99   	 -20.35		
-96.44   	203.86   	 42.60   	 -40.69		 41.91   	 -25.43		
-112.30   	209.96   	 42.44   	 -40.69		 41.81   	 -20.35		
-119.93   	202.33   	 42.28   	 -50.86		 41.73   	 -25.43		
-113.83   	180.66   	 42.08   	 -45.78		 41.63   	 -30.52		
-97.05   	153.81   	 41.89   	 -45.78		 41.51   	 -25.43		
-77.51   	134.89   	 41.71   	 -45.78		 41.40   	 -25.43		
-62.26   	133.06   	 41.53   	 -40.69		 41.30   	 -30.52		
-54.02   	145.87   	 41.36   	 -35.61		 41.18   	 -30.52		
-52.19   	161.44   	 41.22   	 -30.52		 41.06   	 -25.43		
-53.10   	169.37   	 41.10   	 -25.43		 40.96   	 -35.61		
-54.63   	166.93   	 41.00   	 -25.43		 40.81   	 -30.52		
-52.49   	159.91   	 40.90   	 -25.43		 40.69   	 -35.61		
-42.72   	155.64   	 40.79   	 -25.43		 40.55   	 -35.61		
-30.21   	154.72   	 40.69   	 -30.52		 40.41   	 -35.61		
-28.69   	150.45   	 40.57   	 -25.43		 40.26   	 -35.61		
-47.00   	134.58   	 40.47   	 -35.61		 40.12   	 -30.52		
-79.96   	106.20   	 40.33   	 -35.61		 40.00   	 -30.52		
-113.22   	 70.80   	 40.18   	 -35.61		 39.88   	 -35.61		
-128.17   	 39.06   	 40.04   	 -30.52		 39.74   	 -25.43		
-120.24   	 18.31   	 39.92   	 -35.61		 39.63   	 -30.52		
-102.23   	  9.16   	 39.78   	 -25.43		 39.51   	 -20.35		
-89.72   	  5.19   	 39.67   	 -25.43		 39.43   	 -25.43		
-89.42   	 -1.22   	 39.57   	 -15.26		 39.33   	 -20.35		
-99.18   	-12.21   	 39.51   	 -10.17		 39.25   	 -20.35		
-109.25   	-25.33   	 39.47   	 -10.17		 39.17   	 -20.35		
-113.22   	-34.79   	 39.43   	   0.00		 39.08   	 -20.35		
-111.39   	-36.32   	 39.43   	   5.09		 39.00   	 -15.26		
-107.42   	-30.82   	 39.45   	   0.00		 38.94   	 -20.35		
-103.45   	-23.50   	 39.45   	   5.09		 38.86   	 -15.26		
-101.01   	-19.53   	 39.47   	   5.09		 38.80   	 -15.26		
-100.10   	-19.53   	 39.49   	   0.00		 38.74   	 -20.35		
-99.18   	-21.97   	 39.49   	  -5.09		 38.66   	 -20.35		
-98.27   	-23.50   	 39.47   	  -5.09		 38.58   	 -20.35		
-94.91   	-21.06   	 39.45   	 -10.17		 38.49   	 -20.35		
-87.28   	-12.82   	 39.41   	 -15.26		 38.41   	 -25.43		
-74.77   	  5.49   	 39.35   	 -20.35		 38.31   	 -20.35		
-59.51   	 43.33   	 39.27   	 -20.35		 38.23   	 -25.43		
-40.89   	113.53   	 39.19   	 -30.52		 38.13   	 -20.35		
-12.82   	224.91   	 39.06   	 -30.52		 38.05   	 -20.35		
 31.13   	383.61   	 38.94   	 -35.61		 37.97   	 -20.35		
 91.25   	599.67   	 38.80   	 -35.61		 37.88   	 -15.26		
166.02   	894.17   	 38.66   	 -40.69		 37.82   	 -20.35		
245.06   	1280.52   	 38.49   	 -40.69		 37.74   	 -15.26		
308.53   	1730.04   	 38.33   	 -45.78		 37.68   	 -20.35		
339.05   	2144.17   	 38.15   	 -35.61		 37.60   	 -15.26		
328.37   	2377.93(R)	 38.01   	 -40.69		 37.54   	 -15.26		
275.57   	2313.54   	 37.84   	 -30.52		 37.48   	 -10.17		
193.18   	1933.59   	 37.72   	 -30.52		 37.44   	 -15.26		
103.45   	1340.94   	 37.60   	 -20.35		 37.38   	 -15.26		
 21.36   	710.45   	 37.52   	 -20.35		 37.31   	 -10.17		
-45.78   	199.28   	 37.44   	 -15.26		 37.27   	 -15.26		
-95.21   	-116.58   	 37.38   	 -10.17		 37.21   	 -15.26		
-131.84   	-244.45   	 37.33   	 -10.17		 37.15   	 -15.26		
-157.17   	-246.28   	 37.29   	  -5.09		 37.09   	 -15.26		
-170.29   	-198.06   	 37.27   	 -10.17		 37.03   	 -20.35		
-170.90   	-155.33   	 37.23   	 -10.17		 36.95   	 -15.26		
-158.69   	-139.77   	 37.19   	 -15.26		 36.89   	 -25.43		
-135.50   	-145.87   	 37.13   	 -10.17		 36.79   	 -20.35		
-110.47   	-155.33   	 37.09   	 -10.17		 36.70   	 -20.35		
-96.13   	-155.94   	 37.05(D)	   0.00		 36.62   	 -25.43		
-95.21   	-151.37   	 37.05   	  10.17		 36.52   	 -20.35		
-106.51   	-153.20   	 37.09   	  30.52		 36.44   	 -20.35		
-126.04   	-168.46   	 37.21   	  55.95		 36.36   	 -20.35		
-144.65   	-189.21   	 37.44   	  86.47		 36.28   	 -20.35		
-153.81   	-200.50   	 37.78   	 127.16		 36.20   	 -15.26		
-150.15   	-195.31   	 38.29   	 167.85		 36.13   	 -15.26		
-134.89   	-180.97   	 38.96   	 213.63		 36.07   	 -15.26		
-115.97   	-169.07   	 39.82   	 254.32		 36.01   	 -15.26		
-105.90   	-168.46   	 40.83   	 295.01		 35.95   	 -10.17		
-114.14   	-178.22   	 42.01   	 335.71		 35.91   	 -15.26		
-139.16   	-191.65   	 43.36   	 371.31		 35.85   	 -15.26		
-164.18   	-198.67   	 44.84   	 401.83		 35.79   	 -10.17		
-166.93   	-194.40   	 46.45   	 427.26		 35.75   	 -15.26		
-137.63   	-178.53   	 48.16   	 447.61		 35.69   	 -10.17		
-89.11   	-152.28   	 49.95   	 452.69		 35.65   	 -10.17		
-52.80   	-123.29   	 51.76   	 457.78		 35.61(D)	   0.00		
-56.15   	-105.90   	 53.59   	 452.69		 35.61   	  10.17		
-99.49   	-111.69   	 55.40   	 437.43		 35.65   	  25.43		
-156.25   	-142.52   	 57.15   	 412.00		 35.75   	  55.95		
-192.87   	-182.80   	 58.80   	 371.31		 35.97   	  91.56		
-195.01   	-209.35   	 60.28   	 325.53		 36.34   	 142.42		
-173.03   	-205.08   	 61.59   	 274.67		 36.91   	 203.46		
-147.71   	-170.59   	 62.69   	 218.72		 37.72   	 279.75		
-131.53   	-124.82   	 63.56   	 162.77		 38.84   	 356.05		
-124.82   	-92.16   	 64.21   	 122.07		 40.26   	 427.26		
-122.38   	-84.53   	 64.70   	  86.47		 41.97   	 488.30		
-122.07   	-98.57   	 65.05   	  61.04		 43.93   	 534.08		
-125.73   	-122.38   	 65.29   	  50.86		 46.06   	 569.68		
-133.97   	-142.52   	 65.49   	  45.78		 48.34   	 574.77		
-143.43   	-151.37   	 65.68   	  50.86		 50.64   	 574.77		
-149.23   	-148.01   	 65.88   	  71.21		 52.94   	 554.42		
-147.09   	-134.89   	 66.16   	  81.38		 55.16   	 523.90		
-137.94   	-115.97   	 66.49   	 106.82		 57.25   	 488.30		
-126.04   	-94.91   	 66.92   	 127.16		 59.21   	 452.69		
-118.41   	-76.90   	 67.43   	 147.51		 61.02   	 406.92		
-118.41   	-66.53   	 68.02   	 152.59		 62.64   	 366.22		
-124.82   	-65.61   	 68.63   	 157.68		 64.11   	 315.36		
-132.75   	-73.85   	 69.26   	 152.59		 65.37   	 279.75		
-137.63   	-85.75   	 69.87   	 142.42		 66.49   	 233.98		
-138.55   	-93.99   	 70.44   	 122.07		 67.43   	 203.46		
-137.94   	-94.30   	 70.93   	 101.73		 68.24   	 162.77		
-138.85   	-87.89   	 71.33   	  76.30		 68.89   	 142.42		
-141.60   	-79.35   	 71.64   	  50.86		 69.46   	 116.99		
-144.65   	-73.55   	 71.84   	  25.43		 69.93   	  96.64		
-147.40   	-73.55   	 71.94   	   5.09		 70.32   	  81.38		
-150.45   	-78.74   	 71.96(S)	  -5.09		 70.64   	  76.30		
-154.11   	-84.53   	 71.94   	 -25.43		 70.95   	  61.04		
-158.69   	-85.45   	 71.84   	 -25.43		 71.19   	  55.95		
-162.35   	-79.65   	 71.74   	 -25.43		 71.41   	  45.78		
-165.41   	-69.27   	 71.64   	 -30.52		 71.60   	  40.69		
-168.46   	-59.81   	 71.52   	 -20.35		 71.76   	  30.52		
-173.95   	-57.37   	 71.43   	 -25.43		 71.88   	  20.35		
-180.97   	-61.34   	 71.33   	 -25.43		 71.96   	  10.17		
-187.38   	-66.83   	 71.23   	 -20.35		 72.00   	   5.09		
-191.04   	-68.66   	 71.15   	 -30.52		 72.02(S)	  -5.09		
-191.96   	-65.61   	 71.03   	 -30.52		 72.00   	 -15.26		
-192.87   	-62.26   	 70.91   	 -35.61		 71.94   	 -20.35		
-195.92   	-61.34   	 70.76   	 -45.78		 71.86   	 -25.43		
-202.03   	-63.17   	 70.58   	 -50.86		 71.76   	 -35.61		
-208.74   	-65.00   	 70.38   	 -61.04		 71.62   	 -35.61		
-214.23   	-66.22   	 70.13   	 -66.12		 71.47   	 -45.78		
-218.51   	-67.75   	 69.87   	 -71.21		 71.29   	 -45.78		
-220.95   	-72.33   	 69.58   	 -81.38		 71.11   	 -50.86		
-220.95   	-78.74   	 69.26   	 -86.47		 70.91   	 -55.95		
-218.51   	-83.31   	 68.91   	 -91.56		 70.68   	 -61.04		
-213.32   	-84.84   	 68.55   	 -91.56		 70.44   	 -61.04		
-209.35   	-84.84   	 68.18   	 -96.64		 70.19   	 -71.21		
-207.82   	-86.06   	 67.79   	 -96.64		 69.91   	 -71.21		
-208.44   	-89.11   	 67.41   	 -91.56		 69.62   	 -71.21		
-208.44   	-93.99   	 67.04   	 -86.47		 69.34   	 -81.38		
-204.77   	-99.49   	 66.69   	 -81.38		 69.01   	 -81.38		
-195.31   	-104.37   	 66.37   	 -76.30		 68.69   	 -81.38		
-179.14   	-110.17   	 66.06   	 -66.12		 68.36   	 -86.47		
-160.22   	-117.49   	 65.80   	 -66.12		 68.02   	 -91.56		
-145.57   	-125.12   	 65.53   	 -66.12		 67.65   	 -86.47		
-140.38   	-130.92   	 65.27   	 -55.95		 67.30   	 -91.56		
-146.79   	-133.36   	 65.05   	 -61.04		 66.94   	 -86.47		
-157.17   	-130.92   	 64.80   	 -61.04		 66.59   	 -91.56		
-159.30   	-122.99   	 64.56   	 -66.12		 66.23   	 -91.56		
-145.87   	-111.39   	 64.29   	 -71.21		 65.86   	 -91.56		
-122.38   	-100.40   	 64.01   	 -71.21		 65.49   	 -91.56		
-101.32   	-92.16   	 63.72   	 -81.38		 65.13   	 -86.47		
-92.77   	-87.28   	 63.40   	 -81.38		 64.78   	 -91.56		
-95.52   	-84.84   	 63.07   	 -86.47		 64.41   	 -86.47		
-100.10   	-83.62   	 62.73   	 -91.56		 64.07   	 -86.47		
-99.49   	-83.92   	 62.36   	 -91.56		 63.72   	 -81.38		
-96.74   	-86.98   	 61.99   	 -91.56		 63.40   	 -81.38		
-98.57   	-91.86   	 61.63   	 -96.64		 63.07   	 -81.38		
-107.73   	-93.69   	 61.24   	 -91.56		 62.75   	 -81.38		
-116.58   	-89.72   	 60.87   	 -91.56		 62.42   	 -81.38		
-114.14   	-81.79   	 60.51   	 -81.38		 62.10   	 -76.30		
-97.35   	-72.94   	 60.18   	 -76.30		 61.79   	 -76.30		
-76.90   	-67.44   	 59.88   	 -71.21		 61.49   	 -76.30		
-65.92   	-66.53   	 59.59   	 -66.12		 61.18   	 -81.38		
-68.97   	-67.75   	 59.33   	 -61.04		 60.85   	 -76.30		
-79.65   	-69.58   	 59.08   	 -55.95		 60.55   	 -81.38		
-89.11   	-71.11   	 58.86   	 -50.86		 60.22   	 -86.47		
-91.55   	-70.80   	 58.66   	 -50.86		 59.88   	 -81.38		
-87.59   	-66.83   	 58.45   	 -45.78		 59.55   	 -86.47		
-81.18   	-60.12   	 58.27   	 -50.86		 59.21   	 -81.38		
-76.60   	-55.85   	 58.07   	 -50.86		 58.88   	 -86.47		
-73.24   	-57.98   	 57.86   	 -50.86		 58.53   	 -81.38		
-70.19   	-67.14   	 57.66   	 -55.95		 58.21   	 -81.38		
-70.50   	-78.43   	 57.44   	 -55.95		 57.88   	 -76.30		
-74.16   	-83.01   	 57.21   	 -61.04		 57.58   	 -76.30		
-76.29   	-73.85   	 56.97   	 -61.04		 57.27   	 -71.21		
-73.24   	-52.80   	 56.72   	 -61.04		 56.99   	 -66.12		
-65.31   	-30.21   	 56.48   	 -61.04		 56.72   	 -66.12		
-53.10   	-16.78   	 56.24   	 -66.12		 56.46   	 -66.12		
-44.56   	-19.23   	 55.97   	 -61.04		 56.20   	 -61.04		
-49.13   	-36.01   	 55.73   	 -61.04		 55.95   	 -66.12		
-64.09   	-57.37   	 55.48   	 -61.04		 55.69   	 -61.04		
-79.65   	-69.89   	 55.24   	 -61.04		 55.44   	 -61.04		
-86.98   	-68.66   	 54.99   	 -55.95		 55.20   	 -61.04		
-84.23   	-59.81   	 54.77   	 -55.95		 54.95   	 -61.04		
-76.60   	-51.57   	 54.55   	 -61.04		 54.71   	 -55.95		
-73.55   	-51.88   	 54.30   	 -55.95		 54.49   	 -61.04		
-79.35   	-61.04   	 54.08   	 -55.95		 54.24   	 -55.95		
-87.28   	-69.58   	 53.86   	 -50.86		 54.02   	 -55.95		
-87.89   	-69.89   	 53.65   	 -50.86		 53.79   	 -55.95		
-78.43   	-63.17   	 53.45   	 -45.78		 53.57   	 -50.86		
-65.31   	-55.24   	 53.27   	 -40.69		 53.37   	 -50.86		
-58.29   	-53.41   	 53.10   	 -40.69		 53.16   	 -50.86		
-61.95   	-59.51   	 52.94   	 -30.52		 52.96   	 -45.78		
-72.33   	-67.75   	 52.82   	 -30.52		 52.78   	 -45.78		
-79.96   	-71.41   	 52.70   	 -30.52		 52.59   	 -45.78		
-81.18   	-69.89   	 52.57   	 -25.43		 52.41   	 -45.78		
-77.51   	-67.14   	 52.47   	 -25.43		 52.23   	 -45.78		
-74.16   	-68.36   	 52.37   	 -30.52		 52.04   	 -40.69		
-74.46   	-73.55   	 52.25   	 -30.52		 51.88   	 -45.78		
-76.90   	-77.82   	 52.13   	 -35.61		 51.70   	 -40.69		
-78.43   	-77.82   	 51.98   	 -35.61		 51.54   	 -40.69		
-78.13   	-73.85   	 51.84   	 -40.69		 51.37   	 -40.69		
-76.90   	-69.58   	 51.68   	 -40.69		 51.21   	 -40.69		
-75.38   	-68.36   	 51.52   	 -45.78		 51.05   	 -40.69		
-73.24   	-69.27   	 51.33   	 -50.86		 50.88   	 -40.69		
-70.80   	-70.19   	 51.13   	 -45.78		 50.72   	 -35.61		
-67.75   	-67.14   	 50.95   	 -45.78		 50.58   	 -40.69		
-65.61   	-62.56   	 50.76   	 -45.78		 50.42   	 -35.61		
-65.92   	-58.29   	 50.58   	 -40.69		 50.27   	 -35.61		
-65.61   	-54.93   	 50.42   	 -40.69		 50.13   	 -30.52		
-64.09   	-52.19   	 50.25   	 -30.52		 50.01   	 -35.61		
-61.65   	-49.74   	 50.13   	 -25.43		 49.87   	 -30.52		
-58.59   	-49.44   	 50.03   	 -20.35		 49.75   	 -30.52		
-57.07   	-52.19   	 49.95   	 -20.35		 49.62   	 -30.52		
-57.37   	-57.98   	 49.87   	 -15.26		 49.50   	 -30.52		
-59.20   	-64.09   	 49.81   	 -15.26		 49.38   	 -25.43		
-61.04   	-68.36   	 49.75   	 -15.26		 49.28   	 -30.52		
-61.34   	-70.19   	 49.68   	 -15.26		 49.16   	 -30.52		
-59.81   	-70.50   	 49.62   	 -20.35		 49.03   	 -25.43		
-58.29   	-69.89   	 49.54   	 -20.35		 48.93   	 -30.52		
-58.90   	-67.14   	 49.46   	 -25.43		 48.81   	 -25.43		
-63.17   	-62.26   	 49.36   	 -30.52		 48.71   	 -30.52		
-71.72   	-56.76   	 49.24   	 -30.52		 48.59   	 -25.43		
-79.65   	-54.02   	 49.11   	 -35.61		 48.48   	 -30.52		
-82.40   	-56.46   	 48.97   	 -30.52		 48.36   	 -25.43		
-80.57   	-62.56   	 48.85   	 -35.61		 48.26   	 -25.43		
-76.90   	-67.75   	 48.71   	 -30.52		 48.16   	 -30.52		
-73.85   	-69.89   	 48.59   	 -25.43		 48.04   	 -25.43		
-73.55   	-68.36   	 48.48   	 -25.43		 47.93   	 -25.43		
-75.07   	-65.92   	 48.38   	 -25.43		 47.83   	 -25.43		
-77.21   	-65.61   	 48.28   	 -25.43		 47.73   	 -25.43		
-77.51   	-67.44   	 48.18   	 -20.35		 47.63   	 -30.52		
-75.38   	-68.36   	 48.10   	 -25.43		 47.51   	 -25.43		
-71.11   	-65.61   	 48.00   	 -25.43		 47.41   	 -25.43		
-67.75   	-60.12   	 47.89   	 -25.43		 47.30   	 -30.52		
-67.75   	-53.41   	 47.79   	 -25.43		 47.18   	 -25.43		
-71.72   	-48.22   	 47.69   	 -25.43		 47.08   	 -30.52		
-75.07   	-42.72   	 47.59   	 -25.43		 46.96   	 -25.43		
-73.24   	-32.96   	 47.49   	 -30.52		 46.86   	 -30.52		
-67.44   	-14.95   	 47.37   	 -25.43		 46.73   	 -25.43		
-62.26   	 10.68   	 47.26   	 -30.52		 46.63   	 -30.52		
-62.56   	 37.84   	 47.14   	 -30.52		 46.51   	 -25.43		
-68.97   	 59.51   	 47.02   	 -30.52		 46.41   	 -25.43		
-75.38   	 71.72   	 46.90   	 -30.52		 46.31   	 -30.52		
-75.07   	 75.99   	 46.77   	 -30.52		 46.18   	 -25.43		
-68.66   	 75.07   	 46.65   	 -30.52		 46.08   	 -30.52		
-59.81   	 71.11   	 46.53   	 -30.52		 45.96   	 -25.43		
-53.71   	 62.56   	 46.41   	 -35.61		 45.86   	 -25.43		
-53.71   	 48.22   	 46.27   	 -30.52		 45.76   	 -30.52		
-57.98   	 32.04   	 46.14   	 -35.61		 45.64   	 -25.43		
-63.48   	 21.67   	 46.00   	 -30.52		 45.53   	 -30.52		
-65.92   	 23.80   	 45.88   	 -35.61		 45.41   	 -30.52		
-61.95   	 36.62   	 45.74   	 -30.52		 45.29   	 -25.43		
-49.13   	 50.35   	 45.62   	 -30.52		 45.19   	 -30.52		
-31.13   	 53.71   	 45.49   	 -30.52		 45.07   	 -30.52		
-15.26   	 43.95   	 45.37   	 -25.43		 44.94   	 -30.52		
 -8.85   	 30.52   	 45.27   	 -25.43		 44.82   	 -30.52		
-14.95   	 24.41   	 45.17   	 -25.43		 44.70   	 -30.52		
-30.52   	 29.60   	 45.07   	 -25.43		 44.58   	 -25.43		
-49.13   	 36.93   	 44.96   	 -20.35		 44.48   	 -30.52		
-63.78   	 32.65   	 44.88   	 -15.26		 44.35   	 -25.43		
-73.24   	  9.46   	 44.82   	 -20.35		 44.25   	 -30.52		
-77.82   	-27.16   	 44.74   	 -15.26		 44.13   	 -25.43		
-79.96   	-64.70   	 44.68   	 -10.17		 44.03   	 -20.35		
-79.96   	-92.77   	 44.64   	 -15.26		 43.95   	 -25.43		
-78.13   	-107.73   	 44.58   	 -20.35		 43.85   	 -20.35		
-75.68   	-113.22   	 44.50   	 -15.26		 43.76   	 -20.35		
-74.16   	-114.75   	 44.44   	 -15.26		 43.68   	 -20.35		
-73.24   	-115.66   	 44.37   	 -25.43		 43.60   	 -25.43		
-72.02   	-116.58   	 44.27   	 -20.35		 43.50   	 -20.35		
-69.58   	-116.58   	 44.19   	 -25.43		 43.42   	 -20.35		
-66.53   	-115.97   	 44.09   	 -25.43		 43.34   	 -20.35		
-65.92   	-116.27   	 43.99   	 -30.52		 43.26   	 -20.35		
-69.58   	-118.10   	 43.87   	 -25.43		 43.17   	 -20.35		
-76.60   	-120.85   	 43.76   	 -30.52		 43.09   	 -20.35		
-83.92   	-123.29   	 43.64   	 -25.43		 43.01   	 -25.43		
-88.50   	-122.99   	 43.54   	 -25.43		 42.91   	 -25.43		
-88.50   	-119.93   	 43.44   	 -25.43		 42.81   	 -25.43		
-85.45   	-115.36   	 43.34   	 -20.35		 42.71   	 -25.43		
-79.04   	-109.25   	 43.26   	 -15.26		 42.60   	 -25.43		
-66.53   	-96.13   	 43.19   	 -15.26		 42.50   	 -25.43		
-42.42   	-65.00   	 43.13   	 -15.26		 42.40   	 -30.52		
 -3.97   	 -3.97   	 43.07   	 -10.17		 42.28   	 -25.43		
 41.50   	 93.99   	 43.03   	 -15.26		 42.18   	 -25.43		
 84.23   	231.93   	 42.97   	 -20.35		 42.08   	 -25.43		
122.07   	422.36   	 42.89   	 -20.35		 41.97   	 -25.43		
160.83   	692.14   	 42.81   	 -25.43		 41.87   	 -25.43		
212.40   	1064.45   	 42.71   	 -30.52		 41.77   	 -20.35		
276.79   	1521.61   	 42.58   	 -35.61		 41.69   	 -20.35		
333.56   	1975.40   	 42.44   	 -35.61		 41.61   	 -15.26		
354.00   	2283.94   	 42.30   	 -40.69		 41.55   	 -15.26		
323.18   	2319.03(R)	 42.14   	 -35.61		 41.49   	 -15.26		
250.55   	2038.27   	 41.99   	 -35.61		 41.42   	 -15.26		
159.30   	1510.32   	 41.85   	 -30.52		 41.36   	 -15.26		
 68.36   	885.31   	 41.73   	 -30.52		 41.30   	 -10.17		
-13.12   	322.27   	 41.61   	 -25.43		 41.26   	 -15.26		
-80.87   	-74.16   	 41.51   	 -20.35		 41.20   	 -15.26		
-128.78   	-275.27   	 41.42   	 -20.35		 41.14   	 -10.17		
-148.62   	-319.52   	 41.34   	 -15.26		 41.10   	 -15.26		
-140.38   	-282.59   	 41.28   	 -10.17		 41.04   	 -15.26		
-117.80   	-237.43   	 41.24   	 -10.17		 40.98   	 -20.35		
-99.18   	-223.69   	 41.20   	  -5.09		 40.90   	 -15.26		
-95.21   	-240.48   	 41.18   	  -5.09		 40.83   	 -20.35		
-102.54   	-265.20   	 41.16(D)	   5.09		 40.75   	 -20.35		
-110.47   	-277.10   	 41.18   	  20.35		 40.67   	 -20.35		
-111.39   	-272.52   	 41.26   	  40.69		 40.59   	 -20.35		
-105.90   	-261.84   	 41.42   	  61.04		 40.51   	 -20.35		
-100.40   	-256.35   	 41.67   	  96.64		 40.43   	 -20.35		
-100.71   	-258.48   	 42.05   	 127.16		 40.35   	 -15.26		
-107.73   	-264.59   	 42.56   	 162.77		 40.28   	 -20.35		
-115.97   	-268.86   	 43.21   	 208.54		 40.20   	 -15.26		
-119.32   	-267.33   	 44.05   	 239.06		 40.14   	 -20.35		
-115.36   	-260.93   	 45.00   	 279.75		 40.06   	 -15.26		
-107.42   	-251.16   	 46.12   	 310.27		 40.00   	 -15.26		
-99.79   	-242.61   	 47.37   	 340.79		 39.94   	 -10.17		
-95.83   	-238.65   	 48.73   	 361.14		 39.90   	 -15.26		
-95.21   	-238.04   	 50.17   	 386.57		 39.84   	 -10.17		
-94.91   	-238.65   	 51.72   	 401.83		 39.80   	 -15.26		
-92.47   	-238.65   	 53.33   	 422.18		 39.74   	  -5.09		
-86.36   	-238.04   	 55.02   	 432.35		 39.72   	  -5.09		
-79.65   	-235.60   	 56.74   	 432.35		 39.69(D)	   5.09		
-78.43   	-231.63   	 58.47   	 427.26		 39.72   	  15.26		
-86.67   	-226.14   	 60.18   	 396.74		 39.78   	  40.69		
-103.76   	-219.12   	 61.77   	 366.22		 39.94   	  66.12		
-121.77   	-212.71   	 63.23   	 315.36		 40.20   	 116.99		
-130.00   	-208.74   	 64.50   	 269.58		 40.67   	 167.85		
-123.90   	-207.21   	 65.57   	 208.54		 41.34   	 239.06		
-109.86   	-205.69   	 66.41   	 162.77		 42.30   	 315.36		
-98.57   	-202.03   	 67.06   	 122.07		 43.56   	 386.57		
-95.52   	-197.45   	 67.55   	  91.56		 45.11   	 452.69		
-100.10   	-194.09   	 67.91   	  76.30		 46.92   	 503.56		
-106.81   	-193.48   	 68.22   	  66.12		 48.93   	 549.34		
-111.08   	-195.62   	 68.48   	  71.21		 51.13   	 564.60		
-111.39   	-197.75   	 68.77   	  81.38		 53.39   	 569.68		
-108.95   	-197.75   	 69.09   	 101.73		 55.67   	 564.60		
-104.98   	-193.48   	 69.50   	 116.99		 57.92   	 539.16		
-100.71   	-186.46   	 69.97   	 142.42		 60.08   	 513.73		
-97.05   	-178.22   	 70.54   	 152.59		 62.14   	 473.04		
-93.99   	-170.90   	 71.15   	 167.85		 64.03   	 437.43		
-90.64   	-166.02   	 71.82   	 172.94		 65.78   	 396.74		
-88.20   	-162.96   	 72.51   	 172.94		 67.36   	 356.05		
-89.11   	-161.13   	 73.20   	 157.68		 68.79   	 310.27		
