  I     	  II     	  LVp     	  LVp'		  AO     	  AO'		
-88.50   	-75.07   	 25.94   	 605.29		 78.05   	 -35.61		
-70.19   	-113.22   	 28.36   	 701.93		 77.90   	 -25.43		
-61.65   	-140.08   	 31.17   	 803.66		 77.80   	 -25.43		
-60.12   	-148.62   	 34.38   	 900.30		 77.70   	 -30.52		
-61.34   	-144.04   	 37.99   	 991.86		 77.58   	 -45.78		
-61.65   	-137.33   	 41.95   	1078.33		 77.40   	 -61.04		
-59.81   	-135.50   	 46.27   	1159.71		 77.15   	 -55.95		
-56.46   	-140.69   	 50.91   	1230.92		 76.93   	 -55.95		
-53.41   	-148.62   	 55.83   	1297.04		 76.70   	 -45.78		
-52.19   	-155.03   	 61.02   	1347.91		 76.52   	 -50.86		
-53.10   	-156.86   	 66.41   	1388.60		 76.32   	 -50.86		
-54.63   	-155.03   	 71.96   	1408.95		 76.11   	 -45.78		
-54.93   	-152.89   	 77.60   	1419.12		 75.93   	 -35.61		
-53.41   	-152.59   	 83.28   	1414.03		 75.79   	 -15.26		
-51.27   	-153.81   	 88.93   	1383.51		 75.73   	   0.00		
-49.44   	-155.03   	 94.47   	1342.82		 75.73   	  15.26		
-48.52   	-155.33   	 99.84   	1281.79		 75.79   	  40.69		
-47.91   	-154.42   	104.96   	1210.58		 75.95   	  86.47		
-47.00   	-153.20   	109.81   	1124.11		 76.30   	 111.90		
-45.47   	-151.67   	114.30   	1022.38		 76.74   	 198.37		
-44.86   	-150.15   	118.39   	 920.65		 77.54   	 371.31		
-45.17   	-149.23   	122.07   	 818.92		 79.02   	 645.98		
-45.47   	-147.71   	125.35   	 717.19		 81.61   	 996.94		
-44.56   	-145.87   	128.22   	 630.72		 85.59   	1327.56		
-41.20   	-144.04   	130.74   	 554.42		 90.91   	1469.98		
-36.01   	-141.30   	132.96   	 488.30		 96.78   	1337.74		
-31.43   	-138.85   	134.91   	 427.26		102.14   	1042.72		
-29.30   	-136.41   	136.62   	 386.57		106.31   	 783.31		
-29.60   	-134.58   	138.17   	 350.97		109.44   	 671.41		
-30.52   	-133.06   	139.57   	 320.45		112.13   	 686.67		
-29.60   	-130.92   	140.85   	 289.93		114.87   	 752.79		
-25.94   	-127.56   	142.01   	 279.75		117.88   	 783.31		
-20.45   	-122.68   	143.13   	 254.32		121.02   	 757.88		
-14.34   	-116.58   	144.15   	 239.06		124.05   	 722.28		
 -9.46   	-110.78   	145.11   	 208.54		126.94   	 696.84		
 -6.71   	-105.59   	145.94   	 178.03		129.72   	 717.19		
 -6.10   	-102.23   	146.65   	 137.33		132.59   	 757.88		
 -6.71   	-100.10   	147.20   	 101.73		135.63   	 762.97		
 -7.63   	-98.27   	147.61   	  61.04		138.68   	 727.36		
 -7.02   	-95.52   	147.85   	  25.43		141.59   	 656.15		
 -5.19   	-90.94   	147.95   	  -5.09		144.21   	 569.68		
 -2.44   	-84.53   	147.93   	 -20.35		146.49   	 523.90		
  0.31   	-77.51   	147.85   	 -25.43		148.59   	 518.82		
  1.83   	-71.41   	147.75   	 -10.17		150.66   	 503.56		
  2.44   	-65.92   	147.71   	   5.09		152.67   	 442.52		
  3.36   	-59.81   	147.73   	  45.78		154.44   	 366.22		
  5.19   	-51.57   	147.91   	  91.56		155.91   	 295.01		
  7.32   	-42.11   	148.28   	 127.16		157.09   	 249.24		
  8.24   	-32.96   	148.79   	 167.85		158.09   	 208.54		
  6.10   	-25.94   	149.46   	 193.29		158.92   	 157.68		
  1.83   	-20.45   	150.23   	 208.54		159.55   	 122.07		
 -2.44   	-14.34   	151.07   	 208.54		160.04   	 116.99		
 -3.36   	 -5.49   	151.90   	 188.20		160.51   	 106.82		
 -0.92   	  4.88   	152.65   	 167.85		160.94   	 106.82		
  3.36   	 14.95   	153.33   	 132.25		161.36   	 101.73		
  7.02   	 22.28   	153.85   	  91.56		161.77   	  71.21		
  8.54   	 26.86   	154.22   	  50.86		162.05   	  50.86		
 10.07   	 28.38   	154.42   	  15.26		162.26   	  35.61		
 11.60   	 27.47   	154.49(S)	 -20.35		162.40   	  40.69		
 13.12   	 24.41   	154.40   	 -50.86		162.56   	  15.26		
 11.60   	 19.23   	154.20   	 -71.21		162.62   	 -15.26		
  6.10   	 12.21   	153.92   	 -91.56		162.56   	 -50.86		
 -0.92   	  4.27   	153.55   	-111.90		162.36   	 -81.38		
 -6.41   	 -4.88   	153.10   	-122.07		162.03   	-101.73		
 -8.54   	-14.95   	152.61   	-137.33		161.63   	-106.82		
 -9.77   	-24.72   	152.06   	-147.51		161.20   	-116.99		
-13.43   	-33.57   	151.47   	-162.77		160.73   	-132.25		
-21.06   	-39.98   	150.82   	-172.94		160.20   	-162.77		
-29.60   	-44.56   	150.13   	-188.20		159.55   	-183.11		
-35.71   	-47.61   	149.38   	-198.37		158.82   	-198.37		
-36.62   	-50.66   	148.59   	-218.72		158.03   	-213.63		
-34.48   	-53.10   	147.71   	-233.98		157.17   	-239.06		
-32.65   	-54.93   	146.77   	-259.41		156.22   	-269.58		
-32.96   	-54.93   	145.74   	-295.01		155.14   	-289.93		
-35.10   	-53.10   	144.56   	-330.62		153.98   	-300.10		
-36.32   	-49.74   	143.23   	-381.48		152.78   	-320.45		
-34.79   	-46.08   	141.71   	-447.61		151.49   	-356.05		
-31.13   	-43.64   	139.92   	-513.73		150.07   	-376.40		
-28.08   	-43.64   	137.86   	-595.11		148.57   	-412.00		
-27.47   	-44.86   	135.48   	-671.41		146.92   	-447.61		
-30.21   	-47.00   	132.80   	-757.88		145.13   	-473.04		
-34.18   	-48.83   	129.77   	-834.18		143.23   	-493.39		
-37.23   	-48.83   	126.43   	-915.56		141.26   	-523.90		
-37.54   	-47.00   	122.77   	-986.77		139.17   	-569.68		
-35.71   	-43.64   	118.82   	-1063.07		136.89   	-595.11		
-33.87   	-39.98   	114.57   	-1119.02		134.51   	-600.20		
-33.26   	-36.93   	110.09   	-1174.97		132.11   	-600.20		
-34.18   	-36.01   	105.39   	-1215.66		129.70   	-590.03		
-36.62   	-37.23   	100.53   	-1236.01		127.34   	-574.77		
-38.45   	-39.06   	 95.58   	-1251.27		125.05   	-564.60		
-38.76   	-39.67   	 90.58   	-1246.18		122.79   	-528.99		
-36.62   	-38.45   	 85.59   	-1230.92		120.67   	-452.69		
-32.04   	-35.10   	 80.67   	-1205.49		118.86   	-335.71		
-26.86   	-29.91   	 75.85   	-1169.88		117.52   	-228.89		
-23.80   	-25.33   	 71.17   	-1134.28		116.60   	-218.72		
-24.41   	-22.89   	 66.63   	-1088.50		115.73   	-259.41		
-28.69   	-22.58   	 62.28   	-1042.72		114.69   	-295.01		
-34.18   	-24.11   	 58.11   	-1002.03		113.51   	-295.01		
-38.15   	-26.55   	 54.10   	-946.08		112.33   	-259.41		
-38.45   	-28.99   	 50.32   	-905.39		111.29   	-208.54		
-35.40   	-31.13   	 46.69   	-849.44		110.46   	-178.03		
-31.13   	-32.96   	 43.30   	-808.75		109.75   	-167.85		
-26.55   	-34.18   	 40.06   	-752.79		109.07   	-172.94		
-22.89   	-33.87   	 37.05   	-701.93		108.38   	-167.85		
-20.45   	-33.87   	 34.24   	-656.15		107.71   	-167.85		
-20.75   	-35.10   	 31.62   	-605.29		107.04   	-162.77		
-25.33   	-38.15   	 29.20   	-549.34		106.39   	-142.42		
-33.26   	-42.11   	 27.00   	-508.65		105.82   	-142.42		
-40.59   	-44.86   	 24.96   	-452.69		105.25   	-147.51		
-43.33   	-45.47   	 23.15   	-412.00		104.66   	-137.33		
-40.89   	-44.86   	 21.51   	-366.22		104.11   	-132.25		
-35.71   	-44.86   	 20.04   	-320.45		103.58   	-116.99		
-31.74   	-47.00   	 18.76   	-284.84		103.11   	-106.82		
-31.43   	-50.66   	 17.62   	-249.24		102.69   	-106.82		
-32.04   	-54.63   	 16.62   	-223.80		102.26   	-101.73		
-30.82   	-57.07   	 15.73   	-198.37		101.85   	 -96.64		
-26.25   	-58.29   	 14.93   	-178.03		101.46   	 -91.56		
-21.97   	-58.29   	 14.22   	-167.85		101.10   	 -81.38		
-21.67   	-58.29   	 13.55   	-162.77		100.77   	 -86.47		
-27.47   	-58.59   	 12.90   	-147.51		100.43   	 -86.47		
-36.32   	-58.90   	 12.31   	-147.51		100.08   	 -81.38		
-42.42   	-57.98   	 11.72   	-137.33		 99.76   	 -86.47		
-42.42   	-56.76   	 11.17   	-137.33		 99.41   	 -76.30		
-37.54   	-56.15   	 10.62   	-132.25		 99.10   	 -71.21		
-32.04   	-57.37   	 10.09   	-122.07		 98.82   	 -61.04		
-29.60   	-60.12   	  9.60   	-122.07		 98.58   	 -66.12		
-30.21   	-62.56   	  9.11   	-106.82		 98.31   	 -76.30		
-31.43   	-62.87   	  8.69   	-101.73		 98.01   	 -76.30		
-31.43   	-60.42   	  8.28   	 -91.56		 97.70   	 -71.21		
-29.60   	-57.37   	  7.91   	 -81.38		 97.42   	 -66.12		
-27.77   	-56.46   	  7.59   	 -66.12		 97.15   	 -71.21		
-27.16   	-58.59   	  7.32   	 -61.04		 96.87   	 -66.12		
-27.77   	-61.65   	  7.08   	 -45.78		 96.60   	 -66.12		
-29.60   	-63.17   	  6.90   	 -40.69		 96.34   	 -71.21		
-32.35   	-62.56   	  6.73   	 -25.43		 96.05   	 -76.30		
-35.71   	-60.12   	  6.63   	 -20.35		 95.75   	 -66.12		
-38.76   	-57.98   	  6.55   	 -10.17		 95.48   	 -66.12		
-39.98   	-57.07   	  6.51(D)	   0.00		 95.22   	 -66.12		
-39.06   	-56.15   	  6.51   	  10.17		 94.95   	 -71.21		
-36.93   	-54.93   	  6.55   	  10.17		 94.67   	 -71.21		
-34.48   	-51.57   	  6.59   	  25.43		 94.38   	 -71.21		
-32.04   	-44.86   	  6.69   	  25.43		 94.10   	 -71.21		
-28.38   	-33.26   	  6.80   	  35.61		 93.81   	 -71.21		
-23.80   	-17.40   	  6.94   	  35.61		 93.53   	 -66.12		
-19.53   	 -0.61   	  7.08   	  35.61		 93.27   	 -66.12		
-17.70   	 12.82   	  7.22   	  40.69		 93.00   	 -61.04		
-17.70   	 19.23   	  7.39   	  40.69		 92.76   	 -66.12		
-17.40   	 19.84   	  7.55   	  35.61		 92.49   	 -76.30		
-14.34   	 18.01   	  7.69   	  35.61		 92.19   	 -71.21		
 -8.24   	 18.62   	  7.83   	  30.52		 91.90   	 -61.04		
 -0.92   	 24.72   	  7.96   	  30.52		 91.66   	 -66.12		
  6.71   	 39.06   	  8.08   	  20.35		 91.39   	 -61.04		
 13.73   	 60.73   	  8.16   	  20.35		 91.15   	 -61.04		
 21.06   	 84.53   	  8.24   	  10.17		 90.91   	 -61.04		
 28.69   	102.23   	  8.28   	  10.17		 90.66   	 -61.04		
 35.40   	105.59   	  8.32   	   5.09		 90.42   	 -71.21		
 41.20   	 90.64   	  8.34   	   5.09		 90.13   	 -71.21		
 47.00   	 61.95   	  8.36   	   0.00		 89.85   	 -66.12		
 52.49   	 30.82   	  8.36   	  -5.09		 89.58   	 -66.12		
 54.32   	  7.02   	  8.34   	  -5.09		 89.32   	 -71.21		
 50.35   	 -5.80   	  8.32   	 -10.17		 89.03   	 -76.30		
 38.15   	-11.29   	  8.28   	 -10.17		 88.73   	 -71.21		
 19.23   	-14.95   	  8.24   	 -10.17		 88.44   	 -71.21		
 -2.14   	-21.36   	  8.20   	 -10.17		 88.16   	 -71.21		
-21.67   	-32.04   	  8.16   	 -10.17		 87.87   	 -81.38		
-36.01   	-45.78   	  8.12   	 -10.17		 87.55   	 -76.30		
-43.03   	-61.04   	  8.08   	  -5.09		 87.24   	 -66.12		
-43.03   	-75.99   	  8.06   	  -5.09		 86.98   	 -50.86		
-38.45   	-86.98   	  8.04   	  -5.09		 86.77   	 -81.38		
-33.26   	-92.47   	  8.02   	   5.09		 86.45   	-111.90		
-31.43   	-93.08   	  8.04   	   5.09		 86.00   	 -96.64		
-34.79   	-91.25   	  8.06   	  10.17		 85.62   	 -71.21		
-42.42   	-89.72   	  8.10   	  15.26		 85.33   	 -61.04		
-50.66   	-90.33   	  8.16   	  25.43		 85.09   	 -50.86		
-55.85   	-91.86   	  8.26   	  30.52		 84.88   	 -61.04		
-55.54   	-92.16   	  8.38   	  30.52		 84.64   	 -66.12		
-50.66   	-90.64   	  8.50   	  35.61		 84.37   	 -71.21		
-44.25   	-87.59   	  8.65   	  35.61		 84.09   	 -76.30		
-40.28   	-83.92   	  8.79   	  30.52		 83.78   	 -45.78		
-40.28   	-81.79   	  8.91   	  30.52		 83.60   	 -10.17		
-43.03   	-82.09   	  9.03   	  25.43		 83.56   	 -35.61		
-46.39   	-86.06   	  9.14   	  20.35		 83.42   	 -76.30		
-50.35   	-96.44   	  9.22   	  15.26		 83.11   	 -96.64		
-59.51   	-117.19   	  9.28   	   5.09		 82.73   	 -86.47		
-79.35   	-151.67   	  9.30   	   0.00		 82.38   	 -45.78		
-110.47   	-196.84   	  9.30   	   5.09		 82.20   	 -30.52		
-143.74   	-240.17   	  9.32   	   5.09		 82.07   	 -50.86		
-159.91   	-261.23   	  9.34   	  10.17		 81.87   	 -76.30		
-135.19   	-240.17   	  9.38   	  20.35		 81.57   	 -91.56		
-52.19   	-164.18   	  9.46   	  25.43		 81.20   	 -76.30		
 93.38   	-32.04   	  9.56   	  40.69		 80.89   	 -45.78		
286.56   	151.37   	  9.73   	  45.78		 80.71   	 -45.78		
489.81   	379.33   	  9.91   	  50.86		 80.53   	 -71.21		
654.60   	648.19   	 10.11   	  55.95		 80.24   	 -81.38		
735.47   	936.58   	 10.34   	 106.82		 79.92   	-132.25		
585.63   	1312.87(R)	 10.76(E)	  45.78		 79.39   	 -55.95		
405.27   	1265.87   	 10.95   	  40.69		 79.17   	 -55.95		
219.73   	1050.11   	 11.11   	  35.61		 78.94   	 -55.95		
 68.05   	743.10   	 11.25   	  35.61		 78.72   	 -45.78		
-36.62   	451.97   	 11.39   	  40.69		 78.53   	 -40.69		
-103.45   	244.75   	 11.56   	  45.78		 78.37   	 -45.78		
-151.06   	125.12   	 11.74   	  66.12		 78.19   	 -50.86		
-189.51   	 62.56   	 12.00   	 101.73		 77.99   	 -40.69		
-215.76   	 28.99   	 12.41   	 142.42		 77.82   	 -40.69		
-219.73   	 12.51   	 12.98   	 193.29		 77.66   	 -40.69		
-198.36   	  8.54   	 13.75   	 269.58		 77.50   	 -50.86		
-157.78   	  7.93   	 14.83   	 350.97		 77.29   	 -55.95		
-112.92   	 -3.36   	 16.24   	 442.52		 77.07   	 -55.95		
-78.13   	-31.74   	 18.01   	 539.16		 76.85   	 -50.86		
-59.81   	-68.05   	 20.16   	 640.89		 76.64   	 -55.95		
-57.07   	-98.57   	 22.73   	 747.71		 76.42   	 -61.04		
-61.65   	-115.05   	 25.72   	 844.35		 76.17   	 -61.04		
-65.92   	-119.32   	 29.09   	 935.91		 75.93   	 -55.95		
-65.00   	-118.10   	 32.84   	1027.46		 75.71   	 -40.69		
-59.51   	-116.58   	 36.95   	1108.85		 75.54   	 -35.61		
-53.41   	-117.49   	 41.38   	1180.06		 75.40   	 -45.78		
-50.66   	-120.54   	 46.10   	1261.44		 75.22   	 -40.69		
-50.05   	-123.90   	 51.15   	1322.48		 75.06   	 -50.86		
-48.83   	-124.82   	 56.44   	1383.51		 74.85   	 -61.04		
-45.78   	-123.29   	 61.97   	1434.38		 74.61   	 -45.78		
-41.81   	-122.07   	 67.71   	1480.16		 74.42   	 -25.43		
-40.59   	-122.68   	 73.63   	1505.59		 74.32   	 -10.17		
-43.03   	-125.43   	 79.65   	1510.68		 74.28   	   0.00		
-47.61   	-128.17   	 85.70   	1500.50		 74.28   	   0.00		
-50.05   	-128.48   	 91.70   	1454.72		 74.28   	  20.35		
-47.61   	-125.12   	 97.52   	1383.51		 74.36   	  55.95		
-42.11   	-119.63   	103.05   	1297.04		 74.59   	  86.47		
-36.62   	-115.05   	108.24   	1185.14		 74.93   	 132.25		
-33.57   	-113.83   	112.98   	1063.07		 75.46   	 249.24		
-32.65   	-115.36   	117.23   	 925.73		 76.46   	 473.04		
-31.74   	-117.49   	120.94   	 803.66		 78.35   	 793.49		
-29.30   	-117.80   	124.15   	 676.50		 81.53   	1144.45		
-24.72   	-115.66   	126.86   	 569.68		 86.10   	1424.21		
-19.53   	-113.22   	129.13   	 483.21		 91.80   	1475.07		
-15.87   	-111.39   	131.07   	 401.83		 97.70   	1246.18		
-14.95   	-109.25   	132.67   	 345.88		102.69   	 900.30		
-16.17   	-105.90   	134.06   	 295.01		106.29   	 656.15		
-17.40   	-100.40   	135.24   	 269.58		108.91   	 615.46		
-16.78   	-94.30   	136.32   	 233.98		111.37   	 691.76		
-14.95   	-90.03   	137.25   	 208.54		114.14   	 762.97		
-13.12   	-90.03   	138.09   	 178.03		117.19   	 757.88		
-12.51   	-92.47   	138.80   	 142.42		120.22   	 686.67		
-12.21   	-94.91   	139.37   	 111.90		122.97   	 625.63		
-10.07   	-94.60   	139.82   	  71.21		125.47   	 625.63		
 -4.88   	-90.94   	140.10   	  40.69		127.98   	 681.58		
  3.05   	-84.84   	140.26   	  15.26		130.70   	 712.10		
 11.60   	-78.13   	140.32   	  15.26		133.55   	 701.93		
 17.70   	-71.72   	140.39   	  25.43		136.36   	 661.24		
 20.14   	-66.22   	140.49   	  55.95		139.00   	 590.03		
 19.23   	-61.65   	140.71   	 106.82		141.36   	 498.47		
 16.48   	-57.37   	141.14   	 147.51		143.36   	 427.26		
 13.73   	-53.71   	141.73   	 193.29		145.07   	 386.57		
 12.82   	-49.74   	142.50   	 218.72		146.61   	 371.31		
 14.95   	-44.25   	143.38   	 223.80		148.10   	 356.05		
 18.62   	-36.93   	144.27   	 218.72		149.52   	 315.36		
 21.97   	-28.08   	145.15   	 193.29		150.78   	 259.41		
 22.89   	-18.62   	145.92   	 157.68		151.82   	 218.72		
 21.67   	-10.07   	146.55   	 122.07		152.70   	 183.11		
 19.23   	 -3.66   	147.04   	  86.47		153.43   	 162.77		
 18.31   	  1.83   	147.38   	  50.86		154.08   	 137.33		
 19.84   	  8.85   	147.59   	  25.43		154.63   	 122.07		
 22.89   	 18.01   	147.69(S)	   0.00		155.12   	 101.73		
 25.02   	 29.60   	147.69   	 -25.43		155.52   	  86.47		
 24.41   	 40.89   	147.59   	 -35.61		155.87   	  71.21		
 20.75   	 48.52   	147.45   	 -45.78		156.15   	  50.86		
 17.09   	 50.66   	147.26   	 -55.95		156.36   	  30.52		
 15.56   	 48.83   	147.04   	 -66.12		156.48   	  20.35		
 17.09   	 44.25   	146.77   	 -76.30		156.56   	  15.26		
 19.53   	 38.76   	146.47   	 -81.38		156.62   	 -15.26		
 19.84   	 32.65   	146.14   	 -91.56		156.56   	 -40.69		
 16.17   	 25.94   	145.78   	-106.82		156.40   	 -61.04		
  8.24   	 18.31   	145.35   	-116.99		156.15   	 -81.38		
 -2.14   	 10.68   	144.88   	-137.33		155.83   	-101.73		
-11.90   	  2.75   	144.33   	-152.59		155.42   	-122.07		
-18.31   	 -3.97   	143.72   	-172.94		154.93   	-147.51		
-21.36   	 -9.16   	143.03   	-188.20		154.34   	-172.94		
-22.58   	-12.51   	142.28   	-218.72		153.65   	-188.20		
-25.33   	-13.73   	141.40   	-244.15		152.90   	-208.54		
-32.04   	-14.95   	140.43   	-274.67		152.06   	-233.98		
-41.50   	-17.09   	139.33   	-315.36		151.13   	-254.32		
-48.83   	-21.06   	138.07   	-361.14		150.11   	-274.67		
-49.44   	-25.02   	136.62   	-412.00		149.01   	-310.27		
-42.72   	-27.16   	134.97   	-473.04		147.77   	-335.71		
-32.65   	-27.77   	133.08   	-539.16		146.43   	-361.14		
-25.33   	-27.16   	130.93   	-610.37		144.98   	-391.66		
-23.80   	-27.47   	128.48   	-686.67		143.42   	-427.26		
-27.16   	-28.08   	125.74   	-757.88		141.71   	-467.95		
-31.74   	-28.69   	122.71   	-839.26		139.84   	-508.65		
-34.18   	-28.08   	119.35   	-910.47		137.80   	-534.08		
-33.26   	-25.94   	115.71   	-976.60		135.67   	-559.51		
-30.52   	-23.80   	111.80   	-1047.81		133.43   	-590.03		
-27.77   	-22.28   	107.61   	-1098.67		131.07   	-610.37		
-26.55   	-22.28   	103.21   	-1144.45		128.63   	-600.20		
-28.08   	-23.50   	 98.64   	-1180.06		126.23   	-595.11		
-32.04   	-24.41   	 93.92   	-1195.32		123.84   	-574.77		
-37.54   	-22.58   	 89.13   	-1195.32		121.55   	-528.99		
-42.42   	-18.31   	 84.35   	-1195.32		119.43   	-462.87		
-44.25   	-12.82   	 79.57   	-1169.88		117.58   	-376.40		
-42.11   	 -9.46   	 74.89   	-1149.54		116.07   	-279.75		
-37.23   	 -9.16   	 70.29   	-1113.93		114.95   	-233.98		
-31.43   	-10.99   	 65.84   	-1078.33		114.02   	-228.89		
-28.08   	-12.21   	 61.53   	-1032.55		113.10   	-269.58		
-28.08   	-11.29   	 57.40   	-986.77		112.02   	-284.84		
-29.91   	 -8.85   	 53.45   	-946.08		110.88   	-274.67		
-32.04   	 -6.41   	 49.66   	-895.22		109.79   	-239.06		
-33.26   	 -4.88   	 46.08   	-849.44		108.83   	-203.46		
-32.35   	 -4.88   	 42.69   	-798.57		108.02   	-188.20		
-29.60   	 -6.10   	 39.49   	-747.71		107.26   	-183.11		
-26.25   	 -8.24   	 36.50   	-701.93		106.53   	-172.94		
-22.89   	-10.38   	 33.69   	-651.07		105.84   	-162.77		
-21.36   	-11.90   	 31.09   	-610.37		105.19   	-157.68		
-23.80   	-12.82   	 28.65   	-564.60		104.56   	-137.33		
-29.60   	-14.34   	 26.39   	-518.82		104.01   	-127.16		
-36.93   	-17.70   	 24.31   	-473.04		103.50   	-132.25		
-42.42   	-21.97   	 22.42   	-432.35		102.97   	-127.16		
-43.33   	-25.63   	 20.69   	-386.57		102.46   	-127.16		
-39.67   	-26.55   	 19.15   	-350.97		101.95   	-122.07		
-34.79   	-25.02   	 17.74   	-310.27		101.46   	-122.07		
-32.04   	-23.19   	 16.50   	-274.67		100.98   	-116.99		
-32.04   	-22.89   	 15.40   	-244.15		100.51   	-116.99		
-32.35   	-24.41   	 14.43   	-223.80		100.04   	-106.82		
-30.82   	-26.86   	 13.53   	-198.37		 99.61   	-106.82		
-27.16   	-28.69   	 12.74   	-178.03		 99.19   	 -91.56		
-23.19   	-29.91   	 12.02   	-167.85		 98.82   	 -81.38		
-21.67   	-30.52   	 11.35   	-152.59		 98.49   	 -71.21		
-22.89   	-32.04   	 10.74   	-147.51		 98.21   	 -71.21		
-25.02   	-33.87   	 10.15   	-137.33		 97.92   	 -66.12		
-28.08   	-35.10   	  9.60   	-137.33		 97.66   	 -66.12		
-32.04   	-36.01   	  9.05   	-127.16		 97.40   	 -66.12		
-36.01   	-36.32   	  8.55   	-122.07		 97.13   	 -50.86		
-38.76   	-36.32   	  8.06   	-111.90		 96.93   	 -50.86		
-39.06   	-37.23   	  7.61   	-106.82		 96.72   	 -50.86		
-36.62   	-38.45   	  7.18   	 -96.64		 96.52   	 -50.86		
-32.35   	-39.37   	  6.80   	 -86.47		 96.32   	 -50.86		
-29.30   	-39.67   	  6.45   	 -71.21		 96.11   	 -50.86		
-28.08   	-39.06   	  6.16   	 -55.95		 95.91   	 -45.78		
-27.47   	-38.15   	  5.94   	 -45.78		 95.73   	 -55.95		
-26.25   	-37.23   	  5.76   	 -30.52		 95.50   	 -50.86		
-24.41   	-36.93   	  5.64   	 -15.26		 95.30   	 -45.78		
-23.80   	-37.54   	  5.57   	   0.00		 95.12   	 -50.86		
-26.86   	-38.15   	  5.57   	  15.26		 94.91   	 -55.95		
-32.65   	-39.37   	  5.64   	  30.52		 94.69   	 -45.78		
-38.15   	-40.59   	  5.76   	  40.69		 94.51   	 -40.69		
-38.76   	-41.20   	  5.92   	  50.86		 94.34   	 -45.78		
-33.57   	-39.98   	  6.12   	  61.04		 94.16   	 -50.86		
-24.72   	-36.93   	  6.37   	  66.12		 93.96   	 -61.04		
-18.01   	-32.04   	  6.63   	  71.21		 93.71   	 -66.12		
-17.09   	-25.02   	  6.92   	  71.21		 93.45   	 -66.12		
-21.06   	-15.87   	  7.20   	  76.30		 93.18   	 -76.30		
-25.33   	 -3.97   	  7.51   	  71.21		 92.88   	 -71.21		
-26.25   	  9.77   	  7.79   	  71.21		 92.59   	 -76.30		
-22.28   	 23.50   	  8.08   	  66.12		 92.29   	 -61.04		
-15.56   	 34.18   	  8.34   	  61.04		 92.04   	 -71.21		
-10.07   	 39.67   	  8.59   	  61.04		 91.76   	 -86.47		
 -6.71   	 40.59   	  8.83   	  55.95		 91.41   	 -81.38		
 -3.66   	 39.06   	  9.05   	  45.78		 91.09   	 -71.21		
  0.00   	 39.37   	  9.24   	  40.69		 90.80   	 -61.04		
  4.58   	 45.17   	  9.40   	  35.61		 90.56   	 -25.43		
  9.46   	 60.12   	  9.54   	  25.43		 90.46   	 -25.43		
 13.73   	 83.31   	  9.64   	  20.35		 90.36   	 -30.52		
 18.31   	107.42   	  9.73   	  15.26		 90.23   	 -30.52		
 23.50   	121.46   	  9.79   	  10.17		 90.11   	 -35.61		
 29.30   	117.49   	  9.83   	   5.09		 89.97   	 -45.78		
 35.71   	 94.60   	  9.85   	   5.09		 89.79   	 -20.35		
 42.42   	 62.26   	  9.87   	  -5.09		 89.70   	  35.61		
 48.22   	 32.96   	  9.85   	   0.00		 89.85   	  40.69		
 52.19   	 14.95   	  9.85   	   0.00		 90.01   	 -20.35		
 51.27   	  7.63   	  9.85   	  -5.09		 89.93   	 -20.35		
 42.42   	  6.41   	  9.83   	   5.09		 89.85   	 -40.69		
 25.63   	  5.19   	  9.85   	   0.00		 89.68   	 -55.95		
  4.88   	  0.31   	  9.85   	   5.09		 89.46   	 -30.52		
-14.95   	 -8.85   	  9.87   	   5.09		 89.34   	 -35.61		
-29.60   	-22.58   	  9.89   	   5.09		 89.20   	 -81.38		
-38.15   	-39.06   	  9.91   	   5.09		 88.87   	-116.99		
-40.28   	-54.93   	  9.93   	   0.00		 88.40   	-172.94		
-38.15   	-65.92   	  9.93   	  -5.09		 87.71   	-218.72		
-33.57   	-71.11   	  9.91   	  -5.09		 86.84   	-122.07		
-28.38   	-72.33   	  9.89   	  -5.09		 86.35   	  96.64		
-24.41   	-72.33   	  9.87   	  -5.09		 86.73   	 127.16		
-22.28   	-72.94   	  9.85   	  -5.09		 87.24   	 -91.56		
-22.89   	-73.24   	  9.83   	  -5.09		 86.88   	-244.15		
-25.94   	-72.33   	  9.81   	   0.00		 85.90   	-183.11		
-31.74   	-70.80   	  9.81   	  -5.09		 85.17   	 -45.78		
-39.37   	-69.27   	  9.79   	 -10.17		 84.98   	  35.61		
-45.78   	-68.66   	  9.75   	 -20.35		 85.13   	 -10.17		
-49.13   	-67.75   	  9.66   	 -40.69		 85.09   	  -5.09		
-48.22   	-66.53   	  9.50   	 -66.12		 85.07   	  45.78		
-44.56   	-66.83   	  9.24   	 -91.56		 85.25   	  30.52		
-42.72   	-71.72   	  8.87   	-116.99		 85.37   	 -35.61		
-47.30   	-85.75   	  8.40   	-142.42		 85.23   	-106.82		
-60.42   	-112.61   	  7.83   	-162.77		 84.80   	 -71.21		
-82.40   	-152.89   	  7.18   	-162.77		 84.52   	 -45.78		
-109.25   	-200.81   	  6.53   	-157.68		 84.33   	-208.54		
-130.92   	-242.31   	  5.90   	-147.51		 83.50   	-264.50		
-131.23   	-256.04   	  5.31   	-122.07		 82.44   	-162.77		
-90.33   	-221.86   	  4.82   	-106.82		 81.79   	-132.25		
  5.80   	-128.78   	  4.39   	-101.73		 81.26   	 -30.52		
157.78   	 22.28   	  3.99   	-106.82		 81.14   	 116.99		
345.76   	221.56   	  3.56   	-142.42		 81.61   	  91.56		
