  I     	  II     	  LV     	  LV'		  FA     	  FA'		
-348.51   	-89.42   	 85.72   	 325.53		 52.06   	   0.00		
-284.12   	-43.03   	 87.02   	 142.42		 52.06   	  -5.09		
-250.55   	 11.60   	 87.59   	 178.03		 52.04   	 -10.17		
-206.30   	 78.74   	 88.30   	 432.35		 52.00   	 -15.26		
-171.20   	126.34   	 90.03   	 879.96		 51.94   	 -20.35		
-155.03   	166.63   	 93.55   	1408.95		 51.86   	 -25.43		
-127.87   	199.89   	 99.19   	1907.42		 51.76   	 -25.43		
-114.44   	206.30   	106.82   	2253.30		 51.66   	 -20.35		
-107.12   	223.39   	115.83   	2360.11		 51.58   	 -25.43		
-109.56   	232.24   	125.27   	2166.83		 51.47   	 -20.35		
-112.92   	228.27   	133.94   	1693.79		 51.39   	 -20.35		
-112.61   	234.38   	140.71   	1017.29		 51.31   	 -20.35		
-115.97   	231.93   	144.78   	 310.27		 51.23   	 -25.43		
-105.90   	235.29   	146.02   	-208.54		 51.13   	 -30.52		
-98.57   	238.04   	145.19   	-310.27		 51.01   	 -35.61		
-101.01   	236.82   	143.95   	   0.00		 50.86   	 -35.61		
-97.96   	239.26   	143.95   	 595.11		 50.72   	 -40.69		
-110.17   	232.54   	146.33   	1236.01		 50.56   	 -40.69		
-119.32   	242.00   	151.27   	1749.74		 50.40   	 -25.43		
-123.29   	244.45   	158.27   	2024.41		 50.29(D)	   0.00		
-125.73   	245.97   	166.37   	2054.93		 50.29   	  30.52		
-125.12   	243.84   	174.59   	1866.73		 50.42   	  86.47		
-121.77   	242.92   	182.05   	1541.19		 50.76   	 198.37		
-121.15   	241.39   	188.22   	1129.19		 51.56   	 401.83		
-137.94   	233.76   	192.74   	 722.28		 53.16   	 727.36		
-140.99   	241.70   	195.62   	 396.74		 56.07   	1113.93		
-143.74   	234.38   	197.21   	 218.72		 60.53   	1444.55		
-147.40   	230.71   	198.09   	 203.46		 66.31   	1586.97		
-144.04   	235.60   	198.90   	 310.27		 72.65   	1490.33		
-142.21   	225.22   	200.14   	 478.13		 78.62   	1205.49		
-151.06   	227.97   	202.05   	 635.81		 83.44   	 844.35		
-160.52   	224.61   	204.60   	 727.36		 86.82   	 528.99		
-166.02   	215.15   	207.51   	 727.36		 88.93   	 305.19		
-173.95   	220.03   	210.42   	 625.63		 90.15   	 193.29		
-177.61   	206.30   	212.92   	 442.52		 90.93   	 152.59		
-175.78   	198.97   	214.69   	 228.89		 91.54   	 127.16		
-175.48   	196.23   	215.60   	  10.17		 92.04   	 106.82		
-180.36   	182.50   	215.65(S)	-147.51		 92.47   	  91.56		
-188.60   	179.14   	215.06   	-213.63		 92.84   	  76.30		
-197.45   	175.78   	214.20   	-193.29		 93.14   	  76.30		
-206.30   	172.42   	213.43   	-106.82		 93.45   	  81.38		
-210.57   	163.27   	213.00   	   5.09		 93.77   	  91.56		
-213.93   	155.94   	213.02   	  96.64		 94.14   	 101.73		
-223.39   	150.76   	213.41   	 152.59		 94.55   	  96.64		
-227.97   	141.30   	214.02   	 157.68		 94.93   	  86.47		
-228.27   	136.41   	214.65   	 132.25		 95.28   	  61.04		
-221.86   	134.58   	215.18   	  76.30		 95.52   	  30.52		
-205.69   	130.62   	215.48   	  25.43		 95.65   	  15.26		
-190.43   	134.89   	215.58   	 -20.35		 95.71(S)	   0.00		
-184.94   	140.99   	215.50   	 -50.86		 95.71   	 -15.26		
-185.55   	142.82   	215.30   	 -91.56		 95.65   	 -30.52		
-180.36   	151.98   	214.93   	-152.59		 95.52   	 -61.04		
-181.58   	155.64   	214.32   	-228.89		 95.28   	 -86.47		
-170.90   	161.13   	213.41   	-335.71		 94.93   	-106.82		
-149.23   	179.44   	212.06   	-442.52		 94.51   	-127.16		
-134.28   	189.21   	210.29   	-564.60		 94.00   	-147.51		
-111.69   	204.77   	208.04   	-691.76		 93.41   	-167.85		
-101.93   	224.30   	205.27   	-798.57		 92.74   	-183.11		
-90.64   	240.48   	202.07   	-885.04		 92.00   	-193.29		
-73.24   	259.70   	198.53   	-961.34		 91.23   	-193.29		
-68.05   	274.96   	194.69   	-996.94		 90.46   	-198.37		
-50.66   	292.36   	190.70   	-1022.38		 89.66   	-188.20		
-43.33   	313.42   	186.61   	-1007.12		 88.91   	-172.94		
-46.08   	324.10   	182.58   	-976.60		 88.22   	-157.68		
-48.83   	343.93   	178.68   	-930.82		 87.59   	-152.59		
-50.05   	358.89   	174.95   	-885.04		 86.98   	-157.68		
-45.78   	371.09   	171.41   	-874.87		 86.35   	-172.94		
-54.02   	381.16   	167.91   	-910.47		 85.66   	-198.37		
-55.85   	391.24   	164.27   	-1002.03		 84.86   	-208.54		
-60.42   	398.56   	160.26   	-1134.28		 84.03   	-228.89		
-68.05   	398.25   	155.73   	-1286.87		 83.11   	-228.89		
-71.72   	402.22   	150.58   	-1434.38		 82.20   	-218.72		
-75.99   	407.41   	144.84   	-1551.37		 81.32   	-198.37		
-82.09   	405.58   	138.64   	-1607.32		 80.53   	-172.94		
-90.64   	412.29   	132.21   	-1622.58		 79.84   	-157.68		
-96.74   	411.07   	125.72   	-1602.23		 79.21   	-147.51		
-98.57   	414.12   	119.31   	-1581.89		 78.62   	-152.59		
-104.68   	412.90   	112.98   	-1556.45		 78.01   	-152.59		
-106.81   	414.73   	106.75   	-1551.37		 77.40   	-157.68		
-108.34   	413.82   	100.55   	-1551.37		 76.76   	-152.59		
-109.86   	411.07   	 94.34   	-1561.54		 76.15   	-137.33		
-111.08   	413.51   	 88.10   	-1546.28		 75.60   	-122.07		
-112.30   	409.55   	 81.91   	-1500.50		 75.12   	-106.82		
-122.99   	408.63   	 75.91   	-1398.77		 74.69   	 -96.64		
-131.84   	412.29   	 70.32   	-1246.18		 74.30   	 -96.64		
-143.43   	407.41   	 65.33   	-1047.81		 73.92   	 -96.64		
-158.39   	406.80   	 61.14   	-859.61		 73.53   	-101.73		
-161.13   	406.49   	 57.70   	-722.28		 73.12   	 -91.56		
-157.47   	402.22   	 54.81   	-686.67		 72.76   	 -71.21		
-150.45   	402.83   	 52.06   	-773.14		 72.47   	 -50.86		
-147.40   	403.75   	 48.97   	-956.25		 72.27   	 -40.69		
-152.59   	400.70   	 45.15   	-1180.06		 72.11   	 -30.52		
-160.83   	407.71   	 40.43   	-1383.51		 71.98   	 -35.61		
-171.20   	399.48   	 34.89   	-1520.85		 71.84   	 -30.52		
-171.20   	399.48   	 28.81   	-1561.54		 71.72   	 -20.35		
-166.63   	397.34   	 22.56   	-1495.42		 71.64   	 -10.17		
-163.57   	390.63   	 16.58   	-1317.39		 71.60   	  10.17		
-160.52   	398.86   	 11.31   	-1042.72		 71.64   	  35.61		
-178.22   	396.12   	  7.14   	-701.93		 71.78   	  40.69		
-192.26   	393.68   	  4.33   	-320.45		 71.94   	  35.61		
-197.75   	392.76   	  3.05   	  40.69		 72.09   	  25.43		
-219.12   	377.81   	  3.21   	 335.71		 72.19   	   5.09		
-211.18   	379.94   	  4.56   	 523.90		 72.21   	 -15.26		
-203.25   	378.11   	  6.65   	 574.77		 72.15   	 -25.43		
-199.89   	387.27   	  8.95   	 508.65		 72.04   	 -40.69		
-193.79   	387.57   	 10.99   	 335.71		 71.88   	 -61.04		
-188.60   	386.96   	 12.33   	 106.82		 71.64   	 -76.30		
-194.09   	386.96   	 12.76   	-147.51		 71.33   	 -96.64		
-195.31   	386.05   	 12.17   	-366.22		 70.95   	-106.82		
-183.41   	387.57   	 10.70   	-513.73		 70.52   	-101.73		End----------
-182.50   	394.90   	  8.65   	-584.94		 70.11   	 -96.64		
-174.26   	392.76   	  6.31   	-554.42		 69.73   	 -96.64		
-169.98   	393.68   	  4.09   	-462.87		 69.34   	-101.73		
-176.39   	399.78   	  2.24   	-310.27		 68.93   	-111.90		
-180.36   	404.66   	  1.00   	-142.42		 68.48   	-111.90		
-177.92   	411.07   	  0.43   	  25.43		 68.04   	-116.99		
-165.10   	422.06   	  0.53   	 147.51		 67.57   	-106.82		
-142.82   	426.64   	  1.12   	 228.89		 67.14   	 -81.38		
-115.05   	433.96   	  2.03   	 254.32		 66.82   	 -61.04		
-97.96   	438.84   	  3.05   	 228.89		 66.57   	 -35.61		
-107.42   	435.18   	  3.97   	 162.77		 66.43   	 -10.17		
-125.73   	426.94   	  4.62   	  91.56		 66.39   	   0.00		
-125.73   	435.49   	  4.98   	  15.26		 66.39   	  10.17		
-129.39   	451.66   	  5.05   	 -35.61		 66.43   	   5.09		
-109.86   	472.41   	  4.90   	 -66.12		 66.45   	   5.09		
-92.47   	495.91   	  4.64   	 -66.12		 66.47   	  -5.09		
-116.27   	496.52   	  4.37   	 -50.86		 66.45   	  -5.09		
-130.62   	481.57   	  4.17   	  -5.09		 66.43   	   0.00		
-148.32   	475.46   	  4.15   	  40.69		 66.43   	   5.09		
-178.22   	469.97   	  4.31   	  91.56		 66.45   	   0.00		
-189.82   	467.83   	  4.68   	 122.07		 66.45   	 -15.26		
-210.88   	452.88   	  5.17   	 132.25		 66.39   	 -30.52		
-245.97   	423.58   	  5.70   	 111.90		 66.27   	 -50.86		
-270.39   	391.24   	  6.14   	  76.30		 66.06   	 -50.86		
-289.61   	371.40   	  6.45   	  25.43		 65.86   	 -50.86		
-312.81   	366.21   	  6.55   	  -5.09		 65.66   	 -45.78		
-326.23   	369.57   	  6.53   	 -25.43		 65.47   	 -45.78		
-329.59   	371.40   	  6.43   	 -10.17		 65.29   	 -40.69		
-332.95   	363.16   	  6.39   	  20.35		 65.13   	 -50.86		
-333.25   	359.19   	  6.47   	  81.38		 64.92   	 -45.78		
-333.86   	362.55   	  6.80   	 142.42		 64.74   	 -40.69		
-339.05   	366.52   	  7.37   	 218.72		 64.58   	 -30.52		
-343.63   	371.09   	  8.24   	 274.67		 64.46   	 -20.35		
-344.54   	371.40   	  9.34   	 325.53		 64.37   	 -10.17		
-345.46   	370.18   	 10.64   	 350.97		 64.33   	  -5.09		
-347.60   	368.65   	 12.04   	 350.97		 64.31   	 -10.17		
-350.34   	371.09   	 13.45   	 330.62		 64.27   	 -10.17		
-352.17   	371.70   	 14.77   	 295.01		 64.23   	 -10.17		
-350.95   	370.79   	 15.95   	 244.15		 64.19   	 -15.26		
-349.73   	369.87   	 16.93   	 188.20		 64.13   	 -15.26		
-348.82   	369.57   	 17.68   	 147.51		 64.07   	  -5.09		
-346.68   	370.79   	 18.27   	 116.99		 64.05   	   0.00		
-346.07   	372.01   	 18.74   	 106.82		 64.05   	   0.00		
-345.15   	371.70   	 19.17   	 111.90		 64.05   	  -5.09		
-345.46   	370.48   	 19.61   	 132.25		 64.03   	   0.00		
-347.29   	368.96   	 20.14   	 162.77		 64.03   	   5.09		
-351.56   	365.30   	 20.79   	 188.20		 64.05   	   5.09		
-360.41   	361.63   	 21.55   	 208.54		 64.07   	  10.17		
-378.42   	352.78   	 22.38   	 208.54		 64.11   	   5.09		
-381.16   	335.69   	 23.21   	 188.20		 64.13   	  10.17		
-346.98   	327.15   	 23.97   	 147.51		 64.17   	   0.00		
-277.71   	329.90   	 24.56   	  91.56		 64.17   	   0.00		
-181.27   	353.70   	 24.92   	  10.17		 64.17   	  -5.09		
-53.71   	410.77   	 24.96   	 -61.04		 64.15   	 -15.26		
 57.07   	471.50   	 24.72   	-127.16		 64.09   	 -15.26		
178.83   	562.13   	 24.21   	-172.94		 64.03   	 -10.17		
311.28   	681.15   	 23.52   	-188.20		 63.99   	  -5.09		
393.98   	830.38   	 22.77   	-172.94		 63.97   	   0.00		
466.00   	991.21   	 22.08   	-137.33		 63.97   	   5.09		
465.70   	1051.33   	 21.53   	 -76.30		 63.99   	  15.26		
279.54   	925.60   	 21.22   	   0.00		 64.05   	  15.26		
  2.75   	662.84   	 21.22   	  76.30		 64.11   	  15.26		
-282.90   	314.03   	 21.53   	 142.42		 64.17   	  20.35		
-554.20(R)	-73.24   	 22.10   	 198.37		 64.25   	  20.35		
-680.54   	-305.48   	 22.89   	 239.06		 64.33   	  20.35		
-609.74   	-429.69   	 23.85   	 259.41		 64.41   	  25.43		
-538.64   	-502.62   	 24.88   	 269.58		 64.52   	  25.43		
-532.84   	-449.22   	 25.96   	 274.67		 64.62   	  30.52		
-489.50   	-353.70   	 27.06   	 284.84		 64.74   	  30.52		
-512.08   	-269.78   	 28.20   	 310.27		 64.86   	  30.52		
-584.72   	-187.38   	 29.44   	 366.22		 64.98   	  35.61		
-594.48   	-125.43   	 30.91   	 467.95		 65.13   	  35.61		
-628.66   	-102.54   	 32.78   	 584.94		 65.27   	  35.61		
-656.74   	-99.79   	 35.12   	 732.45		 65.41   	  30.52		
-681.76   	-93.99   	 38.05   	 879.96		 65.53   	  30.52		
-684.20   	-99.18   	 41.57   	1002.03		 65.66   	  25.43		
-708.01   	-92.77   	 45.57   	1098.67		 65.76   	  25.43		
-742.19   	-90.94   	 49.97   	1159.71		 65.86   	  25.43		
-764.16   	-86.67   	 54.61   	1190.23		 65.96   	  30.52		
-751.34   	-67.14   	 59.37   	1190.23		 66.08   	  40.69		
-722.96   	-47.91   	 64.13   	1180.06		 66.25   	  40.69		
-691.22   	-19.84   	 68.85   	1139.36		 66.41   	  50.86		
-633.54   	 26.55   	 73.41   	1057.98		 66.61   	  45.78		
-588.99   	 79.65   	 77.64   	 951.17		 66.80   	  40.69		
-547.79   	134.58   	 81.44   	 818.92		 66.96   	  35.61		
-493.16   	188.90   	 84.72   	 666.32		 67.10   	  40.69		
-462.65   	237.12   	 87.39   	 528.99		 67.26   	  40.69		
-440.37   	269.47   	 89.50   	 396.74		 67.43   	  40.69		
-425.72   	283.51   	 91.09   	 305.19		 67.59   	  35.61		
-415.95   	295.41   	 92.31   	 254.32		 67.73   	  20.35		
-406.49   	303.65   	 93.33   	 249.24		 67.81   	  15.26		
-398.86   	310.97   	 94.32   	 274.67		 67.87   	   5.09		
-393.07   	314.94   	 95.42   	 335.71		 67.89   	   0.00		
-395.81   	313.42   	 96.76   	 412.00		 67.89   	   5.09		
-396.12   	312.19   	 98.41   	 503.56		 67.91   	   5.09		
-395.81   	311.58   	100.43   	 574.77		 67.93   	  10.17		
-391.24   	314.64   	102.73   	 590.03		 67.98   	  15.26		
-387.88   	314.94   	105.09   	 508.65		 68.04   	  30.52		
-389.40   	311.89   	107.12   	 361.14		 68.16   	  35.61		
-389.10   	310.67   	108.57   	 208.54		 68.30   	  40.69		
-390.93   	307.01   	109.40   	 111.90		 68.46   	  45.78		
-392.15   	305.48   	109.85   	  91.56		 68.65   	  45.78		
-389.10   	306.09   	110.21   	 132.25		 68.83   	  45.78		
-388.79   	303.04   	110.74   	 208.54		 69.01   	  45.78		
-387.88   	301.51   	111.58   	 300.10		 69.20   	  55.95		
-387.88   	299.38   	112.78   	 371.31		 69.42   	  66.12		
-390.01   	296.33   	114.26   	 381.48		 69.68   	  86.47		
-389.40   	296.63   	115.79   	 310.27		 70.03   	 116.99		
-390.63   	294.19   	117.03   	 178.03		 70.50   	 178.03		
-390.93   	292.36   	117.74   	  25.43		 71.21   	 269.58		
-392.76   	290.22   	117.84   	-111.90		 72.29   	 396.74		
-396.42   	284.12   	117.40   	-172.94		 73.88   	 528.99		
-399.48   	278.93   	116.70   	-122.07		 75.99   	 656.15		
-401.61   	272.83   	116.22   	  45.78		 78.62   	 742.62		
-403.44   	266.72   	116.40   	 279.75		 81.59   	 778.23		
-407.10   	261.54   	117.52   	 539.16		 84.70   	 757.88		
-410.46   	256.96   	119.67   	 722.28		 87.73   	 696.84		
-414.12   	250.55   	122.56   	 798.57		 90.52   	 615.46		
-418.70   	243.53   	125.76   	 762.97		 92.98   	 544.25		
-422.06   	237.43   	128.81   	 615.46		 95.16   	 488.30		
-425.11   	227.97   	131.27   	 412.00		 97.11   	 442.52		
-426.33   	221.56   	132.92   	 167.85		 98.88   	 406.92		
-429.99   	215.45   	133.59   	 -81.38		100.51   	 386.57		
-432.13   	207.82   	133.26   	-269.58		102.05   	 371.31		
-433.96   	203.25   	132.19   	-371.31		103.54   	 350.97		
-437.62   	197.75   	130.70   	-371.31		104.94   	 345.88		
-439.45   	191.04   	129.22   	-279.75		106.33   	 345.88		
-437.01   	188.60   	128.10   	-147.51		107.71   	 340.79		
-437.01   	183.72   	127.51   	  -5.09		109.07   	 335.71		
-435.49   	179.75   	127.49   	 122.07		110.42   	 320.45		
-430.91   	179.14   	127.98   	 198.37		111.70   	 284.84		
-427.55   	178.22   	128.77   	 198.37		112.84   	 249.24		
-420.84   	180.05   	129.56   	 111.90		113.83   	 213.63		
-409.24   	184.02   	130.01   	 -45.78		114.69   	 172.94		
-397.64   	190.43   	129.83   	-228.89		115.38   	 137.33		
-384.52   	197.75   	128.91   	-422.18		115.93   	  96.64		
-369.87   	205.99   	127.22   	-569.68		116.32   	  55.95		
-356.14   	217.59   	124.94   	-676.50		116.54   	  15.26		
-341.80   	228.88   	122.24   	-732.45		116.60   	 -20.35		
-329.59   	240.17   	119.31   	-757.88		116.52   	 -50.86		
-317.38   	254.52   	116.28   	-762.97		116.32   	 -66.12		
-305.48   	270.69   	113.22   	-783.31		116.05   	 -81.38		
-295.41   	285.34   	110.09   	-813.83		115.73   	 -96.64		
-282.90   	301.51   	106.84   	-854.52		115.34   	-116.99		
-274.35   	315.55   	103.42   	-885.04		114.87   	-142.42		
-267.33   	326.84   	 99.88   	-879.96		114.30   	-162.77		
-260.93   	337.52   	 96.36   	-798.57		113.65   	-183.11		
-256.96   	347.60   	 93.16   	-691.76		112.92   	-193.29		
-251.16   	357.97   	 90.40   	-574.77		112.15   	-203.46		
-247.50   	365.60   	 88.10   	-508.65		111.33   	-203.46		
-243.84   	371.40   	 86.06   	-493.39		110.52   	-208.54		
-238.95   	379.03   	 84.09   	-513.73		109.68   	-198.37		
-235.60   	383.61   	 82.03   	-518.82		108.89   	-193.29		
-231.93   	386.96   	 79.96   	-493.39		108.12   	-193.29		
-226.75   	392.46   	 77.99   	-483.21		107.34   	-188.20		
-224.91   	394.90   	 76.05   	-539.16		106.59   	-193.29		
-222.17   	395.51   	 73.90   	-681.58		105.82   	-193.29		
-217.59   	399.48   	 71.17   	-874.87		105.05   	-188.20		
-214.84   	401.00   	 67.67   	-1093.59		104.29   	-198.37		
-212.71   	403.14   	 63.30   	-1271.61		103.50   	-193.29		
-209.96   	406.19   	 58.21   	-1398.77		102.73   	-193.29		
-209.05   	406.19   	 52.61   	-1429.29		101.95   	-193.29		
-208.74   	407.10   	 46.90   	-1353.00		101.18   	-183.11		
-204.77   	407.41   	 41.49   	-1185.14		100.45   	-172.94		
-204.77   	406.80   	 36.74   	-946.08		 99.76   	-162.77		
-202.33   	406.49   	 32.96   	-666.32		 99.10   	-157.68		
-201.72   	406.19   	 30.29   	-391.66		 98.47   	-152.59		
-201.11   	406.49   	 28.73   	-147.51		 97.86   	-147.51		
-195.92   	407.10   	 28.14   	  50.86		 97.27   	-147.51		
-192.87   	408.63   	 28.34   	 172.94		 96.68   	-152.59		
-188.29   	410.16   	 29.03   	 244.15		 96.07   	-152.59		
-186.77   	411.99   	 30.01   	 254.32		 95.46   	-162.77		
-187.99   	412.90   	 31.03   	 218.72		 94.81   	-172.94		
-186.46   	413.51   	 31.90   	 147.51		 94.12   	-178.03		
-184.33   	414.73   	 32.49   	  45.78		 93.41   	-172.94		
-181.27   	413.82   	 32.68   	 -66.12		 92.72   	-167.85		
-177.92   	413.51   	 32.41   	-178.03		 92.04   	-142.42		
-176.70   	413.82   	 31.70   	-279.75		 91.47   	-132.25		
-173.95   	413.82   	 30.58   	-366.22		 90.95   	-132.25		
-171.81   	415.04   	 29.11   	-427.26		 90.42   	-147.51		
-165.71   	417.79   	 27.41   	-467.95		 89.83   	-167.85		
-156.86   	418.40   	 25.53   	-488.30		 89.16   	-178.03		
-153.20   	420.53   	 23.58   	-478.13		 88.44   	-188.20		
-148.32   	424.50   	 21.67   	-447.61		 87.69   	-183.11		
-145.87   	423.89   	 19.88   	-386.57		 86.96   	-152.59		
-144.04   	423.28   	 18.33   	-320.45		 86.35   	-122.07		
-137.63   	425.42   	 17.05   	-228.89		 85.86   	 -91.56		
-127.56   	425.42   	 16.13   	-152.59		 85.49   	 -76.30		
-108.03   	429.99   	 15.52   	 -71.21		 85.19   	 -76.30		
-90.03   	436.71   	 15.24   	 -15.26		 84.88   	 -86.47		
-68.36   	440.67   	 15.18   	  30.52		 84.54   	-101.73		
-48.52   	443.12   	 15.30   	  55.95		 84.13   	-101.73		
-42.11   	444.03   	 15.52   	  71.21		 83.72   	-101.73		
-32.96   	444.95   	 15.81   	  81.38		 83.32   	 -81.38		
-25.33   	446.47   	 16.13   	  96.64		 82.99   	 -55.95		
-23.80   	451.05   	 16.52   	 122.07		 82.77   	 -30.52		
-16.17   	456.85   	 17.01   	 162.77		 82.64   	 -10.17		
  0.31   	467.22   	 17.66   	 223.80		 82.60   	  10.17		
 20.45   	477.60   	 18.56   	 295.01		 82.64   	  20.35		
 48.52   	484.92   	 19.74   	 381.48		 82.73   	  35.61		
 78.43   	493.16   	 21.26   	 462.87		 82.87   	  35.61		
 75.68   	492.55   	 23.11   	 518.82		 83.01   	  35.61		
 59.20   	490.42   	 25.19   	 549.34		 83.15   	  25.43		
 51.57   	497.74   	 27.39   	 523.90		 83.26   	   5.09		
 37.23   	507.81   	 29.48   	 447.61		 83.28   	 -15.26		
 59.51   	527.34   	 31.27   	 330.62		 83.21   	 -25.43		
 84.84   	545.96   	 32.59   	 178.03		 83.11   	 -30.52		
 77.51   	551.15   	 33.31   	  25.43		 82.99   	 -30.52		
 79.65   	546.57   	 33.41   	-122.07		 82.87   	 -10.17		
 65.92   	536.80   	 32.92   	-223.80		 82.83   	   5.09		
 46.08   	532.53   	 32.02   	-274.67		 82.85   	  20.35		
 44.86   	531.62   	 30.93   	-279.75		 82.93   	  25.43		
 26.86   	522.16   	 29.81   	-233.98		 83.03   	  20.35		
 -3.36   	497.13   	 28.87   	-162.77		 83.11   	   5.09		
-27.47   	462.04   	 28.22   	 -81.38		 83.13   	 -20.35		
-49.74   	435.18   	 27.89   	 -10.17		 83.05   	 -50.86		
-68.66   	425.11   	 27.85   	  35.61		 82.85   	 -66.12		
-77.82   	424.50   	 28.00   	  61.04		 82.58   	 -91.56		
-77.51   	429.99   	 28.24   	  61.04		 82.22   	 -96.64		
-76.29   	425.72   	 28.48   	  55.95		 81.83   	-101.73		
-74.46   	415.34   	 28.71   	  40.69		 81.42   	-101.73		
-68.97   	418.40   	 28.87   	  50.86		 81.02   	 -91.56		
-69.27   	422.97   	 29.07   	  76.30		 80.65   	 -71.21		
-72.33   	425.11   	 29.38   	 127.16		 80.37   	 -50.86		
-66.22   	429.99   	 29.89   	 203.46		 80.16   	 -20.35		
-62.56   	428.16   	 30.70   	 289.93		 80.08   	   5.09		
-59.81   	425.72   	 31.86   	 371.31		 80.10   	  15.26		
-54.02   	429.08   	 33.35   	 432.35		 80.16   	  20.35		
-54.63   	427.86   	 35.08   	 457.78		 80.24   	  10.17		
-52.80   	427.25   	 36.91   	 452.69		 80.28   	   0.00		
-48.22   	428.16   	 38.72   	 406.92		 80.28   	 -15.26		
-46.08   	427.55   	 40.35   	 325.53		 80.22   	 -25.43		
-42.42   	429.99   	 41.65   	 239.06		 80.12   	 -35.61		
-37.54   	431.82   	 42.60   	 147.51		 79.98   	 -40.69		
-36.01   	430.60   	 43.19   	  71.21		 79.82   	 -35.61		
-33.87   	429.69   	 43.48   	  10.17		 79.67   	 -30.52		
-31.74   	427.55   	 43.52   	 -25.43		 79.55   	 -20.35		
-32.96   	425.11   	 43.42   	 -40.69		 79.47   	 -10.17		
-37.54   	421.45   	 43.26   	 -30.52		 79.43   	  -5.09		
-48.52   	408.94   	 43.13   	 -20.35		 79.41   	 -10.17		
-33.87   	392.15   	 43.05   	  -5.09		 79.37   	 -15.26		
 17.09   	384.52   	 43.03   	   5.09		 79.31   	 -15.26		
 99.18   	386.96   	 43.05   	   5.09		 79.25   	 -30.52		
211.79   	414.43   	 43.07   	 -10.17		 79.12   	 -35.61		
348.21   	468.75   	 43.03   	 -40.69		 78.98   	 -45.78		
460.21   	524.60   	 42.87   	 -91.56		 78.80   	 -55.95		
592.04   	614.93   	 42.50   	-147.51		 78.58   	 -66.12		
709.53   	729.06   	 41.91   	-203.46		 78.31   	 -66.12		
771.79   	868.23   	 41.10   	-249.24		 78.05   	 -61.04		
821.53(R)	1011.35   	 40.10   	-259.41		 77.80   	 -45.78		
760.50   	1051.64   	 39.06   	-249.24		 77.62   	 -35.61		
513.92   	940.25   	 38.07   	-203.46		 77.48   	 -20.35		
212.10   	718.99   	 37.25   	-137.33		 77.40   	 -25.43		
-101.62   	422.06   	 36.70   	 -55.95		 77.29   	 -30.52		
-359.19   	 93.99   	 36.48   	  10.17		 77.17   	 -50.86		
-416.56   	-133.36   	 36.52   	  76.30		 76.97   	 -66.12		
-279.24   	-301.82   	 36.83   	 111.90		 76.70   	 -71.21		
-159.91   	-403.44   	 37.27   	 147.51		 76.42   	 -81.38		
-96.13   	-387.88   	 37.86   	 167.85		 76.09   	 -76.30		
-31.43   	-310.36   	 38.53   	 198.37		 75.79   	 -61.04		
-82.09   	-209.05   	 39.33   	 244.15		 75.54   	 -50.86		
-178.22   	-132.75   	 40.31   	 320.45		 75.34   	 -35.61		
-203.86   	-84.53   	 41.59   	 437.43		 75.20   	 -15.26		
-240.17   	-66.53   	 43.34   	 610.37		 75.14   	   0.00		
-264.89   	-72.02   	 45.78   	 813.83		 75.14   	  10.17		
-272.52   	-73.55   	 49.03   	1042.72		 75.18   	  15.26		
-254.82   	-68.05   	 53.20   	1246.18		 75.24   	  20.35		
-269.17   	-67.75   	 58.19   	1429.29		 75.32   	  10.17		
-276.49   	-67.44   	 63.91   	1556.45		 75.36   	  -5.09		
-254.82   	-37.23   	 70.13   	1617.49		 75.34   	 -20.35		
-230.41   	 -5.49   	 76.60   	1592.06		 75.26   	 -45.78		
-201.42   	 41.50   	 82.97   	1490.33		 75.08   	 -61.04		
-158.39   	112.00   	 88.93   	1297.04		 74.83   	 -76.30		
-125.12   	183.72   	 94.12   	1042.72		 74.53   	 -66.12		
-80.57   	244.75   	 98.29   	 757.88		 74.26   	 -40.69		
-38.15   	294.80   	101.32   	 473.04		 74.10   	 -15.26		
-11.29   	323.49   	103.21   	 218.72		 74.04   	  20.35		
 11.60   	335.69   	104.09   	  20.35		 74.12   	  40.69		
 23.50   	351.26   	104.17   	-106.82		 74.28   	  40.69		
 32.04   	361.33   	103.74   	-111.90		 74.45   	  35.61		
 44.86   	367.43   	103.30   	  30.52		 74.59   	  15.26		
 50.66   	368.04   	103.42   	 300.10		 74.65   	   0.00		
 54.63   	367.43   	104.62   	 651.07		 74.65   	 -10.17		
 59.20   	368.04   	107.22   	 986.77		 74.61   	 -15.26		
 61.04   	366.21   	111.17   	1225.83		 74.55   	 -15.26		
 68.66   	367.43   	116.07   	1291.96		 74.49   	 -20.35		
 71.41   	368.35   	121.24   	1169.88		 74.40   	 -25.43		
 73.55   	365.91   	125.92   	 869.78		 74.30   	 -40.69		
 80.26   	367.43   	129.40   	 457.78		 74.14   	 -45.78		
 82.70   	367.13   	131.23   	  10.17		 73.96   	 -50.86		
 89.42   	367.13   	131.27   	-376.40		 73.75   	 -50.86		
 94.60   	364.07   	129.77   	-620.55		 73.55   	 -45.78		
 93.99   	358.58   	127.28   	-671.41		 73.37   	 -35.61		
 93.38   	355.22   	124.60   	-544.25		 73.22   	 -20.35		
 96.13   	351.56   	122.42   	-274.67		 73.14   	   5.09		
 97.66   	350.34   	121.32   	  45.78		 73.16   	  40.69		
 99.49   	347.90   	121.51   	 315.36		 73.33   	 111.90		
105.59   	345.46   	122.77   	 478.13		 73.77   	 228.89		
