  I     	  II     	  LV     	  LV'		  AO     	  AO'		
-30.82   	-77.51   	 73.75   	 137.33		 72.06   	 208.54		
-31.13   	-67.75   	 74.30   	 361.14		 72.90   	 106.82		
-33.26   	-61.95   	 75.75   	 432.35		 73.33   	 371.31		
-36.01   	-60.12   	 77.48   	 376.40		 74.81   	 559.51		
-36.62   	-59.51   	 78.98   	 564.60		 77.05   	 544.25		
-33.26   	-57.37   	 81.24   	 279.75		 79.23   	 528.99		
-27.16   	-53.71   	 82.36   	-279.75		 81.34   	 111.90		
-21.97   	-51.27   	 81.24   	-101.73		 81.79   	-300.10		
-20.75   	-51.27   	 80.83   	 198.37		 80.59   	 122.07		
-22.89   	-52.49   	 81.63   	 218.72		 81.08   	 498.47		
-25.33   	-50.66   	 82.50   	 122.07		 83.07   	  91.56		
-25.94   	-43.95   	 82.99   	 137.33		 83.44   	 -55.95		
-23.19   	-32.96   	 83.54   	  66.12		 83.21   	 198.37		
-19.23   	-22.28   	 83.80   	 127.16		 84.01   	 137.33		
-16.17   	-14.95   	 84.31   	 635.81		 84.56   	 157.68		
-15.26   	-11.29   	 86.86   	1002.03		 85.19   	 686.67		
-14.95   	 -7.93   	 90.86   	 106.82		 87.93   	 615.46		
-14.04   	 -1.22   	 91.29   	-569.68		 90.40   	-340.79		
-12.21   	  8.54   	 89.01   	 335.71		 89.03   	-315.36		
 -9.77   	 19.53   	 90.36   	 879.96		 87.77   	 824.00		
 -6.71   	 29.30   	 93.88   	  91.56		 91.07   	 824.00		
 -3.36   	 37.84   	 94.24   	-467.95		 94.36   	-437.43		
  1.22   	 46.39   	 92.37   	  96.64		 92.61   	-523.90		
  6.10   	 55.85   	 92.76   	 640.89		 90.52   	 722.28		
 10.07   	 64.70   	 95.32   	-233.98		 93.41   	 773.14		
 13.12   	 72.02   	 94.38   	-1088.50		 96.50   	-976.60		
 15.56   	 77.21   	 90.03   	-239.06		 92.59   	-1190.23		
 18.62   	 81.79   	 89.07   	 574.77		 87.83   	 910.47		
 22.58   	 88.81   	 91.37   	  40.69		 91.47   	1180.06		
 27.16   	 99.49   	 91.54   	-310.27		 96.19   	-625.63		
 30.82   	112.00   	 90.29   	   5.09		 93.69   	-595.11		
 33.57   	123.90   	 90.32   	 203.46		 91.31   	 559.51		
 36.01   	132.45   	 91.13   	 356.05		 93.55   	 488.30		
 38.76   	137.02   	 92.55   	 396.74		 95.50   	 132.25		
 41.20   	138.55   	 94.14   	   5.09		 96.03   	 137.33		
 42.11   	139.47   	 94.16   	-279.75		 96.58   	-142.42		
 41.20   	140.69   	 93.04   	-157.68		 96.01   	-279.75		
 38.76   	142.21   	 92.41   	  30.52		 94.89   	  45.78		
 36.32   	142.52   	 92.53   	  71.21		 95.08   	 111.90		
 34.48   	140.08   	 92.82   	  35.61		 95.52   	 -66.12		
 33.57   	134.89   	 92.96   	  15.26		 95.26   	  20.35		
 31.74   	127.26   	 93.02   	 -40.69		 95.34   	 106.82		
 28.69   	119.32   	 92.86   	 -50.86		 95.77   	  15.26		
 23.19   	110.17   	 92.65   	  10.17		 95.83   	 -10.17		
 14.95   	 98.57   	 92.70   	  30.52		 95.79   	  30.52		
  5.49   	 83.01   	 92.82   	  25.43		 95.91   	  20.35		
 -3.36   	 64.70   	 92.92   	 -40.69		 95.99   	 -35.61		
-10.38   	 45.78   	 92.76   	-162.77		 95.85   	 -86.47		
-15.26   	 29.30   	 92.11   	-203.46		 95.50   	-137.33		
-18.01   	 16.48   	 91.29   	-147.51		 94.95   	-132.25		
-20.14   	  6.41   	 90.70   	-101.73		 94.42   	 -30.52		
-21.67   	 -2.75   	 90.29   	-106.82		 94.30   	  20.35		
-22.58   	-12.21   	 89.87   	-122.07		 94.38   	 -45.78		
-23.80   	-22.28   	 89.38   	-157.68		 94.20   	-101.73		
-25.94   	-32.04   	 88.75   	-203.46		 93.79   	 -91.56		
-29.60   	-40.28   	 87.93   	-254.32		 93.43   	-106.82		
-33.26   	-45.78   	 86.92   	-295.01		 93.00   	-152.59		
-36.01   	-48.52   	 85.74   	-330.62		 92.39   	-147.51		
-37.23   	-49.74   	 84.41   	-386.57		 91.80   	-178.03		
-36.93   	-50.66   	 82.87   	-478.13		 91.09   	-233.98		
-36.01   	-53.41   	 80.96   	-615.46		 90.15   	-284.84		
-36.32   	-57.07   	 78.49   	-747.71		 89.01   	-340.79		
-37.23   	-59.20   	 75.50   	-783.31		 87.65   	-381.48		
-37.84   	-57.68   	 72.37   	-1047.81		 86.12   	-264.50		
-37.84   	-53.10   	 68.18   	-1983.72		 85.07   	-198.37		
-36.93   	-47.91   	 60.24   	-2995.92		 84.27   	-503.56		
-35.71   	-44.56   	 48.26   	-2558.48		 82.26   	-1078.33		
-35.71   	-44.56   	 38.03   	-961.34		 77.94   	-732.45		
-36.32   	-47.30   	 34.18   	-457.78		 75.01   	 437.43		
-37.84   	-51.27   	 32.35   	-498.47		 76.76   	 503.56		
-38.45   	-54.02   	 30.36   	 -96.64		 78.78   	 142.42		
-38.15   	-54.93   	 29.97   	-178.03		 79.35   	 361.14		
-36.93   	-52.49   	 29.26   	-498.47		 80.79   	 193.29		
-36.62   	-47.61   	 27.26   	-518.82		 81.57   	 -61.04		
-36.93   	-42.72   	 25.19   	-625.63		 81.32   	  61.04		
-37.84   	-39.67   	 22.69   	-813.83		 81.57   	 -25.43		
-39.06   	-40.28   	 19.43   	-717.19		 81.46   	-300.10		
-39.98   	-43.03   	 16.56   	-518.82		 80.26   	-269.58		
-40.59   	-45.17   	 14.49   	-493.39		 79.19   	 -71.21		
-40.59   	-44.86   	 12.51   	-513.73		 78.90   	-127.16		
-39.37   	-41.20   	 10.46   	-447.61		 78.39   	-218.72		
-36.32   	-36.32   	  8.67   	-340.79		 77.52   	-127.16		
-31.43   	-32.04   	  7.30   	-228.89		 77.01   	  30.52		
-27.16   	-29.91   	  6.39   	-157.68		 77.13   	  55.95		
-26.25   	-29.60   	  5.76   	 -71.21		 77.35   	  20.35		
-28.69   	-30.52   	  5.47   	 -10.17		 77.44   	  45.78		
-32.04   	-31.43   	  5.43   	 -35.61		 77.62   	  15.26		
-34.79   	-31.74   	  5.29   	 -96.64		 77.68   	 -96.64		
-35.40   	-31.43   	  4.90   	-111.90		 77.29   	-142.42		
-33.57   	-30.52   	  4.46   	-152.59		 76.72   	  10.17		
-30.82   	-29.30   	  3.85   	-203.46		 76.76   	  35.61		
-27.77   	-27.16   	  3.03   	  -5.09		 76.91   	-193.29		
-25.02   	-24.41   	  3.01   	 289.93		 76.13   	-203.46		
-23.50   	-21.67   	  4.17   	 427.26		 75.32   	 -66.12		
-24.11   	-19.84   	  5.88   	 478.13		 75.06   	-132.25		
-26.25   	-19.23   	  7.79   	 559.51		 74.53   	-172.94		
-28.69   	-20.45   	 10.03   	 523.90		 73.83   	-111.90		
-28.99   	-21.97   	 12.13   	 249.24		 73.39   	 -76.30		
-27.47   	-23.50   	 13.12   	-127.16		 73.08   	 -30.52		
-25.94   	-25.02   	 12.61   	-447.61		 72.96   	  -5.09		
-26.55   	-27.77   	 10.82   	-595.11		 72.94   	 -50.86		
-29.91   	-30.82   	  8.44   	-528.99		 72.74   	 -25.43		
-32.96   	-33.26   	  6.33   	-345.88		 72.63   	  10.17		
-33.57   	-33.26   	  4.94   	-233.98		 72.68   	 -15.26		
-30.52   	-30.82   	  4.01   	-132.25		 72.61   	 -25.43		
-25.94   	-28.99   	  3.48   	 -30.52		 72.51   	 -71.21		
-23.50   	-29.30   	  3.36   	  55.95		 72.23   	-127.16		
-25.33   	-32.35   	  3.58   	 116.99		 71.72   	-106.82		
-29.30   	-35.40   	  4.05   	 183.11		 71.29   	 -66.12		
-31.74   	-36.32   	  4.78   	 223.80		 71.03   	 -50.86		
-31.13   	-33.87   	  5.68   	 193.29		 70.82   	 -15.26		
-27.47   	-29.60   	  6.45   	 162.77		 70.76   	   0.00		
-24.41   	-25.94   	  7.10   	 193.29		 70.76   	 -55.95		
-24.11   	-24.72   	  7.87   	 162.77		 70.54   	 -66.12		
-26.25   	-25.33   	  8.52   	  66.12		 70.27   	 -45.78		
-29.60   	-27.47   	  8.79   	 -66.12		 70.09   	 -81.38		
-31.74   	-29.60   	  8.52   	-223.80		 69.77   	 -91.56		
-31.43   	-31.13   	  7.63   	-228.89		 69.40   	-106.82		
-29.60   	-31.74   	  6.71   	-132.25		 68.97   	 -86.47		
-27.77   	-32.35   	  6.19   	-137.33		 68.63   	 -30.52		
-26.25   	-32.35   	  5.64   	-157.68		 68.50   	 -20.35		
-25.33   	-32.35   	  5.01   	 -81.38		 68.42   	 -55.95		
-24.72   	-31.43   	  4.68   	 -15.26		 68.20   	 -71.21		
-24.41   	-29.30   	  4.62   	 -45.78		 67.91   	 -66.12		
-24.41   	-25.02   	  4.44   	-198.37		 67.65   	 -66.12		
-25.02   	-16.17   	  3.64   	-467.95		 67.39   	-122.07		
-25.63   	 -0.31   	  1.77   	-539.16		 66.90   	 -91.56		
-26.55   	 22.58   	 -0.39   	-376.40		 66.53   	 132.25		
-27.16   	 48.52   	 -1.89   	-152.59		 67.06   	 -55.95		
-27.16   	 71.11   	 -2.50   	  35.61		 66.84   	-610.37		
-25.94   	 85.75   	 -2.36   	 178.03		 64.39   	-137.33		
-22.89   	 92.47   	 -1.65   	 269.58		 63.85   	 335.71		
-18.01   	 97.96   	 -0.57   	 340.79		 65.19   	  15.26		
-12.21   	108.64   	  0.79   	 300.10		 65.25   	 -61.04		
 -6.41   	124.82   	  1.99   	 239.06		 65.00   	 -96.64		
 -0.92   	142.52   	  2.95   	 264.50		 64.62   	-167.85		
  2.75   	154.42   	  4.01   	 188.20		 63.95   	  15.26		
  4.88   	155.64   	  4.76   	 137.33		 64.01   	 -10.17		
  6.10   	147.09   	  5.31   	 147.51		 63.97   	-116.99		
  7.02   	132.14   	  5.90   	  96.64		 63.50   	 -40.69		
  8.54   	113.53   	  6.29   	  71.21		 63.34   	   5.09		
 10.68   	 93.99   	  6.57   	  66.12		 63.36   	 -15.26		
 11.90   	 73.24   	  6.84   	  76.30		 63.30   	 -20.35		
 10.68   	 53.41   	  7.14   	  76.30		 63.21   	  -5.09		
  6.41   	 35.71   	  7.45   	  71.21		 63.19   	  40.69		
 -0.61   	 22.28   	  7.73   	  81.38		 63.36   	  35.61		
 -7.93   	 10.99   	  8.06   	  66.12		 63.50   	  20.35		
-13.43   	  1.22   	  8.32   	  50.86		 63.58   	   0.00		
-16.78   	 -9.77   	  8.52   	  61.04		 63.58   	 -55.95		
-18.31   	-21.97   	  8.77   	  91.56		 63.36   	 -91.56		
-18.62   	-34.48   	  9.14   	  96.64		 62.99   	 -61.04		
-19.23   	-45.78   	  9.52   	  35.61		 62.75   	 -55.95		
-20.45   	-55.85   	  9.66   	 -35.61		 62.52   	-116.99		
-22.28   	-64.39   	  9.52   	 -86.47		 62.05   	-127.16		
-24.41   	-71.72   	  9.18   	-101.73		 61.55   	 -86.47		
-27.16   	-76.90   	  8.77   	 -86.47		 61.20   	 -71.21		
-29.60   	-80.87   	  8.42   	-101.73		 60.92   	 -61.04		
-31.13   	-83.92   	  8.02   	 -66.12		 60.67   	 -40.69		
-32.04   	-86.98   	  7.75   	  30.52		 60.51   	 -20.35		
-31.74   	-90.33   	  7.87   	  96.64		 60.43   	   0.00		
-30.82   	-93.08   	  8.26   	 167.85		 60.43   	  25.43		
-30.21   	-94.60   	  8.93   	 188.20		 60.53   	  15.26		
-30.52   	-93.99   	  9.68   	 142.42		 60.59   	  10.17		
-33.26   	-89.42   	 10.25   	 111.90		 60.63   	 -15.26		
-39.37   	-79.96   	 10.70   	  96.64		 60.57   	 -71.21		
-49.13   	-65.92   	 11.09   	 132.25		 60.28   	 -86.47		
-61.04   	-49.44   	 11.62   	 193.29		 59.94   	 -61.04		
-70.19   	-33.87   	 12.39   	 178.03		 59.69   	 -71.21		
-69.27   	-17.40   	 13.10   	 142.42		 59.41   	 -91.56		
-49.44   	 11.90   	 13.67   	 213.63		 59.04   	 -96.64		
 -4.88   	 72.63   	 14.53   	 269.58		 58.66   	 -55.95		
 65.61   	181.58   	 15.61   	 254.32		 58.43   	 -25.43		
157.78   	325.93   	 16.62   	 213.63		 58.33   	 -30.52		
264.59   	454.71   	 17.48   	 178.03		 58.21   	 -76.30		
371.40   	499.27(R)	 18.19   	 167.85		 57.90   	 -55.95		
456.54   	413.51   	 18.86   	 188.20		 57.68   	 -20.35		
491.94   	211.79   	 19.61   	 356.05		 57.60   	 -20.35		
455.32   	-29.30   	 21.04   	 462.87		 57.52   	 -45.78		
346.37   	-220.34   	 22.89   	 315.36		 57.33   	-116.99		
194.70   	-313.11   	 24.15   	 295.01		 56.87   	-208.54		
 50.66   	-325.62   	 25.33   	 986.77		 56.03   	-188.20		
-41.81   	-308.53   	 29.28   	1826.04		 55.28   	   5.09		
-68.05   	-295.41   	 36.58   	1993.89		 55.30   	 147.51		
-46.69   	-283.81   	 44.56   	1861.64		 55.89   	  71.21		
-13.73   	-250.24   	 52.00   	1632.75		 56.17   	  61.04		
  2.75   	-184.63   	 58.53   	1464.90		 56.42   	  50.86		
 -3.36   	-105.59   	 64.39   	1342.82		 56.62   	  50.86		
-21.06   	-44.86   	 69.77   	1093.59		 56.83   	  40.69		
-36.01   	-19.23   	 74.14   	 768.05		 56.99   	  55.95		
-41.50   	-21.67   	 77.21   	 467.95		 57.21   	 391.66		
-40.28   	-33.26   	 79.08   	 137.33		 58.78   	 701.93		
-37.84   	-38.45   	 79.63   	 -91.56		 61.59   	 579.86		
-38.15   	-34.79   	 79.27   	 -50.86		 63.91   	 432.35		
-40.89   	-26.55   	 79.06   	 127.16		 65.64   	 727.36		
-43.33   	-19.53   	 79.57   	 116.99		 68.55   	 971.51		
-44.25   	-15.26   	 80.04   	-183.11		 72.43   	 686.67		
-42.72   	-12.21   	 79.31   	-376.40		 75.18   	 142.42		
-40.28   	 -9.16   	 77.80   	 -25.43		 75.75   	 -50.86		
-37.54   	 -5.19   	 77.70   	  55.95		 75.54   	  86.47		
-36.01   	 -1.53   	 77.92   	   5.09		 75.89   	 -91.56		
-35.71   	  2.14   	 77.94   	 513.73		 75.52   	-198.37		
-36.01   	  5.19   	 80.00   	  20.35		 74.73   	 320.45		
-36.32   	  7.63   	 80.08   	-315.36		 76.01   	 295.01		
-36.62   	  9.46   	 78.82   	 254.32		 77.19   	  -5.09		
-36.62   	 10.99   	 79.84   	 137.33		 77.17   	 437.43		
-36.62   	 12.51   	 80.39   	 412.00		 78.92   	 539.16		
-35.71   	 15.26   	 82.03   	 345.88		 81.08   	 442.52		
-33.26   	 19.23   	 83.42   	  15.26		 82.85   	 315.36		
-30.52   	 24.11   	 83.48   	 432.35		 84.11   	  86.47		
-28.69   	 29.30   	 85.21   	 432.35		 84.46   	 401.83		
-28.38   	 34.18   	 86.94   	-137.33		 86.06   	 183.11		
-28.99   	 38.76   	 86.39   	 320.45		 86.80   	-203.46		
-29.60   	 44.25   	 87.67   	 356.05		 85.98   	 300.10		
-28.99   	 50.96   	 89.09   	 -25.43		 87.18   	 549.34		
-26.86   	 58.90   	 88.99   	 661.24		 89.38   	  76.30		
-24.11   	 66.83   	 91.64   	 686.67		 89.68   	 442.52		
-21.67   	 73.55   	 94.38   	 193.29		 91.45   	 584.94		
-19.84   	 79.04   	 95.16   	 244.15		 93.79   	  45.78		
-18.01   	 84.23   	 96.13   	 127.16		 93.98   	 -81.38		
-16.17   	 90.64   	 96.64   	-315.36		 93.65   	  20.35		
-13.73   	 98.88   	 95.38   	-320.45		 93.73   	-183.11		
-10.07   	109.25   	 94.10   	 -55.95		 93.00   	-162.77		
 -5.80   	120.54   	 93.88   	-101.73		 92.35   	 116.99		
 -1.83   	131.23   	 93.47   	-101.73		 92.82   	 -25.43		
  1.83   	140.69   	 93.06   	 116.99		 92.72   	  91.56		
  4.58   	148.01   	 93.53   	  15.26		 93.08   	 335.71		
  6.41   	154.72   	 93.59   	 233.98		 94.42   	 142.42		
  7.02   	161.13   	 94.53   	 701.93		 94.99   	 381.48		
  8.24   	168.15   	 97.33   	 386.57		 96.52   	 651.07		
 10.38   	175.78   	 98.88   	-203.46		 99.12   	  50.86		
 13.73   	182.80   	 98.07   	-208.54		 99.33   	-366.22		
 18.01   	189.21   	 97.23   	  86.47		 97.86   	 122.07		
 21.97   	194.09   	 97.58   	 198.37		 98.35   	 462.87		
 24.72   	197.45   	 98.37   	 157.68		100.20   	 101.73		
 25.33   	198.97   	 99.00   	-127.16		100.61   	-172.94		
 25.33   	198.97   	 98.49   	-325.53		 99.92   	-147.51		
 25.33   	198.97   	 97.19   	-116.99		 99.33   	 -61.04		
 25.94   	198.97   	 96.72   	 106.82		 99.08   	  55.95		
 26.86   	199.28   	 97.15   	 162.77		 99.31   	 147.51		
 27.47   	198.36   	 97.80   	  81.38		 99.90   	 122.07		
 27.16   	195.01   	 98.13   	 -15.26		100.39   	  35.61		
 25.94   	188.90   	 98.07   	 -30.52		100.53   	 -15.26		
 24.41   	180.66   	 97.94   	-106.82		100.47   	 -25.43		
 22.28   	169.98   	 97.52   	-152.59		100.37   	 -91.56		
 19.23   	157.17   	 96.91   	 -50.86		100.00   	 -50.86		
 14.34   	141.60   	 96.70   	 -35.61		 99.80   	  20.35		
  7.32   	122.99   	 96.56   	-106.82		 99.88   	 -66.12		
 -0.31   	102.84   	 96.13   	 -61.04		 99.61   	-127.16		
 -7.02   	 83.01   	 95.89   	 -30.52		 99.10   	 -40.69		
-11.29   	 64.09   	 95.77   	 -71.21		 98.94   	 -71.21		
-13.43   	 47.00   	 95.48   	 -50.86		 98.66   	-127.16		
-14.34   	 31.43   	 95.28   	 -50.86		 98.15   	 -40.69		
-16.48   	 17.40   	 95.08   	-101.73		 97.99   	 -35.61		
-20.14   	  4.88   	 94.67   	-157.68		 97.84   	-178.03		
-25.02   	 -6.41   	 94.04   	-244.15		 97.13   	-427.26		
-29.91   	-16.48   	 93.06   	-325.53		 95.42   	-462.87		
-34.48   	-25.02   	 91.76   	-254.32		 93.57   	-218.72		
-38.76   	-31.43   	 90.74   	 -40.69		 92.70   	 -15.26		
-42.42   	-34.48   	 90.58   	 122.07		 92.63   	 356.05		
-43.95   	-35.10   	 91.07   	 142.42		 94.06   	 498.47		
-43.03   	-34.48   	 91.64   	  15.26		 96.05   	 239.06		
-40.28   	-34.48   	 91.70   	-218.72		 97.01   	  15.26		
-37.84   	-36.62   	 90.82   	-508.65		 97.07   	-132.25		
-37.54   	-40.89   	 88.79   	-859.61		 96.54   	-447.61		
-39.37   	-45.17   	 85.35   	-1134.28		 94.75   	-859.61		
-41.81   	-47.61   	 80.81   	-1210.58		 91.31   	-961.34		
-42.42   	-46.69   	 75.97   	-1551.37		 87.47   	-686.67		
-40.89   	-43.95   	 69.77   	-2690.73		 84.72   	-590.03		
-39.06   	-41.20   	 59.00   	-3255.33		 82.36   	-803.66		
-37.54   	-39.37   	 45.98   	-1856.55		 79.15   	-574.77		
-37.23   	-38.76   	 38.56   	-325.53		 76.85   	 305.19		
-37.54   	-38.45   	 37.25   	 -15.26		 78.07   	 701.93		
-37.84   	-37.54   	 37.19   	 -15.26		 80.87   	 401.83		
-37.23   	-36.32   	 37.13   	 -35.61		 82.48   	 233.98		
-36.01   	-35.10   	 36.99   	-447.61		 83.42   	 -15.26		
-34.48   	-33.26   	 35.20   	-773.14		 83.36   	-478.13		
-33.57   	-31.74   	 32.11   	-681.58		 81.44   	-330.62		
-33.57   	-29.60   	 29.38   	-544.25		 80.12   	 249.24		
-33.57   	-27.16   	 27.20   	-437.43		 81.12   	 223.80		
-33.57   	-25.33   	 25.45   	-208.54		 82.01   	  -5.09		
-32.96   	-24.41   	 24.62   	-284.84		 81.99   	 335.71		
-32.35   	-25.02   	 23.48   	-701.93		 83.34   	 208.54		
-32.96   	-26.55   	 20.67   	-900.30		 84.17   	-829.09		
-34.18   	-27.77   	 17.07   	-864.70		 80.85   	-1098.67		
-35.10   	-27.16   	 13.61   	-829.09		 76.46   	-630.72		
-34.18   	-25.02   	 10.29   	-473.04		 73.94   	-879.96		
-31.43   	-21.67   	  8.40   	  30.52		 70.42   	 386.57		
-28.69   	-19.23   	  8.52   	 325.53		 71.96   	1459.81		
-27.77   	-18.62   	  9.83   	 228.89		 77.80   	1912.51		
-28.69   	-19.84   	 10.74   	  10.17		 85.45   	 559.51		
-30.82   	-21.67   	 10.78   	 -10.17		 87.69   	-1373.34		
-32.04   	-23.50   	 10.74   	-116.99		 82.20   	-605.29		
-32.35   	-24.72   	 10.27   	-289.93		 79.78   	  55.95		
-31.74   	-25.33   	  9.11   	-315.36		 80.00   	-793.49		
-30.52   	-25.02   	  7.85   	-412.00		 76.83   	-595.11		
-28.69   	-23.80   	  6.21   	-671.41		 74.45   	 244.15		
-26.55   	-20.75   	  3.52   	-768.05		 75.42   	  10.17		
-24.11   	-18.31   	  0.45   	-523.90		 75.46   	-488.30		
-23.19   	-17.40   	 -1.65   	-203.46		 73.51   	-142.42		
-24.41   	-18.92   	 -2.46   	  -5.09		 72.94   	 356.05		
-27.16   	-22.28   	 -2.48   	 259.41		 74.36   	 432.35		
-30.21   	-24.41   	 -1.44   	 518.82		 76.09   	 412.00		
-31.43   	-24.41   	  0.63   	 483.21		 77.74   	 188.20		
-30.21   	-22.58   	  2.56   	 305.19		 78.49   	-478.13		
-28.38   	-21.06   	  3.78   	 -30.52		 76.58   	-981.68		
-27.16   	-21.67   	  3.66   	-295.01		 72.65   	-635.81		
-27.16   	-23.80   	  2.48   	 -96.64		 70.11   	-152.59		
-27.77   	-25.63   	  2.10   	 183.11		 69.50   	 142.42		
-28.38   	-25.63   	  2.83   	 417.09		 70.07   	 473.04		
-27.77   	-24.72   	  4.50   	 834.18		 71.96   	 905.39		
-27.47   	-23.80   	  7.83   	 991.86		 75.58   	 600.20		
-27.47   	-23.80   	 11.80   	 661.24		 77.99   	-564.60		
-28.69   	-25.63   	 14.45   	 152.59		 75.73   	 -10.17		
-30.21   	-28.08   	 15.06   	-127.16		 75.69   	1052.90		
-32.04   	-30.52   	 14.55   	-208.54		 79.90   	 289.93		
-33.26   	-32.04   	 13.71   	-325.53		 81.06   	-829.09		
-33.87   	-32.96   	 12.41   	-467.95		 77.74   	-1291.96		
-33.87   	-33.57   	 10.54   	-417.09		 72.57   	-696.84		
-33.57   	-33.26   	  8.87   	-122.07		 69.79   	  10.17		
-32.35   	-31.74   	  8.38   	 218.72		 69.83   	-264.50		
-30.52   	-28.69   	  9.26   	 401.83		 68.77   	-549.34		
-28.38   	-25.02   	 10.86   	 350.97		 66.57   	-223.80		
-26.55   	-22.28   	 12.27   	 152.59		 65.68   	-137.33		
-26.25   	-21.97   	 12.88   	-101.73		 65.13   	-590.03		
-26.86   	-23.19   	 12.47   	-366.22		 62.77   	-396.74		
-27.47   	-21.06   	 11.01   	-737.54		 61.18   	-279.75		
-27.16   	-10.38   	  8.06   	-956.25		 60.06   	-910.47		
-25.94   	 10.38   	  4.23   	-935.91		 56.42   	-1566.63		
-25.33   	 38.76   	  0.49   	-834.18		 50.15   	-1108.85		
-25.33   	 67.14   	 -2.85   	-467.95		 45.72   	-427.26		
-25.02   	 87.89   	 -4.72   	  96.64		 44.01   	 228.89		
-23.50   	 98.88   	 -4.33   	 569.68		 44.92   	 829.09		
-18.92   	103.76   	 -2.05   	1108.85		 48.24   	1597.15		
-12.51   	110.17   	  2.38   	1515.76		 54.63   	-615.46		
 -6.41   	121.77   	  8.44   	 864.70		 52.17   	-946.08		
 -1.53   	135.80   	 11.90   	-625.63		 48.38   	1378.43		
  1.53   	147.09   	  9.40   	-1464.90		 53.90   	 996.94		
  3.66   	149.84   	  3.54   	-1139.36		 57.88   	  40.69		
  6.41   	143.74   	 -1.02   	-651.07		 58.05   	 264.50		
  9.16   	131.23   	 -3.62   	-1068.15		 59.10   	-183.11		
 11.29   	115.97   	 -7.89   	-2115.96		 58.37   	-274.67		
 11.29   	 98.57   	-16.36   	-2436.41		 57.27   	 152.59		
 10.07   	 79.35   	-26.10   	-1520.85		 57.88   	-330.62		
  8.24   	 58.90   	-32.19   	 946.08		 56.56   	-600.20		
  6.10   	 39.98   	-28.40   	4633.76		 54.16   	 895.22		
  3.36   	 25.33   	 -9.87   	6902.31		 57.74   	2431.32		
 -0.31   	 14.95   	 17.74   	6383.49		 67.47   	2787.37		
 -5.19   	  5.80   	 43.28   	3596.12		 78.62   	1144.45		
-10.68   	 -5.49   	 57.66   	-152.59		 83.19   	-1515.76		
-15.87   	-20.14   	 57.05   	-2970.49		 77.13   	-2878.93		
-19.84   	-36.32   	 45.17   	-4003.04		 65.62   	-2777.20		
-23.19   	-50.66   	 29.16   	-3362.14		 54.51   	-1556.45		
-25.63   	-60.73   	 15.71   	-1688.70		 48.28   	 183.11		
-26.55   	-67.44   	  8.95   	-493.39		 49.01   	  25.43		
-25.33   	-72.33   	  6.98   	-1002.03		 49.11   	-615.46		
-23.19   	-76.60   	  2.97   	-1876.90		 46.65   	 991.86		
-21.97   	-80.87   	 -4.54   	-1185.14		 50.62   	1403.86		
-22.58   	-84.53   	 -9.28   	-457.78		 56.24   	  86.47		
-25.94   	-87.89   	-11.11   	-915.56		 56.58   	-879.96		
-30.52   	-91.86   	-14.77   	-2400.80		 53.06   	-1495.42		
-34.18   	-96.44   	-24.37   	-4542.20		 47.08   	-2182.09		
-36.01   	-101.32   	-42.54   	-5366.20		 38.35   	-3443.53		
-36.32   	-104.98   	-64.01   	-3067.13		 24.58   	-3270.59		
-35.40   	-104.68   	-76.28   	 386.57		 11.50   	-157.68		
-36.32   	-97.66   	-74.73   	3194.29		 10.86   	2054.93		
-40.59   	-82.40   	-61.95   	5752.77		 19.08   	3591.03		
-49.44   	-60.42   	-38.94   	6541.17		 33.45   	3682.59		
-60.73   	-36.32   	-12.78   	5808.73		 48.18   	4181.06		
-68.97   	-14.95   	 10.46   	4532.03		 64.90   	1520.85		
-65.92   	  6.41   	 28.59   	 -71.21		 70.99   	-422.18		
-43.64   	 39.67   	 28.30   	-1826.04		 69.30   	2828.07		
  3.97   	105.29   	 21.00   	5289.91		 80.61   	-1480.16		
 77.82   	217.29   	 42.16   	8016.25		 74.69   	-2227.87		
176.09   	357.97   	 74.22   	4420.13		 65.78   	1729.39		
289.61   	472.41   	 91.90   	2075.27		 72.70   	-1709.05		
401.00   	492.25(R)	100.20   	-284.84		 65.86   	-1281.79		
484.01   	378.42   	 99.06   	-3051.87		 60.73   	1363.17		
508.73   	156.56   	 86.86   	-4888.08		 66.18   	-1541.19		
455.93   	-92.16   	 67.30   	-6602.21		 60.02   	-1236.01		
332.64   	-279.54   	 40.90   	-7263.45		 55.08   	-1525.93		
176.39   	-366.82   	 11.84   	-5015.24		 48.97   	-1419.12		
 39.67   	-375.67   	 -8.22   	-951.17		 43.30   	 920.65		
-38.76   	-352.17   	-12.02   	1312.30		 46.98   	 910.47		
-52.19   	-323.79   	 -6.78   	1230.92		 50.62   	-656.15		
-25.94   	-288.70   	 -1.85   	 976.60		 48.00   	-513.73		
  3.66   	-232.85   	  2.05   	-1739.57		 45.94   	-1688.70		
 13.12   	-157.17   	 -4.90   	-681.58		 39.19   	-2533.05		
  1.83   	-84.84   	 -7.63   	5315.34		 29.05   	 986.77		
-17.09   	-40.28   	 13.63   	3072.22		 33.00   	3570.69		
-31.43   	-28.69   	 25.92   	2604.26		 47.28   	1297.04		
-36.32   	-36.62   	 36.34   	8896.20		 52.47   	2075.27		
-35.10   	-44.56   	 71.92   	-4247.19		 60.77   	3616.47		
-32.65   	-42.72   	 54.93   	-22253.22		 75.24   	-3641.90		
-32.04   	-32.65   	-34.08   	-14089.47		 60.67   	-7609.33		
