  I     	  II     	  AO     	  AO'		  FA     	  FA'		
-28.69   	-138.55   	119.12   	1063.07		 88.99   	 127.16		
-27.77   	-136.72   	123.38   	1256.35		 89.50   	 162.77		
-24.11   	-128.78   	128.40   	1327.56		 90.15   	 203.46		
-20.14   	-118.41   	133.71   	1047.81		 90.97   	 239.06		
-18.31   	-110.17   	137.90   	 549.34		 91.92   	 284.84		
-18.31   	-108.03   	140.10   	 457.78		 93.06   	 325.53		
-18.01   	-110.47   	141.93   	 584.94		 94.36   	 371.31		
-17.09   	-113.22   	144.27   	 361.14		 95.85   	 417.09		
-14.95   	-111.69   	145.72   	  86.47		 97.52   	 462.87		
-13.12   	-104.68   	146.06   	 -35.61		 99.37   	 503.56		
-12.21   	-93.08   	145.92   	 376.40		101.38   	 544.25		
-11.60   	-80.87   	147.43   	1836.21		103.56   	 579.86		
 -9.46   	-70.19   	154.77   	2177.00		105.88   	 615.46		
 -6.41   	-62.26   	163.48   	 213.63		108.34   	 645.98		
 -3.05   	-57.07   	164.33   	-1454.72		110.93   	 676.50		
 -0.31   	-52.19   	158.51   	-1592.06		113.63   	 696.84		
  1.53   	-45.17   	152.15   	-437.43		116.42   	 722.28		
  4.27   	-33.87   	150.40   	1291.96		119.31   	 742.62		
  7.93   	-19.53   	155.56   	2416.06		122.28   	 747.71		
 11.90   	 -5.19   	165.23   	1592.06		125.27   	 762.97		
 15.56   	  6.41   	171.60   	-452.69		128.32   	 768.05		
 18.31   	 16.17   	169.79   	-1200.40		131.39   	 773.14		
 21.67   	 26.25   	164.98   	-696.84		134.49   	 768.05		
 25.63   	 38.45   	162.20   	 605.29		137.56   	 762.97		
 30.82   	 52.80   	164.62   	1765.00		140.61   	 762.97		
 36.32   	 65.92   	171.68   	1592.06		143.66   	 747.71		
 41.81   	 76.60   	178.05   	 493.39		146.65   	 737.54		
 47.91   	 85.45   	180.02   	-467.95		149.60   	 727.36		
 54.63   	 94.91   	178.15   	-778.23		152.51   	 707.02		
 60.73   	104.98   	175.03   	-289.93		155.34   	 691.76		
 63.78   	113.22   	173.88   	1012.20		158.11   	 671.41		
 63.48   	117.49   	177.92   	1215.66		160.79   	 656.15		
 61.34   	117.49   	182.79   	 824.00		163.42   	 630.72		
 59.51   	116.27   	186.08   	 625.63		165.94   	 610.37		
 60.42   	116.58   	188.59   	 147.51		168.38   	 590.03		
 63.48   	118.10   	189.18   	  15.26		170.74   	 564.60		
 65.61   	119.32   	189.24   	 -10.17		173.00   	 544.25		
 65.00   	116.88   	189.20   	 203.46		175.18   	 513.73		
 61.95   	110.17   	190.01   	  96.64		177.23   	 493.39		
 57.98   	 99.18   	190.40   	 605.29		179.21   	 462.87		
 53.10   	 85.75   	192.82   	 757.88		181.06   	 437.43		
 46.39   	 70.50   	195.85(S)	-147.51		182.81   	 412.00		
 37.84   	 55.24   	195.26   	-239.06		184.46   	 386.57		
 28.38   	 40.59   	194.30   	-127.16		186.00   	 361.14		
 19.84   	 26.25   	193.79   	-208.54		187.45   	 330.62		
 14.04   	 11.60   	192.96   	  76.30		188.77   	 300.10		
 10.68   	 -2.75   	193.26   	 310.27		189.97   	 274.67		
  7.63   	-16.78   	194.51   	 183.11		191.07   	 249.24		
  3.05   	-29.60   	195.24   	-218.72		192.06   	 218.72		
 -3.66   	-40.59   	194.36   	-422.18		192.94   	 188.20		
-10.68   	-50.05   	192.67   	-579.86		193.69   	 162.77		
-17.09   	-58.90   	190.36   	-905.39		194.34   	 132.25		
-21.36   	-67.14   	186.73   	-300.10		194.87   	 101.73		
-24.11   	-74.16   	185.53   	 188.20		195.28   	  71.21		
-25.33   	-80.57   	186.29   	-315.36		195.56   	  40.69		
-24.72   	-84.84   	185.02   	-778.23		195.73   	  10.17		
-21.97   	-86.98   	181.91   	-681.58		195.77(S)	 -20.35		
-18.92   	-87.89   	179.19   	-895.22		195.69   	 -61.04		
-17.40   	-88.81   	175.60   	-1302.13		195.44   	 -91.56		
-19.53   	-90.33   	170.40   	-1139.36		195.08   	-127.16		
-25.33   	-93.38   	165.84   	-274.67		194.57   	-172.94		
-31.74   	-97.05   	164.74   	-447.61		193.88   	-203.46		
-35.71   	-98.88   	162.95   	-1709.05		193.06   	-249.24		
-35.40   	-98.57   	156.11   	-1525.93		192.06   	-289.93		
-32.04   	-96.74   	150.01   	 162.77		190.90   	-330.62		
-28.69   	-94.30   	150.66   	1439.47		189.58   	-366.22		
-27.77   	-92.16   	156.42   	1561.54		188.12   	-401.83		
-30.21   	-91.25   	162.66   	 320.45		186.51   	-437.43		
-33.87   	-90.94   	163.95   	-1454.72		184.76   	-467.95		
-35.71   	-90.64   	158.13   	-1948.11		182.89   	-493.39		
-35.10   	-88.81   	150.34   	-940.99		180.91   	-513.73		
-31.74   	-86.06   	146.57   	 325.53		178.86   	-528.99		
-28.38   	-83.62   	147.87   	1068.15		176.74   	-544.25		
-27.77   	-83.62   	152.15   	 910.47		174.57   	-549.34		
-30.82   	-86.36   	155.79   	  10.17		172.37   	-554.42		
-35.71   	-89.11   	155.83   	-915.56		170.15   	-554.42		
-39.67   	-88.81   	152.17   	-1215.66		167.93   	-544.25		
-39.98   	-84.84   	147.30   	-768.05		165.76   	-544.25		
-37.23   	-80.57   	144.23   	   5.09		163.58   	-528.99		
-32.96   	-77.82   	144.25   	 432.35		161.46   	-518.82		
-29.60   	-78.13   	145.98   	 259.41		159.39   	-503.56		
-27.77   	-78.13   	147.02   	-228.89		157.37   	-488.30		
-26.86   	-74.46   	146.10   	-656.15		155.42   	-478.13		
-26.25   	-66.22   	143.48   	-717.19		153.51   	-452.69		
-25.63   	-55.54   	140.61   	-462.87		151.70   	-442.52		
-25.63   	-43.95   	138.76   	-132.25		149.93   	-422.18		
-26.86   	-32.35   	138.23   	  35.61		148.24   	-401.83		
-28.69   	-19.53   	138.37   	 -30.52		146.63   	-391.66		
-29.60   	 -3.66   	138.25   	-213.63		145.07   	-371.31		
-27.77   	 15.26   	137.40   	-350.97		143.58   	-356.05		
-23.50   	 34.48   	135.99   	-391.66		142.16   	-340.79		
-18.31   	 49.44   	134.42   	-310.27		140.79   	-320.45		
-14.04   	 57.07   	133.18   	-198.37		139.51   	-310.27		
-11.60   	 57.68   	132.39   	-132.25		138.27   	-300.10		
-10.99   	 55.24   	131.86   	 -81.38		137.07   	-279.75		
-11.29   	 54.63   	131.54   	-167.85		135.95   	-274.67		
-11.60   	 57.68   	130.86   	-437.43		134.85   	-259.41		
-11.29   	 61.65   	129.11   	-447.61		133.81   	-249.24		
-10.07   	 62.56   	127.32   	-249.24		132.82   	-244.15		
 -6.71   	 59.20   	126.33   	-111.90		131.84   	-228.89		
 -0.92   	 56.15   	125.88   	 -61.04		130.93   	-223.80		
  6.71   	 59.20   	125.64   	 -91.56		130.03   	-213.63		
 15.87   	 71.41   	125.27   	-162.77		129.18   	-208.54		
 24.11   	 87.89   	124.62   	-223.80		128.34   	-203.46		
 28.38   	 99.18   	123.72   	-239.06		127.53   	-198.37		
 26.55   	 97.35   	122.77   	-193.29		126.73   	-188.20		
 18.01   	 79.96   	121.99   	-127.16		125.98   	-188.20		
  4.27   	 50.96   	121.48   	 -81.38		125.23   	-178.03		
-10.07   	 15.56   	121.16   	 -66.12		124.52   	-178.03		
-20.75   	-21.97   	120.89   	 -40.69		123.80   	-167.85		
-26.55   	-57.37   	120.73   	  71.21		123.13   	-167.85		
-26.86   	-86.98   	121.02   	 -50.86		122.46   	-162.77		
-25.02   	-107.42   	120.81   	-483.21		121.81   	-157.68		
-23.80   	-118.41   	118.88   	-473.04		121.18   	-157.68		
-25.63   	-122.99   	116.99   	-147.51		120.55   	-147.51		
-29.91   	-125.43   	116.40   	  71.21		119.96   	-147.51		
-33.87   	-126.95   	116.68   	 157.68		119.37   	-142.42		
-34.48   	-126.95   	117.31   	  91.56		118.80   	-142.42		
-31.74   	-125.12   	117.68   	-132.25		118.23   	-132.25		
-27.47   	-122.68   	117.15   	-320.45		117.70   	-137.33		
-24.41   	-121.46   	115.87   	-335.71		117.15   	-127.16		
-24.11   	-122.68   	114.53   	-249.24		116.64   	-132.25		
-25.33   	-124.51   	113.53   	-132.25		116.11   	-122.07		
-26.55   	-125.73   	113.00   	 -66.12		115.63   	-127.16		
-26.86   	-125.73   	112.74   	 -71.21		115.12   	-122.07		
-26.55   	-124.51   	112.45   	-127.16		114.63   	-122.07		
-25.94   	-122.99   	111.94   	-167.85		114.14   	-116.99		
-25.33   	-121.15   	111.27   	-178.03		113.67   	-122.07		
-24.11   	-119.93   	110.56   	-147.51		113.18   	-116.99		
-22.89   	-119.32   	109.97   	-122.07		112.72   	-116.99		
-21.36   	-119.32   	109.48   	 -86.47		112.25   	-111.90		
-20.14   	-119.32   	109.13   	 -50.86		111.80   	-116.99		
-19.53   	-118.10   	108.93   	 -40.69		111.33   	-111.90		
-19.84   	-115.66   	108.77   	 -96.64		110.88   	-116.99		
-21.36   	-114.14   	108.38   	-167.85		110.42   	-111.90		
-22.28   	-113.53   	107.71   	-183.11		109.97   	-111.90		
-22.28   	-113.22   	106.98   	-127.16		109.52   	-111.90		
-20.75   	-111.69   	106.47   	 -40.69		109.07   	-106.82		
-18.01   	-108.64   	106.31   	 -10.17		108.65   	-106.82		
-15.56   	-105.29   	106.27   	 -30.52		108.22   	-106.82		
-15.56   	-103.45   	106.14   	 -91.56		107.79   	-106.82		
-18.92   	-104.06   	105.78   	-172.94		107.36   	-106.82		
-24.11   	-106.20   	105.09   	-218.72		106.94   	-101.73		
-28.38   	-107.73   	104.21   	-198.37		106.53   	-106.82		
-29.30   	-106.51   	103.42   	-152.59		106.10   	-101.73		
-25.63   	-102.23   	102.81   	 -76.30		105.70   	-101.73		
-20.14   	-96.13   	102.50   	 -25.43		105.29   	-101.73		
-15.56   	-90.94   	102.40   	 -30.52		104.88   	-101.73		
-14.65   	-87.59   	102.28   	 -66.12		104.48   	-101.73		
-16.78   	-86.36   	102.01   	-122.07		104.07   	-101.73		
-20.14   	-86.36   	101.53   	-147.51		103.66   	-101.73		
-21.97   	-86.06   	100.94   	-127.16		103.25   	-101.73		
-21.06   	-84.23   	100.43   	 -91.56		102.85   	-101.73		
-17.70   	-80.57   	100.06   	 -76.30		102.44   	-106.82		
-13.73   	-75.68   	 99.76   	 -61.04		102.01   	-101.73		
-10.68   	-72.02   	 99.51   	 -61.04		101.61   	-101.73		
-10.99   	-71.41   	 99.27   	 -40.69		101.20   	-106.82		
-14.34   	-75.68   	 99.10   	 -15.26		100.77   	-101.73		
-18.62   	-81.79   	 99.04   	   0.00		100.37   	-106.82		
-20.14   	-86.06   	 99.04   	 -66.12		 99.94   	-101.73		
-16.48   	-85.14   	 98.78   	-157.68		 99.53   	-106.82		
 -9.46   	-79.65   	 98.15   	-198.37		 99.10   	-101.73		
 -3.66   	-74.16   	 97.35   	-178.03		 98.70   	-101.73		
 -2.75   	-72.63   	 96.64   	-116.99		 98.29   	-101.73		
 -7.93   	-75.99   	 96.17   	 -35.61		 97.88   	 -96.64		
-14.95   	-80.87   	 96.03   	   0.00		 97.50   	-101.73		
-20.14   	-84.23   	 96.03   	 -10.17		 97.09   	 -96.64		
-22.28   	-85.45   	 95.99   	 -45.78		 96.70   	 -96.64		
-24.41   	-88.20   	 95.81   	 -91.56		 96.32   	 -96.64		
-31.74   	-99.18   	 95.44   	-116.99		 95.93   	 -91.56		
-45.17   	-118.41   	 94.97   	 -86.47		 95.56   	 -96.64		
-57.37   	-131.53   	 94.63   	 -50.86		 95.18   	 -86.47		
-54.93   	-104.98   	 94.42   	 -35.61		 94.83   	 -91.56		
-25.63   	  7.93   	 94.28   	 -40.69		 94.47   	 -86.47		
 38.45   	246.89   	 94.12   	 -55.95		 94.12   	 -81.38		
134.28   	613.40   	 93.90   	 -81.38		 93.79   	 -86.47		
249.02   	1047.97   	 93.57   	-172.94		 93.45   	-157.68		
448.30   	1667.79   	 92.88   	 -50.86		 92.82   	 -76.30		
480.35   	1685.49(R)	 92.68   	 -35.61		 92.51   	 -76.30		
442.81   	1517.33   	 92.53   	 -35.61		 92.21   	 -71.21		
341.49   	1243.29   	 92.39   	 -35.61		 91.92   	 -71.21		
203.55   	946.66   	 92.25   	 -55.95		 91.64   	 -71.21		
 68.36   	671.39   	 92.02   	 -71.21		 91.35   	 -71.21		
-31.13   	424.50   	 91.74   	 -81.38		 91.07   	 -66.12		
-82.09   	210.57   	 91.41   	 -55.95		 90.80   	 -66.12		
-93.69   	 43.33   	 91.19   	 -20.35		 90.54   	 -61.04		
-85.14   	-67.14   	 91.11   	   5.09		 90.29   	 -61.04		
-71.72   	-123.90   	 91.13   	  25.43		 90.05   	 -61.04		
-59.20   	-142.52   	 91.23   	  25.43		 89.81   	 -61.04		
-47.30   	-141.60   	 91.33   	  15.26		 89.56   	 -61.04		
-36.32   	-134.89   	 91.39   	 -30.52		 89.32   	 -55.95		
-27.77   	-128.78   	 91.27   	 -66.12		 89.09   	 -55.95		
-24.41   	-125.43   	 91.01   	 -76.30		 88.87   	 -50.86		
-25.02   	-125.43   	 90.70   	 -55.95		 88.67   	 -55.95		
-25.94   	-127.87   	 90.48(D)	  10.17		 88.44   	 -50.86		
-25.02   	-129.70   	 90.52   	 116.99		 88.24   	 -50.86		
-22.89   	-129.09   	 90.99   	 300.10		 88.04   	 -45.78		
-21.36   	-127.87   	 92.19   	 569.68		 87.85   	 -45.78		
-21.67   	-126.95   	 94.47   	 839.26		 87.67   	 -35.61		
-22.58   	-124.82   	 97.82   	 986.77		 87.53   	 -40.69		
-21.67   	-120.54   	101.77   	1042.72		 87.36   	 -30.52		
-18.92   	-114.14   	105.94   	 991.86		 87.24   	 -20.35		
-14.95   	-108.64   	109.91   	 834.18		 87.16   	 -15.26		
-12.51   	-104.68   	113.24   	 625.63		 87.10(D)	   0.00		
-12.21   	-102.84   	115.75   	 325.53		 87.10   	  10.17		
-13.73   	-102.54   	117.05   	 147.51		 87.14   	  35.61		
-15.56   	-102.84   	117.64   	 305.19		 87.28   	  61.04		
-16.48   	-102.23   	118.86   	 686.67		 87.53   	  86.47		
-15.56   	-99.49   	121.61   	1098.67		 87.87   	 127.16		
-14.34   	-94.30   	126.00   	1322.48		 88.38   	 162.77		
-13.12   	-88.50   	131.29   	1093.59		 89.03   	 208.54		
-12.51   	-83.62   	135.67   	 803.66		 89.87   	 254.32		
-12.21   	-80.26   	138.88   	 696.84		 90.88   	 300.10		
-11.90   	-77.21   	141.67   	 498.47		 92.09   	 356.05		
-11.60   	-73.55   	143.66   	 239.06		 93.51   	 401.83		
-11.29   	-68.66   	144.62   	 -61.04		 95.12   	 457.78		
-10.38   	-62.56   	144.37   	-142.42		 96.95   	 498.47		
 -8.54   	-55.85   	143.80   	 676.50		 98.94   	 549.34		
 -6.71   	-49.74   	146.51   	1571.71		101.14   	 595.11		
 -5.49   	-44.86   	152.80   	1653.10		103.52   	 640.89		
 -4.27   	-40.59   	159.41   	 940.99		106.08   	 676.50		
 -3.05   	-35.10   	163.17   	-1236.01		108.79   	 707.02		
 -1.22   	-27.77   	158.23   	-971.51		111.62   	 742.62		
  1.53   	-18.01   	154.34   	1815.86		114.59   	 773.14		
  4.58   	 -7.93   	161.61   	1866.73		117.68   	 793.49		
  7.32   	  1.53   	169.07   	 920.65		120.85   	 808.75		
  9.77   	  9.77   	172.76   	-259.41		124.09   	 829.09		
 12.51   	 18.92   	171.72   	-1159.71		127.41   	 834.18		
 14.65   	 29.30   	167.08   	-569.68		130.74   	 844.35		
 16.78   	 41.81   	164.80   	 422.18		134.12   	 844.35		
 19.53   	 55.54   	166.49   	1841.29		137.50   	 839.26		
 24.41   	 70.80   	173.85   	1810.78		140.85   	 839.26		
 31.43   	 86.98   	181.10   	 615.46		144.21   	 824.00		
 39.67   	103.45   	183.56   	-310.27		147.51   	 818.92		
 46.69   	118.41   	182.32   	-417.09		150.78   	 803.66		
 51.57   	130.31   	180.65   	 218.72		154.00   	 788.40		
 54.32   	138.85   	181.53   	 839.26		157.15   	 768.05		
 55.85   	145.26   	184.88   	1276.70		160.22   	 747.71		
 57.98   	151.37   	189.99   	 696.84		163.21   	 732.45		
 60.73   	157.47   	192.78   	-218.72		166.14   	 701.93		
 64.70   	163.88   	191.90   	 152.59		168.95   	 686.67		
 68.66   	168.46   	192.51   	  35.61		171.70   	 656.15		
 71.72   	170.59   	192.65   	  66.12		174.32   	 635.81		
 73.24   	169.98   	192.92   	 610.37		176.87   	 605.29		
 73.24   	167.54   	195.36   	 478.13		179.29   	 579.86		
 72.33   	163.27   	197.27   	 269.58		181.61   	 554.42		
 71.41   	158.08   	198.35   	   5.09		183.82   	 523.90		
 70.19   	151.37   	198.37   	 122.07		185.92   	 498.47		
 67.75   	142.52   	198.86   	 228.89		187.91   	 473.04		
 61.95   	129.70   	199.78   	 -25.43		189.81   	 437.43		
 52.49   	112.61   	199.67   	 -35.61		191.56   	 412.00		
 41.20   	 91.86   	199.53   	 -45.78		193.20   	 381.48		
 31.43   	 70.19   	199.35   	 366.22		194.73   	 350.97		
 23.80   	 49.74   	200.81   	 584.94		196.13   	 320.45		
 18.31   	 32.35   	203.15   	 213.63		197.42   	 289.93		
 13.43   	 18.01   	204.01(S)	-178.03		198.58   	 264.50		
  8.54   	  4.88   	203.30   	-722.28		199.63   	 233.98		
  3.36   	 -7.93   	200.41   	-462.87		200.57   	 203.46		
 -1.83   	-21.36   	198.55   	-122.07		201.38   	 172.94		
 -6.41   	-34.79   	198.07   	 -25.43		202.07   	 142.42		
-10.99   	-47.00   	197.96   	  61.04		202.64   	 116.99		
-14.34   	-55.85   	198.21   	-127.16		203.11   	  81.38		
-15.87   	-60.73   	197.70   	-157.68		203.44   	  55.95		
-15.56   	-63.17   	197.07   	-610.37		203.66   	  25.43		
-14.04   	-65.92   	194.63   	-859.61		203.76(S)	 -10.17		
-13.43   	-70.50   	191.19   	-473.04		203.72   	 -35.61		
-14.95   	-76.90   	189.30   	-635.81		203.58   	 -71.21		
-18.92   	-83.31   	186.75   	-869.78		203.30   	-101.73		
-23.50   	-87.28   	183.27   	-768.05		202.89   	-137.33		
-26.25   	-88.50   	180.20   	-645.98		202.34   	-172.94		
-25.63   	-87.59   	177.62   	-554.42		201.65   	-208.54		
-23.19   	-86.36   	175.40   	-1098.67		200.81   	-249.24		
-20.45   	-85.45   	171.01   	-1856.55		199.82   	-284.84		
-19.53   	-84.53   	163.58   	-1571.71		198.68   	-320.45		
-20.75   	-83.62   	157.29   	-122.07		197.39   	-361.14		
-22.28   	-82.40   	156.81   	1342.82		195.95   	-396.74		
-22.28   	-81.79   	162.18   	1408.95		194.36   	-432.35		
-20.75   	-82.70   	167.81   	 218.72		192.63   	-462.87		
-19.53   	-84.84   	168.69   	-1312.30		190.78   	-493.39		
-20.75   	-87.28   	163.44   	-1988.80		188.81   	-518.82		
-24.41   	-88.81   	155.48   	-1119.02		186.73   	-539.16		
-28.69   	-89.42   	151.01   	 203.46		184.58   	-554.42		
-31.43   	-89.11   	151.82   	 879.96		182.36   	-564.60		
-31.74   	-89.11   	155.34   	 869.78		180.10   	-569.68		
-30.82   	-88.81   	158.82   	 122.07		177.82   	-574.77		
-29.91   	-87.28   	159.31   	-834.18		175.52   	-574.77		
-28.99   	-82.09   	155.97   	-1149.54		173.22   	-569.68		
-28.08   	-72.94   	151.37   	-757.88		170.95   	-564.60		
-27.16   	-59.81   	148.34   	-142.42		168.69   	-554.42		
-26.86   	-43.95   	147.77   	 259.41		166.47   	-544.25		
-26.55   	-25.02   	148.81   	 289.93		164.29   	-523.90		
-26.55   	 -3.66   	149.97   	 -50.86		162.20   	-513.73		
-26.55   	 18.31   	149.77   	-554.42		160.14   	-498.47		
-26.55   	 38.15   	147.55   	-762.97		158.15   	-478.13		
-25.33   	 51.57   	144.50   	-569.68		156.24   	-462.87		
-23.19   	 57.07   	142.22   	-264.50		154.38   	-442.52		
-19.53   	 55.85   	141.16   	 -40.69		152.61   	-427.26		
-14.95   	 54.02   	141.00   	  35.61		150.90   	-406.92		
-11.29   	 54.93   	141.14   	-122.07		149.28   	-391.66		
 -9.77   	 57.37   	140.65   	-376.40		147.71   	-376.40		
-10.38   	 57.37   	139.14   	-518.82		146.20   	-356.05		
-11.29   	 52.19   	137.07   	-483.21		144.78   	-345.88		
-10.07   	 44.25   	135.14   	-310.27		143.40   	-330.62		
 -4.58   	 41.20   	133.90   	 -86.47		142.07   	-315.36		
  6.10   	 49.74   	133.55   	  45.78		140.81   	-305.19		
 18.62   	 66.83   	133.73   	  35.61		139.59   	-289.93		
 27.47   	 82.09   	133.88   	-157.68		138.43   	-279.75		
 28.69   	 85.45   	133.24   	-462.87		137.31   	-269.58		
 21.06   	 73.55   	131.39   	-488.30		136.24   	-259.41		
  8.54   	 50.35   	129.44   	-213.63		135.20   	-249.24		
 -3.66   	 22.58   	128.59   	 -96.64		134.20   	-244.15		
-11.90   	 -7.02   	128.20   	-193.29		133.22   	-233.98		
-16.48   	-39.37   	127.43   	-178.03		132.29   	-228.89		
-19.53   	-73.85   	126.71   	 -86.47		131.37   	-218.72		
-22.28   	-105.59   	126.37   	 -45.78		130.50   	-208.54		
-24.41   	-127.56   	126.18   	-106.82		129.66   	-208.54		
-25.02   	-137.02   	125.76   	-183.11		128.83   	-198.37		
-24.72   	-137.33   	125.02   	-208.54		128.04   	-193.29		
-24.11   	-135.80   	124.19   	-203.46		127.26   	-188.20		
-24.11   	-137.63   	123.38   	-183.11		126.51   	-183.11		
-24.72   	-143.13   	122.64   	-162.77		125.78   	-178.03		
-26.25   	-148.93   	121.99   	-152.59		125.07   	-172.94		
-28.38   	-152.28   	121.38   	-162.77		124.37   	-167.85		
-30.82   	-152.89   	120.73   	-178.03		123.70   	-167.85		
-32.04   	-151.67   	120.02   	-172.94		123.03   	-162.77		
-30.82   	-149.23   	119.33   	-162.77		122.38   	-157.68		
-27.47   	-145.87   	118.68   	 -81.38		121.75   	-152.59		
-24.11   	-142.82   	118.35   	  40.69		121.14   	-152.59		
-23.19   	-140.69   	118.51   	-203.46		120.53   	-152.59		
-25.02   	-140.08   	117.70   	-534.08		119.92   	-142.42		
-26.86   	-139.16   	115.56   	-350.97		119.35   	-147.51		
-25.94   	-137.02   	114.16   	 -30.52		118.76   	-142.42		
-22.28   	-132.75   	114.04   	  76.30		118.19   	-142.42		
-18.92   	-129.09   	114.34   	  86.47		117.62   	-142.42		
-18.31   	-127.87   	114.69   	 -30.52		117.05   	-137.33		
-21.06   	-129.70   	114.57   	-203.46		116.50   	-132.25		
-25.33   	-132.45   	113.75   	-264.50		115.97   	-137.33		
-27.47   	-133.67   	112.70   	-203.46		115.42   	-132.25		
-26.25   	-131.84   	111.88   	-101.73		114.89   	-132.25		
-23.19   	-127.87   	111.47   	 -35.61		114.36   	-127.16		
-20.14   	-124.51   	111.33   	 -25.43		113.86   	-127.16		
-19.23   	-122.99   	111.23   	 -50.86		113.35   	-127.16		
-20.14   	-122.07   	111.03   	-137.33		112.84   	-122.07		
-19.84   	-119.32   	110.48   	-213.63		112.35   	-122.07		
-17.40   	-114.44   	109.62   	-228.89		111.86   	-122.07		
-14.04   	-108.95   	108.71   	-208.54		111.37   	-116.99		
-13.12   	-105.90   	107.87   	-188.20		110.90   	-122.07		
-16.17   	-107.42   	107.12   	-142.42		110.42   	-111.90		
-22.58   	-112.30   	106.55   	 -91.56		109.97   	-116.99		
-28.69   	-116.58   	106.18   	 -50.86		109.50   	-111.90		
-30.21   	-116.88   	105.98   	 -50.86		109.05   	-116.99		
-27.16   	-112.30   	105.78   	 -86.47		108.59   	-111.90		
-21.97   	-105.29   	105.43   	-147.51		108.14   	-111.90		
-17.70   	-99.79   	104.84   	-183.11		107.69   	-116.99		
-17.09   	-97.96   	104.11   	-152.59		107.22   	-111.90		
-19.23   	-99.49   	103.50   	 -91.56		106.77   	-111.90		
-22.58   	-102.23   	103.13   	 -35.61		106.33   	-116.99		
-25.33   	-104.06   	102.99   	 -20.35		105.86   	-116.99		
-25.94   	-103.15   	102.91   	 -45.78		105.39   	-116.99		
-24.11   	-99.49   	102.73   	 -81.38		104.92   	-111.90		
-20.45   	-94.60   	102.40   	 -71.21		104.48   	-116.99		
-17.40   	-91.55   	102.12   	 -25.43		104.01   	-116.99		
-16.48   	-92.47   	102.01   	 -25.43		103.54   	-116.99		
-18.31   	-96.44   	101.91   	-122.07		103.07   	-111.90		
-20.45   	-100.10   	101.42   	-203.46		102.62   	-116.99		
-21.36   	-100.71   	100.61   	-193.29		102.16   	-111.90		
-20.45   	-98.27   	 99.84   	-127.16		101.71   	-111.90		
-18.62   	-95.21   	 99.33   	 -40.69		101.26   	-111.90		
-17.70   	-94.60   	 99.17   	  -5.09		100.81   	-106.82		
-18.62   	-96.44   	 99.15   	 -61.04		100.39   	-111.90		
-20.75   	-98.88   	 98.90   	 -86.47		 99.94   	-106.82		
-23.80   	-101.32   	 98.56   	 -50.86		 99.51   	-101.73		
-29.30   	-105.29   	 98.35   	 -15.26		 99.10   	-106.82		
-38.76   	-114.75   	 98.29   	  40.69		 98.68   	-101.73		
-50.66   	-129.09   	 98.45   	-142.42		 98.27   	-101.73		
-58.59   	-136.11   	 97.88   	-437.43		 97.86   	 -96.64		
-52.19   	-104.98   	 96.13   	-350.97		 97.48   	-101.73		
-21.06   	  9.16   	 94.73   	 -35.61		 97.07   	 -96.64		
 41.81   	245.97   	 94.59   	 137.33		 96.68   	 -91.56		
135.19   	608.22   	 95.14   	 147.51		 96.32   	 -91.56		
249.02   	1037.29   	 95.73   	  61.04		 95.95   	 -91.56		
363.16   	1418.46   	 95.97   	-274.67		 95.58   	-178.03		
482.48   	1623.23(R)	 94.87   	-183.11		 94.87   	 -86.47		
443.12   	1419.37   	 94.14   	 -96.64		 94.53   	 -81.38		
338.44   	1111.76   	 93.75   	   5.09		 94.20   	 -86.47		
197.14   	798.95   	 93.77   	  40.69		 93.86   	 -76.30		
 59.81   	534.36   	 93.94   	  10.17		 93.55   	 -81.38		
-39.98   	322.57   	 93.98   	 -40.69		 93.22   	 -76.30		
-88.81   	152.89   	 93.81   	 -30.52		 92.92   	 -76.30		
-96.44   	 20.45   	 93.69   	  50.86		 92.61   	 -71.21		
-83.01   	-75.07   	 93.90   	-137.33		 92.33   	 -76.30		
-66.22   	-134.58   	 93.35   	-330.62		 92.02   	 -71.21		
-54.02   	-162.05   	 92.02   	-127.16		 91.74   	 -66.12		
-46.69   	-166.63   	 91.52(D)	 116.99		 91.47   	 -71.21		
-41.20   	-159.00   	 91.98   	 178.03		 91.19   	 -66.12		
-36.32   	-147.71   	 92.70   	 127.16		 90.93   	 -66.12		
-32.35   	-140.08   	 93.20   	 -10.17		 90.66   	 -66.12		
-30.21   	-140.08   	 93.16   	-147.51		 90.40   	 -61.04		
-30.52   	-145.87   	 92.57   	-152.59		 90.15   	 -61.04		
-32.35   	-151.06   	 91.96   	 -15.26		 89.91   	 -55.95		
-34.48   	-151.98   	 91.90   	 223.80		 89.68   	 -55.95		
-35.10   	-148.62   	 92.80   	 483.21		 89.46   	 -50.86		
-32.65   	-143.74   	 94.73   	 737.54		 89.26   	 -45.78		
-28.69   	-139.47   	 97.68   	 915.56		 89.07   	 -40.69		
-25.02   	-137.02   	101.34   	1007.12		 88.91   	 -40.69		
-23.80   	-135.50   	105.37   	1047.81		 88.75   	 -30.52		
-24.11   	-134.28   	109.56   	 951.17		 88.63   	 -20.35		
-24.41   	-131.23   	113.37   	 717.19		 88.54   	 -10.17		
-23.80   	-126.34   	116.24   	 417.09		 88.50(D)	   5.09		
-22.89   	-121.15   	117.90   	 137.33		 88.52   	  25.43		
-23.19   	-118.41   	118.45   	 132.25		 88.63   	  45.78		
