  I     	  II     	  AO     	  AO'		  FA     	  FA'		
 -3.36   	 -1.53   	 73.88   	 183.11		 71.25   	 -45.78		
 -4.58   	 -0.92   	 74.61   	 203.46		 71.07   	 -45.78		
 -4.88   	  0.31   	 75.42   	 223.80		 70.88   	 -45.78		
 -4.58   	  1.53   	 76.32   	 244.15		 70.70   	 -45.78		
 -4.27   	  2.14   	 77.29   	 254.32		 70.52   	 -40.69		
 -4.88   	  1.83   	 78.31   	 264.50		 70.36   	 -40.69		
 -7.63   	  1.22   	 79.37   	 274.67		 70.19   	 -40.69		
-11.90   	  1.22   	 80.47   	 284.84		 70.03   	 -40.69		
-16.17   	  0.92   	 81.61   	 305.19		 69.87   	 -30.52		
-18.01   	  1.83   	 82.83   	 310.27		 69.75   	 -35.61		
-16.48   	  4.58   	 84.07   	 330.62		 69.60   	 -25.43		
-13.12   	  8.85   	 85.39   	   0.00		 69.50   	   0.00		
-13.12   	  8.85   	 85.39   	 681.58		 69.50   	 -25.43		
-10.38   	 18.01   	 88.12   	   0.00		 69.40(D)	   0.00		
-10.38   	 18.01   	 88.12   	 686.67		 69.40   	  35.61		
-14.95   	 18.62   	 90.86   	   0.00		 69.54   	   0.00		
-14.95   	 18.62   	 90.86   	 661.24		 69.54   	 116.99		
-23.19   	 13.12   	 93.51   	   0.00		 70.01   	   0.00		
-23.19   	 13.12   	 93.51   	 605.29		 70.01   	 233.98		
-31.13   	 11.90   	 95.93   	   0.00		 70.95   	   0.00		
-31.13   	 11.90   	 95.93   	 559.51		 70.95   	 356.05		
-28.38   	 21.67   	 98.17   	   0.00		 72.37   	   0.00		
-28.38   	 21.67   	 98.17   	 554.42		 72.37   	 488.30		
-27.47   	 26.25   	100.39   	 284.84		 74.32   	 289.93		
-32.04   	 22.28   	101.53   	 279.75		 75.48   	 320.45		
-38.15   	 17.70   	102.64   	 274.67		 76.76   	 345.88		
-42.42   	 15.56   	103.74   	 274.67		 78.15   	 371.31		
-44.25   	 18.62   	104.84   	 269.58		 79.63   	 396.74		
-43.64   	 26.55   	105.92   	 269.58		 81.22   	 412.00		
-41.81   	 36.01   	107.00   	 274.67		 82.87   	 437.43		
-40.59   	 43.64   	108.10   	 279.75		 84.62   	 452.69		
-39.67   	 46.69   	109.22   	 295.01		 86.43   	 467.95		
-40.59   	 45.47   	110.40   	 305.19		 88.30   	 483.21		
-43.33   	 41.50   	111.62   	 315.36		 90.23   	 498.47		
-47.61   	 37.54   	112.88   	 315.36		 92.23   	 508.65		
-53.71   	 36.01   	114.14   	 310.27		 94.26   	 518.82		
-60.42   	 37.84   	115.38   	 305.19		 96.34   	 528.99		
-66.53   	 41.81   	116.60   	 300.10		 98.45   	 539.16		
-69.58   	 46.39   	117.80   	 295.01		100.61   	 549.34		
-68.66   	 50.05   	118.98   	 279.75		102.81   	 554.42		
-64.70   	 52.19   	120.10   	 274.67		105.03   	 554.42		
-60.73   	 53.10   	121.20   	 264.50		107.24   	 559.51		
-61.04   	 52.80   	122.26   	 254.32		109.48   	 554.42		
-66.22   	 52.49   	123.28   	 244.15		111.70   	 559.51		
-73.55   	 52.49   	124.25   	 228.89		113.94   	 549.34		
-78.74   	 53.10   	125.17   	 223.80		116.13   	 544.25		
-79.65   	 55.24   	126.06   	 213.63		118.31   	 539.16		
-77.21   	 57.98   	126.92   	 213.63		120.47   	 523.90		
-74.77   	 60.42   	127.77   	 203.46		122.56   	 513.73		
-73.55   	 62.56   	128.59   	 193.29		124.62   	 498.47		
-72.33   	 65.92   	129.36   	 193.29		126.61   	 478.13		
-68.97   	 71.11   	130.13   	 188.20		128.52   	 467.95		
-61.95   	 76.90   	130.88   	 178.03		130.40   	 447.61		
-51.27   	 81.48   	131.60   	 167.85		132.19   	 432.35		
-39.06   	 83.31   	132.27   	 167.85		133.92   	 406.92		
-27.47   	 81.79   	132.94   	 162.77		135.54   	 396.74		
-17.40   	 77.51   	133.59   	 157.68		137.13   	 371.31		
 -9.16   	 71.72   	134.22   	 152.59		138.62   	 350.97		
 -1.53   	 64.70   	134.83   	 142.42		140.02   	 335.71		
  6.10   	 57.98   	135.40   	 127.16		141.36   	 315.36		
 14.95   	 54.63   	135.91   	   0.00		142.62   	   0.00		
 14.95   	 54.63   	135.91   	 203.46		142.62   	 579.86		
 30.52   	 56.46   	136.72   	   0.00		144.94   	   0.00		
 30.52   	 56.46   	136.72   	 127.16		144.94   	 513.73		
 34.48   	 42.42   	137.23   	   0.00		147.00   	   0.00		
 34.48   	 42.42   	137.23   	  61.04		147.00   	 452.69		
 33.87   	  9.16   	137.48(S)	   0.00		148.81   	   0.00		
 33.87   	  9.16   	137.48   	   0.00		148.81   	 391.66		
 36.32   	 -2.44   	137.48   	   0.00		150.38   	   0.00		
 36.32   	 -2.44   	137.48   	 -61.04		150.38   	 320.45		
 39.98   	  1.53   	137.23   	   0.00		151.66   	   0.00		
 39.98   	  1.53   	137.23   	-142.42		151.66   	 254.32		
 39.06   	 -3.66   	136.66   	-106.82		152.67   	 101.73		
 36.01   	 -7.32   	136.24   	-137.33		153.08   	  81.38		
 32.35   	-10.99   	135.69   	-172.94		153.41   	  55.95		
 29.30   	-16.17   	134.99   	-198.37		153.63   	  40.69		
 27.47   	-21.67   	134.20   	-233.98		153.79   	  10.17		
 27.77   	-24.72   	133.26   	-254.32		153.83(S)	  -5.09		
 29.60   	-22.89   	132.25   	-279.75		153.81   	 -35.61		
 31.74   	-18.62   	131.13   	-295.01		153.67   	 -55.95		
 33.57   	-15.56   	129.95   	-300.10		153.45   	 -86.47		
 34.18   	-17.70   	128.75   	-305.19		153.10   	-111.90		
 33.57   	-24.41   	127.53   	-300.10		152.65   	-142.42		
 32.35   	-31.74   	126.33   	-289.93		152.08   	-167.85		
 30.52   	-35.71   	125.17   	-274.67		151.41   	-198.37		
 28.69   	-35.71   	124.07   	-259.41		150.62   	-223.80		
 27.16   	-33.57   	123.03   	-239.06		149.72   	-249.24		
 27.16   	-30.21   	122.07   	-223.80		148.73   	-279.75		
 28.69   	-26.55   	121.18   	-208.54		147.61   	-300.10		
 30.21   	-24.41   	120.35   	-188.20		146.41   	-325.53		
 31.43   	-23.80   	119.59   	-178.03		145.11   	-340.79		
 31.43   	-25.33   	118.88   	-167.85		143.74   	-356.05		
 29.91   	-27.77   	118.21   	-152.59		142.32   	-371.31		
 27.77   	-28.38   	117.60   	-147.51		140.83   	-381.48		
 26.86   	-25.33   	117.01   	-137.33		139.31   	-386.57		
 26.86   	-19.84   	116.46   	-127.16		137.76   	-391.66		
 27.77   	-14.95   	115.95   	-116.99		136.19   	-396.74		
 28.99   	-13.12   	115.48   	-106.82		134.61   	-401.83		
 30.21   	-14.04   	115.06   	 -96.64		133.00   	-391.66		
 31.13   	-16.17   	114.67   	 -86.47		131.43   	-396.74		
 31.43   	-17.40   	114.32   	 -71.21		129.85   	-386.57		
 32.04   	-17.40   	114.04   	 -66.12		128.30   	-381.48		
 32.65   	-16.48   	113.77   	 -61.04		126.77   	-376.40		
 33.26   	-15.26   	113.53   	 -61.04		125.27   	-371.31		
 34.18   	-13.12   	113.29   	 -66.12		123.78   	-361.14		
 34.48   	-10.68   	113.02   	 -66.12		122.34   	-356.05		
 33.26   	 -8.85   	112.76   	 -76.30		120.92   	-345.88		
 31.43   	 -8.85   	112.45   	 -76.30		119.53   	-335.71		
 30.21   	-10.07   	112.15   	 -86.47		118.19   	-325.53		
 30.82   	-11.90   	111.80   	 -91.56		116.89   	-315.36		
 32.35   	-11.90   	111.43   	 -96.64		115.63   	-310.27		
 33.57   	-10.38   	111.05   	   0.00		114.38   	   0.00		
 33.57   	-10.38   	111.05   	-193.29		114.38   	-579.86		
 32.96   	-10.38   	110.27   	   0.00		112.06   	   0.00		
 32.96   	-10.38   	110.27   	-203.46		112.06   	-549.34		
 35.71   	-15.26   	109.46   	   0.00		109.87   	   0.00		
 35.71   	-15.26   	109.46   	-208.54		109.87   	-508.65		
 40.59   	-14.04   	108.63   	   0.00		107.83   	   0.00		
 40.59   	-14.04   	108.63   	-208.54		107.83   	-467.95		
 39.98   	-12.21   	107.79   	   0.00		105.96   	   0.00		
 39.98   	-12.21   	107.79   	-213.63		105.96   	-437.43		
 34.79   	-18.92   	106.94   	   0.00		104.21   	   0.00		
 34.79   	-18.92   	106.94   	-223.80		104.21   	-396.74		
 33.57   	-24.11   	106.04   	-111.90		102.62   	-188.20		
 36.01   	-24.72   	105.59   	-116.99		101.87   	-178.03		
 39.06   	-25.02   	105.13   	-116.99		101.16   	-172.94		
 40.89   	-25.63   	104.66   	-122.07		100.47   	-162.77		
 41.50   	-25.02   	104.17   	-116.99		 99.82   	-152.59		
 43.03   	-20.75   	103.70   	-111.90		 99.21   	-147.51		
 46.69   	-12.82   	103.25   	-116.99		 98.62   	-137.33		
 51.27   	 -5.80   	102.79   	-106.82		 98.07   	-132.25		
 54.32   	 -4.58   	102.36   	-106.82		 97.54   	-127.16		
 53.71   	-10.38   	101.93   	-106.82		 97.03   	-116.99		
 50.96   	-18.92   	101.51   	-101.73		 96.56   	-116.99		
 48.83   	-23.50   	101.10   	-106.82		 96.09   	-106.82		
 50.05   	-21.67   	100.67   	-101.73		 95.67   	 -96.64		
 53.41   	-16.48   	100.26   	-106.82		 95.28   	 -96.64		
 56.46   	-13.43   	 99.84   	-101.73		 94.89   	 -91.56		
 57.68   	-15.26   	 99.43   	-106.82		 94.53   	 -91.56		
 57.07   	-19.53   	 99.00   	-106.82		 94.16   	 -81.38		
 56.15   	-22.58   	 98.58   	-106.82		 93.83   	 -76.30		
 57.07   	-21.67   	 98.15   	-106.82		 93.53   	 -76.30		
 59.51   	-18.01   	 97.72   	-106.82		 93.22   	 -76.30		
 61.65   	-15.56   	 97.29   	-106.82		 92.92   	 -71.21		
 62.26   	-16.48   	 96.87   	-101.73		 92.63   	 -66.12		
 61.04   	-19.53   	 96.46   	-106.82		 92.37   	 -66.12		
 59.20   	-21.36   	 96.03   	-106.82		 92.11   	 -66.12		
 58.59   	-20.75   	 95.60   	-106.82		 91.84   	 -61.04		
 59.81   	-18.31   	 95.18   	-101.73		 91.60   	 -66.12		
 62.56   	-15.56   	 94.77   	 -96.64		 91.33   	 -55.95		
 64.39   	-13.43   	 94.38   	-101.73		 91.11   	 -61.04		
 65.61   	 -9.46   	 93.98   	 -96.64		 90.86   	 -55.95		
 67.14   	 -0.61   	 93.59   	 -91.56		 90.64   	 -61.04		
 69.27   	 12.51   	 93.22   	 -91.56		 90.40   	 -55.95		
 72.02   	 27.77   	 92.86   	 -86.47		 90.17   	 -50.86		
 74.77   	 40.59   	 92.51   	 -86.47		 89.97   	 -55.95		
 74.46   	 47.91   	 92.17   	 -86.47		 89.75   	 -55.95		
 72.33   	 50.05   	 91.82   	 -81.38		 89.52   	 -55.95		
 70.50   	 50.05   	 91.50   	 -86.47		 89.30   	 -50.86		
 72.02   	 53.41   	 91.15   	 -76.30		 89.09   	 -55.95		
 78.13   	 62.26   	 90.84   	 -81.38		 88.87   	 -55.95		
 86.98   	 74.46   	 90.52   	   0.00		 88.65   	   0.00		
 86.98   	 74.46   	 90.52   	-162.77		 88.65   	-101.73		
 98.57   	 83.01   	 89.87   	   0.00		 88.24   	   0.00		
 98.57   	 83.01   	 89.87   	-157.68		 88.24   	-106.82		
 96.44   	 51.27   	 89.24   	   0.00		 87.81   	   0.00		
 96.44   	 51.27   	 89.24   	-157.68		 87.81   	-101.73		
 99.79   	 23.19   	 88.61   	   0.00		 87.41   	   0.00		
 99.79   	 23.19   	 88.61   	-162.77		 87.41   	-101.73		
109.56   	 27.47   	 87.95   	   0.00		 87.00   	   0.00		
109.56   	 27.47   	 87.95   	-167.85		 87.00   	 -96.64		
117.19   	 36.62   	 87.28   	   0.00		 86.61   	   0.00		
117.19   	 36.62   	 87.28   	-178.03		 86.61   	-101.73		
133.97   	 21.36   	 86.57   	 -91.56		 86.21   	 -50.86		
144.35   	 10.07   	 86.21   	 -91.56		 86.00   	 -45.78		
149.84   	  6.10   	 85.84   	 -86.47		 85.82   	 -50.86		
145.57   	  9.77   	 85.49   	 -91.56		 85.62   	 -45.78		
131.53   	 13.43   	 85.13   	 -86.47		 85.43   	 -50.86		
112.00   	  7.32   	 84.78   	 -86.47		 85.23   	 -45.78		
 92.16   	-12.51   	 84.44   	 -81.38		 85.05   	 -45.78		
 78.43   	-38.45   	 84.11   	 -76.30		 84.86   	 -45.78		
 72.33   	-57.98   	 83.80   	 -76.30		 84.68   	 -45.78		
 71.11   	-64.39   	 83.50   	 -76.30		 84.50   	 -45.78		
 71.72   	-60.42   	 83.19   	 -71.21		 84.31   	 -45.78		
 70.80   	-53.41   	 82.91   	 -66.12		 84.13   	 -40.69		
 67.44   	-50.35   	 82.64   	 -61.04		 83.97   	 -45.78		
 63.78   	-51.27   	 82.40   	 -61.04		 83.78   	 -40.69		
 62.87   	-52.80   	 82.16   	 -50.86		 83.62   	 -45.78		
 65.92   	-52.19   	 81.95   	 -45.78		 83.44   	 -40.69		
 69.89   	-48.83   	 81.77   	 -40.69		 83.28   	 -40.69		
 71.72   	-45.78   	 81.61   	 -35.61		 83.11   	 -35.61		
 70.50   	-44.25   	 81.46   	 -30.52		 82.97   	 -40.69		
 67.14   	-43.95   	 81.34   	 -25.43		 82.81   	 -40.69		
 64.70   	-43.33   	 81.24   	 -20.35		 82.64   	 -40.69		
 65.00   	-40.28   	 81.16   	 -20.35		 82.48   	 -40.69		
 65.92   	-34.18   	 81.08   	 -15.26		 82.32   	 -35.61		
 61.04   	-24.72   	 81.02   	 -20.35		 82.18   	 -40.69		
 44.86   	-10.99   	 80.94   	 -20.35		 82.01   	 -40.69		
 14.04   	  6.41   	 80.85   	 -20.35		 81.85   	 -45.78		
-26.55   	 23.80   	 80.77   	 -25.43		 81.67   	 -40.69		
-61.04   	 39.98   	 80.67   	 -20.35		 81.51   	 -40.69		
-66.22   	 58.59   	 80.59   	 -25.43		 81.34   	 -45.78		
-18.92   	 93.69   	 80.49   	 -25.43		 81.16   	 -45.78		
 94.30   	165.71   	 80.39   	 -25.43		 80.98   	 -40.69		
273.74   	290.53   	 80.28   	 -30.52		 80.81   	 -45.78		
500.49   	458.07   	 80.16   	 -30.52		 80.63   	 -45.78		
737.61   	618.29   	 80.04   	 -30.52		 80.45   	 -45.78		
928.65   	691.53(R)	 79.92   	 -35.61		 80.26   	 -40.69		
1017.46   	610.96   	 79.78   	 -40.69		 80.10   	 -45.78		
975.65   	369.87   	 79.61   	 -35.61		 79.92   	 -40.69		
824.28   	 45.78   	 79.47   	   0.00		 79.76   	   0.00		
824.28   	 45.78   	 79.47   	 -86.47		 79.76   	 -86.47		
456.54   	-369.26   	 79.12   	   0.00		 79.41   	   0.00		
456.54   	-369.26   	 79.12   	 -81.38		 79.41   	 -86.47		
275.27   	-236.51   	 78.80   	   0.00		 79.06   	   0.00		
275.27   	-236.51   	 78.80   	 -81.38		 79.06   	 -81.38		
157.78   	-61.65   	 78.47   	   0.00		 78.74   	   0.00		
157.78   	-61.65   	 78.47   	 -71.21		 78.74   	 -76.30		
 64.09   	-39.37   	 78.19   	   0.00		 78.43   	   0.00		
 64.09   	-39.37   	 78.19   	 -55.95		 78.43   	 -76.30		
 58.90   	-29.91   	 77.97   	   0.00		 78.13   	   0.00		
 58.90   	-29.91   	 77.97   	 -30.52		 78.13   	 -71.21		
 53.71   	-34.79   	 77.84(D)	   0.00		 77.84   	 -35.61		
 43.95   	-35.40   	 77.84   	  10.17		 77.70   	 -30.52		
 38.15   	-29.60   	 77.88   	  30.52		 77.58   	 -30.52		
 37.54   	-21.06   	 78.01   	  50.86		 77.46   	 -35.61		
 39.37   	-14.95   	 78.21   	  71.21		 77.31   	 -30.52		
 39.98   	-12.51   	 78.49   	 101.73		 77.19   	 -30.52		
 39.37   	-13.43   	 78.90   	 127.16		 77.07   	 -25.43		
 37.84   	-15.87   	 79.41   	 157.68		 76.97   	 -30.52		
 37.54   	-16.78   	 80.04   	 188.20		 76.85   	 -30.52		
 38.15   	-14.65   	 80.79   	 208.54		 76.72   	 -30.52		
 39.67   	 -9.46   	 81.63   	 233.98		 76.60   	 -25.43		
 41.20   	 -2.44   	 82.56   	 254.32		 76.50   	 -30.52		
 42.11   	  2.75   	 83.58   	 269.58		 76.38   	 -30.52		
 40.28   	  3.05   	 84.66   	 279.75		 76.26   	 -30.52		
 35.71   	 -1.53   	 85.78   	 284.84		 76.13   	 -25.43		
 31.13   	 -7.02   	 86.92   	 300.10		 76.03   	 -25.43		
 28.99   	 -8.54   	 88.12   	 305.19		 75.93   	 -25.43		
 29.60   	 -5.49   	 89.34   	 320.45		 75.83   	 -20.35		
 31.74   	  0.00   	 90.62   	 330.62		 75.75   	 -15.26		
 33.26   	  4.58   	 91.94   	 335.71		 75.69   	 -10.17		
 32.04   	  6.41   	 93.29   	 350.97		 75.65   	  -5.09		
 29.30   	  5.19   	 94.69   	 345.88		 75.63(D)	  10.17		
 27.16   	  2.75   	 96.07   	 345.88		 75.67   	  30.52		
 25.94   	  1.53   	 97.46   	 340.79		 75.79   	  45.78		
 25.33   	  2.44   	 98.82   	 320.45		 75.97   	  71.21		
 25.02   	  6.10   	100.10   	 310.27		 76.26   	  96.64		
 24.41   	 12.82   	101.34   	 300.10		 76.64   	 127.16		
 23.19   	 19.53   	102.54   	 295.01		 77.15   	 162.77		
 22.58   	 23.19   	103.72   	 289.93		 77.80   	 193.29		
 22.28   	 22.28   	104.88   	 289.93		 78.58   	 228.89		
 21.97   	 18.01   	106.04   	 289.93		 79.49   	 264.50		
 22.28   	 14.04   	107.20   	 289.93		 80.55   	 300.10		
 22.58   	 14.04   	108.36   	 279.75		 81.75   	 330.62		
 23.19   	 17.70   	109.48   	 274.67		 83.07   	 356.05		
 22.89   	 21.97   	110.58   	 259.41		 84.50   	 386.57		
 21.36   	 24.11   	111.62   	 249.24		 86.04   	 412.00		
 17.70   	 23.50   	112.61   	 244.15		 87.69   	 437.43		
 13.12   	 21.67   	113.59   	 254.32		 89.44   	 457.78		
  7.93   	 21.67   	114.61   	 259.41		 91.27   	 473.04		
  4.88   	 23.80   	115.65   	   0.00		 93.16   	   0.00		
  4.88   	 23.80   	115.65   	 569.68		 93.16   	 996.94		
  5.80   	 29.91   	117.92   	   0.00		 97.15   	   0.00		
  5.80   	 29.91   	117.92   	 630.72		 97.15   	1047.81		
  8.24   	 34.48   	120.45   	   0.00		101.34   	   0.00		
  8.24   	 34.48   	120.45   	 640.89		101.34   	1093.59		
  3.66   	 40.28   	123.01   	   0.00		105.72   	   0.00		
  3.66   	 40.28   	123.01   	 610.37		105.72   	1119.02		
 -2.75   	 41.50   	125.45   	   0.00		110.19   	   0.00		
 -2.75   	 41.50   	125.45   	 554.42		110.19   	1139.36		
-10.68   	 40.28   	127.67   	   0.00		114.75   	   0.00		
-10.68   	 40.28   	127.67   	 483.21		114.75   	1144.45		
-14.34   	 45.78   	129.60   	 223.80		119.33   	 569.68		
-12.82   	 50.05   	130.50   	 213.63		121.61   	 559.51		
-10.07   	 53.10   	131.35   	 208.54		123.84   	 554.42		
 -8.54   	 54.32   	132.19   	 208.54		126.06   	 544.25		
 -8.85   	 54.32   	133.02   	 193.29		128.24   	 528.99		
-10.68   	 53.41   	133.79   	 178.03		130.36   	 513.73		
-12.21   	 54.32   	134.51   	 167.85		132.41   	 493.39		
-10.68   	 57.98   	135.18   	 147.51		134.38   	 483.21		
 -4.27   	 63.78   	135.77   	 132.25		136.32   	 462.87		
  5.80   	 68.05   	136.30   	 127.16		138.17   	 442.52		
 17.40   	 67.14   	136.81   	 127.16		139.94   	 422.18		
 28.08   	 61.34   	137.31   	 122.07		141.63   	 401.83		
 36.93   	 54.63   	137.80   	 127.16		143.23   	 381.48		
 46.08   	 51.27   	138.31   	 122.07		144.76   	 361.14		
 56.76   	 52.49   	138.80   	 122.07		146.20   	 340.79		
 68.36   	 53.71   	139.29   	 116.99		147.57   	 320.45		
 78.13   	 50.35   	139.76   	 101.73		148.85   	 300.10		
 84.53   	 41.20   	140.16   	  86.47		150.05   	 284.84		
 87.89   	 29.60   	140.51   	  71.21		151.19   	 259.41		
 89.42   	 21.06   	140.79   	  66.12		152.23   	 244.15		
 90.94   	 17.40   	141.06   	  50.86		153.20   	 223.80		
 93.08   	 16.48   	141.26   	  45.78		154.10   	 208.54		
 94.91   	 13.73   	141.44   	  35.61		154.93   	 188.20		
 95.83   	  6.71   	141.59   	  15.26		155.69   	 172.94		
 96.13   	 -1.83   	141.65(S)	  -5.09		156.38   	 147.51		
 96.13   	 -8.85   	141.63   	 -35.61		156.97   	 137.33		
 96.44   	-12.21   	141.48   	 -66.12		157.52   	 111.90		
 97.05   	-12.82   	141.22   	-106.82		157.96   	  96.64		
 97.66   	-14.34   	140.79   	-147.51		158.35   	  71.21		
 97.35   	-19.23   	140.20   	-172.94		158.64   	  50.86		
 96.13   	-26.25   	139.51   	-203.46		158.84   	  30.52		
 94.60   	-32.04   	138.70   	-233.98		158.96(S)	   0.00		
 93.69   	-33.87   	137.76   	-249.24		158.96   	 -20.35		
 93.99   	-32.04   	136.76   	-274.67		158.88   	 -45.78		
 95.83   	-29.91   	135.67   	-289.93		158.70   	 -71.21		
 98.57   	-29.60   	134.51   	-305.19		158.41   	-101.73		
100.40   	-32.35   	133.29   	-320.45		158.01   	-132.25		
100.10   	-36.01   	132.00   	   0.00		157.48   	   0.00		
100.10   	-36.01   	132.00   	-671.41		157.48   	-350.97		
 95.52   	-36.62   	129.32   	   0.00		156.07   	   0.00		
 95.52   	-36.62   	129.32   	-661.24		156.07   	-467.95		
 93.69   	-32.35   	126.67   	   0.00		154.20   	   0.00		
 93.69   	-32.35   	126.67   	-584.94		154.20   	-579.86		
 98.57   	-36.01   	124.33   	   0.00		151.88   	   0.00		
 98.57   	-36.01   	124.33   	-462.87		151.88   	-676.50		
101.32   	-39.37   	122.48   	   0.00		149.18   	   0.00		
101.32   	-39.37   	122.48   	-345.88		149.18   	-752.79		
101.62   	-32.65   	121.10   	   0.00		146.16   	   0.00		
101.62   	-32.65   	121.10   	-279.75		146.16   	-803.66		
100.10   	-23.50   	119.98   	-127.16		142.95   	-417.09		
 98.57   	-23.50   	119.47   	-122.07		141.28   	-422.18		
 97.35   	-26.86   	118.98   	-127.16		139.59   	-422.18		
 97.66   	-32.96   	118.47   	-116.99		137.90   	-422.18		
100.40   	-37.84   	118.01   	-111.90		136.22   	-427.26		
103.76   	-37.84   	117.56   	-106.82		134.51   	-417.09		
106.51   	-33.57   	117.13   	 -96.64		132.84   	-417.09		
106.81   	-28.08   	116.74   	 -86.47		131.17   	-406.92		
105.29   	-25.02   	116.40   	 -91.56		129.54   	-401.83		
102.84   	-25.63   	116.03   	 -81.38		127.93   	-396.74		
100.40   	-28.99   	115.71   	 -91.56		126.35   	-381.48		
 98.57   	-32.04   	115.34   	 -91.56		124.82   	-376.40		
 97.96   	-32.35   	114.97   	 -96.64		123.32   	-366.22		
 98.88   	-30.21   	114.59   	-101.73		121.85   	-356.05		
101.62   	-27.47   	114.18   	-111.90		120.43   	-345.88		
104.98   	-25.33   	113.73   	-111.90		119.04   	-335.71		
106.51   	-25.33   	113.29   	-111.90		117.70   	-320.45		
103.76   	-28.08   	112.84   	-106.82		116.42   	-315.36		
 97.66   	-32.65   	112.41   	-106.82		115.16   	-300.10		
 92.77   	-36.32   	111.98   	-106.82		113.96   	-295.01		
 91.55   	-37.23   	111.56   	-106.82		112.78   	-279.75		
 94.91   	-35.40   	111.13   	-111.90		111.66   	-269.58		
 99.49   	-32.35   	110.68   	-111.90		110.58   	-259.41		
101.01   	-32.04   	110.23   	-111.90		109.54   	-249.24		
 97.35   	-35.40   	109.79   	-116.99		108.54   	-239.06		
 90.64   	-40.89   	109.32   	-116.99		107.59   	-228.89		
 84.84   	-44.25   	108.85   	-116.99		106.67   	-218.72		
 82.09   	-43.95   	108.38   	-122.07		105.80   	-208.54		
 82.40   	-41.20   	107.89   	-116.99		104.96   	-203.46		
 83.31   	-39.98   	107.43   	-122.07		104.15   	-193.29		
 83.92   	-42.42   	106.94   	-116.99		103.38   	-183.11		
 83.92   	-47.00   	106.47   	-122.07		102.64   	-172.94		
 83.92   	-49.44   	105.98   	-116.99		101.95   	-167.85		
 84.53   	-48.52   	105.51   	-122.07		101.28   	-157.68		
 84.23   	-46.08   	105.03   	-116.99		100.65   	-152.59		
 81.79   	-44.56   	104.56   	-122.07		100.04   	-147.51		
 77.82   	-45.17   	104.07   	-116.99		 99.45   	-137.33		
 74.16   	-46.08   	103.60   	-122.07		 98.90   	-132.25		
 72.94   	-43.95   	103.11   	-116.99		 98.37   	-127.16		
 75.07   	-38.45   	102.64   	   0.00		 97.86   	   0.00		
 75.07   	-38.45   	102.64   	-239.06		 97.86   	-233.98		
 82.40   	-30.82   	101.69   	   0.00		 96.93   	   0.00		
 82.40   	-30.82   	101.69   	-239.06		 96.93   	-218.72		
 82.70   	-40.89   	100.73   	   0.00		 96.05   	   0.00		
 82.70   	-40.89   	100.73   	-239.06		 96.05   	-198.37		
 77.82   	-42.72   	 99.78   	   0.00		 95.26   	   0.00		
 77.82   	-42.72   	 99.78   	-244.15		 95.26   	-183.11		
 78.43   	-26.55   	 98.80   	   0.00		 94.53   	   0.00		
 78.43   	-26.55   	 98.80   	-233.98		 94.53   	-172.94		
 81.79   	-25.33   	 97.86   	   0.00		 93.83   	   0.00		
 81.79   	-25.33   	 97.86   	-233.98		 93.83   	-162.77		
 80.87   	-39.37   	 96.93   	-111.90		 93.18   	 -76.30		
 79.35   	-43.64   	 96.48   	-116.99		 92.88   	 -76.30		
 77.21   	-45.78   	 96.01   	-111.90		 92.57   	 -71.21		
 75.99   	-45.78   	 95.56   	-106.82		 92.29   	 -71.21		
 76.60   	-43.03   	 95.14   	-106.82		 92.00   	 -66.12		
 79.65   	-37.54   	 94.71   	-106.82		 91.74   	 -71.21		
 83.31   	-30.82   	 94.28   	-101.73		 91.45   	 -61.04		
 85.45   	-26.55   	 93.88   	 -96.64		 91.21   	 -66.12		
 83.92   	-26.86   	 93.49   	 -96.64		 90.95   	 -61.04		
 79.04   	-31.74   	 93.10   	 -91.56		 90.70   	 -55.95		
 74.46   	-37.54   	 92.74   	 -96.64		 90.48   	 -61.04		
 73.85   	-39.37   	 92.35   	 -91.56		 90.23   	 -55.95		
 77.82   	-35.71   	 91.98   	 -91.56		 90.01   	 -55.95		
 83.62   	-26.55   	 91.62   	 -91.56		 89.79   	 -55.95		
 87.89   	-15.26   	 91.25   	 -91.56		 89.56   	 -55.95		
 89.42   	 -4.88   	 90.88   	 -86.47		 89.34   	 -55.95		
 89.11   	  2.44   	 90.54   	 -86.47		 89.11   	 -50.86		
 88.50   	  7.63   	 90.19   	 -91.56		 88.91   	 -50.86		
 88.50   	 12.82   	 89.83   	 -86.47		 88.71   	 -50.86		
 87.89   	 19.53   	 89.48   	 -86.47		 88.50   	 -50.86		
 86.36   	 28.08   	 89.13   	 -91.56		 88.30   	 -50.86		
 86.06   	 34.79   	 88.77   	 -91.56		 88.10   	 -50.86		
 89.11   	 39.37   	 88.40   	 -86.47		 87.89   	 -50.86		
 96.74   	 43.95   	 88.06   	 -86.47		 87.69   	 -50.86		
106.81   	 50.96   	 87.71   	 -86.47		 87.49   	 -50.86		
115.05   	 59.51   	 87.36   	 -81.38		 87.28   	 -50.86		
118.71   	 65.31   	 87.04   	 -81.38		 87.08   	 -50.86		
118.71   	 63.17   	 86.71   	 -86.47		 86.88   	 -50.86		
118.71   	 53.10   	 86.37   	 -81.38		 86.67   	 -50.86		
121.46   	 38.76   	 86.04   	 -81.38		 86.47   	 -50.86		
126.65   	 26.86   	 85.72   	 -81.38		 86.27   	 -50.86		
