  I     	  II     	  LVp     	  LVp'		
 30.52   	 76.29   	 -6.51   	 -45.78		
-11.90   	 61.65   	 -6.69   	 -30.52		
-43.64   	 43.64   	 -6.82   	 -15.26		
-60.12   	 23.80   	 -6.88   	   0.00		
-62.87   	  7.63   	 -6.88   	  10.17		
-57.98   	 -0.61   	 -6.84   	  20.35		
-51.57   	 -1.22   	 -6.75   	  30.52		
-47.61   	  2.14   	 -6.63   	  35.61		
-46.39   	  5.49   	 -6.49   	  40.69		
-46.39   	  7.63   	 -6.33   	  45.78		
-45.78   	 10.38   	 -6.14   	  45.78		
-44.25   	 13.73   	 -5.96   	  55.95		
-42.72   	 17.09   	 -5.74   	  50.86		
-40.59   	 18.92   	 -5.53   	  61.04		
-37.84   	 20.14   	 -5.29   	  55.95		
-35.10   	 21.67   	 -5.07   	  55.95		
-33.26   	 24.72   	 -4.84   	  61.04		
-33.57   	 28.69   	 -4.60   	  55.95		
-34.48   	 31.74   	 -4.37   	  61.04		
-35.10   	 33.87   	 -4.13   	  61.04		
-35.40   	 38.76   	 -3.89   	  66.12		
-39.37   	 53.71   	 -3.62   	  66.12		
-50.35   	 82.40   	 -3.36   	  66.12		
-63.48   	124.21   	 -3.09   	  71.21		
-63.78   	171.81   	 -2.81   	  71.21		
-29.30   	215.76   	 -2.52   	  66.12		
 54.93   	253.30   	 -2.26   	  71.21		
190.73   	291.75   	 -1.97   	  71.21		
364.69   	342.41   	 -1.69   	  66.12		
560.91   	409.24   	 -1.42   	  61.04		
771.48   	481.87   	 -1.18   	  61.04		
996.40   	525.82(R)	 -0.94(E)	  50.86		
1226.50   	482.48   	 -0.73   	  45.78		
1419.68   	321.66   	 -0.55   	  35.61		
1502.08   	 83.62   	 -0.41   	  30.52		
1409.61   	-131.53   	 -0.28   	  30.52		
1136.78   	-216.67   	 -0.16   	  20.35		
755.31   	-137.94   	 -0.08   	  20.35		
381.47   	 26.25   	  0.00   	  20.35		
108.03   	146.18   	  0.08   	  20.35		
-39.98   	149.54   	  0.16   	  30.52		
-98.57   	 66.53   	  0.28   	  40.69		
-118.10   	-16.17   	  0.45   	  50.86		
-126.65   	-37.23   	  0.65   	  71.21		
-130.00   	 -1.22   	  0.94   	  91.56		
-127.56   	 45.78   	  1.30   	 127.16		
-122.38   	 65.00   	  1.81   	 167.85		
-120.24   	 55.24   	  2.48   	 208.54		
-122.68   	 37.84   	  3.32   	 264.50		
-126.34   	 29.60   	  4.37   	 330.62		
-126.95   	 31.43   	  5.70   	 401.83		
-125.43   	 36.32   	  7.30   	 473.04		
-124.21   	 39.98   	  9.20   	 544.25		
-124.82   	 40.59   	 11.37   	 620.55		
-127.26   	 39.06   	 13.86   	 686.67		
-130.92   	 37.23   	 16.60   	 747.71		
-135.50   	 36.01   	 19.59   	 798.57		
-138.85   	 34.18   	 22.79   	 844.35		
-139.77   	 32.04   	 26.16   	 879.96		
-137.63   	 31.13   	 29.68   	 905.39		
-133.97   	 34.48   	 33.31   	 920.65		
-131.53   	 42.11   	 36.99   	 920.65		
-130.92   	 50.35   	 40.67   	 910.47		
-131.84   	 54.93   	 44.31   	 905.39		
-133.67   	 55.24   	 47.93   	 890.13		
-134.89   	 53.41   	 51.50   	 864.70		
-135.50   	 53.71   	 54.95   	 849.44		
-135.50   	 57.98   	 58.35   	 829.09		
-134.89   	 65.00   	 61.67   	 808.75		
-134.89   	 71.72   	 64.90   	 783.31		
-135.50   	 75.38   	 68.04   	 757.88		
-137.63   	 75.07   	 71.07   	 737.54		
-140.69   	 72.33   	 74.02   	 707.02		
-144.04   	 69.27   	 76.85   	 681.58		
-146.48   	 68.05   	 79.57   	 645.98		
-148.32   	 69.27   	 82.16   	 605.29		
-150.15   	 72.94   	 84.58   	 569.68		
-152.89   	 78.13   	 86.86   	 523.90		
-157.78   	 83.01   	 88.95   	 473.04		
-163.88   	 85.45   	 90.84   	 422.18		
-170.29   	 84.23   	 92.53   	 371.31		
-176.39   	 80.87   	 94.02   	 320.45		
-182.50   	 77.51   	 95.30   	 279.75		
-190.12   	 76.90   	 96.42   	 239.06		
-200.50   	 79.35   	 97.37   	 203.46		
-213.32   	 82.40   	 98.19   	 183.11		
-227.66   	 84.23   	 98.92   	 162.77		
-241.39   	 83.62   	 99.57   	 142.42		
-253.60   	 82.70   	100.14   	 137.33		
-264.59   	 83.31   	100.69   	 127.16		
-275.27   	 85.14   	101.20   	 116.99		
-285.64   	 87.28   	101.67   	 101.73		
-294.80   	 88.20   	102.07   	  86.47		
-300.90   	 87.89   	102.42   	  71.21		
-303.34   	 89.11   	102.71   	  50.86		
-301.51   	 93.08   	102.91   	  25.43		
-296.02   	 99.79   	103.01   	  10.17		
-286.87   	107.73   	103.05(S)	 -20.35		
-273.13   	115.36   	102.97   	 -45.78		
-254.52   	122.07   	102.79   	 -61.04		
-231.93   	128.17   	102.54   	 -91.56		
-207.52   	133.36   	102.18   	-111.90		
-182.80   	136.11   	101.73   	-127.16		
-158.69   	134.58   	101.22   	-152.59		
-135.19   	129.39   	100.61   	-162.77		
-112.92   	122.68   	 99.96   	-183.11		
-92.47   	117.19   	 99.23   	-203.46		
-74.16   	114.44   	 98.41   	-228.89		
-58.90   	113.83   	 97.50   	-269.58		
-45.47   	112.61   	 96.42   	-320.45		
-33.57   	107.73   	 95.14   	-371.31		
-23.19   	 99.79   	 93.65   	-442.52		
-14.95   	 90.94   	 91.88   	-508.65		
 -8.24   	 85.14   	 89.85   	-579.86		
 -2.75   	 84.23   	 87.53   	-645.98		
  3.05   	 87.28   	 84.94   	-707.02		
  8.85   	 90.33   	 82.12   	-757.88		
 13.73   	 90.33   	 79.08   	-798.57		
 17.40   	 87.28   	 75.89   	-839.26		
 18.92   	 83.31   	 72.53   	-859.61		
 19.23   	 81.48   	 69.09   	-879.96		
 18.01   	 82.70   	 65.57   	-890.13		
 15.87   	 85.75   	 62.01   	-890.13		
 13.43   	 88.20   	 58.45   	-895.22		
 11.90   	 88.81   	 54.87   	-885.04		
 11.29   	 86.98   	 51.33   	-879.96		
 11.29   	 84.84   	 47.81   	-864.70		
 10.68   	 83.31   	 44.35   	-849.44		
  9.77   	 82.70   	 40.96   	-829.09		
  7.93   	 83.62   	 37.64   	-803.66		
  5.49   	 86.98   	 34.43   	-778.23		
  2.75   	 90.64   	 31.31   	-747.71		
 -0.31   	 93.38   	 28.32   	-707.02		
 -2.75   	 93.69   	 25.49   	-671.41		
 -3.97   	 92.77   	 22.81   	-635.81		
 -2.75   	 93.69   	 20.26   	-595.11		
  0.00   	100.10   	 17.88   	-554.42		
  3.05   	110.78   	 15.67   	-513.73		
  4.88   	120.24   	 13.61   	-478.13		
  4.88   	123.29   	 11.70   	-442.52		
  4.88   	119.02   	  9.93   	-406.92		
  6.71   	112.30   	  8.30   	-376.40		
 10.99   	109.86   	  6.80   	-345.88		
 16.48   	115.36   	  5.41   	-320.45		
 21.06   	124.51   	  4.13   	-289.93		
 23.19   	130.00   	  2.97   	-269.58		
 22.58   	126.34   	  1.89   	-244.15		
 19.23   	116.88   	  0.92   	-218.72		
 14.34   	109.86   	  0.04   	-203.46		
  8.24   	112.30   	 -0.77   	-183.11		
  3.36   	124.21   	 -1.51   	-162.77		
  2.44   	139.77   	 -2.16   	-152.59		
  7.63   	152.28   	 -2.77   	-137.33		
 17.09   	160.52   	 -3.32   	-127.16		
 27.77   	166.02   	 -3.83   	-111.90		
 35.71   	172.12   	 -4.27   	-106.82		
 39.98   	180.97   	 -4.70   	 -91.56		
 43.95   	195.01   	 -5.07   	 -81.38		
 52.80   	214.54   	 -5.39   	 -66.12		
 69.58   	236.21   	 -5.66   	 -45.78		
 92.47   	250.55   	 -5.84   	 -40.69		
115.36   	247.50   	 -6.00   	 -20.35		
131.84   	224.00   	 -6.08   	 -10.17		
139.77   	186.46   	 -6.12   	   0.00		
140.38   	148.62   	 -6.12   	   5.09		
137.94   	120.24   	 -6.10   	  15.26		
134.28   	103.45   	 -6.04   	  20.35		
126.95   	 93.38   	 -5.96   	  20.35		
111.39   	 84.84   	 -5.88   	  20.35		
 83.01   	 74.77   	 -5.80   	  25.43		
 43.95   	 61.34   	 -5.70   	  25.43		
  2.44   	 44.86   	 -5.60   	  25.43		
-31.74   	 26.25   	 -5.49   	  25.43		
-51.88   	  7.02   	 -5.39   	  25.43		
-57.37   	 -9.16   	 -5.29   	  30.52		
-53.41   	-18.31   	 -5.17   	  30.52		
-47.00   	-20.45   	 -5.05   	  30.52		
-43.33   	-18.92   	 -4.92   	  35.61		
-43.33   	-17.09   	 -4.78   	  35.61		
-45.17   	-16.78   	 -4.64   	  35.61		
-46.08   	-16.78   	 -4.50   	  35.61		
-44.86   	-15.26   	 -4.35   	  40.69		
-42.42   	-10.99   	 -4.19   	  35.61		
-39.98   	 -5.49   	 -4.05   	  35.61		
-38.45   	 -0.31   	 -3.91   	  35.61		
-37.54   	  3.36   	 -3.76   	  35.61		
-36.93   	  5.19   	 -3.62   	  40.69		
-35.71   	  6.10   	 -3.46   	  35.61		
-34.18   	  6.71   	 -3.32   	  40.69		
-32.35   	  8.24   	 -3.15   	  40.69		
-32.04   	 12.82   	 -2.99   	  45.78		
-35.10   	 24.72   	 -2.81   	  45.78		
-44.25   	 48.22   	 -2.62   	  50.86		
-57.07   	 85.45   	 -2.42   	  50.86		
-64.09   	132.14   	 -2.22   	  50.86		
-47.91   	179.75   	 -2.01   	  50.86		
 10.07   	222.17   	 -1.81   	  50.86		
118.41   	261.54   	 -1.61   	  50.86		
270.69   	310.06   	 -1.40   	  45.78		
449.83   	376.28   	 -1.22   	  40.69		
643.31   	457.46   	 -1.06   	  35.61		
850.22   	532.53   	 -0.92   	  35.61		
1072.08   	551.15(R)	 -0.77(E)	  30.52		
1286.93   	461.43   	 -0.65   	  30.52		
1434.02   	264.59   	 -0.53   	  25.43		
1435.55   	 31.13   	 -0.43   	  30.52		
1251.22   	-132.75   	 -0.31   	  30.52		
915.83   	-149.84   	 -0.18   	  35.61		
532.23   	-39.37   	 -0.04   	  40.69		
212.71   	 90.94   	  0.12   	  55.95		
 15.87   	140.08   	  0.35   	  61.04		
-72.33   	 90.64   	  0.59   	  81.38		
-103.45   	  5.80   	  0.92   	  96.64		
-117.19   	-42.72   	  1.30   	 116.99		
-127.26   	-32.35   	  1.77   	 137.33		
-130.62   	  5.80   	  2.32   	 162.77		
-126.95   	 30.52   	  2.97   	 193.29		
-121.46   	 28.08   	  3.74   	 233.98		
-119.93   	 12.82   	  4.68   	 274.67		
-122.07   	  3.05   	  5.78   	 325.53		
-124.21   	  3.05   	  7.08   	 381.48		
-124.82   	  7.63   	  8.61   	 447.61		
-126.34   	 11.29   	 10.40   	 518.82		
-129.09   	 12.82   	 12.47   	 590.03		
-131.84   	 11.90   	 14.83   	 656.15		
-133.06   	  9.77   	 17.46   	 722.28		
-132.14   	  8.85   	 20.35   	 778.23		
-130.92   	 10.07   	 23.46   	 829.09		
-130.62   	 11.90   	 26.78   	 864.70		
-131.23   	 13.12   	 30.23   	 890.13		
-132.14   	 12.82   	 33.79   	 905.39		
-132.75   	 12.82   	 37.42   	 910.47		
-133.06   	 13.43   	 41.06   	 905.39		
-132.45   	 14.95   	 44.68   	 895.22		
-131.84   	 16.78   	 48.26   	 885.04		
-131.53   	 19.23   	 51.80   	 879.96		
-131.84   	 21.67   	 55.32   	 874.87		
-132.75   	 23.80   	 58.82   	 869.78		
-134.58   	 25.33   	 62.30   	 869.78		
-136.41   	 26.55   	 65.78   	 859.61		
-137.33   	 28.08   	 69.22   	 854.52		
-137.94   	 30.21   	 72.63   	 839.26		
-138.24   	 32.96   	 75.99   	 818.92		
-139.77   	 35.10   	 79.27   	 793.49		
-142.52   	 36.93   	 82.44   	 752.79		
-146.18   	 37.84   	 85.45   	 707.02		
-149.84   	 38.45   	 88.28   	 656.15		
-153.50   	 38.45   	 90.91   	 590.03		
-157.17   	 38.15   	 93.27   	 523.90		
-161.44   	 38.15   	 95.36   	 457.78		
-166.02   	 39.06   	 97.19   	 386.57		
-171.20   	 39.98   	 98.74   	 320.45		
-177.61   	 40.28   	100.02   	 264.50		
-186.46   	 39.37   	101.08   	 223.80		
-198.06   	 37.54   	101.97   	 193.29		
-211.79   	 35.71   	102.75   	 162.77		
-226.44   	 34.18   	103.40   	 152.59		
-240.48   	 33.57   	104.01   	 142.42		
-252.99   	 32.65   	104.58   	 142.42		
-264.89   	 31.74   	105.15   	 132.25		
-276.49   	 30.82   	105.68   	 127.16		
-287.17   	 31.13   	106.18   	 122.07		
-296.33   	 32.04   	106.67   	 111.90		
-303.65   	 33.57   	107.12   	  91.56		
-307.62   	 36.32   	107.49   	  71.21		
-307.62   	 39.67   	107.77   	  55.95		
-303.34   	 44.56   	108.00   	  30.52		
-294.19   	 50.96   	108.12   	  10.17		
-280.46   	 57.98   	108.16(S)	 -15.26		
-263.06   	 65.00   	108.10   	 -35.61		
-242.61   	 71.11   	107.95   	 -61.04		
-219.73   	 75.68   	107.71   	 -81.38		
-195.62   	 78.13   	107.39   	-101.73		
-171.51   	 77.82   	106.98   	-127.16		
-147.71   	 75.68   	106.47   	-142.42		
-124.51   	 72.02   	105.90   	-162.77		
-101.93   	 67.75   	105.25   	-188.20		
-80.57   	 63.78   	104.50   	-208.54		
-60.73   	 60.12   	103.66   	-249.24		
-43.95   	 56.76   	102.66   	-284.84		
-30.21   	 53.41   	101.53   	-335.71		
-18.92   	 50.05   	100.18   	-396.74		
 -9.16   	 46.39   	 98.60   	-462.87		
 -1.22   	 43.03   	 96.74   	-523.90		
  4.58   	 39.67   	 94.65   	-600.20		
  8.54   	 36.93   	 92.25   	-661.24		
 11.90   	 34.18   	 89.60   	-722.28		
 15.56   	 31.74   	 86.71   	-768.05		
 19.84   	 29.60   	 83.64   	-813.83		
 24.11   	 27.77   	 80.39   	-844.35		
 27.16   	 26.55   	 77.01   	-864.70		
 28.38   	 25.94   	 73.55   	-885.04		
 28.38   	 25.33   	 70.01   	-895.22		
 27.16   	 24.72   	 66.43   	-895.22		
 25.94   	 24.41   	 62.85   	-895.22		
 24.72   	 24.41   	 59.27   	-895.22		
 24.11   	 25.33   	 55.69   	-879.96		
 23.80   	 26.86   	 52.17   	-869.78		
 23.19   	 27.77   	 48.69   	-854.52		
 21.97   	 28.69   	 45.27   	-834.18		
 19.53   	 29.30   	 41.93   	-808.75		
 15.87   	 29.60   	 38.70   	-783.31		
 12.21   	 30.52   	 35.56   	-757.88		
  9.16   	 31.13   	 32.53   	-727.36		
  7.63   	 32.04   	 29.62   	-696.84		
  7.32   	 34.18   	 26.84   	-666.32		
  7.63   	 38.76   	 24.17   	-630.72		
  8.54   	 46.69   	 21.65   	-600.20		
 10.07   	 55.85   	 19.25   	-559.51		
 12.51   	 63.17   	 17.01   	-518.82		
 15.56   	 65.92   	 14.93   	-478.13		
 18.92   	 65.31   	 13.02   	-437.43		
 22.28   	 64.70   	 11.27   	-391.66		
 25.33   	 68.05   	  9.70   	-350.97		
 28.38   	 75.07   	  8.30   	-315.36		
 29.91   	 80.87   	  7.04   	-274.67		
 28.99   	 79.04   	  5.94   	-244.15		
 25.33   	 69.89   	  4.96   	-208.54		
 19.84   	 59.20   	  4.13   	-183.11		
 14.04   	 55.24   	  3.40   	-152.59		
  9.46   	 60.42   	  2.79   	-137.33		
  7.63   	 72.02   	  2.24   	-106.82		
 10.38   	 82.70   	  1.81   	 -91.56		
 17.09   	 90.03   	  1.44   	 -76.30		
 25.94   	 95.52   	  1.14   	 -66.12		
 33.87   	101.01   	  0.87   	 -50.86		
 38.45   	108.64   	  0.67   	 -45.78		
 41.20   	119.32   	  0.49   	 -35.61		
 47.30   	135.50   	  0.35   	 -35.61		
 61.04   	156.25   	  0.20   	 -30.52		
 82.70   	177.92   	  0.08   	 -30.52		
106.20   	191.35   	 -0.04   	 -35.61		
125.12   	187.99   	 -0.18   	 -35.61		
135.50   	165.41   	 -0.33   	 -35.61		
139.16   	131.23   	 -0.47   	 -40.69		
140.69   	 97.05   	 -0.63   	 -35.61		
142.21   	 71.11   	 -0.77   	 -40.69		
141.30   	 55.54   	 -0.94   	 -35.61		
133.36   	 45.78   	 -1.08   	 -30.52		
113.22   	 37.84   	 -1.20   	 -20.35		
 79.96   	 27.77   	 -1.28   	 -15.26		
 37.84   	 13.12   	 -1.34   	 -10.17		
 -5.19   	 -7.02   	 -1.38(D)	   0.00		
-39.06   	-30.52   	 -1.38   	  10.17		
-57.98   	-54.02   	 -1.34   	  20.35		
-62.26   	-69.89   	 -1.26   	  30.52		
-56.76   	-74.46   	 -1.14   	  30.52		
-49.44   	-69.27   	 -1.02   	  40.69		
-45.47   	-61.34   	 -0.85   	  45.78		
-45.47   	-56.76   	 -0.67   	  45.78		
-47.00   	-57.37   	 -0.49   	  50.86		
-46.39   	-60.12   	 -0.28   	  50.86		
-43.03   	-61.34   	 -0.08   	  50.86		
-39.37   	-59.20   	  0.12   	  55.95		
-37.54   	-55.54   	  0.35   	  50.86		
-38.15   	-52.49   	  0.55   	  50.86		
-39.98   	-50.96   	  0.75   	  50.86		
-40.59   	-49.74   	  0.96   	  45.78		
-38.76   	-48.22   	  1.14   	  50.86		
-35.40   	-45.17   	  1.34   	  50.86		
-32.65   	-40.59   	  1.55   	  45.78		
-33.87   	-32.65   	  1.73   	  50.86		
-41.50   	-16.78   	  1.93   	  50.86		
-54.93   	 11.90   	  2.14   	  50.86		
-67.14   	 53.41   	  2.34   	  55.95		
-63.17   	102.23   	  2.56   	  50.86		
-25.02   	149.23   	  2.77   	  55.95		
 60.12   	190.73   	  2.99   	  50.86		
192.87   	233.15   	  3.19   	  55.95		
362.85   	288.09   	  3.42   	  50.86		
557.25   	357.97   	  3.62   	  50.86		
770.57   	429.99   	  3.83   	  45.78		
1002.50   	465.09(R)	  4.01(E)	  40.69		
1240.23   	404.05   	  4.17   	  40.69		
1436.46   	220.64   	  4.33   	  35.61		
1516.11   	-36.93   	  4.48   	  35.61		
1418.15   	-260.93   	  4.62   	  40.69		
1142.88   	-339.97   	  4.78   	  40.69		
765.38   	-243.84   	  4.94   	  40.69		
397.95   	-57.98   	  5.11   	  55.95		
127.87   	 81.79   	  5.33   	  61.04		
-24.41   	 97.96   	  5.57   	  81.38		
-92.16   	 18.01   	  5.90   	  96.64		
-119.63   	-70.19   	  6.29   	 111.90		
-131.84   	-101.32   	  6.73   	 137.33		
-135.19   	-74.16   	  7.28   	 162.77		
-132.45   	-33.26   	  7.93   	 188.20		
-128.48   	-15.56   	  8.69   	 223.80		
-128.48   	-24.72   	  9.58   	 264.50		
-131.53   	-41.20   	 10.64   	 315.36		
-133.97   	-49.13   	 11.90   	 366.22		
-133.06   	-47.00   	 13.37   	 422.18		
-130.92   	-41.50   	 15.06   	 488.30		
-130.92   	-37.23   	 17.01   	 554.42		
-132.45   	-36.32   	 19.23   	 620.55		
-133.97   	-38.45   	 21.71   	 681.58		
-135.19   	-41.20   	 24.44   	 732.45		
-135.50   	-41.20   	 27.37   	 783.31		
-135.80   	-38.45   	 30.50   	 829.09		
-135.80   	-35.10   	 33.81   	 854.52		
-135.50   	-32.96   	 37.23   	 885.04		
-136.11   	-32.35   	 40.77   	 900.30		
-137.02   	-32.04   	 44.37   	 905.39		
-137.33   	-30.82   	 48.00   	 905.39		
-137.33   	-28.38   	 51.62   	 900.30		
-137.33   	-25.02   	 55.22   	 885.04		
-137.94   	-21.36   	 58.76   	 874.87		
-138.85   	-18.01   	 62.26   	 859.61		
-140.08   	-15.26   	 65.70   	 839.26		
-140.69   	-12.21   	 69.05   	 824.00		
-140.99   	 -8.85   	 72.35   	 808.75		
-140.69   	 -5.19   	 75.58   	 793.49		
-141.30   	 -1.83   	 78.76   	 778.23		
-142.52   	  1.22   	 81.87   	 762.97		
-144.65   	  3.66   	 84.92   	 737.54		
-147.40   	  5.80   	 87.87   	 712.10		
-150.45   	  7.02   	 90.72   	 676.50		
-153.81   	  7.32   	 93.43   	 640.89		
-158.08   	  7.63   	 95.99   	 584.94		
-163.27   	  7.63   	 98.33   	 528.99		
-169.68   	  7.93   	100.45   	 467.95		
-177.00   	  8.24   	102.32   	 406.92		
-184.94   	  8.24   	103.95   	 345.88		
-193.48   	  7.93   	105.33   	 289.93		
-202.94   	  7.02   	106.49   	 244.15		
-213.93   	  5.80   	107.47   	 208.54		
-225.83   	  4.58   	108.30   	 183.11		
-239.26   	  3.97   	109.03   	 157.68		
-253.60   	  3.66   	109.66   	 152.59		
-268.25   	  4.27   	110.27   	 137.33		
-281.68   	  5.19   	110.82   	 132.25		
-293.27   	  6.71   	111.35   	 116.99		
-303.04   	  8.85   	111.82   	 111.90		
-311.58   	 11.29   	112.27   	  96.64		
-318.91   	 14.65   	112.65   	  81.38		
-324.10   	 18.62   	112.98   	  66.12		
-325.01   	 23.80   	113.24   	  40.69		
-319.21   	 30.21   	113.41   	  20.35		
-306.70   	 38.15   	113.49(S)	   0.00		
-289.61   	 46.08   	113.49   	 -20.35		
-269.78   	 53.41   	113.41   	 -40.69		
-248.11   	 59.51   	113.24   	 -66.12		
-224.91   	 63.17   	112.98   	 -81.38		
-199.89   	 64.09   	112.65   	-111.90		
-173.95   	 62.87   	112.21   	-127.16		
-148.32   	 59.81   	111.70   	-157.68		
-123.90   	 55.54   	111.07   	-172.94		
-101.32   	 50.96   	110.38   	-203.46		
-80.57   	 46.69   	109.56   	-233.98		
-61.95   	 42.72   	108.63   	-264.50		
-46.08   	 38.76   	107.57   	-305.19		
-32.65   	 34.48   	106.35   	-350.97		
-21.36   	 30.52   	104.94   	-401.83		
-11.29   	 26.86   	103.34   	-462.87		
 -2.44   	 23.50   	101.48   	-523.90		
  4.58   	 20.45   	 99.39   	-590.03		
  9.77   	 17.40   	 97.03   	-2121.05		
 17.40   	 10.38   	 88.54   	-808.75		
 19.53   	  9.16   	 85.31   	-839.26		
 21.67   	  8.54   	 81.95   	-874.87		
 22.89   	  7.93   	 78.45   	-895.22		
 22.58   	  7.02   	 74.87   	-910.47		
 20.75   	  6.71   	 71.23   	-925.73		
 18.31   	  6.71   	 67.53   	-925.73		
 15.56   	  7.02   	 63.82   	-930.82		
 14.04   	  7.63   	 60.10   	-920.65		
 13.43   	  8.24   	 56.42   	-905.39		
 12.82   	  8.85   	 52.80   	-890.13		
 11.90   	  9.46   	 49.24   	-869.78		
  9.46   	  9.77   	 45.76   	-844.35		
  6.10   	 10.07   	 42.38   	-813.83		
  2.75   	 10.07   	 39.12   	-783.31		
  0.31   	 10.38   	 35.99   	-747.71		
 -1.22   	 11.90   	 33.00   	-717.19		
 -1.83   	 15.56   	 30.13   	-681.58		
 -2.14   	 21.97   	 27.41   	-651.07		
 -2.14   	 30.21   	 24.80   	-610.37		
 -1.53   	 38.76   	 22.36   	-579.86		
  0.31   	 45.17   	 20.04   	-539.16		
  3.66   	 47.30   	 17.88   	-508.65		
  7.93   	 46.69   	 15.85   	-467.95		
 12.21   	 46.39   	 13.98   	-437.43		
 15.56   	 49.44   	 12.23   	-401.83		
 17.70   	 54.93   	 10.62   	-361.14		
 18.62   	 57.37   	  9.18   	-330.62		
 17.70   	 51.88   	  7.85   	-295.01		
 14.34   	 40.28   	  6.67   	-259.41		
  9.77   	 30.52   	  5.64   	-228.89		
  5.19   	 29.30   	  4.72   	-193.29		
  1.83   	 38.15   	  3.95   	-167.85		
  2.14   	 50.96   	  3.28   	-142.42		
  6.41   	 61.04   	  2.71   	-116.99		
 14.04   	 67.14   	  2.24   	 -91.56		
 23.19   	 72.63   	  1.87   	 -71.21		
 31.13   	 80.87   	  1.59   	 -61.04		
 36.93   	 92.47   	  1.34   	 -45.78		
 42.11   	107.73   	  1.16   	 -35.61		
 50.35   	126.95   	  1.02   	 -30.52		
 65.61   	148.93   	  0.90   	 -30.52		
 86.67   	168.76   	  0.77   	 -30.52		
109.25   	178.53   	  0.65   	 -25.43		
128.17   	169.98   	  0.55   	 -35.61		
140.08   	143.74   	  0.41   	 -35.61		
144.96   	108.95   	  0.26   	 -35.61		
145.57   	 76.90   	  0.12   	 -40.69		
144.04   	 54.93   	 -0.04   	 -40.69		
139.47   	 41.81   	 -0.20   	 -35.61		
127.56   	 32.35   	 -0.35   	 -30.52		
104.68   	 21.67   	 -0.47   	 -30.52		
 70.19   	  7.63   	 -0.59   	 -25.43		
 28.08   	-10.07   	 -0.69   	 -10.17		
-12.21   	-30.52   	 -0.73   	 -10.17		
-43.03   	-52.19   	 -0.77(D)	   5.09		
-59.51   	-72.33   	 -0.75   	  10.17		
-62.87   	-84.53   	 -0.71   	  20.35		
-57.98   	-86.36   	 -0.63   	  25.43		
-50.96   	-79.96   	 -0.53   	  35.61		
-46.39   	-71.72   	 -0.39   	  45.78		
-44.56   	-67.75   	 -0.20   	  45.78		
-44.56   	-68.97   	 -0.02   	  50.86		
-44.25   	-72.33   	  0.18   	  50.86		
-43.33   	-73.85   	  0.39   	  55.95		
-41.81   	-72.63   	  0.61   	  55.95		
-40.59   	-69.58   	  0.83   	  50.86		
-39.37   	-66.53   	  1.04   	  55.95		
-38.15   	-64.39   	  1.26   	  45.78		
-36.32   	-62.56   	  1.44   	  50.86		
-34.48   	-60.12   	  1.65   	  45.78		
-32.65   	-57.37   	  1.83   	  40.69		
-32.35   	-53.10   	  1.99   	  45.78		
-36.01   	-45.17   	  2.18   	  40.69		
-45.47   	-27.77   	  2.34   	  35.61		
-59.81   	  3.36   	  2.48   	  40.69		
-71.11   	 47.30   	  2.64   	  40.69		
-63.78   	 97.35   	  2.81   	  35.61		
-20.14   	144.35   	  2.95   	  40.69		
 72.02   	184.63   	  3.11   	  40.69		
211.18   	225.22   	  3.28   	  35.61		
386.96   	277.40   	  3.42   	  35.61		
586.85   	343.02   	  3.56   	  30.52		
806.27   	408.33   	  3.68   	  30.52		
1042.79   	430.30(R)	  3.80(E)	  30.52		
1278.69   	350.04   	  3.93   	  25.43		
1462.10   	151.67   	  4.03   	  30.52		
1516.72   	-106.81   	  4.15   	  30.52		
1388.55   	-312.50   	  4.27   	  30.52		
1089.48   	-361.33   	  4.39   	  30.52		
703.43   	-240.17   	  4.52   	  45.78		
344.54   	-48.52   	  4.70   	  50.86		
 92.16   	 81.18   	  4.90   	  61.04		
-42.11   	 85.75   	  5.15   	  76.30		
-97.96   	  5.49   	  5.45   	  96.64		
-119.63   	-71.72   	  5.84   	 111.90		
-129.70   	-91.25   	  6.29   	 137.33		
-133.06   	-61.65   	  6.84   	 162.77		
-131.53   	-27.47   	  7.49   	 193.29		
-129.70   	-18.92   	  8.26   	 228.89		
-130.92   	-31.13   	  9.18   	 279.75		
-134.58   	-44.25   	 10.29   	 330.62		
-136.41   	-45.78   	 11.62   	 391.66		
-134.89   	-38.76   	 13.18   	 452.69		
-132.45   	-31.13   	 14.99   	 528.99		
-131.84   	-27.16   	 17.11   	 595.11		
-132.45   	-27.47   	 19.49   	 666.32		
-133.36   	-29.91   	 22.16   	 727.36		
-133.67   	-32.35   	 25.07   	 783.31		
-133.97   	-33.26   	 28.20   	 834.18		
-134.28   	-32.96   	 31.54   	 874.87		
-135.19   	-32.96   	 35.04   	 905.39		
-136.41   	-33.26   	 38.66   	 935.91		
-138.55   	-33.57   	 42.40   	 946.08		
-140.38   	-32.04   	 46.18   	 956.25		
-140.99   	-28.99   	 50.01   	 956.25		
-140.38   	-25.02   	 53.83   	 961.34		
-139.47   	-20.75   	 57.68   	 946.08		
-139.47   	-17.09   	 61.46   	 940.99		
-140.69   	-14.34   	 65.23   	 920.65		
-142.82   	-13.43   	 68.91   	 900.30		
-144.35   	-13.12   	 72.51   	 869.78		
-145.26   	-12.82   	 75.99   	 844.35		
-145.87   	-11.90   	 79.37   	 808.75		
-146.48   	 -9.46   	 82.60   	 773.14		
