  I     	  II     	  LVp     	  LVp'		  CH2     	  CH2'		
-114.44   	 75.68   	 19.15   	 178.03		 55.69   	 -61.04		
-113.83   	 76.60   	 19.86   	 142.42		 55.44   	 -61.04		
-113.53   	 76.90   	 20.43   	  91.56		 55.20   	 -45.78		
-113.22   	 77.21   	 20.79   	  35.61		 55.02   	 -40.69		
-112.92   	 77.82   	 20.94   	 -20.35		 54.85   	 -40.69		
-112.30   	 79.35   	 20.85   	 -66.12		 54.69   	 -35.61		
-112.00   	 81.48   	 20.59   	-101.73		 54.55   	 -45.78		
-112.92   	 83.62   	 20.18   	-122.07		 54.36   	 -40.69		
-114.14   	 84.23   	 19.69   	-132.25		 54.20   	 -45.78		
-114.75   	 83.62   	 19.17   	-127.16		 54.02   	 -35.61		
-114.75   	 82.40   	 18.66   	-122.07		 53.88   	 -35.61		
-114.14   	 81.48   	 18.17   	-101.73		 53.73   	 -30.52		
-113.22   	 81.79   	 17.76   	 -81.38		 53.61   	 -25.43		
-113.22   	 83.01   	 17.44   	 -55.95		 53.51   	 -30.52		
-114.14   	 84.23   	 17.21   	 -35.61		 53.39   	 -30.52		
-115.66   	 85.45   	 17.07   	 -15.26		 53.27   	 -25.43		
-116.88   	 85.75   	 17.01   	  -5.09		 53.16   	 -30.52		
-117.19   	 85.75   	 16.99   	   0.00		 53.04   	 -30.52		
-117.19   	 85.45   	 16.99   	   5.09		 52.92   	 -25.43		
-117.19   	 84.53   	 17.01   	  -5.09		 52.82   	 -30.52		
-117.19   	 84.23   	 16.99   	 -15.26		 52.70   	 -30.52		
-117.49   	 83.92   	 16.93   	 -35.61		 52.57   	 -35.61		
-118.10   	 83.92   	 16.79   	-101.73		 52.43   	 -91.56		
-118.41   	 83.92   	 16.38   	-188.20		 52.06   	-142.42		
-119.02   	 83.62   	 15.63   	-233.98		 51.50   	 -76.30		
-120.54   	 83.01   	 14.69   	-223.80		 51.19   	  15.26		
-122.38   	 82.09   	 13.79   	-142.42		 51.25   	  96.64		
-123.60   	 81.18   	 13.22   	 -20.35		 51.64   	 137.33		
-123.90   	 80.26   	 13.14   	  96.64		 52.19   	 106.82		
-122.99   	 79.65   	 13.53   	 142.42		 52.61   	   0.00		
-121.77   	 79.65   	 14.10   	 137.33		 52.61   	 -76.30		
-120.85   	 79.65   	 14.65   	 116.99		 52.31   	 -50.86		
-120.85   	 79.96   	 15.12   	 111.90		 52.11   	   5.09		
-121.77   	 79.96   	 15.56   	 116.99		 52.13   	  61.04		
-122.99   	 79.96   	 16.03   	 111.90		 52.37   	  35.61		
-123.60   	 79.65   	 16.48   	  71.21		 52.51   	 -10.17		
-123.29   	 79.35   	 16.76   	  35.61		 52.47   	  -5.09		
-122.68   	 78.74   	 16.91   	  35.61		 52.45   	  20.35		
-122.07   	 78.13   	 17.05   	  66.12		 52.53   	  35.61		
-122.07   	 77.21   	 17.31   	  71.21		 52.68   	   5.09		
-122.07   	 76.60   	 17.60   	  50.86		 52.70   	 -25.43		
-121.77   	 75.99   	 17.80   	  40.69		 52.59   	   5.09		
-121.77   	 75.68   	 17.97   	  66.12		 52.61   	  35.61		
-121.46   	 76.29   	 18.23   	 132.25		 52.76   	  55.95		
-121.46   	 76.60   	 18.76   	 223.80		 52.98   	  45.78		
-121.46   	 76.90   	 19.65   	 320.45		 53.16   	  15.26		
-122.07   	 76.60   	 20.94   	 381.48		 53.22   	 -25.43		
-122.38   	 75.68   	 22.46   	 406.92		 53.12   	 -61.04		
-123.29   	 74.77   	 24.09   	 366.22		 52.88   	 -76.30		
-124.21   	 74.16   	 25.55   	 295.01		 52.57   	 -66.12		
-124.82   	 73.55   	 26.73   	 193.29		 52.31   	 -45.78		
-125.12   	 73.24   	 27.51   	  76.30		 52.13   	 -30.52		
-124.82   	 72.94   	 27.81   	 -40.69		 52.00   	 -15.26		
-124.51   	 72.63   	 27.65   	-137.33		 51.94   	 -10.17		
-124.82   	 72.63   	 27.10   	-228.89		 51.90   	 -15.26		
-126.34   	 72.33   	 26.19   	-340.79		 51.84   	 -15.26		
-128.17   	 71.41   	 24.82   	-569.68		 51.78   	 -25.43		
-130.00   	 70.50   	 22.54   	-869.78		 51.68   	 -35.61		
-131.23   	 69.89   	 19.06   	-1073.24		 51.54   	 -30.52		
-131.84   	 69.89   	 14.77   	-1078.33		 51.41   	 -30.52		
-132.75   	 70.19   	 10.46   	-839.26		 51.29   	 -20.35		
-136.11   	 70.19   	  7.10   	-442.52		 51.21   	 -15.26		
-142.82   	 68.97   	  5.33   	  20.35		 51.15   	 -20.35		
-153.50   	 68.05   	  5.41   	 437.43		 51.07   	 -25.43		
-166.32   	 69.58   	  7.16   	 747.71		 50.97   	 -30.52		
-179.44   	 76.29   	 10.15   	 885.04		 50.84   	 -30.52		
-190.73   	 90.03   	 13.69   	 885.04		 50.72   	 -35.61		
-198.06   	108.64   	 17.23   	 757.88		 50.58   	 -35.61		
-195.01   	126.04   	 20.26   	 559.51		 50.44   	 -30.52		
-172.12   	138.85   	 22.50   	 330.62		 50.32   	 -30.52		
-116.58   	147.71   	 23.82   	 116.99		 50.19   	 -30.52		
-21.06   	160.22   	 24.29   	 -61.04		 50.07   	 -30.52		
111.69   	187.99   	 24.05   	-178.03		 49.95   	 -35.61		
264.59   	236.51   	 23.34   	-244.15		 49.81   	 -35.61		
412.29   	296.63   	 22.36   	-254.32		 49.66   	 -40.69		
528.26   	345.46   	 21.34   	-218.72		 49.50   	 -30.52		
596.31   	358.89   	 20.47   	-162.77		 49.38   	 -25.43		
614.01   	322.27   	 19.82   	 -76.30		 49.28   	 -25.43		
590.21   	234.68   	 19.51   	  10.17		 49.18   	 -20.35		
536.80   	110.17   	 19.55   	  96.64		 49.09   	 -15.26		
468.14   	-28.38   	 19.94   	 178.03		 49.03   	 -10.17		
401.00   	-157.78   	 20.65   	 259.41		 48.99   	  -5.09		
350.65   	-256.04   	 21.69   	 315.36		 48.97   	   5.09		
327.15   	-309.45   	 22.95   	 366.22		 48.99   	  15.26		
325.01   	-322.88   	 24.41   	 386.57		 49.05   	   5.09		
317.69   	-317.38   	 25.96   	 330.62		 49.07   	 -61.04		
274.35   	-317.38   	 27.28   	 244.15		 48.83   	-122.07		
182.50   	-334.47   	 28.26   	 218.72		 48.34   	 -55.95		
 53.10   	-365.60   	 29.14   	 300.10		 48.12   	  40.69		
-93.38   	-400.09   	 30.34   	 452.69		 48.28   	  96.64		
-238.65   	-428.47   	 32.15   	 681.58		 48.67   	 172.94		
-371.09   	-448.91   	 34.87   	 961.34		 49.36   	 223.80		
-480.04   	-459.90   	 38.72   	1180.06		 50.25   	 198.37		
-549.93   	-457.76   	 43.44   	1358.08		 51.05   	 183.11		
-569.15   	-438.23   	 48.87   	1449.64		 51.78   	 137.33		
-542.91   	-403.75   	 54.67   	1424.21		 52.33   	  45.78		
-492.25   	-363.16   	 60.37   	1291.96		 52.51   	  10.17		
-439.15   	-325.01   	 65.53   	1103.76		 52.55   	   5.09		
-391.85   	-292.05   	 69.95   	 829.09		 52.57   	 -45.78		
-349.43   	-260.62   	 73.27   	 412.00		 52.39   	 -25.43		
-311.89   	-225.83   	 74.91   	-198.37		 52.29   	  25.43		
-285.64   	-186.16   	 74.12   	-1047.81		 52.39   	 116.99		
-278.32   	-143.74   	 69.93   	-1892.16		 52.86   	 300.10		
-288.70   	-101.62   	 62.36   	-2339.77		 54.06   	 340.79		
-306.70   	-62.26   	 53.00   	-2141.40		 55.42   	 178.03		
-318.91   	-28.38   	 44.44   	-1408.95		 56.13   	 -91.56		
-319.52   	 -3.36   	 38.80   	-361.14		 55.77   	-315.36		
-310.06   	 10.99   	 37.35   	 869.78		 54.51   	-340.79		
-296.33   	 15.26   	 40.83   	2136.31		 53.14   	-274.67		
-283.51   	 14.65   	 49.38   	3189.20		 52.04   	-188.20		
-273.13   	 14.04   	 62.14   	3784.32		 51.29   	-101.73		
-263.98   	 15.56   	 77.27   	3774.15		 50.88   	 -61.04		
-256.35   	 19.23   	 92.37   	3179.03		 50.64   	 -45.78		
-250.24   	 21.97   	105.09   	2151.57		 50.46   	 -50.86		
-247.50   	 23.50   	113.69   	 900.30		 50.25   	 -66.12		
-247.50   	 25.02   	117.29   	-345.88		 49.99   	 -55.95		
-249.33   	 28.08   	115.91   	-1398.77		 49.77   	 -25.43		
-249.33   	 32.96   	110.31   	-2166.83		 49.66   	  10.17		
-243.84   	 38.76   	101.65   	-2604.26		 49.70   	  40.69		
-231.63   	 43.33   	 91.23   	-2721.25		 49.87   	  86.47		
-216.06   	 45.17   	 80.35   	-2568.66		 50.21   	 167.85		
-205.08   	 43.33   	 70.07   	-2227.87		 50.88   	 300.10		
-206.91   	 37.84   	 61.16   	-1749.74		 52.09   	 513.73		
-223.69   	 31.13   	 54.16   	-1210.58		 54.14   	 788.40		
-247.80   	 27.47   	 49.32   	-671.41		 57.29   	1012.20		
-265.50   	 29.60   	 46.63   	-172.94		 61.34   	1113.93		
-268.55   	 37.84   	 45.94   	 228.89		 65.80   	1042.72		
-260.01   	 47.91   	 46.86   	 503.56		 69.97   	 818.92		
-251.46   	 53.10   	 48.87   	 656.15		 73.24   	 528.99		
-253.91   	 49.13   	 51.50   	 701.93		 75.36   	 259.41		
-269.78   	 37.23   	 54.30   	 656.15		 76.40   	  71.21		
-294.49   	 23.19   	 56.93   	 554.42		 76.68   	 -20.35		
-321.35   	 10.68   	 59.15   	 401.83		 76.60   	 -30.52		
-349.43   	 -2.44   	 60.75   	 233.98		 76.48   	  -5.09		
-381.16   	-21.67   	 61.69   	  71.21		 76.46   	  40.69		
-417.18   	-49.13   	 61.97   	 -61.04		 76.62   	  71.21		
-454.41   	-79.96   	 61.73   	-157.68		 76.91   	 106.82		
-487.37   	-104.98   	 61.10   	-203.46		 77.33   	 116.99		
-511.47   	-118.41   	 60.28   	-208.54		 77.80   	 127.16		
-526.43   	-122.07   	 59.45   	-193.29		 78.31   	 122.07		
-535.58   	-122.99   	 58.68   	-147.51		 78.80   	 111.90		
-542.30   	-126.34   	 58.09   	 -96.64		 79.25   	  91.56		
-549.01   	-131.53   	 57.70   	 -50.86		 79.61   	  61.04		
-556.34   	-135.50   	 57.50   	 -15.26		 79.86   	  35.61		
-562.74   	-136.11   	 57.44   	  10.17		 80.00   	  20.35		
-567.02   	-133.67   	 57.48   	  25.43		 80.08   	   0.00		
-567.63   	-131.23   	 57.58   	  35.61		 80.08   	  -5.09		
-564.88   	-129.09   	 57.72   	  40.69		 80.06   	 -15.26		
-559.08   	-126.65   	 57.88   	  40.69		 80.00   	 -15.26		
-550.23   	-122.68   	 58.05   	  45.78		 79.94   	 -15.26		
-538.64   	-116.58   	 58.23   	  40.69		 79.88   	 -15.26		
-524.60   	-109.25   	 58.39   	  40.69		 79.82   	 -15.26		
-508.73   	-101.32   	 58.56   	  40.69		 79.76   	 -20.35		
-491.64   	-92.77   	 58.72   	  35.61		 79.67   	 -20.35		
-473.63   	-83.92   	 58.86   	  35.61		 79.59   	 -30.52		
-454.71   	-74.46   	 59.00   	  35.61		 79.47   	 -40.69		
-434.57   	-63.78   	 59.15   	  25.43		 79.31   	 -50.86		
-413.51   	-51.88   	 59.25   	  30.52		 79.10   	 -61.04		
-392.15   	-39.67   	 59.37   	  20.35		 78.86   	 -76.30		
-370.79   	-26.86   	 59.45   	  20.35		 78.56   	 -91.56		
-350.65   	-14.04   	 59.53   	  15.26		 78.19   	 -91.56		
-332.03   	 -1.83   	 59.59   	  20.35		 77.82   	 -96.64		
-314.64   	  9.77   	 59.67   	  30.52		 77.44   	-101.73		
-298.46   	 20.45   	 59.80   	  45.78		 77.03   	-106.82		
-284.12   	 28.99   	 59.98   	  55.95		 76.60   	-106.82		
-271.00   	 36.32   	 60.20   	  76.30		 76.17   	-116.99		
-260.01   	 42.11   	 60.51   	  86.47		 75.71   	-116.99		
-250.85   	 47.30   	 60.85   	  96.64		 75.24   	-122.07		
-243.53   	 51.57   	 61.24   	 106.82		 74.75   	-127.16		
-238.04   	 55.24   	 61.67   	 101.73		 74.24   	-132.25		
-234.07   	 57.68   	 62.08   	  96.64		 73.71   	-127.16		
-230.71   	 59.51   	 62.46   	  81.38		 73.20   	-132.25		
-228.58   	 60.73   	 62.79   	  66.12		 72.68   	-132.25		
-226.75   	 62.26   	 63.05   	  30.52		 72.15   	-127.16		
-225.52   	 63.78   	 63.17   	  -5.09		 71.64   	-127.16		
-224.61   	 64.70   	 63.15   	 -50.86		 71.13   	-122.07		
-224.30   	 65.00   	 62.95   	 -96.64		 70.64   	-127.16		
-224.91   	 64.39   	 62.56   	-137.33		 70.13   	-127.16		
-226.75   	 62.87   	 62.01   	-167.85		 69.62   	-132.25		
-228.88   	 61.34   	 61.34   	-183.11		 69.09   	-132.25		
-231.02   	 59.51   	 60.61   	-178.03		 68.57   	-137.33		
-233.46   	 57.68   	 59.90   	-157.68		 68.02   	-132.25		
-235.90   	 55.54   	 59.27   	-127.16		 67.49   	-132.25		
-238.65   	 53.41   	 58.76   	 -86.47		 66.96   	-127.16		
-241.39   	 51.27   	 58.41   	 -45.78		 66.45   	-122.07		
-244.14   	 50.35   	 58.23   	 -20.35		 65.96   	-111.90		
-246.58   	 49.44   	 58.15   	   0.00		 65.51   	-111.90		
-248.72   	 48.52   	 58.15   	   0.00		 65.07   	-111.90		
-251.16   	 47.00   	 58.15   	 -10.17		 64.62   	-106.82		
-253.60   	 44.25   	 58.11   	 -25.43		 64.19   	-106.82		
-256.35   	 41.50   	 58.01   	 -50.86		 63.76   	-106.82		
-259.09   	 39.67   	 57.80   	 -71.21		 63.34   	-101.73		
-261.84   	 38.76   	 57.52   	 -96.64		 62.93   	 -96.64		
-264.89   	 38.15   	 57.13   	-111.90		 62.54   	 -91.56		
-267.64   	 36.62   	 56.68   	-122.07		 62.18   	 -86.47		
-270.39   	 34.48   	 56.20   	-127.16		 61.83   	 -86.47		
-272.83   	 31.74   	 55.69   	-127.16		 61.49   	 -81.38		
-274.96   	 29.60   	 55.18   	-122.07		 61.16   	 -76.30		
-276.79   	 28.99   	 54.69   	 -96.64		 60.85   	 -76.30		
-279.24   	 29.30   	 54.30   	 -81.38		 60.55   	 -76.30		
-281.68   	 29.91   	 53.98   	 -55.95		 60.24   	 -71.21		
-284.73   	 30.21   	 53.75   	 -30.52		 59.96   	 -76.30		
-287.17   	 29.91   	 53.63   	 -15.26		 59.65   	 -76.30		
-289.00   	 29.60   	 53.57   	   0.00		 59.35   	 -76.30		
-290.22   	 29.91   	 53.57   	   5.09		 59.04   	 -81.38		
-291.14   	 30.82   	 53.59   	   0.00		 58.72   	 -81.38		
-292.05   	 32.35   	 53.59   	  -5.09		 58.39   	 -81.38		
-292.97   	 33.26   	 53.57   	 -20.35		 58.07   	 -76.30		
-293.88   	 34.18   	 53.49   	 -30.52		 57.76   	 -76.30		
-294.49   	 34.48   	 53.37   	 -45.78		 57.46   	 -66.12		
-294.80   	 35.40   	 53.18   	 -50.86		 57.19   	 -66.12		
-294.49   	 37.23   	 52.98   	 -61.04		 56.93   	 -55.95		
-293.88   	 39.98   	 52.74   	 -55.95		 56.70   	 -50.86		
-292.97   	 42.72   	 52.51   	 -55.95		 56.50   	 -45.78		
-292.05   	 44.56   	 52.29   	 -50.86		 56.32   	 -35.61		
-292.05   	 45.17   	 52.09   	 -40.69		 56.17   	 -35.61		
-292.36   	 45.17   	 51.92   	 -45.78		 56.03   	 -25.43		
-292.97   	 45.78   	 51.74   	 -35.61		 55.93   	 -30.52		
-292.66   	 47.91   	 51.60   	 -40.69		 55.81   	 -20.35		
-291.44   	 50.35   	 51.43   	 -40.69		 55.73   	 -20.35		
-289.31   	 52.80   	 51.27   	 -35.61		 55.65   	 -15.26		
-286.87   	 54.32   	 51.13   	 -30.52		 55.58   	 -15.26		
-285.03   	 54.63   	 51.01   	 -30.52		 55.52   	 -10.17		
-284.12   	 54.93   	 50.88   	 -30.52		 55.48   	 -15.26		
-284.12   	 55.24   	 50.76   	 -25.43		 55.42   	 -10.17		
-284.42   	 55.85   	 50.66   	 -25.43		 55.38   	 -15.26		
-284.73   	 56.46   	 50.56   	 -20.35		 55.32   	 -15.26		
-284.42   	 57.07   	 50.48   	 -20.35		 55.26   	 -10.17		
-284.12   	 57.98   	 50.40   	 -25.43		 55.22   	 -10.17		
-283.51   	 59.20   	 50.29   	 -25.43		 55.18   	 -10.17		
-282.59   	 60.73   	 50.19   	 -25.43		 55.14   	  -5.09		
-281.68   	 61.95   	 50.09   	 -40.69		 55.12   	   0.00		
-281.07   	 62.87   	 49.93   	 -40.69		 55.12   	   0.00		
-280.76   	 62.87   	 49.77   	 -55.95		 55.12   	   5.09		
-280.76   	 62.87   	 49.54   	 -66.12		 55.14   	   0.00		
-281.07   	 62.87   	 49.28   	 -71.21		 55.14   	   0.00		
-280.76   	 63.17   	 48.99   	 -81.38		 55.14   	   5.09		
-280.46   	 63.78   	 48.67   	 -81.38		 55.16   	   5.09		
-279.85   	 63.78   	 48.34   	 -81.38		 55.18   	   0.00		
-279.54   	 63.78   	 48.02   	 -76.30		 55.18   	   5.09		
-279.24   	 63.48   	 47.71   	 -71.21		 55.20   	   5.09		
-278.93   	 63.17   	 47.43   	 -55.95		 55.22   	   0.00		
-278.63   	 62.87   	 47.20   	 -50.86		 55.22   	   0.00		
-278.63   	 62.87   	 47.00   	 -45.78		 55.22   	  -5.09		
-278.93   	 62.87   	 46.82   	 -45.78		 55.20   	 -10.17		
-279.24   	 63.17   	 46.63   	 -40.69		 55.16   	  -5.09		
-279.54   	 62.87   	 46.47   	 -35.61		 55.14   	 -10.17		
-279.85   	 62.56   	 46.33   	 -40.69		 55.10   	   0.00		
-279.85   	 61.95   	 46.16   	 -30.52		 55.10   	   0.00		
-280.15   	 61.95   	 46.04   	 -30.52		 55.10   	   5.09		
-280.15   	 62.87   	 45.92   	 -20.35		 55.12   	  10.17		
-280.15   	 64.09   	 45.84   	 -15.26		 55.16   	  10.17		
-280.15   	 65.00   	 45.78   	 -10.17		 55.20   	  15.26		
-280.46   	 64.70   	 45.74   	 -10.17		 55.26   	   5.09		
-280.76   	 63.48   	 45.70   	 -20.35		 55.28   	   5.09		
-281.68   	 61.95   	 45.62   	 -30.52		 55.30   	   0.00		
-281.98   	 61.34   	 45.49   	 -40.69		 55.30   	  -5.09		
-282.29   	 61.95   	 45.33   	 -61.04		 55.28   	  -5.09		
-282.59   	 63.48   	 45.09   	 -71.21		 55.26   	 -10.17		
-282.90   	 65.00   	 44.80   	 -81.38		 55.22   	 -10.17		
-283.20   	 66.22   	 44.48   	 -91.56		 55.18   	  -5.09		
-283.20   	 66.53   	 44.11   	 -96.64		 55.16   	 -10.17		
-283.51   	 66.22   	 43.72   	-101.73		 55.12   	  -5.09		
-283.81   	 65.92   	 43.32   	-142.42		 55.10   	 -10.17		
-284.12   	 65.61   	 42.75   	-233.98		 55.06   	 -10.17		
-284.73   	 65.92   	 41.81   	-391.66		 55.02   	 -10.17		
-286.25   	 67.44   	 40.24   	-534.08		 54.97   	 -10.17		
-289.00   	 70.80   	 38.11   	-574.77		 54.93   	 -15.26		
-292.05   	 76.90   	 35.81   	-457.78		 54.87   	 -20.35		
-293.58   	 86.06   	 33.98   	-167.85		 54.79   	 -20.35		
-290.53   	 98.27   	 33.31   	 233.98		 54.71   	 -20.35		
-280.76   	112.00   	 34.24   	 656.15		 54.63   	 -25.43		
-264.59   	124.51   	 36.87   	1002.03		 54.53   	 -20.35		
-244.45   	135.50   	 40.87   	1195.32		 54.45   	 -20.35		
-222.17   	146.18   	 45.66   	1215.66		 54.36   	 -15.26		
-197.14   	160.22   	 50.52   	1073.24		 54.30   	 -15.26		
-167.54   	182.19   	 54.81   	 824.00		 54.24   	 -10.17		
-128.17   	214.84   	 58.11   	 523.90		 54.20   	 -15.26		
-72.63   	260.31   	 60.20   	 228.89		 54.14   	 -10.17		
  6.10   	320.13   	 61.12   	 -35.61		 54.10   	 -10.17		
114.44   	396.73   	 60.98   	-228.89		 54.06   	  -5.09		
254.52   	491.03   	 60.06   	-356.05		 54.04   	 -10.17		
422.67   	599.67   	 58.64   	-412.00		 54.00   	  -5.09		
612.79   	715.03   	 56.99   	-417.09		 53.98   	  -5.09		
826.42   	831.91   	 55.32   	-391.66		 53.96   	  -5.09		
1077.88   	950.01   	 53.75   	-335.71		 53.94   	 -15.26		
1387.94   	1073.91   	 52.41   	-274.67		 53.88   	 -15.26		
1768.49   	1204.22   	 51.31   	-208.54		 53.81   	 -20.35		
2207.34   	1330.26   	 50.48   	-137.33		 53.73   	 -20.35		
2666.63   	1434.94   	 49.93   	 -81.38		 53.65   	 -20.35		
3096.31   	1506.35   	 49.60   	 -25.43		 53.57   	 -20.35		
3451.54   	1543.27   	 49.50   	  15.26		 53.49   	 -15.26		
3696.29   	1549.99   	 49.56   	  45.78		 53.43   	 -15.26		
3793.95   	1521.30   	 49.75   	  66.12		 53.37   	 -10.17		
3707.89   	1435.55   	 50.01   	  71.21		 53.33   	  -5.09		
3413.70   	1270.45   	 50.29   	  61.04		 53.31   	 -10.17		
2924.50(R)	1027.22   	 50.54   	  45.78		 53.27   	 -15.26		
2311.10   	737.61   	 50.72   	   5.09		 53.20   	 -15.26		
1685.49   	449.83   	 50.74   	 -50.86		 53.14   	 -20.35		
1153.56   	202.03   	 50.54   	-116.99		 53.06   	 -20.35		
762.33   	  4.88   	 50.07   	-198.37		 52.98   	 -20.35		
483.40   	-150.15   	 49.28   	-279.75		 52.90   	 -20.35		
245.67   	-270.69   	 48.16   	-330.62		 52.82   	 -20.35		
 -6.41   	-353.70   	 46.84   	-361.14		 52.74   	 -20.35		
-276.18   	-393.37   	 45.39   	-340.79		 52.65   	 -20.35		
-526.12   	-391.54   	 44.03   	-269.58		 52.57   	 -20.35		
-714.72   	-362.24   	 42.95   	-142.42		 52.49   	 -15.26		
-828.86   	-324.71   	 42.38   	  20.35		 52.43   	 -15.26		
-885.01   	-295.41   	 42.46   	 218.72		 52.37   	 -10.17		
-908.51   	-280.76   	 43.34   	 417.09		 52.33   	 -15.26		
-918.27   	-278.02   	 45.00   	 620.55		 52.27   	 -10.17		
-921.33   	-280.76   	 47.49   	 813.83		 52.23   	 -10.17		
-921.02   	-281.98   	 50.74   	 966.43		 52.19   	 -15.26		
-919.19   	-278.93   	 54.61   	1073.24		 52.13   	 -15.26		
-916.14   	-272.52   	 58.90   	1144.45		 52.06   	 -15.26		
-911.87   	-267.33   	 63.48   	1180.06		 52.00   	 -10.17		
-906.68   	-266.72   	 68.20   	1180.06		 51.96   	 -15.26		
-902.40   	-270.08   	 72.92   	1139.36		 51.90   	 -10.17		
-902.10   	-274.66   	 77.48   	1032.55		 51.86   	 -15.26		
-906.37   	-277.71   	 81.61   	 859.61		 51.80   	 -15.26		
-913.70   	-278.63   	 85.05   	 640.89		 51.74   	 -15.26		
-920.11   	-277.10   	 87.61   	 376.40		 51.68   	 -15.26		
-921.63   	-274.35   	 89.11   	 106.82		 51.62   	 -15.26		
-915.53   	-271.61   	 89.54   	-152.59		 51.56   	 -20.35		
-902.40   	-270.39   	 88.93   	-386.57		 51.47   	 -15.26		
-888.98   	-272.22   	 87.39   	-574.77		 51.41   	 -15.26		
-886.54   	-277.40   	 85.09   	-722.28		 51.35   	 -20.35		
-901.49   	-286.25   	 82.20   	-808.75		 51.27   	 -15.26		
-932.01   	-295.72   	 78.96   	-839.26		 51.21   	 -15.26		
-965.27   	-302.73   	 75.60   	-808.75		 51.15   	 -10.17		
-986.63   	-303.96   	 72.37   	-722.28		 51.11   	   0.00		
-992.43   	-299.68   	 69.48   	-600.20		 51.11   	   5.09		
-990.60   	-295.10   	 67.08   	-473.04		 51.13   	  25.43		
-994.26   	-296.33   	 65.19   	-340.79		 51.23   	  40.69		
-1012.57   	-307.01   	 63.82   	-228.89		 51.39   	  81.38		
-1044.31   	-324.40   	 62.91   	-132.25		 51.72   	 137.33		
-1081.54   	-342.71   	 62.38   	 -66.12		 52.27   	 223.80		
-1119.69   	-360.72   	 62.12   	 -20.35		 53.16   	 350.97		
-1159.67   	-382.69   	 62.03   	  -5.09		 54.57   	 498.47		
-1205.14   	-413.82   	 62.01   	   5.09		 56.56   	 645.98		
-1256.41   	-453.80   	 62.03   	   5.09		 59.15   	 742.62		
-1309.81   	-494.38   	 62.05   	  25.43		 62.12   	 752.79		
-1358.95   	-526.43   	 62.16   	  40.69		 65.13   	 671.41		
-1399.84   	-546.26   	 62.32   	  71.21		 67.81   	 523.90		
-1434.02   	-560.00   	 62.60   	  86.47		 69.91   	 345.88		
-1465.45   	-575.56   	 62.95   	  96.64		 71.29   	 193.29		
-1498.41   	-596.01   	 63.34   	  96.64		 72.06   	  76.30		
-1534.73   	-619.51   	 63.72   	  71.21		 72.37   	  10.17		
-1572.88   	-641.17   	 64.01   	  55.95		 72.41   	 -15.26		
-1610.41   	-659.18   	 64.23   	  20.35		 72.35   	 -15.26		
-1646.12   	-675.05   	 64.31   	   0.00		 72.29   	  -5.09		
-1679.38   	-692.14   	 64.31   	 -25.43		 72.27   	   5.09		
-1710.82   	-711.36   	 64.21   	 -45.78		 72.29   	  20.35		
-1741.03   	-731.81   	 64.03   	 -61.04		 72.37   	  30.52		
-1769.41   	-750.43   	 63.78   	 -76.30		 72.49   	  55.95		
-1793.82   	-766.30   	 63.48   	 -86.47		 72.72   	  66.12		
-1813.35   	-779.11   	 63.13   	 -86.47		 72.98   	  81.38		
-1826.48   	-788.88   	 62.79   	 -76.30		 73.31   	  81.38		
-1833.19   	-795.59   	 62.48   	 -66.12		 73.63   	  76.30		
-1833.19   	-798.95   	 62.22   	 -50.86		 73.94   	  66.12		
-1826.48   	-798.34   	 62.01   	 -45.78		 74.20   	  45.78		
-1811.83   	-792.85   	 61.83   	 -40.69		 74.38   	  35.61		
-1788.33   	-782.47   	 61.67   	 -35.61		 74.53   	  15.26		
-1755.37   	-767.21   	 61.53   	 -45.78		 74.59   	   5.09		
-1713.26   	-747.38   	 61.34   	 -50.86		 74.61   	   0.00		
-1662.60   	-722.96   	 61.14   	 -61.04		 74.61   	 -10.17		
-1604.31   	-693.66   	 60.89   	 -66.12		 74.57   	 -15.26		
-1539.31   	-659.79   	 60.63   	 -76.30		 74.51   	 -20.35		
-1468.81   	-622.25   	 60.33   	 -76.30		 74.42   	 -20.35		
-1393.74   	-581.05   	 60.02   	 -71.21		 74.34   	 -20.35		
-1315.00   	-537.41   	 59.74   	 -71.21		 74.26   	 -20.35		
-1233.83   	-491.33   	 59.45   	 -61.04		 74.18   	 -20.35		
-1150.51   	-443.73   	 59.21   	 -55.95		 74.10   	 -20.35		
-1066.59   	-394.29   	 58.98   	 -40.69		 74.02   	 -25.43		
-983.28   	-344.54   	 58.82   	 -35.61		 73.92   	 -25.43		
-902.40   	-295.10   	 58.68   	 -30.52		 73.81   	 -30.52		
-825.50   	-247.50   	 58.56   	 -35.61		 73.69   	 -40.69		
-753.48   	-202.64   	 58.41   	 -35.61		 73.53   	 -45.78		
-686.95   	-160.52   	 58.27   	 -40.69		 73.35   	 -55.95		
-625.00   	-121.46   	 58.11   	 -50.86		 73.12   	 -55.95		
-568.54   	-84.84   	 57.90   	 -50.86		 72.90   	 -66.12		
-516.97   	-51.57   	 57.70   	 -55.95		 72.63   	 -71.21		
-470.89   	-21.97   	 57.48   	 -50.86		 72.35   	 -76.30		
-430.30   	  3.66   	 57.27   	 -45.78		 72.04   	 -81.38		
-394.90   	 25.94   	 57.09   	 -30.52		 71.72   	 -81.38		
-364.38   	 45.47   	 56.97   	 -20.35		 71.39   	 -86.47		
-338.75   	 62.56   	 56.89   	   0.00		 71.05   	 -91.56		
-318.60   	 76.60   	 56.89   	  20.35		 70.68   	 -96.64		
