  I     	  II     	  LV     	  LV'		  AO     	  AO'		
-37.54   	 58.29   	 49.07   	-116.99		 46.84   	 335.71		
-34.18   	 49.44   	 48.61   	-269.58		 48.18   	 254.32		
-30.52   	 48.52   	 47.53   	-320.45		 49.20   	-147.51		
-27.77   	 61.95   	 46.25   	-162.77		 48.61   	 -66.12		
-25.94   	 91.86   	 45.59   	  91.56		 48.34   	 167.85		
-23.50   	133.97   	 45.96   	 330.62		 49.01   	  71.21		
-20.14   	177.92   	 47.28   	 391.66		 49.30   	  -5.09		
-16.78   	212.10   	 48.85   	 315.36		 49.28   	  71.21		
-14.34   	231.63   	 50.11   	 208.54		 49.56   	 147.51		
-14.04   	240.78   	 50.95   	  55.95		 50.15   	 167.85		
-14.04   	247.50   	 51.17   	 -96.64		 50.82   	 178.03		
-13.73   	256.65   	 50.78   	-213.63		 51.54   	 203.46		
-11.60   	267.03   	 49.93   	-279.75		 52.35   	 152.59		
 -7.32   	274.35   	 48.81   	-330.62		 52.96   	  25.43		
 -1.83   	279.85   	 47.49   	-340.79		 53.06   	-137.33		
  3.97   	287.48   	 46.12   	-315.36		 52.51   	-228.89		
  8.54   	301.82   	 44.86   	-305.19		 51.60   	-213.63		
 12.21   	322.88   	 43.64   	-315.36		 50.74   	-213.63		
 15.26   	346.37   	 42.38   	  10.17		 49.89   	-193.29		
 19.53   	369.26   	 42.42   	 401.83		 49.11   	   0.00		
 25.63   	390.63   	 44.03   	 340.79		 49.11   	  45.78		
 32.35   	411.38   	 45.39   	  30.52		 49.30   	-132.25		
 38.15   	430.30   	 45.51   	-239.06		 48.77   	-132.25		
 42.42   	444.03   	 44.56   	-483.21		 48.24   	 -71.21		
 44.86   	450.13   	 42.62   	-635.81		 47.96   	-188.20		
 46.69   	448.61   	 40.08   	-676.50		 47.20   	-239.06		
 48.22   	441.89   	 37.38   	-584.94		 46.25   	-152.59		
 48.22   	432.43   	 35.04   	-345.88		 45.64   	 -55.95		
 47.00   	421.45   	 33.65   	 -81.38		 45.41   	  15.26		
 44.86   	409.24   	 33.33   	  71.21		 45.47   	  15.26		
 43.03   	394.29   	 33.61   	  20.35		 45.53   	  45.78		
 40.59   	375.98   	 33.69   	-239.06		 45.72   	  96.64		
 37.23   	353.70   	 32.74   	-452.69		 46.10   	 -35.61		
 32.65   	328.06   	 30.93   	-539.16		 45.96   	-106.82		
 27.47   	299.68   	 28.77   	-752.79		 45.53   	 137.33		
 22.28   	270.08   	 25.76   	-961.34		 46.08   	 193.29		
 18.31   	239.87   	 21.91   	-839.26		 46.86   	-172.94		
 14.34   	210.27   	 18.56   	-615.46		 46.16   	-462.87		
  9.16   	181.88   	 16.09   	-457.78		 44.31   	-386.57		
  3.05   	155.64   	 14.26   	-193.29		 42.77   	-101.73		
 -3.05   	132.45   	 13.49   	  55.95		 42.36   	  71.21		
 -7.32   	112.92   	 13.71   	 198.37		 42.64   	  45.78		
 -9.46   	 94.91   	 14.51   	 254.32		 42.83   	   0.00		
-10.99   	 75.99   	 15.52   	 101.73		 42.83   	  30.52		
-13.12   	 55.24   	 15.93   	-213.63		 42.95   	  61.04		
-17.09   	 35.40   	 15.08   	-457.78		 43.19   	 101.73		
-20.45   	 21.67   	 13.25   	-559.51		 43.60   	  71.21		
-21.97   	 19.84   	 11.01   	-554.42		 43.89   	 -20.35		
-20.75   	 33.26   	  8.79   	-483.21		 43.80   	 -45.78		
-18.01   	 61.04   	  6.86   	-361.14		 43.62   	 -10.17		
-14.34   	100.40   	  5.41   	-188.20		 43.58   	 -66.12		
 -8.54   	149.23   	  4.66   	 -35.61		 43.32   	-101.73		
  2.14   	198.06   	  4.52(D)	  91.56		 42.91   	 -55.95		
 20.14   	223.69   	  4.88   	 218.72		 42.69   	 -20.35		
 46.08   	193.79   	  5.76   	 330.62		 42.60   	  30.52		
 75.99   	 85.75   	  7.08   	 361.14		 42.73   	  86.47		
104.06   	-95.21   	  8.52   	 228.89		 43.07   	  55.95		
124.51   	-313.42   	  9.44   	  40.69		 43.30   	   0.00		
135.50   	-523.99   	  9.60   	-116.99		 43.30   	  -5.09		
137.02   	-704.04   	  9.14   	-233.98		 43.28   	 -15.26		
131.23   	-861.51   	  8.20   	-106.82		 43.21   	 -35.61		
118.10   	-1016.54   	  7.77(E)	 208.54		 43.07   	  55.95		
 95.21   	-1168.52   	  8.61   	 595.11		 43.30   	 116.99		
 60.12   	-1285.71   	 10.99   	1057.98		 43.76   	  86.47		
 14.95   	-1329.65(R)	 15.22   	1490.33		 44.11   	 111.90		
-35.40   	-1281.43   	 21.18   	1515.76		 44.56   	 142.42		
-82.40   	-1157.53   	 27.24   	 925.73		 45.13   	 -71.21		
-118.71   	-993.04   	 30.95   	  10.17		 44.84   	-391.66		
-140.38   	-819.40   	 30.99   	-239.06		 43.28   	-447.61		
-147.40   	-652.77   	 30.03   	 523.90		 41.49   	-101.73		
-143.43   	-500.79   	 32.13   	1144.45		 41.08   	 147.51		
-134.89   	-373.23   	 36.70   	 966.43		 41.67   	 -10.17		
-127.26   	-284.12   	 40.57   	 193.29		 41.63   	-132.25		
-122.68   	-239.26   	 41.34   	-727.36		 41.10   	 -55.95		
-119.32   	-227.36   	 38.43   	-813.83		 40.87   	 -96.64		
-113.53   	-227.36   	 35.18   	 528.99		 40.49   	  91.56		
-103.45   	-218.81   	 37.29   	2797.55		 40.85   	 701.93		
-90.03   	-191.96   	 48.48   	4867.73		 43.66   	1571.71		
-78.43   	-150.45   	 67.95   	5183.09		 49.95   	2278.73		
-72.33   	-106.51   	 88.69   	3006.09		 59.06   	1134.28		
-72.33   	-72.02   	100.71   	-696.84		 63.60   	-595.11		
-74.46   	-53.71   	 97.92   	-3906.39		 61.22   	-732.45		
-73.55   	-48.83   	 82.30   	-5137.31		 58.29   	-417.09		
-65.92   	-49.44   	 61.75   	-4425.21		 56.62   	-737.54		
-53.10   	-46.08   	 44.05   	-2451.67		 53.67   	-722.28		
-39.06   	-32.04   	 34.24   	-106.82		 50.78   	-218.72		
-28.69   	 -6.10   	 33.81   	1688.70		 49.91   	-106.82		
-23.80   	 30.52   	 40.57   	2965.40		 49.48   	-289.93		
-22.28   	 75.38   	 52.43   	4170.89		 48.32   	 473.04		
-21.06   	124.82   	 69.11   	4562.55		 50.21   	2065.10		
-18.31   	173.03   	 87.36   	3031.52		 58.47   	2360.11		
-14.65   	212.10   	 99.49   	 -15.26		 67.91   	 808.75		
-11.29   	236.21   	 99.43   	-2822.98		 71.15(S)	-701.93		
 -8.54   	244.75   	 88.14   	-3911.48		 68.34   	-1139.36		
 -6.41   	242.61   	 72.49   	-3402.84		 63.78   	-1007.12		
 -4.27   	236.82   	 58.88   	-1734.48		 59.76   	-788.40		
 -1.83   	232.85   	 51.94   	 335.71		 56.60   	-457.78		
  0.00   	232.85   	 53.29   	1861.64		 54.77   	 -81.38		
  1.83   	237.43   	 60.73   	2721.25		 54.45   	 233.98		
  4.27   	246.28   	 71.62   	2599.18		 55.38   	 488.30		
  8.24   	260.62   	 82.01   	1144.45		 57.33   	 284.84		
 14.04   	280.15   	 86.59   	-651.07		 58.47   	-244.15		
 21.06   	303.04   	 83.99   	-1632.75		 57.50   	-223.80		
 27.47   	327.45   	 77.46   	-1902.33		 56.60   	 111.90		
 31.74   	350.65   	 69.85   	-1505.59		 57.05   	  -5.09		
 34.48   	371.70   	 63.82   	-676.50		 57.03   	 -76.30		
 36.93   	391.54   	 61.12   	 162.77		 56.72   	  91.56		
 40.89   	410.16   	 61.77   	 971.51		 57.09   	 193.29		
 46.08   	428.77   	 65.66   	1271.61		 57.86   	 315.36		
 51.57   	447.39   	 70.74   	 701.93		 59.12   	 111.90		
 56.76   	466.31   	 73.55   	-284.84		 59.57   	-412.00		
 61.95   	485.84   	 72.41   	-1119.02		 57.92   	-564.60		
 68.05   	504.76   	 67.93   	-1556.45		 55.67   	-406.92		
 74.77   	520.63   	 61.71   	-1424.21		 54.04   	-335.71		
 79.65   	530.70   	 56.01   	-1047.81		 52.70   	-137.33		
 80.87   	533.45   	 51.82   	-666.32		 52.15   	 -25.43		
 79.35   	531.31   	 49.16   	-300.10		 52.04   	-167.85		
 76.90   	526.73   	 47.96   	-106.82		 51.37   	-162.77		
 75.99   	521.55   	 47.53   	 -40.69		 50.72   	 -50.86		
 75.99   	514.53   	 47.37   	-106.82		 50.52   	-142.42		
 74.46   	502.32   	 46.94   	-274.67		 49.95   	-284.84		
 70.19   	483.09   	 45.84   	-396.74		 48.81   	-116.99		
 64.09   	457.76   	 44.25   	-493.39		 48.34   	  86.47		
 58.59   	429.69   	 42.28   	-635.81		 48.69   	 -20.35		
 54.02   	401.61   	 39.74   	-747.71		 48.61   	-188.20		
 49.74   	373.84   	 36.74   	-717.19		 47.85   	-147.51		
 44.25   	343.93   	 33.88   	-615.46		 47.26   	-116.99		
 37.23   	310.97   	 31.41   	-523.90		 46.80   	-203.46		
 29.91   	275.57   	 29.32   	-122.07		 45.98   	-167.85		
 23.80   	240.17   	 28.83   	 401.83		 45.31   	  66.12		
 18.92   	206.91   	 30.44   	 269.58		 45.57   	 401.83		
 14.04   	176.70   	 31.52   	-564.60		 47.18   	 473.04		
  7.93   	148.93   	 29.26   	-1342.82		 49.07   	 -20.35		
  1.83   	122.38   	 23.89   	-1571.71		 48.99   	-233.98		
 -3.97   	 96.74   	 17.60   	-1266.53		 48.06   	 -61.04		
 -7.93   	 72.33   	 12.53   	-600.20		 47.81   	-223.80		
-10.68   	 49.13   	 10.13   	  30.52		 46.92   	-340.79		
-13.73   	 28.38   	 10.25   	 203.46		 45.55   	  -5.09		
-18.31   	 10.68   	 11.07   	 310.27		 45.53   	 142.42		
-22.58   	 -3.36   	 12.31   	 427.26		 46.10   	  86.47		
-25.02   	-13.43   	 14.02   	 300.10		 46.45   	 132.25		
-24.41   	-20.45   	 15.22   	   5.09		 46.98   	  61.04		
-21.97   	-25.94   	 15.24   	-356.05		 47.22   	-101.73		
-20.75   	-32.04   	 13.81   	-666.32		 46.82   	 -86.47		
-22.58   	-38.76   	 11.15   	-798.57		 46.47   	 -61.04		
-26.55   	-45.17   	  7.96   	-722.28		 46.23   	-162.77		
-29.60   	-49.74   	  5.07   	-513.73		 45.57   	-198.37		
-28.69   	-51.57   	  3.01   	-350.97		 44.78   	-127.16		
-25.63   	-52.19   	  1.61   	-193.29		 44.27   	-111.90		
-22.89   	-53.71   	  0.83   	  96.64		 43.82   	-147.51		
-23.80   	-57.07   	  1.22   	 422.18		 43.23   	 -40.69		
-27.47   	-61.65   	  2.91   	 590.03		 43.07   	 188.20		
-31.13   	-66.22   	  5.27   	 401.83		 43.82   	 269.58		
-32.35   	-68.66   	  6.88   	  30.52		 44.90   	  76.30		
-31.43   	-69.89   	  7.00   	-274.67		 45.21   	 -45.78		
-30.52   	-70.80   	  5.90   	-462.87		 45.03   	  40.69		
-31.13   	-71.11   	  4.05   	-523.90		 45.19   	  30.52		
-32.96   	-68.36   	  1.95   	-356.05		 45.31   	 -40.69		
-33.57   	-57.68   	  0.53   	 -76.30		 45.15   	  45.78		
-31.43   	-34.79   	  0.22   	 132.25		 45.33   	 127.16		
-26.55   	  2.44   	  0.75   	 300.10		 45.84   	  35.61		
-19.84   	 51.88   	  1.95   	 498.47		 45.98   	  10.17		
-11.60   	107.42   	  3.95   	 528.99		 46.02   	  76.30		
 -0.92   	153.20   	  6.06   	 366.22		 46.33   	  50.86		
 14.95   	163.57   	  7.53   	 142.42		 46.53   	 -35.61		
 36.32   	111.08   	  8.10   	 -66.12		 46.39   	 -50.86		
 60.73   	-15.87   	  7.83   	-218.72		 46.18   	 -50.86		
 83.01   	-201.42   	  6.96   	-259.41		 45.98   	 -55.95		
 98.57   	-405.27   	  5.92   	-239.06		 45.76   	 -55.95		
104.68   	-588.68   	  4.96   	-188.20		 45.53   	 -71.21		
104.06   	-738.83   	  4.21   	 -61.04		 45.25   	-101.73		
 99.18   	-869.75   	  3.97(E)	 203.46		 44.84   	 -86.47		
 90.03   	-1002.50   	  4.78   	 539.16		 44.50   	 -30.52		
 74.16   	-1141.05   	  6.94   	 834.18		 44.37   	  35.61		
 48.52   	-1263.73   	 10.27   	1073.24		 44.52   	 101.73		
 14.34   	-1339.42   	 14.57   	1154.62		 44.92   	 162.77		
-24.41   	-1347.05(R)	 19.19   	1281.79		 45.57   	 101.73		
-62.26   	-1285.40   	 24.31   	1668.36		 45.98   	 178.03		
-94.91   	-1169.74   	 30.99   	1434.38		 46.69   	 315.36		
-119.63   	-1020.20   	 36.72   	 366.22		 47.96   	-188.20		
-134.58   	-853.27   	 38.19   	-742.62		 47.20   	-824.00		
-140.08   	-682.37   	 35.22   	-1480.16		 43.91   	-747.71		
-138.55   	-521.24   	 29.30   	-1108.85		 40.92   	-422.18		
-134.28   	-388.79   	 24.86   	 101.73		 39.23   	-213.63		
-130.62   	-299.99   	 25.27   	1342.82		 38.37   	-127.16		
-128.17   	-257.26   	 30.64   	3738.54		 37.86(D)	  86.47		
-123.90   	-246.89   	 45.59   	7009.13		 38.21   	1897.25		
-115.97   	-244.45   	 73.63   	7176.98		 45.80   	3880.96		
-104.06   	-229.49   	102.34   	4781.26		 61.32   	2065.10		
-91.86   	-197.14   	121.46   	 935.91		 69.58   	-320.45		
-82.40   	-157.17   	125.21(S)	-4282.79		 68.30   	-417.09		
-76.90   	-123.29   	108.08   	-7054.91		 66.63   	-747.71		
-73.55   	-102.54   	 79.86   	-5951.15		 63.64   	-742.62		
-69.27   	-93.69   	 56.05   	-3809.75		 60.67   	 -45.78		
-61.65   	-90.33   	 40.81   	-2024.41		 60.49   	-630.72		
-49.74   	-85.14   	 32.72   	 345.88		 57.97   	-1734.48		
-35.71   	-72.63   	 34.10   	3240.07		 51.03   	-834.18		
-22.28   	-49.44   	 47.06   	5457.76		 47.69   	1373.34		
-12.21   	-12.21   	 68.89   	5961.32		 53.18   	2299.08		
 -5.49   	 41.50   	 92.74   	4181.06		 62.38   	1480.16		
 -1.53   	107.42   	109.46   	 712.10		 68.30   	 310.27		
  1.83   	175.78   	112.31   	-2405.89		 69.54   	-595.11		
  4.88   	230.41   	102.69   	-3921.65		 67.16   	-1042.72		
  7.02   	259.70   	 87.00   	-3774.15		 62.99   	-951.17		
  7.02   	262.15   	 71.90   	-2299.08		 59.19   	-645.98		
  5.49   	249.63   	 62.71   	-137.33		 56.60   	-432.35		
  4.27   	236.51   	 62.16   	1978.63		 54.87   	 -81.38		
  5.19   	234.07   	 70.07   	3224.81		 54.55   	 600.20		
  8.85   	243.23   	 82.97   	3443.53		 56.95   	 783.31		
 13.73   	259.70   	 96.74   	2299.08		 60.08   	 574.77		
 18.62   	278.63   	105.94   	-116.99		 62.38   	 300.10		
 22.89   	297.85   	105.47   	-1831.12		 63.58   	-223.80		
 26.25   	317.69   	 98.15   	-2258.38		 62.69   	-147.51		
 28.99   	338.13   	 89.11   	-1983.72		 62.10   	 162.77		
 32.35   	357.97   	 81.18   	-1210.58		 62.75   	-157.68		
 36.01   	376.59   	 76.34   	-167.85		 62.12   	-203.46		
 40.89   	393.98   	 75.67   	 676.50		 61.30   	  61.04		
 46.39   	412.60   	 78.37   	 742.62		 61.55   	 -91.56		
 52.49   	433.65   	 81.34   	 600.20		 61.18   	-340.79		
 57.37   	458.68   	 83.74   	 406.92		 59.82   	-167.85		
 60.73   	485.84   	 85.37   	-493.39		 59.15   	  71.21		
 62.87   	513.61   	 83.40   	-1317.39		 59.43   	-508.65		
 64.70   	539.55   	 78.13   	-1688.70		 57.40   	-839.26		
 66.22   	561.83   	 71.37   	-1541.19		 54.04   	-325.53		
 68.05   	578.92   	 65.21   	-996.94		 52.74   	   0.00		
 70.19   	591.74   	 61.22   	-406.92		 52.74   	-188.20		
 73.24   	601.20   	 59.59   	  20.35		 51.98   	-228.89		
 77.51   	609.44   	 59.67   	 366.22		 51.07   	  10.17		
 82.70   	617.98   	 61.14   	 442.52		 51.11   	 254.32		
 87.59   	625.92   	 62.91   	 172.94		 52.13   	 233.98		
 90.03   	630.49   	 63.60   	-208.54		 53.06   	 147.51		
 89.42   	629.88   	 62.77   	-518.82		 53.65   	 198.37		
 86.36   	622.86   	 60.69   	-879.96		 54.45   	 172.94		
 83.01   	610.66   	 57.17   	-1129.19		 55.14   	 -81.38		
 80.26   	595.09   	 52.65   	-1002.03		 54.81   	-147.51		
 78.13   	577.39   	 48.65   	-874.87		 54.22   	  -5.09		
 75.99   	557.25   	 45.15   	-864.70		 54.20   	-218.72		
 72.63   	533.45   	 41.69   	-610.37		 53.33   	-483.21		
 67.44   	505.07   	 39.25   	-350.97		 51.39   	-289.93		
 61.34   	472.11   	 37.84   	-289.93		 50.23   	-157.68		
 54.93   	435.49   	 36.68   	-345.88		 49.60   	-320.45		
 49.13   	396.42   	 35.30   	-579.86		 48.32   	-396.74		
 43.33   	357.36   	 32.98   	-467.95		 46.73   	-233.98		
 37.54   	318.91   	 31.11   	 239.06		 45.80   	 310.27		
 31.13   	281.98   	 32.06   	 457.78		 47.04   	 864.70		
 25.33   	246.28   	 33.90   	-335.71		 50.50   	 747.71		
 19.84   	211.79   	 32.55   	-1541.19		 53.49   	 116.99		
 14.95   	178.22   	 26.39   	-2136.31		 53.96   	-462.87		
  9.77   	145.87   	 17.84   	-1836.21		 52.11   	-747.71		
  4.27   	116.27   	 10.50   	-1129.19		 49.11   	-707.02		
 -1.22   	 89.72   	  5.98   	-452.69		 46.29   	-345.88		
 -6.41   	 66.22   	  4.17   	  50.86		 44.90   	  61.04		
-10.68   	 44.86   	  4.37   	 432.35		 45.15   	 157.68		
-14.04   	 24.41   	  6.10   	 783.31		 45.78   	  96.64		
-17.09   	  4.88   	  9.24   	1027.46		 46.16   	 295.01		
-20.14   	-12.82   	 13.35   	 910.47		 47.34   	 554.42		
-22.89   	-27.16   	 16.99   	 437.43		 49.56   	 417.09		
-24.72   	-36.62   	 18.74   	-233.98		 51.23   	  76.30		
-24.72   	-42.42   	 17.80   	-798.57		 51.54   	 -81.38		
-23.50   	-46.39   	 14.61   	-1083.41		 51.21   	-106.82		
-21.67   	-50.66   	 10.27   	-1108.85		 50.78   	-183.11		
-20.75   	-55.54   	  5.84   	-930.82		 50.05   	-244.15		
-21.97   	-61.04   	  2.12   	-549.34		 49.07   	-330.62		
-24.72   	-65.00   	 -0.08   	 -55.95		 47.75   	-371.31		
-27.47   	-66.83   	 -0.31   	 284.84		 46.27   	-269.58		
-29.30   	-66.22   	  0.83   	 335.71		 45.19   	-142.42		
-29.30   	-61.65   	  2.18   	 111.90		 44.62   	 -76.30		
-27.47   	-49.74   	  2.62   	-162.77		 44.31   	 -81.38		
-24.41   	-26.25   	  1.97   	-356.05		 43.99   	 -81.38		
-20.75   	 11.90   	  0.55   	-366.22		 43.66   	   0.00		
-14.95   	 65.61   	 -0.92   	 -71.21		 43.66   	 132.25		
 -6.10   	130.31   	 -1.20(D)	 330.62		 44.19   	 279.75		
  7.02   	194.70   	  0.12   	 559.51		 45.31   	 320.45		
 25.94   	235.29   	  2.36   	 574.77		 46.59   	 203.46		
 50.96   	221.86   	  4.66   	 488.30		 47.41   	 101.73		
 80.26   	131.53   	  6.61   	 259.41		 47.81   	  86.47		
110.17   	-34.18   	  7.65   	-106.82		 48.16   	  45.78		
136.11   	-247.19   	  7.22   	-284.84		 48.34   	 -30.52		
154.72   	-467.53   	  6.08   	-254.32		 48.22   	  30.52		
162.96   	-670.47   	  5.07   	-269.58		 48.34   	  -5.09		
159.30   	-859.99   	  3.99   	-203.46		 48.32   	-259.41		
142.21   	-1050.42   	  3.17   	  -5.09		 47.28   	-401.83		
110.78   	-1233.22   	  3.15(E)	 366.22		 45.68   	-213.63		
 65.61   	-1370.54   	  4.62   	 940.99		 44.82   	  86.47		
 11.60   	-1417.54(R)	  8.38   	1541.19		 45.17   	 310.27		
-43.95   	-1358.64   	 14.55   	1841.29		 46.41   	 366.22		
-92.47   	-1220.40   	 21.91   	1917.59		 47.87   	 249.24		
-127.56   	-1049.80   	 29.58   	1439.47		 48.87   	 116.99		
-145.57   	-877.69   	 35.34   	 233.98		 49.34   	-178.03		
-149.23   	-709.23   	 36.28   	-661.24		 48.63   	-539.16		
-144.35   	-545.04   	 33.63   	-971.51		 46.47   	-503.56		
-137.94   	-399.78   	 29.75   	-1057.98		 44.46   	-366.22		
-133.36   	-299.68   	 25.51   	-508.65		 42.99   	-457.78		
-130.62   	-259.09   	 23.48   	 864.70		 41.16   	-412.00		
-125.73   	-263.06   	 26.94   	2583.92		 39.51   	 -76.30		
-115.36   	-276.18   	 37.27   	4954.20		 39.21   	 793.49		
-100.40   	-268.55   	 57.09   	6251.25		 42.38   	2319.42		
-85.45   	-232.85   	 82.10   	5020.33		 51.66   	2502.53		
-75.99   	-181.88   	102.18   	3153.60		 61.67   	 986.77		
-73.55   	-134.58   	114.79   	-172.94		 65.62   	 523.90		
-75.99   	-102.54   	114.10   	-4303.14		 67.71   	-167.85		
-78.43   	-88.81   	 96.89   	-5808.73		 67.04   	-1256.35		
-74.77   	-87.89   	 73.65   	-4730.40		 62.01   	-523.90		
-62.56   	-90.03   	 54.73   	-3255.33		 59.92   	   5.09		
-44.25   	-86.36   	 41.71   	-1612.40		 59.94   	-1205.49		
-24.72   	-68.97   	 35.26   	 798.57		 55.12   	-1388.60		
-10.07   	-33.87   	 38.45   	3311.28		 49.56   	 401.83		
 -3.66   	 17.40   	 51.70   	4760.92		 51.17   	1739.57		
 -4.58   	 79.65   	 70.74   	4587.98		 58.13   	1663.27		
 -7.93   	143.43   	 89.09   	2634.78		 64.78   	1164.80		
 -8.85   	195.62   	 99.63   	-340.79		 69.44   	 208.54		
 -6.10   	224.61   	 98.27   	-2685.65		 70.27(S)	-762.97		
 -0.92   	228.88   	 87.53   	-3362.14		 67.22   	-778.23		
  3.36   	217.29   	 74.08   	-2589.00		 64.11   	-396.74		
  5.19   	204.16   	 63.72   	-1185.14		 62.52   	-381.48		
  4.58   	200.20   	 58.98   	 289.93		 61.00   	-513.73		
  3.66   	208.44   	 60.14   	1469.98		 58.94   	-218.72		
  4.58   	223.08   	 66.02   	2090.53		 58.07   	 228.89		
  7.02   	239.26   	 74.38   	2222.78		 58.98   	 356.05		
 10.68   	255.43   	 83.28   	1881.99		 60.41   	 452.69		
 14.04   	272.52   	 90.80   	1022.38		 62.22   	 656.15		
 17.40   	291.75   	 94.89   	  -5.09		 64.84   	 640.89		
 20.14   	311.28   	 94.87   	-885.04		 67.41   	 417.09		
 21.67   	329.90   	 91.33   	-1571.71		 69.07   	 122.07		
 22.58   	346.68   	 85.05   	-2131.22		 69.56   	-473.04		
 24.41   	364.07   	 76.52   	-2029.49		 67.67   	-1286.87		
 28.38   	384.22   	 68.40   	-910.47		 62.52   	-1225.83		
 35.10   	408.02   	 64.76   	 340.79		 57.62   	-249.24		
 42.11   	433.35   	 66.12   	 757.88		 56.62   	 101.73		
 47.61   	458.37   	 69.16   	 900.30		 57.03   	-142.42		
 49.44   	481.57   	 72.76   	 824.00		 56.46   	 152.59		
 50.05   	503.23   	 76.05   	  71.21		 57.07   	 335.71		
 51.27   	524.29   	 76.34   	-742.62		 58.41   	 -76.30		
 54.93   	545.35   	 73.37   	-1210.58		 58.11   	-239.06		
 60.42   	564.58   	 68.52   	-1286.87		 57.15   	 -66.12		
 65.61   	579.83   	 63.38   	-1159.71		 56.89   	 -35.61		
 69.27   	588.99   	 58.74   	-951.17		 56.74   	-264.50		
 70.80   	591.43   	 54.93   	-549.34		 55.69   	-350.97		
 71.11   	588.68   	 52.74   	 -66.12		 54.28   	 -15.26		
 71.11   	581.97   	 52.47   	 188.20		 54.22   	 233.98		
 71.11   	572.20   	 53.22   	 172.94		 55.16   	 111.90		
 70.50   	558.47   	 53.92   	 -40.69		 55.61   	 -10.17		
 68.66   	538.64   	 53.75   	-554.42		 55.56   	 -61.04		
 65.31   	513.00   	 51.54   	-1052.90		 55.32   	-274.67		
 60.42   	483.09   	 47.32   	-1144.45		 54.22   	-356.05		
 55.24   	451.66   	 42.75   	-996.94		 52.80   	-193.29		
 50.05   	419.62   	 38.76   	-813.83		 52.02   	-167.85		
 45.78   	386.35   	 35.50   	-656.15		 51.35   	-320.45		
 41.81   	349.73   	 32.88   	-320.45		 50.07   	-335.71		
 37.54   	310.36   	 31.60   	 289.93		 48.73   	 -10.17		
 32.35   	270.08   	 32.76   	 498.47		 48.69   	 300.10		
 26.55   	231.93   	 34.75   	 111.90		 49.89   	 208.54		
 20.45   	197.45   	 35.20   	-707.02		 50.72   	 188.20		
 14.65   	166.93   	 32.37   	-1637.84		 51.47   	 218.72		
  9.16   	138.55   	 25.82   	-1820.95		 52.35   	-132.25		
  4.58   	110.78   	 18.54   	-1383.51		 51.82   	-401.83		
  0.00   	 83.92   	 13.00   	-961.34		 50.21   	-315.36		
 -3.97   	 59.20   	  9.16   	-630.72		 48.95   	-188.20		
 -7.63   	 37.84   	  6.63   	-345.88		 48.20   	 -35.61		
-10.68   	 20.45   	  5.25   	 -61.04		 48.06   	  10.17		
-13.43   	  6.41   	  5.01   	 340.79		 48.10   	   5.09		
-16.78   	 -6.10   	  6.37   	 600.20		 48.12   	 183.11		
-20.14   	-18.01   	  8.77   	 508.65		 48.85   	 269.58		
-22.89   	-28.69   	 10.80   	 233.98		 49.93   	 137.33		
-24.11   	-37.23   	 11.74   	 -66.12		 50.48   	  25.43		
-23.50   	-42.72   	 11.48   	-249.24		 50.58   	  25.43		
-21.67   	-45.78   	 10.48   	-432.35		 50.68   	  30.52		
-20.75   	-48.52   	  8.75   	-610.37		 50.80   	 -30.52		
-21.67   	-52.49   	  6.31   	-610.37		 50.68   	-111.90		
-23.80   	-57.37   	  3.87   	-467.95		 50.23   	-178.03		
-25.63   	-62.26   	  1.99   	-239.06		 49.52   	-167.85		
-25.33   	-64.70   	  1.04   	 -86.47		 48.85   	-127.16		
-23.19   	-64.39   	  0.69   	 -45.78		 48.34   	-142.42		
-21.36   	-62.87   	  0.51   	 -40.69		 47.77   	-157.68		
-22.28   	-61.95   	  0.35   	  71.21		 47.14   	-116.99		
-25.33   	-62.56   	  0.63   	 279.75		 46.67   	 -20.35		
-28.69   	-65.00   	  1.75   	 386.57		 46.59   	 101.73		
-30.52   	-68.36   	  3.30   	 249.24		 47.00   	 106.82		
-29.91   	-71.11   	  4.29   	 -50.86		 47.43   	  15.26		
-28.38   	-72.02   	  4.09   	-366.22		 47.49   	 -50.86		
-27.16   	-70.80   	  2.62   	-569.68		 47.28   	 -81.38		
-27.47   	-68.97   	  0.35   	-488.30		 46.96   	 -35.61		
-29.30   	-68.36   	 -1.61   	-188.20		 46.82   	  40.69		
-31.43   	-69.89   	 -2.36   	 147.51		 46.98   	  61.04		
-32.96   	-72.94   	 -1.77   	 406.92		 47.22   	  76.30		
-32.35   	-75.99   	 -0.14   	 544.25		 47.53   	 137.33		
-29.91   	-77.51   	  2.03   	 549.34		 48.08   	 116.99		
-26.86   	-77.82   	  4.23   	 401.83		 48.55   	  81.38		
-24.41   	-78.43   	  5.84   	 172.94		 48.87   	  30.52		
-24.11   	-80.26   	  6.53   	 -86.47		 48.99   	 -35.61		
-25.63   	-82.70   	  6.19   	-310.27		 48.85   	 -40.69		
-27.77   	-86.06   	  4.94   	-350.97		 48.69   	 -35.61		
-29.60   	-88.81   	  3.54   	-249.24		 48.55   	 -61.04		
-30.82   	-90.94   	  2.54   	-111.90		 48.30   	 -81.38		
-31.43   	-92.77   	  2.10   	  45.78		 47.98   	 -25.43		
-31.74   	-94.30   	  2.28   	 157.68		 47.87   	 -25.43		
-31.13   	-95.21   	  2.91   	 188.20		 47.77   	 -40.69		
-29.91   	-93.69   	  3.66   	 147.51		 47.61   	 -15.26		
