  I     	  II     	  LV     	  LV'		  FA     	  FA'		
 17.40   	 10.38   	165.25   	 -20.35		176.13   	 -45.78		
 11.60   	 -0.31   	165.17   	 -40.69		175.95   	 -20.35		
  6.10   	-10.68   	165.00   	 -61.04		175.87   	-147.51		
  0.31   	-21.06   	164.76   	 -81.38		175.28   	  -5.09		
 -7.63   	-31.74   	164.43   	-106.82		175.26   	 691.76		
-16.17   	-40.28   	164.01   	-132.25		178.03   	 239.06		
-22.89   	-45.78   	163.48   	-152.59		178.98(S)	-1627.66		
-25.02   	-47.61   	162.87   	-183.11		172.47   	-1820.95		
-22.58   	-48.22   	162.14   	-208.54		165.19   	-167.85		
-20.14   	-49.13   	161.30   	-239.06		164.52   	 742.62		
-20.45   	-51.88   	160.35   	-269.58		167.49   	 320.45		
-23.19   	-56.15   	159.27   	-310.27		168.77   	-330.62		
-25.02   	-59.51   	158.03   	-345.88		167.45   	-783.31		
-23.19   	-61.04   	156.64   	-396.74		164.31   	-793.49		
-19.84   	-60.73   	155.06   	-437.43		161.14   	-493.39		
-18.92   	-58.90   	153.31   	-498.47		159.17   	-315.36		
-22.28   	-57.37   	151.31   	-559.51		157.90   	-310.27		
-28.38   	-56.46   	149.07   	-630.72		156.66   	-406.92		
-32.04   	-55.85   	146.55   	-707.02		155.03   	-579.86		
-29.91   	-55.24   	143.72   	-793.49		152.72   	-691.76		
-23.19   	-53.71   	140.55   	-874.87		149.95   	-656.15		
-17.09   	-52.49   	137.05   	-966.43		147.32   	-681.58		
-15.56   	-52.49   	133.18   	-1057.98		144.60   	-793.49		
-19.53   	-53.71   	128.95   	-1139.36		141.42   	-788.40		
-25.94   	-55.54   	124.39   	-1210.58		138.27   	-635.81		
-30.21   	-55.85   	119.55   	-1271.61		135.73   	-457.78		
-28.08   	-54.02   	114.47   	-1322.48		133.90   	-345.88		
-20.45   	-50.05   	109.18   	-1358.08		132.51   	-356.05		
-11.29   	-45.47   	103.74   	-1378.43		131.09   	-422.18		
 -7.02   	-42.42   	 98.23   	-1383.51		129.40   	-457.78		
-10.68   	-41.50   	 92.70   	-1373.34		127.57   	-427.26		
-21.06   	-42.72   	 87.20   	-1347.91		125.86   	-325.53		
-31.43   	-44.56   	 81.81   	-1322.48		124.56   	-213.63		
-36.32   	-45.47   	 76.52   	-1276.70		123.70   	-167.85		
-34.79   	-44.86   	 71.41   	-1230.92		123.03   	-198.37		
-29.60   	-44.86   	 66.49   	-1180.06		122.24   	-274.67		
-25.33   	-46.39   	 61.77   	-1119.02		121.14   	-345.88		
-24.72   	-49.44   	 57.29   	-1057.98		119.76   	-366.22		
-27.16   	-53.41   	 53.06   	-996.94		118.29   	-274.67		
-30.82   	-57.07   	 49.07   	-935.91		117.19   	-142.42		
-33.87   	-59.20   	 45.33   	-874.87		116.62   	 -76.30		
-35.40   	-59.81   	 41.83   	-813.83		116.32   	 -81.38		
-35.40   	-59.51   	 38.58   	-752.79		115.99   	-137.33		
-33.87   	-59.20   	 35.56   	-701.93		115.44   	-218.72		
-31.74   	-59.81   	 32.76   	-645.98		114.57   	-254.32		
-29.91   	-60.73   	 30.17   	-595.11		113.55   	-208.54		
-27.77   	-61.95   	 27.79   	-549.34		112.72   	-106.82		
-25.33   	-61.34   	 25.60   	-508.65		112.29   	 -35.61		
-23.50   	-59.20   	 23.56   	-467.95		112.15   	 -30.52		
-22.58   	-57.37   	 21.69   	-432.35		112.02   	 -86.47		
-23.50   	-57.68   	 19.96   	-396.74		111.68   	-147.51		
-25.63   	-60.73   	 18.37   	-366.22		111.09   	-178.03		
-28.08   	-64.70   	 16.91   	-335.71		110.38   	-147.51		
-29.30   	-68.05   	 15.56   	-305.19		109.79   	-101.73		
-29.91   	-69.58   	 14.34   	-279.75		109.38   	 -61.04		
-29.30   	-71.11   	 13.22   	-254.32		109.13   	 -40.69		
-28.08   	-72.63   	 12.21   	-228.89		108.97   	 -66.12		
-27.16   	-74.46   	 11.29   	-208.54		108.71   	 -91.56		
-26.55   	-75.07   	 10.46   	-183.11		108.34   	-122.07		
-27.77   	-75.07   	  9.73   	-162.77		107.85   	-132.25		
-30.21   	-75.68   	  9.07   	-142.42		107.32   	-111.90		
-32.35   	-77.82   	  8.50   	-132.25		106.88   	 -71.21		
-33.57   	-79.96   	  7.98   	-111.90		106.59   	 -50.86		
-32.96   	-79.65   	  7.53   	 -96.64		106.39   	 -61.04		
-31.43   	-76.29   	  7.14   	 -86.47		106.14   	-101.73		
-30.52   	-71.72   	  6.80   	 -71.21		105.74   	-111.90		
-30.21   	-69.58   	  6.51   	 -66.12		105.29   	-101.73		
-31.13   	-71.72   	  6.25   	 -50.86		104.88   	 -96.64		
-32.65   	-76.90   	  6.04   	 -45.78		104.50   	 -91.56		
-33.57   	-82.09   	  5.86   	 -40.69		104.13   	 -76.30		
-33.26   	-84.23   	  5.70   	 -30.52		103.82   	 -81.38		
-32.35   	-83.92   	  5.57   	 -30.52		103.50   	 -81.38		
-31.43   	-82.40   	  5.45   	 -20.35		103.17   	 -86.47		
-31.13   	-81.18   	  5.37   	 -15.26		102.83   	 -96.64		
-31.74   	-81.48   	  5.31   	 -10.17		102.44   	 -91.56		
-32.35   	-83.31   	  5.27   	 -10.17		102.07   	 -96.64		
-32.96   	-85.75   	  5.23(D)	   0.00		101.69   	 -86.47		
-32.96   	-87.28   	  5.23   	   0.00		101.34   	 -76.30		
-32.35   	-86.67   	  5.23   	   0.00		101.04   	 -76.30		
-31.74   	-83.31   	  5.23   	   5.09		100.73   	 -76.30		
-30.52   	-79.04   	  5.25   	   5.09		100.43   	 -81.38		
-28.99   	-75.99   	  5.27   	  10.17		100.10   	 -86.47		
-28.69   	-75.68   	  5.31   	  10.17		 99.76   	 -86.47		
-30.21   	-77.21   	  5.35   	  15.26		 99.41   	 -86.47		
-32.96   	-78.43   	  5.41   	  10.17		 99.06   	 -76.30		
-35.71   	-76.60   	  5.45   	  15.26		 98.76   	 -71.21		
-35.40   	-70.19   	  5.51   	  10.17		 98.47   	 -76.30		
-30.52   	-60.73   	  5.55   	  15.26		 98.17   	 -81.38		
-22.58   	-48.52   	  5.62   	  15.26		 97.84   	 -81.38		
-14.65   	-35.40   	  5.68   	  10.17		 97.52   	 -76.30		
 -8.24   	-23.19   	  5.72   	  15.26		 97.21   	 -76.30		
 -3.97   	-12.21   	  5.78   	  10.17		 96.91   	 -76.30		
 -0.92   	 -2.44   	  5.82   	  10.17		 96.60   	 -76.30		
  0.61   	  4.88   	  5.86   	   5.09		 96.30   	 -86.47		
  0.61   	  8.24   	  5.88   	  10.17		 95.95   	 -86.47		
 -0.31   	  6.41   	  5.92   	   5.09		 95.60   	 -81.38		
 -1.22   	  1.22   	  5.94   	   5.09		 95.28   	 -76.30		
  0.31   	 -2.75   	  5.96   	   0.00		 94.97   	 -81.38		
  4.88   	  0.61   	  5.96   	   5.09		 94.65   	 -96.64		
 13.73   	 14.65   	  5.98   	  -5.09		 94.26   	-101.73		
 25.94   	 33.57   	  5.96   	   0.00		 93.86   	 -81.38		
 40.59   	 46.69   	  5.96   	   0.00		 93.53   	 -71.21		
 54.32   	 42.42   	  5.96   	  -5.09		 93.24   	 -81.38		
 63.17   	 17.70   	  5.94   	   0.00		 92.92   	 -86.47		
 63.78   	-19.23   	  5.94   	  -5.09		 92.57   	 -91.56		
 55.85   	-52.49   	  5.92   	  -5.09		 92.21   	 -91.56		
 42.72   	-69.58   	  5.90   	  -5.09		 91.84   	 -81.38		
 28.08   	-68.36   	  5.88   	   0.00		 91.52   	 -81.38		
 15.56   	-56.15   	  5.88   	  -5.09		 91.19   	 -81.38		
  4.27   	-45.17   	  5.86   	  -5.09		 90.86   	 -71.21		
 -7.32   	-44.56   	  5.84   	   0.00		 90.58   	 -81.38		
-19.84   	-55.24   	  5.84   	  -5.09		 90.25   	 -81.38		
-31.43   	-73.24   	  5.82   	   0.00		 89.93   	 -86.47		
-37.84   	-90.94   	  5.82   	   0.00		 89.58   	 -76.30		
-37.54   	-102.54   	  5.82   	   5.09		 89.28   	 -71.21		
-32.65   	-106.20   	  5.84   	   0.00		 88.99   	 -76.30		
-28.08   	-104.68   	  5.84   	   5.09		 88.69   	 -66.12		
-28.69   	-101.93   	  5.86   	   5.09		 88.42   	 -66.12		
-35.10   	-101.32   	  5.88   	   5.09		 88.16   	 -61.04		
-43.64   	-102.84   	  5.90   	  10.17		 87.91   	 -50.86		
-49.74   	-103.76   	  5.94   	  10.17		 87.71   	 -55.95		
-49.74   	-103.15   	  5.98   	  15.26		 87.49   	 -50.86		
-43.64   	-101.01   	  6.04   	  15.26		 87.28   	 -50.86		
-35.71   	-99.49   	  6.10   	  10.17		 87.08   	 -45.78		
-31.13   	-99.49   	  6.14   	  15.26		 86.90   	 -50.86		
-32.35   	-100.40   	  6.21   	  15.26		 86.69   	 -55.95		
-38.76   	-100.71   	  6.27   	  15.26		 86.47   	 -55.95		
-46.08   	-100.10   	  6.33   	  10.17		 86.25   	 -66.12		
-52.19   	-101.32   	  6.37   	  15.26		 85.98   	 -66.12		
-57.68   	-110.17   	  6.43   	  10.17		 85.72   	 -61.04		
-67.14   	-132.45   	  6.47   	  15.26		 85.47   	 -61.04		
-85.14   	-171.51   	  6.53   	  10.17		 85.23   	 -50.86		
-110.78   	-219.73   	  6.57   	  15.26		 85.03   	 -55.95		
-134.28   	-259.70   	  6.63   	  20.35		 84.80   	 -61.04		
-136.41   	-268.25   	  6.71   	  15.26		 84.56   	 -61.04		
-95.83   	-226.44   	  6.78   	  25.43		 84.31   	 -55.95		
  3.36   	-127.56   	  6.88   	  25.43		 84.09   	 -45.78		
161.74   	 25.02   	  6.98   	  30.52		 83.91   	 -50.86		
355.22   	221.56   	  7.10   	  35.61		 83.70   	 -55.95		
538.02   	458.37   	  7.24   	  35.61		 83.48   	 -55.95		
658.26   	725.40   	  7.39   	  40.69		 83.26   	 -50.86		
676.88   	981.45   	  7.55   	  76.30		 83.05   	-101.73		
420.23   	1177.06(R)	  7.85   	  35.61		 82.64   	 -55.95		
231.32   	1026.92   	  8.00   	  30.52		 82.42   	 -45.78		
 70.50   	754.70   	  8.12   	  25.43		 82.24   	 -30.52		
-39.06   	460.51   	  8.22   	  25.43		 82.12   	 -35.61		
-103.15   	231.02   	  8.32   	  25.43		 81.97   	 -50.86		
-143.13   	 94.91   	  8.42   	  25.43		 81.77   	 -45.78		
-174.87   	 32.04   	  8.52   	  35.61		 81.59   	 -45.78		
-198.67   	  9.16   	  8.67   	  55.95		 81.40   	 -50.86		
-204.16   	  3.36   	  8.89   	  81.38		 81.20   	 -55.95		
-186.77   	  3.66   	  9.22   	 122.07		 80.98   	 -61.04		
-152.59   	  1.22   	  9.70   	 178.03		 80.73   	 -71.21		
-115.05   	-12.82   	 10.42   	 239.06		 80.45   	 -66.12		
-85.45   	-41.81   	 11.37   	 325.53		 80.18   	 -40.69		
-68.05   	-77.82   	 12.68   	 422.18		 80.02   	 -45.78		
-60.12   	-106.81   	 14.36   	 523.90		 79.84   	 -50.86		
-56.15   	-122.07   	 16.46   	 645.98		 79.63   	 -55.95		
-53.10   	-127.26   	 19.04   	 768.05		 79.41   	 -61.04		
-50.05   	-128.78   	 22.12   	 885.04		 79.17   	 -66.12		
-46.69   	-130.92   	 25.66   	1012.20		 78.90   	 -61.04		
-43.03   	-133.67   	 29.70   	1124.11		 78.66   	 -40.69		
-39.37   	-135.80   	 34.20   	1225.83		 78.49   	 -15.26		
-36.62   	-136.41   	 39.10   	1322.48		 78.43   	 -35.61		
-35.71   	-135.80   	 44.39   	1393.69		 78.29   	 -55.95		
-36.93   	-135.19   	 49.97   	1459.81		 78.07   	 -50.86		
-39.06   	-134.58   	 55.81   	1500.50		 77.86   	 -30.52		
-39.98   	-134.58   	 61.81   	1531.02		 77.74   	 -15.26		
-38.15   	-134.58   	 67.93   	1541.19		 77.68   	 -10.17		
-33.87   	-133.97   	 74.10   	1536.11		 77.64(D)	   0.00		
-30.21   	-133.36   	 80.24   	1505.59		 77.64   	  10.17		
-29.91   	-133.36   	 86.27   	1454.72		 77.68   	  20.35		
-32.04   	-134.28   	 92.09   	1393.69		 77.76   	  40.69		
-33.57   	-135.80   	 97.66   	1307.22		 77.92   	 101.73		
-32.35   	-137.33   	102.89   	1205.49		 78.33   	 203.46		
-28.08   	-138.55   	107.71   	1103.76		 79.15   	 366.22		
-23.19   	-137.63   	112.13   	 986.77		 80.61   	 630.72		
-20.75   	-134.89   	116.07   	 874.87		 83.13   	 951.17		
-21.06   	-131.53   	119.57   	 768.05		 86.94   	1230.92		
-21.06   	-128.78   	122.64   	 671.41		 91.86   	1332.65		
-19.23   	-127.87   	125.33   	 579.86		 97.19   	1220.75		
-14.65   	-127.87   	127.65   	 513.73		102.07   	 966.43		
 -9.16   	-127.26   	129.70   	 447.61		105.94   	 762.97		
 -6.10   	-125.73   	131.49   	 396.74		108.99   	 691.76		
 -5.19   	-122.99   	133.08   	 366.22		111.76   	 696.84		
 -5.19   	-119.93   	134.55   	 330.62		114.55   	 717.19		
 -3.97   	-117.19   	135.87   	 305.19		117.42   	 717.19		
 -1.22   	-115.36   	137.09   	 279.75		120.28   	 701.93		
  1.22   	-114.44   	138.21   	 259.41		123.09   	 691.76		
  1.22   	-114.14   	139.25   	 233.98		125.86   	 676.50		
 -0.31   	-112.92   	140.18   	 213.63		128.57   	 681.58		
  0.00   	-109.25   	141.04   	 188.20		131.29   	 676.50		
  4.88   	-102.84   	141.79   	 167.85		134.00   	 686.67		
 13.43   	-95.21   	142.46   	 147.51		136.74   	 686.67		
 20.75   	-89.72   	143.05   	 127.16		139.49   	 651.07		
 24.11   	-86.67   	143.56   	 111.90		142.10   	 534.08		
 23.50   	-85.75   	144.01   	 106.82		144.23   	 432.35		
 21.97   	-84.53   	144.43   	  91.56		145.96   	 457.78		
 22.89   	-81.48   	144.80   	  91.56		147.79   	 493.39		
 25.94   	-75.68   	145.17   	  86.47		149.77   	 412.00		
 29.30   	-67.14   	145.51   	  91.56		151.41   	 295.01		
 31.74   	-57.37   	145.88   	  91.56		152.59   	 259.41		
 32.96   	-47.61   	146.25   	  96.64		153.63   	 300.10		
 33.87   	-37.54   	146.63   	 101.73		154.83   	 320.45		
 33.87   	-28.08   	147.04   	  96.64		156.11   	 289.93		
 32.35   	-18.62   	147.43   	  96.64		157.27   	 239.06		
 29.91   	 -8.85   	147.81   	  91.56		158.23   	 208.54		
 28.38   	  0.00   	148.18   	  86.47		159.06   	 203.46		
 29.91   	  7.93   	148.52   	  66.12		159.88   	 157.68		
 35.10   	 14.95   	148.79   	  55.95		160.51   	  86.47		
 42.11   	 22.28   	149.01   	  35.61		160.85   	  71.21		
 48.22   	 28.99   	149.16   	  20.35		161.14   	  86.47		
 50.66   	 32.96   	149.24(S)	   0.00		161.48   	  61.04		
 47.91   	 32.96   	149.24   	 -15.26		161.73   	  35.61		
 40.59   	 28.99   	149.18   	 -35.61		161.87   	  35.61		
 30.82   	 22.89   	149.03   	 -45.78		162.01   	   5.09		
 21.36   	 16.17   	148.85   	 -55.95		162.03(S)	 -35.61		
 14.65   	  8.85   	148.63   	 -71.21		161.89   	 -30.52		
 10.68   	  0.31   	148.34   	 -86.47		161.77   	 -40.69		
  7.32   	 -9.46   	148.00   	 -96.64		161.61   	 -66.12		
  3.66   	-19.84   	147.61   	-111.90		161.34   	-101.73		
 -1.53   	-29.60   	147.16   	-127.16		160.94   	-157.68		
 -8.24   	-38.76   	146.65   	-157.68		160.30   	-188.20		
-15.87   	-46.69   	146.02   	-178.03		159.55   	-203.46		
-23.19   	-53.10   	145.31   	-213.63		158.74   	-233.98		
-28.38   	-57.98   	144.46   	-249.24		157.80   	-254.32		
-29.60   	-59.81   	143.46   	-289.93		156.78   	-274.67		
-25.94   	-58.59   	142.30   	-340.79		155.69   	-310.27		
-20.45   	-55.54   	140.94   	-386.57		154.44   	-356.05		
-17.40   	-52.80   	139.39   	-442.52		153.02   	-412.00		
-18.62   	-51.57   	137.62   	-508.65		151.37   	-457.78		
-23.80   	-51.27   	135.58   	-574.77		149.54   	-503.56		
-29.30   	-51.88   	133.29   	-651.07		147.53   	-539.16		
-31.13   	-52.19   	130.68   	-732.45		145.37   	-564.60		
-28.38   	-52.49   	127.75   	-818.92		143.11   	-590.03		
-24.72   	-53.41   	124.48   	-900.30		140.75   	-635.81		
-23.50   	-54.63   	120.87   	-986.77		138.21   	-676.50		
-26.55   	-54.63   	116.93   	-1057.98		135.50   	-707.02		
-30.52   	-50.96   	112.70   	-1129.19		132.67   	-691.76		
-31.13   	-42.72   	108.18   	-1180.06		129.91   	-625.63		
-24.72   	-31.13   	103.46   	-1230.92		127.41   	-549.34		
-13.43   	-23.80   	 98.53   	-1256.35		125.21   	-473.04		
 -3.36   	-33.57   	 93.51   	-1276.70		123.32   	-406.92		
 -1.53   	-72.33   	 88.40   	-1276.70		121.69   	-350.97		
-12.51   	-145.26   	 83.30   	-1271.61		120.28   	-269.58		
-38.76   	-247.50   	 78.21   	-1251.27		119.21   	-228.89		
-78.43   	-364.99   	 73.20   	-1225.83		118.29   	-249.24		
-122.99   	-483.09   	 68.30   	-1190.23		117.29   	-289.93		
-162.96   	-590.82   	 63.54   	-1149.54		116.13   	-310.27		
-190.43   	-684.51   	 58.94   	-1103.76		114.89   	-284.84		
-202.64   	-765.99   	 54.53   	-1052.90		113.75   	-223.80		
-203.55   	-839.23   	 50.32   	-1002.03		112.86   	-188.20		
-196.53   	-909.42   	 46.31   	-946.08		112.11   	-183.11		
-178.83   	-980.53   	 42.52   	-895.22		111.37   	-188.20		
-145.26   	-1050.11   	 38.94   	-839.26		110.62   	-193.29		
-93.69   	-1105.65   	 35.58   	-783.31		109.85   	-188.20		
-33.87   	-1127.01   	 32.45   	-722.28		109.09   	-167.85		
 14.65   	-1092.53   	 29.56   	-671.41		108.42   	-122.07		
 31.74   	-989.99   	 26.88   	-615.46		107.93   	-101.73		
  8.85   	-829.47   	 24.41   	-564.60		107.53   	-127.16		
-45.17   	-637.21   	 22.16   	-503.56		107.02   	-132.25		
-111.39   	-448.91   	 20.14   	-457.78		106.49   	-106.82		
-172.42   	-296.63   	 18.31   	-406.92		106.06   	-101.73		
-220.64   	-197.14   	 16.68   	-361.14		105.66   	-111.90		
-256.65   	-149.23   	 15.24   	-305.19		105.21   	-111.90		
-283.51   	-138.55   	 14.02   	-259.41		104.76   	-111.90		
-301.51   	-143.43   	 12.98   	-213.63		104.31   	-111.90		
-307.31   	-144.35   	 12.13   	-162.77		103.87   	-106.82		
-299.68   	-133.36   	 11.48   	-122.07		103.44   	 -86.47		
-281.07   	-114.75   	 10.99   	 -76.30		103.09   	 -71.21		
-254.82   	-96.74   	 10.68   	 -35.61		102.81   	 -76.30		
-223.08   	-82.40   	 10.54(D)	  10.17		102.50   	 -76.30		
-187.99   	-66.83   	 10.58   	  40.69		102.20   	 -66.12		
-150.15   	-40.89   	 10.74   	  81.38		101.93   	 -55.95		
-110.47   	  0.61   	 11.07   	 116.99		101.71   	 -45.78		
-69.89   	 52.80   	 11.54   	 152.59		101.53   	 -45.78		
-31.13   	103.45   	 12.15   	 188.20		101.34   	 -55.95		
  2.75   	141.91   	 12.90   	 228.89		101.12   	 -50.86		
 26.25   	164.18   	 13.81   	 269.58		100.92   	 -55.95		
 37.23   	172.42   	 14.89   	 305.19		100.69   	 -66.12		
 38.76   	171.51   	 16.11   	 350.97		100.43   	 -66.12		
 38.45   	166.02   	 17.52   	 391.66		100.16   	 -45.78		
 41.81   	157.47   	 19.08   	 432.35		 99.98   	 -40.69		
 50.05   	147.09   	 20.81   	 478.13		 99.82   	 -40.69		
 59.20   	136.72   	 22.73   	 513.73		 99.65   	 -61.04		
 67.14   	129.70   	 24.78   	 549.34		 99.41   	 -50.86		
 72.94   	128.48   	 26.98   	 584.94		 99.21   	 -35.61		
 78.43   	133.06   	 29.32   	 610.37		 99.06   	 -40.69		
 84.23   	143.13   	 31.76   	 635.81		 98.90   	 -45.78		
 90.33   	160.22   	 34.30   	 656.15		 98.72   	 -35.61		
 96.44   	186.46   	 36.93   	 661.24		 98.58   	 -35.61		
103.45   	223.69   	 39.57   	 676.50		 98.43   	 -45.78		
112.00   	268.25   	 42.28   	 666.32		 98.25   	 -50.86		
120.54   	312.50   	 44.94   	 666.32		 98.05   	 -71.21		
126.04   	350.04   	 47.61   	 651.07		 97.76   	 -81.38		
128.17   	379.03   	 50.21   	 635.81		 97.44   	 -66.12		
129.09   	402.53   	 52.76   	 615.46		 97.17   	 -55.95		
131.84   	426.03   	 55.22   	 595.11		 96.95   	 -45.78		
138.24   	451.66   	 57.60   	 564.60		 96.76   	 -61.04		
148.01   	480.65   	 59.86   	 544.25		 96.52   	 -66.12		
158.39   	513.00   	 62.03   	 513.73		 96.26   	 -76.30		
168.76   	549.93   	 64.09   	 488.30		 95.95   	 -66.12		
179.14   	590.82   	 66.04   	 457.78		 95.69   	 -45.78		
189.82   	634.16   	 67.87   	 432.35		 95.50   	 -45.78		
201.42   	678.10   	 69.60   	 396.74		 95.32   	 -50.86		
213.01   	721.44   	 71.19   	 366.22		 95.12   	 -61.04		
224.91   	764.16   	 72.65   	 330.62		 94.87   	 -61.04		
236.21   	805.97   	 73.98   	 295.01		 94.63   	 -61.04		
246.89   	847.17   	 75.16   	 259.41		 94.38   	 -55.95		
256.65   	886.23   	 76.20   	 218.72		 94.16   	 -61.04		
266.72   	922.24   	 77.07   	 183.11		 93.92   	 -76.30		
277.10   	954.28   	 77.80   	 142.42		 93.61   	 -96.64		
286.25   	981.14   	 78.37   	 106.82		 93.22   	 -91.56		
291.14   	1000.37   	 78.80   	  66.12		 92.86   	 -81.38		
289.61   	1009.83   	 79.06   	  35.61		 92.53   	 -86.47		
282.90   	1008.00   	 79.21   	   0.00		 92.19   	 -81.38		
276.18   	994.87   	 79.21   	 -40.69		 91.86   	 -76.30		
272.52   	970.15   	 79.04   	 -66.12		 91.56   	 -81.38		
271.30   	934.45   	 78.78   	-101.73		 91.23   	 -81.38		
269.17   	887.45   	 78.37   	-127.16		 90.91   	 -66.12		
262.15   	831.30   	 77.86   	-162.77		 90.64   	 -45.78		
250.55   	769.04   	 77.21   	-188.20		 90.46   	 -40.69		
238.04   	704.65   	 76.46   	-218.72		 90.29   	 -40.69		
226.75   	640.56   	 75.58   	-239.06		 90.13   	 -45.78		
216.37   	576.78   	 74.63   	-269.58		 89.95   	 -50.86		
205.08   	512.08   	 73.55   	-289.93		 89.75   	 -61.04		
191.65   	447.39   	 72.39   	-310.27		 89.50   	 -55.95		
176.39   	385.44   	 71.15   	-335.71		 89.28   	 -55.95		
160.52   	329.90   	 69.81   	-345.88		 89.05   	 -61.04		
144.96   	282.29   	 68.42   	-366.22		 88.81   	 -61.04		
128.78   	240.48   	 66.96   	-381.48		 88.57   	 -66.12		
112.30   	201.42   	 65.43   	-396.74		 88.30   	 -61.04		
 95.83   	163.57   	 63.85   	-406.92		 88.06   	 -66.12		
 79.35   	128.48   	 62.22   	-412.00		 87.79   	 -71.21		
 63.17   	 97.35   	 60.57   	-427.26		 87.51   	 -61.04		
 47.61   	 72.33   	 58.86   	-432.35		 87.26   	 -55.95		
 32.96   	 51.88   	 57.13   	-432.35		 87.04   	 -61.04		
 20.45   	 34.18   	 55.40   	-442.52		 86.80   	 -71.21		
 11.29   	 17.70   	 53.63   	-447.61		 86.51   	 -76.30		
  4.88   	  1.83   	 51.84   	-452.69		 86.21   	 -71.21		
 -0.61   	-12.51   	 50.03   	-447.61		 85.92   	 -76.30		
 -6.41   	-24.11   	 48.24   	-457.78		 85.62   	 -81.38		
-13.43   	-32.96   	 46.41   	-452.69		 85.29   	 -76.30		
-20.45   	-39.67   	 44.60   	-457.78		 84.98   	 -71.21		
-25.94   	-45.47   	 42.77   	-457.78		 84.70   	 -81.38		
-28.08   	-50.35   	 40.94   	-452.69		 84.37   	 -81.38		
-26.86   	-54.32   	 39.12   	-447.61		 84.05   	 -61.04		
-23.50   	-56.76   	 37.33   	-447.61		 83.80   	 -55.95		
-20.75   	-58.59   	 35.54   	-437.43		 83.58   	 -50.86		
-20.45   	-61.34   	 33.79   	-432.35		 83.38   	 -50.86		
-23.19   	-65.31   	 32.06   	-417.09		 83.17   	 -50.86		
-28.08   	-69.89   	 30.40   	-401.83		 82.97   	 -55.95		
-32.65   	-73.24   	 28.79   	-386.57		 82.75   	 -61.04		
-35.71   	-74.46   	 27.24   	-376.40		 82.50   	 -71.21		
-36.62   	-74.46   	 25.74   	-350.97		 82.22   	 -71.21		
-36.01   	-74.46   	 24.33   	-330.62		 81.93   	 -55.95		
-33.26   	-75.68   	 23.01   	-310.27		 81.71   	 -45.78		
-29.91   	-78.43   	 21.77   	-295.01		 81.53   	 -50.86		
-27.77   	-81.79   	 20.59   	-264.50		 81.32   	 -40.69		
-28.38   	-85.75   	 19.53   	-249.24		 81.16   	 -25.43		
-32.65   	-90.33   	 18.54   	-228.89		 81.06   	 -30.52		
-38.45   	-94.91   	 17.62   	-203.46		 80.94   	 -55.95		
-42.72   	-99.18   	 16.81   	-188.20		 80.71   	 -50.86		
-43.64   	-101.62   	 16.05   	-167.85		 80.51   	 -10.17		
-41.50   	-102.84   	 15.38   	-152.59		 80.47   	 -15.26		
-38.15   	-103.76   	 14.77   	-137.33		 80.41   	 -45.78		
-35.40   	-104.98   	 14.22   	-122.07		 80.22   	 -66.12		
-34.79   	-107.42   	 13.73   	-106.82		 79.96   	 -40.69		
-36.93   	-111.08   	 13.31   	 -96.64		 79.80   	 -15.26		
-41.20   	-115.66   	 12.92   	 -91.56		 79.74   	   0.00		
-45.47   	-120.24   	 12.55   	 -76.30		 79.74   	 -20.35		
-48.22   	-124.51   	 12.25   	 -76.30		 79.65   	 -40.69		
-49.44   	-127.26   	 11.94   	 -61.04		 79.49   	 -25.43		
-49.74   	-126.95   	 11.70   	 -55.95		 79.39   	  -5.09		
-49.74   	-124.82   	 11.48   	 -50.86		 79.37   	  10.17		
-48.83   	-122.38   	 11.27   	 -40.69		 79.41   	  15.26		
-46.39   	-120.24   	 11.11   	 -35.61		 79.47   	  10.17		
-43.33   	-119.63   	 10.97   	 -20.35		 79.51   	  -5.09		
-40.59   	-120.24   	 10.89   	 -15.26		 79.49   	 -25.43		
-39.06   	-121.46   	 10.82   	 -10.17		 79.39   	 -30.52		
-39.37   	-122.99   	 10.78   	   5.09		 79.27   	 -20.35		
-42.11   	-125.73   	 10.80   	   5.09		 79.19   	 -10.17		
-46.08   	-128.78   	 10.82   	  15.26		 79.15   	 -10.17		
-50.96   	-131.53   	 10.89   	  25.43		 79.10   	 -20.35		
-54.63   	-133.06   	 10.99   	  25.43		 79.02   	 -25.43		
-54.32   	-133.97   	 11.09   	  25.43		 78.92   	 -40.69		
-49.74   	-133.97   	 11.19   	  25.43		 78.76   	 -35.61		
-43.33   	-134.28   	 11.29   	  25.43		 78.62   	 -25.43		
-39.67   	-135.19   	 11.39   	  25.43		 78.51   	 -20.35		
-40.89   	-137.02   	 11.50   	  25.43		 78.43   	 -25.43		
-46.08   	-138.24   	 11.60   	  15.26		 78.33   	 -25.43		
-51.57   	-138.85   	 11.66   	  15.26		 78.23   	 -20.35		
-53.41   	-138.85   	 11.72   	  15.26		 78.15   	 -25.43		
-51.57   	-137.94   	 11.78   	  10.17		 78.05   	 -25.43		
-48.52   	-137.33   	 11.82   	   5.09		 77.94   	 -25.43		
-46.69   	-136.41   	 11.84   	  10.17		 77.84   	 -20.35		
-47.00   	-135.50   	 11.88   	   5.09		 77.76   	 -20.35		
-48.83   	-133.97   	 11.90   	   5.09		 77.68   	 -30.52		
-49.74   	-132.14   	 11.92   	   5.09		 77.56   	 -30.52		
