  I     	  II     	  AO     	  AO'		  AO     	  AO'		
 62.26   	260.31   	120.85   	  20.35		122.79   	 127.16		
 60.73   	258.18   	120.94   	  71.21		123.30   	 127.16		
 57.98   	252.99   	121.22   	  61.04		123.80   	 116.99		
 54.32   	245.06   	121.46   	  61.04		124.27   	  71.21		
 50.05   	233.15   	121.71   	 116.99		124.56   	  40.69		
 44.56   	216.98   	122.18   	 142.42		124.72   	  35.61		
 37.84   	197.14   	122.75   	  91.56		124.86   	  40.69		
 29.91   	174.56   	123.11   	  30.52		125.02   	  20.35		
 21.97   	150.76   	123.23(S)	 -25.43		125.11   	  10.17		
 14.95   	126.65   	123.13   	 -61.04		125.15(S)	  -5.09		
  8.54   	102.54   	122.89   	 -76.30		125.13   	 -30.52		
  2.44   	 79.04   	122.58   	-101.73		125.00   	 -55.95		
 -3.97   	 56.15   	122.18   	-116.99		124.78   	 -76.30		
-10.07   	 35.10   	121.71   	-101.73		124.48   	 -76.30		
-15.56   	 16.78   	121.30   	-106.82		124.17   	 -61.04		
-19.23   	  1.53   	120.87   	-132.25		123.93   	 -71.21		
-21.97   	-10.68   	120.35   	-122.07		123.64   	 -81.38		
-23.80   	-19.84   	119.86   	 -96.64		123.32   	 -91.56		
-26.25   	-27.47   	119.47   	-106.82		122.95   	-106.82		
-28.38   	-33.87   	119.04   	-233.98		122.52   	-122.07		
-29.91   	-39.67   	118.11   	-350.97		122.03   	-122.07		
-31.43   	-44.86   	116.70   	-386.57		121.55   	-122.07		
-32.35   	-49.44   	115.16   	-361.14		121.06   	-122.07		
-33.26   	-53.10   	113.71   	-320.45		120.57   	-137.33		
-34.18   	-55.85   	112.43   	-315.36		120.02   	-152.59		
-34.48   	-57.98   	111.17   	-356.05		119.41   	-183.11		
-33.87   	-58.90   	109.75   	-422.18		118.68   	-213.63		
-32.96   	-59.20   	108.06   	-513.73		117.82   	-239.06		
-31.74   	-59.20   	106.00   	-605.29		116.87   	-274.67		
-31.13   	-59.81   	103.58   	-630.72		115.77   	-305.19		
-30.82   	-60.73   	101.06   	-554.42		114.55   	-315.36		
-30.52   	-61.65   	 98.84   	-325.53		113.29   	-345.88		
-29.91   	-62.56   	 97.54   	  25.43		111.90   	-366.22		
-29.60   	-62.56   	 97.64   	 371.31		110.44   	-371.31		
-29.91   	-62.26   	 99.12   	 488.30		108.95   	-340.79		
-30.82   	-62.26   	101.08   	 396.74		107.59   	-284.84		
-31.43   	-62.56   	102.66   	 264.50		106.45   	-249.24		
-31.43   	-62.26   	103.72   	  96.64		105.45   	-239.06		
-30.21   	-61.65   	104.11   	-183.11		104.50   	-193.29		
-28.08   	-60.42   	103.38   	-462.87		103.72   	-167.85		
-25.63   	-59.20   	101.53   	-600.20		103.05   	-178.03		
-24.11   	-58.59   	 99.12   	-645.98		102.34   	-183.11		
-23.80   	-58.90   	 96.54   	-584.94		101.61   	-178.03		
-25.02   	-59.81   	 94.20   	-386.57		100.89   	-162.77		
-26.86   	-60.12   	 92.65   	-198.37		100.24   	-167.85		
-28.08   	-60.12   	 91.86   	 -71.21		 99.57   	-178.03		
-28.38   	-59.20   	 91.58   	  96.64		 98.86   	-183.11		
-28.08   	-58.59   	 91.96   	 233.98		 98.13   	-137.33		
-27.77   	-57.98   	 92.90   	 249.24		 97.58   	-116.99		
-27.77   	-58.29   	 93.90   	 233.98		 97.11   	-127.16		
-28.08   	-58.59   	 94.83   	 157.68		 96.60   	-111.90		
-27.16   	-58.29   	 95.46   	  10.17		 96.15   	 -96.64		
-25.94   	-57.37   	 95.50   	-116.99		 95.77   	-106.82		
-24.41   	-55.85   	 95.04   	-137.33		 95.34   	-122.07		
-24.11   	-54.63   	 94.49   	-178.03		 94.85   	 -91.56		
-24.41   	-54.02   	 93.77   	-295.01		 94.49   	 -61.04		
-25.02   	-54.02   	 92.59   	-376.40		 94.24   	 -76.30		
-25.02   	-54.02   	 91.09   	-325.53		 93.94   	-132.25		
-23.80   	-53.71   	 89.79   	-198.37		 93.41   	-116.99		
-22.28   	-53.41   	 88.99   	 -66.12		 92.94   	 -55.95		
-21.36   	-52.80   	 88.73   	  15.26		 92.72   	 -61.04		
-20.75   	-52.49   	 88.79   	  96.64		 92.47   	 -91.56		
-20.14   	-51.88   	 89.18   	 111.90		 92.11   	 -86.47		
-19.53   	-51.27   	 89.62   	  25.43		 91.76   	 -66.12		
-18.31   	-50.96   	 89.72   	-106.82		 91.50   	 -71.21		
-17.09   	-51.27   	 89.30   	-198.37		 91.21   	-101.73		
-16.78   	-52.19   	 88.50   	-198.37		 90.80   	-122.07		
-17.40   	-53.41   	 87.71   	-127.16		 90.32   	-111.90		
-18.62   	-54.02   	 87.20   	 -61.04		 89.87   	 -61.04		
-20.14   	-54.02   	 86.96   	 -45.78		 89.62   	 -45.78		
-21.36   	-53.71   	 86.77   	 -35.61		 89.44   	 -71.21		
-21.36   	-53.41   	 86.63   	 -20.35		 89.16   	 -86.47		
-20.75   	-53.10   	 86.55   	 -15.26		 88.81   	 -76.30		
-19.53   	-53.10   	 86.49   	 -66.12		 88.50   	 -61.04		
-18.01   	-53.10   	 86.23   	-111.90		 88.26   	 -66.12		
-16.48   	-53.41   	 85.78   	-116.99		 88.00   	 -86.47		
-15.26   	-53.71   	 85.31   	-101.73		 87.65   	 -86.47		
-14.95   	-52.49   	 84.90   	-132.25		 87.30   	 -55.95		
-15.26   	-47.91   	 84.37   	-178.03		 87.08   	 -66.12		
-15.87   	-36.93   	 83.66   	-172.94		 86.82   	 -91.56		
-16.48   	-17.40   	 82.97   	-132.25		 86.45   	-101.73		
-17.09   	  8.54   	 82.44   	 -86.47		 86.04   	 -86.47		
-17.70   	 35.40   	 82.10   	 -30.52		 85.70   	 -71.21		
-17.70   	 56.15   	 81.97   	   5.09		 85.41   	 -86.47		
-17.09   	 67.75   	 81.99   	   0.00		 85.07   	 -86.47		
-14.65   	 72.63   	 81.99   	 -10.17		 84.72   	 -81.38		
-10.07   	 77.82   	 81.95   	 -20.35		 84.39   	 -86.47		
 -3.97   	 88.20   	 81.87   	 -55.95		 84.05   	 -86.47		
  1.53   	101.93   	 81.65   	 -86.47		 83.70   	 -81.38		
  6.10   	113.53   	 81.30   	-116.99		 83.38   	 -91.56		
  9.16   	116.58   	 80.83   	-157.68		 83.01   	 -86.47		
 12.21   	110.47   	 80.20   	-178.03		 82.66   	 -81.38		
 15.26   	 97.96   	 79.49   	-162.77		 82.34   	 -91.56		
 18.62   	 82.40   	 78.84   	-162.77		 81.97   	 -91.56		
 21.06   	 65.00   	 78.19   	-137.33		 81.61   	 -91.56		
 21.67   	 45.47   	 77.64   	 -96.64		 81.24   	 -91.56		
 20.14   	 24.41   	 77.25   	 -50.86		 80.87   	 -86.47		
 17.09   	  4.27   	 77.05   	 -20.35		 80.53   	 -86.47		
 12.82   	-11.29   	 76.97   	  15.26		 80.18   	 -81.38		
  7.93   	-22.28   	 77.03   	  55.95		 79.86   	 -81.38		
  2.75   	-31.13   	 77.25   	  86.47		 79.53   	 -71.21		
 -1.83   	-41.50   	 77.60   	  61.04		 79.25   	 -55.95		
 -5.49   	-54.32   	 77.84   	   5.09		 79.02   	 -50.86		
 -7.93   	-68.66   	 77.86   	 -55.95		 78.82   	 -55.95		
 -9.77   	-81.18   	 77.64   	 -81.38		 78.60   	 -55.95		
-10.68   	-91.25   	 77.31   	 -91.56		 78.37   	 -55.95		
-10.99   	-99.18   	 76.95   	 -91.56		 78.15   	 -35.61		
-10.68   	-105.90   	 76.58   	 -81.38		 78.01   	 -30.52		
-10.68   	-112.00   	 76.26   	 -66.12		 77.88   	 -35.61		
-11.90   	-117.19   	 75.99   	 -61.04		 77.74   	 -45.78		
-14.34   	-122.68   	 75.75   	 -66.12		 77.56   	 -40.69		
-17.09   	-128.17   	 75.48   	 -61.04		 77.40   	 -45.78		
-19.84   	-133.67   	 75.24   	 -55.95		 77.21   	 -50.86		
-21.36   	-138.24   	 75.01   	 -50.86		 77.01   	 -50.86		
-21.97   	-140.69   	 74.81   	 -50.86		 76.81   	 -55.95		
-22.28   	-141.30   	 74.61   	 -66.12		 76.58   	 -55.95		
-22.89   	-139.47   	 74.34   	 -76.30		 76.36   	 -61.04		
-25.02   	-133.36   	 74.04   	 -96.64		 76.11   	 -66.12		
-30.52   	-121.15   	 73.65   	-132.25		 75.85   	 -71.21		
-39.67   	-102.84   	 73.12   	-157.68		 75.56   	 -76.30		
-51.57   	-81.48   	 72.49   	-137.33		 75.26   	 -81.38		
-61.65   	-62.87   	 71.94   	 -86.47		 74.93   	 -76.30		
-61.95   	-48.52   	 71.60   	 -45.78		 74.63   	 -71.21		
-44.86   	-28.69   	 71.41   	   0.00		 74.34   	 -61.04		
 -2.75   	 15.56   	 71.41   	   5.09		 74.10   	 -71.21		
 66.53   	102.84   	 71.43   	 -20.35		 73.81   	 -76.30		
160.52   	225.83   	 71.35   	 -61.04		 73.51   	 -66.12		
272.83   	336.91   	 71.11   	-111.90		 73.24   	 -76.30		
386.66   	370.18   	 70.66   	-142.42		 72.94   	 -91.56		
476.07   	279.24   	 70.09   	-147.51		 72.57   	 -91.56		
509.03   	 77.82   	 69.50   	-132.25		 72.21   	 -76.30		
462.95   	-160.52   	 68.97   	 -96.64		 71.90   	 -71.21		
342.10   	-346.98   	 68.59   	 -45.78		 71.62   	 -71.21		
184.02   	-431.52(R)	 68.40   	   5.09		 71.33   	 -71.21		
 44.25   	-429.69   	 68.42   	  35.61		 71.05   	 -61.04		
-35.71   	-386.96   	 68.57   	  40.69		 70.80   	 -55.95		
-47.91   	-339.66   	 68.73   	  15.26		 70.58   	 -61.04		
-19.53   	-295.10   	 68.79   	 -66.12		 70.34   	 -55.95		
 10.68   	-243.23   	 68.52   	-167.85		 70.11   	 -61.04		
 18.62   	-180.05   	 67.85   	-188.20		 69.87   	 -71.21		
  4.88   	-119.63   	 67.10   	 -91.56		 69.58   	 -86.47		
-14.95   	-80.87   	 66.73(D)	  20.35		 69.24   	 -76.30		
-27.47   	-69.89   	 66.82   	 111.90		 68.93   	 -61.04		
-29.91   	-76.29   	 67.26   	 198.37		 68.69   	 -55.95		
-27.16   	-85.45   	 68.06   	 295.01		 68.46   	 -40.69		
-25.02   	-88.20   	 69.24   	 381.48		 68.30   	 -35.61		
-25.63   	-83.31   	 70.76   	 432.35		 68.16   	 -35.61		
-27.16   	-75.38   	 72.49   	 452.69		 68.02   	  -5.09		
-27.77   	-67.75   	 74.30   	 554.42		 68.00(D)	  25.43		
-26.86   	-61.65   	 76.52   	 717.19		 68.10   	 101.73		
-25.63   	-56.76   	 79.39   	 778.23		 68.50   	 193.29		
-24.41   	-52.49   	 82.50   	 788.40		 69.28   	 254.32		
-24.41   	-49.74   	 85.66   	 778.23		 70.29   	 289.93		
-26.25   	-50.05   	 88.77   	 661.24		 71.45   	 412.00		
-28.69   	-54.02   	 91.41   	 412.00		 73.10   	 513.73		
-30.82   	-59.51   	 93.06   	 111.90		 75.16   	 503.56		
-31.43   	-63.48   	 93.51   	-142.42		 77.17   	 462.87		
-30.21   	-63.78   	 92.94   	-279.75		 79.02   	 462.87		
-27.47   	-58.90   	 91.82   	-249.24		 80.87   	 462.87		
-24.41   	-51.27   	 90.82   	 -15.26		 82.73   	 452.69		
-21.67   	-43.03   	 90.76   	 345.88		 84.54   	 442.52		
-19.84   	-36.62   	 92.15   	 691.76		 86.31   	 462.87		
-18.92   	-32.65   	 94.91   	 885.04		 88.16   	 473.04		
-18.62   	-31.13   	 98.45   	 834.18		 90.05   	 452.69		
-18.31   	-30.21   	101.79   	 559.51		 91.86   	 401.83		
-17.40   	-28.08   	104.03   	 305.19		 93.47   	 361.14		
-16.17   	-23.50   	105.25   	 203.46		 94.91   	 366.22		
-14.65   	-16.48   	106.06   	 203.46		 96.38   	 406.92		
-13.12   	 -8.24   	106.88   	 208.54		 98.01   	 422.18		
-10.99   	  0.92   	107.71   	 172.94		 99.69   	 381.48		
 -8.24   	 10.07   	108.40   	 167.85		101.22   	 356.05		
 -4.88   	 20.14   	109.07   	 228.89		102.64   	 345.88		
 -1.83   	 31.43   	109.99   	 335.71		104.03   	 356.05		
  0.31   	 43.64   	111.33   	 335.71		105.45   	 391.66		
  2.44   	 56.76   	112.68   	 147.51		107.02   	 396.74		
  4.88   	 69.58   	113.27   	 -55.95		108.61   	 289.93		
  7.63   	 80.87   	113.04   	-132.25		109.77   	 142.42		
 11.29   	 90.33   	112.51   	-162.77		110.34   	 122.07		
 16.17   	 99.79   	111.86   	-203.46		110.82   	 208.54		
 21.67   	110.47   	111.05   	-142.42		111.66   	 218.72		
 27.47   	123.60   	110.48   	 111.90		112.53   	 116.99		
 32.96   	138.24   	110.93   	 396.74		113.00   	 106.82		
 37.23   	151.06   	112.51   	 518.82		113.43   	 208.54		
 40.59   	160.22   	114.59   	 473.04		114.26   	 218.72		
 43.64   	166.02   	116.48   	 345.88		115.14   	 147.51		
 47.91   	171.20   	117.86   	 198.37		115.73   	 127.16		
 52.80   	177.92   	118.66   	  76.30		116.24   	 152.59		
 57.68   	185.85   	118.96   	  15.26		116.85   	 162.77		
 61.65   	192.26   	119.02(S)	 -30.52		117.50   	 137.33		
 63.78   	195.62   	118.90   	 -35.61		118.05   	 106.82		
 64.09   	195.31   	118.76   	 -15.26		118.47   	 116.99		
 64.09   	193.18   	118.70   	  15.26		118.94   	 116.99		
 64.39   	190.73   	118.76   	  10.17		119.41   	  91.56		
 64.70   	187.38   	118.80   	   5.09		119.78   	  61.04		
 64.39   	180.05   	118.82   	  -5.09		120.02   	  61.04		
 61.95   	166.02   	118.80   	 -20.35		120.26   	  55.95		
 57.07   	144.35   	118.72   	 -45.78		120.49   	  40.69		
 49.44   	118.41   	118.53   	 -61.04		120.65   	  30.52		
 40.89   	 92.16   	118.29   	 -86.47		120.77   	  15.26		
 32.35   	 69.27   	117.94   	-116.99		120.83   	   5.09		
 25.02   	 49.74   	117.48   	 -91.56		120.85(S)	 -10.17		
 18.62   	 32.65   	117.11   	 -50.86		120.81   	 -15.26		
 13.12   	 16.17   	116.91   	  -5.09		120.75   	 -25.43		
  8.54   	 -1.53   	116.89   	  35.61		120.65   	 -45.78		
  4.88   	-21.06   	117.03   	  10.17		120.47   	 -45.78		
  0.92   	-43.33   	117.07   	 -50.86		120.28   	 -61.04		
 -3.36   	-66.22   	116.87   	-106.82		120.04   	 -66.12		
 -7.93   	-86.36   	116.44   	-132.25		119.78   	 -61.04		
-11.90   	-99.49   	115.91   	-147.51		119.53   	 -66.12		
-14.34   	-104.68   	115.32   	-198.37		119.27   	 -81.38		
-14.34   	-102.84   	114.53   	-279.75		118.94   	 -96.64		
-13.43   	-98.27   	113.41   	-366.22		118.55   	-122.07		
-12.21   	-95.21   	111.94   	-406.92		118.07   	-137.33		
-11.60   	-95.52   	110.31   	-432.35		117.52   	-152.59		
-11.90   	-99.18   	108.59   	-467.95		116.91   	-172.94		
-13.73   	-104.68   	106.71   	-488.30		116.22   	-208.54		
-16.17   	-110.17   	104.76   	-488.30		115.38   	-249.24		
-18.31   	-114.14   	102.81   	-432.35		114.38   	-289.93		
-19.23   	-116.58   	101.08   	-320.45		113.22   	-335.71		
-18.92   	-117.49   	 99.80   	-233.98		111.88   	-345.88		
-17.09   	-118.10   	 98.86   	-244.15		110.50   	-295.01		
-14.95   	-118.71   	 97.88   	-223.80		109.32   	-310.27		
-13.43   	-119.93   	 96.99   	 -71.21		108.08   	-432.35		
-14.04   	-122.68   	 96.70   	  66.12		106.35   	-442.52		
-15.87   	-126.04   	 96.97   	  10.17		104.58   	-310.27		
-18.62   	-129.09   	 97.01   	 -86.47		103.34   	-274.67		
-20.45   	-131.53   	 96.66   	 -61.04		102.24   	-335.71		
-20.75   	-131.84   	 96.42   	-147.51		100.89   	-325.53		
-19.84   	-129.70   	 95.83   	-386.57		 99.59   	-228.89		
-18.62   	-126.04   	 94.28   	-483.21		 98.68   	-218.72		
-18.31   	-121.46   	 92.35   	-356.05		 97.80   	-269.58		
-18.31   	-117.49   	 90.93   	-233.98		 96.72   	-218.72		
-18.92   	-114.14   	 89.99   	-137.33		 95.85   	-147.51		
-19.84   	-112.00   	 89.44   	  -5.09		 95.26   	-162.77		
-20.45   	-110.78   	 89.42   	 122.07		 94.61   	-178.03		
-21.36   	-110.17   	 89.91   	 198.37		 93.90   	-132.25		
-21.97   	-108.95   	 90.70   	 223.80		 93.37   	 -96.64		
-21.36   	-106.51   	 91.60   	 147.51		 92.98   	 -91.56		
-20.14   	-102.84   	 92.19   	   0.00		 92.61   	 -91.56		
-18.62   	-99.79   	 92.19   	-137.33		 92.25   	 -96.64		
-18.01   	-99.79   	 91.64   	-218.72		 91.86   	 -91.56		
-18.92   	-103.76   	 90.76   	-259.41		 91.50   	 -76.30		
-21.06   	-110.47   	 89.72   	-254.32		 91.19   	 -76.30		
-22.28   	-115.66   	 88.71   	-208.54		 90.88   	 -71.21		
-21.67   	-116.58   	 87.87   	-137.33		 90.60   	 -71.21		
-19.23   	-112.61   	 87.32   	 -76.30		 90.32   	 -66.12		
-15.87   	-105.59   	 87.02   	 -45.78		 90.05   	 -71.21		
-12.51   	-97.96   	 86.84   	 -15.26		 89.77   	 -76.30		
-10.38   	-91.25   	 86.77   	   5.09		 89.46   	 -86.47		
 -9.46   	-86.67   	 86.80   	  -5.09		 89.11   	 -86.47		
-10.07   	-85.14   	 86.77   	 -61.04		 88.77   	 -76.30		
-11.60   	-87.28   	 86.53   	-116.99		 88.46   	 -81.38		
-12.51   	-91.55   	 86.06   	-152.59		 88.14   	 -96.64		
-12.51   	-95.52   	 85.45   	-147.51		 87.75   	 -96.64		
-10.99   	-96.74   	 84.86   	-132.25		 87.36   	 -91.56		
 -8.85   	-93.69   	 84.33   	-116.99		 87.00   	 -81.38		
 -7.02   	-87.89   	 83.87   	-101.73		 86.67   	 -76.30		
 -6.10   	-82.40   	 83.46   	 -81.38		 86.37   	 -86.47		
 -6.10   	-81.18   	 83.13   	 -40.69		 86.02   	 -81.38		
 -7.02   	-86.06   	 82.97   	   5.09		 85.70   	 -76.30		
 -8.54   	-97.66   	 82.99   	  20.35		 85.39   	 -66.12		
-10.68   	-112.61   	 83.07   	  10.17		 85.13   	 -71.21		
-13.43   	-125.73   	 83.11   	 -30.52		 84.84   	 -71.21		
-15.87   	-132.45   	 82.99   	 -91.56		 84.56   	 -76.30		
-16.78   	-129.70   	 82.62   	-162.77		 84.25   	 -81.38		
-16.17   	-118.71   	 81.97   	-193.29		 83.93   	 -86.47		
-14.34   	-102.23   	 81.20   	-193.29		 83.58   	 -91.56		
-12.51   	-83.31   	 80.43   	-193.29		 83.21   	 -96.64		
-10.99   	-62.87   	 79.65   	-167.85		 82.83   	 -86.47		
 -9.77   	-41.81   	 78.98   	-116.99		 82.48   	-101.73		
 -9.16   	-21.67   	 78.51   	 -55.95		 82.07   	 -96.64		
 -8.24   	 -2.75   	 78.29   	  -5.09		 81.69   	 -91.56		
 -6.10   	 12.51   	 78.27   	  15.26		 81.32   	 -86.47		
 -2.44   	 22.89   	 78.33   	 -10.17		 80.98   	 -86.47		
  2.75   	 29.60   	 78.29   	 -45.78		 80.63   	 -96.64		
  8.54   	 33.26   	 78.11   	 -81.38		 80.24   	 -91.56		
 13.43   	 36.62   	 77.78   	-127.16		 79.88   	 -96.64		
 16.48   	 39.98   	 77.27   	-178.03		 79.49   	 -91.56		
 17.70   	 43.64   	 76.56   	-183.11		 79.12   	 -96.64		
 17.70   	 46.39   	 75.83   	-147.51		 78.74   	 -96.64		
 17.70   	 47.30   	 75.24   	-111.90		 78.35   	 -86.47		
 18.92   	 44.25   	 74.79   	 -66.12		 78.01   	 -81.38		
 21.67   	 35.40   	 74.53   	 -30.52		 77.68   	 -81.38		
 25.33   	 17.40   	 74.40   	  -5.09		 77.35   	 -81.38		
 27.77   	-10.68   	 74.38   	  10.17		 77.03   	 -76.30		
 26.55   	-43.33   	 74.42   	  15.26		 76.72   	 -71.21		
 20.75   	-71.72   	 74.49   	  25.43		 76.44   	 -66.12		
 11.90   	-88.81   	 74.59   	  25.43		 76.17   	 -66.12		
  2.14   	-93.38   	 74.69   	  20.35		 75.91   	 -55.95		
 -5.49   	-90.33   	 74.77   	  20.35		 75.69   	 -50.86		
-10.07   	-88.81   	 74.85   	 -15.26		 75.48   	 -45.78		
-11.29   	-95.21   	 74.79   	 -81.38		 75.30   	 -45.78		
-11.29   	-109.86   	 74.47   	-167.85		 75.12   	 -50.86		
-10.99   	-127.56   	 73.79   	-223.80		 74.91   	 -55.95		
-11.60   	-141.91   	 72.90   	-233.98		 74.69   	 -50.86		
-12.51   	-149.54   	 71.96   	-178.03		 74.49   	 -50.86		
-14.04   	-150.45   	 71.25   	 -91.56		 74.28   	 -61.04		
-15.87   	-150.15   	 70.88   	 -10.17		 74.04   	 -50.86		
-18.01   	-153.81   	 70.84   	  45.78		 73.83   	 -40.69		
-20.45   	-162.96   	 71.03   	  91.56		 73.67   	 -35.61		
-22.58   	-173.95   	 71.39   	  91.56		 73.53   	 -50.86		
-23.80   	-182.19   	 71.76   	  30.52		 73.33   	 -45.78		
-24.72   	-184.94   	 71.88   	 -61.04		 73.14   	 -50.86		
-24.72   	-183.41   	 71.64   	-147.51		 72.94   	 -61.04		
-25.33   	-179.14   	 71.05   	-188.20		 72.70   	 -66.12		
-26.55   	-172.12   	 70.29   	-167.85		 72.43   	 -71.21		
-29.91   	-159.91   	 69.62   	-127.16		 72.15   	 -66.12		
-35.40   	-142.21   	 69.11   	 -96.64		 71.88   	 -50.86		
-43.64   	-122.38   	 68.73   	 -76.30		 71.68   	 -55.95		
-50.96   	-105.59   	 68.42   	 -71.21		 71.45   	 -71.21		
-49.44   	-91.55   	 68.14   	 -86.47		 71.17   	 -81.38		
-30.52   	-70.50   	 67.79   	 -96.64		 70.84   	 -76.30		
 13.73   	-25.02   	 67.41   	 -96.64		 70.54   	 -81.38		
 84.23   	 59.20   	 67.02   	 -76.30		 70.21   	 -86.47		
177.31   	166.93   	 66.71   	 -45.78		 69.87   	 -91.56		
283.51   	249.33   	 66.53   	 -40.69		 69.50   	 -81.38		
385.74   	250.24   	 66.37   	 -45.78		 69.18   	 -76.30		
459.29   	141.30   	 66.18   	 -30.52		 68.87   	 -76.30		
476.38   	-44.86   	 66.06   	 -66.12		 68.57   	 -76.30		
419.01   	-227.97   	 65.80   	-162.77		 68.26   	 -71.21		
294.80   	-334.47   	 65.15   	-183.11		 67.98   	 -81.38		
142.21   	-348.51   	 64.41   	 -91.56		 67.65   	 -91.56		
 11.90   	-317.38   	 64.05   	  15.26		 67.28   	 -66.12		
-60.42   	-302.43   	 64.11   	  96.64		 67.02   	 -35.61		
-71.11   	-323.79   	 64.50   	  81.38		 66.88   	 -30.52		
-45.17   	-350.65(R)	 64.82   	 -55.95		 66.75   	 -45.78		
-16.17   	-336.91   	 64.60   	-218.72		 66.57   	 -71.21		
 -3.05   	-267.94   	 63.72   	-213.63		 66.29   	 -96.64		
 -6.41   	-176.09   	 62.87(D)	   5.09		 65.90   	-111.90		
-15.26   	-108.64   	 62.89   	 274.67		 65.45   	 -71.21		
-21.97   	-88.20   	 63.99   	 427.26		 65.17   	 -15.26		
-24.11   	-103.45   	 65.70   	 467.95		 65.11(D)	  30.52		
-24.72   	-125.43   	 67.57   	 442.52		 65.23   	  25.43		
-25.94   	-134.28   	 69.34   	 361.14		 65.33   	  15.26		
-28.08   	-127.26   	 70.78   	 335.71		 65.39   	  20.35		
-29.60   	-112.92   	 72.13   	 452.69		 65.47   	  61.04		
-29.30   	-100.10   	 73.94   	 579.86		 65.72   	 127.16		
-28.38   	-91.55   	 76.26   	 600.20		 66.23   	 188.20		
-28.08   	-87.59   	 78.66   	 406.92		 66.98   	 218.72		
-28.99   	-87.89   	 80.28   	 167.85		 67.85   	 188.20		
-30.21   	-92.16   	 80.96   	 137.33		 68.61   	 188.20		
-30.52   	-97.66   	 81.51   	 279.75		 69.36   	 279.75		
-29.60   	-100.40   	 82.62   	 473.04		 70.48   	 401.83		
-27.77   	-97.96   	 84.52   	 539.16		 72.09   	 432.35		
-26.86   	-90.94   	 86.67   	 467.95		 73.81   	 422.18		
-27.16   	-82.70   	 88.54   	 320.45		 75.50   	 442.52		
-28.38   	-76.90   	 89.83   	 193.29		 77.27   	 452.69		
-29.91   	-75.99   	 90.60   	 162.77		 79.08   	 462.87		
-30.52   	-78.43   	 91.25   	 147.51		 80.94   	 457.78		
-28.99   	-79.96   	 91.84   	  96.64		 82.77   	 447.61		
-25.02   	-77.21   	 92.23   	 147.51		 84.56   	 391.66		
-18.62   	-68.05   	 92.82   	 244.15		 86.12   	 366.22		
-11.60   	-55.54   	 93.79   	 345.88		 87.59   	 396.74		
 -7.02   	-45.17   	 95.18   	 488.30		 89.18   	 381.48		
 -7.32   	-40.89   	 97.13   	 645.98		 90.70   	 366.22		
-11.29   	-42.11   	 99.71   	 717.19		 92.17   	 401.83		
-15.87   	-43.95   	102.58   	 676.50		 93.77   	 417.09		
-17.70   	-39.98   	105.29   	 528.99		 95.44   	 417.09		
-15.56   	-28.08   	107.41   	 381.48		 97.11   	 422.18		
-10.38   	-11.29   	108.93   	 223.80		 98.80   	 406.92		
 -5.19   	  5.49   	109.83   	  10.17		100.43   	 391.66		
 -0.92   	 17.70   	109.87   	-157.68		101.99   	 371.31		
  1.83   	 24.72   	109.24   	-152.59		103.48   	 305.19		
  4.27   	 28.99   	108.63   	 -40.69		104.70   	 244.15		
  6.71   	 32.96   	108.46   	  40.69		105.68   	 259.41		
  9.46   	 39.06   	108.63   	  25.43		106.71   	 300.10		
 13.43   	 48.52   	108.73   	  10.17		107.91   	 259.41		
 18.92   	 61.95   	108.77   	 101.73		108.95   	 152.59		
 25.63   	 77.51   	109.18   	 198.37		109.56   	 132.25		
 32.35   	 92.77   	109.97   	 167.85		110.09   	 178.03		
 37.23   	105.59   	110.64   	 106.82		110.80   	 172.94		
 39.67   	115.97   	111.07   	 147.51		111.49   	  96.64		
 40.28   	124.82   	111.66   	 249.24		111.88   	  81.38		
 41.81   	131.84   	112.65   	 203.46		112.21   	 142.42		
 45.17   	137.33   	113.47   	  35.61		112.78   	 157.68		
 50.05   	141.30   	113.61   	 -35.61		113.41   	  76.30		
 54.93   	144.65   	113.47   	  71.21		113.71   	  50.86		
 57.68   	149.84   	113.75   	 116.99		113.92   	 106.82		
 58.90   	156.56   	114.22   	  50.86		114.34   	 147.51		
 58.29   	162.05   	114.42   	  20.35		114.93   	  86.47		
 56.46   	163.57   	114.51   	  15.26		115.28   	  30.52		
 53.10   	158.08   	114.57(S)	 -40.69		115.40   	  55.95		
 48.22   	145.87   	114.40   	 -55.95		115.63   	  71.21		
 42.72   	130.00   	114.18   	 -10.17		115.91   	  40.69		
 37.23   	112.61   	114.14   	   5.09		116.07   	  25.43		
 31.43   	 93.38   	114.16   	 -15.26		116.17   	  35.61		
 24.72   	 73.55   	114.10   	 -45.78		116.32   	  20.35		
 17.40   	 53.10   	113.92   	 -55.95		116.40(S)	   0.00		
  9.46   	 32.04   	113.69   	 -40.69		116.40   	 -15.26		
  3.05   	 11.29   	113.53   	 -40.69		116.34   	  -5.09		
 -0.92   	 -8.24   	113.37   	 -10.17		116.32   	 -10.17		
 -3.36   	-25.33   	113.33   	 -10.17		116.28   	 -15.26		
 -6.10   	-39.67   	113.29   	 -45.78		116.22   	 -20.35		
-10.07   	-50.96   	113.10   	 -35.61		116.13   	 -35.61		
-16.17   	-61.95   	112.96   	 -40.69		115.99   	 -40.69		
-23.19   	-75.07   	112.80   	-142.42		115.83   	 -35.61		
-28.69   	-89.42   	112.23   	-239.06		115.69   	 -55.95		
-31.43   	-102.84   	111.27   	-244.15		115.46   	 -86.47		
