  I     	  II     	  LV     	  LV'		  AO     	  AO'		
-36.93   	-85.75   	 16.13   	 544.25		 69.18   	 -45.78		
-61.95   	-104.68   	 18.31   	 762.97		 68.99   	  15.26		
-104.06   	-127.87   	 21.36   	 869.78		 69.05   	   0.00		
-123.60   	-141.30   	 24.84   	1154.62		 69.05   	-106.82		
-114.44   	-142.52   	 29.46   	1561.54		 68.63   	 -96.64		
-94.60   	-139.16   	 35.71   	1851.47		 68.24   	  45.78		
-81.79   	-138.85   	 43.11   	2146.48		 68.42   	  50.86		
-80.26   	-142.21   	 51.70   	2548.31		 68.63   	-106.82		
-83.62   	-145.26   	 61.89   	2848.41		 68.20(D)	  20.35		
-85.14   	-145.87   	 73.29   	3107.82		 68.28   	 269.58		
-83.01   	-143.43   	 85.72   	3158.69		 69.36   	 208.54		
-77.51   	-138.24   	 98.35   	2868.76		 70.19   	 295.01		
-72.02   	-132.14   	109.83   	2329.59		 71.37   	 569.68		
-68.36   	-126.95   	119.15   	1632.75		 73.65   	 620.55		
-68.05   	-124.82   	125.68   	 925.73		 76.13   	 625.63		
-69.27   	-126.34   	129.38   	 228.89		 78.64   	 773.14		
-70.50   	-129.39   	130.29   	-376.40		 81.73   	 712.10		
-69.89   	-131.53   	128.79   	-681.58		 84.58   	 518.82		
-66.83   	-130.00   	126.06   	-615.46		 86.65   	 381.48		
-62.26   	-123.60   	123.60   	-284.84		 88.18   	 371.31		
-57.07   	-114.14   	122.46   	 167.85		 89.66   	 386.57		
-52.80   	-104.37   	123.13   	 564.60		 91.21   	 315.36		
-50.66   	-98.27   	125.39   	 890.13		 92.47   	 391.66		
-49.74   	-97.66   	128.95   	1271.61		 94.04   	 447.61		
-49.74   	-101.01   	134.04   	1515.76		 95.83   	 371.31		
-48.22   	-104.06   	140.10   	1281.79		 97.31   	 371.31		
-45.47   	-103.45   	145.23   	 874.87		 98.80   	 478.13		
-42.11   	-97.66   	148.73   	 717.19		100.71   	 300.10		
-39.37   	-89.72   	151.60   	 300.10		101.91   	 -81.38		
-37.54   	-82.09   	152.80   	-569.68		101.59   	 -45.78		
-35.71   	-75.99   	150.52   	-1037.64		101.40   	  45.78		
-32.65   	-70.50   	146.37   	-1017.29		101.59   	-539.16		
-28.69   	-64.39   	142.30   	-590.03		 99.43   	-671.41		
-24.11   	-57.98   	139.94   	 137.33		 96.74   	 198.37		
-19.23   	-51.57   	140.49   	 727.36		 97.54   	1078.33		
-14.65   	-46.39   	143.40   	1353.00		101.85   	 854.52		
 -9.77   	-42.11   	148.81   	1236.01		105.27   	 -50.86		
 -4.58   	-37.54   	153.75   	 635.81		105.07   	 284.84		
  0.31   	-31.13   	156.30   	 208.54		106.21   	 427.26		
  5.49   	-22.89   	157.13(S)	-549.34		107.91   	-686.67		
 10.99   	-14.04   	154.93   	-890.13		105.17   	-798.57		
 17.40   	 -4.58   	151.37   	-493.39		101.97   	 432.35		
 24.72   	  4.27   	149.40   	-254.32		103.70   	 859.61		
 32.65   	 13.12   	148.38   	-223.80		107.14   	 406.92		
 40.89   	 23.19   	147.49   	-218.72		108.77   	 284.84		
 49.74   	 35.71   	146.61   	-330.62		109.91   	 127.16		
 58.29   	 51.27   	145.29   	-284.84		110.42   	 -15.26		
 66.83   	 68.97   	144.15   	  35.61		110.36   	 269.58		
 74.77   	 85.75   	144.29   	 269.58		111.43   	 320.45		
 81.48   	 99.79   	145.37   	 203.46		112.72   	-101.73		
 87.28   	110.47   	146.18   	  20.35		112.31   	  55.95		
 92.77   	119.02   	146.27   	-172.94		112.53   	 289.93		
 97.66   	127.87   	145.57   	-437.43		113.69   	 -91.56		
101.62   	137.63   	143.82   	-696.84		113.33   	 -20.35		
103.45   	146.79   	141.04   	-554.42		113.24   	 249.24		
102.84   	153.81   	138.82   	 -40.69		114.24   	 239.06		
 99.79   	156.86   	138.66   	  45.78		115.20   	  81.38		
 95.21   	156.25   	138.84   	-325.53		115.52   	  20.35		
 89.11   	153.50   	137.54   	-371.31		115.60   	  86.47		
 82.09   	150.15   	136.05   	 132.25		115.95   	 249.24		
 74.77   	145.87   	136.58   	 635.81		116.95   	 579.86		
 67.44   	138.85   	139.12   	 503.56		119.27   	 676.50		
 59.81   	126.34   	141.14   	  61.04		121.97   	 345.88		
 51.57   	108.03   	141.38   	  25.43		123.36   	-116.99		
 41.20   	 85.45   	141.48   	 -81.38		122.89   	  35.61		
 28.69   	 61.65   	141.16   	-508.65		123.03   	 198.37		
 15.26   	 39.67   	139.12   	-788.40		123.82(S)	-228.89		
  2.44   	 20.45   	135.97   	-890.13		122.91   	-356.05		
 -8.54   	  3.05   	132.41   	-859.61		121.48   	-127.16		
-18.31   	-13.73   	128.97   	-707.02		120.98   	 -91.56		
-26.25   	-30.21   	126.14   	-610.37		120.61   	-269.58		
-33.26   	-45.17   	123.70   	-386.57		119.53   	-142.42		
-38.76   	-57.68   	122.16   	 -15.26		118.96   	 -86.47		
-43.03   	-67.75   	122.10   	 193.29		118.62   	 -86.47		
-47.00   	-74.77   	122.87   	 178.03		118.27   	  25.43		
-50.96   	-79.35   	123.58   	  15.26		118.37   	  15.26		
-54.63   	-82.09   	123.64   	-254.32		118.43   	-101.73		
-57.37   	-83.62   	122.62   	-584.94		118.03   	-101.73		
-58.90   	-85.14   	120.28   	-915.56		117.62   	-111.90		
-59.20   	-86.36   	116.62   	-1236.01		117.17   	-264.50		
-59.20   	-86.36   	111.68   	-1561.54		116.11   	-381.48		
-59.81   	-85.14   	105.43   	-1754.83		114.59   	-427.26		
-61.04   	-83.01   	 98.41   	-1785.34		112.88   	-544.25		
-62.56   	-81.48   	 91.27   	-1648.01		110.70   	-691.76		
-64.70   	-82.40   	 84.68   	-1536.11		107.93   	-666.32		
-67.44   	-85.14   	 78.53   	-1485.24		105.27   	-610.37		
-69.58   	-88.20   	 72.59   	-1108.85		102.83   	-747.71		
-71.11   	-89.72   	 68.16   	-773.14		 99.84   	-462.87		
-71.11   	-88.81   	 65.07   	-1358.08		 97.99   	 691.76		
-70.50   	-86.36   	 59.63   	-1998.97		100.75   	 630.72		
-68.97   	-84.53   	 51.64   	-1927.76		103.28   	-691.76		
-67.44   	-83.31   	 43.93   	-2085.44		100.51   	 127.16		
-66.22   	-81.79   	 35.58   	-2243.12		101.02   	 666.32		
-64.70   	-78.74   	 26.61   	-1917.59		103.68   	-569.68		
-63.17   	-74.77   	 18.94   	-1510.68		101.40   	-244.15		
-61.34   	-71.72   	 12.90   	-1129.19		100.43   	 350.97		
-59.81   	-72.02   	  8.38   	-737.54		101.83   	  91.56		
-58.90   	-74.77   	  5.43   	-361.14		102.20   	 -86.47		
-57.98   	-78.74   	  3.99   	 -66.12		101.85   	 -40.69		
-57.37   	-80.87   	  3.72   	 152.59		101.69   	  30.52		
-56.46   	-81.48   	  4.33   	 289.93		101.81   	 -61.04		
-55.24   	-81.48   	  5.49   	 300.10		101.57   	 -81.38		
-54.02   	-82.40   	  6.69   	 249.24		101.24   	 -40.69		
-52.80   	-83.92   	  7.69   	 147.51		101.08   	-101.73		
-51.88   	-84.53   	  8.28   	 -35.61		100.67   	-127.16		
-50.96   	-82.70   	  8.14   	-254.32		100.16   	-137.33		
-49.74   	-79.35   	  7.12   	-457.78		 99.61   	-167.85		
-48.52   	-76.29   	  5.29   	-564.60		 98.94   	-254.32		
-47.00   	-75.38   	  3.03   	-544.25		 97.92   	-233.98		
-46.08   	-77.51   	  0.85   	-467.95		 96.99   	 -61.04		
-45.78   	-80.57   	 -1.02   	-401.83		 96.74   	 -15.26		
-45.47   	-83.31   	 -2.62   	-330.62		 96.68   	 -61.04		
-44.56   	-84.53   	 -3.95   	-254.32		 96.44   	 -15.26		
-43.64   	-84.84   	 -4.96   	-193.29		 96.38   	 -61.04		
-43.33   	-85.14   	 -5.74   	-147.51		 96.13   	-147.51		
-43.33   	-85.45   	 -6.33   	-116.99		 95.54   	-167.85		
-43.33   	-84.84   	 -6.80(D)	  35.61		 94.87   	-106.82		
-42.72   	-82.40   	 -6.65   	 264.50		 94.45   	 -25.43		
-41.50   	-78.74   	 -5.60   	 401.83		 94.34   	 -10.17		
-39.67   	-76.29   	 -3.99   	 437.43		 94.30   	   0.00		
-38.76   	-76.90   	 -2.24   	 396.74		 94.30   	  -5.09		
-38.45   	-80.87   	 -0.65   	 330.62		 94.28   	 -66.12		
-39.37   	-86.36   	  0.67   	 259.41		 94.02   	-111.90		
-40.28   	-89.72   	  1.71   	 193.29		 93.57   	-116.99		
-40.89   	-89.11   	  2.48   	 116.99		 93.10   	 -96.64		
-41.50   	-85.45   	  2.95   	  40.69		 92.72   	 -66.12		
-42.11   	-81.48   	  3.11   	 -45.78		 92.45   	 -76.30		
-43.03   	-79.35   	  2.93   	-122.07		 92.15   	 -86.47		
-43.33   	-79.65   	  2.44   	-188.20		 91.80   	 -81.38		
-43.03   	-80.87   	  1.69   	-213.63		 91.47   	 -96.64		
-42.11   	-82.40   	  0.83   	-208.54		 91.09   	-111.90		
-41.20   	-83.31   	  0.00   	-172.94		 90.64   	-132.25		
-39.98   	-82.70   	 -0.69   	-132.25		 90.11   	-116.99		
-38.76   	-80.87   	 -1.22   	 -81.38		 89.64   	-111.90		
-37.84   	-78.74   	 -1.55   	 -20.35		 89.20   	-116.99		
-37.23   	-77.51   	 -1.63   	  45.78		 88.73   	-106.82		
-37.23   	-77.82   	 -1.44   	  96.64		 88.30   	 -91.56		
-37.54   	-78.74   	 -1.06   	 137.33		 87.93   	 -91.56		
-37.54   	-79.04   	 -0.51   	 157.68		 87.57   	 -86.47		
-36.93   	-77.21   	  0.12   	 147.51		 87.22   	 -91.56		
-35.71   	-73.24   	  0.71   	 127.16		 86.86   	 -76.30		
-33.26   	-65.31   	  1.22   	 122.07		 86.55   	 -66.12		
-28.69   	-51.27   	  1.71   	  91.56		 86.29   	 -55.95		
-21.67   	-30.21   	  2.08   	  15.26		 86.06   	 -45.78		
-13.43   	 -6.71   	  2.14   	 -66.12		 85.88   	-101.73		
 -6.41   	 12.21   	  1.87   	 -40.69		 85.47   	-147.51		
 -1.53   	 21.06   	  1.71   	 -96.64		 84.88   	 -55.95		
  1.83   	 20.14   	  1.32   	-147.51		 84.66   	 -10.17		
  6.71   	 17.70   	  0.73   	 -30.52		 84.62   	-218.72		
 14.34   	 22.28   	  0.61   	 -71.21		 83.74   	 -35.61		
 24.41   	 38.45   	  0.33   	 -35.61		 83.60   	  40.69		
 34.79   	 61.34   	  0.18   	  61.04		 83.76   	-218.72		
 42.42   	 82.40   	  0.43   	   5.09		 82.89   	  30.52		
 47.00   	 93.69   	  0.45   	  91.56		 83.01   	 -50.86		
 48.22   	 93.38   	  0.81   	  81.38		 82.81   	-137.33		
 46.69   	 84.84   	  1.14   	  61.04		 82.26   	  71.21		
 44.56   	 75.07   	  1.38   	  55.95		 82.54   	-142.42		
 42.72   	 67.75   	  1.61   	  40.69		 81.97   	 -61.04		
 39.98   	 61.95   	  1.77   	  20.35		 81.73   	 -35.61		
 35.10   	 53.10   	  1.85   	 -30.52		 81.59   	 -45.78		
 25.33   	 35.71   	  1.73   	 -86.47		 81.40   	 -81.38		
  8.54   	  8.54   	  1.38   	-127.16		 81.08   	-127.16		
-12.51   	-25.63   	  0.87   	-116.99		 80.57   	 -76.30		
-32.35   	-59.51   	  0.41   	-111.90		 80.26   	 -66.12		
-45.17   	-85.75   	 -0.04   	 -45.78		 80.00   	 -50.86		
-48.52   	-101.01   	 -0.22   	 -35.61		 79.80   	 -66.12		
-44.86   	-106.20   	 -0.37   	  61.04		 79.53   	 -55.95		
-40.28   	-108.03   	 -0.12   	  81.38		 79.31   	 -40.69		
-39.06   	-111.69   	  0.20   	 122.07		 79.15   	 -10.17		
-42.42   	-119.63   	  0.69   	 279.75		 79.10   	-172.94		
-47.30   	-129.09   	  1.81   	 198.37		 78.41   	  25.43		
-51.57   	-135.80   	  2.60   	 208.54		 78.51   	 -20.35		
-53.71   	-137.63   	  3.44   	 203.46		 78.43   	-269.58		
-54.63   	-136.11   	  4.25   	 101.73		 77.35   	  45.78		
-55.54   	-135.19   	  4.66   	  55.95		 77.54   	-127.16		
-57.37   	-136.72   	  4.88   	 -45.78		 77.03   	-142.42		
-58.59   	-138.85   	  4.70   	 -45.78		 76.46   	-111.90		
-57.98   	-138.55   	  4.52   	-127.16		 76.01   	-116.99		
-55.54   	-135.19   	  4.01   	-167.85		 75.54   	  61.04		
-52.19   	-135.50   	  3.34   	 -96.64		 75.79   	-178.03		
-49.44   	-149.54   	  2.95   	-106.82		 75.08   	 -35.61		
-46.08   	-179.75   	  2.52   	-157.68		 74.93   	  20.35		
-32.35   	-210.88   	  1.89   	-157.68		 75.01   	-178.03		
  9.77   	-208.44   	  1.26   	 -30.52		 74.30   	-142.42		
 98.27   	-137.02   	  1.14   	 -10.17		 73.73   	  50.86		
244.14   	 22.58   	  1.10   	 -81.38		 73.94   	 127.16		
444.03   	257.57   	  0.77   	  -5.09		 74.45   	-218.72		
675.05   	529.79   	  0.75(E)	 106.82		 73.57   	-122.07		
895.08   	793.46   	  1.18   	 193.29		 73.08   	 142.42		
1074.83   	1163.64   	  1.95   	 223.80		 73.65   	-213.63		
928.65   	1210.63(R)	  2.85   	 172.94		 72.80   	 162.77		
618.90   	1128.23   	  3.54   	 254.32		 73.45   	 -25.43		
224.30   	914.00   	  4.56   	 289.93		 73.35   	-162.77		
-132.45   	609.74   	  5.72   	 300.10		 72.70   	  91.56		
-341.80   	298.77   	  6.92   	 330.62		 73.06   	 -61.04		
-366.52   	 65.31   	  8.24   	 310.27		 72.82   	 -81.38		
-262.45   	-54.32   	  9.48   	 340.79		 72.49   	 -50.86		
-133.06   	-85.14   	 10.84   	 406.92		 72.29   	 -50.86		
-57.68   	-81.18   	 12.47   	 483.21		 72.09   	   0.00		
-53.10   	-83.01   	 14.40   	 707.02		 72.09   	 -25.43		
-85.14   	-100.10   	 17.23   	 940.99		 71.98   	   0.00		
-109.86   	-119.32   	 21.00   	 996.94		 71.98   	 -30.52		
-107.73   	-128.17   	 24.98   	1149.54		 71.86   	-157.68		
-89.11   	-126.95   	 29.58   	1403.86		 71.23   	-259.41		
-72.63   	-123.29   	 35.20   	1632.75		 70.19   	-218.72		
-67.44   	-122.07   	 41.73   	2085.44		 69.32   	 -25.43		
-70.80   	-123.29   	 50.07   	2477.10		 69.22(D)	 162.77		
-74.77   	-124.82   	 59.98   	2665.30		 69.87   	 203.46		
-75.38   	-125.73   	 70.64   	2853.50		 70.68   	  -5.09		
-71.72   	-126.04   	 82.05   	3163.77		 70.66   	  10.17		
-67.14   	-125.12   	 94.71   	3077.30		 70.70   	 233.98		
-63.48   	-122.99   	107.02   	2456.76		 71.64   	 595.11		
-62.87   	-119.93   	116.85   	1897.25		 74.02   	 717.19		
-63.78   	-117.49   	124.43   	1291.96		 76.89   	 513.73		
-64.70   	-116.27   	129.60   	 518.82		 78.94   	 752.79		
-64.09   	-115.97   	131.68   	 -76.30		 81.95   	 829.09		
-60.73   	-113.83   	131.37   	-447.61		 85.27   	 595.11		
-55.54   	-108.95   	129.58   	-595.11		 87.65   	 473.04		
-49.74   	-101.01   	127.20   	-391.66		 89.54   	 381.48		
-44.86   	-93.69   	125.64   	 -25.43		 91.07   	 406.92		
-41.81   	-89.42   	125.53   	 279.75		 92.70   	 356.05		
-39.98   	-89.11   	126.65   	 574.77		 94.12   	 325.53		
-38.76   	-89.42   	128.95   	 905.39		 95.42   	 417.09		
-38.45   	-87.28   	132.57   	1098.67		 97.09   	 381.48		
-38.15   	-80.87   	136.97   	1108.85		 98.62   	 391.66		
-37.54   	-72.33   	141.40   	1042.72		100.18   	 417.09		
-36.01   	-64.70   	145.57   	 676.50		101.85   	 264.50		
-32.65   	-60.42   	148.28   	 590.03		102.91   	 147.51		
-28.38   	-60.12   	150.64   	 503.56		103.50   	  45.78		
-24.11   	-61.95   	152.65   	-305.19		103.68   	 127.16		
-21.67   	-63.78   	151.43   	-951.17		104.19   	  20.35		
-19.53   	-62.26   	147.63   	-930.82		104.27   	-452.69		
-16.78   	-56.46   	143.91   	-620.55		102.46   	-198.37		
-11.90   	-46.69   	141.42   	 -96.64		101.67   	 162.77		
 -5.80   	-35.71   	141.04   	 376.40		102.32   	 350.97		
  0.61   	-25.63   	142.54   	 686.67		103.72   	  86.47		
  5.49   	-17.40   	145.29   	 905.39		104.07   	 -81.38		
  9.46   	-10.68   	148.91   	 920.65		103.74   	 518.82		
 13.73   	 -4.27   	152.59   	 676.50		105.82   	 325.53		
 19.53   	  1.83   	155.30   	 249.24		107.12   	 -76.30		
 27.47   	  7.93   	156.30(S)	-239.06		106.82   	  86.47		
 37.23   	 15.56   	155.34   	-768.05		107.16   	 147.51		
 47.30   	 26.25   	152.27   	-956.25		107.75   	  71.21		
 57.07   	 39.98   	148.44   	-778.23		108.04   	  30.52		
 65.61   	 55.85   	145.33   	-569.68		108.16   	  61.04		
 72.94   	 70.80   	143.05   	-350.97		108.40   	 218.72		
 79.65   	 83.01   	141.65   	 -86.47		109.28   	 528.99		
 87.59   	 92.16   	141.30   	 284.84		111.39   	 264.50		
 96.44   	101.01   	142.44   	 432.35		112.45   	 218.72		
104.68   	110.78   	144.17   	  91.56		113.33   	 620.55		
110.47   	121.77   	144.54   	 264.50		115.81   	 305.19		
112.61   	132.14   	145.59   	 544.25		117.03   	-198.37		
112.00   	140.38   	147.77   	 -55.95		116.24   	 -25.43		
111.08   	146.79   	147.55   	-737.54		116.13   	 -20.35		
110.47   	151.98   	144.60   	-1027.46		116.05   	-198.37		
109.25   	156.86   	140.49   	-925.73		115.26   	 -20.35		
105.59   	159.91   	136.78   	-493.39		115.18   	 381.48		
 98.88   	159.30   	134.81   	-142.42		116.70   	 361.14		
 90.03   	154.11   	134.24   	  40.69		118.15   	 -10.17		
 80.26   	145.87   	134.40   	 391.66		118.11   	 244.15		
 72.02   	135.50   	135.97   	 447.61		119.08   	 605.29		
 65.00   	123.90   	137.76   	 142.42		121.51   	 523.90		
 57.37   	109.25   	138.33   	 203.46		123.60(S)	 -96.64		
 47.91   	 90.33   	139.14   	 167.85		123.21   	-188.20		
 36.01   	 68.05   	139.82   	-315.36		122.46   	 178.03		
 21.67   	 44.25   	138.55   	-747.71		123.17   	-162.77		
  7.63   	 21.06   	135.56   	-996.94		122.52   	-427.26		
 -4.27   	  0.92   	131.58   	-1012.20		120.81   	-223.80		
-14.04   	-15.56   	127.53   	-854.52		119.92   	-218.72		
-21.67   	-28.38   	124.11   	-635.81		119.04   	-178.03		
-28.99   	-38.76   	121.57   	-366.22		118.33   	 -76.30		
-35.71   	-47.61   	120.10   	-172.94		118.03   	-106.82		
-42.42   	-54.93   	119.41   	-101.73		117.60   	 -50.86		
-48.22   	-61.65   	119.00   	-127.16		117.40   	  -5.09		
-52.49   	-66.83   	118.49   	-183.11		117.37   	 -96.64		
-55.24   	-70.50   	117.76   	-340.79		116.99   	-244.15		
-57.07   	-73.24   	116.40   	-691.76		116.01   	-289.93		
-58.29   	-75.68   	113.63   	-1113.93		114.85   	-315.36		
-59.20   	-77.21   	109.18   	-1490.33		113.59   	-356.05		
-59.20   	-76.90   	103.21   	-1790.43		112.17   	-427.26		
-58.90   	-74.77   	 96.05   	-1881.99		110.46   	-635.81		
-58.59   	-71.11   	 88.52   	-1856.55		107.91   	-793.49		
-58.90   	-68.05   	 81.10   	-1851.47		104.74   	-681.58		
-60.42   	-67.14   	 73.69   	-1571.71		102.01   	-645.98		
-61.65   	-68.05   	 67.41   	-1312.30		 99.43   	-457.78		
-62.26   	-68.97   	 62.16   	-1653.10		 97.60   	 600.20		
-61.34   	-68.66   	 55.54   	-2171.91		100.00   	 762.97		
-60.42   	-67.14   	 46.86   	-2075.27		103.05   	-503.56		
-59.51   	-65.92   	 38.56   	-2029.49		101.04   	 -15.26		
-59.51   	-66.22   	 30.44   	-2060.01		100.98   	 701.93		
-59.51   	-67.14   	 22.20   	-1693.79		103.78   	-356.05		
-59.20   	-68.36   	 15.42   	-1246.18		102.36   	-198.37		
-58.90   	-68.66   	 10.44   	-910.47		101.57   	 356.05		
-57.98   	-67.75   	  6.80   	-600.20		102.99   	  71.21		
-56.46   	-65.92   	  4.39   	-310.27		103.28   	-178.03		
-53.71   	-64.09   	  3.15   	-106.82		102.56   	 -81.38		
-50.96   	-62.56   	  2.73   	   0.00		102.24   	  71.21		
-49.13   	-62.56   	  2.73   	  81.38		102.52   	 -71.21		
-48.83   	-64.39   	  3.05   	  81.38		102.24   	-167.85		
-49.13   	-67.14   	  3.38   	 -10.17		101.57   	-111.90		
-48.83   	-69.27   	  3.34   	 -45.78		101.12   	-116.99		
-47.30   	-69.27   	  3.15   	 -50.86		100.65   	-101.73		
-44.25   	-67.44   	  2.95   	 -91.56		100.24   	 -10.17		
-40.89   	-64.39   	  2.58   	-147.51		100.20   	  20.35		
-37.84   	-61.65   	  1.99   	-178.03		100.28   	 -30.52		
-36.62   	-60.73   	  1.28   	-193.29		100.16   	 -20.35		
-36.93   	-61.04   	  0.51   	-167.85		100.08   	   5.09		
-37.23   	-62.56   	 -0.16   	-157.68		100.10   	 -55.95		
-37.23   	-63.48   	 -0.79   	-198.37		 99.88   	-106.82		
-36.62   	-63.48   	 -1.59   	-264.50		 99.45   	-167.85		
-35.40   	-62.26   	 -2.64   	-361.14		 98.78   	-213.63		
-35.10   	-60.42   	 -4.09   	-391.66		 97.92   	-193.29		
-36.01   	-59.20   	 -5.66   	-269.58		 97.15   	-183.11		
-37.23   	-59.51   	 -6.73   	 -66.12		 96.42   	-137.33		
-38.15   	-61.34   	 -7.00(D)	 101.73		 95.87   	 -40.69		
-37.84   	-63.48   	 -6.59   	 223.80		 95.71   	  15.26		
-36.62   	-64.39   	 -5.70   	 325.53		 95.77   	 -30.52		
-35.40   	-63.78   	 -4.39   	 401.83		 95.65   	 -66.12		
-34.79   	-62.26   	 -2.79   	 462.87		 95.38   	 -76.30		
-35.10   	-61.34   	 -0.94   	 452.69		 95.08   	 -45.78		
-36.32   	-61.95   	  0.87   	 376.40		 94.89   	 -25.43		
-37.54   	-63.48   	  2.38   	 279.75		 94.79   	 -50.86		
-38.76   	-65.31   	  3.50   	 152.59		 94.59   	 -66.12		
-39.06   	-65.92   	  4.11   	   5.09		 94.32   	 -66.12		
-38.45   	-64.70   	  4.13   	-147.51		 94.06   	 -86.47		
-37.23   	-62.56   	  3.54   	-239.06		 93.71   	-116.99		
-36.93   	-60.42   	  2.58   	-254.32		 93.24   	-111.90		
-37.84   	-59.81   	  1.57   	-213.63		 92.80   	 -81.38		
-39.98   	-60.73   	  0.71   	-203.46		 92.47   	 -76.30		
-42.11   	-62.87   	 -0.10   	-132.25		 92.17   	-116.99		
-42.72   	-65.00   	 -0.63   	 -30.52		 91.70   	-137.33		
-42.11   	-66.53   	 -0.75   	  50.86		 91.15   	 -66.12		
-40.59   	-66.53   	 -0.55   	 116.99		 90.88   	 -71.21		
-39.37   	-65.61   	 -0.08   	 167.85		 90.60   	 -91.56		
-38.76   	-64.70   	  0.59   	 178.03		 90.23   	 -55.95		
-38.15   	-64.09   	  1.30   	 188.20		 90.01   	 -55.95		
-37.54   	-64.09   	  2.05   	 162.77		 89.79   	-101.73		
-36.62   	-64.09   	  2.71   	 116.99		 89.38   	-111.90		
-35.71   	-62.56   	  3.17   	  71.21		 88.93   	-101.73		
-34.48   	-57.98   	  3.46   	  20.35		 88.52   	-101.73		
-32.96   	-48.52   	  3.54   	 -55.95		 88.12   	-106.82		
-29.91   	-33.87   	  3.32   	-106.82		 87.69   	-106.82		
-25.63   	-15.26   	  2.89   	 -96.64		 87.26   	-116.99		
-20.45   	  4.58   	  2.50   	 -81.38		 86.80   	 -81.38		
-15.87   	 21.06   	  2.18   	 -61.04		 86.47   	 -55.95		
-12.51   	 30.82   	  1.93   	 -30.52		 86.25   	 -71.21		
 -9.16   	 34.18   	  1.81   	  15.26		 85.96   	 -71.21		
 -5.19   	 34.48   	  1.87   	  66.12		 85.68   	 -55.95		
  1.22   	 37.23   	  2.14   	 111.90		 85.45   	 -55.95		
 10.07   	 48.52   	  2.58   	 132.25		 85.23   	 -45.78		
 20.14   	 68.05   	  3.11   	 142.42		 85.05   	 -55.95		
 29.60   	 89.72   	  3.68   	 116.99		 84.82   	 -66.12		
 36.62   	105.90   	  4.15   	  76.30		 84.56   	 -71.21		
 41.20   	110.47   	  4.46   	  35.61		 84.27   	 -71.21		
 43.03   	104.06   	  4.60   	  20.35		 83.99   	 -66.12		
 42.72   	 93.08   	  4.68   	 -20.35		 83.72   	 -45.78		
 40.89   	 85.14   	  4.60   	 -50.86		 83.54   	 -66.12		
 37.84   	 81.48   	  4.39   	 -55.95		 83.28   	 -96.64		
 32.35   	 79.04   	  4.17   	 -50.86		 82.89   	 -40.69		
 23.80   	 70.50   	  3.97   	 -55.95		 82.73   	 -35.61		
 10.68   	 51.57   	  3.74   	 -71.21		 82.58   	 -81.38		
 -6.71   	 21.36   	  3.46   	 -61.04		 82.26   	 -91.56		
-25.63   	-14.34   	  3.21   	 -55.95		 81.89   	 -61.04		
-41.50   	-48.52   	  2.99   	 -25.43		 81.65   	 -45.78		
-50.96   	-74.77   	  2.89   	  25.43		 81.46   	 -50.86		
-52.80   	-90.03   	  2.99   	 106.82		 81.26   	 -45.78		
-49.44   	-95.83   	  3.42   	 152.59		 81.08   	 -20.35		
-44.86   	-96.44   	  4.03   	 233.98		 81.00   	 -25.43		
-43.33   	-97.05   	  4.96   	 233.98		 80.89   	 -25.43		
-44.86   	-100.10   	  5.90   	 264.50		 80.79   	  -5.09		
-48.83   	-104.98   	  6.96   	 208.54		 80.77   	 -61.04		
-53.10   	-110.17   	  7.79   	 188.20		 80.53   	  15.26		
-56.46   	-114.14   	  8.55   	 178.03		 80.59   	 -86.47		
-58.59   	-116.58   	  9.26   	 142.42		 80.24   	 -45.78		
-60.12   	-117.80   	  9.83   	  81.38		 80.06   	 -61.04		
-60.73   	-117.80   	 10.15   	  35.61		 79.82   	 -66.12		
-59.81   	-115.97   	 10.29   	   0.00		 79.55   	 -35.61		
-57.68   	-113.53   	 10.29   	 -50.86		 79.41   	 -45.78		
-55.24   	-115.66   	 10.09   	-101.73		 79.23   	 -71.21		
-54.02   	-130.31   	  9.68   	-152.59		 78.94   	-122.07		
-51.57   	-160.22   	  9.07   	-254.32		 78.45   	-101.73		
-39.06   	-192.87   	  8.06   	-366.22		 78.05   	-152.59		
  0.31   	-196.53   	  6.59   	-315.36		 77.44   	-223.80		
 83.31   	-133.67   	  5.33   	-178.03		 76.54   	-127.16		
220.34   	 18.62   	  4.62   	 -15.26		 76.03   	  55.95		
408.02   	252.08   	  4.56(E)	 116.99		 76.26   	  91.56		
624.69   	527.65   	  5.03   	 208.54		 76.62   	  45.78		
831.30   	794.68   	  5.86   	 483.21		 76.81   	 -50.86		
1007.08   	1156.31   	  7.79   	 315.36		 76.60   	 -50.86		
877.08   	1195.37(R)	  9.05   	 391.66		 76.40   	 -81.38		
591.74   	1109.62   	 10.62   	 356.05		 76.07   	  71.21		
220.95   	903.02   	 12.04   	 356.05		 76.36   	 -25.43		
-120.85   	617.37   	 13.47   	 386.57		 76.26   	-147.51		
-326.54   	328.67   	 15.02   	 386.57		 75.67   	   5.09		
-354.61   	112.61   	 16.56   	 300.10		 75.69   	   5.09		
-254.21   	 -0.92   	 17.76   	 254.32		 75.71   	-137.33		
-124.82   	-36.32   	 18.78   	 371.31		 75.16   	-122.07		
-47.30   	-42.11   	 20.26   	 528.99		 74.67   	 101.73		
-42.72   	-53.41   	 22.38   	 701.93		 75.08   	 106.82		
-79.35   	-75.99   	 25.19   	 798.57		 75.50   	-101.73		
