  I     	  II     	  LV     	  LV'		
-33.57   	 33.87   	 25.47   	  55.95		
-48.83   	 13.73   	 25.70   	  55.95		
-54.32   	 -5.80   	 25.92   	  55.95		
-56.76   	-20.75   	 26.14   	  61.04		
-61.04   	-29.30   	 26.39   	  55.95		
-66.22   	-30.21   	 26.61   	  61.04		
-68.66   	-25.94   	 26.86   	  66.12		
-66.83   	-20.75   	 27.12   	  61.04		
-62.56   	-18.01   	 27.37   	  61.04		
-58.59   	-19.23   	 27.61   	  61.04		
-56.46   	-22.58   	 27.85   	  66.12		
-54.93   	-25.94   	 28.12   	  61.04		
-52.80   	-28.99   	 28.36   	  71.21		
-50.35   	-32.04   	 28.65   	  66.12		
-49.74   	-34.79   	 28.91   	  76.30		
-51.57   	-36.01   	 29.22   	  71.21		
-54.63   	-34.79   	 29.50   	  71.21		
-54.63   	-30.21   	 29.79   	  71.21		
-48.83   	-21.97   	 30.07   	  66.12		
-36.32   	-10.68   	 30.34   	  71.21		
-19.23   	  3.66   	 30.62   	  66.12		
  0.61   	 22.58   	 30.88   	  66.12		
 22.28   	 47.00   	 31.15   	  66.12		
 46.69   	 79.65   	 31.41   	  66.12		
 71.72   	119.63   	 31.68   	  61.04		
 90.33   	159.91   	 31.92   	  61.04		
 93.69   	189.51   	 32.17   	  61.04		
 79.96   	200.50   	 32.41   	  55.95		
 63.17   	194.40   	 32.63   	  45.78		
 71.11   	185.24   	 32.82   	  45.78		
126.34   	190.43   	 33.00   	  35.61		
227.66   	221.86   	 33.14   	  25.43		
344.85   	278.93   	 33.25   	  20.35		
437.32   	349.12   	 33.33   	  10.17		
480.04   	413.51   	 33.37   	   0.00		
478.21   	456.85   	 33.37   	 -10.17		
456.54   	472.11(R)	 33.33   	 -15.26		
439.45   	463.87   	 33.27   	 -15.26		
433.96   	444.95   	 33.20   	 -20.35		
431.21   	425.11   	 33.12   	 -15.26		
418.70   	404.66   	 33.06   	 -10.17		
391.54   	376.89   	 33.02(E)	   0.00		
355.83   	336.00   	 33.02   	   5.09		
323.79   	284.73   	 33.04   	  10.17		
304.57   	232.54   	 33.08   	  20.35		
298.77   	188.29   	 33.16   	  30.52		
298.77   	152.59   	 33.29   	  45.78		
295.72   	119.02   	 33.47   	  71.21		
283.81   	 80.87   	 33.75   	 111.90		
263.67   	 37.54   	 34.20   	 142.42		
237.43   	 -5.19   	 34.77   	 188.20		
208.13   	-38.76   	 35.52   	 213.63		
178.22   	-59.81   	 36.38   	 233.98		
151.67   	-71.41   	 37.31   	 264.50		
131.23   	-83.92   	 38.37   	 279.75		
115.36   	-107.12   	 39.49   	 305.19		
 97.66   	-143.74   	 40.71   	 325.53		
 71.72   	-183.11   	 42.01   	 345.88		
 37.54   	-205.69   	 43.40   	 371.31		
  1.22   	-196.53   	 44.88   	 381.48		
-28.69   	-156.86   	 46.41   	 391.66		
-49.13   	-105.90   	 47.98   	 401.83		
-62.87   	-66.53   	 49.58   	 396.74		
-72.94   	-51.88   	 51.17   	 401.83		
-79.35   	-57.37   	 52.78   	 401.83		
-81.48   	-67.75   	 54.38   	 412.00		
-79.96   	-71.41   	 56.03   	 417.09		
-77.21   	-66.53   	 57.70   	 422.18		
-76.29   	-59.20   	 59.39   	 437.43		
-77.51   	-54.63   	 61.14   	 442.52		
-79.35   	-54.02   	 62.91   	 452.69		
-80.26   	-54.93   	 64.72   	 457.78		
-79.96   	-55.24   	 66.55   	 467.95		
-79.04   	-53.71   	 68.42   	 473.04		
-76.90   	-50.66   	 70.32   	 478.13		
-73.24   	-46.69   	 72.23   	 488.30		
-69.27   	-42.11   	 74.18   	 493.39		
-66.53   	-36.01   	 76.15   	 513.73		
-66.53   	-28.08   	 78.21   	 523.90		
-69.27   	-17.40   	 80.30   	 544.25		
-72.33   	 -4.88   	 82.48   	 559.51		
-73.85   	  7.93   	 84.72   	 564.60		
-73.24   	 18.92   	 86.98   	 579.86		
-71.11   	 24.72   	 89.30   	 605.29		
-68.97   	 22.28   	 91.72   	 645.98		
-66.53   	  9.46   	 94.30   	 696.84		
-63.48   	-12.21   	 97.09   	 737.54		
-60.42   	-37.23   	100.04   	 762.97		
-57.68   	-58.29   	103.09   	 752.79		
-56.15   	-69.58   	106.10   	 722.28		
-55.54   	-70.80   	108.99   	 666.32		
-56.46   	-65.00   	111.66   	 615.46		
-57.98   	-56.76   	114.12   	 564.60		
-59.81   	-48.52   	116.38   	 513.73		
-62.87   	-42.42   	118.43   	 478.13		
-66.83   	-38.15   	120.35   	 447.61		
-70.50   	-36.01   	122.14   	 412.00		
-71.72   	-35.71   	123.78   	 396.74		
-69.58   	-36.32   	125.37   	 371.31		
-65.00   	-36.01   	126.86   	 356.05		
-61.95   	-33.57   	128.28   	 335.71		
-64.39   	-28.99   	129.62   	 320.45		
-73.24   	-23.50   	130.90   	 289.93		
-85.45   	-19.23   	132.06   	 264.50		
-95.52   	-18.31   	133.12   	 228.89		
-100.10   	-21.67   	134.04   	 193.29		
-98.88   	-28.08   	134.81   	 152.59		
-94.30   	-34.48   	135.42   	 116.99		
-89.42   	-37.54   	135.89   	  86.47		
-86.98   	-35.40   	136.24   	  61.04		
-88.20   	-28.08   	136.48   	  40.69		
-92.16   	-18.01   	136.64   	  25.43		
-95.52   	 -7.02   	136.74   	  15.26		
-94.60   	  4.27   	136.81   	   5.09		
-86.36   	 16.17   	136.83(S)	   0.00		
-72.63   	 28.69   	136.83   	  -5.09		
-57.98   	 42.42   	136.81   	 -10.17		
-46.39   	 56.46   	136.76   	 -15.26		
-39.67   	 69.58   	136.70   	 -25.43		
-36.62   	 81.18   	136.60   	 -40.69		
-33.26   	 90.94   	136.44   	 -45.78		
-28.08   	 98.88   	136.26   	 -61.04		
-21.67   	104.98   	136.01   	 -76.30		
-16.48   	109.56   	135.71   	 -86.47		
-14.34   	112.92   	135.36   	-101.73		
-14.65   	114.14   	134.95   	-116.99		
-14.65   	111.39   	134.49   	-137.33		
-12.82   	101.93   	133.94   	-157.68		
 -9.77   	 84.23   	133.31   	-178.03		
 -8.54   	 61.04   	132.59   	-208.54		
 -9.77   	 37.23   	131.76   	-239.06		
-13.43   	 18.31   	130.80   	-264.50		
-16.48   	  7.02   	129.75   	-284.84		
-18.31   	  1.22   	128.61   	-310.27		
-18.31   	 -3.05   	127.36   	-325.53		
-18.62   	 -8.24   	126.06   	-345.88		
-19.84   	-14.95   	124.68   	-350.97		
-21.97   	-21.06   	123.28   	-356.05		
-24.11   	-25.63   	121.85   	-345.88		
-25.63   	-28.69   	120.47   	-335.71		
-27.77   	-30.82   	119.12   	-340.79		
-32.04   	-32.96   	117.76   	-376.40		
-38.76   	-34.79   	116.26   	-427.26		
-46.08   	-36.32   	114.55   	-498.47		
-51.57   	-37.23   	112.55   	-564.60		
-53.71   	-38.15   	110.29   	-645.98		
-52.19   	-38.45   	107.71   	-727.36		
-49.13   	-39.06   	104.80   	-818.92		
-45.47   	-39.06   	101.53   	-915.56		
-41.50   	-38.76   	 97.86   	-996.94		
-38.45   	-37.84   	 93.88   	-1042.72		
-38.15   	-36.93   	 89.70   	-1052.90		
-40.59   	-36.32   	 85.49   	-1047.81		
-44.56   	-36.01   	 81.30   	-1022.38		
-46.69   	-35.40   	 77.21   	-1002.03		
-43.95   	-34.18   	 73.20   	-976.60		
-38.76   	-32.35   	 69.30   	-956.25		
-34.18   	-30.52   	 65.47   	-930.82		
-32.35   	-28.99   	 61.75   	-890.13		
-33.57   	-28.99   	 58.19   	-844.35		
-36.01   	-29.60   	 54.81   	-778.23		
-39.37   	-30.52   	 51.70   	-701.93		
-43.64   	-31.74   	 48.89   	-625.63		
-46.08   	-32.65   	 46.39   	-544.25		
-42.72   	-33.57   	 44.21   	-493.39		
-32.96   	-34.18   	 42.24   	-447.61		
-19.53   	-34.18   	 40.45   	-422.18		
-11.60   	-33.57   	 38.76   	-401.83		
-16.48   	-32.65   	 37.15   	-381.48		
-32.35   	-32.04   	 35.63   	-345.88		
-49.44   	-31.74   	 34.24   	-310.27		
-57.37   	-32.04   	 33.00   	-269.58		
-51.27   	-32.04   	 31.92   	-223.80		
-38.15   	-31.74   	 31.03   	-193.29		
-28.99   	-31.74   	 30.25   	-167.85		
-29.91   	-31.43   	 29.58   	-147.51		
-37.54   	-31.13   	 28.99   	-132.25		
-43.33   	-30.52   	 28.46   	-116.99		
-41.20   	-29.30   	 28.00   	 -96.64		
-33.87   	-28.08   	 27.61   	 -71.21		
-27.77   	-27.16   	 27.32   	 -50.86		
-28.69   	-27.77   	 27.12   	 -25.43		
-33.87   	-29.30   	 27.02   	  -5.09		
-36.32   	-30.82   	 27.00(D)	  15.26		
-31.43   	-31.43   	 27.06   	  25.43		
-21.06   	-30.82   	 27.16   	  30.52		
-11.90   	-28.99   	 27.28   	  35.61		
-11.29   	-26.86   	 27.43   	  40.69		
-19.53   	-25.63   	 27.59   	  40.69		
-30.82   	-25.33   	 27.75   	  40.69		
-39.37   	-25.94   	 27.91   	  45.78		
-43.33   	-27.16   	 28.10   	  45.78		
-44.86   	-28.08   	 28.28   	  50.86		
-46.69   	-28.69   	 28.48   	  50.86		
-48.83   	-28.69   	 28.69   	  45.78		
-48.22   	-28.38   	 28.87   	  45.78		
-43.95   	-27.47   	 29.05   	  40.69		
-37.84   	-26.25   	 29.22   	  40.69		
-34.18   	-24.41   	 29.38   	  35.61		
-34.18   	-21.97   	 29.52   	  30.52		
-36.32   	-19.23   	 29.64   	  25.43		
-37.54   	-17.09   	 29.75   	  20.35		
-36.93   	-16.78   	 29.83   	  20.35		
-34.18   	-18.31   	 29.91   	  10.17		
-31.43   	-21.06   	 29.95   	  10.17		
-29.60   	-23.19   	 29.99   	  10.17		
-29.30   	-22.89   	 30.03   	  10.17		
-29.91   	-20.75   	 30.07   	  10.17		
-30.82   	-18.01   	 30.11   	  10.17		
-30.82   	-15.87   	 30.15   	  10.17		
-29.60   	-15.56   	 30.19   	  10.17		
-27.77   	-15.87   	 30.23   	  10.17		
-25.94   	-16.48   	 30.27   	   5.09		
-25.02   	-15.56   	 30.29   	   5.09		
-24.41   	-13.43   	 30.32   	   5.09		
-24.72   	-10.38   	 30.34   	   0.00		
-25.63   	 -7.02   	 30.34   	   0.00		
-27.16   	 -3.97   	 30.34   	 -10.17		
-27.77   	 -2.14   	 30.29   	  -5.09		
-25.94   	 -0.61   	 30.27   	 -15.26		
-19.84   	  1.53   	 30.21   	 -10.17		
-10.68   	  5.80   	 30.17   	 -15.26		
 -0.61   	 12.82   	 30.11   	 -10.17		
  7.93   	 20.75   	 30.07   	 -10.17		
 15.87   	 28.08   	 30.03   	 -15.26		
 26.55   	 33.26   	 29.97   	  -5.09		
 40.59   	 35.40   	 29.95   	 -10.17		
 54.32   	 35.40   	 29.91   	  -5.09		
 60.73   	 34.18   	 29.89   	 -10.17		
 56.46   	 31.74   	 29.85   	  -5.09		
 44.25   	 29.60   	 29.83   	   0.00		
 32.04   	 29.30   	 29.83   	  -5.09		
 27.47   	 32.04   	 29.81   	  -5.09		
 30.21   	 36.01   	 29.79   	   0.00		
 34.79   	 38.76   	 29.79   	   0.00		
 36.62   	 37.54   	 29.79   	   0.00		
 36.32   	 33.87   	 29.79   	   0.00		
 38.15   	 30.52   	 29.79   	   5.09		
 46.69   	 30.52   	 29.81   	  10.17		
 61.95   	 32.96   	 29.85   	  10.17		
 78.43   	 34.79   	 29.89   	  10.17		
 88.20   	 33.57   	 29.93   	  10.17		
 85.75   	 29.60   	 29.97   	  10.17		
 70.80   	 25.33   	 30.01   	  15.26		
 47.00   	 21.97   	 30.07   	  15.26		
 20.45   	 18.01   	 30.13   	  20.35		
 -3.05   	 10.68   	 30.21   	  25.43		
-19.53   	 -1.53   	 30.32   	  30.52		
-28.08   	-16.48   	 30.44   	  30.52		
-29.30   	-29.30   	 30.56   	  45.78		
-25.02   	-36.32   	 30.74   	  45.78		
-19.23   	-36.62   	 30.93   	  55.95		
-14.95   	-32.65   	 31.15   	  61.04		
-14.65   	-28.38   	 31.39   	  66.12		
-19.23   	-26.25   	 31.66   	  76.30		
-25.33   	-25.94   	 31.96   	  81.38		
-30.52   	-26.86   	 32.29   	  86.47		
-32.04   	-27.47   	 32.63   	  91.56		
-28.99   	-27.16   	 33.00   	  86.47		
-23.19   	-26.55   	 33.35   	  91.56		
-18.31   	-25.63   	 33.71   	  86.47		
-16.78   	-24.41   	 34.06   	  81.38		
-18.01   	-21.97   	 34.38   	  76.30		
-18.01   	-16.48   	 34.69   	  71.21		
-10.68   	 -5.80   	 34.97   	  66.12		
  7.32   	 11.29   	 35.24   	  61.04		
 33.57   	 36.01   	 35.48   	  55.95		
 63.48   	 68.05   	 35.71   	  40.69		
 91.25   	106.81   	 35.87   	  40.69		
111.69   	146.18   	 36.03   	  25.43		
118.71   	175.78   	 36.13   	  20.35		
110.17   	185.55   	 36.22   	  15.26		
 93.38   	173.03   	 36.28   	   5.09		
 89.11   	148.01   	 36.30   	   5.09		
123.60   	128.17   	 36.32   	   0.00		
207.21   	129.39   	 36.32   	   0.00		
324.10   	158.08   	 36.32   	   0.00		
436.40   	209.66   	 36.32   	  -5.09		
509.95   	270.08   	 36.30   	  -5.09		
534.36   	320.74   	 36.28   	   0.00		
525.21   	348.21(R)	 36.28(E)	  -5.09		
507.81   	347.60   	 36.26   	   5.09		
497.13   	326.23   	 36.28   	   0.00		
489.81   	299.68   	 36.28   	  10.17		
473.02   	278.93   	 36.32   	  15.26		
439.15   	262.45   	 36.38   	  15.26		
393.98   	241.09   	 36.44   	  30.52		
352.48   	206.60   	 36.56   	  30.52		
328.37   	159.91   	 36.68   	  50.86		
325.62   	110.47   	 36.89   	  61.04		
333.86   	 67.44   	 37.13   	  86.47		
338.75   	 32.35   	 37.48   	 111.90		
331.42   	  3.05   	 37.92   	 147.51		
313.11   	-24.11   	 38.51   	 172.94		
291.14   	-49.13   	 39.21   	 208.54		
269.78   	-68.66   	 40.04   	 228.89		
249.94   	-79.96   	 40.96   	 264.50		
227.97   	-83.62   	 42.01   	 284.84		
201.72   	-84.53   	 43.15   	 315.36		
173.65   	-89.11   	 44.41   	 340.79		
147.09   	-102.54   	 45.78   	 366.22		
121.15   	-124.51   	 47.24   	 386.57		
 92.77   	-146.18   	 48.79   	 401.83		
 59.20   	-154.11   	 50.40   	 417.09		
 21.06   	-140.69   	 52.06   	 432.35		
-17.40   	-109.25   	 53.79   	 452.69		
-49.13   	-73.85   	 55.61   	 462.87		
-68.66   	-48.83   	 57.46   	 478.13		
-75.07   	-41.20   	 59.37   	 493.39		
-72.02   	-45.47   	 61.34   	 503.56		
-65.92   	-50.96   	 63.36   	 523.90		
-63.17   	-50.66   	 65.45   	 534.08		
-65.61   	-45.78   	 67.59   	 564.60		
-72.02   	-40.59   	 69.85   	 590.03		
-77.51   	-38.45   	 72.21   	 625.63		
-78.74   	-39.06   	 74.71   	 666.32		
-75.68   	-39.67   	 77.38   	 701.93		
-70.50   	-39.06   	 80.18   	 717.19		
-66.22   	-36.93   	 83.05   	 696.84		
-63.48   	-34.79   	 85.84   	 635.81		
-61.95   	-32.96   	 88.38   	 559.51		
-61.65   	-32.04   	 90.62   	 503.56		
-61.34   	-32.04   	 92.63   	 483.21		
-61.95   	-31.74   	 94.57   	 498.47		
-63.48   	-31.74   	 96.56   	 539.16		
-65.61   	-31.13   	 98.72   	 579.86		
-65.92   	-30.52   	101.04   	 605.29		
-64.09   	-30.52   	103.46   	 620.55		
-60.42   	-31.13   	105.94   	 651.07		
-55.54   	-31.74   	108.54   	 676.50		
-50.05   	-31.43   	111.25   	 701.93		
-46.39   	-29.91   	114.06   	 707.02		
-45.78   	-27.77   	116.89   	 686.67		
-47.30   	-24.41   	119.63   	 656.15		
-48.22   	-18.31   	122.26   	 620.55		
-46.08   	 -8.24   	124.74   	 590.03		
-40.89   	  7.02   	127.10   	 569.68		
-37.54   	 25.94   	129.38   	 549.34		
-40.89   	 45.17   	131.58   	 523.90		
-50.66   	 60.42   	133.67   	 508.65		
-61.65   	 67.14   	135.71   	 483.21		
-66.83   	 61.65   	137.64   	 467.95		
-63.17   	 42.72   	139.51   	 452.69		
-54.63   	 14.34   	141.32   	 432.35		
-47.91   	-16.48   	143.05   	 396.74		
-47.61   	-42.11   	144.64   	 356.05		
-52.80   	-56.46   	146.06   	 310.27		
-59.20   	-58.59   	147.30   	 259.41		
-63.17   	-51.57   	148.34   	 198.37		
-64.09   	-39.06   	149.13   	 152.59		
-64.70   	-24.11   	149.75   	 101.73		
-68.05   	 -8.85   	150.15   	  71.21		
-73.24   	  5.19   	150.44   	  50.86		
-76.29   	 14.65   	150.64   	  30.52		
-73.85   	 13.12   	150.76   	  20.35		
-65.92   	  0.92   	150.84   	  10.17		
-56.46   	-14.65   	150.88   	   5.09		
-48.52   	-21.97   	150.90(S)	   0.00		
-42.72   	-12.21   	150.90   	  -5.09		
-38.45   	 12.21   	150.88   	 -15.26		
-33.57   	 37.84   	150.82   	 -20.35		
-27.16   	 52.49   	150.74   	 -25.43		
-18.92   	 54.63   	150.64   	 -40.69		
 -6.71   	 53.41   	150.48   	 -50.86		
  9.16   	 59.20   	150.27   	 -61.04		
 25.02   	 74.16   	150.03   	 -76.30		
 35.71   	 90.94   	149.72   	 -91.56		
 38.45   	100.71   	149.36   	-106.82		
 34.48   	101.32   	148.93   	-127.16		
 30.21   	 97.05   	148.42   	-147.51		
 29.91   	 93.69   	147.83   	-167.85		
 32.35   	 93.38   	147.16   	-188.20		
 35.40   	 94.30   	146.41   	-213.63		
 37.23   	 91.25   	145.55   	-239.06		
 37.84   	 81.18   	144.60   	-259.41		
 36.93   	 64.39   	143.56   	-295.01		
 32.65   	 43.33   	142.38   	-315.36		
 24.11   	 23.19   	141.12   	-335.71		
 13.43   	  7.93   	139.78   	-356.05		
  5.19   	 -1.83   	138.35   	-376.40		
  4.58   	 -7.02   	136.85   	-386.57		
 10.99   	 -8.54   	135.30   	-381.48		
 18.31   	 -6.41   	133.77   	-366.22		
 22.28   	  0.00   	132.31   	-356.05		
 24.11   	  8.24   	130.88   	-366.22		
 26.86   	 13.73   	129.42   	-401.83		
 31.74   	 13.12   	127.81   	-437.43		
 35.10   	  5.80   	126.06   	-483.21		
 30.21   	 -6.10   	124.13   	-554.42		
 16.17   	-18.62   	121.91   	-656.15		
  0.31   	-28.99   	119.29   	-783.31		
 -9.46   	-34.79   	116.15   	-920.65		
 -8.24   	-33.26   	112.47   	-1032.55		
  0.00   	-24.41   	108.34   	-1098.67		
  7.93   	-14.04   	103.95   	-1108.85		
 11.90   	 -8.54   	 99.51   	-1093.59		
 12.51   	-10.38   	 95.14   	-1063.07		
  9.46   	-16.17   	 90.88   	-1032.55		
  4.88   	-18.31   	 86.75   	-1022.38		
 -0.61   	-12.51   	 82.66   	-1032.55		
 -5.80   	 -3.05   	 78.53   	-1047.81		
 -7.32   	  3.05   	 74.34   	-1063.07		
 -1.83   	 -0.61   	 70.09   	-1052.90		
  7.93   	-11.90   	 65.88   	-1007.12		
 15.56   	-22.89   	 61.85   	-946.08		
 18.31   	-24.41   	 58.07   	-869.78		
 14.95   	-13.12   	 54.59   	-808.75		
  9.46   	  4.27   	 51.35   	-752.79		
  7.02   	 17.09   	 48.34   	-717.19		
 10.07   	 17.70   	 45.47   	-691.76		
 15.87   	  7.02   	 42.71   	-656.15		
 20.45   	 -8.54   	 40.08   	-605.29		
 22.89   	-20.14   	 37.66   	-539.16		
 23.80   	-24.41   	 35.50   	-462.87		
 24.72   	-22.28   	 33.65   	-386.57		
 25.63   	-16.78   	 32.11   	-330.62		
 24.72   	-10.07   	 30.78   	-295.01		
 21.36   	 -4.88   	 29.60   	-279.75		
 17.09   	 -3.36   	 28.48   	-269.58		
 14.04   	 -7.93   	 27.41   	-259.41		
 13.12   	-18.01   	 26.37   	-244.15		
 13.12   	-27.77   	 25.39   	-213.63		
 13.12   	-31.13   	 24.54   	-162.77		
 15.26   	-25.02   	 23.89   	-122.07		
 23.80   	-12.82   	 23.40   	 -81.38		
 35.71   	 -1.83   	 23.07   	 -45.78		
 43.64   	  1.53   	 22.89   	 -25.43		
 41.81   	 -3.97   	 22.79   	 -20.35		
 31.13   	-14.95   	 22.71   	 -10.17		
 19.23   	-27.47   	 22.67   	 -10.17		
 15.26   	-38.45   	 22.62   	   0.00		
 20.75   	-44.25   	 22.62   	  10.17		
 29.30   	-41.50   	 22.67   	  15.26		
 31.43   	-31.74   	 22.73   	  25.43		
 25.02   	-22.28   	 22.83   	  25.43		
 14.65   	-21.06   	 22.93   	  25.43		
  8.24   	-28.99   	 23.03   	  20.35		
  9.77   	-37.54   	 23.11   	  15.26		
 16.17   	-38.15   	 23.17   	  10.17		
 21.06   	-28.69   	 23.21   	  10.17		
 18.92   	-17.70   	 23.26   	   5.09		
 10.99   	-18.31   	 23.28   	   0.00		
  5.80   	-33.26   	 23.28   	   0.00		
  9.46   	-53.71   	 23.28   	 -10.17		
 23.19   	-66.22   	 23.23   	 -15.26		
 38.76   	-63.17   	 23.17   	 -25.43		
 46.08   	-47.30   	 23.07   	 -25.43		
 39.98   	-30.52   	 22.97   	 -30.52		
 24.11   	-22.28   	 22.85   	 -35.61		
  6.71   	-25.63   	 22.71   	 -30.52		
 -4.27   	-34.79   	 22.58   	 -25.43		
 -8.85   	-42.72   	 22.48   	 -20.35		
-10.68   	-46.39   	 22.40   	 -15.26		
 -9.46   	-48.83   	 22.34   	 -10.17		
 -3.36   	-52.49   	 22.30   	 -10.17		
 10.07   	-55.54   	 22.26   	   0.00		
 27.16   	-53.10   	 22.26   	  -5.09		
 41.20   	-41.50   	 22.24   	 -10.17		
 45.17   	-26.55   	 22.20   	  -5.09		
 36.62   	-19.84   	 22.18   	 -10.17		
 21.67   	-25.94   	 22.14   	  -5.09		
  8.85   	-39.67   	 22.12   	 -10.17		
  4.58   	-49.74   	 22.08   	  -5.09		
 11.29   	-50.35   	 22.05   	 -10.17		
 24.41   	-47.30   	 22.01   	 -10.17		
 36.32   	-49.13   	 21.97   	 -15.26		
 41.20   	-53.71   	 21.91   	 -10.17		
 37.84   	-50.96   	 21.87   	 -15.26		
 28.99   	-36.01   	 21.81   	 -10.17		
 20.14   	-16.48   	 21.77   	  -5.09		
 17.09   	 -5.19   	 21.75   	  -5.09		
 20.75   	 -8.24   	 21.73(D)	   0.00		
 30.52   	-16.48   	 21.73   	   5.09		
 45.17   	-12.21   	 21.75   	   0.00		
 60.12   	  9.16   	 21.75   	   0.00		
 71.41   	 34.18   	 21.75   	   0.00		
 80.26   	 49.44   	 21.75   	   0.00		
 85.14   	 51.27   	 21.75   	   5.09		
 83.31   	 46.69   	 21.77   	   5.09		
 76.90   	 46.08   	 21.79   	  10.17		
 70.50   	 56.46   	 21.83   	  10.17		
 69.89   	 71.72   	 21.87   	  15.26		
 78.13   	 80.26   	 21.93   	  15.26		
 90.33   	 77.21   	 21.99   	  20.35		
 97.35   	 65.92   	 22.08   	  20.35		
 91.86   	 52.49   	 22.16   	  20.35		
 79.35   	 43.03   	 22.24   	  15.26		
 70.50   	 38.76   	 22.30   	  20.35		
 72.63   	 34.18   	 22.38   	  15.26		
 86.36   	 22.28   	 22.44   	  15.26		
104.06   	  7.02   	 22.50   	  15.26		
112.61   	 -4.27   	 22.56   	  15.26		
103.45   	 -7.32   	 22.62   	  20.35		
 78.13   	 -7.93   	 22.71   	  15.26		
 45.17   	-16.48   	 22.77   	  20.35		
 18.01   	-37.54   	 22.85   	  20.35		
  7.63   	-60.73   	 22.93   	  15.26		
 11.60   	-72.63   	 22.99   	  15.26		
 19.53   	-66.83   	 23.05   	  20.35		
 20.75   	-54.32   	 23.13   	  20.35		
 15.87   	-49.13   	 23.21   	  20.35		
 12.21   	-56.46   	 23.30   	  30.52		
 17.09   	-68.97   	 23.42   	  25.43		
 29.60   	-75.99   	 23.52   	  35.61		
 40.59   	-73.55   	 23.66   	  35.61		
 39.67   	-67.44   	 23.80   	  35.61		
 26.86   	-65.92   	 23.95   	  45.78		
 10.68   	-71.72   	 24.13   	  50.86		
  2.44   	-80.57   	 24.33   	  50.86		
  6.71   	-86.98   	 24.54   	  55.95		
 22.58   	-83.01   	 24.76   	  61.04		
 46.39   	-64.39   	 25.00   	  66.12		
 72.63   	-32.96   	 25.27   	  66.12		
 97.35   	  5.80   	 25.53   	  71.21		
118.41   	 45.47   	 25.82   	  71.21		
135.50   	 84.23   	 26.10   	  76.30		
147.40   	124.21   	 26.41   	  71.21		
151.98   	166.02   	 26.69   	  71.21		
146.18   	205.38   	 26.98   	  61.04		
128.48   	234.07   	 27.22   	  61.04		
109.56   	248.11   	 27.47   	  55.95		
112.00   	252.69   	 27.69   	  50.86		
156.25   	260.62   	 27.89   	  45.78		
242.61   	287.78   	 28.08   	  50.86		
345.76   	343.32   	 28.28   	  45.78		
427.86   	422.67   	 28.46   	  50.86		
462.65   	505.37   	 28.67   	  40.69		
450.44   	567.32   	 28.83   	  45.78		
414.43   	591.13   	 29.01   	  45.78		
380.55   	578.31   	 29.20   	  45.78		
361.02   	545.65   	 29.38   	  45.78		
353.39   	510.86   	 29.56   	  50.86		
346.68   	481.26   	 29.77   	  55.95		
332.34   	451.05   	 29.99   	  61.04		
306.70   	411.68   	 30.23   	  66.12		
273.44   	361.02   	 30.50   	  71.21		
240.48   	301.82   	 30.78   	  81.38		
216.98   	237.43   	 31.11   	  86.47		
209.35   	164.79   	 31.45   	 101.73		
213.32   	 78.74   	 31.86   	 122.07		
216.98   	-22.58   	 32.35   	 142.42		
207.21   	-133.36   	 32.92   	 162.77		
179.44   	-239.26   	 33.57   	 178.03		
145.57   	-323.79   	 34.28   	 198.37		
126.65   	-377.81   	 35.08   	 218.72		
135.19   	-401.00   	 35.95   	 233.98		
164.49   	-401.92   	 36.89   	 254.32		
191.96   	-392.15   	 37.90   	 274.67		
195.62   	-379.33   	 39.00   	 295.01		
169.98   	-359.80   	 40.18   	 315.36		
128.48   	-324.40   	 41.44   	 330.62		
 89.72   	-269.78   	 42.77   	 350.97		
 61.65   	-203.25   	 44.17   	 366.22		
 41.20   	-142.82   	 45.64   	 381.48		
 20.45   	-105.59   	 47.16   	 401.83		
 -1.22   	-94.91   	 48.77   	 427.26		
-16.78   	-101.62   	 50.48   	 447.61		
-20.75   	-111.08   	 52.27   	 462.87		
-14.04   	-114.44   	 54.12   	 488.30		
 -4.88   	-110.78   	 56.07   	 498.47		
 -0.31   	-104.68   	 58.07   	 518.82		
 -1.22   	-99.18   	 60.14   	 528.99		
 -3.97   	-94.91   	 62.26   	 549.34		
 -4.58   	-90.03   	 64.46   	 569.68		
 -2.75   	-83.92   	 66.73   	 584.94		
  0.00   	-77.51   	 69.07   	 605.29		
  2.14   	-72.63   	 71.50   	 625.63		
  2.44   	-71.11   	 74.00   	 640.89		
  1.83   	-72.63   	 76.56   	 656.15		
 -0.31   	-74.77   	 79.19   	 681.58		
 -3.05   	-75.68   	 81.91   	 696.84		
 -4.27   	-74.77   	 84.70   	 696.84		
 -4.58   	-73.24   	 87.49   	 661.24		
 -3.66   	-73.85   	 90.13   	 595.11		
 -2.44   	-77.21   	 92.51   	 523.90		
  0.61   	-81.18   	 94.61   	 467.95		
  7.32   	-82.40   	 96.48   	 457.78		
 17.09   	-79.04   	 98.31   	 473.04		
 26.55   	-73.55   	100.20   	 513.73		
 31.13   	-68.66   	102.26   	 549.34		
 29.91   	-66.53   	104.46   	 569.68		
 23.50   	-66.53   	106.73   	 600.20		
 16.17   	-66.22   	109.13   	 625.63		
 10.38   	-65.92   	111.64   	 656.15		
  3.66   	-68.36   	114.26   	 676.50		
 -5.80   	-75.68   	116.97   	 671.41		
-17.70   	-85.14   	119.65   	 645.98		
-25.33   	-91.25   	122.24   	 610.37		
