  I     	  II     	  AOp     	  AOp'		  FA     	  FA'		
314.33   	-599.67   	 47.43   	 -25.43		 57.88   	 147.51		
254.82   	-592.04   	 47.32   	 -25.43		 58.47   	 106.82		
205.99   	-597.53   	 47.22   	 -20.35		 58.90   	  61.04		
169.68   	-651.25   	 47.14   	 -15.26		 59.15   	  20.35		
149.54   	-718.99   	 47.08   	 -10.17		 59.23   	 -25.43		
143.13   	-734.56(R)	 47.04   	  -5.09		 59.12   	 -76.30		
140.08   	-658.57   	 47.02(D)	   5.09		 58.82   	-122.07		
128.48   	-511.78   	 47.04   	   5.09		 58.33   	-162.77		
101.93   	-351.26   	 47.06   	  15.26		 57.68   	-208.54		
 65.92   	-224.61   	 47.12   	  15.26		 56.85   	-249.24		
 31.43   	-148.01   	 47.18   	  25.43		 55.85   	-279.75		
  8.24   	-110.78   	 47.28   	  30.52		 54.73   	-305.19		
 -2.44   	-93.38   	 47.41   	  35.61		 53.51   	-330.62		
 -5.19   	-81.79   	 47.55   	  35.61		 52.19   	-350.97		
 -7.32   	-69.58   	 47.69   	  40.69		 50.78   	-356.05		
-12.51   	-57.68   	 47.85   	  45.78		 49.36   	-361.14		
-19.84   	-50.05   	 48.04   	  61.04		 47.91   	-356.05		
-26.86   	-49.13   	 48.28   	  71.21		 46.49   	-340.79		
-30.52   	-51.88   	 48.57   	  91.56		 45.13   	-325.53		
-29.91   	-51.27   	 48.93   	 116.99		 43.82   	-305.19		
-26.55   	-44.56   	 49.40   	 142.42		 42.60   	-269.58		
-22.28   	-33.26   	 49.97   	 172.94		 41.53   	-244.15		
-19.53   	-24.11   	 50.66   	 193.29		 40.55   	-203.46		
-19.53   	-20.75   	 51.43   	 223.80		 39.74   	-157.68		
-21.36   	-22.58   	 52.33   	 239.06		 39.10   	-122.07		
-23.50   	-26.55   	 53.29   	 259.41		 38.62   	 -71.21		
-24.41   	-29.60   	 54.32   	 259.41		 38.33   	 -20.35		
-24.72   	-29.30   	 55.36   	 269.58		 38.25(D)	  25.43		
-24.72   	-25.94   	 56.44   	 269.58		 38.35   	  86.47		
-25.02   	-20.45   	 57.52   	 264.50		 38.70   	 142.42		
-25.33   	-14.34   	 58.58   	 264.50		 39.27   	 198.37		
-23.80   	-10.07   	 59.63   	 259.41		 40.06   	 264.50		
-19.53   	 -8.85   	 60.67   	 254.32		 41.12   	 325.53		
-14.34   	-11.60   	 61.69   	 259.41		 42.42   	 386.57		
-10.68   	-16.78   	 62.73   	 259.41		 43.97   	 447.61		
-10.99   	-21.67   	 63.76   	 269.58		 45.76   	 498.47		
-15.56   	-22.89   	 64.84   	 289.93		 47.75   	 544.25		
-21.36   	-21.06   	 66.00   	 300.10		 49.93   	 584.94		
-25.02   	-17.70   	 67.20   	 315.36		 52.27   	 620.55		
-24.41   	-15.87   	 68.46   	 335.71		 54.75   	 645.98		
-20.75   	-16.78   	 69.81   	 340.79		 57.33   	 661.24		
-16.17   	-18.92   	 71.17   	 356.05		 59.98   	 666.32		
-12.51   	-19.84   	 72.59   	 361.14		 62.64   	 676.50		
-10.38   	-17.70   	 74.04   	 366.22		 65.35   	 671.41		
 -9.77   	-13.12   	 75.50   	 366.22		 68.04   	 666.32		
-10.07   	 -7.63   	 76.97   	 366.22		 70.70   	 656.15		
-10.99   	 -3.97   	 78.43   	 371.31		 73.33   	 635.81		
-12.51   	 -2.75   	 79.92   	 366.22		 75.87   	 620.55		
-13.73   	 -2.75   	 81.38   	 361.14		 78.35   	 595.11		
-13.73   	 -2.44   	 82.83   	 356.05		 80.73   	 574.77		
-12.51   	 -0.92   	 84.25   	 356.05		 83.03   	 549.34		
 -9.77   	  1.53   	 85.68   	 345.88		 85.23   	 518.82		
 -5.80   	  3.97   	 87.06   	 335.71		 87.30   	 488.30		
 -1.22   	  7.63   	 88.40   	 325.53		 89.26   	 457.78		
  3.66   	 12.51   	 89.70   	 310.27		 91.09   	 427.26		
  8.54   	 18.62   	 90.95   	 289.93		 92.80   	 396.74		
 12.51   	 23.50   	 92.11   	 279.75		 94.38   	 361.14		
 15.56   	 26.25   	 93.22   	 254.32		 95.83   	 330.62		
 17.40   	 27.16   	 94.24   	 239.06		 97.15   	 300.10		
 17.40   	 27.47   	 95.20   	 218.72		 98.35   	 264.50		
 15.56   	 29.91   	 96.07   	 198.37		 99.41   	 239.06		
 14.04   	 34.48   	 96.87   	 183.11		100.37   	 208.54		
 14.95   	 40.28   	 97.60   	 162.77		101.20   	 183.11		
 19.53   	 47.00   	 98.25   	 152.59		101.93   	 157.68		
 26.86   	 54.02   	 98.86   	 142.42		102.56   	 132.25		
 32.96   	 60.73   	 99.43   	 132.25		103.09   	 116.99		
 34.18   	 66.22   	 99.96   	 132.25		103.56   	 101.73		
 30.82   	 69.58   	100.49   	 122.07		103.97   	  91.56		
 26.55   	 70.80   	100.98   	 127.16		104.33   	  76.30		
 26.25   	 71.41   	101.48   	 122.07		104.64   	  71.21		
 32.04   	 72.63   	101.97   	 132.25		104.92   	  66.12		
 41.50   	 75.38   	102.50   	 132.25		105.19   	  61.04		
 50.96   	 78.74   	103.03   	 142.42		105.43   	  55.95		
 56.46   	 80.87   	103.60   	 152.59		105.66   	  61.04		
 57.68   	 82.09   	104.21   	 152.59		105.90   	  61.04		
 57.07   	 82.70   	104.82   	 157.68		106.14   	  61.04		
 58.29   	 84.23   	105.45   	 147.51		106.39   	  66.12		
 64.09   	 87.89   	106.04   	 137.33		106.65   	  76.30		
 73.85   	 92.77   	106.59   	 127.16		106.96   	  76.30		
 84.23   	 97.66   	107.10   	 106.82		107.26   	  86.47		
 92.47   	100.40   	107.53   	  91.56		107.61   	  91.56		
 95.52   	 99.49   	107.89   	  81.38		107.98   	 101.73		
 95.52   	 94.60   	108.22   	  71.21		108.38   	 101.73		
 95.21   	 87.89   	108.50   	  61.04		108.79   	 111.90		
 97.35   	 80.87   	108.75   	  66.12		109.24   	 111.90		
102.54   	 75.99   	109.01   	  61.04		109.68   	 111.90		
110.17   	 73.85   	109.26   	  55.95		110.13   	 116.99		
118.10   	 72.94   	109.48   	  55.95		110.60   	 116.99		
123.60   	 71.11   	109.70   	  50.86		111.07   	 111.90		
125.73   	 67.14   	109.91   	  35.61		111.52   	 106.82		
124.51   	 61.04   	110.05   	  20.35		111.94   	 106.82		
121.46   	 53.71   	110.13(S)	   0.00		112.37   	  96.64		
118.41   	 47.00   	110.13   	 -20.35		112.76   	  86.47		
117.49   	 41.50   	110.05   	 -50.86		113.10   	  76.30		
118.41   	 36.62   	109.85   	 -76.30		113.41   	  66.12		
118.10   	 32.96   	109.54   	-101.73		113.67   	  50.86		
113.83   	 31.13   	109.13   	-111.90		113.88   	  40.69		
105.29   	 30.52   	108.69   	-127.16		114.04   	  15.26		
 93.99   	 29.60   	108.18   	-132.25		114.10(S)	   0.00		
 81.79   	 26.55   	107.65   	-137.33		114.10   	 -15.26		
 70.50   	 20.75   	107.10   	-137.33		114.04   	 -40.69		
 59.51   	 13.73   	106.55   	-142.42		113.88   	 -61.04		
 48.83   	  8.24   	105.98   	-142.42		113.63   	 -86.47		
 40.28   	  7.32   	105.41   	-152.59		113.29   	-106.82		
 34.18   	  8.85   	104.80   	-162.77		112.86   	-132.25		
 29.60   	  9.77   	104.15   	-178.03		112.33   	-152.59		
 24.41   	  7.02   	103.44   	-193.29		111.72   	-183.11		
 17.40   	 -0.31   	102.66   	-208.54		110.99   	-203.46		
  9.16   	-10.07   	101.83   	-218.72		110.17   	-228.89		
  1.22   	-18.62   	100.96   	-228.89		109.26   	-254.32		
 -4.58   	-23.80   	100.04   	-228.89		108.24   	-269.58		
 -9.46   	-25.63   	 99.12   	-223.80		107.16   	-289.93		
-14.34   	-24.72   	 98.23   	-218.72		106.00   	-305.19		
-19.23   	-22.28   	 97.35   	-208.54		104.78   	-315.36		
-22.89   	-19.23   	 96.52   	-198.37		103.52   	-320.45		
-24.41   	-16.48   	 95.73   	-188.20		102.24   	-325.53		
-24.72   	-14.04   	 94.97   	-172.94		100.94   	-325.53		
-25.33   	-12.21   	 94.28   	-167.85		 99.63   	-315.36		
-26.25   	-10.07   	 93.61   	-157.68		 98.37   	-310.27		
-26.55   	 -8.85   	 92.98   	-147.51		 97.13   	-305.19		
-24.72   	 -7.93   	 92.39   	-137.33		 95.91   	-284.84		
-20.75   	 -8.54   	 91.84   	-132.25		 94.77   	-274.67		
-18.01   	 -9.77   	 91.31   	-127.16		 93.67   	-264.50		
-18.92   	-11.60   	 90.80   	-122.07		 92.61   	-244.15		
-23.80   	-13.73   	 90.32   	-111.90		 91.64   	-233.98		
-30.52   	-15.87   	 89.87   	-116.99		 90.70   	-218.72		
-35.40   	-17.70   	 89.40   	-111.90		 89.83   	-208.54		
-36.01   	-18.31   	 88.95   	-111.90		 88.99   	-188.20		
-33.57   	-18.01   	 88.50   	-111.90		 88.24   	-183.11		
-30.82   	-18.31   	 88.06   	-111.90		 87.51   	-162.77		
-30.21   	-19.53   	 87.61   	-111.90		 86.86   	-157.68		
-31.43   	-20.75   	 87.16   	-111.90		 86.23   	-142.42		
-32.35   	-19.84   	 86.71   	-111.90		 85.66   	-132.25		
-31.74   	-16.48   	 86.27   	-116.99		 85.13   	-127.16		
-30.21   	-11.60   	 85.80   	-111.90		 84.62   	-111.90		
-29.30   	 -7.02   	 85.35   	-111.90		 84.17   	-111.90		
-31.43   	 -4.88   	 84.90   	-111.90		 83.72   	 -96.64		
-35.10   	 -5.49   	 84.46   	-116.99		 83.34   	 -96.64		
-36.62   	 -7.93   	 83.99   	-106.82		 82.95   	 -86.47		
-33.26   	-10.99   	 83.56   	-111.90		 82.60   	 -86.47		
-25.02   	-12.82   	 83.11   	-111.90		 82.26   	 -81.38		
-16.78   	-13.43   	 82.66   	-111.90		 81.93   	 -76.30		
-12.21   	-12.51   	 82.22   	-106.82		 81.63   	 -71.21		
-13.73   	-12.21   	 81.79   	-106.82		 81.34   	 -76.30		
-18.92   	-13.12   	 81.36   	-106.82		 81.04   	 -66.12		
-23.19   	-14.04   	 80.94   	-101.73		 80.77   	 -71.21		
-25.63   	-13.12   	 80.53   	-101.73		 80.49   	 -71.21		
-28.38   	 -7.93   	 80.12   	-101.73		 80.20   	 -71.21		
-34.18   	  3.36   	 79.71   	 -96.64		 79.92   	 -71.21		
-43.33   	 18.92   	 79.33   	-101.73		 79.63   	 -71.21		
-51.88   	 34.48   	 78.92   	 -91.56		 79.35   	 -71.21		
-55.24   	 44.86   	 78.56   	 -96.64		 79.06   	 -76.30		
-52.80   	 45.47   	 78.17   	 -96.64		 78.76   	 -76.30		
-47.91   	 36.32   	 77.78   	 -86.47		 78.45   	 -81.38		
-43.64   	 24.41   	 77.44   	 -91.56		 78.13   	 -86.47		
-41.20   	 17.40   	 77.07   	 -86.47		 77.78   	 -86.47		
-39.37   	 18.31   	 76.72   	 -81.38		 77.44   	 -81.38		
-37.54   	 23.19   	 76.40   	 -81.38		 77.11   	 -86.47		
-36.93   	 25.63   	 76.07   	 -86.47		 76.76   	 -76.30		
-38.45   	 21.67   	 75.73   	 -81.38		 76.46   	 -76.30		
-40.28   	 14.34   	 75.40   	 -86.47		 76.15   	 -76.30		
-40.28   	 10.38   	 75.06   	 -91.56		 75.85   	 -71.21		
-37.54   	 11.60   	 74.69   	 -91.56		 75.56   	 -76.30		
-33.87   	 14.65   	 74.32   	 -86.47		 75.26   	 -76.30		
-31.13   	 14.95   	 73.98   	 -81.38		 74.95   	 -86.47		
-30.21   	 10.99   	 73.65   	 -71.21		 74.61   	 -91.56		
-29.30   	  7.93   	 73.37   	 -55.95		 74.24   	 -96.64		
-27.16   	 10.99   	 73.14   	 -50.86		 73.86   	 -96.64		
-23.50   	 21.67   	 72.94   	 -40.69		 73.47   	 -96.64		
-18.31   	 36.01   	 72.78   	 -45.78		 73.08   	 -96.64		
-12.82   	 49.44   	 72.59   	 -45.78		 72.70   	 -86.47		
 -8.54   	 58.59   	 72.41   	 -61.04		 72.35   	 -86.47		
 -6.71   	 62.26   	 72.17   	 -66.12		 72.00   	 -81.38		
 -9.46   	 61.34   	 71.90   	 -91.56		 71.68   	 -71.21		
-16.78   	 58.59   	 71.54   	-101.73		 71.39   	 -66.12		
-24.41   	 57.98   	 71.13   	-127.16		 71.13   	 -66.12		
-28.08   	 61.65   	 70.62   	-137.33		 70.86   	 -55.95		
-24.72   	 68.66   	 70.07   	-147.51		 70.64   	 -61.04		
-15.56   	 74.77   	 69.48   	-157.68		 70.40   	 -55.95		
 -4.88   	 74.77   	 68.85   	-152.59		 70.17   	 -61.04		
  2.14   	 68.36   	 68.24   	-142.42		 69.93   	 -61.04		
  3.66   	 59.81   	 67.67   	-122.07		 69.68   	 -55.95		
 -0.31   	 55.24   	 67.18   	 -91.56		 69.46   	 -66.12		
 -6.71   	 55.54   	 66.82   	 -61.04		 69.20   	 -61.04		
-11.90   	 56.46   	 66.57   	 -35.61		 68.95   	 -61.04		
-13.12   	 50.35   	 66.43   	  -5.09		 68.71   	 -66.12		
-11.29   	 34.48   	 66.41   	  10.17		 68.44   	 -61.04		
 -7.63   	 12.82   	 66.45   	  20.35		 68.20   	 -66.12		
 -4.27   	 -4.88   	 66.53   	  25.43		 67.93   	 -66.12		
 -0.92   	-10.38   	 66.63   	  20.35		 67.67   	 -71.21		
  4.27   	 -2.14   	 66.71   	  15.26		 67.39   	 -66.12		
 10.68   	 14.34   	 66.77   	   5.09		 67.12   	 -71.21		
 17.09   	 30.21   	 66.80   	 -10.17		 66.84   	 -71.21		
 21.06   	 38.76   	 66.75   	 -20.35		 66.55   	 -61.04		
 19.23   	 36.32   	 66.67   	 -30.52		 66.31   	 -61.04		
  9.46   	 21.97   	 66.55   	 -40.69		 66.06   	 -55.95		
 -7.93   	  0.31   	 66.39   	 -50.86		 65.84   	 -45.78		
-27.77   	-21.97   	 66.18   	 -55.95		 65.66   	 -40.69		
-43.33   	-38.76   	 65.96   	 -61.04		 65.49   	 -30.52		
-48.22   	-47.30   	 65.72   	 -61.04		 65.37   	 -25.43		
-43.03   	-49.13   	 65.47   	 -55.95		 65.27   	 -25.43		
-34.79   	-48.22   	 65.25   	 -55.95		 65.17   	 -30.52		
-31.74   	-47.91   	 65.03   	 -55.95		 65.05   	 -25.43		
-35.10   	-48.52   	 64.80   	 -50.86		 64.94   	 -25.43		
-41.20   	-48.52   	 64.60   	 -50.86		 64.84   	 -30.52		
-45.78   	-47.91   	 64.39   	 -61.04		 64.72   	 -35.61		
-47.61   	-48.52   	 64.15   	 -61.04		 64.58   	 -40.69		
-50.05   	-51.57   	 63.91   	 -76.30		 64.41   	 -45.78		
-54.93   	-56.76   	 63.60   	 -81.38		 64.23   	 -45.78		
-61.34   	-61.65   	 63.28   	 -91.56		 64.05   	 -55.95		
-65.00   	-63.17   	 62.91   	 -96.64		 63.82   	 -61.04		
-63.78   	-60.73   	 62.52   	-106.82		 63.58   	 -66.12		
-58.90   	-56.15   	 62.10   	-101.73		 63.32   	 -71.21		
-53.10   	-52.49   	 61.69   	 -96.64		 63.03   	 -76.30		
-47.91   	-50.66   	 61.30   	 -86.47		 62.73   	 -71.21		
-43.64   	-50.35   	 60.96   	 -66.12		 62.44   	 -76.30		
-41.20   	-49.74   	 60.69   	 -40.69		 62.14   	 -71.21		
-40.28   	-48.83   	 60.53   	 -20.35		 61.85   	 -76.30		
-40.89   	-48.22   	 60.45   	  10.17		 61.55   	 -71.21		
-41.20   	-47.30   	 60.49   	  45.78		 61.26   	 -71.21		
-39.67   	-45.17   	 60.67   	  66.12		 60.98   	 -66.12		
-38.76   	-37.23   	 60.94   	  91.56		 60.71   	 -55.95		
-43.03   	-20.75   	 61.30   	 111.90		 60.49   	 -55.95		
-56.46   	  5.49   	 61.75   	 111.90		 60.26   	 -45.78		
-76.29   	 38.45   	 62.20   	 111.90		 60.08   	 -40.69		
-88.50   	 74.46   	 62.64   	  91.56		 59.92   	 -50.86		
-70.50   	108.64   	 63.01   	  71.21		 59.71   	 -55.95		
 -3.36   	141.30   	 63.30   	  50.86		 59.49   	 -66.12		
112.30   	174.56   	 63.50   	  15.26		 59.23   	 -66.12		
253.60   	202.03   	 63.56   	  -5.09		 58.96   	 -50.86		
378.11   	194.70   	 63.54   	 -35.61		 58.76   	 -30.52		
447.08   	116.58   	 63.40   	 -61.04		 58.64   	   0.00		
444.64   	-42.42   	 63.15   	-101.73		 58.64   	  20.35		
384.52   	-244.75   	 62.75   	-137.33		 58.72   	  35.61		
297.85   	-417.79   	 62.20   	-167.85		 58.86   	  45.78		
212.40   	-503.23   	 61.53   	-193.29		 59.04   	  40.69		
141.30   	-506.90   	 60.75   	-213.63		 59.21   	  30.52		
 83.62   	-494.38   	 59.90   	-223.80		 59.33   	  20.35		
 38.15   	-524.90   	 59.00   	-213.63		 59.41   	   0.00		
  8.85   	-599.67   	 58.15   	-193.29		 59.41   	 -10.17		
  0.92   	-664.37(R)	 57.38   	-172.94		 59.37   	 -20.35		
 11.29   	-656.43   	 56.68   	-137.33		 59.29   	 -35.61		
 25.94   	-558.78   	 56.13   	-106.82		 59.15   	 -45.78		
 30.21   	-408.63   	 55.71   	 -61.04		 58.96   	 -61.04		
 18.62   	-263.06   	 55.46   	 -15.26		 58.72   	 -71.21		
 -2.14   	-159.00   	 55.40(D)	  15.26		 58.43   	 -81.38		
-20.75   	-100.40   	 55.46   	  55.95		 58.11   	 -86.47		
-28.99   	-70.80   	 55.69   	  71.21		 57.76   	 -91.56		
-27.77   	-50.66   	 55.97   	  81.38		 57.40   	 -81.38		
-21.97   	-30.21   	 56.30   	  76.30		 57.07   	 -76.30		
-18.31   	-10.68   	 56.60   	  61.04		 56.76   	 -71.21		
-19.23   	  1.53   	 56.85   	  40.69		 56.48   	 -66.12		
-22.89   	  3.97   	 57.01   	  20.35		 56.22   	 -61.04		
-26.86   	 -0.61   	 57.09   	   5.09		 55.97   	 -61.04		
-28.38   	 -4.58   	 57.11   	  -5.09		 55.73   	 -55.95		
-27.77   	 -2.44   	 57.09   	   0.00		 55.50   	 -45.78		
-27.16   	  5.49   	 57.09   	  10.17		 55.32   	 -40.69		
-28.08   	 15.26   	 57.13   	  25.43		 55.16   	 -35.61		
-30.21   	 22.89   	 57.23   	  45.78		 55.02   	 -15.26		
-32.65   	 26.25   	 57.42   	  61.04		 54.95   	 -10.17		
-33.87   	 25.33   	 57.66   	  81.38		 54.91(D)	   5.09		
-34.18   	 21.97   	 57.99   	  96.64		 54.93   	  15.26		
-33.57   	 17.09   	 58.37   	 101.73		 54.99   	  25.43		
-32.35   	 14.34   	 58.78   	  96.64		 55.10   	  35.61		
-30.52   	 14.95   	 59.17   	  81.38		 55.24   	  35.61		
-28.69   	 18.01   	 59.49   	  76.30		 55.38   	  40.69		
-26.86   	 21.97   	 59.80   	  71.21		 55.54   	  40.69		
-24.41   	 26.25   	 60.08   	  76.30		 55.71   	  45.78		
-21.36   	 30.82   	 60.39   	 106.82		 55.89   	  50.86		
-17.70   	 35.40   	 60.81   	 137.33		 56.09   	  61.04		
-15.56   	 39.37   	 61.36   	 198.37		 56.34   	  76.30		
-17.40   	 39.98   	 62.16   	 249.24		 56.64   	 106.82		
-22.58   	 36.32   	 63.15   	 315.36		 57.07   	 132.25		
-28.38   	 30.21   	 64.41   	 361.14		 57.60   	 162.77		
-30.82   	 25.02   	 65.86   	 412.00		 58.25   	 203.46		
-29.30   	 22.58   	 67.51   	 442.52		 59.06   	 233.98		
-24.72   	 23.50   	 69.28   	 452.69		 60.00   	 264.50		
-20.75   	 25.94   	 71.09   	 457.78		 61.06   	 295.01		
-19.23   	 28.99   	 72.92   	 437.43		 62.24   	 320.45		
-18.01   	 31.43   	 74.67   	 412.00		 63.52   	 340.79		
-14.95   	 34.18   	 76.32   	 381.48		 64.88   	 356.05		
-10.07   	 36.62   	 77.84   	 340.79		 66.31   	 376.40		
 -4.58   	 38.76   	 79.21   	 310.27		 67.81   	 376.40		
 -1.22   	 40.28   	 80.45   	 284.84		 69.32   	 386.57		
 -0.92   	 40.59   	 81.59   	 269.58		 70.86   	 391.66		
 -3.05   	 39.67   	 82.66   	 249.24		 72.43   	 381.48		
 -4.88   	 38.15   	 83.66   	 244.15		 73.96   	 381.48		
 -4.88   	 36.62   	 84.64   	 233.98		 75.48   	 376.40		
 -3.05   	 37.23   	 85.57   	 223.80		 76.99   	 371.31		
 -0.61   	 40.59   	 86.47   	 208.54		 78.47   	 361.14		
  2.75   	 47.30   	 87.30   	 193.29		 79.92   	 356.05		
  7.02   	 54.93   	 88.08   	 172.94		 81.34   	 350.97		
 11.90   	 61.34   	 88.77   	 162.77		 82.75   	 340.79		
 15.56   	 65.61   	 89.42   	 152.59		 84.11   	 335.71		
 17.70   	 66.83   	 90.03   	 142.42		 85.45   	 325.53		
 19.23   	 67.14   	 90.60   	 147.51		 86.75   	 320.45		
 21.97   	 68.36   	 91.19   	 142.42		 88.04   	 310.27		
 26.55   	 72.94   	 91.76   	 152.59		 89.28   	 300.10		
 31.74   	 79.96   	 92.37   	 157.68		 90.48   	 289.93		
 35.40   	 87.89   	 93.00   	 167.85		 91.64   	 274.67		
 36.93   	 93.99   	 93.67   	 178.03		 92.74   	 269.58		
 37.54   	 97.66   	 94.38   	 183.11		 93.81   	 254.32		
 40.28   	100.10   	 95.12   	 188.20		 94.83   	 249.24		
 44.86   	103.45   	 95.87   	 178.03		 95.83   	 233.98		
 50.35   	107.42   	 96.58   	 172.94		 96.76   	 228.89		
 55.24   	111.08   	 97.27   	 157.68		 97.68   	 218.72		
 59.81   	114.44   	 97.90   	 142.42		 98.56   	 208.54		
 64.09   	118.10   	 98.47   	 122.07		 99.39   	 198.37		
 68.36   	122.38   	 98.96   	 111.90		100.18   	 188.20		
 73.24   	126.65   	 99.41   	  96.64		100.94   	 172.94		
 78.74   	129.39   	 99.80   	  86.47		101.63   	 157.68		
 85.45   	129.70   	100.14   	  86.47		102.26   	 147.51		
 94.60   	129.39   	100.49   	  86.47		102.85   	 127.16		
104.37   	130.00   	100.83   	  86.47		103.36   	 122.07		
112.61   	132.75   	101.18   	  86.47		103.84   	 111.90		
117.19   	136.41   	101.53   	  91.56		104.29   	 101.73		
119.32   	139.16   	101.89   	  91.56		104.70   	  96.64		
119.63   	138.85   	102.26   	  91.56		105.09   	  86.47		
119.63   	135.50   	102.62   	  86.47		105.43   	  81.38		
118.41   	129.70   	102.97   	  81.38		105.76   	  71.21		
117.80   	123.29   	103.30   	  71.21		106.04   	  71.21		
119.32   	117.80   	103.58   	  71.21		106.33   	  66.12		
124.51   	113.83   	103.87   	  61.04		106.59   	  66.12		
130.31   	110.17   	104.11   	  55.95		106.86   	  66.12		
132.45   	105.59   	104.33   	  50.86		107.12   	  66.12		
128.17   	 98.88   	104.54   	  50.86		107.39   	  55.95		
118.41   	 90.64   	104.74   	  40.69		107.61   	  50.86		
108.03   	 82.40   	104.90   	  35.61		107.81   	  40.69		
 98.88   	 74.46   	105.05   	  25.43		107.98   	  25.43		
 89.42   	 65.61   	105.15   	  15.26		108.08   	  20.35		
 75.99   	 54.32   	105.21(S)	  -5.09		108.16   	   5.09		
 58.59   	 41.50   	105.19   	 -30.52		108.18(S)	  -5.09		
 40.59   	 29.91   	105.07   	 -50.86		108.16   	 -15.26		
 26.25   	 22.58   	104.86   	 -76.30		108.10   	 -30.52		
 17.09   	 18.92   	104.56   	 -96.64		107.98   	 -35.61		
 10.99   	 16.78   	104.17   	-116.99		107.83   	 -50.86		
  5.49   	 12.21   	103.70   	-137.33		107.63   	 -61.04		
 -0.61   	  2.75   	103.15   	-152.59		107.39   	 -76.30		
 -7.93   	 -9.77   	102.54   	-172.94		107.08   	 -91.56		
-15.26   	-21.36   	101.85   	-193.29		106.71   	-106.82		
-24.11   	-28.99   	101.08   	-203.46		106.29   	-122.07		
-32.96   	-32.04   	100.26   	-223.80		105.80   	-142.42		
-40.89   	-32.65   	 99.37   	-233.98		105.23   	-162.77		
-47.61   	-34.18   	 98.43   	-233.98		104.58   	-178.03		
-52.80   	-39.06   	 97.50   	-239.06		103.87   	-203.46		
-56.76   	-46.69   	 96.54   	-233.98		103.05   	-218.72		
-57.37   	-54.02   	 95.60   	-223.80		102.18   	-233.98		
-53.41   	-57.37   	 94.71   	-218.72		101.24   	-239.06		
-46.08   	-56.15   	 93.83   	-208.54		100.28   	-249.24		
-39.37   	-51.57   	 93.00   	-193.29		 99.29   	-239.06		
-37.23   	-47.91   	 92.23   	-183.11		 98.33   	-244.15		
-40.28   	-46.39   	 91.50   	-167.85		 97.35   	-233.98		
-43.95   	-46.08   	 90.82   	-147.51		 96.42   	-228.89		
-44.25   	-45.17   	 90.23   	-137.33		 95.50   	-223.80		
-40.59   	-42.72   	 89.68   	-116.99		 94.61   	-223.80		
-36.32   	-40.59   	 89.22   	-106.82		 93.71   	-218.72		
-35.10   	-41.20   	 88.79   	 -91.56		 92.84   	-213.63		
-39.06   	-44.56   	 88.42   	 -81.38		 91.98   	-203.46		
-45.78   	-49.13   	 88.10   	 -66.12		 91.17   	-198.37		
-51.57   	-52.80   	 87.83   	 -55.95		 90.38   	-183.11		
-53.41   	-54.02   	 87.61   	 -50.86		 89.64   	-178.03		
-50.66   	-54.02   	 87.41   	 -45.78		 88.93   	-162.77		
-45.47   	-54.02   	 87.22   	 -55.95		 88.28   	-157.68		
-40.59   	-54.93   	 87.00   	 -66.12		 87.65   	-147.51		
-37.84   	-57.37   	 86.73   	 -81.38		 87.06   	-142.42		
-38.45   	-60.73   	 86.41   	 -91.56		 86.49   	-132.25		
-40.59   	-62.87   	 86.04   	-106.82		 85.96   	-127.16		
-42.42   	-61.34   	 85.62   	-111.90		 85.45   	-127.16		
-43.03   	-55.85   	 85.17   	-122.07		 84.94   	-127.16		
-41.81   	-48.52   	 84.68   	-122.07		 84.44   	-122.07		
-38.45   	-42.11   	 84.19   	-122.07		 83.95   	-127.16		
-34.18   	-40.89   	 83.70   	-122.07		 83.44   	-122.07		
-30.21   	-44.25   	 83.21   	-111.90		 82.95   	-122.07		
-28.99   	-49.44   	 82.77   	-101.73		 82.46   	-122.07		
-31.74   	-53.10   	 82.36   	 -96.64		 81.97   	-116.99		
-36.93   	-54.32   	 81.97   	 -91.56		 81.51   	-111.90		
-41.20   	-52.49   	 81.61   	 -81.38		 81.06   	-111.90		
-41.81   	-49.44   	 81.28   	 -76.30		 80.61   	-101.73		
-39.06   	-46.39   	 80.98   	 -76.30		 80.20   	 -96.64		
-35.10   	-43.64   	 80.67   	 -76.30		 79.82   	 -91.56		
-32.65   	-42.11   	 80.37   	 -76.30		 79.45   	 -86.47		
-33.26   	-41.81   	 80.06   	 -81.38		 79.10   	 -76.30		
-36.01   	-42.72   	 79.74   	 -91.56		 78.80   	 -71.21		
-39.37   	-44.86   	 79.37   	 -91.56		 78.51   	 -66.12		
-42.11   	-48.22   	 79.00   	 -91.56		 78.25   	 -66.12		
-44.25   	-51.27   	 78.64   	 -96.64		 77.99   	 -61.04		
-44.86   	-52.19   	 78.25   	 -91.56		 77.74   	 -61.04		
-43.64   	-51.27   	 77.88   	 -91.56		 77.50   	 -55.95		
-41.81   	-49.13   	 77.52   	 -81.38		 77.27   	 -61.04		
-40.28   	-47.91   	 77.19   	 -81.38		 77.03   	 -55.95		
-39.98   	-48.83   	 76.87   	 -81.38		 76.81   	 -55.95		
-41.50   	-51.27   	 76.54   	 -71.21		 76.58   	 -61.04		
-43.64   	-54.02   	 76.26   	 -71.21		 76.34   	 -55.95		
-45.78   	-55.54   	 75.97   	 -66.12		 76.11   	 -61.04		
-47.30   	-54.93   	 75.71   	 -66.12		 75.87   	 -61.04		
-48.22   	-51.88   	 75.44   	 -66.12		 75.63   	 -61.04		
