  I     	  II     	  LV     	  LV'		  AO     	  AO'		
-24.72   	-68.36   	 52.49   	-1485.24		 79.51   	 -86.47		
-23.80   	-68.36   	 46.55   	-1464.90		 79.17   	 473.04		
-22.89   	-68.97   	 40.69   	-1429.29		 81.06   	 -10.17		
-22.58   	-69.89   	 34.97   	-1022.38		 81.02   	-579.86		
-23.19   	-69.27   	 30.88   	-554.42		 78.70   	-193.29		
-25.02   	-67.75   	 28.67   	-289.93		 77.92   	 600.20		
-26.86   	-65.00   	 27.51   	-264.50		 80.33   	 590.03		
-27.77   	-62.56   	 26.45   	-391.66		 82.69   	-142.42		
-26.55   	-60.73   	 24.88   	-528.99		 82.12   	-401.83		
-23.80   	-59.51   	 22.77   	-549.34		 80.51   	-132.25		
-21.67   	-58.59   	 20.57   	-518.82		 79.98   	 -71.21		
-21.36   	-57.37   	 18.49   	-462.87		 79.69   	-152.59		
-22.89   	-55.54   	 16.64   	-396.74		 79.08   	 -35.61		
-24.41   	-54.32   	 15.06   	-396.74		 78.94   	  50.86		
-24.41   	-53.41   	 13.47   	-442.52		 79.15   	 -76.30		
-22.89   	-53.10   	 11.70   	-528.99		 78.84   	-213.63		
-20.14   	-52.80   	  9.58   	-610.37		 77.99   	-289.93		
-18.01   	-51.57   	  7.14   	-630.72		 76.83   	-259.41		
-16.78   	-49.44   	  4.62   	-518.82		 75.79   	-203.46		
-16.78   	-47.61   	  2.54   	-183.11		 74.97   	  30.52		
-17.70   	-47.30   	  1.81   	 213.63		 75.10   	 427.26		
-18.92   	-48.83   	  2.67   	 157.68		 76.81   	 437.43		
-19.84   	-50.96   	  3.30   	-239.06		 78.56   	-295.01		
-20.45   	-51.57   	  2.34   	-356.05		 77.38   	-701.93		
-20.14   	-50.66   	  0.92   	-193.29		 74.57   	-213.63		
-19.84   	-48.52   	  0.14   	  15.26		 73.71   	 172.94		
-19.53   	-47.00   	  0.20   	 147.51		 74.40   	 157.68		
-19.84   	-47.00   	  0.79   	 116.99		 75.04   	  50.86		
-20.45   	-48.22   	  1.26   	  10.17		 75.24   	 -66.12		
-21.06   	-48.83   	  1.30   	   0.00		 74.97   	 -61.04		
-20.45   	-48.83   	  1.30   	  30.52		 74.73   	  30.52		
-19.53   	-47.61   	  1.42   	  35.61		 74.85   	 -10.17		
-17.70   	-46.39   	  1.57   	 -25.43		 74.81   	-122.07		
-16.78   	-45.78   	  1.46   	-106.82		 74.32   	-152.59		
-16.48   	-46.39   	  1.04   	-137.33		 73.71   	-157.68		
-17.70   	-47.91   	  0.49   	-137.33		 73.08   	-116.99		
-19.53   	-50.05   	 -0.06   	-142.42		 72.61   	-101.73		
-21.06   	-51.88   	 -0.63   	-106.82		 72.21   	-137.33		
-21.67   	-52.80   	 -1.06   	 -45.78		 71.66   	-132.25		
-21.06   	-53.10   	 -1.24   	  -5.09		 71.13   	 -30.52		
-19.53   	-52.80   	 -1.26(D)	  10.17		 71.01   	  -5.09		
-18.01   	-52.80   	 -1.22   	  30.52		 70.99   	 -50.86		
-17.70   	-53.71   	 -1.10   	  71.21		 70.78   	 -61.04		
-18.31   	-54.93   	 -0.81   	 106.82		 70.54   	 -25.43		
-19.53   	-56.15   	 -0.39   	 101.73		 70.44   	   0.00		
-21.06   	-56.76   	  0.02   	  81.38		 70.44   	 -20.35		
-21.67   	-56.15   	  0.35   	  76.30		 70.36   	 -71.21		
-21.36   	-55.54   	  0.65   	  76.30		 70.07   	 -81.38		
-20.75   	-54.93   	  0.96   	  91.56		 69.75   	 -30.52		
-19.84   	-54.93   	  1.32   	 132.25		 69.62   	  15.26		
-20.45   	-55.54   	  1.85   	 106.82		 69.68   	  25.43		
-21.67   	-55.85   	  2.28   	  50.86		 69.79   	 -50.86		
-23.19   	-56.15   	  2.48   	  25.43		 69.58   	-116.99		
-23.80   	-56.46   	  2.58   	  -5.09		 69.11   	 -96.64		
-23.19   	-56.46   	  2.56   	 -40.69		 68.73   	 -71.21		
-21.67   	-55.24   	  2.40   	 -45.78		 68.44   	 -81.38		
-20.45   	-50.05   	  2.22   	 -50.86		 68.12   	 -86.47		
-20.14   	-37.23   	  2.01   	 -45.78		 67.77   	 -96.64		
-21.06   	-16.48   	  1.83   	 -10.17		 67.39   	 -91.56		
-21.67   	 10.07   	  1.79   	  25.43		 67.02   	 -66.12		
-21.06   	 35.40   	  1.89   	  35.61		 66.75   	 -45.78		
-19.23   	 54.32   	  2.03   	  35.61		 66.57   	 -45.78		
-15.87   	 65.31   	  2.18   	  15.26		 66.39   	 -50.86		
-11.60   	 71.72   	  2.24   	 -20.35		 66.18   	 -55.95		
 -6.71   	 80.26   	  2.16   	 -35.61		 65.96   	 -76.30		
 -2.14   	 93.69   	  2.01   	 -45.78		 65.66   	 -86.47		
  2.44   	109.56   	  1.83   	 -50.86		 65.31   	 -81.38		
  6.10   	121.77   	  1.63   	 -61.04		 64.98   	 -86.47		
 10.07   	125.12   	  1.38   	 -40.69		 64.64   	-101.73		
 13.73   	118.71   	  1.22   	 -15.26		 64.23   	 -71.21		
 17.09   	105.90   	  1.16   	 -15.26		 63.95   	 -35.61		
 19.53   	 90.33   	  1.10   	 -10.17		 63.80   	 -40.69		
 20.75   	 72.63   	  1.06   	  20.35		 63.64   	 -35.61		
 20.14   	 52.49   	  1.14   	  71.21		 63.50   	  25.43		
 18.31   	 30.21   	  1.42   	  81.38		 63.60   	  35.61		
 15.56   	  9.16   	  1.75   	  71.21		 63.74   	  -5.09		
 12.21   	 -6.41   	  2.03   	  -5.09		 63.72   	 -45.78		
  7.32   	-15.56   	  2.01   	 -66.12		 63.54   	 -71.21		
  1.22   	-21.06   	  1.75   	 -71.21		 63.26   	 -91.56		
 -5.49   	-27.77   	  1.46   	 -50.86		 62.89   	 -71.21		
-11.60   	-38.76   	  1.26   	 -25.43		 62.60   	 -55.95		
-15.87   	-52.49   	  1.16   	  30.52		 62.38   	 -66.12		
-17.70   	-65.31   	  1.28   	  86.47		 62.12   	 -50.86		
-18.31   	-75.38   	  1.63   	 178.03		 61.91   	   0.00		
-18.62   	-83.01   	  2.34   	 274.67		 61.91   	  45.78		
-19.23   	-89.42   	  3.44   	 289.93		 62.10   	  55.95		
-20.75   	-95.52   	  4.60   	 249.24		 62.32   	 -20.35		
-23.19   	-100.71   	  5.60   	 249.24		 62.24   	 -35.61		
-25.63   	-104.68   	  6.59   	 244.15		 62.10   	  25.43		
-26.86   	-107.42   	  7.57   	 193.29		 62.20   	  45.78		
-26.55   	-109.25   	  8.34   	 106.82		 62.38   	 -10.17		
-25.63   	-110.78   	  8.77   	  55.95		 62.34   	 -61.04		
-25.33   	-111.39   	  8.99   	  20.35		 62.10   	 -71.21		
-27.16   	-111.39   	  9.07   	 -25.43		 61.81   	 -86.47		
-31.43   	-110.17   	  8.97   	 -66.12		 61.46   	-101.73		
-37.23   	-104.68   	  8.71   	-127.16		 61.06   	-122.07		
-45.17   	-92.47   	  8.20   	-188.20		 60.57   	-162.77		
-55.85   	-73.24   	  7.45   	-188.20		 59.92   	-193.29		
-68.36   	-51.27   	  6.69   	-152.59		 59.15   	-162.77		
-76.90   	-32.65   	  6.08   	-142.42		 58.49   	-137.33		
-72.94   	-16.17   	  5.51   	 -96.64		 57.94   	-142.42		
-47.00   	  9.77   	  5.13   	 -15.26		 57.38   	 -96.64		
  6.71   	 65.31   	  5.07(E)	  45.78		 56.99   	 -30.52		
 88.81   	165.71   	  5.25   	  81.38		 56.87   	   0.00		
193.18   	294.80   	  5.57   	 106.82		 56.87   	   0.00		
310.67   	397.64   	  6.00   	 167.85		 56.87   	   0.00		
422.67   	408.94(R)	  6.67   	 345.88		 56.87   	  15.26		
502.62   	291.75   	  8.06   	 635.81		 56.93   	  66.12		
521.24   	 77.21   	 10.60   	 920.65		 57.19   	 116.99		
459.90   	-147.40   	 14.28   	1063.07		 57.66   	 106.82		
327.76   	-292.97   	 18.54   	1047.81		 58.09   	  61.04		
164.79   	-327.15   	 22.73   	 839.26		 58.33   	 -50.86		
 24.72   	-289.92   	 26.08   	 432.35		 58.13   	-335.71		
-54.32   	-246.89   	 27.81   	 849.44		 56.79   	-305.19		
-67.44   	-234.38   	 31.21   	1688.70		 55.56   	 289.93		
-40.59   	-240.78   	 37.97   	1510.68		 56.72   	 172.94		
-10.38   	-229.19   	 44.01   	1073.24		 57.42   	-707.02		
  1.22   	-179.14   	 48.30   	1368.26		 54.59   	-467.95		
 -7.02   	-107.42   	 53.77   	1998.97		 52.72(D)	 803.66		
-22.58   	-48.52   	 61.77   	2395.72		 55.93   	 905.39		
-33.87   	-24.41   	 71.35   	2344.85		 59.55   	 493.39		
-36.32   	-29.60   	 80.73   	1714.13		 61.53   	 793.49		
-33.87   	-43.95   	 87.59   	 829.09		 64.70   	 818.92		
-31.43   	-49.74   	 90.91   	 137.33		 67.98   	 412.00		
-31.13   	-42.72   	 91.45   	-228.89		 69.62   	 366.22		
-32.65   	-29.60   	 90.54   	-534.08		 71.09   	 559.51		
-34.48   	-18.92   	 88.40   	-879.96		 73.33   	 340.79		
-35.10   	-14.34   	 84.88   	-986.77		 74.69   	 -55.95		
-34.79   	-13.73   	 80.94   	-569.68		 74.47   	 157.68		
-33.87   	-14.65   	 78.66   	 462.87		 75.10   	 824.00		
-32.96   	-14.34   	 80.51   	 930.82		 78.39   	1312.30		
-32.04   	-12.82   	 84.23   	 478.13		 83.64   	 559.51		
-31.43   	-10.38   	 86.14   	 -40.69		 85.88   	-483.21		
-31.13   	 -8.24   	 85.98   	-513.73		 83.95   	-615.46		
-30.52   	 -6.10   	 83.93   	-762.97		 81.48   	-661.24		
-29.91   	 -3.36   	 80.87   	-473.04		 78.84   	-640.89		
-28.99   	  0.31   	 78.98   	 335.71		 76.28   	  30.52		
-27.77   	  5.19   	 80.33   	1098.67		 76.40   	 915.56		
-26.25   	 10.99   	 84.72   	1251.27		 80.06   	1073.24		
-24.41   	 16.17   	 89.72   	1073.24		 84.35   	 656.15		
-23.19   	 20.45   	 94.02   	 645.98		 86.98   	 371.31		
-22.58   	 24.72   	 96.60   	  40.69		 88.46   	 188.20		
-22.89   	 29.30   	 96.76   	-310.27		 89.22   	-203.46		
-23.50   	 35.71   	 95.52   	-152.59		 88.40   	-132.25		
-22.58   	 43.03   	 94.91   	 422.18		 87.87   	 483.21		
-19.53   	 51.27   	 96.60   	 910.47		 89.81   	 849.44		
-14.65   	 58.90   	100.24   	 768.05		 93.20   	 574.77		
 -9.77   	 65.61   	103.32   	  81.38		 95.50   	 -50.86		
 -6.71   	 71.72   	103.64(S)	-381.48		 95.30   	-437.43		
 -6.10   	 77.21   	102.12   	-198.37		 93.55   	-193.29		
 -6.41   	 83.31   	101.32   	  10.17		 92.78   	 254.32		
 -5.80   	 90.33   	101.36   	 -81.38		 93.79   	  81.38		
 -3.66   	 99.18   	101.04   	-162.77		 94.12   	-254.32		
  0.31   	109.25   	100.39   	-386.57		 93.10   	-213.63		
  4.27   	120.24   	 98.84   	-620.55		 92.25   	-279.75		
  7.93   	130.62   	 96.36   	-330.62		 91.13   	-142.42		
 11.60   	141.30   	 95.04   	 361.14		 90.56   	 320.45		
 15.56   	152.28   	 96.48   	 213.63		 91.84   	 269.58		
 19.53   	162.35   	 97.33   	-437.43		 92.92   	-406.92		
 22.89   	170.90   	 95.58   	-279.75		 91.29   	-371.31		
 25.63   	178.22   	 94.47   	 127.16		 89.81   	 371.31		
 28.69   	184.63   	 94.97   	 167.85		 91.29   	 590.03		
 32.04   	191.35   	 95.65   	 300.10		 93.65   	 249.24		
 35.71   	198.67   	 96.85   	 203.46		 94.65   	  61.04		
 38.76   	204.47   	 97.66   	-183.11		 94.89   	  50.86		
 40.28   	207.21   	 96.93   	-249.24		 95.10   	 -86.47		
 40.59   	206.91   	 95.93   	 -76.30		 94.75   	 -55.95		
 40.59   	204.77   	 95.63   	  20.35		 94.53   	 116.99		
 41.81   	203.25   	 95.71   	  91.56		 94.99   	 264.50		
 43.95   	202.33   	 96.07   	 -50.86		 96.05   	  96.64		
 45.47   	201.42   	 95.87   	-406.92		 96.44(S)	-539.16		
 45.47   	198.36   	 94.24   	-478.13		 94.28   	-742.62		
 42.72   	192.57   	 92.33   	-274.67		 91.31   	 -96.64		
 38.76   	184.33   	 91.23   	 -45.78		 90.93   	 320.45		
 34.48   	175.17   	 91.05   	 172.94		 92.21   	 162.77		
 32.04   	165.10   	 91.74   	 147.51		 92.86   	 142.42		
 30.21   	154.42   	 92.33   	 -45.78		 93.43   	  40.69		
 28.08   	141.60   	 92.15   	-106.82		 93.59   	-142.42		
 23.80   	125.73   	 91.72   	  -5.09		 93.02   	  55.95		
 17.09   	106.81   	 91.70   	  45.78		 93.24   	 233.98		
  8.85   	 86.06   	 91.88   	-106.82		 94.18   	 -25.43		
  1.22   	 65.92   	 91.45   	-249.24		 94.08   	-193.29		
 -4.27   	 47.61   	 90.46   	-157.68		 93.31   	-142.42		
 -8.24   	 31.43   	 89.83   	 -81.38		 92.74   	-203.46		
-11.29   	 16.78   	 89.50   	-183.11		 91.92   	-249.24		
-14.34   	  2.75   	 88.77   	-315.36		 90.93   	-223.80		
-17.40   	-10.07   	 87.51   	-427.26		 90.03   	-167.85		
-19.53   	-20.45   	 85.80   	-559.51		 89.36   	-208.54		
-20.75   	-27.77   	 83.56   	-676.50		 88.52   	-315.36		
-21.36   	-31.43   	 80.85   	-656.15		 87.26   	-254.32		
-21.97   	-33.57   	 78.23   	-518.82		 86.25   	 -76.30		
-23.19   	-36.93   	 76.15   	-595.11		 85.94   	-122.07		
-24.72   	-42.72   	 73.77   	-829.09		 85.45   	-478.13		
-26.55   	-50.35   	 70.46   	-544.25		 83.54   	-549.34		
-28.38   	-57.07   	 68.28   	  91.56		 81.34   	  81.38		
-29.91   	-60.12   	 68.65   	-803.66		 81.67   	 300.10		
-31.43   	-59.20   	 65.43   	-2283.82		 82.87   	-859.61		
-31.43   	-56.76   	 56.30   	-2146.48		 79.43   	-1322.48		
-29.60   	-55.24   	 47.71   	-1236.01		 74.14   	 147.51		
-27.16   	-54.63   	 42.77   	-879.96		 74.73   	1215.66		
-25.33   	-54.32   	 39.25   	-1047.81		 79.59   	 493.39		
-25.02   	-53.71   	 35.06   	-1124.11		 81.57   	-544.25		
-25.94   	-53.10   	 30.56   	-885.04		 79.39   	-549.34		
-26.55   	-52.80   	 27.02   	-635.81		 77.19   	 137.33		
-25.63   	-52.19   	 24.48   	-579.86		 77.74   	 284.84		
-23.50   	-50.35   	 22.16   	-676.50		 78.88   	-274.67		
-21.97   	-47.30   	 19.45   	-656.15		 77.78   	-493.39		
-21.67   	-44.25   	 16.83   	-437.43		 75.81   	 -25.43		
-23.19   	-43.03   	 15.08   	-259.41		 75.71   	 289.93		
-25.33   	-44.86   	 14.04   	-183.11		 76.87   	 147.51		
-27.16   	-48.83   	 13.31   	-178.03		 77.46   	  30.52		
-27.16   	-52.19   	 12.59   	-284.84		 77.58   	  76.30		
-25.33   	-52.49   	 11.45   	-518.82		 77.88   	 -35.61		
-22.28   	-48.22   	  9.38   	-732.45		 77.74   	-381.48		
-19.53   	-41.81   	  6.45   	-757.88		 76.22   	-528.99		
-18.01   	-36.32   	  3.42   	-483.21		 74.10   	-193.29		
-18.31   	-35.10   	  1.49   	 -50.86		 73.33   	 244.15		
-19.23   	-38.15   	  1.28   	 106.82		 74.30   	 467.95		
-20.14   	-42.42   	  1.71   	-254.32		 76.17   	  45.78		
-20.14   	-45.17   	  0.69   	-549.34		 76.36   	-722.28		
-19.84   	-43.95   	 -1.51   	-417.09		 73.47   	-559.51		
-19.23   	-40.28   	 -3.17   	-111.90		 71.23   	 111.90		
-18.31   	-36.01   	 -3.62   	 147.51		 71.68   	 300.10		
-15.87   	-34.18   	 -3.03   	 188.20		 72.88   	 188.20		
-13.12   	-35.71   	 -2.28   	  50.86		 73.63   	 -45.78		
-11.60   	-39.37   	 -2.08   	 -25.43		 73.45   	-223.80		
-12.51   	-43.33   	 -2.18   	  40.69		 72.55   	-116.99		
-15.26   	-45.17   	 -2.01   	 116.99		 72.09   	  81.38		
-17.09   	-43.03   	 -1.55   	 111.90		 72.41   	  55.95		
-16.48   	-38.45   	 -1.10   	  50.86		 72.63   	 -55.95		
-14.34   	-34.18   	 -0.90   	 -55.95		 72.41   	-116.99		
-12.51   	-33.26   	 -1.12   	-147.51		 71.94   	-137.33		
-12.21   	-36.62   	 -1.71   	-172.94		 71.39   	-111.90		
-13.43   	-42.42   	 -2.40   	-193.29		 70.95   	 -81.38		
-14.34   	-48.22   	 -3.17   	-208.54		 70.62   	 -96.64		
-14.95   	-52.19   	 -4.01   	-178.03		 70.23   	-142.42		
-16.48   	-54.32   	 -4.72   	-111.90		 69.66   	-147.51		
-19.53   	-55.24   	 -5.17(D)	   0.00		 69.07   	 -81.38		
-22.58   	-55.24   	 -5.17   	  66.12		 68.75   	 -35.61		
-24.11   	-54.63   	 -4.90   	  71.21		 68.61   	 -61.04		
-22.58   	-53.41   	 -4.62   	  45.78		 68.36   	 -71.21		
-19.53   	-51.88   	 -4.44   	 116.99		 68.08   	 -50.86		
-16.78   	-50.35   	 -3.97   	 218.72		 67.87   	  -5.09		
-16.78   	-49.44   	 -3.09   	 188.20		 67.85   	  45.78		
-18.01   	-49.74   	 -2.34   	  96.64		 68.04   	 -35.61		
-18.62   	-51.88   	 -1.95   	  45.78		 67.89   	-137.33		
-17.40   	-54.93   	 -1.77   	  25.43		 67.34   	-106.82		
-15.56   	-58.59   	 -1.67   	 -25.43		 66.92   	 -55.95		
-14.04   	-60.73   	 -1.77   	 -40.69		 66.69   	 -81.38		
-14.04   	-60.73   	 -1.93   	  -5.09		 66.37   	 -71.21		
-14.65   	-59.20   	 -1.95   	 -20.35		 66.08   	 -25.43		
-15.26   	-57.37   	 -2.03   	 -45.78		 65.98   	 -55.95		
-15.87   	-56.15   	 -2.22   	 -30.52		 65.76   	 -71.21		
-16.78   	-54.63   	 -2.34   	   0.00		 65.47   	 -50.86		
-17.40   	-48.83   	 -2.34   	  15.26		 65.27   	 -61.04		
-17.40   	-35.40   	 -2.28   	  25.43		 65.03   	 -61.04		
-15.87   	-14.34   	 -2.18   	  15.26		 64.78   	 -61.04		
-14.04   	 10.38   	 -2.12   	   5.09		 64.54   	-101.73		
-12.82   	 31.74   	 -2.10   	   5.09		 64.13   	-127.16		
-11.90   	 44.25   	 -2.08   	  20.35		 63.62   	 -86.47		
-10.07   	 48.22   	 -1.99   	  30.52		 63.28   	 -30.52		
 -5.80   	 50.66   	 -1.87   	  40.69		 63.15   	   5.09		
  0.92   	 59.51   	 -1.71   	  45.78		 63.17   	   5.09		
  8.85   	 77.51   	 -1.53   	  15.26		 63.19   	 -40.69		
 15.56   	 99.49   	 -1.46   	  -5.09		 63.03   	 -76.30		
 19.84   	116.88   	 -1.49   	 -25.43		 62.73   	 -66.12		
 22.28   	121.46   	 -1.59   	 -40.69		 62.46   	 -45.78		
 23.80   	113.22   	 -1.75   	 -55.95		 62.28   	 -76.30		
 24.41   	 97.05   	 -1.97   	 -71.21		 61.97   	-101.73		
 24.72   	 78.74   	 -2.26   	 -61.04		 61.57   	 -71.21		
 24.41   	 61.95   	 -2.50   	 -81.38		 61.28   	 -50.86		
 24.72   	 44.25   	 -2.83   	 -86.47		 61.08   	 -66.12		
 24.72   	 24.11   	 -3.17   	 -45.78		 60.81   	 -76.30		
 23.19   	  1.83   	 -3.36   	  10.17		 60.51   	 -30.52		
 18.62   	-18.31   	 -3.32   	  71.21		 60.39   	  10.17		
 11.60   	-32.65   	 -3.03   	 137.33		 60.43   	  25.43		
  3.97   	-39.37   	 -2.48   	 162.77		 60.53   	  30.52		
 -2.14   	-42.42   	 -1.83   	 172.94		 60.65   	  20.35		
 -5.19   	-46.69   	 -1.14   	 162.77		 60.73   	  10.17		
 -7.02   	-56.46   	 -0.49   	 162.77		 60.77   	 -10.17		
 -9.46   	-72.33   	  0.16   	 147.51		 60.73   	 -30.52		
-13.12   	-91.55   	  0.75   	 122.07		 60.61   	 -15.26		
-17.09   	-108.64   	  1.24   	 116.99		 60.55   	 -25.43		
-19.84   	-119.63   	  1.71   	 101.73		 60.45   	 -45.78		
-20.75   	-123.60   	  2.12   	 137.33		 60.26   	 -25.43		
-21.36   	-123.60   	  2.67   	 193.29		 60.16   	   5.09		
-22.28   	-123.90   	  3.44   	 162.77		 60.18   	   0.00		
-23.80   	-126.65   	  4.09   	  71.21		 60.18   	 -55.95		
-25.63   	-131.23   	  4.37   	   5.09		 59.96   	-132.25		
-26.86   	-133.97   	  4.39   	 -35.61		 59.43   	-137.33		
-28.08   	-132.75   	  4.25   	 -86.47		 58.88   	-116.99		
-29.30   	-127.87   	  3.91   	-122.07		 58.41   	-152.59		
-30.82   	-121.46   	  3.42   	-111.90		 57.80   	-137.33		
-33.57   	-114.14   	  2.97   	-122.07		 57.25   	 -86.47		
-39.67   	-106.20   	  2.48   	-132.25		 56.91   	-101.73		
-49.44   	-94.30   	  1.95   	-142.42		 56.50   	-122.07		
-60.42   	-78.13   	  1.38   	-127.16		 56.01   	-116.99		
-65.31   	-59.81   	  0.87   	 -61.04		 55.54   	 -91.56		
-55.24   	-37.54   	  0.63   	   0.00		 55.18   	 -50.86		
-21.06   	 -2.75   	  0.63   	  66.12		 54.97   	 -30.52		
 41.20   	 59.81   	  0.90   	 132.25		 54.85   	 -45.78		
129.09   	158.08   	  1.42   	 193.29		 54.67   	 -15.26		
236.21   	269.47   	  2.20   	 249.24		 54.61   	   5.09		
350.34   	341.19   	  3.19   	 284.84		 54.63   	  20.35		
451.66   	319.21   	  4.33   	 345.88		 54.71   	  30.52		
513.31   	187.38   	  5.72   	 483.21		 54.83   	  30.52		
508.42   	 -5.19   	  7.65   	 676.50		 54.95   	  76.30		
424.80   	-171.20   	 10.36   	 808.75		 55.26   	  76.30		
279.24   	-245.06   	 13.59   	 834.18		 55.56   	  25.43		
116.88   	-229.49   	 16.93   	 946.08		 55.67   	  50.86		
-10.99   	-187.99   	 20.71   	 946.08		 55.87   	  66.12		
-73.24   	-184.94   	 24.50   	1002.03		 56.13   	 -25.43		
-73.24   	-232.24   	 28.50   	1602.23		 56.03   	  10.17		
-41.50   	-286.25   	 34.91   	1876.90		 56.07   	 101.73		
-11.90   	-291.44   	 42.42   	1454.72		 56.48   	-254.32		
 -2.75   	-230.10   	 48.24   	 986.77		 55.46   	-788.40		
-10.38   	-136.72   	 52.19   	1383.51		 52.31   	-391.66		
-21.36   	-63.17   	 57.72   	2065.10		 50.74(D)	 549.34		
-26.86   	-38.45   	 65.98   	2192.26		 52.94   	 849.44		
-25.94   	-53.10   	 74.75   	1871.81		 56.34   	 691.76		
-23.50   	-78.13   	 82.24   	1154.62		 59.10   	 717.19		
-24.11   	-90.33   	 86.86   	 462.87		 61.97   	 788.40		
-27.47   	-86.06   	 88.71   	  10.17		 65.13   	 859.61		
-30.82   	-74.46   	 88.75   	-722.28		 68.57   	 768.05		
-31.74   	-65.61   	 85.86   	-1546.28		 71.64   	 111.90		
-30.52   	-61.65   	 79.67   	-1414.03		 72.09   	-401.83		
-29.30   	-61.34   	 74.02   	-539.16		 70.48   	 101.73		
-29.60   	-61.65   	 71.86   	 132.25		 70.88   	 595.11		
-31.43   	-62.87   	 72.39   	 610.37		 73.27   	 590.03		
-33.26   	-64.39   	 74.83   	 961.34		 75.63   	 671.41		
-32.96   	-64.70   	 78.68   	 864.70		 78.31   	 590.03		
-29.60   	-62.26   	 82.14   	 254.32		 80.67   	   5.09		
-25.02   	-55.85   	 83.15   	-432.35		 80.69   	-625.63		
-21.36   	-47.30   	 81.42   	-569.68		 78.19   	-707.02		
-21.36   	-39.98   	 79.15   	 -76.30		 75.36   	-213.63		
-23.80   	-36.62   	 78.84   	 488.30		 74.51   	 381.48		
-26.55   	-37.23   	 80.79   	 773.14		 76.03   	 671.41		
-27.16   	-38.15   	 83.89   	 905.39		 78.72   	 635.81		
-24.72   	-36.01   	 87.51   	 737.54		 81.26   	 722.28		
-20.75   	-29.91   	 90.46   	 895.22		 84.15   	 946.08		
-17.09   	-22.58   	 94.04   	1276.70		 87.93   	1088.50		
-15.26   	-17.70   	 99.15   	 574.77		 92.29   	 666.32		
-15.26   	-16.17   	101.44(S)	-381.48		 94.95(S)	-412.00		
-16.48   	-15.56   	 99.92   	-310.27		 93.31   	-727.36		
-16.78   	-11.90   	 98.68   	-167.85		 90.40   	 -66.12		
-14.95   	 -3.05   	 98.01   	-315.36		 90.13   	   5.09		
-10.07   	  9.46   	 96.74   	-315.36		 90.15   	-401.83		
 -3.66   	 21.97   	 95.48   	-356.05		 88.54   	-315.36		
  2.44   	 30.82   	 94.06   	-213.63		 87.28   	 -50.86		
  5.80   	 33.87   	 93.20   	 233.98		 87.08   	 249.24		
  6.41   	 34.18   	 94.14   	 376.40		 88.08   	 432.35		
  5.80   	 35.40   	 95.65   	 -20.35		 89.81   	  10.17		
  6.41   	 42.42   	 95.56   	-325.53		 89.85   	-279.75		
  9.77   	 54.93   	 94.26   	-315.36		 88.73   	  35.61		
 16.17   	 69.27   	 93.00   	-228.89		 88.87   	 218.72		
 23.19   	 81.18   	 92.09   	 -66.12		 89.75   	 132.25		
 28.69   	 88.20   	 91.82   	  30.52		 90.27   	  91.56		
 29.91   	 91.86   	 91.94   	-106.82		 90.64   	  45.78		
 28.08   	 96.44   	 91.52   	-147.51		 90.82   	-132.25		
 26.55   	104.06   	 90.93   	  71.21		 90.29   	-172.94		
 28.99   	113.83   	 91.21   	 137.33		 89.60   	 -76.30		
 36.01   	122.99   	 91.76   	  45.78		 89.30   	-111.90		
 45.17   	129.39   	 91.94   	 142.42		 88.85   	  -5.09		
 52.19   	133.67   	 92.51   	 269.58		 88.83   	 376.40		
 54.32   	137.02   	 93.59   	-122.07		 90.34   	 335.71		
 51.88   	140.08   	 93.10   	-854.52		 91.68   	-254.32		
 48.83   	142.52   	 89.68   	-910.47		 90.66   	-396.74		
 47.91   	144.04   	 86.04   	-132.25		 89.07   	 -25.43		
 50.35   	144.96   	 85.51   	 462.87		 88.97   	 254.32		
 53.71   	146.18   	 87.36   	 437.43		 89.99   	  81.38		
 55.54   	147.09   	 89.11   	 254.32		 90.32   	-162.77		
 54.02   	144.96   	 90.13   	 152.59		 89.66   	 183.11		
 48.83   	138.55   	 90.74   	-198.37		 90.40   	 137.33		
 41.50   	126.65   	 89.95   	-345.88		 90.95   	-427.26		
 32.96   	110.47   	 88.57   	  25.43		 89.24   	-183.11		
 25.33   	 93.69   	 88.67   	 198.37		 88.50   	 356.05		
 19.53   	 79.04   	 89.46   	  40.69		 89.93   	 152.59		
 16.48   	 66.53   	 89.62   	 -30.52		 90.54   	 -61.04		
 14.95   	 54.93   	 89.50   	-152.59		 90.29   	   5.09		
 12.51   	 40.89   	 88.89   	-310.27		 90.32   	-152.59		
  7.02   	 23.19   	 87.65   	-325.53		 89.70   	-295.01		
 -1.22   	  3.66   	 86.35   	-366.22		 88.52   	-188.20		
-10.38   	-14.34   	 84.88   	-412.00		 87.77   	-127.16		
-17.40   	-29.30   	 83.23   	-361.14		 87.26   	-152.59		
-20.45   	-39.98   	 81.79   	-335.71		 86.65   	 -91.56		
-19.84   	-47.61   	 80.45   	-467.95		 86.29   	 -55.95		
-18.31   	-52.49   	 78.58   	-656.15		 86.06   	-244.15		
-17.40   	-54.93   	 75.95   	-757.88		 85.09   	-488.30		
-18.31   	-55.85   	 72.92   	-773.14		 83.13   	-478.13		
-20.75   	-57.37   	 69.83   	-737.54		 81.22   	-315.36		
-24.72   	-62.26   	 66.88   	-340.79		 79.96   	-157.68		
-28.08   	-69.58   	 65.51   	   0.00		 79.33   	 106.82		
