  I     	  II     	  AO     	  AO'		  AO     	  AO'		
 13.12   	-38.45   	105.62   	 -30.52		110.48   	-106.82		
 10.38   	-45.78   	105.49   	 -45.78		110.05   	-101.73		
 21.97   	-45.17   	105.31   	 -76.30		109.64   	 -96.64		
 14.95   	-48.52   	105.00   	-101.73		109.26   	 -96.64		
 11.90   	-50.96   	104.60   	-127.16		108.87   	 -96.64		
 17.09   	-50.66   	104.09   	-142.42		108.48   	 -91.56		
  7.93   	-54.63   	103.52   	-157.68		108.12   	 -96.64		
  7.63   	-57.37   	102.89   	-157.68		107.73   	 -91.56		
  7.02   	-61.04   	102.26   	-152.59		107.36   	 -91.56		
 13.73   	-57.07   	101.65   	-142.42		107.00   	 -96.64		
 14.34   	-53.10   	101.08   	-127.16		106.61   	 -91.56		
 18.62   	-43.33   	100.57   	-116.99		106.25   	 -96.64		
 19.53   	-32.04   	100.10   	-101.73		105.86   	 -96.64		
 22.89   	-18.62   	 99.69   	 -91.56		105.47   	-101.73		
 31.43   	  3.36   	 99.33   	 -91.56		105.07   	 -96.64		
 36.01   	 28.08   	 98.96   	 -96.64		104.68   	-101.73		
 50.66   	 56.76   	 98.58   	 -96.64		104.27   	-101.73		
 61.95   	 82.09   	 98.19   	-106.82		103.87   	-106.82		
 64.70   	 95.21   	 97.76   	-116.99		103.44   	-106.82		
 75.38   	102.84   	 97.29   	-122.07		103.01   	-101.73		
 80.26   	112.30   	 96.81   	-127.16		102.60   	-111.90		
 77.21   	114.44   	 96.30   	-127.16		102.16   	-106.82		
 73.24   	119.02   	 95.79   	-132.25		101.73   	-106.82		
 72.33   	115.05   	 95.26   	-127.16		101.30   	-111.90		
 67.75   	 87.59   	 94.75   	-116.99		100.85   	-106.82		
 50.96   	 53.41   	 94.28   	-111.90		100.43   	-111.90		
 39.98   	 10.99   	 93.83   	-106.82		 99.98   	-111.90		
 30.21   	-20.75   	 93.41   	 -96.64		 99.53   	-106.82		
 13.43   	-38.76   	 93.02   	 -91.56		 99.10   	-111.90		
 17.70   	-46.69   	 92.65   	 -86.47		 98.66   	-111.90		
 20.14   	-48.52   	 92.31   	 -91.56		 98.21   	-106.82		
 14.04   	-61.95   	 91.94   	 -86.47		 97.78   	-111.90		
  6.10   	-84.23   	 91.60   	 -91.56		 97.33   	-111.90		
 -0.31   	-107.42   	 91.23   	 -91.56		 96.89   	-106.82		
  1.53   	-126.65   	 90.86   	 -96.64		 96.46   	-106.82		
 -0.31   	-137.33   	 90.48   	 -91.56		 96.03   	-106.82		
  0.00   	-143.74   	 90.11   	 -96.64		 95.60   	-106.82		
 11.60   	-141.91   	 89.72   	 -91.56		 95.18   	-106.82		
 12.51   	-144.65   	 89.36   	 -86.47		 94.75   	-106.82		
 18.01   	-144.35   	 89.01   	 -81.38		 94.32   	-101.73		
 30.21   	-136.41   	 88.69   	 -76.30		 93.92   	-101.73		
 20.14   	-134.28   	 88.38   	 -66.12		 93.51   	 -96.64		
 11.60   	-125.43   	 88.12   	 -66.12		 93.12   	 -96.64		
 16.48   	-120.24   	 87.85   	 -61.04		 92.74   	 -96.64		
 20.14   	-118.71   	 87.61   	 -61.04		 92.35   	 -91.56		
 23.19   	-120.24   	 87.36   	 -61.04		 91.98   	 -91.56		
 34.18   	-126.65   	 87.12   	 -66.12		 91.62   	 -91.56		
 36.01   	-131.84   	 86.86   	 -66.12		 91.25   	 -86.47		
 31.43   	-133.67   	 86.59   	 -71.21		 90.91   	 -86.47		
 33.87   	-128.48   	 86.31   	 -76.30		 90.56   	 -86.47		
 26.86   	-123.90   	 86.00   	 -76.30		 90.21   	 -81.38		
 18.62   	-114.75   	 85.70   	 -81.38		 89.89   	 -81.38		
  8.85   	-121.46   	 85.37   	 -76.30		 89.56   	 -81.38		
  1.22   	-128.78   	 85.07   	 -81.38		 89.24   	 -76.30		
  6.71   	-126.34   	 84.74   	 -71.21		 88.93   	 -81.38		
 -2.44   	-130.00   	 84.46   	 -76.30		 88.61   	 -76.30		
 -5.49   	-120.24   	 84.15   	 -66.12		 88.30   	 -76.30		
 -2.44   	-107.73   	 83.89   	 -66.12		 88.00   	 -76.30		
-10.99   	-106.81   	 83.62   	 -61.04		 87.69   	 -76.30		
 -9.77   	-104.37   	 83.38   	 -55.95		 87.39   	 -76.30		
 -5.80   	-105.29   	 83.15   	 -55.95		 87.08   	 -76.30		
 -4.58   	-109.25   	 82.93   	 -55.95		 86.77   	 -71.21		
 -6.10   	-105.90   	 82.71   	 -50.86		 86.49   	 -71.21		
 -4.88   	-101.32   	 82.50   	 -45.78		 86.21   	 -71.21		
 -2.44   	-99.49   	 82.32   	 -50.86		 85.92   	 -71.21		
 -3.97   	-97.05   	 82.12   	 -45.78		 85.64   	 -66.12		
 -8.85   	-90.33   	 81.93   	 -45.78		 85.37   	 -66.12		
 -8.24   	-90.03   	 81.75   	 -45.78		 85.11   	 -66.12		
 -2.75   	-69.27   	 81.57   	 -50.86		 84.84   	 -66.12		
-10.07   	-15.56   	 81.36   	 -50.86		 84.58   	 -61.04		
 11.90   	 51.27   	 81.16   	 -55.95		 84.33   	 -66.12		
 20.45   	173.65   	 80.94   	 -61.04		 84.07   	 -61.04		
 29.30   	341.49   	 80.69   	 -61.04		 83.82   	 -61.04		
 79.65   	513.31   	 80.45   	 -66.12		 83.58   	 -61.04		
113.83   	739.14   	 80.18   	 -71.21		 83.34   	 -61.04		
161.13   	971.68   	 79.90   	 -71.21		 83.09   	 -55.95		
245.36   	1124.27   	 79.61   	 -76.30		 82.87   	 -61.04		
317.99   	1203.31(R)	 79.31   	 -71.21		 82.62   	 -61.04		
364.38   	1081.24   	 79.02   	 -71.21		 82.38   	 -61.04		
307.62   	744.63   	 78.74   	 -71.21		 82.14   	 -55.95		
206.91   	340.88   	 78.45   	 -66.12		 81.91   	 -61.04		
110.47   	 40.59   	 78.19   	 -61.04		 81.67   	 -61.04		
 59.51   	-238.65   	 77.94   	 -55.95		 81.42   	 -66.12		
101.32   	-290.83   	 77.72   	 -55.95		 81.16   	 -61.04		
184.33   	-239.26   	 77.50   	 -45.78		 80.92   	 -61.04		
196.23   	-306.70   	 77.31   	 -45.78		 80.67   	 -55.95		
137.02   	-261.23   	 77.13   	 -45.78		 80.45   	 -61.04		
 77.82   	-236.21   	 76.95   	 -40.69		 80.20   	 -61.04		
 21.67   	-234.07   	 76.79   	 -40.69		 79.96   	 -61.04		
-23.50   	-185.24   	 76.62   	 -40.69		 79.71   	 -55.95		
-34.79   	-158.69   	 76.46   	 -40.69		 79.49   	 -55.95		
-29.60   	-142.21   	 76.30   	 -35.61		 79.27   	 -55.95		
-31.13   	-152.89   	 76.15   	 -40.69		 79.04   	 -55.95		
-28.69   	-144.65   	 75.99   	 -35.61		 78.82   	 -55.95		
-22.89   	-146.79   	 75.85   	 -35.61		 78.60   	 -55.95		
-21.67   	-144.65   	 75.71   	 -30.52		 78.37   	 -50.86		
-28.99   	-147.09   	 75.58   	 -20.35		 78.17   	 -55.95		
-35.71   	-148.01   	 75.50(D)	   0.00		 77.94   	 -50.86		
-35.10   	-147.71   	 75.50   	  30.52		 77.74   	 -45.78		
-27.47   	-145.87   	 75.63   	  71.21		 77.56   	 -45.78		
-32.35   	-147.40   	 75.91   	 122.07		 77.38   	 -45.78		
-31.13   	-143.13   	 76.40   	 178.03		 77.19   	 -35.61		
-20.45   	-142.82   	 77.11   	 239.06		 77.05   	 -25.43		
-25.63   	-143.43   	 78.07   	 284.84		 76.95   	 -20.35		
-32.96   	-146.48   	 79.21   	 325.53		 76.87   	 -10.17		
-37.54   	-145.26   	 80.51   	 335.71		 76.83(D)	   5.09		
-38.15   	-144.65   	 81.85   	 325.53		 76.85   	  20.35		
-33.57   	-146.79   	 83.15   	 284.84		 76.93   	  35.61		
-34.18   	-145.26   	 84.29   	 239.06		 77.07   	  50.86		
-31.74   	-144.35   	 85.25   	 198.37		 77.27   	  66.12		
-28.08   	-140.38   	 86.04   	 188.20		 77.54   	  81.38		
-37.23   	-139.47   	 86.80   	 198.37		 77.86   	  96.64		
-36.93   	-140.38   	 87.59   	 249.24		 78.25   	 122.07		
-33.87   	-144.04   	 88.59   	 315.36		 78.74   	 137.33		
-42.42   	-144.65   	 89.85   	 386.57		 79.29   	 157.68		
-39.37   	-143.74   	 91.39   	 447.61		 79.92   	 178.03		
-35.71   	-147.40   	 93.18   	 478.13		 80.63   	 198.37		
-36.62   	-144.96   	 95.10   	 483.21		 81.42   	 213.63		
-26.55   	-146.18   	 97.03   	 447.61		 82.28   	 239.06		
-33.57   	-151.37   	 98.82   	 381.48		 83.23   	 249.24		
-31.13   	-149.84   	100.35   	 310.27		 84.23   	 269.58		
-31.74   	-151.67   	101.59   	 228.89		 85.31   	 279.75		
-42.72   	-155.33   	102.50   	 167.85		 86.43   	 289.93		
-36.93   	-154.42   	103.17   	 111.90		 87.59   	 295.01		
-40.89   	-155.94   	103.62   	  86.47		 88.77   	 310.27		
-50.05   	-156.56   	103.97   	  91.56		 90.01   	 315.36		
-43.95   	-157.17   	104.33   	 132.25		 91.27   	 320.45		
-48.52   	-161.74   	104.86   	 193.29		 92.55   	 330.62		
-49.13   	-167.24   	105.64   	 254.32		 93.88   	 330.62		
-47.30   	-169.68   	106.65   	 310.27		 95.20   	 335.71		
-48.83   	-174.56   	107.89   	 350.97		 96.54   	 340.79		
-55.24   	-179.75   	109.30   	 371.31		 97.90   	 345.88		
-58.29   	-180.66   	110.78   	 371.31		 99.29   	 340.79		
-59.51   	-188.60   	112.27   	 350.97		100.65   	 345.88		
-63.48   	-190.73   	113.67   	 320.45		102.03   	 345.88		
-65.31   	-192.26   	114.95   	 279.75		103.42   	 345.88		
-68.66   	-195.62   	116.07   	 249.24		104.80   	 340.79		
-71.41   	-202.33   	117.07   	 228.89		106.16   	 335.71		
-74.16   	-207.21   	117.99   	 213.63		107.51   	 335.71		
-81.18   	-210.27   	118.84   	 213.63		108.85   	 330.62		
-82.40   	-216.67   	119.69   	 239.06		110.17   	 325.53		
-85.75   	-218.51   	120.65   	 259.41		111.47   	 320.45		
-94.60   	-223.69   	121.69   	 279.75		112.76   	 315.36		
-95.83   	-225.52   	122.81   	 295.01		114.02   	 315.36		
-97.66   	-225.22   	123.99   	 300.10		115.28   	 300.10		
-102.23   	-221.56   	125.19   	 284.84		116.48   	 300.10		
-99.79   	-215.76   	126.33   	 259.41		117.68   	 289.93		
-94.60   	-211.79   	127.36   	 223.80		118.84   	 284.84		
-100.71   	-207.82   	128.26   	 193.29		119.98   	 274.67		
-97.05   	-198.67   	129.03   	 157.68		121.08   	 259.41		
-94.60   	-189.21   	129.66   	 132.25		122.12   	 259.41		
-91.25   	-178.53   	130.19   	 116.99		123.15   	 244.15		
-82.40   	-165.41   	130.66   	 101.73		124.13   	 233.98		
-75.38   	-150.15   	131.07   	 101.73		125.07   	 223.80		
-72.63   	-137.02   	131.47   	  96.64		125.96   	 218.72		
-64.39   	-122.07   	131.86   	 101.73		126.84   	 203.46		
-61.04   	-105.90   	132.27   	  96.64		127.65   	 193.29		
-46.39   	-96.44   	132.65   	  86.47		128.42   	 183.11		
-37.23   	-86.06   	133.00   	  81.38		129.16   	 172.94		
-28.69   	-75.07   	133.33   	  55.95		129.85   	 162.77		
-18.01   	-65.61   	133.55   	  35.61		130.50   	 152.59		
-14.65   	-55.54   	133.69   	   5.09		131.11   	 142.42		
 -9.77   	-48.22   	133.71(S)	 -30.52		131.68   	 127.16		
 -5.49   	-42.72   	133.59   	 -71.21		132.19   	 116.99		
 -0.61   	-41.50   	133.31   	-101.73		132.65   	 106.82		
  4.58   	-39.37   	132.90   	-132.25		133.08   	  86.47		
  7.32   	-36.62   	132.37   	-162.77		133.43   	  81.38		
  7.93   	-33.87   	131.72   	-183.11		133.75   	  61.04		
 14.34   	-31.13   	130.99   	-198.37		134.00   	  40.69		
  9.46   	-33.87   	130.19   	-218.72		134.16   	  30.52		
  9.46   	-36.01   	129.32   	-239.06		134.28   	  10.17		
 18.92   	-36.93   	128.36   	-269.58		134.32(S)	 -15.26		
  9.16   	-40.59   	127.28   	-305.19		134.26   	 -35.61		
 14.34   	-36.62   	126.06   	-350.97		134.12   	 -55.95		
 14.95   	-35.40   	124.66   	-391.66		133.90   	 -81.38		
  7.02   	-36.32   	123.09   	-432.35		133.57   	-111.90		
 14.04   	-34.79   	121.36   	-452.69		133.12   	-132.25		
 15.26   	-34.48   	119.55   	-452.69		132.59   	-162.77		
 15.26   	-32.35   	117.74   	-422.18		131.94   	-188.20		
 22.89   	-29.30   	116.05   	-366.22		131.19   	-208.54		
 18.01   	-29.60   	114.59   	-295.01		130.36   	-233.98		
 16.48   	-26.86   	113.41   	-203.46		129.42   	-249.24		
 15.87   	-30.21   	112.59   	-116.99		128.42   	-264.50		
 14.34   	-26.25   	112.13   	 -40.69		127.36   	-269.58		
 18.31   	-20.75   	111.96   	  15.26		126.29   	-279.75		
 14.65   	-20.45   	112.02   	  40.69		125.17   	-274.67		
 21.67   	-18.31   	112.19   	  45.78		124.07   	-274.67		
 20.14   	-20.75   	112.37   	  20.35		122.97   	-269.58		
 15.56   	-20.45   	112.45   	 -20.35		121.89   	-254.32		
 22.28   	-21.36   	112.37   	 -66.12		120.87   	-249.24		
 15.87   	-24.11   	112.11   	-106.82		119.88   	-233.98		
 18.62   	-21.67   	111.68   	-142.42		118.94   	-223.80		
 17.70   	-25.33   	111.11   	-157.68		118.05   	-208.54		
 20.75   	-27.16   	110.48   	-162.77		117.21   	-193.29		
 20.45   	-25.63   	109.83   	-152.59		116.44   	-178.03		
  9.77   	-28.38   	109.22   	-127.16		115.73   	-167.85		
 13.12   	-31.43   	108.71   	 -96.64		115.06   	-157.68		
 13.12   	-30.21   	108.32   	 -66.12		114.42   	-142.42		
 13.43   	-31.13   	108.06   	 -45.78		113.86   	-132.25		
 23.19   	-31.43   	107.87   	 -30.52		113.33   	-122.07		
 18.31   	-34.79   	107.75   	 -25.43		112.84   	-116.99		
 17.40   	-39.98   	107.65   	 -40.69		112.37   	-106.82		
 14.65   	-42.42   	107.49   	 -55.95		111.94   	-106.82		
 14.65   	-49.13   	107.26   	 -86.47		111.52   	-101.73		
 17.09   	-47.91   	106.92   	-106.82		111.11   	 -96.64		
 14.04   	-46.69   	106.49   	-137.33		110.72   	 -96.64		
 14.34   	-50.66   	105.94   	-152.59		110.34   	 -96.64		
 14.95   	-50.05   	105.33   	-167.85		109.95   	 -96.64		
 19.84   	-49.13   	104.66   	-167.85		109.56   	 -96.64		
 18.01   	-47.91   	103.99   	-172.94		109.18   	 -96.64		
 18.62   	-41.81   	103.30   	-162.77		108.79   	 -96.64		
 26.55   	-26.25   	102.64   	-157.68		108.40   	-101.73		
 25.33   	-12.21   	102.01   	-147.51		108.00   	-101.73		
 32.35   	  7.02   	101.42   	-137.33		107.59   	-101.73		
 46.39   	 34.18   	100.87   	-132.25		107.18   	-101.73		
 48.83   	 57.98   	100.35   	-127.16		106.77   	-111.90		
 59.51   	 82.09   	 99.84   	-127.16		106.33   	-106.82		
 71.11   	100.10   	 99.33   	-127.16		105.90   	-111.90		
 73.24   	108.64   	 98.82   	-127.16		105.45   	-111.90		
 76.90   	113.83   	 98.31   	-127.16		105.00   	-111.90		
 79.96   	117.49   	 97.80   	-127.16		104.56   	-111.90		
 80.57   	121.46   	 97.29   	-127.16		104.11   	-116.99		
 79.96   	122.07   	 96.78   	-127.16		103.64   	-116.99		
 77.21   	103.76   	 96.28   	-122.07		103.17   	-116.99		
 62.87   	 63.78   	 95.79   	-111.90		102.71   	-116.99		
 46.69   	 20.14   	 95.34   	-106.82		102.24   	-116.99		
 32.04   	-16.78   	 94.91   	-101.73		101.77   	-116.99		
 18.31   	-44.56   	 94.51   	 -91.56		101.30   	-116.99		
 16.78   	-49.44   	 94.14   	 -81.38		100.83   	-122.07		
 17.09   	-47.30   	 93.81   	 -76.30		100.35   	-111.90		
 14.04   	-62.26   	 93.51   	 -76.30		 99.90   	-116.99		
 15.56   	-82.09   	 93.20   	 -71.21		 99.43   	-116.99		
 10.07   	-102.23   	 92.92   	 -71.21		 98.96   	-111.90		
  5.49   	-123.29   	 92.63   	 -76.30		 98.51   	-111.90		
  3.05   	-139.47   	 92.33   	 -81.38		 98.07   	-111.90		
  7.32   	-146.48   	 92.00   	 -81.38		 97.62   	-111.90		
  7.93   	-141.60   	 91.68   	 -86.47		 97.17   	-106.82		
 14.65   	-143.13   	 91.33   	 -86.47		 96.74   	-106.82		
 25.63   	-137.63   	 90.99   	 -91.56		 96.32   	-101.73		
 22.58   	-124.21   	 90.62   	 -91.56		 95.91   	-101.73		
 23.19   	-121.46   	 90.25   	 -86.47		 95.50   	-101.73		
 26.55   	-112.61   	 89.91   	 -81.38		 95.10   	 -96.64		
 27.77   	-104.68   	 89.58   	 -81.38		 94.71   	 -96.64		
 28.38   	-99.18   	 89.26   	 -81.38		 94.32   	 -96.64		
 32.04   	-102.84   	 88.93   	 -76.30		 93.94   	 -91.56		
 37.23   	-103.76   	 88.63   	 -76.30		 93.57   	 -96.64		
 33.87   	-106.20   	 88.32   	 -81.38		 93.18   	 -91.56		
 39.37   	-112.92   	 88.00   	 -81.38		 92.82   	 -86.47		
 46.69   	-107.73   	 87.67   	 -86.47		 92.47   	 -91.56		
 39.06   	-109.86   	 87.32   	 -86.47		 92.11   	 -86.47		
 28.08   	-108.95   	 86.98   	 -96.64		 91.76   	 -91.56		
 26.86   	-107.12   	 86.59   	 -96.64		 91.39   	 -86.47		
 13.73   	-112.92   	 86.21   	 -96.64		 91.05   	 -86.47		
  3.97   	-111.39   	 85.82   	 -96.64		 90.70   	 -91.56		
 10.38   	-108.34   	 85.43   	 -91.56		 90.34   	 -86.47		
  2.14   	-104.37   	 85.07   	 -91.56		 89.99   	 -86.47		
  0.61   	-92.47   	 84.70   	 -81.38		 89.64   	 -86.47		
  2.14   	-90.64   	 84.37   	 -76.30		 89.30   	 -86.47		
 -1.22   	-88.81   	 84.07   	 -71.21		 88.95   	 -86.47		
 -0.61   	-88.20   	 83.78   	 -61.04		 88.61   	 -86.47		
 -4.88   	-88.50   	 83.54   	 -50.86		 88.26   	 -86.47		
 -3.36   	-86.36   	 83.34   	 -50.86		 87.91   	 -81.38		
 -2.75   	-88.50   	 83.13   	 -45.78		 87.59   	 -86.47		
 -7.93   	-93.38   	 82.95   	 -45.78		 87.24   	 -81.38		
 -7.63   	-97.66   	 82.77   	 -50.86		 86.92   	 -76.30		
 -3.66   	-95.52   	 82.56   	 -50.86		 86.61   	 -81.38		
  0.92   	-86.36   	 82.36   	 -55.95		 86.29   	 -76.30		
  2.14   	-65.00   	 82.14   	 -61.04		 85.98   	 -76.30		
  3.66   	-21.06   	 81.89   	 -66.12		 85.68   	 -71.21		
 14.04   	 44.56   	 81.63   	 -71.21		 85.39   	 -76.30		
 24.41   	147.40   	 81.34   	 -71.21		 85.09   	 -71.21		
 40.89   	305.48   	 81.06   	 -76.30		 84.80   	 -66.12		
 81.79   	466.00   	 80.75   	 -81.38		 84.54   	 -71.21		
116.88   	674.44   	 80.43   	 -71.21		 84.25   	 -71.21		
165.71   	913.09   	 80.14   	 -76.30		 83.97   	 -66.12		
241.70   	1074.52   	 79.84   	 -71.21		 83.70   	 -66.12		
330.20   	1165.47(R)	 79.55   	 -71.21		 83.44   	 -71.21		
397.03   	1077.88   	 79.27   	 -71.21		 83.15   	 -66.12		
364.07   	771.48   	 78.98   	 -66.12		 82.89   	 -66.12		
270.08   	344.85   	 78.72   	 -66.12		 82.62   	 -71.21		
171.81   	 24.72   	 78.45   	 -66.12		 82.34   	 -66.12		
102.84   	-263.67   	 78.19   	 -66.12		 82.07   	 -71.21		
111.39   	-377.81   	 77.92   	 -61.04		 81.79   	 -71.21		
193.18   	-303.34   	 77.68   	 -66.12		 81.51   	 -66.12		
213.32   	-343.93   	 77.42   	 -66.12		 81.24   	 -71.21		
164.18   	-299.07   	 77.15   	 -66.12		 80.96   	 -71.21		
102.23   	-243.23   	 76.89   	 -61.04		 80.67   	 -71.21		
 36.62   	-247.80   	 76.64   	 -66.12		 80.39   	 -66.12		
 -6.41   	-193.18   	 76.38   	 -55.95		 80.12   	 -71.21		
-27.47   	-166.32   	 76.15   	 -50.86		 79.84   	 -71.21		
-22.28   	-141.30   	 75.95   	 -50.86		 79.55   	 -66.12		
-16.17   	-139.47   	 75.75   	 -45.78		 79.29   	 -66.12		
-26.86   	-137.94   	 75.56   	 -40.69		 79.02   	 -71.21		
-21.36   	-148.01   	 75.40   	 -35.61		 78.74   	 -61.04		
-17.40   	-148.32   	 75.26   	 -30.52		 78.49   	 -66.12		
-26.86   	-156.56   	 75.14   	 -25.43		 78.23   	 -66.12		
-28.69   	-152.89   	 75.04   	 -10.17		 77.97   	 -61.04		
-23.50   	-142.21   	 74.99(D)	  15.26		 77.72   	 -55.95		
-25.63   	-139.16   	 75.06   	  45.78		 77.50   	 -55.95		
-25.02   	-141.60   	 75.24   	  91.56		 77.27   	 -50.86		
-28.38   	-144.65   	 75.60   	 142.42		 77.07   	 -45.78		
-23.19   	-138.24   	 76.17   	 198.37		 76.89   	 -35.61		
-26.86   	-144.65   	 76.97   	 254.32		 76.74   	 -30.52		
-32.65   	-147.40   	 77.99   	 300.10		 76.62   	 -15.26		
-31.13   	-145.57   	 79.19   	 340.79		 76.56   	  -5.09		
-33.87   	-155.03   	 80.55   	 350.97		 76.54(D)	  10.17		
-29.60   	-160.83   	 81.95   	 340.79		 76.58   	  30.52		
-26.25   	-159.91   	 83.32   	 315.36		 76.70   	  45.78		
-28.69   	-151.67   	 84.58   	 269.58		 76.89   	  61.04		
-31.13   	-147.71   	 85.66   	 218.72		 77.13   	  81.38		
-32.65   	-149.23   	 86.53   	 193.29		 77.46   	  96.64		
-26.25   	-150.15   	 87.30   	 193.29		 77.84   	 116.99		
-27.47   	-159.30   	 88.08   	 223.80		 78.31   	 137.33		
-28.38   	-160.22   	 88.97   	 279.75		 78.86   	 152.59		
-28.38   	-157.17   	 90.09   	 350.97		 79.47   	 178.03		
-36.01   	-160.83   	 91.50   	 406.92		 80.18   	 193.29		
-36.32   	-160.83   	 93.12   	 442.52		 80.96   	 213.63		
-42.11   	-165.41   	 94.89   	 447.61		 81.81   	 233.98		
-33.87   	-170.90   	 96.68   	 427.26		 82.75   	 249.24		
-36.62   	-166.63   	 98.39   	 376.40		 83.74   	 264.50		
-39.98   	-159.30   	 99.90   	 315.36		 84.80   	 279.75		
-28.08   	-155.94   	101.16   	 249.24		 85.92   	 284.84		
-35.10   	-155.03   	102.16   	 193.29		 87.06   	 300.10		
-35.71   	-153.20   	102.93   	 147.51		 88.26   	 305.19		
-33.26   	-160.52   	103.52   	 122.07		 89.48   	 310.27		
-42.72   	-170.59   	104.01   	 122.07		 90.72   	 315.36		
-41.81   	-168.46   	104.50   	 137.33		 91.98   	 325.53		
-44.86   	-170.59   	105.05   	 178.03		 93.29   	 320.45		
-45.78   	-180.66   	105.76   	 218.72		 94.57   	 330.62		
-47.00   	-177.61   	106.63   	 269.58		 95.89   	 330.62		
-50.96   	-179.44   	107.71   	 310.27		 97.21   	 330.62		
-50.66   	-184.63   	108.95   	 340.79		 98.53   	 335.71		
-51.88   	-183.11   	110.31   	 350.97		 99.88   	 335.71		
-49.44   	-188.60   	111.72   	 345.88		101.22   	 330.62		
-57.37   	-200.50   	113.10   	 325.53		102.54   	 335.71		
-56.76   	-209.66   	114.40   	 284.84		103.89   	 335.71		
-62.87   	-218.20   	115.54   	 244.15		105.23   	 330.62		
-77.82   	-218.20   	116.52   	 198.37		106.55   	 330.62		
-76.29   	-209.96   	117.31   	 172.94		107.87   	 320.45		
-83.31   	-208.44   	118.01   	 147.51		109.16   	 320.45		
-91.55   	-210.57   	118.60   	 147.51		110.44   	 315.36		
-88.20   	-208.13   	119.19   	 162.77		111.70   	 310.27		
-92.16   	-216.37   	119.84   	 188.20		112.94   	 300.10		
-98.27   	-224.91   	120.59   	 233.98		114.14   	 300.10		
-98.88   	-223.08   	121.53   	 269.58		115.34   	 289.93		
-95.52   	-218.51   	122.60   	 295.01		116.50   	 284.84		
-92.77   	-211.49   	123.78   	 310.27		117.64   	 274.67		
-90.03   	-201.72   	125.02   	 300.10		118.74   	 274.67		
-88.20   	-186.16   	126.23   	 279.75		119.84   	 259.41		
-88.20   	-184.94   	127.34   	 244.15		120.87   	 254.32		
-88.50   	-177.92   	128.32   	 203.46		121.89   	 249.24		
-83.31   	-159.00   	129.13   	 152.59		122.89   	 233.98		
-72.63   	-141.60   	129.75   	 106.82		123.82   	 223.80		
-65.00   	-116.58   	130.17   	  71.21		124.72   	 213.63		
-63.78   	-106.81   	130.46   	  45.78		125.57   	 203.46		
-57.37   	-103.15   	130.64   	  35.61		126.39   	 188.20		
-49.44   	-101.32   	130.78   	  25.43		127.14   	 178.03		
-42.11   	-106.20   	130.88   	  35.61		127.85   	 167.85		
-30.21   	-92.77   	131.03   	  45.78		128.52   	 152.59		
-21.36   	-75.99   	131.21   	  50.86		129.13   	 137.33		
-10.38   	-61.65   	131.41   	  50.86		129.68   	 132.25		
 -8.24   	-50.66   	131.62   	  45.78		130.21   	 111.90		
 -3.36   	-43.33   	131.80   	  20.35		130.66   	 101.73		
  5.80   	-42.42   	131.88(S)	 -10.17		131.07   	  91.56		
  3.36   	-49.44   	131.84   	 -61.04		131.43   	  71.21		
  7.02   	-47.30   	131.60   	-116.99		131.72   	  61.04		
 16.17   	-46.69   	131.13   	-178.03		131.96   	  45.78		
 16.17   	-43.95   	130.42   	-228.89		132.15   	  30.52		
 19.53   	-34.18   	129.50   	-279.75		132.27   	  10.17		
 20.14   	-41.50   	128.38   	-315.36		132.31(S)	 -10.17		
 21.06   	-46.69   	127.12   	-345.88		132.27   	 -25.43		
 18.31   	-53.71   	125.74   	-376.40		132.17   	 -45.78		
 19.84   	-55.85   	124.23   	-391.66		131.98   	 -66.12		
 17.40   	-49.44   	122.66   	-406.92		131.72   	 -91.56		
 21.97   	-39.98   	121.04   	-417.09		131.35   	-116.99		
 22.58   	-41.81   	119.37   	-412.00		130.88   	-142.42		
 21.36   	-46.69   	117.72   	-396.74		130.31   	-162.77		
 25.33   	-46.08   	116.13   	-356.05		129.66   	-193.29		
 21.06   	-44.25   	114.71   	-305.19		128.89   	-208.54		
 20.14   	-43.95   	113.49   	-239.06		128.06   	-233.98		
 21.06   	-41.50   	112.53   	-178.03		127.12   	-244.15		
 16.78   	-43.33   	111.82   	-111.90		126.14   	-259.41		
 19.53   	-40.28   	111.37   	 -61.04		125.11   	-269.58		
 21.06   	-36.32   	111.13   	 -25.43		124.03   	-269.58		
 27.16   	-30.21   	111.03   	  -5.09		122.95   	-269.58		
 30.21   	-24.72   	111.01   	  -5.09		121.87   	-264.50		
 30.52   	-28.08   	110.99   	 -20.35		120.81   	-259.41		
 28.69   	-28.99   	110.90   	 -40.69		119.78   	-249.24		
 27.47   	-24.41   	110.74   	 -71.21		118.78   	-239.06		
 26.25   	-27.16   	110.46   	 -91.56		117.82   	-223.80		
 21.36   	-28.08   	110.09   	-106.82		116.93   	-213.63		
 21.67   	-30.52   	109.66   	-122.07		116.07   	-198.37		
 15.56   	-32.65   	109.18   	-111.90		115.28   	-183.11		
 13.43   	-33.26   	108.73   	-111.90		114.55   	-167.85		
 19.23   	-28.38   	108.28   	 -91.56		113.88   	-157.68		
 21.67   	-27.47   	107.91   	 -76.30		113.24   	-142.42		
 23.80   	-30.82   	107.61   	 -71.21		112.68   	-137.33		
 27.47   	-29.60   	107.32   	 -55.95		112.13   	-122.07		
 28.99   	-26.86   	107.10   	 -61.04		111.64   	-111.90		
 21.06   	-23.50   	106.86   	 -66.12		111.19   	-111.90		
