  I     	  II     	  AO     	  AO'		  FA     	  FA'		
-228.58   	 94.91   	 69.36   	 -30.52		 71.05   	 -45.78		
-96.74   	159.61   	 69.24   	 -25.43		 70.86   	 -30.52		
 11.90   	230.10   	 69.14   	 -25.43		 70.74   	 -35.61		
128.78   	332.34   	 69.03   	 -25.43		 70.60   	 -30.52		
238.95   	462.65   	 68.93   	 -20.35		 70.48   	 -35.61		
298.16   	625.92   	 68.85   	 -30.52		 70.34   	 -40.69		
349.73   	791.63   	 68.73   	 -30.52		 70.17   	 -35.61		
304.26   	847.17   	 68.61   	 -35.61		 70.03   	 -35.61		
 78.43   	716.55   	 68.46   	 -40.69		 69.89   	 -25.43		
-227.66   	440.37   	 68.30   	 -45.78		 69.79   	 -20.35		
-551.76   	 78.74   	 68.12   	 -50.86		 69.70   	 -15.26		
-837.10(R)	-321.35   	 67.91   	 -55.95		 69.64   	 -15.26		
-925.90   	-578.31   	 67.69   	 -55.95		 69.58   	 -15.26		
-787.05   	-752.56   	 67.47   	 -55.95		 69.52   	 -15.26		
-672.91   	-853.58   	 67.24   	 -55.95		 69.46   	 -15.26		
-605.77   	-821.53   	 67.02   	 -45.78		 69.40   	   0.00		
-544.43   	-733.03   	 66.84   	 -40.69		 69.40   	   5.09		
-607.61   	-620.12   	 66.67   	 -35.61		 69.42   	   5.09		
-702.82   	-534.06   	 66.53   	 -30.52		 69.44   	   5.09		
-728.76   	-479.74   	 66.41   	 -30.52		 69.46   	  -5.09		
-763.86   	-464.17   	 66.29   	 -35.61		 69.44   	 -15.26		
-784.91   	-466.31   	 66.14   	 -35.61		 69.38   	 -20.35		
-793.76   	-464.48   	 66.00   	 -40.69		 69.30   	 -15.26		
-775.45   	-455.93   	 65.84   	 -40.69		 69.24   	 -10.17		
-789.18   	-450.44   	 65.68   	 -35.61		 69.20   	 -10.17		
-804.44   	-456.24   	 65.53   	 -35.61		 69.16   	  -5.09		
-787.05   	-430.91   	 65.39   	 -25.43		 69.14   	 -10.17		
-762.33   	-402.53   	 65.29   	 -15.26		 69.09   	 -10.17		
-733.03   	-362.85   	 65.23   	 -10.17		 69.05   	 -15.26		
-684.81   	-297.55   	 65.19(D)	   5.09		 68.99   	 -15.26		
-647.89   	-222.78   	 65.21   	  10.17		 68.93   	 -20.35		
-607.91   	-151.98   	 65.25   	  30.52		 68.85   	 -20.35		
-563.35   	-87.59   	 65.37   	  45.78		 68.77   	 -35.61		
-530.09   	-39.06   	 65.55   	  91.56		 68.63   	 -35.61		
-504.76   	-16.17   	 65.92   	 157.68		 68.48   	 -50.86		
-488.59   	 -0.31   	 66.55   	 244.15		 68.28   	 -50.86		
-479.43   	 13.73   	 67.53   	 356.05		 68.08   	 -61.04		
-471.50   	 20.14   	 68.95   	 473.04		 67.83   	 -55.95		
-466.00   	 23.50   	 70.84   	 590.03		 67.61   	 -61.04		
-463.56   	 28.08   	 73.20   	 681.58		 67.36   	 -55.95		
-460.82   	 26.25   	 75.93   	 727.36		 67.14   	 -61.04		
-457.76   	 25.94   	 78.84   	 737.54		 66.90   	 -55.95		
-454.41   	 26.25   	 81.79   	 701.93		 66.67   	 -55.95		
-449.52   	 25.63   	 84.60   	 630.72		 66.45   	 -45.78		
-448.91   	 24.72   	 87.12   	 534.08		 66.27   	 -40.69		
-448.30   	 22.58   	 89.26   	 432.35		 66.10   	 -35.61		
-446.78   	 20.75   	 90.99   	 340.79		 65.96   	 -30.52		
-448.00   	 19.84   	 92.35   	 269.58		 65.84   	 -30.52		
-447.08   	 17.09   	 93.43   	 239.06		 65.72   	 -25.43		
-448.30   	 12.82   	 94.38   	 223.80		 65.62   	 -20.35		
-447.69   	 10.68   	 95.28   	 228.89		 65.53   	 -10.17		
-445.56   	  7.63   	 96.19   	 244.15		 65.49(D)	   0.00		
-445.86   	  3.36   	 97.17   	 249.24		 65.49   	  15.26		
-444.64   	  0.61   	 98.17   	 249.24		 65.55   	  40.69		
-443.73   	 -2.75   	 99.17   	 223.80		 65.72   	  81.38		
-443.12   	 -7.32   	100.06   	 172.94		 66.04   	 147.51		
-442.20   	 -8.54   	100.75   	  91.56		 66.63   	 239.06		
-443.42   	-11.90   	101.12(S)	  -5.09		 67.59   	 381.48		
-446.17   	-18.01   	101.10   	-116.99		 69.11   	 569.68		
-447.39   	-24.11   	100.63   	-213.63		 71.39   	 773.14		
-448.00   	-30.21   	 99.78   	-274.67		 74.49   	 946.08		
-446.47   	-35.40   	 98.68   	-279.75		 78.27   	1042.72		
-446.47   	-41.20   	 97.56   	-239.06		 82.44   	1037.64		
-450.74   	-46.39   	 96.60   	-157.68		 86.59   	 940.99		
-452.88   	-52.49   	 95.97   	 -91.56		 90.36   	 793.49		
-455.63   	-60.42   	 95.60   	 -40.69		 93.53   	 651.07		
-458.68   	-68.36   	 95.44   	 -35.61		 96.13   	 534.08		
-458.98   	-75.99   	 95.30   	 -66.12		 98.27   	 467.95		
-462.95   	-85.45   	 95.04   	-127.16		100.14   	 442.52		
-464.78   	-95.83   	 94.53   	-193.29		101.91   	 432.35		
-466.00   	-105.29   	 93.75   	-239.06		103.64   	 422.18		
-470.28   	-115.97   	 92.80   	-259.41		105.33   	 401.83		
-471.19   	-126.34   	 91.76   	-244.15		106.94   	 376.40		
-471.19   	-135.50   	 90.78   	-198.37		108.44   	 335.71		
-470.89   	-144.65   	 89.99   	-106.82		109.79   	 300.10		
-470.58   	-153.20   	 89.56   	 -10.17		110.99   	 259.41		
-465.09   	-158.08   	 89.52   	  86.47		112.02   	 223.80		
-463.26   	-165.71   	 89.87   	 162.77		112.92   	 183.11		
-459.29   	-169.68   	 90.52   	 203.46		113.65   	 142.42		
-451.36   	-170.29   	 91.33   	 188.20		114.22   	 101.73		
-446.17   	-172.12   	 92.09   	 137.33		114.63   	  71.21		
-437.93   	-167.85   	 92.63   	  61.04		114.91   	  40.69		
-429.99   	-163.88   	 92.88   	 -20.35		115.08   	  20.35		
-419.01   	-158.69   	 92.80   	 -91.56		115.16   	   5.09		
-406.49   	-148.62   	 92.43   	-132.25		115.18(S)	 -10.17		
-393.07   	-137.33   	 91.90   	-152.59		115.14   	 -25.43		
-377.20   	-121.77   	 91.29   	-142.42		115.04   	 -45.78		
-363.46   	-101.93   	 90.72   	-111.90		114.85   	 -71.21		
-350.95   	-81.79   	 90.27   	 -71.21		114.57   	 -96.64		
-339.36   	-60.73   	 89.99   	 -10.17		114.18   	-127.16		
-328.37   	-36.62   	 89.95   	  50.86		113.67   	-152.59		
-318.60   	-16.17   	 90.15   	  96.64		113.06   	-178.03		
-308.84   	  6.41   	 90.54   	 127.16		112.35   	-203.46		
-302.43   	 28.69   	 91.05   	 137.33		111.54   	-218.72		
-296.94   	 48.22   	 91.60   	 116.99		110.66   	-228.89		
-295.41   	 66.83   	 92.06   	  81.38		109.75   	-244.15		
-295.72   	 80.87   	 92.39   	  35.61		108.77   	-254.32		
-295.41   	 93.99   	 92.53   	 -10.17		107.75   	-254.32		
-297.55   	103.45   	 92.49   	 -40.69		106.73   	-259.41		
-297.85   	112.00   	 92.33   	 -61.04		105.70   	-259.41		
-296.63   	121.15   	 92.09   	 -55.95		104.66   	-254.32		
-297.85   	125.43   	 91.86   	 -30.52		103.64   	-259.41		
-296.33   	131.53   	 91.74   	   0.00		102.60   	-254.32		
-295.41   	135.80   	 91.74   	  35.61		101.59   	-254.32		
-298.16   	136.11   	 91.88   	  55.95		100.57   	-244.15		
-297.85   	138.85   	 92.11   	  71.21		 99.59   	-233.98		
-296.94   	140.99   	 92.39   	  71.21		 98.66   	-228.89		
-296.63   	140.99   	 92.68   	  40.69		 97.74   	-213.63		
-293.27   	143.43   	 92.84   	  10.17		 96.89   	-203.46		
-291.44   	144.35   	 92.88   	 -30.52		 96.07   	-193.29		
-290.22   	143.43   	 92.76   	 -71.21		 95.30   	-178.03		
-289.31   	142.82   	 92.47   	-116.99		 94.59   	-167.85		
-287.48   	141.60   	 92.00   	-152.59		 93.92   	-157.68		
-285.34   	141.60   	 91.39   	-178.03		 93.29   	-142.42		
-285.03   	140.69   	 90.68   	-198.37		 92.72   	-127.16		
-285.34   	139.77   	 89.89   	-218.72		 92.21   	-116.99		
-286.56   	140.08   	 89.01   	-233.98		 91.74   	-101.73		
-289.00   	138.24   	 88.08   	-233.98		 91.33   	 -96.64		
-285.95   	137.94   	 87.14   	-223.80		 90.95   	 -91.56		
-285.95   	135.50   	 86.25   	-203.46		 90.58   	 -81.38		
-285.03   	134.89   	 85.43   	-157.68		 90.25   	 -76.30		
-285.03   	133.06   	 84.80   	-101.73		 89.95   	 -66.12		
-286.25   	131.84   	 84.39   	 -40.69		 89.68   	 -66.12		
-288.09   	130.31   	 84.23   	  25.43		 89.42   	 -55.95		
-289.92   	126.95   	 84.33   	  76.30		 89.20   	 -55.95		
-286.25   	125.73   	 84.64   	  96.64		 88.97   	 -55.95		
-285.95   	122.07   	 85.03   	  91.56		 88.75   	 -55.95		
-285.64   	122.38   	 85.39   	  66.12		 88.52   	 -61.04		
-283.51   	120.54   	 85.66   	  25.43		 88.28   	 -66.12		
-285.95   	118.10   	 85.76   	 -25.43		 88.02   	 -71.21		
-288.09   	117.19   	 85.66   	 -66.12		 87.73   	 -86.47		
-288.70   	112.92   	 85.39   	 -96.64		 87.39   	 -96.64		
-289.00   	111.39   	 85.00   	-101.73		 87.00   	-106.82		
-291.75   	110.47   	 84.60   	 -81.38		 86.57   	-116.99		
-292.97   	108.03   	 84.27   	 -55.95		 86.10   	-122.07		
-295.10   	106.51   	 84.05   	 -20.35		 85.62   	-132.25		
-296.94   	105.29   	 83.97   	  15.26		 85.09   	-137.33		
-296.63   	104.37   	 84.03   	  35.61		 84.54   	-132.25		
-297.85   	102.84   	 84.17   	  40.69		 84.01   	-132.25		
-297.85   	103.45   	 84.33   	  15.26		 83.48   	-122.07		
-298.77   	103.76   	 84.39   	 -15.26		 82.99   	-111.90		
-299.07   	103.15   	 84.33   	 -61.04		 82.54   	 -91.56		
-298.16   	103.45   	 84.09   	-106.82		 82.18   	 -76.30		
-296.94   	103.45   	 83.66   	-132.25		 81.87   	 -61.04		
-294.80   	103.45   	 83.13   	-147.51		 81.63   	 -40.69		
-294.80   	101.62   	 82.54   	-137.33		 81.46   	 -35.61		
-293.88   	100.10   	 81.99   	-111.90		 81.32   	 -25.43		
-293.58   	101.01   	 81.55   	 -76.30		 81.22   	 -30.52		
-292.66   	100.10   	 81.24   	 -40.69		 81.10   	 -25.43		
-290.53   	101.93   	 81.08   	 -15.26		 81.00   	 -30.52		
-289.00   	103.45   	 81.02   	   5.09		 80.87   	 -35.61		
-285.95   	103.45   	 81.04   	   0.00		 80.73   	 -30.52		
-283.51   	105.29   	 81.04   	  -5.09		 80.61   	 -30.52		
-282.29   	106.51   	 81.02   	 -30.52		 80.49   	 -25.43		
-280.15   	107.12   	 80.89   	 -50.86		 80.39   	 -30.52		
-278.02   	108.95   	 80.69   	 -71.21		 80.26   	 -25.43		
-278.63   	108.64   	 80.41   	 -81.38		 80.16   	 -30.52		
-276.49   	108.95   	 80.08   	 -81.38		 80.04   	 -30.52		
-274.05   	109.86   	 79.76   	 -76.30		 79.92   	 -30.52		
-273.74   	109.56   	 79.45   	 -61.04		 79.80   	 -30.52		
-269.47   	110.47   	 79.21   	 -45.78		 79.67   	 -30.52		
-267.94   	110.78   	 79.02   	 -25.43		 79.55   	 -30.52		
-267.64   	112.30   	 78.92   	 -20.35		 79.43   	 -30.52		
-263.06   	112.61   	 78.84   	 -10.17		 79.31   	 -30.52		
-261.84   	113.53   	 78.80   	 -10.17		 79.19   	 -30.52		
-261.23   	113.83   	 78.76   	 -15.26		 79.06   	 -25.43		
-257.57   	112.61   	 78.70   	 -20.35		 78.96   	 -25.43		
-250.55   	116.58   	 78.62   	 -35.61		 78.86   	 -25.43		
-237.12   	119.63   	 78.47   	 -40.69		 78.76   	 -25.43		
-218.51   	123.90   	 78.31   	 -50.86		 78.66   	 -25.43		
-199.28   	129.39   	 78.11   	 -50.86		 78.56   	 -25.43		
-181.88   	129.70   	 77.90   	 -45.78		 78.45   	 -25.43		
-169.68   	131.84   	 77.72   	 -45.78		 78.35   	 -20.35		
-159.00   	135.19   	 77.54   	 -45.78		 78.27   	 -25.43		
-149.84   	138.85   	 77.35   	 -35.61		 78.17   	 -25.43		
-149.84   	144.65   	 77.21   	 -40.69		 78.07   	 -20.35		
-149.54   	151.06   	 77.05   	 -40.69		 77.99   	 -25.43		
-141.60   	159.61   	 76.89   	 -40.69		 77.88   	 -25.43		
-122.68   	169.68   	 76.72   	 -40.69		 77.78   	 -20.35		
-95.52   	177.61   	 76.56   	 -50.86		 77.70   	 -25.43		
-66.53   	184.63   	 76.36   	 -50.86		 77.60   	 -20.35		
-58.59   	182.50   	 76.15   	 -55.95		 77.52   	 -25.43		
-75.68   	175.48   	 75.93   	 -55.95		 77.42   	 -20.35		
-85.75   	180.66   	 75.71   	 -61.04		 77.33   	 -20.35		
-93.99   	191.04   	 75.46   	 -55.95		 77.25   	 -25.43		
-85.75   	211.79   	 75.24   	 -50.86		 77.15   	 -20.35		
-55.24   	237.12   	 75.04   	 -50.86		 77.07   	 -25.43		
-51.27   	245.36   	 74.83   	 -40.69		 76.97   	 -25.43		
-55.85   	238.65   	 74.67   	 -40.69		 76.87   	 -25.43		
-61.65   	227.97   	 74.51   	 -40.69		 76.76   	 -25.43		
-85.14   	222.47   	 74.34   	 -35.61		 76.66   	 -25.43		
-97.35   	222.78   	 74.20   	 -35.61		 76.56   	 -25.43		
-110.78   	217.90   	 74.06   	 -40.69		 76.46   	 -30.52		
-137.33   	192.26   	 73.90   	 -40.69		 76.34   	 -25.43		
-163.88   	150.76   	 73.73   	 -40.69		 76.24   	 -25.43		
-183.72   	116.88   	 73.57   	 -40.69		 76.13   	 -30.52		
-203.55   	 96.13   	 73.41   	 -40.69		 76.01   	 -25.43		
-218.81   	 93.08   	 73.24   	 -40.69		 75.91   	 -30.52		
-220.34   	 99.49   	 73.08   	 -35.61		 75.79   	 -35.61		
-220.64   	 94.60   	 72.94   	 -30.52		 75.65   	 -30.52		
-219.73   	 87.59   	 72.82   	 -25.43		 75.52   	 -35.61		
-213.93   	 89.11   	 72.72   	 -20.35		 75.38   	 -30.52		
-213.32   	 92.16   	 72.63   	 -20.35		 75.26   	 -35.61		
-211.79   	 94.60   	 72.55   	 -15.26		 75.12   	 -35.61		
-209.35   	 95.83   	 72.49   	 -20.35		 74.97   	 -40.69		
-205.99   	 95.21   	 72.41   	 -25.43		 74.81   	 -35.61		
-202.94   	 94.30   	 72.31   	 -35.61		 74.67   	 -35.61		
-201.72   	 95.83   	 72.17   	 -35.61		 74.53   	 -35.61		
-200.20   	 97.05   	 72.02   	 -45.78		 74.38   	 -35.61		
-197.14   	 98.27   	 71.84   	 -40.69		 74.24   	 -30.52		
-194.09   	 98.57   	 71.68   	 -45.78		 74.12   	 -30.52		
-192.26   	 99.79   	 71.50   	 -35.61		 74.00   	 -30.52		
-188.29   	103.15   	 71.35   	 -30.52		 73.88   	 -30.52		
-184.94   	102.54   	 71.23   	 -25.43		 73.75   	 -30.52		
-183.11   	101.32   	 71.13   	 -20.35		 73.63   	 -30.52		
-179.44   	101.01   	 71.05   	 -15.26		 73.51   	 -25.43		
-179.75   	 99.18   	 70.99   	 -15.26		 73.41   	 -30.52		
-179.75   	 99.79   	 70.93   	 -20.35		 73.29   	 -30.52		
-180.05   	 97.05   	 70.84   	 -20.35		 73.16   	 -35.61		
-187.68   	 89.72   	 70.76   	 -30.52		 73.02   	 -30.52		
-196.84   	 75.99   	 70.64   	 -35.61		 72.90   	 -35.61		
-182.19   	 58.59   	 70.50   	 -35.61		 72.76   	 -35.61		
-131.53   	 51.57   	 70.36   	 -35.61		 72.61   	 -35.61		
-47.61   	 60.12   	 70.21   	 -35.61		 72.47   	 -35.61		
 61.34   	100.10   	 70.07   	 -30.52		 72.33   	 -40.69		
190.73   	166.93   	 69.95   	 -30.52		 72.17   	 -35.61		
297.24   	240.78   	 69.83   	 -25.43		 72.02   	 -35.61		
419.01   	351.56   	 69.73   	 -20.35		 71.88   	 -40.69		
523.38   	487.98   	 69.64   	 -25.43		 71.72   	 -35.61		
580.14   	653.38   	 69.54   	 -20.35		 71.58   	 -35.61		
628.05(R)	813.29   	 69.46   	 -30.52		 71.43   	 -35.61		
560.91   	842.59   	 69.34   	 -35.61		 71.29   	 -30.52		
320.13   	681.15   	 69.20   	 -40.69		 71.17   	 -30.52		
 22.28   	390.63   	 69.03   	 -50.86		 71.05   	 -25.43		
-299.38   	 12.21   	 68.83   	 -50.86		 70.95   	 -25.43		
-562.44   	-379.33   	 68.63   	 -50.86		 70.84   	 -25.43		
-612.79   	-616.76   	 68.42   	 -55.95		 70.74   	 -20.35		
-462.95   	-790.10   	 68.20   	 -45.78		 70.66   	 -30.52		
-359.19   	-867.92   	 68.02   	 -45.78		 70.54   	 -25.43		
-284.42   	-821.53   	 67.83   	 -40.69		 70.44   	 -30.52		
-231.93   	-725.40   	 67.67   	 -30.52		 70.32   	 -30.52		
-310.36   	-606.38   	 67.55   	 -30.52		 70.19   	 -35.61		
-390.93   	-523.68   	 67.43   	 -30.52		 70.05   	 -35.61		
-411.68   	-472.72   	 67.30   	 -35.61		 69.91   	 -35.61		
-443.42   	-461.73   	 67.16   	 -35.61		 69.77   	 -35.61		
-463.56   	-464.78   	 67.02   	 -40.69		 69.62   	 -35.61		
-469.67   	-465.70   	 66.86   	 -45.78		 69.48   	 -30.52		
-456.85   	-459.29   	 66.67   	 -45.78		 69.36   	 -30.52		
-473.33   	-458.68   	 66.49   	 -45.78		 69.24   	 -30.52		
-485.23   	-462.34   	 66.31   	 -40.69		 69.11   	 -25.43		
-462.95   	-432.13   	 66.14   	 -30.52		 69.01   	 -30.52		
-440.67   	-403.44   	 66.02   	 -20.35		 68.89   	 -25.43		
-411.38   	-356.14   	 65.94   	  -5.09		 68.79   	 -25.43		
-360.41   	-286.87   	 65.92(D)	   5.09		 68.69   	 -30.52		
-321.04   	-213.93   	 65.94   	  20.35		 68.57   	 -30.52		
-275.57   	-143.43   	 66.02   	  45.78		 68.44   	 -30.52		
-231.63   	-80.57   	 66.21   	  71.21		 68.32   	 -30.52		
-200.20   	-40.28   	 66.49   	 122.07		 68.20   	 -30.52		
-180.05   	-19.53   	 66.98   	 188.20		 68.08   	 -30.52		
-166.93   	 -2.44   	 67.73   	 284.84		 67.95   	 -30.52		
-153.50   	  8.85   	 68.87   	 386.57		 67.83   	 -35.61		
-143.13   	 16.48   	 70.42   	 493.39		 67.69   	 -30.52		
-134.89   	 21.06   	 72.39   	 600.20		 67.57   	 -35.61		
-132.75   	 22.58   	 74.79   	 671.41		 67.43   	 -35.61		
-134.89   	 19.23   	 77.48   	 712.10		 67.28   	 -35.61		
-133.97   	 18.92   	 80.33   	 712.10		 67.14   	 -35.61		
-132.14   	 18.92   	 83.17   	 671.41		 67.00   	 -35.61		
-126.04   	 18.31   	 85.86   	 595.11		 66.86   	 -30.52		
-123.60   	 18.31   	 88.24   	 498.47		 66.73   	 -30.52		
-124.21   	 14.95   	 90.23   	 401.83		 66.61   	 -30.52		
-122.38   	 11.60   	 91.84   	 310.27		 66.49   	 -30.52		
-122.99   	  8.85   	 93.08   	 254.32		 66.37   	 -30.52		
-121.77   	  5.80   	 94.10   	 213.63		 66.25   	 -25.43		
-119.02   	  3.97   	 94.95   	 203.46		 66.14   	 -20.35		
-118.41   	  0.31   	 95.77   	 213.63		 66.06   	 -10.17		
-115.97   	 -1.53   	 96.62   	 213.63		 66.02(D)	   0.00		
-115.97   	 -4.27   	 97.48   	 218.72		 66.02   	  20.35		
-114.44   	 -7.32   	 98.35   	 208.54		 66.10   	  50.86		
-112.92   	-10.99   	 99.19   	 178.03		 66.31   	  91.56		
-113.83   	-14.04   	 99.90   	 127.16		 66.67   	 157.68		
-113.22   	-18.92   	100.41   	  50.86		 67.30   	 264.50		
-115.66   	-25.94   	100.61(S)	 -40.69		 68.36   	 422.18		
-119.02   	-30.82   	100.45   	-127.16		 70.05   	 610.37		
-122.07   	-36.62   	 99.94   	-208.54		 72.49   	 808.75		
-123.60   	-41.81   	 99.10   	-249.24		 75.73   	 966.43		
-122.99   	-47.91   	 98.11   	-259.41		 79.59   	1032.55		
-125.43   	-57.07   	 97.07   	-228.89		 83.72   	1002.03		
-127.87   	-65.00   	 96.15   	-183.11		 87.73   	 885.04		
-131.53   	-73.24   	 95.42   	-127.16		 91.27   	 737.54		
-134.28   	-81.79   	 94.91   	 -81.38		 94.22   	 600.20		
-136.11   	-89.72   	 94.59   	 -61.04		 96.62   	 498.47		
-138.85   	-100.40   	 94.34   	 -66.12		 98.62   	 452.69		
-139.77   	-111.39   	 94.08   	-101.73		100.43   	 427.26		
-140.08   	-119.93   	 93.67   	-157.68		102.14   	 417.09		
-144.35   	-130.92   	 93.04   	-208.54		103.80   	 406.92		
-141.60   	-137.63   	 92.21   	-239.06		105.43   	 376.40		
-141.91   	-148.32   	 91.25   	-249.24		106.94   	 340.79		
-144.96   	-160.52   	 90.25   	-213.63		108.30   	 300.10		
-141.91   	-169.37   	 89.40   	-147.51		109.50   	 259.41		
-141.60   	-178.53   	 88.81   	 -45.78		110.54   	 233.98		
-140.99   	-186.46   	 88.63   	  55.95		111.47   	 198.37		
-139.47   	-191.65   	 88.85   	 152.59		112.27   	 178.03		
-133.97   	-195.92   	 89.46   	 213.63		112.98   	 147.51		
-129.09   	-200.20   	 90.32   	 228.89		113.57   	 122.07		
-121.77   	-199.89   	 91.23   	 188.20		114.06   	  91.56		
-110.78   	-198.97   	 91.98   	 106.82		114.42   	  66.12		
-102.54   	-196.84   	 92.41   	  15.26		114.69   	  35.61		
-91.55   	-189.51   	 92.47   	 -81.38		114.83   	   5.09		
-78.43   	-181.27   	 92.15   	-142.42		114.85(S)	 -20.35		
-64.39   	-167.85   	 91.58   	-162.77		114.77   	 -50.86		
-52.49   	-150.15   	 90.93   	-142.42		114.57   	 -76.30		
-42.72   	-133.97   	 90.36   	 -91.56		114.26   	-106.82		
-29.60   	-113.53   	 89.99   	 -35.61		113.83   	-122.07		
-21.36   	-92.16   	 89.85   	  20.35		113.35   	-147.51		
 -8.24   	-71.11   	 89.93   	  50.86		112.76   	-162.77		
  3.05   	-47.61   	 90.13   	  66.12		112.11   	-178.03		
  9.46   	-25.63   	 90.40   	  61.04		111.39   	-193.29		
 13.43   	 -6.10   	 90.64   	  55.95		110.62   	-213.63		
 15.26   	 12.21   	 90.86   	  55.95		109.77   	-223.80		
 16.48   	 25.02   	 91.09   	  45.78		108.87   	-233.98		
 14.04   	 34.48   	 91.27   	  45.78		107.93   	-244.15		
 13.43   	 45.78   	 91.45   	  45.78		106.96   	-254.32		
 11.90   	 55.85   	 91.64   	  35.61		105.94   	-259.41		
  6.10   	 61.95   	 91.78   	  30.52		104.90   	-264.50		
  7.02   	 72.02   	 91.90   	  25.43		103.84   	-264.50		
  5.49   	 75.99   	 92.00   	  15.26		102.79   	-264.50		
  1.22   	 76.29   	 92.06   	  15.26		101.73   	-259.41		
 -0.61   	 79.96   	 92.13   	  15.26		100.69   	-259.41		
 -5.19   	 79.65   	 92.19   	  15.26		 99.65   	-249.24		
 -9.46   	 78.74   	 92.25   	   5.09		 98.66   	-239.06		
-13.73   	 75.38   	 92.27   	  -5.09		 97.70   	-223.80		
-14.34   	 74.77   	 92.25   	 -20.35		 96.81   	-213.63		
-15.56   	 74.16   	 92.17   	 -45.78		 95.95   	-198.37		
-17.40   	 70.80   	 91.98   	 -71.21		 95.16   	-183.11		
-14.34   	 72.02   	 91.70   	-106.82		 94.42   	-178.03		
-16.17   	 68.36   	 91.27   	-142.42		 93.71   	-162.77		
-14.95   	 66.53   	 90.70   	-178.03		 93.06   	-147.51		
-17.40   	 64.09   	 89.99   	-218.72		 92.47   	-142.42		
-21.67   	 63.17   	 89.11   	-249.24		 91.90   	-127.16		
-24.11   	 61.95   	 88.12   	-279.75		 91.39   	-116.99		
-27.77   	 59.20   	 87.00   	-289.93		 90.93   	-101.73		
-29.91   	 57.68   	 85.84   	-274.67		 90.52   	 -96.64		
-31.13   	 53.41   	 84.74   	-233.98		 90.13   	 -86.47		
-33.57   	 49.74   	 83.80   	-167.85		 89.79   	 -81.38		
-34.79   	 47.91   	 83.13   	 -86.47		 89.46   	 -71.21		
-38.15   	 44.25   	 82.79   	   0.00		 89.18   	 -66.12		
-38.76   	 42.11   	 82.79   	  76.30		 88.91   	 -66.12		
-38.76   	 39.67   	 83.09   	 116.99		 88.65   	 -66.12		
-39.98   	 34.79   	 83.56   	 132.25		 88.38   	 -61.04		
-44.25   	 28.99   	 84.09   	 106.82		 88.14   	 -71.21		
-48.52   	 25.33   	 84.52   	  55.95		 87.85   	 -71.21		
-53.10   	 21.36   	 84.74   	   0.00		 87.57   	 -76.30		
-58.90   	 17.70   	 84.74   	 -61.04		 87.26   	 -86.47		
-59.51   	 16.17   	 84.50   	-106.82		 86.92   	 -96.64		
-60.73   	 13.12   	 84.07   	-127.16		 86.53   	-106.82		
-62.87   	 10.07   	 83.56   	-116.99		 86.10   	-116.99		
-67.14   	  7.02   	 83.09   	 -81.38		 85.64   	-127.16		
-70.80   	  0.92   	 82.77   	 -40.69		 85.13   	-137.33		
-74.77   	 -2.44   	 82.60   	   5.09		 84.58   	-142.42		
-79.35   	 -4.88   	 82.62   	  40.69		 84.01   	-142.42		
-81.79   	 -8.24   	 82.79   	  61.04		 83.44   	-137.33		
-84.23   	 -9.77   	 83.03   	  45.78		 82.89   	-132.25		
-85.14   	-11.90   	 83.21   	  10.17		 82.36   	-116.99		
-85.75   	-13.12   	 83.26   	 -40.69		 81.89   	-101.73		
-89.11   	-13.73   	 83.09   	 -86.47		 81.48   	 -86.47		
-94.30   	-15.87   	 82.75   	-137.33		 81.14   	 -71.21		
-97.05   	-15.56   	 82.20   	-157.68		 80.85   	 -50.86		
-101.62   	-20.14   	 81.57   	-152.59		 80.65   	 -40.69		
-101.93   	-23.19   	 80.96   	-132.25		 80.49   	 -35.61		
-102.23   	-21.67   	 80.43   	 -91.56		 80.35   	 -30.52		
-108.34   	-25.63   	 80.06   	 -45.78		 80.22   	 -30.52		
-112.30   	-25.94   	 79.88   	 -10.17		 80.10   	 -40.69		
-114.75   	-27.16   	 79.84   	  15.26		 79.94   	 -40.69		
-116.88   	-30.82   	 79.90   	  15.26		 79.78   	 -40.69		
-115.66   	-30.52   	 79.96   	   0.00		 79.61   	 -40.69		
-112.61   	-31.13   	 79.96   	 -20.35		 79.45   	 -40.69		
-117.80   	-33.57   	 79.88   	 -55.95		 79.29   	 -40.69		
-118.71   	-36.32   	 79.65   	 -76.30		 79.12   	 -35.61		
-123.90   	-39.67   	 79.35   	 -96.64		 78.98   	 -35.61		
-132.45   	-44.25   	 78.96   	 -96.64		 78.84   	 -40.69		
-131.53   	-41.81   	 78.58   	 -96.64		 78.68   	 -35.61		
-136.11   	-41.81   	 78.19   	 -76.30		 78.53   	 -40.69		
-128.17   	-40.28   	 77.88   	 -61.04		 78.37   	 -35.61		
-124.21   	-39.67   	 77.64   	 -35.61		 78.23   	 -40.69		
-125.12   	-41.50   	 77.50   	 -25.43		 78.07   	 -35.61		
-123.90   	-42.72   	 77.40   	 -15.26		 77.92   	 -35.61		
-126.04   	-41.81   	 77.33   	 -15.26		 77.78   	 -35.61		
-114.44   	-39.37   	 77.27   	 -20.35		 77.64   	 -35.61		
-105.90   	-36.01   	 77.19   	 -30.52		 77.50   	 -40.69		
-92.47   	-32.35   	 77.07   	 -35.61		 77.33   	 -30.52		
-78.74   	-31.43   	 76.93   	 -50.86		 77.21   	 -35.61		
