  I     	  II     	  LVp     	  LVp'		  AO     	  AO'		
-113.53   	-53.10   	 20.73   	-320.45		102.97   	-213.63		
-110.78   	-55.54   	 19.45   	-300.10		102.12   	-213.63		
-108.34   	-51.27   	 18.25   	-274.67		101.26   	-213.63		
-110.47   	-54.93   	 17.15   	-254.32		100.41   	-213.63		
-112.00   	-56.46   	 16.13   	-239.06		 99.55   	-213.63		
-114.75   	-64.09   	 15.18   	-218.72		 98.70   	-208.54		
-112.00   	-70.50   	 14.30   	-198.37		 97.86   	-203.46		
-109.56   	-70.19   	 13.51   	-178.03		 97.05   	-198.37		
-104.06   	-66.83   	 12.80   	-157.68		 96.26   	-198.37		
-98.57   	-64.70   	 12.17   	-142.42		 95.46   	-193.29		
-105.59   	-64.70   	 11.60   	-122.07		 94.69   	-188.20		
-113.22   	-75.99   	 11.11   	-101.73		 93.94   	-188.20		
-115.66   	-82.40   	 10.70   	 -86.47		 93.18   	-183.11		
-114.44   	-83.62   	 10.36   	 -66.12		 92.45   	-183.11		
-110.17   	-97.35   	 10.09   	 -50.86		 91.72   	-183.11		
-104.37   	-104.68   	  9.89   	 -35.61		 90.99   	-178.03		
-110.17   	-120.85   	  9.75   	 -20.35		 90.27   	-167.85		
-107.73   	-147.71   	  9.66   	 -10.17		 89.60   	-167.85		
-106.20   	-169.98   	  9.62(D)	   5.09		 88.93   	-157.68		
-105.29   	-187.99   	  9.64   	  10.17		 88.30   	-152.59		
-101.01   	-215.76   	  9.68   	  15.26		 87.69   	-147.51		
-104.37   	-235.60   	  9.75   	  15.26		 87.10   	-142.42		
-107.12   	-235.90   	  9.81   	  20.35		 86.53   	-142.42		
-108.64   	-231.63   	  9.89   	  15.26		 85.96   	-137.33		
-107.42   	-230.10   	  9.95   	  15.26		 85.41   	-142.42		
-106.81   	-224.30   	 10.01   	  10.17		 84.84   	-137.33		
-114.75   	-228.58   	 10.05   	  10.17		 84.29   	-132.25		
-113.83   	-231.63   	 10.09   	   5.09		 83.76   	-132.25		
-120.85   	-230.41   	 10.11   	  10.17		 83.23   	-132.25		
-113.83   	-211.18   	 10.15   	  15.26		 82.71   	-127.16		
-100.10   	-188.60   	 10.21   	  10.17		 82.20   	-122.07		
-97.66   	-180.36   	 10.25   	  15.26		 81.71   	-122.07		
-91.86   	-154.11   	 10.32   	  20.35		 81.22   	-116.99		
-108.64   	-137.02   	 10.40   	  20.35		 80.75   	-116.99		
-110.17   	-119.02   	 10.48   	  25.43		 80.28   	-116.99		
-108.95   	-101.32   	 10.58   	  30.52		 79.82   	-111.90		
-107.73   	-83.31   	 10.70   	  35.61		 79.37   	-111.90		
-97.05   	-79.35   	 10.84   	  35.61		 78.92   	-106.82		
-114.44   	-83.01   	 10.99   	  30.52		 78.49   	-111.90		
-112.61   	-81.48   	 11.11   	  35.61		 78.05   	-106.82		
-109.25   	-80.87   	 11.25   	  35.61		 77.62   	-101.73		
-106.51   	-77.82   	 11.39   	  30.52		 77.21   	-101.73		
-94.30   	-75.68   	 11.52   	  25.43		 76.81   	 -96.64		
-102.23   	-75.38   	 11.62   	  30.52		 76.42   	 -91.56		
-106.81   	-75.68   	 11.74   	  25.43		 76.05   	 -91.56		
-108.95   	-77.21   	 11.84   	  25.43		 75.69   	 -86.47		
-109.25   	-79.96   	 11.94   	  25.43		 75.34   	 -86.47		
-101.93   	-79.35   	 12.04   	  25.43		 74.99   	 -81.38		
-105.90   	-80.57   	 12.15   	  30.52		 74.67   	 -81.38		
-117.49   	-47.61   	 12.27   	  25.43		 74.34   	 -81.38		
-151.98   	 10.68   	 12.37   	  20.35		 74.02   	 -76.30		
-196.84   	 73.24   	 12.45   	  20.35		 73.71   	 -81.38		
-206.60   	151.67   	 12.53   	  15.26		 73.39   	 -81.38		
-172.12   	217.59   	 12.59   	  10.17		 73.06   	 -81.38		
-61.95   	280.15   	 12.63   	  10.17		 72.74   	 -81.38		
130.92   	362.55   	 12.68   	  10.17		 72.41   	 -86.47		
375.37   	422.36   	 12.72   	  15.26		 72.06   	 -81.38		
636.90   	386.96   	 12.78   	  25.43		 71.74   	 -86.47		
878.30   	121.77   	 12.88   	  30.52		 71.39   	 -86.47		
1057.13   	-262.76   	 13.00   	  45.78		 71.05   	 -81.38		
1083.68   	-701.60   	 13.18   	  50.86		 70.72   	 -81.38		
986.02   	-1056.82   	 13.39   	  71.21		 70.40   	 -81.38		
812.07   	-1160.28   	 13.67   	  81.38		 70.07   	 -81.38		
623.78   	-1190.80(R)	 14.00   	  96.64		 69.75   	 -76.30		
498.66   	-1171.26   	 14.38   	 116.99		 69.44   	 -76.30		
415.65   	-1087.34   	 14.85   	 137.33		 69.14   	 -76.30		
336.61   	-977.48   	 15.40   	 162.77		 68.83   	 -71.21		
252.38   	-719.60   	 16.05   	 193.29		 68.55   	 -71.21		
133.67   	-423.58   	 16.83   	 223.80		 68.26   	 -66.12		
 14.04   	-207.52   	 17.72   	 274.67		 68.00   	 -66.12		
-53.71   	-90.33   	 18.82   	 330.62		 67.73   	 -66.12		
-90.33   	-72.94   	 20.14   	 396.74		 67.47   	 -61.04		
-114.14   	-73.24   	 21.73   	 473.04		 67.22   	 -66.12		
-110.78   	-69.58   	 23.62   	 559.51		 66.96   	 -71.21		
-92.77   	-56.76   	 25.86   	 645.98		 66.67   	 -66.12		
-102.54   	-36.62   	 28.44   	 737.54		 66.41   	 -71.21		
-112.00   	-39.06   	 31.39   	 824.00		 66.12   	 -66.12		
-110.47   	-27.47   	 34.69   	 910.47		 65.86   	 -71.21		
-120.24   	-18.92   	 38.33   	 991.86		 65.57   	 -61.04		
-127.26   	-20.45   	 42.30   	1068.15		 65.33   	 -61.04		
-124.82   	-12.21   	 46.57   	1139.36		 65.09   	 -45.78		
-119.02   	-10.07   	 51.13   	1205.49		 64.90   	 -35.61		
-123.60   	 -5.80   	 55.95   	1276.70		 64.76   	 -10.17		
-126.34   	 -7.63   	 61.06   	1342.82		 64.72(D)	  10.17		
-106.81   	 -4.27   	 66.43   	1403.86		 64.76   	  35.61		
-115.97   	 -3.05   	 72.04   	1459.81		 64.90   	  76.30		
-116.27   	  9.77   	 77.88   	1505.59		 65.21   	 111.90		
-111.69   	 25.94   	 83.91   	1525.93		 65.66   	 152.59		
-122.07   	 26.86   	 90.01   	1531.02		 66.27   	 188.20		
-121.15   	 17.09   	 96.13   	1505.59		 67.02   	 218.72		
-119.63   	 13.12   	102.16   	1454.72		 67.89   	 254.32		
-126.95   	 13.43   	107.98   	1383.51		 68.91   	 274.67		
-119.93   	 23.19   	113.51   	1291.96		 70.01   	 300.10		
-115.36   	 28.08   	118.68   	1190.23		 71.21   	 310.27		
-102.84   	 36.01   	123.44   	1088.50		 72.45   	 325.53		
-99.79   	 38.15   	127.79   	 991.86		 73.75   	 335.71		
-105.29   	 33.57   	131.76   	 905.39		 75.10   	 340.79		
-118.10   	 36.32   	135.38   	 829.09		 76.46   	 345.88		
-121.77   	 46.39   	138.70   	 768.05		 77.84   	 340.79		
-117.80   	 48.22   	141.77   	 727.36		 79.21   	 345.88		
-121.15   	 56.46   	144.68   	 717.19		 80.59   	 350.97		
-109.86   	 64.70   	147.55   	 717.19		 81.99   	 345.88		
-108.34   	 59.20   	150.42   	 747.71		 83.38   	 356.05		
-112.30   	 71.41   	153.41   	 778.23		 84.80   	 366.22		
-102.84   	 74.16   	156.52   	 808.75		 86.27   	 376.40		
-104.98   	 80.26   	159.76   	 829.09		 87.77   	 401.83		
-105.90   	 94.60   	163.07   	 824.00		 89.38   	 417.09		
-108.34   	103.45   	166.37   	 803.66		 91.05   	 432.35		
-119.93   	116.88   	169.58   	 737.54		 92.78   	 447.61		
-126.04   	126.95   	172.53   	 661.24		 94.57   	 447.61		
-125.43   	146.48   	175.18   	 559.51		 96.36   	 442.52		
-114.14   	172.73   	177.42   	 457.78		 98.13   	 427.26		
-96.74   	190.12   	179.25   	 366.22		 99.84   	 412.00		
-75.38   	222.78   	180.71   	 289.93		101.48   	 396.74		
-57.37   	244.14   	181.87   	 254.32		103.07   	 376.40		
-56.76   	252.69   	182.89   	 254.32		104.58   	 371.31		
-55.85   	284.12   	183.91   	 274.67		106.06   	 371.31		
-59.51   	305.48   	185.00   	 320.45		107.55   	 371.31		
-62.87   	336.61   	186.29   	 376.40		109.03   	 386.57		
-57.07   	366.21   	187.79   	 432.35		110.58   	 391.66		
-50.66   	389.71   	189.52   	 483.21		112.15   	 401.83		
-44.56   	401.61   	191.45   	 503.56		113.75   	 412.00		
-35.71   	414.43   	193.47   	 508.65		115.40   	 422.18		
-33.57   	432.43   	195.50   	 478.13		117.09   	 427.26		
-25.33   	434.88   	197.42   	 422.18		118.80   	 422.18		
 -1.22   	440.98   	199.10   	 356.05		120.49   	 422.18		
  9.77   	439.76   	200.53   	 269.58		122.18   	 412.00		
 20.45   	422.36   	201.61   	 198.37		123.82   	 406.92		
 35.40   	423.58   	202.40   	 127.16		125.45   	 391.66		
 20.75   	411.07   	202.91   	  86.47		127.02   	 391.66		
 13.12   	386.66   	203.25   	  61.04		128.59   	 386.57		
  3.05   	354.61   	203.50   	  50.86		130.13   	 381.48		
-18.92   	305.18   	203.70   	  50.86		131.66   	 376.40		
-28.99   	265.50   	203.91   	  40.69		133.16   	 361.14		
-38.45   	223.08   	204.07   	  40.69		134.61   	 345.88		
-35.71   	186.46   	204.23   	  40.69		135.99   	 335.71		
-25.94   	155.03   	204.39   	  45.78		137.33   	 325.53		
-28.08   	105.59   	204.58   	  61.04		138.64   	 315.36		
-32.96   	 78.74   	204.82   	  66.12		139.90   	 315.36		
-48.52   	 51.88   	205.09   	  76.30		141.16   	 310.27		
-59.51   	 23.50   	205.39   	  71.21		142.40   	 315.36		
-58.90   	  8.24   	205.68   	  61.04		143.66   	 310.27		
-64.70   	-11.60   	205.92   	  20.35		144.90   	 310.27		
-67.14   	-27.16   	206.00(S)	 -30.52		146.14   	 284.84		
-72.02   	-40.59   	205.88   	-106.82		147.28   	 269.58		
-101.93   	-54.02   	205.45   	-203.46		148.36   	 239.06		
-104.37   	-65.31   	204.64   	-300.10		149.32   	 203.46		
-99.18   	-78.13   	203.44   	-391.66		150.13   	 172.94		
-104.06   	-80.57   	201.87   	-462.87		150.82   	 137.33		
-94.30   	-76.29   	200.02   	-523.90		151.37   	 101.73		
-94.91   	-86.98   	197.92   	-559.51		151.78   	  71.21		
-91.86   	-85.75   	195.69   	-584.94		152.06   	  40.69		
-89.42   	-83.62   	193.35   	-595.11		152.23   	   5.09		
-80.57   	-93.08   	190.97   	-610.37		152.25(S)	 -25.43		
-78.74   	-96.74   	188.52   	-625.63		152.15   	 -45.78		
-88.81   	-91.86   	186.02   	-640.89		151.96   	 -76.30		
-96.13   	-102.84   	183.46   	-671.41		151.66   	-101.73		
-102.84   	-106.20   	180.77   	-717.19		151.25   	-127.16		
-98.88   	-102.84   	177.90   	-773.14		150.74   	-157.68		
-92.47   	-114.44   	174.81   	-839.26		150.11   	-188.20		
-93.38   	-119.32   	171.45   	-920.65		149.36   	-223.80		
-94.60   	-127.87   	167.77   	-1007.12		148.46   	-259.41		
-96.44   	-135.80   	163.74   	-1093.59		147.43   	-295.01		
-85.14   	-126.04   	159.37   	-1185.14		146.25   	-335.71		
-96.13   	-138.24   	154.63   	-1281.79		144.90   	-376.40		
-88.50   	-132.75   	149.50   	-1363.17		143.40   	-417.09		
-90.64   	-126.65   	144.05   	-1439.47		141.73   	-447.61		
-109.56   	-137.33   	138.29   	-1505.59		139.94   	-478.13		
-107.12   	-125.73   	132.27   	-1561.54		138.03   	-498.47		
-95.83   	-121.77   	126.02   	-1597.15		136.03   	-513.73		
-91.25   	-118.10   	119.63   	-1612.40		133.98   	-523.90		
-81.79   	-110.17   	113.18   	-1612.40		131.88   	-523.90		
-79.96   	-117.49   	106.73   	-1597.15		129.79   	-518.82		
-86.98   	-117.19   	100.35   	-1561.54		127.71   	-508.65		
-100.10   	-117.19   	 94.10   	-1510.68		125.68   	-488.30		
-100.10   	-113.83   	 88.06   	-1449.64		123.72   	-467.95		
-91.86   	-104.68   	 82.26   	-1378.43		121.85   	-447.61		
-91.86   	-105.29   	 76.74   	-1317.39		120.06   	-422.18		
-87.28   	-100.10   	 71.47   	-1251.27		118.37   	-396.74		
-92.77   	-106.81   	 66.47   	-1195.32		116.78   	-376.40		
-94.60   	-104.37   	 61.69   	-1139.36		115.28   	-356.05		
-95.83   	-99.18   	 57.13   	-1088.50		113.86   	-345.88		
-96.13   	-100.40   	 52.78   	-1027.46		112.47   	-330.62		
-86.98   	-90.94   	 48.67   	-971.51		111.15   	-320.45		
-86.36   	-94.30   	 44.78   	-910.47		109.87   	-310.27		
-79.65   	-85.45   	 41.14   	-849.44		108.63   	-305.19		
-76.90   	-82.40   	 37.74   	-793.49		107.41   	-295.01		
-76.90   	-84.23   	 34.57   	-737.54		106.23   	-295.01		
-83.31   	-83.31   	 31.62   	-686.67		105.05   	-284.84		
-84.84   	-85.45   	 28.87   	-630.72		103.91   	-279.75		
-85.75   	-85.75   	 26.35   	-574.77		102.79   	-274.67		
-90.94   	-81.48   	 24.05   	-523.90		101.69   	-264.50		
-95.83   	-83.31   	 21.95   	-467.95		100.63   	-254.32		
-100.71   	-84.84   	 20.08   	-417.09		 99.61   	-244.15		
-106.20   	-86.36   	 18.41   	-366.22		 98.64   	-223.80		
-95.83   	-89.11   	 16.95   	-310.27		 97.74   	-213.63		
-94.30   	-86.67   	 15.71   	-264.50		 96.89   	-203.46		
-87.59   	-85.45   	 14.65   	-218.72		 96.07   	-188.20		
-78.74   	-86.06   	 13.77   	-188.20		 95.32   	-178.03		
-90.94   	-88.81   	 13.02   	-152.59		 94.61   	-172.94		
-83.31   	-84.84   	 12.41   	-127.16		 93.92   	-162.77		
-81.18   	-89.42   	 11.90   	-106.82		 93.27   	-162.77		
-91.86   	-99.18   	 11.48   	 -91.56		 92.61   	-157.68		
-93.38   	-118.41   	 11.11   	 -81.38		 91.98   	-162.77		
-86.06   	-129.39   	 10.78   	 -71.21		 91.33   	-157.68		
-89.42   	-158.39   	 10.50   	 -66.12		 90.70   	-162.77		
-93.38   	-174.26   	 10.23   	 -61.04		 90.05   	-167.85		
-81.18   	-181.58   	  9.99   	 -50.86		 89.38   	-167.85		
-91.25   	-218.81   	  9.79   	 -35.61		 88.71   	-172.94		
-98.57   	-231.32   	  9.64   	 -25.43		 88.02   	-172.94		
-95.21   	-244.45   	  9.54   	 -10.17		 87.32   	-167.85		
-101.62   	-258.18   	  9.50(D)	   5.09		 86.65   	-167.85		
-106.81   	-252.08   	  9.52   	  20.35		 85.98   	-167.85		
-102.54   	-249.94   	  9.60   	  25.43		 85.31   	-167.85		
-88.50   	-249.94   	  9.70   	  30.52		 84.64   	-157.68		
-79.04   	-238.95   	  9.83   	  35.61		 84.01   	-157.68		
-80.26   	-234.68   	  9.97   	  40.69		 83.38   	-157.68		
-78.74   	-224.61   	 10.13   	  35.61		 82.75   	-152.59		
-90.94   	-205.38   	 10.27   	  40.69		 82.14   	-152.59		
-93.99   	-190.43   	 10.44   	  40.69		 81.53   	-142.42		
-89.11   	-178.53   	 10.60   	  45.78		 80.96   	-137.33		
-80.87   	-141.30   	 10.78   	  50.86		 80.41   	-132.25		
-79.04   	-130.31   	 10.99   	  55.95		 79.88   	-127.16		
-78.43   	-113.53   	 11.21   	  66.12		 79.37   	-116.99		
-76.29   	-77.21   	 11.48   	  66.12		 78.90   	-111.90		
-78.13   	-83.92   	 11.74   	  76.30		 78.45   	-101.73		
-80.57   	-70.50   	 12.04   	  76.30		 78.05   	 -96.64		
-84.23   	-63.17   	 12.35   	  71.21		 77.66   	 -91.56		
-92.47   	-83.62   	 12.63   	  71.21		 77.29   	 -81.38		
-100.71   	-75.99   	 12.92   	  61.04		 76.97   	 -81.38		
-89.72   	-74.77   	 13.16   	  55.95		 76.64   	 -76.30		
-84.23   	-79.96   	 13.39   	  40.69		 76.34   	 -76.30		
-78.74   	-75.38   	 13.55   	  30.52		 76.03   	 -76.30		
-72.02   	-75.99   	 13.67   	  25.43		 75.73   	 -81.38		
-83.31   	-70.50   	 13.77   	  15.26		 75.40   	 -81.38		
-83.31   	-66.22   	 13.84   	   5.09		 75.08   	 -91.56		
-73.55   	-62.56   	 13.86   	  10.17		 74.71   	 -91.56		
-80.26   	-57.98   	 13.90   	   5.09		 74.34   	 -96.64		
-95.52   	-37.84   	 13.92   	  10.17		 73.96   	-101.73		
-140.99   	 14.65   	 13.96   	  15.26		 73.55   	-101.73		
-183.11   	 85.75   	 14.02   	  15.26		 73.14   	-106.82		
-173.03   	164.18   	 14.08   	  25.43		 72.72   	-101.73		
-118.71   	259.40   	 14.18   	  35.61		 72.31   	-106.82		
  8.85   	344.24   	 14.32   	  35.61		 71.88   	-106.82		
189.51   	426.94   	 14.47   	  40.69		 71.45   	-101.73		
409.85   	509.34   	 14.63   	  50.86		 71.05   	-101.73		
657.96   	441.59   	 14.83   	  55.95		 70.64   	-106.82		
879.21   	150.15   	 15.06   	  66.12		 70.21   	 -96.64		
1020.20   	-235.60   	 15.32   	  81.38		 69.83   	 -96.64		
1032.41   	-693.36   	 15.65   	  96.64		 69.44   	 -91.56		
909.42   	-1019.29   	 16.03   	 116.99		 69.07   	 -86.47		
740.66   	-1108.09   	 16.50   	 137.33		 68.73   	 -86.47		
595.09   	-1155.40(R)	 17.05   	 152.59		 68.38   	 -76.30		
481.26   	-1122.44   	 17.66   	 172.94		 68.08   	 -76.30		
410.16   	-1041.87   	 18.35   	 183.11		 67.77   	 -76.30		
339.36   	-904.54   	 19.08   	 198.37		 67.47   	 -71.21		
227.05   	-637.51   	 19.88   	 223.80		 67.18   	 -71.21		
108.34   	-356.75   	 20.77   	 264.50		 66.90   	 -76.30		
  7.02   	-168.76   	 21.83   	 320.45		 66.59   	 -76.30		
-55.54   	-86.36   	 23.11   	 396.74		 66.29   	 -76.30		
-89.72   	-69.58   	 24.70   	 488.30		 65.98   	 -76.30		
-101.32   	-61.65   	 26.65   	 595.11		 65.68   	 -76.30		
-98.88   	-49.74   	 29.03   	 712.10		 65.37   	 -71.21		
-101.93   	-35.10   	 31.88   	 829.09		 65.09   	 -61.04		
-97.66   	-27.77   	 35.20   	 935.91		 64.84   	 -55.95		
-97.66   	-27.77   	 38.94   	1027.46		 64.62   	 -45.78		
-103.15   	-15.26   	 43.05   	1108.85		 64.44   	 -35.61		
-103.15   	  1.22   	 47.49   	1174.97		 64.29   	 -25.43		
-111.08   	  3.36   	 52.19   	1241.09		 64.19   	  -5.09		
-108.34   	  0.31   	 57.15   	1291.96		 64.17(D)	   5.09		
-100.40   	  2.14   	 62.32   	1353.00		 64.19   	  30.52		
-98.57   	  2.14   	 67.73   	1408.95		 64.31   	  55.95		
-97.96   	 15.56   	 73.37   	1459.81		 64.54   	  81.38		
-100.71   	 19.53   	 79.21   	1505.59		 64.86   	 111.90		
-106.51   	  7.02   	 85.23   	1525.93		 65.31   	 142.42		
-113.53   	 11.29   	 91.33   	1531.02		 65.88   	 172.94		
-114.44   	 23.80   	 97.46   	1510.68		 66.57   	 198.37		
-114.44   	 22.28   	103.50   	1464.90		 67.36   	 223.80		
-114.44   	 39.67   	109.36   	1398.77		 68.26   	 249.24		
-98.88   	 48.83   	114.95   	1317.39		 69.26   	 264.50		
-93.38   	 35.40   	120.22   	1241.09		 70.32   	 284.84		
-94.30   	 38.15   	125.19   	1159.71		 71.45   	 295.01		
-79.65   	 42.42   	129.83   	1093.59		 72.63   	 315.36		
-89.42   	 37.54   	134.20   	1042.72		 73.90   	 325.53		
-95.52   	 49.74   	138.37   	1007.12		 75.20   	 335.71		
-93.69   	 58.29   	142.40   	 981.68		 76.54   	 350.97		
-103.45   	 49.13   	146.33   	 966.43		 77.94   	 371.31		
-106.81   	 62.87   	150.19   	 961.34		 79.43   	 381.48		
-108.03   	 56.15   	154.04   	 946.08		 80.96   	 396.74		
-114.75   	 60.73   	157.82   	 920.65		 82.54   	 417.09		
-109.86   	 77.21   	161.50   	 890.13		 84.21   	 427.26		
-98.57   	 80.57   	165.07   	 849.44		 85.92   	 437.43		
-93.08   	 90.03   	168.46   	 803.66		 87.67   	 452.69		
-76.60   	 98.88   	171.68   	 747.71		 89.48   	 462.87		
-79.65   	100.40   	174.67   	 712.10		 91.33   	 473.04		
-89.11   	108.03   	177.52   	 671.41		 93.22   	 488.30		
-91.25   	119.93   	180.20   	 651.07		 95.18   	 498.47		
-86.36   	137.33   	182.81   	 620.55		 97.17   	 513.73		
-83.62   	151.67   	185.29   	 595.11		 99.23   	 518.82		
-90.64   	167.85   	187.67   	 564.60		101.30   	 534.08		
-90.03   	187.07   	189.93   	 539.16		103.44   	 534.08		
-96.44   	204.77   	192.08   	 523.90		105.57   	 544.25		
-98.27   	229.49   	194.18   	 518.82		107.75   	 549.34		
-84.84   	251.46   	196.26   	 518.82		109.95   	 554.42		
-72.63   	270.39   	198.33   	 523.90		112.17   	 554.42		
-57.37   	305.18   	200.43   	 513.73		114.38   	 554.42		
-54.02   	313.72   	202.48   	 478.13		116.60   	 544.25		
-46.39   	340.27   	204.39   	 442.52		118.78   	 528.99		
-47.00   	377.20   	206.16   	 396.74		120.89   	 513.73		
-52.80   	390.93   	207.75   	 350.97		122.95   	 488.30		
-46.08   	420.53   	209.15   	 320.45		124.90   	 473.04		
-33.26   	436.71   	210.44   	 289.93		126.80   	 447.61		
-17.09   	438.84   	211.60   	 274.67		128.59   	 432.35		
-11.60   	435.49   	212.69   	 249.24		130.31   	 412.00		
 -6.41   	434.27   	213.69   	 223.80		131.96   	 401.83		
 -7.32   	428.77   	214.59   	 188.20		133.57   	 391.66		
 -2.14   	429.38   	215.34   	 152.59		135.14   	 381.48		
  3.36   	422.36   	215.95   	 116.99		136.66   	 366.22		
 14.34   	405.27   	216.42   	  91.56		138.13   	 361.14		
 11.90   	378.72   	216.78   	  86.47		139.57   	 350.97		
  3.66   	342.41   	217.13   	  81.38		140.98   	 345.88		
 -1.83   	305.48   	217.46   	  71.21		142.36   	 345.88		
-10.38   	269.47   	217.74   	  71.21		143.74   	 330.62		
 -9.77   	240.78   	218.03   	  71.21		145.07   	 330.62		
-10.07   	204.47   	218.31   	  81.38		146.39   	 330.62		
-16.78   	167.24   	218.64   	 106.82		147.71   	 330.62		
-24.11   	135.19   	219.06   	 122.07		149.03   	 330.62		
-31.74   	 98.27   	219.55   	 132.25		150.36   	 340.79		
-45.78   	 68.36   	220.08   	 132.25		151.72   	 340.79		
-46.08   	 41.50   	220.61   	  96.64		153.08   	 335.71		
-48.22   	 22.89   	221.00   	  55.95		154.42   	 335.71		
-59.81   	  1.53   	221.22(S)	 -15.26		155.77   	 315.36		
-60.73   	-12.21   	221.16   	 -86.47		157.03   	 300.10		
-72.63   	-20.75   	220.81   	-162.77		158.23   	 274.67		
-83.92   	-37.54   	220.16   	-228.89		159.33   	 249.24		
-78.13   	-43.64   	219.25   	-289.93		160.32   	 218.72		
-76.60   	-47.61   	218.09   	-335.71		161.20   	 183.11		
-74.16   	-54.93   	216.74   	-371.31		161.93   	 157.68		
-69.89   	-57.07   	215.26   	-401.83		162.56   	 122.07		
-72.63   	-58.29   	213.65   	-432.35		163.05   	  96.64		
-77.51   	-60.12   	211.92   	-462.87		163.44   	  61.04		
-77.82   	-67.44   	210.07   	-498.47		163.68   	  25.43		
-75.99   	-61.95   	208.08   	-544.25		163.78(S)	  -5.09		
-80.87   	-67.14   	205.90   	-595.11		163.76   	 -35.61		
-83.62   	-79.35   	203.52   	-645.98		163.62   	 -66.12		
-91.25   	-77.82   	200.94   	-686.67		163.36   	 -91.56		
-90.64   	-86.36   	198.19   	-737.54		162.99   	-127.16		
-77.51   	-92.77   	195.24   	-788.40		162.48   	-147.51		
-75.38   	-92.77   	192.08   	-839.26		161.89   	-172.94		
-68.66   	-92.77   	188.73   	-890.13		161.20   	-198.37		
-66.83   	-90.94   	185.17   	-951.17		160.41   	-228.89		
-77.82   	-93.69   	181.36   	-1007.12		159.49   	-254.32		
-72.94   	-92.16   	177.33   	-1057.98		158.47   	-284.84		
-71.11   	-104.37   	173.10   	-1113.93		157.33   	-315.36		
-69.27   	-108.64   	168.65   	-1169.88		156.07   	-345.88		
-62.87   	-96.74   	163.97   	-1236.01		154.69   	-381.48		
-74.77   	-105.90   	159.02   	-1312.30		153.16   	-417.09		
-78.43   	-95.52   	153.77   	-1398.77		151.49   	-452.69		
-77.51   	-98.57   	148.18   	-1505.59		149.68   	-483.21		
-85.45   	-114.14   	142.16   	-1592.06		147.75   	-518.82		
-79.65   	-96.44   	135.79   	-1668.36		145.68   	-544.25		
-74.46   	-97.96   	129.11   	-1719.22		143.50   	-564.60		
-72.02   	-93.99   	122.24   	-1724.31		141.24   	-564.60		
-76.90   	-85.75   	115.34   	-1698.87		138.98   	-564.60		
-78.43   	-93.08   	108.54   	-1648.01		136.72   	-549.34		
-78.43   	-90.94   	101.95   	-1581.89		134.53   	-534.08		
-85.75   	-81.48   	 95.63   	-1500.50		132.39   	-513.73		
-92.47   	-81.79   	 89.62   	-1429.29		130.34   	-488.30		
-85.75   	-70.19   	 83.91   	-1347.91		128.38   	-462.87		
-90.64   	-68.97   	 78.51   	-1281.79		126.53   	-442.52		
-84.84   	-66.22   	 73.39   	-1215.66		124.76   	-422.18		
-77.82   	-58.90   	 68.52   	-1149.54		123.07   	-401.83		
-84.53   	-59.20   	 63.93   	-1093.59		121.46   	-386.57		
-90.64   	-62.87   	 59.55   	-1027.46		119.92   	-366.22		
-90.33   	-59.81   	 55.44   	-976.60		118.45   	-356.05		
-94.60   	-55.85   	 51.54   	-920.65		117.03   	-345.88		
-91.86   	-58.29   	 47.85   	-869.78		115.65   	-340.79		
-76.90   	-45.78   	 44.37   	-818.92		114.28   	-325.53		
-77.51   	-44.56   	 41.10   	-773.14		112.98   	-320.45		
-71.11   	-43.03   	 38.01   	-722.28		111.70   	-310.27		
-61.34   	-39.67   	 35.12   	-671.41		110.46   	-305.19		
-64.39   	-44.56   	 32.43   	-625.63		109.24   	-295.01		
-69.27   	-39.06   	 29.93   	-569.68		108.06   	-284.84		
-70.19   	-36.62   	 27.65   	-518.82		106.92   	-274.67		
-73.55   	-44.25   	 25.57   	-467.95		105.82   	-259.41		
-74.77   	-38.45   	 23.70   	-417.09		104.78   	-249.24		
-68.05   	-44.25   	 22.03   	-371.31		103.78   	-244.15		
-71.41   	-60.12   	 20.55   	-325.53		102.81   	-228.89		
-69.27   	-49.13   	 19.25   	-284.84		101.89   	-218.72		
-72.94   	-54.32   	 18.11   	-244.15		101.02   	-213.63		
-72.94   	-54.02   	 17.13   	-208.54		100.16   	-203.46		
-69.27   	-52.80   	 16.30   	-178.03		 99.35   	-198.37		
-69.58   	-72.33   	 15.58   	-152.59		 98.56   	-193.29		
-66.22   	-90.33   	 14.97   	-127.16		 97.78   	-188.20		
-69.27   	-110.78   	 14.47   	-111.90		 97.03   	-183.11		
-75.68   	-128.78   	 14.02   	 -91.56		 96.30   	-178.03		
-72.02   	-148.93   	 13.65   	 -81.38		 95.58   	-178.03		
-75.68   	-166.63   	 13.33   	 -66.12		 94.87   	-172.94		
-77.51   	-187.38   	 13.06   	 -55.95		 94.18   	-178.03		
-75.07   	-207.52   	 12.84   	 -45.78		 93.47   	-167.85		
-74.77   	-212.10   	 12.66   	 -40.69		 92.80   	-172.94		
-77.82   	-210.57   	 12.49   	 -30.52		 92.11   	-172.94		
-80.57   	-210.27   	 12.37   	 -30.52		 91.41   	-167.85		
-84.23   	-209.05   	 12.25   	 -20.35		 90.74   	-172.94		
-96.13   	-209.96   	 12.17   	 -15.26		 90.05   	-167.85		
-90.03   	-201.42   	 12.11   	  -5.09		 89.38   	-162.77		
