  I     	  II     	  AOp     	  AOp'		  FA     	  FA'		
-21.36   	-135.80   	150.48   	-340.79		159.82   	-528.99		
-17.70   	-126.34   	149.11   	-325.53		157.70   	-523.90		
-16.78   	-122.07   	147.81   	-305.19		155.60   	-518.82		
-18.92   	-123.60   	146.59   	-300.10		153.53   	-503.56		
-21.67   	-127.26   	145.39   	-289.93		151.52   	-493.39		
-21.67   	-128.48   	144.23   	-274.67		149.54   	-478.13		
-18.62   	-125.12   	143.13   	-269.58		147.63   	-462.87		
-14.95   	-118.10   	142.05   	-264.50		145.78   	-447.61		
-14.04   	-110.78   	141.00   	-259.41		143.99   	-427.26		
-16.17   	-105.29   	139.96   	-249.24		142.28   	-412.00		
-19.53   	-102.54   	138.96   	-249.24		140.63   	-396.74		
-21.36   	-100.71   	137.96   	-244.15		139.04   	-381.48		
-21.67   	-97.66   	136.99   	-239.06		137.52   	-366.22		
-21.06   	-90.64   	136.03   	-239.06		136.05   	-345.88		
-20.75   	-78.43   	135.08   	-239.06		134.67   	-330.62		
-19.84   	-61.34   	134.12   	-239.06		133.35   	-320.45		
-18.31   	-40.89   	133.16   	-233.98		132.06   	-305.19		
-16.17   	-21.06   	132.23   	-233.98		130.84   	-289.93		
-15.26   	 -5.49   	131.29   	-228.89		129.68   	-279.75		
-15.56   	  3.36   	130.38   	-228.89		128.57   	-264.50		
-16.78   	  5.19   	129.46   	-228.89		127.51   	-259.41		
-15.87   	  3.66   	128.54   	-228.89		126.47   	-244.15		
-11.90   	  2.44   	127.63   	-218.72		125.49   	-239.06		
 -6.41   	  4.27   	126.75   	-223.80		124.54   	-228.89		
 -1.83   	 10.68   	125.86   	-218.72		123.62   	-218.72		
 -0.31   	 18.01   	124.98   	-213.63		122.75   	-213.63		
 -1.83   	 21.06   	124.13   	-213.63		121.89   	-208.54		
 -3.36   	 18.01   	123.28   	-203.46		121.06   	-198.37		
 -0.92   	 11.60   	122.46   	-203.46		120.26   	-193.29		
  7.02   	  8.24   	121.65   	-198.37		119.49   	-183.11		
 19.23   	 14.34   	120.85   	-193.29		118.76   	-183.11		
 31.74   	 27.16   	120.08   	-188.20		118.03   	-178.03		
 39.37   	 37.54   	119.33   	-188.20		117.31   	-172.94		
 38.76   	 36.62   	118.58   	-178.03		116.62   	-162.77		
 30.82   	 21.36   	117.86   	-172.94		115.97   	-167.85		
 17.70   	 -3.66   	117.17   	-172.94		115.30   	-157.68		
  3.66   	-32.04   	116.48   	-167.85		114.67   	-152.59		
 -8.24   	-61.95   	115.81   	-157.68		114.06   	-152.59		
-15.56   	-95.21   	115.18   	-162.77		113.45   	-147.51		
-18.01   	-131.84   	114.53   	-152.59		112.86   	-142.42		
-16.78   	-166.93   	113.92   	-147.51		112.29   	-142.42		
-14.65   	-193.79   	113.33   	-147.51		111.72   	-132.25		
-14.04   	-206.91   	112.74   	-142.42		111.19   	-132.25		
-15.56   	-208.13   	112.17   	-142.42		110.66   	-127.16		
-17.40   	-203.25   	111.60   	-137.33		110.15   	-127.16		
-17.70   	-198.06   	111.05   	-137.33		109.64   	-122.07		
-16.78   	-195.62   	110.50   	-137.33		109.16   	-116.99		
-15.56   	-195.62   	109.95   	-132.25		108.69   	-111.90		
-15.26   	-195.92   	109.42   	-132.25		108.24   	-111.90		
-15.56   	-195.62   	108.89   	-132.25		107.79   	-111.90		
-16.17   	-195.62   	108.36   	-127.16		107.34   	-106.82		
-17.09   	-198.06   	107.85   	-127.16		106.92   	-106.82		
-17.70   	-203.25   	107.34   	-127.16		106.49   	-101.73		
-18.31   	-207.82   	106.84   	-127.16		106.08   	-106.82		
-18.31   	-207.52   	106.33   	-116.99		105.66   	-101.73		
-17.40   	-201.72   	105.86   	-122.07		105.25   	-101.73		
-16.48   	-193.48   	105.37   	-116.99		104.84   	-101.73		
-16.78   	-188.29   	104.90   	-111.90		104.43   	-101.73		
-18.62   	-189.51   	104.46   	-106.82		104.03   	 -96.64		
-19.84   	-193.79   	104.03   	-106.82		103.64   	-101.73		
-19.23   	-196.23   	103.60   	-106.82		103.23   	 -96.64		
-15.56   	-193.48   	103.17   	 -96.64		102.85   	 -96.64		
-11.90   	-187.68   	102.79   	-101.73		102.46   	 -96.64		
-10.07   	-183.41   	102.38   	-101.73		102.07   	 -91.56		
-11.29   	-182.19   	101.97   	 -96.64		101.71   	 -91.56		
-14.34   	-182.19   	101.59   	-101.73		101.34   	 -91.56		
-16.78   	-180.36   	101.18   	-101.73		100.98   	 -91.56		
-17.70   	-175.78   	100.77   	-101.73		100.61   	 -86.47		
-17.40   	-169.98   	100.37   	-106.82		100.26   	 -86.47		
-16.17   	-165.41   	 99.94   	-106.82		 99.92   	 -86.47		
-15.26   	-163.57   	 99.51   	-106.82		 99.57   	 -91.56		
-14.04   	-164.79   	 99.08   	-116.99		 99.21   	 -86.47		
-13.73   	-167.85   	 98.62   	-111.90		 98.86   	 -86.47		
-14.04   	-170.59   	 98.17   	-111.90		 98.51   	 -91.56		
-14.95   	-171.81   	 97.72   	-116.99		 98.15   	 -86.47		
-15.56   	-169.68   	 97.25   	-111.90		 97.80   	 -91.56		
-15.26   	-164.79   	 96.81   	-111.90		 97.44   	 -91.56		
-13.43   	-160.22   	 96.36   	-116.99		 97.07   	 -96.64		
-11.90   	-157.17   	 95.89   	-106.82		 96.68   	 -91.56		
-11.60   	-155.94   	 95.46   	-111.90		 96.32   	 -96.64		
-12.82   	-155.03   	 95.01   	-101.73		 95.93   	 -96.64		
-14.95   	-153.50   	 94.61   	-106.82		 95.54   	 -96.64		
-15.56   	-151.98   	 94.18   	 -96.64		 95.16   	-101.73		
-14.34   	-151.67   	 93.79   	 -96.64		 94.75   	 -96.64		
-12.21   	-152.59   	 93.41   	 -96.64		 94.36   	-101.73		
-10.68   	-153.50   	 93.02   	 -86.47		 93.96   	-101.73		
-11.29   	-154.42   	 92.68   	 -91.56		 93.55   	-101.73		
-14.04   	-155.03   	 92.31   	 -81.38		 93.14   	 -96.64		
-16.48   	-156.86   	 91.98   	 -81.38		 92.76   	-101.73		
-17.40   	-159.91   	 91.66   	 -81.38		 92.35   	-101.73		
-16.78   	-162.66   	 91.33   	 -76.30		 91.94   	 -96.64		
-14.95   	-162.05   	 91.03   	 -76.30		 91.56   	 -96.64		
-12.51   	-156.86   	 90.72   	 -71.21		 91.17   	-101.73		
 -9.77   	-148.93   	 90.44   	 -71.21		 90.76   	 -91.56		
 -7.93   	-141.91   	 90.15   	 -71.21		 90.40   	 -96.64		
 -8.24   	-139.16   	 89.87   	 -66.12		 90.01   	 -91.56		
-11.60   	-140.69   	 89.60   	 -66.12		 89.64   	 -91.56		
-17.09   	-140.99   	 89.34   	 -71.21		 89.28   	 -86.47		
-24.11   	-133.06   	 89.05   	 -61.04		 88.93   	 -91.56		
-34.48   	-111.08   	 88.81   	 -66.12		 88.57   	 -81.38		
-48.83   	-73.55   	 88.54   	 -61.04		 88.24   	 -86.47		
-65.31   	-18.01   	 88.30   	 -61.04		 87.89   	 -81.38		
-75.07   	 62.56   	 88.06   	 -55.95		 87.57   	 -81.38		
-65.61   	178.53   	 87.83   	 -55.95		 87.24   	 -76.30		
-26.25   	335.69   	 87.61   	 -61.04		 86.94   	 -76.30		
 47.91   	522.46   	 87.36   	-106.82		 86.63   	-142.42		
279.85   	795.29   	 86.94   	 -55.95		 86.06   	 -71.21		
412.29   	738.53   	 86.71   	 -55.95		 85.78   	 -66.12		
533.45   	495.91   	 86.49   	 -55.95		 85.51   	 -61.04		
626.53   	 98.57   	 86.27   	 -55.95		 85.27   	 -61.04		
677.80   	-368.35   	 86.04   	 -50.86		 85.03   	 -61.04		
679.93   	-796.20   	 85.84   	 -55.95		 84.78   	 -61.04		
634.77   	-1109.01   	 85.62   	 -55.95		 84.54   	 -50.86		
556.64   	-1286.93   	 85.39   	 -55.95		 84.33   	 -55.95		
467.83   	-1341.55(R)	 85.17   	 -55.95		 84.11   	 -50.86		
387.88   	-1289.98   	 84.94   	 -50.86		 83.91   	 -55.95		
325.62   	-1151.12   	 84.74   	 -55.95		 83.68   	 -45.78		
275.57   	-950.32   	 84.52   	 -50.86		 83.50   	 -50.86		
223.39   	-722.96   	 84.31   	 -50.86		 83.30   	 -45.78		
157.78   	-507.51   	 84.11   	 -45.78		 83.11   	 -50.86		
 79.65   	-330.51   	 83.93   	 -45.78		 82.91   	 -45.78		
  3.66   	-199.28   	 83.74   	 -45.78		 82.73   	 -45.78		
-52.49   	-108.95   	 83.56   	 -40.69		 82.54   	 -45.78		
-78.43   	-56.15   	 83.40   	 -35.61		 82.36   	 -45.78		
-78.13   	-36.62   	 83.26   	 -35.61		 82.18   	 -40.69		
-66.22   	-39.06   	 83.11   	 -30.52		 82.01   	 -45.78		
-56.76   	-47.30   	 82.99   	 -20.35		 81.83   	 -40.69		
-55.85   	-49.44   	 82.91   	 -10.17		 81.67   	 -35.61		
-60.12   	-42.72   	 82.87(D)	   0.00		 81.53   	 -35.61		
-63.48   	-31.13   	 82.87   	  30.52		 81.38   	 -35.61		
-63.78   	-19.53   	 82.99   	  55.95		 81.24   	 -25.43		
-62.87   	 -9.77   	 83.21   	  91.56		 81.14   	 -25.43		
-63.48   	 -1.22   	 83.58   	 127.16		 81.04   	 -20.35		
-65.31   	  7.02   	 84.09   	 172.94		 80.96   	 -15.26		
-67.14   	 13.73   	 84.78   	 213.63		 80.89(D)	   0.00		
-66.83   	 16.78   	 85.64   	 259.41		 80.89   	  10.17		
-65.00   	 16.78   	 86.67   	 305.19		 80.94   	  20.35		
-62.56   	 15.87   	 87.89   	 345.88		 81.02   	  45.78		
-61.65   	 16.17   	 89.28   	 391.66		 81.20   	  71.21		
-62.26   	 18.92   	 90.84   	 437.43		 81.48   	  96.64		
-63.78   	 24.11   	 92.59   	 467.95		 81.87   	 137.33		
-64.39   	 31.74   	 94.47   	 508.65		 82.42   	 172.94		
-63.17   	 41.50   	 96.50   	 528.99		 83.11   	 213.63		
-60.42   	 51.57   	 98.62   	 559.51		 83.97   	 259.41		
-58.90   	 60.73   	100.85   	 579.86		 85.00   	 305.19		
-59.51   	 66.83   	103.17   	 595.11		 86.23   	 350.97		
-62.56   	 70.80   	105.55   	 605.29		 87.63   	 401.83		
-65.92   	 75.68   	107.98   	 610.37		 89.24   	 442.52		
-67.44   	 84.53   	110.42   	 615.46		 91.01   	 488.30		
-67.75   	 98.88   	112.88   	 620.55		 92.96   	 528.99		
-67.75   	116.58   	115.36   	 620.55		 95.08   	 564.60		
-68.36   	133.67   	117.84   	 615.46		 97.33   	 605.29		
-69.27   	147.71   	120.30   	 615.46		 99.76   	 640.89		
-68.66   	158.39   	122.77   	 610.37		102.32   	 671.41		
-66.53   	168.15   	125.21   	 605.29		105.00   	 696.84		
-63.48   	181.58   	127.63   	 600.20		107.79   	 717.19		
-59.81   	200.50   	130.03   	 595.11		110.66   	 742.62		
-57.68   	224.00   	132.41   	 590.03		113.63   	 752.79		
-56.76   	249.33   	134.77   	 579.86		116.64   	 773.14		
-56.76   	275.57   	137.09   	 579.86		119.74   	 778.23		
-57.68   	302.12   	139.41   	 564.60		122.85   	 783.31		
-58.90   	329.28   	141.67   	 559.51		125.98   	 783.31		
-60.12   	357.36   	143.91   	 544.25		129.11   	 783.31		
-61.95   	385.13   	146.08   	 539.16		132.25   	 783.31		
-64.70   	414.12   	148.24   	 523.90		135.38   	 768.05		
-66.53   	445.25   	150.34   	 513.73		138.45   	 762.97		
-66.22   	478.21   	152.39   	 498.47		141.51   	 747.71		
-63.78   	510.86   	154.38   	 483.21		144.50   	 732.45		
-60.42   	540.16   	156.32   	 473.04		147.43   	 717.19		
-59.20   	563.96   	158.21   	 462.87		150.29   	 696.84		
-61.65   	584.11   	160.06   	 442.52		153.08   	 676.50		
-65.31   	602.11   	161.83   	 432.35		155.79   	 656.15		
-67.75   	619.51   	163.56   	 417.09		158.41   	 635.81		
-66.22   	635.38   	165.23   	 406.92		160.96   	 610.37		
-62.26   	647.89   	166.86   	 386.57		163.40   	 590.03		
-57.98   	655.21   	168.40   	 376.40		165.76   	 559.51		
-56.15   	655.21   	169.91   	 361.14		168.00   	 534.08		
-58.29   	646.67   	171.35   	 350.97		170.13   	 513.73		
-62.87   	628.97   	172.76   	 325.53		172.19   	 483.21		
-67.44   	602.42   	174.06   	 315.36		174.12   	 452.69		
-69.27   	568.85   	175.32   	 300.10		175.93   	 432.35		
-67.75   	530.40   	176.52   	 279.75		177.66   	 401.83		
-64.39   	487.67   	177.64   	 259.41		179.27   	 376.40		
-61.65   	440.37   	178.68   	 244.15		180.77   	 350.97		
-60.73   	387.57   	179.65   	 228.89		182.18   	 320.45		
-61.04   	330.81   	180.57   	 203.46		183.46   	 295.01		
-60.12   	272.22   	181.38   	 183.11		184.64   	 269.58		
-57.07   	215.45   	182.12   	 157.68		185.72   	 244.15		
-51.88   	163.27   	182.75   	 132.25		186.69   	 213.63		
-44.56   	117.49   	183.27   	 111.90		187.55   	 193.29		
-36.62   	 77.51   	183.72   	  81.38		188.32   	 162.77		
-30.21   	 41.20   	184.05   	  50.86		188.97   	 132.25		
-26.86   	  5.80   	184.25   	  25.43		189.50   	 111.90		
-27.47   	-28.99   	184.35(S)	 -10.17		189.95   	  81.38		
-31.13   	-61.34   	184.31   	 -40.69		190.27   	  50.86		
-33.87   	-87.59   	184.15   	 -81.38		190.48   	  20.35		
-32.96   	-104.68   	183.82   	-111.90		190.56(S)	 -10.17		
-28.38   	-113.83   	183.38   	-157.68		190.52   	 -40.69		
-23.19   	-120.24   	182.75   	-198.37		190.36   	 -71.21		
-20.75   	-127.56   	181.95   	-239.06		190.07   	-106.82		
-21.67   	-137.33   	181.00   	-279.75		189.64   	-137.33		
-25.02   	-148.01   	179.88   	-325.53		189.09   	-178.03		
-27.16   	-155.94   	178.58   	-366.22		188.38   	-213.63		
-26.86   	-159.91   	177.11   	-396.74		187.53   	-249.24		
-25.33   	-161.13   	175.52   	-422.18		186.53   	-284.84		
-24.11   	-162.05   	173.83   	-432.35		185.39   	-325.53		
-24.11   	-162.66   	172.11   	-447.61		184.09   	-356.05		
-24.41   	-162.35   	170.31   	-447.61		182.66   	-396.74		
-24.41   	-160.52   	168.52   	-452.69		181.08   	-422.18		
-24.11   	-157.78   	166.71   	-447.61		179.39   	-452.69		
-24.41   	-155.94   	164.92   	-437.43		177.58   	-478.13		
-26.25   	-155.94   	163.17   	-422.18		175.67   	-503.56		
-28.08   	-156.86   	161.48   	-412.00		173.65   	-513.73		
-28.38   	-157.17   	159.84   	-391.66		171.60   	-523.90		
-25.94   	-154.72   	158.27   	-381.48		169.50   	-534.08		
-21.36   	-149.23   	156.74   	-361.14		167.36   	-539.16		
-18.31   	-141.91   	155.30   	-350.97		165.21   	-534.08		
-18.92   	-135.50   	153.90   	-335.71		163.07   	-534.08		
-22.89   	-131.53   	152.55   	-325.53		160.94   	-528.99		
-27.16   	-130.00   	151.25   	-310.27		158.82   	-518.82		
-28.38   	-127.87   	150.01   	-305.19		156.74   	-503.56		
-26.25   	-122.99   	148.79   	-289.93		154.73   	-498.47		
-22.89   	-115.36   	147.63   	-289.93		152.74   	-478.13		
-21.06   	-108.34   	146.47   	-279.75		150.82   	-467.95		
-21.67   	-104.98   	145.35   	-274.67		148.95   	-452.69		
-24.11   	-106.20   	144.25   	-269.58		147.14   	-432.35		
-26.55   	-108.03   	143.17   	-269.58		145.41   	-422.18		
-28.38   	-107.42   	142.10   	-264.50		143.72   	-401.83		
-28.38   	-102.84   	141.04   	-259.41		142.12   	-386.57		
-27.47   	-95.83   	140.00   	-259.41		140.57   	-371.31		
-26.86   	-89.11   	138.96   	-254.32		139.08   	-356.05		
-26.25   	-83.31   	137.94   	-254.32		137.66   	-340.79		
-26.86   	-75.68   	136.93   	-249.24		136.30   	-325.53		
-27.77   	-63.78   	135.93   	-249.24		134.99   	-315.36		
-28.69   	-47.30   	134.93   	-239.06		133.73   	-300.10		
-27.77   	-28.38   	133.98   	-244.15		132.53   	-284.84		
-25.02   	 -9.46   	133.00   	-239.06		131.39   	-274.67		
-19.84   	  6.41   	132.04   	-233.98		130.29   	-264.50		
-14.34   	 16.48   	131.11   	-228.89		129.24   	-254.32		
-10.38   	 20.45   	130.19   	-228.89		128.22   	-244.15		
 -9.16   	 18.92   	129.28   	-223.80		127.24   	-233.98		
 -9.16   	 15.87   	128.38   	-223.80		126.31   	-223.80		
 -9.46   	 15.26   	127.49   	-213.63		125.41   	-218.72		
 -8.85   	 17.70   	126.63   	-213.63		124.54   	-213.63		
 -8.85   	 20.75   	125.78   	-208.54		123.68   	-203.46		
 -9.46   	 21.36   	124.94   	-203.46		122.87   	-193.29		
 -8.54   	 18.92   	124.13   	-198.37		122.10   	-193.29		
 -3.66   	 16.78   	123.34   	-193.29		121.32   	-188.20		
  6.41   	 21.06   	122.56   	-193.29		120.57   	-178.03		
 18.62   	 32.65   	121.79   	-183.11		119.86   	-178.03		
 27.77   	 47.30   	121.06   	-183.11		119.15   	-172.94		
 28.99   	 56.46   	120.33   	-172.94		118.45   	-167.85		
 21.97   	 52.19   	119.63   	-172.94		117.78   	-162.77		
  9.77   	 32.04   	118.94   	-167.85		117.13   	-157.68		
 -3.36   	 -0.61   	118.27   	-167.85		116.50   	-152.59		
-13.73   	-39.98   	117.60   	-157.68		115.89   	-147.51		
-19.53   	-79.65   	116.97   	-157.68		115.30   	-147.51		
-21.36   	-114.75   	116.34   	-152.59		114.71   	-142.42		
-19.53   	-142.21   	115.73   	-147.51		114.14   	-137.33		
-15.87   	-160.52   	115.14   	-147.51		113.59   	-137.33		
-13.12   	-170.59   	114.55   	-142.42		113.04   	-127.16		
-13.73   	-175.17   	113.98   	-137.33		112.53   	-127.16		
-17.40   	-178.22   	113.43   	-142.42		112.02   	-122.07		
-21.67   	-181.27   	112.86   	-132.25		111.54   	-122.07		
-24.41   	-184.02   	112.33   	-132.25		111.05   	-116.99		
-24.72   	-185.24   	111.80   	-132.25		110.58   	-111.90		
-23.50   	-184.02   	111.27   	-132.25		110.13   	-111.90		
-21.97   	-181.88   	110.74   	-127.16		109.68   	-106.82		
-21.06   	-180.36   	110.23   	-127.16		109.26   	-111.90		
-20.75   	-180.97   	109.72   	-127.16		108.81   	-101.73		
-20.75   	-182.50   	109.22   	-122.07		108.40   	-106.82		
-21.97   	-183.72   	108.73   	-122.07		107.98   	-101.73		
-23.50   	-182.80   	108.24   	-116.99		107.57   	-101.73		
-23.80   	-178.83   	107.77   	-116.99		107.16   	-101.73		
-22.28   	-173.03   	107.30   	-111.90		106.75   	-101.73		
-19.23   	-167.54   	106.86   	-106.82		106.35   	 -96.64		
-16.78   	-164.18   	106.43   	-106.82		105.96   	 -96.64		
-16.78   	-163.27   	106.00   	-101.73		105.57   	-101.73		
-18.92   	-162.96   	105.59   	-101.73		105.17   	 -96.64		
-21.36   	-162.05   	105.19   	-101.73		104.78   	 -91.56		
-22.28   	-159.91   	104.78   	 -96.64		104.41   	 -96.64		
-21.36   	-157.47   	104.39   	 -96.64		104.03   	 -91.56		
-18.31   	-155.03   	104.01   	 -91.56		103.66   	 -96.64		
-15.26   	-152.28   	103.64   	-101.73		103.28   	 -91.56		
-13.12   	-148.93   	103.23   	 -96.64		102.91   	 -86.47		
-12.51   	-145.26   	102.85   	 -96.64		102.56   	 -91.56		
-13.12   	-141.91   	102.46   	-101.73		102.20   	 -86.47		
-14.65   	-140.69   	102.05   	-101.73		101.85   	 -86.47		
-16.17   	-141.30   	101.65   	-101.73		101.51   	 -91.56		
-17.40   	-142.52   	101.24   	-101.73		101.14   	 -86.47		
-17.40   	-143.13   	100.83   	-106.82		100.79   	 -86.47		
-16.78   	-141.30   	100.41   	-106.82		100.45   	 -86.47		
-15.56   	-137.02   	 99.98   	-106.82		100.10   	 -86.47		
-14.95   	-131.84   	 99.55   	-101.73		 99.76   	 -91.56		
-15.87   	-127.26   	 99.15   	-106.82		 99.39   	 -86.47		
-18.31   	-124.51   	 98.72   	-101.73		 99.04   	 -91.56		
-20.45   	-123.90   	 98.31   	-101.73		 98.68   	 -91.56		
-20.14   	-124.82   	 97.90   	-101.73		 98.31   	 -91.56		
-17.40   	-126.34   	 97.50   	-101.73		 97.94   	 -91.56		
-14.34   	-127.56   	 97.09   	 -96.64		 97.58   	 -96.64		
-13.73   	-128.48   	 96.70   	 -91.56		 97.19   	 -91.56		
-16.78   	-128.78   	 96.34   	 -91.56		 96.83   	 -96.64		
-21.06   	-129.09   	 95.97   	 -91.56		 96.44   	 -96.64		
-22.28   	-127.56   	 95.60   	 -91.56		 96.05   	 -96.64		
-18.62   	-123.60   	 95.24   	 -81.38		 95.67   	 -96.64		
-11.90   	-118.41   	 94.91   	 -86.47		 95.28   	 -96.64		
 -7.02   	-113.83   	 94.57   	 -81.38		 94.89   	 -96.64		
 -7.02   	-111.69   	 94.24   	 -81.38		 94.51   	 -96.64		
-11.29   	-113.53   	 93.92   	 -76.30		 94.12   	 -96.64		
-15.87   	-117.19   	 93.61   	 -76.30		 93.73   	 -96.64		
-16.78   	-119.32   	 93.31   	 -76.30		 93.35   	 -91.56		
-14.04   	-117.80   	 93.00   	 -76.30		 92.98   	 -91.56		
-10.68   	-113.53   	 92.70   	 -71.21		 92.61   	 -86.47		
 -9.16   	-109.56   	 92.41   	 -76.30		 92.27   	 -91.56		
-10.38   	-107.12   	 92.11   	 -71.21		 91.90   	 -86.47		
-13.43   	-104.37   	 91.82   	 -71.21		 91.56   	 -81.38		
-19.23   	-96.44   	 91.54   	 -71.21		 91.23   	 -86.47		
-29.30   	-78.13   	 91.25   	 -71.21		 90.88   	 -81.38		
-45.47   	-44.86   	 90.97   	 -71.21		 90.56   	 -76.30		
-63.78   	  9.46   	 90.68   	 -66.12		 90.25   	 -76.30		
-75.68   	 95.52   	 90.42   	 -66.12		 89.95   	 -76.30		
-69.58   	225.22   	 90.15   	 -66.12		 89.64   	 -76.30		
-35.10   	403.14   	 89.89   	 -66.12		 89.34   	 -71.21		
 32.96   	615.54   	 89.62   	-122.07		 89.05   	-142.42		
257.26   	935.97   	 89.13   	 -61.04		 88.48   	 -66.12		
389.40   	891.72   	 88.89   	 -55.95		 88.22   	 -61.04		
509.64   	650.94   	 88.67   	 -55.95		 87.98   	 -66.12		
598.45   	247.50   	 88.44   	 -50.86		 87.71   	 -55.95		
643.31   	-227.36   	 88.24   	 -55.95		 87.49   	 -61.04		
640.26   	-660.10   	 88.02   	 -50.86		 87.24   	 -55.95		
594.48   	-974.73   	 87.81   	 -50.86		 87.02   	 -55.95		
522.16   	-1155.40   	 87.61   	 -50.86		 86.80   	 -55.95		
442.81   	-1221.01(R)	 87.41   	 -50.86		 86.57   	 -50.86		
371.40   	-1192.93   	 87.20   	 -50.86		 86.37   	 -50.86		
313.11   	-1087.65   	 87.00   	 -50.86		 86.16   	 -50.86		
263.06   	-921.63   	 86.80   	 -50.86		 85.96   	 -50.86		
208.74   	-718.69   	 86.59   	 -50.86		 85.76   	 -50.86		
142.21   	-510.56   	 86.39   	 -45.78		 85.55   	 -45.78		
 68.05   	-326.84   	 86.21   	 -45.78		 85.37   	 -50.86		
 -0.92   	-183.41   	 86.02   	 -45.78		 85.17   	 -45.78		
-50.05   	-84.84   	 85.84   	 -40.69		 84.98   	 -45.78		
-72.33   	-31.13   	 85.68   	 -35.61		 84.80   	 -45.78		
-72.33   	-13.12   	 85.53   	 -30.52		 84.62   	 -40.69		
-61.65   	-13.73   	 85.41   	 -25.43		 84.46   	 -45.78		
-52.80   	-15.26   	 85.31   	 -15.26		 84.27   	 -40.69		
-50.35   	 -7.32   	 85.25   	  -5.09		 84.11   	 -40.69		
-53.10   	  8.24   	 85.23(D)	  15.26		 83.95   	 -35.61		
-57.68   	 23.19   	 85.29   	  40.69		 83.80   	 -30.52		
-61.34   	 31.74   	 85.45   	  66.12		 83.68   	 -30.52		
-64.39   	 33.57   	 85.72   	 101.73		 83.56   	 -25.43		
-66.83   	 32.96   	 86.12   	 137.33		 83.46   	 -20.35		
-68.97   	 33.57   	 86.67   	 178.03		 83.38   	 -10.17		
-68.97   	 37.54   	 87.39   	 223.80		 83.34   	  -5.09		
-67.14   	 43.64   	 88.28   	 259.41		 83.32(D)	  15.26		
-64.70   	 50.96   	 89.32   	 310.27		 83.38   	  30.52		
-63.78   	 57.68   	 90.56   	 345.88		 83.50   	  45.78		
-64.09   	 63.78   	 91.94   	 391.66		 83.68   	  76.30		
-65.31   	 69.58   	 93.51   	 432.35		 83.99   	 106.82		
-65.92   	 75.99   	 95.24   	 462.87		 84.41   	 137.33		
-66.22   	 82.70   	 97.09   	 498.47		 84.96   	 178.03		
-66.22   	 90.03   	 99.08   	 523.90		 85.68   	 218.72		
-65.00   	 97.66   	101.18   	 549.34		 86.55   	 264.50		
-62.87   	104.98   	103.38   	 569.68		 87.61   	 305.19		
-60.73   	112.61   	105.66   	 584.94		 88.83   	 356.05		
-60.42   	120.85   	108.00   	 595.11		 90.25   	 396.74		
-61.95   	129.70   	110.38   	 605.29		 91.84   	 442.52		
-64.09   	140.69   	112.80   	 610.37		 93.61   	 488.30		
-64.09   	153.20   	115.24   	 610.37		 95.56   	 523.90		
-61.65   	167.54   	117.68   	 610.37		 97.66   	 569.68		
-59.20   	182.19   	120.12   	 615.46		 99.94   	 605.29		
-59.51   	196.53   	122.58   	 605.29		102.36   	 640.89		
-62.56   	210.57   	125.00   	 605.29		104.92   	 666.32		
-65.61   	224.30   	127.43   	 600.20		107.59   	 696.84		
-66.53   	239.56   	129.83   	 600.20		110.38   	 722.28		
-65.61   	256.65   	132.23   	 590.03		113.27   	 742.62		
-65.00   	276.49   	134.59   	 595.11		116.24   	 757.88		
-65.61   	298.77   	136.97   	 590.03		119.27   	 768.05		
-66.83   	323.18   	139.33   	 579.86		122.34   	 783.31		
-67.75   	349.12   	141.65   	 579.86		125.47   	 783.31		
-67.44   	376.28   	143.97   	 569.68		128.61   	 788.40		
-66.22   	405.27   	146.25   	 564.60		131.76   	 788.40		
-64.70   	436.40   	148.50   	 559.51		134.91   	 783.31		
-62.87   	469.97   	150.74   	 544.25		138.05   	 778.23		
-61.04   	504.76   	152.92   	 534.08		141.16   	 768.05		
-59.20   	537.72   	155.06   	 513.73		144.23   	 752.79		
-59.51   	566.41   	157.11   	 503.56		147.24   	 742.62		
-62.26   	591.43   	159.12   	 488.30		150.21   	 727.36		
-66.22   	613.71   	161.08   	 473.04		153.12   	 707.02		
-69.27   	635.68   	162.97   	 457.78		155.95   	 686.67		
-70.19   	657.35   	164.80   	 437.43		158.70   	 666.32		
-68.66   	677.19   	166.55   	 432.35		161.36   	 645.98		
-65.92   	693.97   	168.28   	 412.00		163.95   	 615.46		
-63.78   	706.18   	169.93   	 396.74		166.41   	 595.11		
-63.48   	713.20   	171.52   	 386.57		168.79   	 569.68		
-64.70   	714.42   	173.06   	 371.31		171.07   	 544.25		
-66.83   	708.92   	174.55   	 361.14		173.24   	 513.73		
-68.97   	695.19   	175.99   	 340.79		175.30   	 488.30		
-70.19   	672.30   	177.35   	 325.53		177.25   	 462.87		
-68.66   	639.95   	178.66   	 310.27		179.10   	 437.43		
-64.39   	599.06   	179.90   	 295.01		180.85   	 406.92		
-58.59   	550.23   	181.08   	 274.67		182.48   	 381.48		
-54.32   	495.91   	182.18   	 254.32		184.01   	 356.05		
-52.19   	437.93   	183.19   	 239.06		185.43   	 325.53		
-51.27   	379.33   	184.15   	 213.63		186.73   	 300.10		
-49.13   	322.57   	185.00   	 193.29		187.93   	 274.67		
-44.56   	269.47   	185.78   	 172.94		189.03   	 249.24		
-39.06   	219.12   	186.47   	 152.59		190.03   	 223.80		
-35.10   	170.59   	187.08   	 127.16		190.92   	 193.29		
