  I     	  II     	  AO     	  AO'		  FA     	  FA'		
-41.81   	-53.71   	107.89   	 147.51		107.14   	 -91.56		
-41.50   	-54.02   	108.48   	   0.00		106.77   	 -96.64		
-40.59   	-53.41   	108.48   	-183.11		106.39   	-116.99		
-39.06   	-53.10   	107.75   	-325.53		105.92   	-132.25		
-37.54   	-53.10   	106.45   	-396.74		105.39   	-106.82		
-37.84   	-54.32   	104.86   	-412.00		104.96   	 -81.38		
-39.37   	-56.15   	103.21   	-381.48		104.64   	 -76.30		
-41.20   	-58.59   	101.69   	-320.45		104.33   	-106.82		
-42.42   	-60.42   	100.41   	-239.06		103.91   	-111.90		
-42.42   	-61.65   	 99.45   	-157.68		103.46   	 -81.38		
-41.81   	-62.26   	 98.82   	 -76.30		103.13   	-106.82		
-41.50   	-62.87   	 98.51   	  -5.09		102.71   	-111.90		
-42.11   	-63.78   	 98.49   	  40.69		102.26   	 -96.64		
-43.03   	-64.70   	 98.66   	  55.95		101.87   	-122.07		
-43.64   	-65.92   	 98.88   	  55.95		101.38   	-111.90		
-43.95   	-67.14   	 99.10   	  35.61		100.94   	-106.82		
-44.25   	-67.75   	 99.25   	   0.00		100.51   	-116.99		
-44.86   	-68.66   	 99.25   	 -50.86		100.04   	-111.90		
-45.17   	-69.27   	 99.04   	-106.82		 99.59   	-106.82		
-44.86   	-69.89   	 98.62   	-157.68		 99.17   	-111.90		
-43.95   	-70.19   	 97.99   	-193.29		 98.72   	-116.99		
-42.72   	-69.58   	 97.21   	-213.63		 98.25   	-111.90		
-42.11   	-68.97   	 96.36   	-218.72		 97.80   	-111.90		
-43.03   	-68.05   	 95.48   	-213.63		 97.35   	-111.90		
-44.25   	-67.44   	 94.63   	-188.20		 96.91   	-111.90		
-44.86   	-67.44   	 93.88   	-157.68		 96.46   	-116.99		
-44.86   	-67.75   	 93.24   	-122.07		 95.99   	-111.90		
-43.95   	-68.05   	 92.76   	 -91.56		 95.54   	 -96.64		
-43.03   	-68.36   	 92.39   	 -71.21		 95.16   	 -96.64		
-42.42   	-68.05   	 92.11   	 -45.78		 94.77   	-106.82		
-42.11   	-67.75   	 91.92   	 -30.52		 94.34   	-101.73		
-41.81   	-67.14   	 91.80   	 -30.52		 93.94   	-101.73		
-40.89   	-66.22   	 91.68   	 -40.69		 93.53   	-101.73		
-39.98   	-65.61   	 91.52   	 -55.95		 93.12   	 -96.64		
-39.06   	-65.92   	 91.29   	 -76.30		 92.74   	 -86.47		
-39.06   	-66.53   	 90.99   	 -91.56		 92.39   	 -96.64		
-39.37   	-67.14   	 90.62   	-101.73		 92.00   	 -96.64		
-39.98   	-67.75   	 90.21   	-116.99		 91.62   	 -96.64		
-40.28   	-67.75   	 89.75   	-132.25		 91.23   	-101.73		
-39.67   	-66.83   	 89.22   	-137.33		 90.82   	 -81.38		
-39.37   	-66.22   	 88.67   	-122.07		 90.50   	 -76.30		
-39.37   	-65.61   	 88.18   	-116.99		 90.19   	 -91.56		
-39.37   	-65.00   	 87.71   	-101.73		 89.83   	 -96.64		
-39.37   	-65.00   	 87.30   	 -81.38		 89.44   	 -86.47		
-38.45   	-65.00   	 86.98   	 -71.21		 89.09   	 -91.56		
-36.93   	-64.39   	 86.69   	 -66.12		 88.73   	 -91.56		
-35.40   	-61.95   	 86.43   	 -61.04		 88.36   	 -76.30		
-33.57   	-55.85   	 86.18   	 -55.95		 88.06   	 -55.95		
-30.82   	-45.17   	 85.96   	 -55.95		 87.83   	 -55.95		
-27.16   	-29.60   	 85.74   	 -55.95		 87.61   	-101.73		
-21.36   	-10.68   	 85.51   	 -50.86		 87.20   	-132.25		
-13.73   	  7.32   	 85.31   	 -55.95		 86.67   	-111.90		
 -5.49   	 20.75   	 85.09   	 -71.21		 86.23   	 -61.04		
  2.75   	 26.55   	 84.80   	 -81.38		 85.98   	 -66.12		
 10.38   	 25.63   	 84.48   	 -96.64		 85.72   	 -91.56		
 17.70   	 23.50   	 84.09   	-101.73		 85.35   	 -96.64		
 25.63   	 28.69   	 83.68   	 -91.56		 84.96   	 -91.56		
 34.79   	 46.39   	 83.32   	 -91.56		 84.60   	 -91.56		
 45.47   	 72.02   	 82.95   	 -76.30		 84.23   	 -50.86		
 55.54   	 95.52   	 82.64   	 -76.30		 84.03   	 -35.61		
 63.48   	105.29   	 82.34   	 -76.30		 83.89   	 -86.47		
 67.14   	 97.96   	 82.03   	 -81.38		 83.54   	 -76.30		
 65.61   	 81.18   	 81.71   	 -71.21		 83.23   	 -50.86		
 60.12   	 67.44   	 81.42   	 -61.04		 83.03   	 -55.95		
 52.19   	 63.78   	 81.18   	 -50.86		 82.81   	 -76.30		
 43.03   	 66.53   	 80.98   	 -40.69		 82.50   	 -50.86		
 32.96   	 64.39   	 80.81   	 -25.43		 82.30   	 -45.78		
 20.45   	 48.83   	 80.71   	 -20.35		 82.12   	 -50.86		
  3.36   	 18.92   	 80.63   	 -15.26		 81.91   	 -55.95		
-15.87   	-18.01   	 80.57   	 -15.26		 81.69   	 -66.12		
-33.26   	-51.57   	 80.51   	 -10.17		 81.42   	 -40.69		
-44.25   	-75.07   	 80.47   	   0.00		 81.26   	 -15.26		
-47.91   	-86.67   	 80.47   	  15.26		 81.20   	 -35.61		
-46.69   	-90.33   	 80.53   	  20.35		 81.06   	 -25.43		
-44.86   	-91.25   	 80.61   	  15.26		 80.96   	  -5.09		
-45.78   	-93.69   	 80.67   	  10.17		 80.94   	 -35.61		
-50.05   	-99.79   	 80.71   	 -15.26		 80.79   	 -35.61		
-55.54   	-108.34   	 80.65   	 -55.95		 80.65   	  10.17		
-60.12   	-116.88   	 80.43   	 -86.47		 80.69   	 -71.21		
-63.17   	-122.07   	 80.08   	-127.16		 80.41   	-152.59		
-63.78   	-124.21   	 79.57   	-157.68		 79.80   	 -25.43		
-63.48   	-123.60   	 78.94   	-178.03		 79.69   	 -25.43		
-62.56   	-122.07   	 78.23   	-178.03		 79.59   	-116.99		
-61.34   	-120.54   	 77.52   	-162.77		 79.12   	 -81.38		
-58.90   	-118.71   	 76.87   	-137.33		 78.80   	 -76.30		
-55.54   	-118.41   	 76.32   	 -96.64		 78.49   	 -96.64		
-52.80   	-125.12   	 75.93   	 -66.12		 78.11   	 -76.30		
-51.88   	-144.35   	 75.67   	 -40.69		 77.80   	 -71.21		
-47.91   	-173.34   	 75.50   	 -30.52		 77.52   	 -55.95		
-27.16   	-192.87   	 75.38   	 -30.52		 77.29   	 -55.95		
 30.52   	-169.98   	 75.26   	 -30.52		 77.07   	 -71.21		
143.13   	-73.55   	 75.14   	 -25.43		 76.79   	 -71.21		
317.69   	106.20   	 75.04   	 -25.43		 76.50   	 -61.04		
544.43   	346.07   	 74.93   	 -20.35		 76.26   	 -40.69		
792.24   	600.89   	 74.85   	 -25.43		 76.09   	 -55.95		
1012.27   	826.11   	 74.75   	 -66.12		 75.87   	-122.07		
1119.08   	1083.37(R)	 74.49   	 -35.61		 75.38   	 -35.61		
903.32   	1070.25   	 74.34   	 -35.61		 75.24   	 -55.95		
527.04   	942.38   	 74.20   	 -35.61		 75.01   	 -35.61		
 95.83   	713.81   	 74.06   	 -25.43		 74.87   	 -30.52		
-250.55   	437.01   	 73.96   	 -30.52		 74.75   	 -25.43		
-407.10   	188.90   	 73.83   	 -30.52		 74.65   	 -30.52		
-367.74   	 27.77   	 73.71   	 -25.43		 74.53   	 -30.52		
-222.17   	-41.50   	 73.61   	 -30.52		 74.40   	 -30.52		
-88.20   	-56.76   	 73.49   	 -30.52		 74.28   	 -15.26		
-35.40   	-61.95   	 73.37   	 -40.69		 74.22   	 -15.26		
-57.68   	-77.21   	 73.20   	 -40.69		 74.16   	 -25.43		
-104.37   	-97.96   	 73.04   	 -91.56		 74.06   	 -40.69		
-130.00   	-111.08   	 72.68   	-198.37		 73.90   	 -76.30		
-124.21   	-112.61   	 71.88   	-198.37		 73.59   	-116.99		
-103.76   	-109.86   	 71.09   	 -86.47		 73.12   	 -86.47		
-88.50   	-109.86   	 70.74   	 -20.35		 72.78   	 -55.95		
-85.14   	-113.53   	 70.66(D)	  10.17		 72.55   	 -86.47		
-88.81   	-116.58   	 70.70   	 106.82		 72.21(D)	   0.00		
-92.16   	-116.27   	 71.13   	 254.32		 72.21   	  96.64		
-90.94   	-112.92   	 72.15   	 427.26		 72.59   	  25.43		
-86.06   	-108.03   	 73.86   	 574.77		 72.70   	  25.43		
-80.26   	-104.68   	 76.15   	 686.67		 72.80   	  71.21		
-76.29   	-104.06   	 78.90   	 773.14		 73.08   	  71.21		
-75.07   	-105.59   	 81.99   	 834.18		 73.37   	 132.25		
-75.07   	-107.12   	 85.33   	 788.40		 73.90   	 198.37		
-74.16   	-106.20   	 88.48   	 691.76		 74.69   	 284.84		
-71.72   	-101.93   	 91.25   	 610.37		 75.83   	 340.79		
-69.27   	-95.83   	 93.69   	 493.39		 77.19   	 396.74		
-67.44   	-90.03   	 95.67   	 386.57		 78.78   	 503.56		
-66.83   	-86.36   	 97.21   	 371.31		 80.79   	 579.86		
-66.22   	-84.53   	 98.70   	 401.83		 83.11   	 645.98		
-64.70   	-83.62   	100.30   	 310.27		 85.70   	 666.32		
-61.95   	-82.40   	101.55   	 213.63		 88.36   	 579.86		
-58.59   	-80.26   	102.40   	 167.85		 90.68   	 513.73		
-56.15   	-76.90   	103.07   	 142.42		 92.74   	 523.90		
-54.63   	-72.94   	103.64   	 137.33		 94.83   	 473.04		
-53.10   	-68.36   	104.19   	 178.03		 96.72   	 381.48		
-51.27   	-63.78   	104.90   	 244.15		 98.25   	 371.31		
-48.52   	-59.81   	105.88   	 305.19		 99.74   	 340.79		
-45.78   	-56.76   	107.10   	 162.77		101.10   	 289.93		
-43.03   	-54.32   	107.75   	 -91.56		102.26   	 259.41		
-39.98   	-50.66   	107.39   	-300.10		103.30   	 188.20		
-35.71   	-44.86   	106.18   	-488.30		104.05   	 233.98		
-30.21   	-37.23   	104.23   	-498.47		104.98   	 310.27		
-24.41   	-28.99   	102.24   	-279.75		106.23   	 422.18		
-19.84   	-21.97   	101.12   	 -66.12		107.91   	 498.47		
-16.17   	-16.17   	100.85   	  55.95		109.91   	 412.00		
-12.82   	-10.38   	101.08   	 162.77		111.56   	 386.57		
 -7.93   	 -3.66   	101.73   	 345.88		113.10   	 249.24		
 -0.92   	  3.97   	103.11   	 427.26		114.10   	 157.68		
  7.02   	 12.51   	104.82   	 320.45		114.73   	 417.09		
 15.56   	 21.97   	106.10   	 300.10		116.40   	 345.88		
 23.50   	 32.35   	107.30   	 356.05		117.78   	 147.51		
 31.13   	 44.25   	108.73   	 422.18		118.37   	 233.98		
 39.06   	 57.68   	110.42   	 442.52		119.31   	 330.62		
 47.00   	 71.11   	112.19   	 376.40		120.63   	 244.15		
 55.85   	 84.53   	113.69   	 259.41		121.61   	 193.29		
 65.00   	 97.35   	114.73   	 193.29		122.38   	 218.72		
 74.77   	110.47   	115.50   	 259.41		123.25   	 208.54		
 83.92   	123.29   	116.54   	 386.57		124.09   	 203.46		
 90.94   	134.58   	118.09   	 478.13		124.90   	 172.94		
 95.52   	144.35   	120.00   	 473.04		125.59   	 127.16		
 98.57   	152.28   	121.89   	 417.09		126.10   	 167.85		
100.71   	157.78   	123.56   	 223.80		126.77   	 264.50		
102.23   	161.74   	124.46   	  20.35		127.83   	 132.25		
102.84   	164.49   	124.54   	  -5.09		128.36   	  20.35		
101.62   	166.93   	124.52   	  15.26		128.44   	 274.67		
 98.57   	167.85   	124.58   	  -5.09		129.54   	  66.12		
 93.69   	166.32   	124.56   	-142.42		129.81   	-183.11		
 86.67   	159.91   	123.99   	-223.80		129.07   	 188.20		
 78.74   	148.01   	123.09   	-183.11		129.83   	 157.68		
 70.19   	132.75   	122.36   	-122.07		130.46   	 -96.64		
 61.65   	116.58   	121.87   	  30.52		130.07   	 -30.52		
 52.49   	101.01   	121.99   	 249.24		129.95   	  81.38		
 41.50   	 84.53   	122.99   	 427.26		130.27   	  15.26		
 28.38   	 65.31   	124.70   	 488.30		130.34   	  25.43		
 13.43   	 43.03   	126.65   	 447.61		130.44   	 106.82		
 -1.53   	 19.53   	128.44   	 376.40		130.86   	  25.43		
-13.73   	 -1.53   	129.95   	 213.63		130.97(S)	 -10.17		
-22.28   	-17.40   	130.80(S)	 -55.95		130.93   	  10.17		
-28.08   	-28.38   	130.58   	-279.75		130.97   	 -76.30		
-32.96   	-36.62   	129.46   	-467.95		130.66   	 -76.30		
-38.45   	-44.25   	127.59   	-584.94		130.36   	 -10.17		
-45.17   	-52.19   	125.25   	-539.16		130.31   	 -71.21		
-51.88   	-58.59   	123.09   	-478.13		130.03   	-147.51		
-56.46   	-62.26   	121.18   	-427.26		129.44   	-127.16		
-58.29   	-62.56   	119.47   	-371.31		128.93   	-132.25		
-58.59   	-61.65   	117.99   	-381.48		128.40   	-228.89		
-58.59   	-61.65   	116.46   	-417.09		127.49   	-259.41		
-59.81   	-63.78   	114.79   	-381.48		126.45   	-264.50		
-61.34   	-67.14   	113.27   	-417.09		125.39   	-356.05		
-62.87   	-69.27   	111.60   	-554.42		123.97   	-427.26		
-63.48   	-68.66   	109.38   	-625.63		122.26   	-498.47		
-63.17   	-65.31   	106.88   	-595.11		120.26   	-584.94		
-63.17   	-61.95   	104.50   	-457.78		117.92   	-590.03		
-63.78   	-60.12   	102.66   	-198.37		115.56   	-595.11		
-64.70   	-60.42   	101.87   	 101.73		113.18   	-518.82		
-65.61   	-61.95   	102.28   	 366.22		111.11   	-249.24		
-65.61   	-63.17   	103.74   	 625.63		110.11   	 -81.38		
-64.70   	-61.95   	106.25   	 712.10		109.79   	-111.90		
-63.48   	-58.59   	109.09   	 574.77		109.34   	 -81.38		
-62.26   	-55.85   	111.39   	 381.48		109.01   	  55.95		
-61.34   	-54.93   	112.92   	 254.32		109.24   	 132.25		
-60.73   	-56.15   	113.94   	  96.64		109.77   	  45.78		
-60.73   	-58.90   	114.32   	-106.82		109.95   	 -20.35		
-60.73   	-61.04   	113.90   	-315.36		109.87   	  15.26		
-60.42   	-61.65   	112.63   	-483.21		109.93   	 -50.86		
-59.81   	-60.73   	110.70   	-549.34		109.72   	-142.42		
-58.59   	-59.20   	108.50   	-528.99		109.16   	-101.73		
-57.07   	-57.37   	106.39   	-417.09		108.75   	 -71.21		
-55.85   	-56.46   	104.72   	-279.75		108.46   	 -50.86		
-54.93   	-56.76   	103.60   	-142.42		108.26   	 -15.26		
-53.71   	-58.29   	103.03   	   0.00		108.20   	 -55.95		
-52.49   	-60.12   	103.03   	  96.64		107.98   	 -91.56		
-51.27   	-61.65   	103.42   	 132.25		107.61   	-122.07		
-49.74   	-61.95   	103.95   	 147.51		107.12   	-116.99		
-48.52   	-61.34   	104.54   	 178.03		106.65   	-106.82		
-47.30   	-60.42   	105.25   	 132.25		106.23   	-116.99		
-46.39   	-59.81   	105.78   	  25.43		105.76   	-127.16		
-46.08   	-60.12   	105.88   	 -15.26		105.25   	-122.07		
-46.39   	-60.73   	105.82   	 -35.61		104.76   	 -50.86		
-47.00   	-62.26   	105.68   	-111.90		104.56   	 -61.04		
-47.91   	-65.00   	105.23   	-193.29		104.31   	-132.25		
-48.52   	-68.05   	104.46   	-254.32		103.78   	-147.51		
-49.13   	-70.50   	103.44   	-279.75		103.19   	 -61.04		
-48.83   	-71.11   	102.32   	-279.75		102.95   	 -35.61		
-48.22   	-70.19   	101.20   	-233.98		102.81   	-162.77		
-47.61   	-68.36   	100.26   	-203.46		102.16   	 -81.38		
-47.00   	-66.83   	 99.45   	-203.46		101.83   	 -55.95		
-46.39   	-66.83   	 98.64   	-188.20		101.61   	-127.16		
-46.08   	-67.44   	 97.88   	-147.51		101.10   	 -66.12		
-46.39   	-68.36   	 97.29   	 -86.47		100.83   	-116.99		
-47.30   	-68.66   	 96.95   	 -40.69		100.37   	-132.25		
-48.22   	-68.36   	 96.78   	 -10.17		 99.84   	-132.25		
-48.83   	-68.05   	 96.74   	  10.17		 99.31   	-152.59		
-49.44   	-68.97   	 96.78   	   0.00		 98.70   	 -96.64		
-50.05   	-71.41   	 96.78   	 -40.69		 98.31   	-106.82		
-50.66   	-73.85   	 96.62   	 -86.47		 97.88   	-132.25		
-51.27   	-75.38   	 96.28   	-127.16		 97.35   	-137.33		
-51.27   	-75.07   	 95.77   	-162.77		 96.81   	-142.42		
-50.05   	-73.85   	 95.12   	-188.20		 96.24   	 -96.64		
-48.83   	-73.24   	 94.36   	-193.29		 95.85   	 -86.47		
-48.83   	-73.85   	 93.59   	-188.20		 95.50   	-116.99		
-49.74   	-75.07   	 92.84   	-167.85		 95.04   	-116.99		
-50.96   	-75.99   	 92.17   	-152.59		 94.57   	-147.51		
-51.27   	-75.07   	 91.56   	-132.25		 93.98   	-188.20		
-50.05   	-72.63   	 91.03   	-111.90		 93.22   	 -76.30		
-48.52   	-70.19   	 90.58   	 -76.30		 92.92   	  40.69		
-47.00   	-69.27   	 90.27   	 -55.95		 93.08   	-142.42		
-46.39   	-70.19   	 90.05   	 -35.61		 92.51   	-244.15		
-46.39   	-71.72   	 89.91   	 -35.61		 91.54   	   0.00		
-46.69   	-72.63   	 89.77   	 -35.61		 91.54   	 -35.61		
-46.39   	-72.63   	 89.62   	 -40.69		 91.39   	-116.99		
-45.78   	-71.72   	 89.46   	 -50.86		 90.93   	 -61.04		
-45.17   	-70.80   	 89.26   	 -55.95		 90.68   	-122.07		
-45.47   	-70.19   	 89.03   	 -61.04		 90.19   	 -96.64		
-46.69   	-69.58   	 88.79   	 -76.30		 89.81   	 -55.95		
-48.83   	-68.36   	 88.48   	 -81.38		 89.58   	 -25.43		
-49.74   	-65.61   	 88.16   	 -96.64		 89.48   	 -50.86		
-48.22   	-59.51   	 87.77   	-111.90		 89.28   	-101.73		
-43.33   	-49.44   	 87.32   	-122.07		 88.87   	 -76.30		
-36.32   	-34.48   	 86.84   	-132.25		 88.57   	 -76.30		
-28.69   	-15.87   	 86.31   	-106.82		 88.26   	 -96.64		
-21.97   	  2.75   	 85.88   	-101.73		 87.87   	 -96.64		
-17.09   	 16.78   	 85.47   	 -76.30		 87.49   	 -91.56		
-13.12   	 22.89   	 85.17   	 -61.04		 87.12   	 -30.52		
 -8.24   	 23.19   	 84.92   	 -61.04		 87.00   	 -61.04		
 -2.14   	 22.89   	 84.68   	 -50.86		 86.75   	-147.51		
  5.49   	 29.91   	 84.48   	 -55.95		 86.16   	-106.82		
 13.73   	 47.61   	 84.25   	 -61.04		 85.74   	 -35.61		
 21.97   	 71.41   	 84.01   	 -71.21		 85.59   	 -91.56		
 29.91   	 92.47   	 83.72   	 -71.21		 85.23   	-101.73		
 36.93   	101.62   	 83.44   	 -86.47		 84.82   	 -86.47		
 40.89   	 96.13   	 83.09   	 -71.21		 84.48   	 -91.56		
 40.59   	 81.79   	 82.81   	 -55.95		 84.11   	 -35.61		
 36.93   	 67.75   	 82.58   	 -71.21		 83.97   	 -35.61		
 30.82   	 58.90   	 82.30   	 -81.38		 83.82   	 -45.78		
 23.50   	 54.02   	 81.97   	 -91.56		 83.64   	 -91.56		
 14.95   	 45.78   	 81.61   	 -86.47		 83.28   	-137.33		
  3.05   	 28.38   	 81.26   	 -86.47		 82.73   	 -96.64		
-14.34   	  0.31   	 80.92   	 -71.21		 82.34   	 -45.78		
-34.48   	-33.26   	 80.63   	 -50.86		 82.16   	 -30.52		
-52.49   	-65.00   	 80.43   	 -30.52		 82.03   	 -61.04		
-62.87   	-88.81   	 80.30   	  -5.09		 81.79   	 -81.38		
-63.48   	-102.84   	 80.28   	  10.17		 81.46   	 -50.86		
-58.59   	-109.86   	 80.33   	  15.26		 81.26   	 -45.78		
-54.02   	-114.14   	 80.39   	   5.09		 81.08   	 -55.95		
-53.71   	-119.02   	 80.41   	  -5.09		 80.85   	 -40.69		
-58.29   	-125.12   	 80.39   	 -35.61		 80.69   	 -30.52		
-64.39   	-130.31   	 80.24   	 -61.04		 80.57   	 -20.35		
-69.27   	-133.36   	 80.00   	 -86.47		 80.49   	 -40.69		
-71.72   	-135.50   	 79.65   	-106.82		 80.33   	 -76.30		
-72.33   	-138.85   	 79.23   	-116.99		 80.02   	 -71.21		
-72.63   	-143.74   	 78.76   	-122.07		 79.74   	 -55.95		
-72.33   	-147.71   	 78.27   	-127.16		 79.51   	 -76.30		
-70.80   	-147.40   	 77.76   	-127.16		 79.21   	 -71.21		
-68.05   	-142.82   	 77.25   	-111.90		 78.92   	 -45.78		
-64.70   	-137.94   	 76.81   	 -96.64		 78.74   	 -81.38		
-62.26   	-143.13   	 76.42   	 -81.38		 78.41   	 -91.56		
-60.12   	-165.71   	 76.09   	 -55.95		 78.05   	 -50.86		
-51.57   	-198.97   	 75.87   	 -30.52		 77.84   	 -61.04		
-23.19   	-217.59   	 75.75   	 -15.26		 77.60   	 -50.86		
 42.72   	-184.63   	 75.69   	   5.09		 77.40   	 -35.61		
160.22   	-71.11   	 75.71   	   5.09		 77.25   	 -45.78		
333.86   	126.95   	 75.73   	  -5.09		 77.07   	 -76.30		
552.67   	382.08   	 75.71   	 -20.35		 76.76   	 -76.30		
784.91   	648.80   	 75.63   	 -45.78		 76.46   	 -50.86		
980.53   	883.48   	 75.44   	-106.82		 76.26   	 -35.61		
1011.96   	1137.70(R)	 75.01   	 -50.86		 76.11   	 -40.69		
768.43   	1101.99   	 74.81   	 -50.86		 75.95   	 -71.21		
395.51   	941.47   	 74.61   	 -50.86		 75.67   	 -35.61		
  4.58   	682.37   	 74.40   	 -50.86		 75.52   	 -66.12		
-278.63   	390.32   	 74.20   	 -50.86		 75.26   	 -76.30		
-380.55   	144.65   	 74.00   	 -50.86		 74.95   	   5.09		
-319.21   	 -4.58   	 73.79   	 -45.78		 74.97   	 -20.35		
-187.38   	-63.48   	 73.61   	 -45.78		 74.89   	 -55.95		
-82.70   	-75.07   	 73.43   	 -40.69		 74.67   	 -66.12		
-50.35   	-80.26   	 73.27   	 -30.52		 74.40   	 -50.86		
-74.16   	-95.83   	 73.14   	 -30.52		 74.20   	 -35.61		
-109.25   	-116.27   	 73.02   	 -61.04		 74.06   	 -45.78		
-122.68   	-128.17   	 72.78   	-142.42		 73.88   	 -50.86		
-111.69   	-128.17   	 72.21   	-152.59		 73.67   	 -91.56		
-93.08   	-121.15   	 71.60   	 -35.61		 73.31   	-127.16		
-81.18   	-114.44   	 71.45(D)	  55.95		 72.80   	 -66.12		
-79.04   	-111.39   	 71.68   	  55.95		 72.53(D)	   5.09		
-82.09   	-111.69   	 71.90   	  61.04		 72.55   	  35.61		
-83.92   	-114.14   	 72.15   	  96.64		 72.70   	  45.78		
-82.40   	-116.88   	 72.53   	 178.03		 72.88   	  25.43		
-78.74   	-117.49   	 73.24   	 335.71		 72.98   	  10.17		
-75.68   	-115.36   	 74.59   	 513.73		 73.02   	  40.69		
-74.16   	-111.69   	 76.64   	 666.32		 73.18   	  30.52		
-73.85   	-108.03   	 79.31   	 762.97		 73.31   	  71.21		
-73.55   	-104.98   	 82.36   	 798.57		 73.59   	 142.42		
-72.33   	-102.23   	 85.55   	 783.31		 74.16   	 208.54		
-70.19   	-99.79   	 88.69   	 707.02		 74.99   	 284.84		
-68.36   	-97.66   	 91.52   	 595.11		 76.13   	 366.22		
-67.44   	-95.52   	 93.90   	 442.52		 77.60   	 467.95		
-66.83   	-93.69   	 95.67   	 335.71		 79.47   	 554.42		
-65.92   	-92.77   	 97.01   	 330.62		 81.69   	 595.11		
-64.09   	-92.16   	 98.33   	 361.14		 84.07   	 620.55		
-60.73   	-90.03   	 99.78   	 305.19		 86.55   	 625.63		
-56.76   	-86.06   	101.00   	 269.58		 89.05   	 584.94		
-52.80   	-80.57   	102.07   	 356.05		 91.39   	 534.08		
-50.35   	-74.77   	103.50   	 447.61		 93.53   	 503.56		
-49.13   	-69.89   	105.29   	 381.48		 95.54   	 457.78		
-48.52   	-66.22   	106.82   	  76.30		 97.37   	 340.79		
-46.69   	-63.48   	107.12   	-208.54		 98.74   	 223.80		
-43.95   	-61.04   	106.29   	-417.09		 99.63   	 218.72		
-40.59   	-57.37   	104.62   	-686.67		100.51   	 167.85		
-37.23   	-51.57   	101.87   	-645.98		101.18   	  61.04		
-34.18   	-43.95   	 99.29   	-320.45		101.42   	 183.11		
-30.82   	-35.71   	 98.01   	-223.80		102.16   	 401.83		
-26.55   	-28.99   	 97.11   	-127.16		103.76   	 442.52		
-21.36   	-25.63   	 96.60   	 147.51		105.53   	 391.66		
-15.87   	-23.80   	 97.19   	 462.87		107.10   	 406.92		
-10.07   	-21.36   	 99.04   	 798.57		108.73   	 427.26		
 -3.97   	-15.26   	102.24   	 910.47		110.44   	 386.57		
  2.44   	 -5.49   	105.88   	 788.40		111.98   	 371.31		
 10.07   	  7.32   	109.03   	 625.63		113.47   	 310.27		
 18.62   	 21.06   	111.54   	 274.67		114.71   	 228.89		
 26.55   	 34.48   	112.63   	 -40.69		115.63   	 254.32		
 33.57   	 46.69   	112.47   	-198.37		116.64   	 218.72		
 39.67   	 57.98   	111.68   	-269.58		117.52   	 188.20		
 46.39   	 68.66   	110.60   	-116.99		118.27   	 228.89		
 54.63   	 79.35   	110.13   	 -20.35		119.19   	 193.29		
 63.17   	 90.03   	110.05   	 -50.86		119.96   	 132.25		
 71.41   	101.62   	109.85   	  91.56		120.49   	 172.94		
 77.82   	113.53   	110.21   	 412.00		121.18   	 218.72		
 82.40   	125.43   	111.86   	 600.20		122.05   	 203.46		
 85.75   	136.72   	114.26   	 696.84		122.87   	 142.42		
 88.50   	146.48   	117.05   	 722.28		123.44   	  86.47		
 90.64   	154.72   	119.94   	 584.94		123.78   	 198.37		
 91.55   	161.13   	122.28   	 462.87		124.58   	 239.06		
 90.64   	166.02   	124.13   	 284.84		125.53   	  81.38		
 87.89   	168.15   	125.27   	  50.86		125.86   	  96.64		
 83.62   	167.24   	125.47(S)	  -5.09		126.25   	  71.21		
 78.13   	162.66   	125.45   	   5.09		126.53   	 -15.26		
 72.02   	153.81   	125.47   	-193.29		126.47   	  71.21		
 65.61   	142.21   	124.70   	-356.05		126.75   	  50.86		
 57.98   	128.17   	123.28   	-315.36		126.96   	 -30.52		
 49.44   	111.69   	122.01   	-218.72		126.84   	  35.61		
 38.45   	 92.77   	121.14   	 -66.12		126.98   	  91.56		
 25.33   	 72.63   	120.87   	  55.95		127.34   	   0.00		
 11.90   	 53.41   	121.10   	  40.69		127.34   	  15.26		
 -1.22   	 37.23   	121.26   	  30.52		127.41   	  66.12		
-12.21   	 23.50   	121.38   	  86.47		127.67(S)	 -40.69		
-21.36   	  8.85   	121.73   	  55.95		127.51   	 -25.43		
-29.91   	 -7.93   	121.95   	 -20.35		127.41   	   0.00		
-37.23   	-25.33   	121.87   	 -35.61		127.41   	-152.59		
-43.03   	-39.67   	121.73   	 -40.69		126.80   	-132.25		
-47.30   	-48.22   	121.57   	-127.16		126.27   	  -5.09		
-50.66   	-51.57   	121.06   	-249.24		126.25   	 -45.78		
-54.63   	-52.80   	120.06   	-345.88		126.06   	-116.99		
-58.90   	-54.63   	118.68   	-396.74		125.59   	-167.85		
-63.17   	-57.37   	117.09   	-437.43		124.92   	-183.11		
-65.61   	-59.20   	115.34   	-508.65		124.19   	-188.20		
-66.53   	-59.20   	113.31   	-635.81		123.44   	-249.24		
-66.83   	-58.59   	110.76   	-722.28		122.44   	-330.62		
-67.14   	-57.68   	107.87   	-742.62		121.12   	-412.00		
-68.05   	-57.07   	104.90   	-737.54		119.47   	-462.87		
-68.66   	-55.54   	101.95   	-539.16		117.62   	-513.73		
-68.97   	-53.71   	 99.80   	-142.42		115.56   	-600.20		
-68.66   	-52.19   	 99.23   	 193.29		113.16   	-605.29		
-68.66   	-52.49   	100.00   	 437.43		110.74   	-432.35		
