  I     	  II     	  LV     	  LV'		  FA     	  FA'		
 -9.77   	-25.63   	  4.35   	  50.86		 71.94   	 -61.04		
 -8.54   	-24.72   	  4.56   	  55.95		 71.70   	 -61.04		
 -7.63   	-24.72   	  4.78   	  66.12		 71.45   	 -66.12		
 -7.32   	-25.94   	  5.05   	  76.30		 71.19   	 -66.12		
 -7.02   	-27.47   	  5.35   	  96.64		 70.93   	 -81.38		
 -7.02   	-28.08   	  5.74   	 116.99		 70.60   	 -91.56		
 -6.41   	-27.77   	  6.21   	 147.51		 70.23   	-106.82		
 -6.41   	-26.55   	  6.80   	 183.11		 69.81   	-127.16		
 -6.41   	-25.02   	  7.53   	 213.63		 69.30   	-137.33		
 -6.71   	-23.50   	  8.38   	 249.24		 68.75   	-142.42		
 -6.71   	-22.89   	  9.38   	 259.41		 68.18   	-137.33		
 -6.71   	-23.19   	 10.42   	 269.58		 67.63   	-132.25		
 -6.71   	-24.11   	 11.50   	 259.41		 67.10   	-122.07		
 -7.32   	-25.63   	 12.53   	 228.89		 66.61   	-111.90		
 -7.93   	-26.25   	 13.45   	 188.20		 66.16   	-106.82		
 -7.93   	-26.25   	 14.20   	 137.33		 65.74   	 -91.56		
 -7.32   	-25.63   	 14.75   	  86.47		 65.37   	 -86.47		
 -7.02   	-25.33   	 15.10   	  25.43		 65.03   	 -76.30		
 -7.02   	-25.33   	 15.20   	 -20.35		 64.72   	 -76.30		
 -7.93   	-25.94   	 15.12   	 -71.21		 64.41   	 -61.04		
 -9.16   	-25.63   	 14.83   	-106.82		 64.17   	 -66.12		
-10.07   	-24.72   	 14.40   	-132.25		 63.91   	 -55.95		
-10.07   	-22.89   	 13.88   	-152.59		 63.68   	 -50.86		
 -8.85   	-21.36   	 13.27   	-162.77		 63.48   	 -50.86		
 -7.02   	-19.84   	 12.61   	-172.94		 63.28   	 -45.78		
 -4.88   	-18.31   	 11.92   	-167.85		 63.09   	 -40.69		
 -2.75   	-15.56   	 11.25   	-172.94		 62.93   	 -40.69		
  0.31   	-10.99   	 10.56   	-167.85		 62.77   	 -35.61		
  3.97   	 -5.19   	  9.89   	-162.77		 62.62   	 -35.61		
  8.85   	 -1.22   	  9.24   	-157.68		 62.48   	 -30.52		
 14.04   	 -0.61   	  8.61   	-152.59		 62.36   	 -30.52		
 19.84   	 -2.75   	  8.00   	-137.33		 62.24   	 -25.43		
 25.94   	 -4.88   	  7.45   	-127.16		 62.14   	 -30.52		
 32.65   	 -3.36   	  6.94   	-111.90		 62.01   	 -20.35		
 39.98   	  3.36   	  6.49   	-101.73		 61.93   	 -25.43		
 46.39   	 12.82   	  6.08   	 -86.47		 61.83   	 -20.35		
 51.27   	 20.14   	  5.74   	 -66.12		 61.75   	 -20.35		
 52.19   	 21.06   	  5.47   	 -55.95		 61.67   	 -20.35		
 49.44   	 14.04   	  5.25   	 -40.69		 61.59   	 -20.35		
 43.95   	  0.31   	  5.09   	 -25.43		 61.51   	 -20.35		
 39.06   	-15.26   	  4.98   	 -10.17		 61.42   	 -20.35		
 38.15   	-29.91   	  4.94   	   5.09		 61.34   	 -25.43		
 43.33   	-41.20   	  4.96   	  20.35		 61.24   	 -25.43		
 53.10   	-48.83   	  5.05   	  30.52		 61.14   	 -25.43		
 62.87   	-54.32   	  5.17   	  40.69		 61.04   	 -25.43		
 68.66   	-58.59   	  5.33   	  55.95		 60.94   	 -25.43		
 69.58   	-61.34   	  5.55   	  55.95		 60.83   	 -30.52		
 66.83   	-61.34   	  5.78   	  66.12		 60.71   	 -25.43		
 64.09   	-57.37   	  6.04   	  66.12		 60.61   	 -30.52		
 63.17   	-48.83   	  6.31   	  66.12		 60.49   	 -35.61		
 64.39   	-38.45   	  6.57   	  66.12		 60.35   	 -35.61		
 66.83   	-28.69   	  6.84   	  71.21		 60.20   	 -40.69		
 70.19   	-22.28   	  7.12   	  71.21		 60.04   	 -45.78		
 72.63   	-19.53   	  7.41   	  76.30		 59.86   	 -45.78		
 72.63   	-17.70   	  7.71   	  76.30		 59.67   	 -45.78		
 67.44   	-15.26   	  8.02   	  81.38		 59.49   	 -50.86		
 56.76   	-11.60   	  8.34   	  86.47		 59.29   	 -50.86		
 42.72   	-10.07   	  8.69   	  91.56		 59.08   	 -45.78		
 29.30   	-14.34   	  9.05   	  91.56		 58.90   	 -50.86		
 18.92   	-24.41   	  9.42   	  96.64		 58.70   	 -50.86		
 12.21   	-35.71   	  9.81   	  91.56		 58.49   	 -45.78		
  8.54   	-40.59   	 10.17   	  86.47		 58.31   	 -45.78		
  6.10   	-36.01   	 10.52   	  76.30		 58.13   	 -35.61		
  4.27   	-24.41   	 10.82   	  61.04		 57.99   	 -35.61		
  2.75   	-12.82   	 11.07   	  40.69		 57.84   	 -25.43		
  1.53   	 -7.32   	 11.23   	  20.35		 57.74   	 -20.35		
  0.61   	 -8.54   	 11.31   	  -5.09		 57.66   	 -15.26		
  0.31   	-11.90   	 11.29   	 -25.43		 57.60   	 -15.26		
  0.00   	-13.73   	 11.19   	 -45.78		 57.54   	 -10.17		
  0.00   	-11.90   	 11.01   	 -66.12		 57.50   	  -5.09		
 -0.31   	 -8.24   	 10.74   	 -81.38		 57.48   	  -5.09		
 -0.92   	 -4.27   	 10.42   	 -81.38		 57.46   	 -10.17		
 -1.22   	 -1.22   	 10.09   	 -91.56		 57.42   	  -5.09		
 -2.14   	  0.92   	  9.73   	 -86.47		 57.40   	  -5.09		
 -3.97   	  4.27   	  9.38   	 -81.38		 57.38   	 -10.17		
-11.29   	 12.51   	  9.05   	 -66.12		 57.33   	 -15.26		
-29.60   	 30.52   	  8.79   	 -61.04		 57.27   	 -10.17		
-64.39   	 58.29   	  8.55   	 -40.69		 57.23   	 -15.26		
-112.61   	 90.33   	  8.38   	 -25.43		 57.17   	 -15.26		
-158.08   	118.71   	  8.28   	 -15.26		 57.11   	 -20.35		
-172.42   	142.21   	  8.22   	   5.09		 57.03   	 -25.43		
-126.34   	172.12   	  8.24   	  15.26		 56.93   	 -25.43		
  0.31   	228.58   	  8.30   	  25.43		 56.83   	 -25.43		
209.96   	329.90   	  8.40   	  35.61		 56.72   	 -30.52		
485.84   	474.55   	  8.55   	  45.78		 56.60   	 -30.52		
793.15   	625.31   	  8.73   	  50.86		 56.48   	 -35.61		
1073.00   	706.48(R)	  8.93   	  55.95		 56.34   	 -35.61		
1253.66   	640.26   	  9.16   	  55.95		 56.20   	 -40.69		
1279.30   	402.22   	  9.38   	  55.95		 56.03   	 -35.61		
1145.94   	 55.85   	  9.60   	  61.04		 55.89   	 -40.69		
911.87   	-263.67   	  9.85   	  61.04		 55.73   	 -35.61		
666.20   	-428.77   	 10.09   	  55.95		 55.58   	 -40.69		
476.07   	-404.36   	 10.32   	  61.04		 55.42   	 -35.61		
350.34   	-261.23   	 10.56   	  66.12		 55.28   	 -40.69		
254.52   	-112.61   	 10.82   	  66.12		 55.12   	 -35.61		
158.39   	-32.65   	 11.09   	  76.30		 54.97   	 -40.69		
 62.56   	-20.45   	 11.39   	  86.47		 54.81   	 -35.61		
 -9.46   	-31.43   	 11.74   	 106.82		 54.67   	 -35.61		
-41.20   	-29.60   	 12.17   	 137.33		 54.53   	 -35.61		
-40.89   	-12.82   	 12.72   	 167.85		 54.38   	 -30.52		
-33.87   	  1.83   	 13.39   	 208.54		 54.26   	 -30.52		
-38.15   	  4.58   	 14.22   	 259.41		 54.14   	 -35.61		
-53.41   	 -0.31   	 15.26   	 310.27		 54.00   	 -30.52		
-69.27   	 -2.75   	 16.50   	 366.22		 53.88   	 -25.43		
-76.90   	  0.61   	 17.97   	 422.18		 53.77   	 -30.52		
-76.60   	  7.02   	 19.65   	 483.21		 53.65   	 -30.52		
-74.16   	 12.51   	 21.59   	 544.25		 53.53   	 -25.43		
-74.46   	 14.95   	 23.76   	 595.11		 53.43   	 -30.52		
-78.13   	 14.34   	 26.14   	 645.98		 53.31   	 -25.43		
-83.31   	 12.21   	 28.73   	 681.58		 53.20   	 -30.52		
-87.28   	 10.68   	 31.45   	 712.10		 53.08   	 -25.43		
-89.11   	 10.68   	 34.30   	 737.54		 52.98   	 -30.52		
-88.81   	 12.21   	 37.25   	 752.79		 52.86   	 -30.52		
-87.89   	 14.65   	 40.26   	 757.88		 52.74   	 -30.52		
-87.89   	 16.17   	 43.30   	 768.05		 52.61   	 -25.43		
-88.81   	 16.78   	 46.37   	 762.97		 52.51   	 -25.43		
-90.94   	 16.78   	 49.42   	 762.97		 52.41   	 -30.52		
-92.77   	 17.40   	 52.47   	 757.88		 52.29   	 -20.35		
-93.38   	 18.62   	 55.50   	 757.88		 52.21   	 -25.43		
-93.69   	 19.84   	 58.53   	 747.71		 52.11   	 -20.35		
-93.69   	 21.06   	 61.53   	 742.62		 52.02   	 -15.26		
-94.30   	 21.36   	 64.50   	 742.62		 51.96   	 -15.26		
-95.52   	 21.36   	 67.47   	 742.62		 51.90   	  -5.09		
-97.05   	 21.36   	 70.44   	 732.45		 51.88   	   0.00		
-98.27   	 22.28   	 73.37   	 722.28		 51.88   	  10.17		
-98.88   	 23.50   	 76.26   	 717.19		 51.92   	  20.35		
-98.88   	 24.72   	 79.12   	 701.93		 52.00   	  35.61		
-98.27   	 25.63   	 81.93   	 686.67		 52.15   	  50.86		
-97.35   	 26.25   	 84.68   	 671.41		 52.35   	  66.12		
-96.74   	 26.86   	 87.36   	 645.98		 52.61   	  91.56		
-96.44   	 27.47   	 89.95   	 625.63		 52.98   	 111.90		
-96.44   	 28.38   	 92.45   	 595.11		 53.43   	 132.25		
-96.13   	 29.30   	 94.83   	 569.68		 53.96   	 157.68		
-95.21   	 30.21   	 97.11   	 544.25		 54.59   	 183.11		
-94.30   	 30.82   	 99.29   	 508.65		 55.32   	 203.46		
-93.69   	 31.74   	101.32   	 488.30		 56.13   	 228.89		
-93.69   	 32.35   	103.28   	 462.87		 57.05   	 254.32		
-94.30   	 33.57   	105.13   	 442.52		 58.07   	 274.67		
-95.52   	 35.40   	106.90   	 422.18		 59.17   	 300.10		
-96.44   	 37.54   	108.59   	 412.00		 60.37   	 320.45		
-96.74   	 39.67   	110.23   	 401.83		 61.65   	 340.79		
-96.74   	 41.81   	111.84   	 391.66		 63.01   	 366.22		
-97.05   	 43.64   	113.41   	 381.48		 64.48   	 386.57		
-98.27   	 46.08   	114.93   	 381.48		 66.02   	 401.83		
-100.10   	 48.83   	116.46   	 376.40		 67.63   	 422.18		
-102.84   	 51.88   	117.96   	 371.31		 69.32   	 437.43		
-106.20   	 54.32   	119.45   	 371.31		 71.07   	 457.78		
-110.17   	 56.15   	120.94   	 366.22		 72.90   	 462.87		
-113.83   	 57.37   	122.40   	 361.14		 74.75   	 483.21		
-116.88   	 58.59   	123.84   	 361.14		 76.68   	 488.30		
-119.63   	 59.81   	125.29   	 350.97		 78.64   	 498.47		
-121.46   	 61.04   	126.69   	 345.88		 80.63   	 508.65		
-123.90   	 61.95   	128.08   	 335.71		 82.66   	 508.65		
-126.65   	 62.26   	129.42   	 325.53		 84.70   	 518.82		
-129.70   	 61.65   	130.72   	 300.10		 86.77   	 513.73		
-133.06   	 61.04   	131.92   	 284.84		 88.83   	 513.73		
-135.50   	 60.73   	133.06   	 259.41		 90.88   	 513.73		
-136.72   	 60.42   	134.10   	 233.98		 92.94   	 503.56		
-137.02   	 59.81   	135.04   	 203.46		 94.95   	 498.47		
-136.72   	 58.29   	135.85   	 183.11		 96.95   	 493.39		
-135.50   	 56.15   	136.58   	 152.59		 98.92   	 478.13		
-132.75   	 54.02   	137.19   	 127.16		100.83   	 467.95		
-127.26   	 52.49   	137.70   	 111.90		102.71   	 457.78		
-119.32   	 50.96   	138.15   	  91.56		104.54   	 442.52		
-108.64   	 49.13   	138.51   	  81.38		106.31   	 432.35		
-96.74   	 45.78   	138.84   	  66.12		108.04   	 417.09		
-84.23   	 40.89   	139.10   	  61.04		109.70   	 412.00		
-71.72   	 35.10   	139.35   	  50.86		111.35   	 396.74		
-59.20   	 28.69   	139.55   	  40.69		112.94   	 386.57		
-47.30   	 22.58   	139.71   	  35.61		114.49   	 371.31		
-36.62   	 16.78   	139.86   	  30.52		115.97   	 361.14		
-27.47   	 11.90   	139.98   	  20.35		117.42   	 350.97		
-20.45   	  6.71   	140.06   	  10.17		118.82   	 330.62		
-14.95   	  1.22   	140.10   	  -5.09		120.14   	 320.45		
-10.38   	 -4.27   	140.08   	 -20.35		121.42   	 305.19		
 -6.71   	 -9.46   	140.00   	 -35.61		122.64   	 289.93		
 -3.36   	-13.73   	139.86   	 -55.95		123.80   	 269.58		
 -1.53   	-17.40   	139.63   	 -76.30		124.88   	 259.41		
 -0.61   	-20.75   	139.33   	 -96.64		125.92   	 239.06		
 -0.92   	-24.11   	138.94   	-122.07		126.88   	 223.80		
 -1.53   	-27.77   	138.45   	-147.51		127.77   	 208.54		
 -2.14   	-30.52   	137.86   	-172.94		128.61   	 193.29		
 -2.14   	-32.96   	137.17   	-198.37		129.38   	 178.03		
 -2.14   	-34.79   	136.38   	-223.80		130.09   	 162.77		
 -1.83   	-36.62   	135.48   	-249.24		130.74   	 147.51		
 -1.83   	-38.76   	134.49   	-274.67		131.33   	 137.33		
 -1.83   	-40.89   	133.39   	-300.10		131.88   	 116.99		
 -1.83   	-42.72   	132.19   	-325.53		132.35   	 106.82		
 -1.53   	-44.25   	130.88   	-345.88		132.78   	  91.56		
 -1.22   	-45.17   	129.50   	-371.31		133.14   	  71.21		
 -0.92   	-45.47   	128.02   	-396.74		133.43   	  55.95		
 -0.92   	-45.78   	126.43   	-422.18		133.65   	  40.69		
 -1.53   	-46.39   	124.74   	-442.52		133.81   	  25.43		
 -1.83   	-46.69   	122.97   	-473.04		133.92   	   0.00		
 -2.44   	-47.00   	121.08   	-503.56		133.92   	 -15.26		
 -2.75   	-47.61   	119.06   	-534.08		133.86   	 -35.61		
 -3.05   	-47.91   	116.93   	-569.68		133.71   	 -61.04		
 -3.97   	-47.91   	114.65   	-605.29		133.47   	 -81.38		
 -4.88   	-47.61   	112.23   	-651.07		133.14   	-101.73		
 -5.49   	-46.08   	109.62   	-691.76		132.74   	-127.16		
 -5.49   	-43.64   	106.86   	-732.45		132.23   	-147.51		
 -5.49   	-40.89   	103.93   	-773.14		131.64   	-167.85		
 -6.10   	-38.76   	100.83   	-803.66		130.97   	-193.29		
 -7.32   	-37.23   	 97.62   	-829.09		130.19   	-208.54		
 -9.16   	-37.23   	 94.30   	-854.52		129.36   	-228.89		
-10.38   	-37.23   	 90.88   	-874.87		128.44   	-244.15		
-11.29   	-37.23   	 87.39   	-879.96		127.47   	-259.41		
-11.90   	-36.32   	 83.87   	-890.13		126.43   	-274.67		
-12.82   	-35.10   	 80.30   	-885.04		125.33   	-289.93		
-14.65   	-33.57   	 76.76   	-879.96		124.17   	-300.10		
-16.78   	-32.35   	 73.24   	-869.78		122.97   	-305.19		
-17.70   	-31.13   	 69.77   	-854.52		121.75   	-320.45		
-17.40   	-29.60   	 66.35   	-839.26		120.47   	-320.45		
-16.17   	-28.38   	 62.99   	-824.00		119.19   	-325.53		
-14.95   	-27.16   	 59.69   	-793.49		117.88   	-330.62		
-14.04   	-26.86   	 56.52   	-773.14		116.56   	-330.62		
-13.73   	-26.86   	 53.43   	-742.62		115.24   	-330.62		
-13.43   	-27.47   	 50.46   	-717.19		113.92   	-325.53		
-13.12   	-28.38   	 47.59   	-681.58		112.61   	-325.53		
-12.82   	-29.30   	 44.86   	-640.89		111.31   	-320.45		
-12.51   	-29.91   	 42.30   	-610.37		110.03   	-315.36		
-12.21   	-29.91   	 39.86   	-569.68		108.77   	-320.45		
-11.90   	-30.21   	 37.58   	-528.99		107.49   	-315.36		
-11.29   	-30.82   	 35.46   	-483.21		106.23   	-315.36		
-10.68   	-32.35   	 33.53   	-442.52		104.96   	-320.45		
 -9.77   	-33.87   	 31.76   	-386.57		103.68   	-325.53		
 -9.16   	-35.71   	 30.21   	-345.88		102.38   	-325.53		
 -9.16   	-37.54   	 28.83   	-295.01		101.08   	-320.45		
 -9.46   	-39.06   	 27.65   	-249.24		 99.80   	-320.45		
-10.07   	-40.59   	 26.65   	-213.63		 98.51   	-315.36		
-10.99   	-41.81   	 25.80   	-188.20		 97.25   	-305.19		
-11.60   	-43.03   	 25.05   	-167.85		 96.03   	-295.01		
-11.60   	-43.64   	 24.37   	-162.77		 94.85   	-284.84		
-10.07   	-43.03   	 23.72   	-157.68		 93.71   	-269.58		
 -3.36   	-41.50   	 23.09   	-162.77		 92.63   	-264.50		
 14.04   	-38.45   	 22.44   	-167.85		 91.58   	-254.32		
 47.61   	-28.08   	 21.77   	-172.94		 90.56   	-249.24		
 99.49   	 -1.22   	 21.08   	-178.03		 89.56   	-233.98		
161.44   	 49.44   	 20.37   	-178.03		 88.63   	-228.89		
211.18   	117.19   	 19.65   	-178.03		 87.71   	-213.63		
220.95   	177.00   	 18.94   	-172.94		 86.86   	-213.63		
170.29   	196.53   	 18.25   	-167.85		 86.00   	-198.37		
 58.29   	156.56   	 17.58   	-162.77		 85.21   	-193.29		
-93.08   	 64.70   	 16.93   	-157.68		 84.44   	-188.20		
-251.16   	-52.80   	 16.30   	-152.59		 83.68   	-172.94		
-391.24   	-169.37   	 15.69   	-152.59		 82.99   	-172.94		
-505.68   	-270.69   	 15.08   	-147.51		 82.30   	-162.77		
-599.06   	-355.83   	 14.49   	-147.51		 81.65   	-157.68		
-672.91   	-427.86   	 13.90   	-137.33		 81.02   	-152.59		
-721.44   	-483.09   	 13.35   	-132.25		 80.41   	-142.42		
-735.47   	-512.70   	 12.82   	-122.07		 79.84   	-142.42		
-713.50   	-505.37   	 12.33   	-106.82		 79.27   	-137.33		
-666.50   	-457.76   	 11.90   	 -86.47		 78.72   	-132.25		
-609.74   	-380.86   	 11.56   	 -71.21		 78.19   	-132.25		
-551.15   	-297.55   	 11.27   	 -50.86		 77.66   	-122.07		
-491.64   	-234.99   	 11.07   	 -25.43		 77.17   	-122.07		
-431.52   	-207.52   	 10.97   	 -10.17		 76.68   	-111.90		
-375.37   	-203.25   	 10.93   	   5.09		 76.24   	-111.90		
-332.64   	-198.67   	 10.95   	  20.35		 75.79   	-106.82		
-308.84   	-179.44   	 11.03   	  35.61		 75.36   	 -96.64		
-301.21   	-150.15   	 11.17   	  45.78		 74.97   	 -96.64		
-300.60   	-129.70   	 11.35   	  55.95		 74.59   	 -86.47		
-298.16   	-133.36   	 11.58   	  66.12		 74.24   	 -86.47		
-288.09   	-160.52   	 11.84   	  76.30		 73.90   	 -81.38		
-266.72   	-195.31   	 12.15   	  91.56		 73.57   	 -76.30		
-230.41   	-217.59   	 12.51   	 111.90		 73.27   	 -71.21		
-178.22   	-212.40   	 12.96   	 137.33		 72.98   	 -76.30		
-111.39   	-174.56   	 13.51   	 178.03		 72.68   	 -66.12		
-37.54   	-111.69   	 14.22   	 218.72		 72.41   	 -71.21		
 31.74   	-42.11   	 15.10   	 264.50		 72.13   	 -66.12		
 84.53   	 13.12   	 16.15   	 320.45		 71.86   	 -66.12		
114.14   	 41.20   	 17.44   	 381.48		 71.60   	 -66.12		
122.99   	 43.33   	 18.96   	 432.35		 71.33   	 -61.04		
120.85   	 32.65   	 20.69   	 493.39		 71.09   	 -61.04		
119.93   	 25.02   	 22.67   	 549.34		 70.84   	 -61.04		
126.04   	 28.08   	 24.86   	 605.29		 70.60   	 -55.95		
137.33   	 39.06   	 27.28   	 645.98		 70.38   	 -55.95		
148.62   	 51.27   	 29.87   	 696.84		 70.15   	 -50.86		
155.03   	 57.98   	 32.66   	 732.45		 69.95   	 -45.78		
157.47   	 58.29   	 35.58   	 762.97		 69.77   	 -45.78		
158.39   	 54.63   	 38.64   	 793.49		 69.58   	 -40.69		
159.30   	 48.52   	 41.81   	 803.66		 69.42   	 -40.69		
160.22   	 38.45   	 45.03   	 818.92		 69.26   	 -35.61		
159.61   	 22.89   	 48.30   	 813.83		 69.11   	 -30.52		
155.94   	  1.53   	 51.56   	 808.75		 68.99   	 -30.52		
150.15   	-22.58   	 54.79   	 798.57		 68.87   	 -25.43		
144.35   	-45.78   	 57.99   	 768.05		 68.77   	 -30.52		
141.91   	-65.92   	 61.06   	 747.71		 68.65   	 -20.35		
144.65   	-83.92   	 64.05   	 717.19		 68.57   	 -20.35		
152.89   	-101.32   	 66.92   	 681.58		 68.48   	 -15.26		
164.49   	-119.32   	 69.64   	 645.98		 68.42   	 -15.26		
176.39   	-135.50   	 72.23   	 615.46		 68.36   	   0.00		
186.16   	-146.18   	 74.69   	 579.86		 68.36   	   5.09		
193.48   	-148.32   	 77.01   	 549.34		 68.38   	  15.26		
200.50   	-140.08   	 79.21   	 518.82		 68.44   	  30.52		
209.96   	-121.77   	 81.28   	 503.56		 68.57   	  40.69		
224.61   	-95.52   	 83.30   	 478.13		 68.73   	  61.04		
244.14   	-62.87   	 85.21   	 467.95		 68.97   	  71.21		
267.03   	-26.25   	 87.08   	 447.61		 69.26   	  96.64		
290.53   	 12.82   	 88.87   	 437.43		 69.64   	 106.82		
313.72   	 50.05   	 90.62   	 427.26		 70.07   	 132.25		
334.78   	 80.87   	 92.33   	 417.09		 70.60   	 152.59		
353.09   	101.32   	 94.00   	 401.83		 71.21   	 172.94		
367.74   	111.39   	 95.60   	 391.66		 71.90   	 188.20		
379.33   	116.88   	 97.17   	 371.31		 72.65   	 208.54		
390.63   	126.65   	 98.66   	 361.14		 73.49   	 223.80		
404.97   	145.87   	100.10   	 340.79		 74.38   	 244.15		
422.67   	172.42   	101.46   	 320.45		 75.36   	 254.32		
443.42   	199.58   	102.75   	 300.10		 76.38   	 269.58		
464.78   	221.56   	103.95   	 279.75		 77.46   	 274.67		
485.84   	237.43   	105.07   	 254.32		 78.56   	 289.93		
507.51   	251.46   	106.08   	 233.98		 79.71   	 295.01		
529.17   	268.25   	107.02   	 213.63		 80.89   	 300.10		
550.23   	288.39   	107.87   	 188.20		 82.10   	 305.19		
567.63   	309.14   	108.63   	 167.85		 83.32   	 305.19		
579.22   	328.06   	109.30   	 152.59		 84.54   	 310.27		
584.11   	342.71   	109.91   	 127.16		 85.78   	 310.27		
582.28   	353.70   	110.42   	 111.90		 87.02   	 315.36		
574.04   	361.02   	110.86   	  91.56		 88.28   	 310.27		
560.00   	364.38   	111.23   	  76.30		 89.52   	 310.27		
540.77   	363.16   	111.54   	  50.86		 90.76   	 310.27		
516.66   	357.36   	111.74   	  30.52		 92.00   	 305.19		
487.67   	347.29   	111.86   	   5.09		 93.22   	 305.19		
454.10   	333.86   	111.88   	 -20.35		 94.45   	 295.01		
417.48   	317.69   	111.80   	 -45.78		 95.63   	 295.01		
379.33   	300.29   	111.62   	 -81.38		 96.81   	 284.84		
340.88   	281.68   	111.29   	-111.90		 97.94   	 274.67		
303.04   	261.54   	110.84   	-147.51		 99.04   	 264.50		
265.81   	239.26   	110.25   	-172.94		100.10   	 254.32		
229.80   	214.54   	109.56   	-213.63		101.12   	 244.15		
195.01   	188.60   	108.71   	-244.15		102.10   	 223.80		
162.96   	163.57   	107.73   	-269.58		102.99   	 213.63		
133.67   	140.99   	106.65   	-300.10		103.84   	 193.29		
107.12   	120.85   	105.45   	-330.62		104.62   	 178.03		
 84.23   	103.15   	104.13   	-350.97		105.33   	 157.68		
 64.70   	 86.98   	102.73   	-381.48		105.96   	 142.42		
 49.74   	 72.02   	101.20   	-401.83		106.53   	 122.07		
 40.89   	 58.29   	 99.59   	-432.35		107.02   	 101.73		
 40.89   	 46.08   	 97.86   	-457.78		107.43   	  86.47		
 51.27   	 36.62   	 96.03   	-483.21		107.77   	  61.04		
 66.22   	 27.47   	 94.10   	-513.73		108.02   	  40.69		
 68.36   	 12.82   	 92.04   	-539.16		108.18   	  25.43		
 34.18   	-12.51   	 89.89   	-569.68		108.28   	   5.09		
-56.15   	-50.66   	 87.61   	-590.03		108.30   	 -20.35		
-203.25   	-100.10   	 85.25   	-620.55		108.22   	 -35.61		
-385.13   	-158.08   	 82.77   	-635.81		108.08   	 -55.95		
-565.19   	-222.47   	 80.22   	-656.15		107.85   	 -76.30		
-710.75   	-292.36   	 77.60   	-676.50		107.55   	 -91.56		
-804.14   	-362.55   	 74.89   	-686.67		107.18   	-111.90		
-846.56   	-424.50   	 72.15   	-696.84		106.73   	-132.25		
-850.83   	-471.80   	 69.36   	-701.93		106.21   	-142.42		
-838.32   	-502.32   	 66.55   	-707.02		105.64   	-157.68		
-828.25   	-513.92   	 63.72   	-707.02		105.00   	-167.85		
-830.99   	-503.23   	 60.89   	-701.93		104.33   	-183.11		
-841.67   	-468.75   	 58.09   	-696.84		103.60   	-188.20		
-842.90   	-412.90   	 55.30   	-681.58		102.85   	-198.37		
-816.96   	-344.85   	 52.57   	-676.50		102.05   	-208.54		
-760.19   	-272.83   	 49.87   	-656.15		101.22   	-208.54		
-683.29   	-201.72   	 47.24   	-635.81		100.39   	-218.72		
-600.89   	-135.50   	 44.70   	-615.46		 99.51   	-218.72		
-520.94   	-83.62   	 42.24   	-590.03		 98.64   	-218.72		
-444.64   	-59.81   	 39.88   	-564.60		 97.76   	-223.80		
-372.92   	-63.78   	 37.62   	-534.08		 96.87   	-223.80		
-313.11   	-75.99   	 35.48   	-503.56		 95.97   	-228.89		
-275.27   	-74.46   	 33.47   	-473.04		 95.06   	-223.80		
-262.45   	-55.54   	 31.58   	-437.43		 94.16   	-223.80		
-268.55   	-36.32   	 29.83   	-406.92		 93.27   	-223.80		
-281.68   	-41.20   	 28.20   	-371.31		 92.37   	-223.80		
-286.56   	-75.99   	 26.71   	-335.71		 91.47   	-218.72		
-269.17   	-120.54   	 25.37   	-300.10		 90.60   	-223.80		
-220.95   	-142.82   	 24.17   	-264.50		 89.70   	-213.63		
-142.21   	-123.29   	 23.11   	-233.98		 88.85   	-218.72		
-43.95   	-64.70   	 22.18   	-193.29		 87.98   	-208.54		
 52.19   	 11.29   	 21.40   	-152.59		 87.14   	-208.54		
125.12   	 76.60   	 20.79   	-111.90		 86.31   	-208.54		
163.57   	112.00   	 20.35   	 -66.12		 85.47   	-198.37		
171.81   	115.05   	 20.08   	 -20.35		 84.68   	-198.37		
164.49   	 99.49   	 20.00   	  30.52		 83.89   	-188.20		
159.00   	 84.84   	 20.12   	  81.38		 83.13   	-188.20		
163.57   	 83.01   	 20.45   	 127.16		 82.38   	-178.03		
176.70   	 93.08   	 20.96   	 183.11		 81.67   	-178.03		
190.73   	106.20   	 21.69   	 233.98		 80.96   	-167.85		
199.58   	114.75   	 22.62   	 284.84		 80.28   	-167.85		
202.94   	117.49   	 23.76   	 330.62		 79.61   	-162.77		
203.55   	117.49   	 25.09   	 376.40		 78.96   	-157.68		
205.38   	118.41   	 26.59   	 417.09		 78.33   	-152.59		
209.96   	120.85   	 28.26   	 452.69		 77.72   	-147.51		
215.15   	122.99   	 30.07   	 493.39		 77.13   	-147.51		
220.03   	124.21   	 32.04   	 523.90		 76.54   	-137.33		
224.00   	124.51   	 34.14   	 544.25		 75.99   	-142.42		
227.66   	125.43   	 36.32   	 574.77		 75.42   	-132.25		
232.24   	127.56   	 38.62   	 584.94		 74.89   	-132.25		
238.65   	130.31   	 40.96   	 600.20		 74.36   	-127.16		
245.97   	133.67   	 43.36   	 600.20		 73.86   	-122.07		
253.30   	137.02   	 45.76   	 605.29		 73.37   	-116.99		
260.31   	140.08   	 48.18   	 595.11		 72.90   	-106.82		
266.42   	142.21   	 50.56   	 584.94		 72.47   	-106.82		
273.74   	144.04   	 52.90   	 564.60		 72.04   	 -96.64		
282.59   	146.18   	 55.16   	 549.34		 71.66   	 -96.64		
294.19   	149.54   	 57.35   	 523.90		 71.27   	 -81.38		
307.31   	155.33   	 59.45   	 498.47		 70.95   	 -81.38		
